Unnamed: 0,fid,AGRI_AREA,AGRI_AREA_SURR,AGRI_AREA_BLOCK,BUILT_AREA,BUILT_AREA_SURR,BUILT_AREA_BLOCK,NAT_AREA,NAT_AREA_SURR,NAT_AREA_BLOCK,URBAN_AREA,URBAN_AREA_SURR,URBAN_AREA_BLOCK,INDUSTRIAL_AREA,INDUSTRIAL_AREA_SURR,INDUSTRIAL_AREA_BLOCK,SIARL_2,SIARL_2_SURR,SIARL_2_BLOCK,SIARL_9,SIARL_9_SURR,SIARL_9_BLOCK,SIARL_12,SIARL_12_SURR,SIARL_12_BLOCK,ROADS,ROADS_SURR,ROADS_BLOCK,FARMS,FARMS_SURR,FARMS_BLOCK
190,191,0.263403509,0.2359901094909999,0.2405069461699999,0.025127171,0.028848303126,0.028376679236,0.708118152,0.731887016049,0.729678119671,0.021821739,0.024057737568,0.023789873532,0.0033054319999999,0.004790565558,0.004586805704,0.009824254,0.009269014353,0.009363204596,0.0,0.000152098564,0.000130128102,0.0,0.0,0.0,1.690258003,1.6009016341770002,1.617766070604,0.1463656,0.32957139419,0.303242816736
191,192,0.319259798,0.3517599324409999,0.3470867826639999,0.026022391,0.035000410258,0.033596948516,0.65211746,0.610457039863,0.616560237503,0.022686169,0.028986259408,0.028002840918,0.003336222,0.0060141508499999,0.0055941075979999,0.016554268,0.0253246905409999,0.024076175193,0.0,0.000171903858,0.000144841836,0.0,0.0,0.0,1.285560621,1.664117429942,1.605407280179,0.6309162660000001,0.490628443695,0.5126704759349999
192,193,0.547737326,0.523406430457,0.5267584982919999,0.039810494,0.044400277997,0.0439449768969999,0.407671556,0.429690189291,0.4275347101589999,0.032326726,0.038132651358,0.0375316227429999,0.007483768,0.006267626639,0.0064133541539999,0.045747255,0.030303682303,0.0320025470099999,0.0,0.000146306556,0.000130050272,0.0,0.0,0.0,1.817132759,1.760504867256,1.7680377775359997,0.909095952,0.552718763722,0.5933988022629999
193,194,0.724998359,0.672608308694,0.677888805556,0.068336446,0.084971536228,0.082455206637,0.203720129,0.237506004183,0.2321623611109999,0.057350934,0.065308118432,0.064032993791,0.010985512,0.019663417796,0.018422212846,0.009524727,0.06108584229,0.053838672021,0.0,0.006558028627,0.005643235429,0.0,0.0,0.0,2.509930717,2.139790899126,2.183448423837,0.420223008,1.037362565213,0.950264337054
194,195,0.593696495,0.764691774109,0.743307962724,0.2028815379999999,0.081604829417,0.095646068919,0.188375968,0.124332501143,0.1315608798509999,0.147072703,0.053635816806,0.064488141513,0.055808835,0.027969012611,0.031157927406,0.019488873,0.093575768061,0.084645047565,0.008747481,0.039757523856,0.036008543376,0.0,0.012529097952,0.011021838048,3.111447289,1.93183736721,2.066430430656,1.339322726,0.938044169182,0.983837453625
195,196,0.750848192,0.7650670565,0.762723695484,0.101681545,0.1203886854999999,0.118191804219,0.073189153,0.084270882125,0.08295653931,0.037755831,0.07713020075,0.072682515507,0.063925714,0.0432584847499999,0.045509288712,0.123878226,0.077408005,0.082488791526,0.083794925,0.072901078875,0.074037394716,0.005195586,0.139848619,0.124762283718,1.21528092,1.946293127,1.863204478896,0.976890137,1.1619933749999998,1.140284922207
196,197,0.878899995,0.795208184,0.803702766837,0.0805425049999999,0.10985964475,0.106495582593,0.035125448,0.0509013205,0.049099297332,0.048062309,0.064067974125,0.062227277322,0.0324801959999999,0.045791670625,0.044268305271,0.028416416,0.07036946475,0.065642306874,0.145047271,0.142855183875,0.142955650362,0.436925226,0.195826365625,0.222392512761,1.3728944159999998,1.585425312125,1.5602489573429998,1.090009538,1.019373095125,1.026194367189
197,198,0.858183892,0.8118480436250001,0.8161794747510001,0.077229233,0.129439985625,0.123515152098,0.032602831,0.0348929375,0.034603842741,0.056728548,0.072344121875,0.070538449053,0.020500685,0.0570958637499999,0.052976703045,0.049836566,0.0260064015,0.028625543358,0.202206357,0.1943620067499999,0.195038367621,0.255075051,0.30245526375,0.296893604871,1.643243411,1.7352781515,1.723327017153,1.219635479,0.95118001725,0.980027393487
198,199,0.822207894,0.7537368743749999,0.760583420679,0.1206165999999999,0.172195788625,0.166298302899,0.032946133,0.03567586875,0.0353371922129999,0.061384638,0.0839237244999999,0.081337962174,0.059231962,0.088272064125,0.0849603407249999,0.039216742,0.028321855625,0.029502866157,0.226328318,0.2339908037499999,0.232906277028,0.256131318,0.221884327125,0.225463858785,1.992366166,2.084267288625,2.071981996725,0.8831476220000001,0.7926900514999999,0.8019381517740001
199,200,0.679273663,0.59944169075,0.607703597979,0.252091634,0.2899818356249999,0.2854860414089999,0.029553602,0.0391315722499999,0.0380292859799999,0.090317518,0.1272013345,0.122980029534,0.161774116,0.1627805011249999,0.162506011875,0.024763528,0.040006120875,0.038274186945,0.232621849,0.197684622875,0.201364970352,0.164964354,0.125626988,0.129867808638,2.370169438,2.372222337,2.369622242874,0.193445206,0.6908373595000001,0.634935993102
200,201,0.259397369,0.419871367,0.401638881855,0.5109109159999999,0.44688433225,0.453544398714,0.0455979,0.03607052825,0.0370919959859999,0.123359737,0.2069487462499999,0.197463417477,0.387551179,0.2399355859999999,0.256080981237,0.027889821,0.03536339675,0.034498466445,0.07011281,0.142014433125,0.133891338525,0.0,0.0507122445,0.045032473116,2.869849593,2.6458488192500003,2.668067056317,0.585602159,0.51391727675,0.521360381403
201,202,0.131856855,0.29000219275,0.272158058067,0.647410055,0.5618813002499999,0.5708131107269999,0.045632023,0.03008131,0.031777357833,0.237869237,0.267843563375,0.264248569584,0.409540818,0.294037736875,0.306564541143,0.022922295,0.036473135875,0.034932519402,0.012612126,0.0782538787499999,0.070889390316,0.0,0.0024285485,0.002156551068,3.158125942,3.0124505528750003,3.025608070515,0.612293895,0.5690716690000001,0.573300264417
202,203,0.107395574,0.2570146212499999,0.240149892384,0.683904282,0.57389377,0.585531043062,0.034733237,0.055520335125,0.053157446898,0.374641892,0.29934219125,0.307401115842,0.30926239,0.27455157875,0.2781299272199999,0.013272277,0.032707702,0.030517662123,0.006960908,0.0512849841249999,0.046313726691,0.0,0.0001378065,0.000122372172,3.679543126,3.15012815425,3.20574308796,0.398461114,0.7183138660000001,0.6820918966620001
203,204,0.224239055,0.2983216892499999,0.289800195159,0.4610180129999999,0.505583489875,0.500131138452,0.138129644,0.1193810325,0.121342747344,0.321253764,0.2982152947499999,0.300474349542,0.139764249,0.207368195125,0.19965678891,0.017936977,0.033156019125,0.03143354943,0.035040431,0.0500990987499999,0.048377487531,0.0,0.0,0.0,3.005250291,3.3164591905000003,3.278598543465,1.117227622,1.674521125625,1.610987025597
204,205,0.455727188,0.295081747875,0.312618309981,0.3221137719999999,0.4160973435,0.4052490697199999,0.17820662,0.2050247475,0.2018429106,0.229779258,0.2688182225,0.264216079218,0.0923345139999999,0.147279121,0.141032990502,0.022903659,0.02090892275,0.021109429551,0.061340184,0.047229019,0.0487481292959999,0.0,0.0,0.0,2.9928443490000003,3.1721095046250003,3.149038962846,2.925441373,2.7257656095,2.7452038536389995
205,206,0.309231704,0.2373525146249999,0.245093752131,0.336966327,0.292894265375,0.29749336995,0.229378534,0.40097091125,0.3815231864639999,0.18412071,0.1986956639999999,0.196879148442,0.152845617,0.094198601375,0.1006142215079999,0.005257726,0.0098213765,0.009304989918,0.050904351,0.029150672125,0.031536179808,0.0,0.0,0.0,3.370640156,2.623982166625,2.704237221279,3.67235398,3.76041111625,3.74687636301
206,207,0.112627892,0.163322109625,0.1575317293589999,0.207634283,0.1874758395,0.189525950889,0.586473169,0.54254947575,0.546882456225,0.143826697,0.1224493203749999,0.12469975986,0.063807586,0.0650265191249999,0.064826191029,0.000184845,0.0023854643749999,0.00213881016,0.000608901,0.0171620745,0.015307510167,0.0,0.0,0.0,2.004204299,1.993978235,1.993119349869,5.961593733999999,2.871205841125,3.2113676913929994
207,208,0.06992121,0.072917196375,0.072511724691,0.082007576,0.103858554625,0.101329237443,0.727276405,0.6349021272500001,0.644520769953,0.076908718,0.0769136445,0.076836184014,0.005098858,0.026944910125,0.024493053429,0.0,3.2618125e-05,2.8964895e-05,4.35e-05,0.0002146795,0.000195463896,0.0,0.0,0.0,1.038405567,1.231928553375,1.209215573334,3.250124634,2.503686628125,2.5840375601489995
208,209,0.068403775,0.063699456625,0.0641579365079999,0.074707956,0.0580549573749999,0.059845385265,0.287999176,0.683945653,0.6393116483999999,0.070283944,0.0501601053749999,0.052343691357,0.004424012,0.007894852,0.007501693908,0.0,0.0,0.0,0.0,3.543375e-05,3.146517e-05,0.0,0.0,0.0,1.156872003,1.0532753815,1.063721331105,1.840698891,1.970588179875,1.95419988063
209,210,0.021904327,0.063904020875,0.059178150834,0.044723498,0.05595626775,0.05465347404,0.221797761,0.679736652375,0.62822569878,0.041061987,0.04958046375,0.048585332367,0.003661511,0.006375804,0.006068141673,0.0,0.0,0.0,0.0,0.000111882,9.9351216e-05,0.0,0.0,0.0,1.159171129,1.078108855,1.086028658559,0.7476075759999999,2.4302866560000003,2.241078991464
210,211,0.069991075,0.068962102767,0.069272342516,0.080239804,0.043381511325,0.047666796495,0.461442087,0.717373738932,0.6905583383710001,0.072210482,0.037767337333,0.041764192461,0.008029322,0.005614173992,0.005902604034,0.0,0.0,0.0,0.0,0.000116453412,0.000103616028,0.0,0.0,0.0,1.15409893,0.958529051315,0.983277610575,5.292985888,2.853231008606,3.136824593394
211,212,0.133113505,0.041369076917,0.052790493868,0.058979952,0.028944069063,0.032672006693,0.796411913,0.7927800287749999,0.793174185482,0.053573148,0.025456848185,0.028947892343,0.005406804,0.003487220878,0.00372411435,0.0,0.0,0.0,0.0,9.6808998e-05,8.462325000000001e-05,0.0,0.0,0.0,0.706467151,0.562951883637,0.58039920125,8.778638042,1.820671055767,2.688776998511
212,213,0.0,0.053447393348,0.045595022931,0.0,0.0242127754049999,0.020660015116,0.9984747,0.8557846696789999,0.8747859546130001,0.0,0.021705660584,0.0185202687999999,0.0,0.002507114821,0.002139746316,0.0,0.0,0.0,0.0,4.0077e-06,3.4164e-06,0.0,0.0,0.0,0.0,0.350974004063,0.2995064983559999,0.0,2.8641740830290003,2.4430931511330005
213,214,0.000993219,0.017199632368,0.015764424218,0.000577094,0.008092314426,0.0074259768319999,0.993384821,0.968647132782,0.970846742289,0.000577094,0.006971779758,0.0064046045239999,0.0,0.001120534668,0.001021372308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22134077948,0.2017530998799999,0.0,0.746170846564,0.6801380282839999
214,215,0.0,0.063754696222,0.059174261876,0.0,0.019572617426,0.0181672510829999,0.983030264,0.907114590835,0.912557907076,0.0,0.016720966719,0.015520368065,0.0,0.002851650707,0.002646883018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547106928214,0.50803364717,0.0,0.940580149649,0.874021569744
215,216,0.007974814,0.073836459638,0.063200122274,0.00060376,0.018552037561,0.015654363005,0.988647424,0.8853463517769999,0.901876741608,0.00060376,0.015734465461,0.01329165637,0.0,0.0028175721,0.002362706635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6539324156669999,0.54831515885,0.0,0.65376477808,0.5482520887000001
216,217,0.0,0.086429888856,0.078326610956,0.0,0.020221853555,0.0183263579149999,0.996796276,0.8725572765910001,0.8832009175890001,0.0,0.017119765635,0.015514991435,0.0,0.00310208792,0.00281136648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654050844277,0.592792471749,0.0,0.216902311536,0.196567734642
217,218,0.183199677,0.196570601659,0.195071900362,0.018476286,0.021191873399,0.020917822757,0.793341827,0.779767289749,0.780314070086,0.016577622,0.018873274126,0.018640345875,0.001898664,0.002318599273,0.0022774768819999,5.47e-05,0.004633891853,0.00421854488,0.0,0.0,0.0,0.0,0.0,0.0,1.215107726,1.726845994812,1.678735770719,0.000287829,0.066461404859,0.060458559891
218,219,0.274584707,0.2423439042719999,0.2435693257779999,0.029149759,0.024404208892,0.024596255199,0.69370958,0.7308544872200001,0.728430818506,0.025151376,0.021752454245,0.0218855039759999,0.003998383,0.0026517546469999,0.0027107512229999,0.0,0.009145894393,0.008712480321,0.0,0.00015614704,0.000148798944,0.0,0.0,0.0,2.729743907,1.535940918055,1.58909582364,0.000922743,0.261623685777,0.249305743323
219,220,0.290106985,0.364108959703,0.351076776363,0.035044673,0.0296313635169999,0.030585931102,0.673605066,0.601835589834,0.6142965533679999,0.031841024,0.0251812171979999,0.02635297017,0.003203649,0.004450146319,0.004232960932,0.011888669,0.022571778886,0.0206785041149999,0.000918512,0.0,0.000161658112,0.0,0.0,0.0,1.74116131,1.6609183852990002,1.674224227115,0.299454282,0.509475289599,0.472905583088
220,221,0.682442964,0.53436109434,0.5348561323059999,0.02609702,0.0450207907309999,0.044835468609,0.288248075,0.418366696717,0.417060134089,0.02609702,0.038413259322,0.038281726506,0.0,0.006607531409,0.006553742103,0.142707606,0.018992701995,0.019830567257,0.0,0.000144206384,0.00014236936,0.0,0.0,0.0,3.161369024,1.85386311784,1.860715347855,0.0,0.5625286498459999,0.558146108901
221,222,0.837117644,0.675144032586,0.694426197081,0.055595645,0.107404810056,0.101123656163,0.102188191,0.210348352788,0.197594070596,0.048488419,0.08050665808,0.0766137736619999,0.007107226,0.026898151976,0.024509882501,0.01021241,0.036822103322,0.033671161774,0.0,0.007715922736,0.006794208243,0.0,0.0,0.0,1.85534296,2.43095529317,2.361539384262,0.494078195,1.171756905068,1.090748502345
222,223,0.788357628,0.732812056312,0.740943169077,0.10358654,0.1037217936279999,0.1038012484669999,0.102721356,0.119434755903,0.116950939247,0.080707328,0.063179694097,0.06585538009,0.022879212,0.0405420995309999,0.0379458683769999,0.046365955,0.0588682436529999,0.057005142396,0.011849795,0.0663977429329999,0.058227849663,0.0,0.047942122428,0.040766257914,2.217601337,1.950563362284,1.990741384847,1.901187765,0.976367880188,1.115329911197
223,224,0.714744355,0.7844620765820001,0.7749689236419999,0.1049870619999999,0.1135966097559999,0.112440637764,0.091125363,0.075175149655,0.077164898138,0.045714562,0.0695156784159999,0.066552874281,0.0592725,0.0440809313399999,0.045887763483,0.082803778,0.0561331395369999,0.0593924575869999,0.062194075,0.112554016822,0.1061805800209999,0.089008158,0.1611707043869999,0.151791269535,1.572094561,1.8165420160420005,1.785710765689,0.92373194,1.23449351402,1.196196686473
224,225,0.816539825,0.8078958910740001,0.8104779641409999,0.138661369,0.099590127684,0.104150524238,0.027034016,0.050654875194,0.0480893778189999,0.080117451,0.055347978368,0.058224539756,0.058543918,0.044242149316,0.045925984482,0.03436463,0.055600843658,0.053308005854,0.131713184,0.182089550554,0.176734467815,0.351679034,0.1898416646089999,0.208527754476,1.577959707,1.596032436871,1.597035330569,0.876486855,1.166858743619,1.1361892205729998
225,226,0.842894484,0.8160481368750001,0.8182120332689999,0.108480374,0.126987864625,0.124806545301,0.024420957,0.03503424175,0.033821132901,0.069590363,0.067766485375,0.067901169306,0.038890011,0.05922137925,0.056905375995,0.012038212,0.038110381375,0.035178260193,0.271973234,0.250390833125,0.2525360887889999,0.262721346,0.21732969125,0.222150835236,1.743469116,1.887748193,1.86984546726,1.38052455,1.10250654525,1.132264037232
226,227,0.797460086,0.7727839613749999,0.7747502272469999,0.144837328,0.16158071725,0.159560620326,0.028672891,0.034792743375,0.034078647018,0.078935262,0.07753665775,0.077614366164,0.065902066,0.0840440594999999,0.081946254162,0.026884384,0.0345655712499999,0.0336783938939999,0.355281015,0.303518125875,0.308960288442,0.122283018,0.137443068875,0.135622860159,2.285526137,2.1180936685,2.134560578835,1.3851951800000002,0.9888975451250002,1.031897685051
227,228,0.635330815,0.688481011375,0.681892858566,0.26831587,0.223004008875,0.227810621451,0.044057516,0.0348233033749999,0.035813477673,0.128627893,0.086068106375,0.090706174584,0.139687977,0.1369359024999999,0.137104446867,0.052963933,0.037811878125,0.039455944338,0.284097889,0.292430439375,0.291213095844,0.014676882,0.07541884025,0.068601064044,2.992276404,2.329335697875,2.4005927805570004,0.774323935,0.79405399475,0.791069904123
228,229,0.683633573,0.523600596125,0.540840655962,0.203933743,0.3606894315,0.342928860645,0.0422729539999999,0.0371016207499999,0.03763853712,0.10915433,0.139399882375,0.135903226179,0.094779413,0.2212895491249999,0.2070256344659999,0.079474059,0.032309715375,0.037512647802,0.255942742,0.2070779543749999,0.212294867847,0.0,0.028515754375,0.025321989885,2.125106973,2.651403230875,2.5903329430200004,0.5363476140000001,0.758758867625,0.7333124596049999
229,230,0.404728241,0.420368970125,0.4182124802219999,0.471788011,0.43984718625,0.4429527706109999,0.041965923,0.041630596,0.041626186701,0.21657901,0.18489277525,0.188225054532,0.255209001,0.254954411,0.254727716079,0.033019531,0.04430429825,0.043007384787,0.114060592,0.1255329625,0.124133996412,0.001102452,0.005505048625,0.005010855351,2.5279974860000003,3.02525565325,2.967034741032,0.6138793579999999,0.8564408586250001,0.8286600911970001
230,231,0.42694308,0.3573113902499999,0.364683196422,0.483164103,0.4715701344999999,0.472385494869,0.032279004,0.070639225625,0.066310601799,0.200164538,0.247338452,0.2418548090939999,0.282999565,0.2242316824999999,0.230530685775,0.048133606,0.05064657425,0.0503169882,0.105234124,0.0883996525,0.090179879184,0.0,0.00167879875,0.00149077329,3.766995463,2.921653421375,3.012564734574,0.984217184,1.018018233625,1.013248298883
231,232,0.403593311,0.371197321125,0.37442207868,0.404612725,0.416284721375,0.414572845056,0.12486021,0.1322375831249999,0.131286457125,0.259432759,0.2523999162499999,0.252928161879,0.145179966,0.1638848051249999,0.1616446831769999,0.064410634,0.047250917125,0.049108394781,0.089003195,0.073244751375,0.0749206938659999,0.0,0.0,0.0,2.94079105,3.02719411225,3.0145761782280003,0.957342459,2.26276891475,2.115603809247
232,233,0.351529061,0.347800113,0.347866226115,0.285083525,0.34495762125,0.3379666389449999,0.320449948,0.2279235254999999,0.237966034872,0.23130543,0.2270005638749999,0.227251403451,0.053778095,0.117957057375,0.110715235494,0.032582758,0.034551610625,0.034298516373,0.066911797,0.064823194625,0.064990206294,0.0,0.0,0.0,2.591926534,2.805461545625,2.7789536977890004,4.674621646,2.86174145525,3.060109414968
233,234,0.319295774,0.2444002122499999,0.252469219392,0.303101259,0.27975798025,0.282069326211,0.3029554,0.3797542704999999,0.370849841604,0.194922575,0.1873784881249999,0.18802850328,0.108178684,0.0923794921249999,0.094040822931,0.009791576,0.011269259875,0.011093967705,0.033901433,0.033003070625,0.033069785778,0.0,0.0,0.0,3.205947687,2.54995588075,2.620221015363001,4.097578313,3.92588560175,3.941017607097
234,235,0.103545155,0.1487937162499999,0.1436223322349999,0.18599959,0.202014195375,0.200034559983,0.553135499,0.5305012566249999,0.5324831562719999,0.101601973,0.133933853125,0.130211080578,0.084397617,0.06808034225,0.069823479405,7.61e-05,0.002592319375,0.002310426705,0.000825782,0.01255643175,0.011241773196,0.0,0.0,0.0,2.046675637,2.06027125425,2.0567018694810004,3.620073125,3.0140139405,3.078272496039
235,236,0.055897804,0.08494501,0.081635825124,0.0950828329999999,0.1247826365,0.121361175675,0.567687167,0.6445396535,0.635364487845,0.070108064,0.0877912179999999,0.0857405966879999,0.024974769,0.0369914185,0.035620578987,0.0,3.2618125e-05,2.8964895e-05,0.0,0.000184772875,0.000164078313,0.0,0.0,0.0,1.299443042,1.3574179737500005,1.349625338352,0.7458466389999999,2.4804616696249995,2.285438939556
236,237,0.049417524,0.07216545725,0.069568271202,0.024163814,0.059248886375,0.0552951944549999,0.914247649,0.652923640625,0.6812776819140001,0.020097985,0.049273582625,0.045985817706,0.004065829,0.00997530375,0.009309376749,0.0,0.0,0.0,0.0,3.543375e-05,3.146517e-05,0.0,0.0,0.0,0.658692183,1.068807927,1.022216271489,1.013488548,1.5437977746250002,1.483389652695
237,238,0.082500388,0.066803319375,0.068478890673,0.040616681,0.049593823625,0.04854776697,0.851126949,0.646758255875,0.6687964225560001,0.031053872,0.04259786,0.041273879472,0.009562809,0.006995963625,0.007273887498,0.0,0.0,0.0,0.00023997,9.144825e-05,0.000107842716,0.0,0.0,0.0,1.80112141,0.9489739505,1.0426133445539998,1.869892503,1.8633962475,1.862253935613
238,239,0.073577835,0.111447913125,0.10713288654,0.06757343,0.061409474125,0.062032263753,0.652490903,0.6257780300000001,0.628117380873,0.057348845,0.04706442975,0.048158935413,0.010224585,0.014345044375,0.01387332834,0.0,0.0,0.0,0.000655086,0.00469505425,0.00424192272,0.0,0.0,0.0,1.939338699,1.1032631517499998,1.1949642743429998,1.818579136,3.75198376275,3.5336238654179994
239,240,0.105080463,0.118972964376,0.117522757968,0.048589837,0.055222617492,0.054528832848,0.499811037,0.728182175388,0.7031409393,0.043260372,0.039937861404,0.040345482912,0.005329465,0.015284756088,0.014183349936,0.0,5.3790156e-05,4.7813472e-05,2.19e-05,0.012332091492,0.010964311904,0.0,0.0,0.0,0.84328883,0.8796849248880001,0.8763905044160001,5.058261065,3.643526266002,3.805215253504
240,241,0.001466376,0.145608913211,0.12865412583,0.000166342,0.061670296606,0.0544347589,0.997984625,0.7192173231810001,0.75389330203,0.000166342,0.042443816126,0.0374702173,0.0,0.01922648048,0.0169645416,0.0,5.8059216000000005e-05,5.122872e-05,0.0,0.013296283304,0.01173201468,0.0,0.0,0.0,0.0,0.7751845782800001,0.6839863926,0.0,4.445796960352,3.92276202384
241,242,0.029054212,0.075491050829,0.069504850039,0.02170381,0.028605638715,0.027777844614,0.946026043,0.8858291435819999,0.895650916606,0.018737343,0.0199547050259999,0.019853122754,0.002966467,0.0086509336889999,0.00792472186,0.0,6.4462806e-05,5.5924686000000005e-05,0.0,0.009138343842,0.007928490075,0.0,0.0,0.0,0.37015747,0.383355447587,0.382512983247,1.716922041,2.019259801081,1.982872414888
242,243,0.04558398,0.065074824296,0.062216310141,0.013936549,0.029704105244,0.027463792462,0.923926509,0.89372238236,0.895311361229,0.011944898,0.022872788488,0.021312807174,0.001991651,0.006831316756,0.006150985288,0.0,0.0,0.0,0.0,9.5231814e-05,8.197168800000001e-05,0.0,0.0,0.0,0.60922651,0.439246604874,0.460940490568,1.584718873,1.2169633448580002,1.263034519264
243,244,0.177047898,0.015475604058,0.04247555679,0.042584351,0.004023405345,0.010469288629,0.765413506,0.962429318677,0.930481321853,0.036055839,0.003502695145,0.008944472434,0.006528512,0.0005207102,0.001524816195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.225199773,0.202003879375,0.373140255474,0.484097907,0.359948755,0.381401525344
244,245,0.01768927,0.06205639188,0.054572841539,0.003509813,0.014474475268,0.012625363535,0.931008169,0.906577950844,0.9106806831450002,0.002874277,0.012346180356,0.010748731199,0.000635536,0.002128294912,0.001876632336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376922387,0.442194358638,0.431290899326,9.48e-05,0.157815917682,0.131206553997
245,246,0.812290681,0.798212116545,0.798610806371,0.127070002,0.082980888143,0.0843800879679999,0.054270875,0.0763276460749999,0.075664542091,0.048098227,0.052298873442,0.052187627368,0.078971775,0.030682014701,0.0321924606,0.222612086,0.0635163620589999,0.068460256603,0.073762183,0.115224768124,0.113835851971,0.0,0.079438405551,0.076874171805,1.741367772,1.705098552698,1.7065508829790004,1.933293334,1.142780311771,1.167218786672
246,247,0.815389741,0.7833256583720001,0.7884288593669999,0.062420141,0.115824990563,0.1083465939599999,0.056604524,0.070688201164,0.068710538687,0.03723455,0.07096833782,0.066218316598,0.025185591,0.044856652743,0.0421282773619999,0.062951907,0.062715071356,0.0628404765019999,0.216506357,0.122079704864,0.135649581182,0.181791045,0.126625261311,0.1346522490449999,1.40496312,1.7546490351360002,1.705834994722,1.364892361,1.048810140308,1.093874000769
247,248,0.84487706,0.7879165871409999,0.793633162002,0.1017013049999999,0.120560760644,0.11825873668,0.045529301,0.053423354815,0.052435091557,0.057480269,0.069154104604,0.067747278591,0.044221036,0.05140665604,0.050511458089,0.055205166,0.046774257818,0.047647360068,0.198418412,0.205986673069,0.20498903023,0.173910241,0.150283344,0.152924335501,1.814026582,1.732984291017,1.740438739893,1.007853102,1.109247678956,1.096861253527
248,249,0.765174023,0.7688700558750001,0.76769092617,0.159523591,0.15692523675,0.157056728835,0.046685417,0.04815034,0.047939583207,0.090443261,0.080769322375,0.08176236024,0.06908033,0.076155914375,0.075294368595,0.029533868,0.0310849545,0.030881698944,0.280604014,0.2635352831249999,0.265166376969,0.117716019,0.1304233058749999,0.1288823737259999,2.01370748,2.04264560125,2.03739082419,1.388885282,1.0815203215,1.1145563117939998
249,250,0.74504232,0.7541754737500002,0.75240751821,0.192790986,0.163982733375,0.167016466683,0.0316778969999999,0.05021873125,0.048110479917,0.068980145,0.081862380125,0.080350589646,0.1238108409999999,0.08212035325,0.086665877037,0.041425279,0.02692402875,0.0285067434989999,0.463528094,0.32055813575,0.3361072429799999,0.024917623,0.0719128295,0.066624448749,2.4022616450000003,2.158769541125,2.183638395114,0.968839304,1.250447198125,1.2179382746790002
250,251,0.8341646,0.7067626995,0.720197547756,0.11359745,0.185580285125,0.177404610141,0.036397594,0.06533798875,0.062060266944,0.054220896,0.08550301575,0.081945197442,0.059376554,0.1000772693749999,0.095459412699,0.026746442,0.040056685375,0.038539191675,0.466785252,0.312521967375,0.329332670001,0.003341958,0.0274504329999999,0.024746941842,1.787255688,2.2664183492500003,2.210964875502,1.102378983,0.9633278905,0.977799233877
251,252,0.686668586,0.6604325965,0.662684358738,0.245253414,0.2270381744999999,0.22883302791,0.031467456,0.063110094125,0.059534651199,0.102192325,0.1063901493749999,0.10581780072,0.143061089,0.1206480251249999,0.12301522719,0.03609477,0.040247296125,0.039746118429,0.268843435,0.2737214369999999,0.272906257341,0.031712451,0.0048373489999999,0.007815647973,2.802149943,2.2182490215,2.280843774765,0.69747589,1.0470358008749998,1.007187614967
252,253,0.55738464,0.595051895125,0.5902757779109999,0.376148102,0.29200563775,0.301053445644,0.022140952,0.0609518845,0.056582919108,0.162032443,0.1339830586249999,0.136962557232,0.2141156589999999,0.158022579125,0.164090888412,0.034077403,0.05862108525,0.055838115435,0.207489682,0.193292396125,0.194675002461,0.012327938,0.004475581125,0.005342717157,2.7034013530000003,2.583988272375,2.5946591360520004,1.4906715149999998,0.9733156214999998,1.029768810057
253,254,0.509672084,0.520324000375,0.518621313657,0.368052875,0.357815584875,0.358594108494,0.078921242,0.067987471,0.06913313211,0.1697277,0.18475066275,0.182898363222,0.198325175,0.1730649221249999,0.175695745272,0.092570155,0.067277750125,0.070017929316,0.077067873,0.160243810125,0.1508510372939999,0.0,0.00167879875,0.00149077329,3.096872833,2.6743772278749995,2.718599862816,1.546457498,1.245756834,1.27788885087
254,255,0.519621362,0.4382804691249999,0.446871027765,0.359627013,0.3471031975,0.3481462378230001,0.078730574,0.16452312275,0.1548356267159999,0.237170811,0.20385582725,0.207349934619,0.122456202,0.14324737025,0.140796303204,0.126963322,0.061104737375,0.068353935531,0.164962413,0.100603524,0.107646757155,0.0,0.0,0.0,2.26124529,2.7477372315000004,2.690988888762,1.407812408,2.330457499375,2.2257134367330003
255,256,0.374451165,0.3469169845,0.3496263615509999,0.367314188,0.2914809375,0.299606947368,0.196450396,0.312492524,0.299299355268,0.255155937,0.196004728375,0.202374507804,0.1121582509999999,0.095476209125,0.0972324395639999,0.023644583,0.0436713163749999,0.041404677654,0.068440281,0.074518227625,0.073769057322,0.0,0.0,0.0,2.822875012,2.435280558375,2.4758682621690005,5.047912473,2.8812383783750004,3.1188579645000005
