fid,X,Y,I,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,ROADS_SURR
194,9.273,44.979,0.5804874499360804,0.12323272346176635,0.22945340352600072,0.05677891625382278,0.630062577758217
195,9.273,45.045,0.8494740308105053,0.14296053553321234,0.12845316794777734,0.08079952954356133,0.5688305487658339
196,9.273,45.111,1.0628044425620882,0.17667918254068665,0.07965617427252551,0.12501821656545506,0.5730870549882228
197,9.273,45.177,1.264408805342339,0.15918670500200638,0.04566473226811666,0.13234444420474611,0.4668293333748695
198,9.273,45.243,1.3519558258092237,0.184640603432113,0.03111182201105312,0.16503730457854507,0.5109535822907636
199,9.273,45.309,1.5156443342062484,0.2486256516255273,0.031848078262009596,0.25520200316206,0.6137136208704237
200,9.273,45.375,1.6197009468123111,0.42687884359118666,0.034550842687147115,0.47068787646369964,0.6985021392867559
201,9.273,45.441,1.723400204059876,0.6782212971071425,0.03360983755468341,0.693828120889328,0.7790716037235687
202,9.273,45.507,1.7198959384992665,0.8536044572823402,0.02827413375844684,0.8502969678844203,0.8870176807878013
203,9.273,45.573,1.7294726349890177,0.8756161042071474,0.04973896713070645,0.7939410440464331,0.9275569243453525
204,9.273,45.639,1.6451509483271558,0.7478948655914979,0.1181945338059077,0.5996399598377786,0.976533187167891
205,9.273,45.705,1.4344931085561483,0.6059924197256836,0.19901377574061085,0.42585633029106573,0.9340293447512605
206,9.273,45.771,1.2419265024529105,0.4448366022177928,0.3794062507194048,0.27234214334472073,0.7726329561316574
207,9.273,45.837,1.0949625095788325,0.28336414442547964,0.5454209553910008,0.18797355539986105,0.5871279606110249
208,9.273,45.903,0.7355262857788172,0.15146009213648465,0.6434462783233929,0.07783772243242718,0.36274202319041554
209,9.273,45.969,0.5371725279494604,0.08941823147025801,0.6382165093635415,0.022743043537034078,0.3101375009250762
210,9.273,46.035,0.3483727166463776,0.08165338283877786,0.6270866183400233,0.018349804354374673,0.31744973051465486
211,9.273,46.101,0.2339645147267994,0.07120434177801004,0.6896663259551904,0.01614709397666785,0.2822393931922714
212,9.273,46.167,0.3308185244893113,0.04877863609322299,0.7926889117308816,0.009995732228978359,0.16576148403241062
213,9.273,46.233,0.2779279441468667,0.03081390358606817,0.8746241656152993,0.007161167203532021,0.10334448371398335
214,9.273,46.299,0.2688311324799174,0.011021518931325908,0.9710657096521201,0.003151038321457544,0.06517391121681275
215,9.273,46.365,0.1917026461343281,0.027085809142341665,0.912545834851489,0.008157599544187136,0.16109592841089773
216,9.273,46.431,0.1509262878688476,0.023327617850555798,0.9018223324238271,0.008059040794520996,0.19255075047898237
217,9.273,46.497,0.1175586465227967,0.02732376399425929,0.8830724829990312,0.008881889084048694,0.19258562184670688
218,9.339,44.715,0.207618811260105,0.031199472063966012,0.7797778226664746,0.006615961329843954,0.5084707292320501
219,9.339,44.781,0.2484488410495895,0.03670081249053617,0.7276889213251403,0.00757948008828339,0.45225862700384867
220,9.339,44.847,0.2778164485631525,0.04565877126965978,0.61310226194293,0.01278060918966741,0.48905830925579713
221,9.339,44.913,0.4638591541230666,0.06696990256899242,0.4150840562238762,0.019019983264399205,0.5458709892234082
222,9.339,44.979,0.5864026221134515,0.1511526316558471,0.19474809459990178,0.07770249317548769,0.7157960897278691
223,9.339,45.045,0.8433737037397082,0.15515714907464703,0.1137853178892459,0.117162158047681,0.5743444280576054
224,9.339,45.111,1.0507595381704498,0.16807793050800746,0.07384157675934634,0.12739681459845506,0.5348817707847144
225,9.339,45.177,1.2345661922354283,0.15567951422592316,0.044650809734864544,0.1278630731558625,0.46995260694463625
226,9.339,45.243,1.397590888138832,0.18657196787777863,0.03032600974229455,0.17118450860234835,0.555848467775897
227,9.339,45.309,1.545417347848624,0.2385489991099006,0.030584544568581045,0.24297418970059229,0.6236738165647676
228,9.339,45.375,1.6163051810775129,0.3406214161578202,0.03232625157576198,0.39594270492240846,0.6858741453974834
229,9.339,45.441,1.695762602243497,0.5127884011709231,0.03415854501500932,0.6399019119739007,0.780707103205227
230,9.339,45.507,1.7469462382924124,0.6623808126657456,0.03816200045164951,0.7372640692382313,0.8907881494602404
231,9.339,45.573,1.741050853689206,0.7063994098202961,0.06294425722146056,0.64841085680228,0.8602824167256404
232,9.339,45.639,1.6255988006912137,0.6199367460094922,0.1281776574917993,0.4738816343978581,0.8913589297523323
233,9.339,45.705,1.395699289480734,0.5053670685042908,0.23528008132178016,0.3410539811659676,0.8260696566005697
234,9.339,45.771,1.2122475882357364,0.42176891871388933,0.36869059989830466,0.2670810969297039,0.7508358765575178
235,9.339,45.837,1.0943695719714264,0.29908046841603586,0.5309645809002927,0.19680551818817438,0.6066479756802966
236,9.339,45.903,0.7143451058005353,0.18141918839715696,0.6342537034393451,0.1068932323583583,0.3996924503163333
237,9.339,45.969,0.5385358350828084,0.08261311841018198,0.680348883739255,0.028759918675760644,0.3147110672772249
238,9.339,46.035,0.3523855046956781,0.0725218917303743,0.6678181523853804,0.02014336819439379,0.27942588863315887
239,9.339,46.101,0.2039830586224524,0.0926888537322479,0.626977871093091,0.04139764686592224,0.3248564266822446
240,9.339,46.167,0.1864993854199697,0.08146697364432419,0.7022988005678784,0.04411538739680446,0.25902369788392104
241,9.339,46.233,0.336192662047984,0.0813262797967737,0.7532523305525268,0.05551524970937043,0.22825351478455524
242,9.339,46.299,0.3120667262040624,0.041459091117496794,0.8955718301052215,0.02492970761967377,0.11287921712489604
243,9.339,46.365,0.2278576177512958,0.04098940523170421,0.8952309288318077,0.019667192934498784,0.1293363983609321
244,9.339,46.431,0.1722567366752865,0.015572994181579947,0.930540292708075,0.0014162857951809345,0.059480150611051795
245,9.339,46.497,0.1316614882885396,0.018797547637465124,0.9106611701637588,0.006065582029534708,0.13020436603754057
246,9.405,45.045,0.8632640086717478,0.12611151154597058,0.0723352737476981,0.08864580371292587,0.5020671832390322
247,9.405,45.111,1.1017056936684189,0.1619550156408123,0.06535370674471769,0.1296402787039261,0.516657349365452
248,9.405,45.177,1.2877373356867725,0.17677928448882763,0.04901374858821172,0.14858354523067752,0.5102781538414104
249,9.405,45.243,1.4521751394910307,0.23480426281247554,0.044500421381623134,0.2201608827862266,0.6014580927022973
250,9.405,45.309,1.561771294051238,0.24969971334070445,0.0446719954752981,0.23741063827007372,0.6356508490725423
251,9.405,45.375,1.6234985000376625,0.26523587295858597,0.05867707530460721,0.28934384085490183,0.6673480983540215
252,9.405,45.441,1.6610053889757552,0.34215049303335604,0.056141448770781054,0.34883652981391844,0.6531646139661583
253,9.405,45.507,1.751827277066446,0.45016093225398707,0.05317801689263296,0.4569274888008762,0.7608567325221277
254,9.405,45.573,1.7562054734274164,0.5362168214675557,0.06577797520222178,0.5004314535647295,0.7874718089421948
255,9.405,45.639,1.6457869981534838,0.5205913358292501,0.1518201689794331,0.41419610272115587,0.8090727013505135
256,9.405,45.705,1.377974012852568,0.4479975978532073,0.29685650873819946,0.2760371131069464,0.7170696663870014
257,9.405,45.771,1.2098136387534262,0.36864319376803956,0.4651047520364482,0.22759231563525256,0.6812226204685764
258,9.405,45.837,0.9857334391750616,0.2398552233493377,0.6169079141619146,0.12769904930380266,0.4872434643916317
259,9.405,45.903,0.6012311454472187,0.14570225359336245,0.7354992150514351,0.0919516747801086,0.33457447497865545
260,9.405,45.969,0.4146942288163161,0.06933061675488153,0.8311990863436938,0.02596366510637889,0.2715232039715241
261,9.405,46.035,0.2547932185760397,0.05429209033944773,0.8632341465012019,0.021342883786585866,0.2213714765730915
262,9.405,46.101,0.154066049777352,0.08150589595607842,0.7496857666268792,0.05623228458046873,0.33076296177858205
263,9.405,46.167,0.1848257503949987,0.08223720932686461,0.7294801463089344,0.037167066634613104,0.2122205205758058
264,9.405,46.233,0.3193933563908693,0.09062457706608762,0.7334079869392855,0.06317195373160854,0.21812905002243158
265,9.405,46.299,0.2877934791559603,0.045000081809223796,0.8872419580037829,0.014650373244004223,0.09069437359104705
266,9.405,46.365,0.2107793951690794,0.040196902696276945,0.8919792221714405,0.01892323713281442,0.15342546888729425
267,9.405,46.431,0.1532906230561387,0.01547809014668555,0.9191979857832464,0.005112972516378267,0.13183087194539375
268,9.405,46.497,0.115747429091585,0.020429877429874243,0.8821595801719682,0.006282621258585952,0.16500963408903854
269,9.471,45.111,1.1442263542183009,0.1493659801145937,0.06225283287927149,0.12162416752040119,0.46732631076690695
270,9.471,45.177,1.3337904397181282,0.16391720209137453,0.049904525375489055,0.1399742149615906,0.49864355788578674
271,9.471,45.243,1.4904860631552566,0.23183834536604825,0.0482534890339331,0.229618778866706,0.5789366452647735
272,9.471,45.309,1.5791991304789557,0.2259833953647425,0.04308744925026931,0.21024939583977337,0.569617553557712
273,9.471,45.375,1.678829258665977,0.23275127451644187,0.0538949511242263,0.25673425308666975,0.5904504892279281
274,9.471,45.441,1.7137396856707965,0.26416780329799355,0.05212247531818592,0.3003800706707738,0.6308563349881393
275,9.471,45.507,1.7855393415883651,0.36702610250037354,0.06352673433618347,0.37634718206547707,0.6615504777873839
276,9.471,45.573,1.779597537568157,0.4553589536973175,0.07956443811427881,0.4277040082198738,0.6951687094852924
277,9.471,45.639,1.6534376595997438,0.4882493804917563,0.15583404873383602,0.39936588341284857,0.7057106964863383
278,9.471,45.705,1.378698926943011,0.41343133740320853,0.3324821229697409,0.27653276342612887,0.6493350591928263
279,9.471,45.771,1.1589131611482268,0.3292546527920409,0.5164689943613264,0.1992552160777851,0.5867953123685159
280,9.471,45.837,0.8517207602543997,0.18094972075639632,0.6998357837771917,0.1007809327316123,0.4790352170721614
281,9.471,45.903,0.548825529368574,0.11400579750302377,0.7777398085600585,0.05719130034162744,0.28931126345246555
282,9.471,45.969,0.3330691988421269,0.04716326970729783,0.8701997520334445,0.013471746852709025,0.1665819398253442
283,9.471,46.035,0.2420059297830226,0.04126662499975573,0.9020194738376459,0.0182983947408825,0.14153445460630007
284,9.471,46.101,0.2273940168006565,0.07909931568064929,0.811963349266525,0.059363726790888444,0.2803292305993022
285,9.471,46.167,0.1791587849166083,0.08574248838157648,0.779075792721801,0.05160157251125669,0.22499986870266556
286,9.471,46.233,0.3823160180851995,0.09796931893984134,0.757706414673252,0.07545497860256231,0.26453876767660595
287,9.471,46.299,0.2389744304125755,0.045719889402368714,0.8813780197366751,0.029567343336524866,0.1001425592267958
288,9.471,46.365,0.1661284838018646,0.03595873353985789,0.9124460465389074,0.01986534863132191,0.0886627790430577
289,9.471,46.431,0.114389431271747,0.0024081585348189466,0.9566666275588537,0.00010468293690967349,0.02752700071920755
290,9.471,46.497,0.0842795135092286,0.0013790731921689361,0.9339939771454812,0.0,0.0385745624027864
