fid,X,Y,I,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR,ROADS_SURR
183,9.207,45.903,0.7205711063983864,0.06621363953029934,0.13477569451857518,0.658975978201992,0.03493138303335506,7.909877403681071e-05,0.0002015481919513295,0.3306773185581156
184,9.207,45.969,0.5542402802095028,0.07073420300207436,0.0840959488233046,0.6133499339913904,0.013828691707466262,0.0,1.4073721477341504e-05,0.28541150905803775
185,9.207,46.035,0.4547744441316043,0.06128802754527989,0.0771689965474474,0.6253131606363991,0.014120666978519181,0.0,4.698424627963932e-06,0.24539110434991662
186,9.207,46.101,0.1786342306739945,0.07306766765501564,0.07503859669532505,0.745744252882344,0.0138598874961455,0.0,5.262235583319605e-06,0.23362802710586938
187,9.207,46.167,0.1283433749714496,0.05298394709107488,0.045683670061769946,0.8636475303296097,0.006531711042389077,0.0,0.0,0.1327036073073732
188,9.207,46.233,0.0,0.049262435633506185,0.02691510158220124,0.9366768991326148,0.004106854190552595,0.0,0.0,0.05928559496915149
189,9.273,44.649,0.0,0.13218972016262046,0.020678735403875378,0.8658609268642086,0.0027231086024940144,0.0009696602095142179,0.0,0.48370428903434537
190,9.273,44.715,0.0291174664744674,0.22113328673206303,0.032938430508102655,0.7984439991751339,0.008615216543365351,0.01309222280057131,1.3934406721400409e-05,0.49848134452530934
191,9.273,44.781,0.2042087415228476,0.2616941538180111,0.0438969950500358,0.7289411664205818,0.012988082629834499,0.03609637412789393,0.00026224720696350396,0.4713863447026036
192,9.273,44.847,0.3776542628574276,0.39026461301982757,0.05327682276534852,0.6153749186478429,0.015857357655284076,0.09281679348398668,0.0002963953468143907,0.4900002696664874
193,9.273,44.913,0.4019902873471182,0.5808900152874986,0.06760835796894354,0.42560015039467497,0.01819096160938983,0.12337398997048145,0.0002522606700708199,0.5183816022735065
194,9.273,44.979,0.487538840683407,0.7465891025789212,0.1294654427425191,0.22945340352600072,0.05239790446768689,0.2075550980322711,0.011307303931005245,0.630062577758217
195,9.273,45.045,0.7036509767827032,0.8488542104595335,0.12433238358448005,0.12845316794777734,0.0886752786451112,0.32631769109102754,0.06854962540619962,0.5688305487658339
196,9.273,45.111,0.948166308808258,0.8492709877173,0.1834643005665171,0.07965617427252551,0.12955478341105117,0.31800504301191523,0.12569549518951967,0.5730870549882228
197,9.273,45.177,1.1008021612206664,0.8827448110746113,0.167411168505665,0.04566473226811666,0.12601987216401828,0.25305964888924526,0.24630984005527196,0.4668293333748695
198,9.273,45.243,1.2475014596044367,0.9012245352248678,0.19726439116157296,0.03111182201105312,0.15082553210912045,0.11035520072967732,0.3351175189925473,0.5109535822907636
199,9.273,45.309,1.362997596218097,0.8366880305914123,0.26245214835842706,0.031848078262009596,0.24193014867431173,0.11373739447103418,0.4034451945159907,0.6137136208704237
200,9.273,45.375,1.455604600086988,0.6653324725902343,0.4420349814305422,0.034550842687147115,0.4628171130369969,0.1475519793723061,0.3408463488754723,0.6985021392867559
201,9.273,45.441,1.538382982023118,0.4659071094407406,0.6812568211787215,0.03360983755468341,0.7293631447648224,0.13299608471327212,0.24486022389755482,0.7790716037235687
202,9.273,45.507,1.6316754360627574,0.32167833769342047,0.8565872769851156,0.02827413375844684,0.873164341304703,0.13466941543744362,0.13492475271658821,0.8870176807878013
203,9.273,45.573,1.67758598947551,0.28504333983616786,0.8749021233089598,0.04973896713070645,0.7921690328737896,0.1176495651895788,0.08842518622298672,0.9275569243453525
204,9.273,45.639,1.653545729341501,0.33091771854480917,0.7707526595545875,0.1181945338059077,0.5686402007900533,0.12118043013581575,0.08638049152506296,0.976533187167891
205,9.273,45.705,1.4843803674490104,0.32731953777752404,0.6343173508229133,0.19901377574061085,0.40165173221770895,0.0813796023452093,0.08143192147676201,0.9340293447512605
206,9.273,45.771,1.2392962863365384,0.26320719969848155,0.4464754257696627,0.3794062507194048,0.2865198485940375,0.03587194895643922,0.05026137094818411,0.7726329561316574
207,9.273,45.837,0.9772691476790905,0.1809912739657694,0.28574892157994924,0.5454209553910008,0.18457851136923836,0.008245391941652353,0.02959072054963368,0.5871279606110249
208,9.273,45.903,0.7319268381676255,0.08059031528353211,0.15826158930152895,0.6434462783233929,0.06969054669544923,0.000111663445541051,0.00037014878896109464,0.36274202319041554
209,9.273,45.969,0.593224285420266,0.07035337268259037,0.08842700389389432,0.6382165093635415,0.021291071014482178,0.0,6.109460684811632e-05,0.3101375009250762
210,9.273,46.035,0.4857003944823498,0.07058055554327536,0.08522723076120282,0.6270866183400233,0.01720763222610705,0.0,0.00019290610797279288,0.31744973051465486
211,9.273,46.101,0.2339645147267994,0.0761979081051403,0.0660550924518725,0.6896663259551904,0.01673610227447704,0.0,0.00020078810236742403,0.2822393931922714
212,9.273,46.167,0.1415805910082444,0.04555392926935775,0.04404300485948519,0.7926889117308816,0.01053072722184027,0.0,0.00016691735060980222,0.16576148403241062
213,9.273,46.233,0.0009580540551376,0.05896774169774166,0.03682942446655639,0.8746241656152993,0.006017693286179568,0.0,6.910046378528826e-06,0.10334448371398335
214,9.273,46.299,0.0,0.018712076141018243,0.012251317578927445,0.9710657096521201,0.002832032036676679,0.0,0.0,0.06517391121681275
215,9.273,46.365,0.0,0.07041472010605046,0.029754794346988977,0.912545834851489,0.007462259887518262,0.0,0.0,0.16109592841089773
216,9.273,46.431,0.0,0.08161122122291765,0.028198764340030203,0.9018223324238271,0.006652790349714956,0.0,0.0,0.19255075047898237
217,9.273,46.497,0.0,0.0955971023120088,0.030744654065929994,0.8830724829990312,0.007930787041519753,0.0,0.0,0.19258562184670688
218,9.339,44.715,0.0779966973246242,0.2179160422659296,0.032223597592421646,0.7797778226664746,0.006410015464484324,0.016263040362147332,0.0,0.5084707292320501
219,9.339,44.781,0.231361720176574,0.2687504858728687,0.03712129407943466,0.7276889213251403,0.007644186921129623,0.03358774723165618,0.0002692275590163924,0.45225862700384867
220,9.339,44.847,0.3748321550999706,0.40397906869846173,0.045090890312369555,0.61310226194293,0.011980164374907043,0.0797183286221369,0.0,0.48905830925579713
221,9.339,44.913,0.3612358781989427,0.5930559332266421,0.0685544244816352,0.4150840562238762,0.018590853278748803,0.07644942151353107,0.0002486395692092565,0.5458709892234082
222,9.339,44.979,0.5069182057577551,0.7494052007372838,0.1636683977760196,0.19474809459990178,0.0697384838990609,0.1298067173747727,0.013303736297353852,0.7157960897278691
223,9.339,45.045,0.7209025677306574,0.813449561372743,0.15805307625672793,0.1137853178892459,0.10801056394371891,0.21976225404910332,0.11448249197711002,0.5743444280576054
224,9.339,45.111,0.9540411680206876,0.870810509629225,0.17310874287853464,0.07384157675934634,0.13063285962103507,0.22896566527567747,0.19406479435330332,0.5348817707847144
225,9.339,45.177,1.1092686921198218,0.8968353942953082,0.15175371997107995,0.044650809734864544,0.13074173121011048,0.20550931079087828,0.31395744176799895,0.46995260694463625
226,9.339,45.243,1.2652897657924305,0.9058890315856869,0.19352575787323764,0.03032600974229455,0.1620162617659789,0.13561677821687174,0.43172200255813103,0.555848467775897
227,9.339,45.309,1.3927977348169247,0.8578411485598539,0.24626784945937993,0.030584544568581045,0.23334459616887823,0.12983459814001475,0.5233236835392868,0.6236738165647676
228,9.339,45.375,1.502453151993855,0.7642168454610319,0.33991704652116966,0.03232625157576198,0.3904613709114931,0.15210780815387048,0.504206377367271,0.6858741453974834
229,9.339,45.441,1.5676844752360426,0.5811056497979423,0.5498395194922595,0.03415854501500932,0.5896301787164004,0.1446161467161974,0.35704226082344626,0.780707103205227
230,9.339,45.507,1.679774998673087,0.46645973240112243,0.6705276164247654,0.03816200045164951,0.725508401768915,0.16579907398339264,0.21644299546101753,0.8907881494602404
231,9.339,45.573,1.725903827159144,0.39642989393289335,0.7188941001062755,0.06294425722146056,0.6565837475467114,0.19397854788220034,0.15241801996677187,0.8602824167256404
232,9.339,45.639,1.662352768168573,0.41185118821797234,0.6346030370353687,0.1281776574917993,0.4603636391215841,0.18931926272256902,0.12628805274473215,0.8913589297523323
233,9.339,45.705,1.4559323537980924,0.38586695747443106,0.5258539700489716,0.23528008132178016,0.315292342058395,0.13222525112400135,0.11176766755574281,0.8260696566005697
234,9.339,45.771,1.188809935185135,0.2710341592365742,0.4264471511235954,0.36869059989830466,0.26779568210367505,0.04276869150264297,0.0569036476414433,0.7508358765575178
235,9.339,45.837,0.9773182959052716,0.16485648028559655,0.30791486740070617,0.5309645809002927,0.19881316616104966,0.008906996091315277,0.021649705751760825,0.6066479756802966
236,9.339,45.903,0.7331868472676581,0.09394804082508364,0.1901635505121416,0.6342537034393451,0.10138703348734687,0.000111663445541051,0.0003185840097173215,0.3996924503163333
237,9.339,45.969,0.5507624425725669,0.07975545657822887,0.09024733115478775,0.680348883739255,0.026440211764152562,0.0,6.109460684811632e-05,0.3147110672772249
238,9.339,46.035,0.356178178691575,0.07380042865018277,0.07552671214858198,0.6678181523853804,0.020642169978215098,0.0,0.0001576743889850285,0.27942588863315887
239,9.339,46.101,0.2039830586224524,0.12338136237757641,0.09354147744060298,0.626977871093091,0.039440517229098374,0.0,0.008095177437734578,0.3248564266822446
240,9.339,46.167,0.1508555242112669,0.1317384563957311,0.08410866879931164,0.7022988005678784,0.04032360622957722,0.0001843271666201644,0.02126289995607973,0.25902369788392104
241,9.339,46.233,0.0477063815466362,0.1613195344843716,0.09393914118142686,0.7532523305525268,0.04824576326118561,0.00019749339280731898,0.022925352270054766,0.22825351478455524
242,9.339,46.299,0.0,0.08344876008924233,0.04352701606251484,0.8955718301052215,0.022496055880460004,0.00021559695381465657,0.015756264134332235,0.11287921712489604
243,9.339,46.365,0.0,0.07188081436407395,0.04520179619426264,0.8952309288318077,0.017443610255090565,0.0,0.00016419798174799278,0.1293363983609321
244,9.339,46.431,0.0,0.016797422513281726,0.006047643723748004,0.930540292708075,0.004266079744011282,0.0,0.0,0.059480150611051795
245,9.339,46.497,0.0,0.06852863473810718,0.02198189734045282,0.9106611701637588,0.005268219492714513,0.0,0.0,0.13020436603754057
246,9.405,45.045,0.7604939109494366,0.8860808875829838,0.12643039545246207,0.0723352737476981,0.09162212136845377,0.2639232123891858,0.19866968378173763,0.5020671832390322
247,9.405,45.111,0.9792157377743274,0.869548437982384,0.17650625004238915,0.06535370674471769,0.11992405454505559,0.24225822761155394,0.21048891446149937,0.516657349365452
248,9.405,45.177,1.1281654732231587,0.8746469844338894,0.18372665542643382,0.04901374858821172,0.14380334161588285,0.18368678347109374,0.35516068175403465,0.5102781538414104
249,9.405,45.243,1.280371389885118,0.8534944836467977,0.23916985781439343,0.044500421381623134,0.2143968613902285,0.11905297458349066,0.45438556498053106,0.6014580927022973
250,9.405,45.309,1.477442429434798,0.8371751257740123,0.24993009020689735,0.0446719954752981,0.24678832751242255,0.10989721178872855,0.5527039411750478,0.6356508490725423
251,9.405,45.375,1.552541868190411,0.784519934619515,0.2828588591865255,0.05867707530460721,0.2718365006675297,0.14857360714746207,0.5388480397410791,0.6673480983540215
252,9.405,45.441,1.6463281921998925,0.7330671253658453,0.3460677486668969,0.056141448770781054,0.3503285702207671,0.15322646709628343,0.4719484553403587,0.6531646139661583
253,9.405,45.507,1.7241607113135156,0.6604572985170034,0.44512057712240616,0.05317801689263296,0.46733159543112573,0.21526321300287957,0.33327330434930647,0.7608567325221277
254,9.405,45.573,1.7642666130282447,0.5774667617918844,0.545457901024902,0.06577797520222178,0.5003877488650221,0.2699282437265636,0.27629117943856,0.7874718089421948
255,9.405,45.639,1.6678667720281246,0.4863517007288054,0.5291252290084241,0.1518201689794331,0.4009775341872696,0.26351333079862116,0.17345984397121486,0.8090727013505135
256,9.405,45.705,1.4313667237448122,0.3848861817084679,0.4443205913871802,0.29685650873819946,0.2768869247097145,0.15962042908707938,0.12848377097450359,0.7170696663870014
257,9.405,45.771,1.1632539253659016,0.24095047695367164,0.38417125233507976,0.4651047520364482,0.2214208645423476,0.039650216398859094,0.04902977764198536,0.6812226204685764
258,9.405,45.837,0.8910363454413113,0.1555832474646392,0.21285151650715511,0.6169079141619146,0.14614326267740294,0.007339610096916323,0.012902847119544703,0.4872434643916317
259,9.405,45.903,0.6640112565229456,0.10238123760355075,0.15615648604593582,0.7354992150514351,0.08359159405671547,3.256467150424028e-05,0.00017797589385914274,0.33457447497865545
260,9.405,45.969,0.4551425960829373,0.08521331937161165,0.07248860977437663,0.8311990863436938,0.027495780130517046,0.0,5.171930999873875e-05,0.2715232039715241
261,9.405,46.035,0.2807140286570713,0.07732094713852364,0.05449691953160134,0.8632341465012019,0.02085513166508086,0.0,0.00020939369898359482,0.2213714765730915
262,9.405,46.101,0.154066049777352,0.1313897834541423,0.08846261978463377,0.7496857666268792,0.05029035022303935,0.0,0.014121804249783012,0.33076296177858205
263,9.405,46.167,0.1582998565396202,0.10544948740378483,0.06581118885545065,0.7294801463089344,0.055382405159993355,0.00018268138834677005,0.019792304915144165,0.2122205205758058
264,9.405,46.233,0.0165464358088407,0.13170331172190441,0.09369399380217269,0.7334079869392855,0.06214270371574109,0.00018268138834677005,0.014872562719272515,0.21812905002243158
265,9.405,46.299,0.0,0.06085523515702573,0.028105058489345806,0.8872419580037829,0.023763838194561557,0.00018926450144034736,0.01427710226180084,0.09069437359104705
266,9.405,46.365,0.0,0.07620526804942915,0.0464672584711219,0.8919792221714405,0.016350811683912093,0.0,0.00014757033802667707,0.15342546888729425
267,9.405,46.431,0.0,0.054724704585577016,0.01844246540004187,0.9191979857832464,0.004210209942747266,0.0,0.0,0.13183087194539375
268,9.405,46.497,0.0,0.06857628763424256,0.02231583849565478,0.8821595801719682,0.005781825473268531,0.0,0.0,0.16500963408903854
269,9.471,45.111,0.9866336792552188,0.8699579903600186,0.15851096042659268,0.06225283287927149,0.11416024345629337,0.24109209167882997,0.3588589009367003,0.46732631076690695
270,9.471,45.177,1.1348292845588168,0.9115223316776607,0.15692653624383213,0.049904525375489055,0.13734624415705712,0.1744972362261673,0.524348768486136,0.49864355788578674
271,9.471,45.243,1.3382882291074398,0.8434924525000042,0.2389723161669775,0.0482534890339331,0.2254396487817985,0.12301633046126403,0.5348133372060883,0.5789366452647735
272,9.471,45.309,1.5440094751088564,0.8843841327474213,0.20890323163492389,0.04308744925026931,0.23190777097549875,0.09410376375857264,0.6495554336392433,0.569617553557712
273,9.471,45.375,1.5875838119332428,0.8411312205323687,0.24640124171900118,0.0538949511242263,0.24171162884500327,0.10048869194148295,0.5737395587329766,0.5904504892279281
274,9.471,45.441,1.6893254452049806,0.8089335550549354,0.2927816674211553,0.05212247531818592,0.27131357555102126,0.1018428824661205,0.4921307079472173,0.6308563349881393
275,9.471,45.507,1.7691943678289743,0.7103004430291568,0.3797793159700942,0.06352673433618347,0.3672619869407762,0.18090518535460526,0.34626092160981886,0.6615504777873839
276,9.471,45.573,1.7846423345538664,0.614972594010945,0.4674026635651259,0.07956443811427881,0.41900045970259314,0.2627071198231839,0.2920565587890929,0.6951687094852924
277,9.471,45.639,1.6724729722603402,0.5053823697686053,0.5112821724081366,0.15583404873383602,0.38152243513063,0.2575236132032076,0.21301379097717987,0.7057106964863383
278,9.471,45.705,1.403473429542318,0.4010329247023032,0.4137262629929857,0.3324821229697409,0.27647910774619555,0.15240935957951654,0.16503373105509306,0.6493350591928263
279,9.471,45.771,1.0961726771275258,0.24021365351225873,0.3405619277966011,0.5164689943613264,0.19072262380085292,0.035994055348673955,0.05926715027858844,0.5867953123685159
280,9.471,45.837,0.855056937101812,0.16993110962545485,0.20191207146271875,0.6998357837771917,0.08839299282895201,0.003117039433969204,0.005532949111799765,0.4790352170721614
281,9.471,45.903,0.618080148058447,0.13075733593558211,0.12273976697537498,0.7777398085600585,0.050764558832847535,0.0,4.676872221413638e-06,0.28931126345246555
282,9.471,45.969,0.3691560392125418,0.09779271309574973,0.0397067147972577,0.8701997520334445,0.016181803826643897,0.0,0.0,0.1665819398253442
283,9.471,46.035,0.1968821632427373,0.07933053511405255,0.046844498357158794,0.9020194738376459,0.016087294853365727,4.664322199687505e-06,4.0017430862257026e-05,0.14153445460630007
284,9.471,46.101,0.2153370997164393,0.13631230833299832,0.08868270857024367,0.811963349266525,0.05274852448235956,5.6122921968405066e-05,0.015281268763552083,0.2803292305993022
285,9.471,46.167,0.1625189218001309,0.13674857343387925,0.07890421501772099,0.779075792721801,0.06047796559357726,0.00023880431031517515,0.023107324102506002,0.22499986870266556
286,9.471,46.233,0.0,0.17524943777122995,0.10548688361607972,0.757706414673252,0.06977404203721138,0.00024257746516469442,0.029190508684649556,0.26453876767660595
287,9.471,46.299,0.0,0.08859315885687867,0.05008914044236649,0.8813780197366751,0.025809708408986387,0.0002205342886348395,0.017072916057874046,0.1001425592267958
288,9.471,46.365,0.0,0.05232007691422554,0.04175460259261887,0.9124460465389074,0.017082572823362663,0.0,0.00020472786331869987,0.0886627790430577
289,9.471,46.431,0.0,0.010314668265652718,0.002695163990926263,0.9566666275588537,0.00013522730186869456,0.0,0.0,0.02752700071920755
290,9.471,46.497,0.0,0.005657171922362591,0.0013839172151334437,0.9339939771454812,0.0,0.0,0.0,0.0385745624027864
291,9.537,45.111,1.01461686102527,0.8797880808125339,0.1877110950078225,0.06297950506482657,0.14563246829054194,0.18138760333514858,0.509042795280024,0.47944607294976466
292,9.537,45.177,1.16271996859601,0.8966388483803875,0.16618789772776693,0.04820447180931534,0.15298683639343344,0.13795241756180418,0.6245130361373313,0.48028331530770335
293,9.537,45.243,1.3980802051498809,0.8470030461044503,0.22711667539364744,0.05093078797698873,0.2077593484898759,0.09310896910156878,0.5773148889642732,0.5370875483607078
294,9.537,45.309,1.5691899770563618,0.8736241801110669,0.21347135192894143,0.0453173720956247,0.2110239523367016,0.06768351471912327,0.6362503343435605,0.5424346698021988
295,9.537,45.375,1.6080212282750723,0.8505014545379912,0.21287600014505909,0.05492253597604087,0.19671112658255901,0.07736227683622941,0.5346290147750722,0.4982322438272485
296,9.537,45.441,1.7305544298624478,0.822081632798664,0.25977032267104777,0.04715038432268456,0.23853580414283404,0.08815311135929996,0.49190636657667075,0.556902859039291
297,9.537,45.507,1.7986861509906404,0.7651935487678525,0.33137440989309813,0.05491828409538912,0.30878449237839645,0.15774872901894982,0.4309190594621854,0.5511165519983833
298,9.537,45.573,1.783309281609235,0.6506128649866617,0.46152835106105855,0.06996209979432609,0.42778183120378643,0.20780241868018173,0.3483239298186365,0.662225877164752
299,9.537,45.639,1.6740503945160448,0.5073267169098021,0.5289349879706321,0.14178475587613212,0.43392465519860374,0.20225952560680002,0.21780579399914465,0.6569473151076447
300,9.537,45.705,1.3521748127457924,0.35708979493682663,0.45275635880731235,0.3313718244740477,0.3293339327378363,0.11420741607949936,0.12512256260913973,0.6417307287086421
301,9.537,45.771,0.9569498413171362,0.2363053462910675,0.3210906307560772,0.5637524477046033,0.17507029646817196,0.031625217960336655,0.053464309431569934,0.5328498015569566
302,9.537,45.837,0.7287941059088522,0.15916818121755075,0.12495516133166348,0.757473920948624,0.043590090924945535,0.0008312656602805463,0.0035273319442887777,0.35798340435628107
303,9.537,45.903,0.5270908534568539,0.12394254713634954,0.06281150411219077,0.8374637687821692,0.011772515420055082,0.0,4.676872221413638e-06,0.23375772002055997
304,9.537,45.969,0.2762992899818856,0.08924683833052995,0.03230681730155985,0.8971129894475226,0.007083676383486649,0.0,0.0,0.1552580642326848
305,9.537,46.035,0.2099899833008268,0.06596579951764282,0.034364518528084344,0.9196258247001146,0.010278447588278219,4.664322199687505e-06,4.9426564989918556e-05,0.15607554412800057
306,9.537,46.101,0.1503696107964486,0.09217002981813557,0.0662138355719428,0.8636974608549877,0.041696652583783037,5.6122921968405066e-05,0.0072873072461274516,0.24157711452638259
307,9.537,46.167,0.0686544263059787,0.07930097466350254,0.062237683666536314,0.8548078776562777,0.045084705749522086,5.6122921968405066e-05,0.006807525028954128,0.20689550743754248
308,9.537,46.233,0.0,0.09088531978738536,0.07669831941034473,0.867604320120792,0.045516186479516996,5.7021691635605946e-05,0.009044192227703734,0.22413586478991263
309,9.537,46.299,0.0,0.019907256192708746,0.017281204946374664,0.9607496439885388,0.006801352389206872,0.0,0.0012629572441005335,0.0418388772800395
310,9.537,46.365,0.0,0.017060180969943363,0.007567592683627356,0.9595116886006249,0.001059111192269472,0.0,0.0,0.029700765127326095
311,9.603,45.111,1.058757974482113,0.8431249086689838,0.22211931611221608,0.04998581938658162,0.21425020270508588,0.1220908290774048,0.6105107631291543,0.5090999808782718
312,9.603,45.177,1.232216687532803,0.8837518791831985,0.17446505885475005,0.0478853698869022,0.1914074474405921,0.10438231799886172,0.7213294490063211,0.4467366964306335
313,9.603,45.243,1.4253722418430723,0.8835484903963635,0.19963046848437066,0.044370148167022075,0.19485855650805425,0.09031024398256017,0.6932266635966615,0.4788602682186521
314,9.603,45.309,1.5769810831924034,0.8747782259921116,0.22446770426010185,0.038893648436927344,0.19160824182053296,0.06388168560288349,0.6487526045555283,0.5120238640558298
315,9.603,45.375,1.6385636622923716,0.899269547854059,0.20337083072904563,0.027011438650799486,0.19212367629749363,0.06454822879904447,0.5660862939943898,0.46022185778316543
316,9.603,45.441,1.7476710040780088,0.8309063031802937,0.30386187928050057,0.017785153732739138,0.26402653937056925,0.09272610356280078,0.4812127327262589,0.5679373888742065
317,9.603,45.507,1.748777002302413,0.80764554448096,0.3096610025760174,0.03097016453477965,0.2972764964637482,0.1551094030458806,0.44314472220905354,0.5072130729666195
318,9.603,45.573,1.7762059836910038,0.6639058637488375,0.46756226479794044,0.046713852448557504,0.4408258464523208,0.20244583190095905,0.36892850571128133,0.6421005987378919
319,9.603,45.639,1.6632813048134714,0.529826048328629,0.5497338322714475,0.10431293748808958,0.46881161408483224,0.16957982250288717,0.2572342801360993,0.6333081966308778
320,9.603,45.705,1.2952164677473932,0.36469227835027046,0.46464774811618004,0.3122495790891345,0.3719577019613995,0.09886173656172105,0.14929275398582842,0.6187583039583007
321,9.603,45.771,0.904563764402038,0.24105502862418202,0.3371827826857535,0.5465583456122719,0.1878535479180399,0.02691961693710138,0.04129059509678217,0.5211893430528844
322,9.603,45.837,0.6572328945237328,0.18367550805493627,0.12147190053593615,0.751217496211996,0.04018551826047488,6.966956856248831e-05,0.0013615023763972266,0.3656964778527274
323,9.603,45.903,0.475536470121789,0.1443807105857292,0.06641965627495378,0.8284920076315209,0.01774908617038872,0.0,4.676872221413638e-06,0.2954477943043609
324,9.603,45.969,0.285435402433198,0.08938750461758067,0.02607190991261221,0.8983545403808415,0.009124621925144011,0.0,0.0,0.16554666370186383
325,9.603,46.035,0.1447461876210358,0.06383346971143151,0.027742960508675273,0.9271792179074556,0.007555176588484323,4.664322199687505e-06,4.9426564989918556e-05,0.17580965646418756
326,9.603,46.101,0.0751475535936224,0.09803612332345799,0.06360769555820059,0.8644573959824118,0.033280791472950745,5.6122921968405066e-05,0.0029827509081535395,0.2604077530561986
327,9.603,46.167,0.0,0.08979246317467825,0.04761247267158093,0.8687185292719618,0.03341207069341997,5.6122921968405066e-05,0.0029662378853028363,0.20781366770053633
328,9.603,46.233,0.0,0.09328317276247604,0.06565025466285819,0.8806819159076222,0.03545464671969173,6.119401053577224e-05,0.0035984128190555444,0.22598136195254842
329,9.603,46.299,0.0,0.01114826790252284,0.0052745740804639165,0.9870961955134951,0.0016227967207492582,0.0,0.0,0.025847674256288363
330,9.669,45.045,0.9439084469998628,0.8723766156054056,0.16187233628776015,0.05825624197316405,0.1668846422861362,0.1604100950536032,0.6510779862839295,0.44518412528014056
331,9.669,45.111,1.117875252455188,0.8709632045101783,0.22013417339111807,0.041536120201424165,0.22244426586955662,0.11579741581357378,0.696883311600993,0.47716411523879576
332,9.669,45.177,1.2512281824350266,0.8923069066254261,0.16424837281987958,0.049854775170023805,0.1912707763716949,0.11669720932629064,0.7200708305030462,0.43441136298988664
333,9.669,45.243,1.440815403490932,0.8908949929046813,0.18812539609757012,0.05059824542023419,0.18228961810182973,0.09884219733089943,0.7181644624677085,0.45329236990719185
334,9.669,45.309,1.5726795307761838,0.8630836244087725,0.20977165293828876,0.04895594687897997,0.18528245790346085,0.0853482515868001,0.6384184262675676,0.456247142465664
335,9.669,45.375,1.643518467897131,0.9116653270615115,0.18965036989398645,0.0305635469378145,0.19312511672261065,0.06825533665731438,0.6631343267333506,0.45370856981439567
336,9.669,45.441,1.7525038437768805,0.8194137257501524,0.31474029513921414,0.02310015421117274,0.26984654845057865,0.10318115738199027,0.5795433892665038,0.5734847605676624
337,9.669,45.507,1.7348674907347672,0.8210021734737398,0.30576854363047146,0.03009336019246042,0.2864307602245501,0.17487563230800898,0.5761704779443831,0.4978458179485336
338,9.669,45.573,1.7521165308393594,0.6800233814065341,0.46596139225765004,0.04171135115658335,0.4387009928475518,0.22443818681423106,0.4163434386880685,0.6462120383340545
339,9.669,45.639,1.6290485123139815,0.5307660682683945,0.5837362989563812,0.08169359894382024,0.4933379621164657,0.1803567898676818,0.23818465929685464,0.6549555013633004
340,9.669,45.705,1.2375156790256765,0.3725075079122192,0.48513794112088154,0.2976420948952569,0.4086467482294328,0.09581596326384932,0.11957331556750646,0.6337367590070406
341,9.669,45.771,0.8841177463791027,0.20581844960080373,0.38956471276959004,0.5480674349414503,0.21182198479427974,0.020461161919545674,0.015517166965539033,0.5514471076177375
342,9.669,45.837,0.6624337971910291,0.15177569168321703,0.11541221292367004,0.7796765845499898,0.037996651953824394,6.966956856248831e-05,0.00128900439124335,0.3293639695684472
343,9.669,45.903,0.4485653057948175,0.10646586178783488,0.05478196691450974,0.850406633454371,0.01806652348199623,0.0,4.2154567495784106e-05,0.25330569850516677
344,9.669,45.969,0.2717320939243395,0.07937808693279584,0.029410150302541224,0.9017625313771044,0.012463388510184074,0.0,0.0,0.16479347594014723
345,9.669,46.035,0.103165067935674,0.05527268971243337,0.02618729869013493,0.9312069702666422,0.008019711330258134,0.0,2.589672513863588e-05,0.1646081351910865
346,9.669,46.101,0.0309450270997803,0.10905151615630908,0.05878372669872047,0.8651948097603466,0.03312644401683241,0.00013567229520487366,0.006133192039663987,0.26856691915190395
347,9.669,46.167,0.0,0.07632135235228744,0.042382983315554845,0.8737986120628325,0.031705110734555626,0.00013567229520487366,0.004533453887265195,0.1899511350170283
348,9.669,46.233,0.0,0.10000753041196465,0.06048851946339422,0.8776942047776929,0.03563342700795245,0.0001601177538003464,0.007328754377430629,0.23646381886899404
349,9.669,46.299,0.0,0.010517921726236355,0.004411976475321174,0.9863126599261964,0.0015448096132860412,0.0,0.0,0.02279500946548239
350,9.735,45.045,1.034599589537744,0.886766956064945,0.15250202767700013,0.047501053258350155,0.15048112424122714,0.23538187665007046,0.6022441421561184,0.4360671996898363
351,9.735,45.111,1.1671298428722252,0.862363283786518,0.19727433201407416,0.0454756085867332,0.1901246011362045,0.19234513165094888,0.6681566225143003,0.4669426547184297
352,9.735,45.177,1.3224902036225072,0.879699393568201,0.170928736562764,0.05245865267432243,0.17415986192951316,0.17083395238319216,0.6868155535297117,0.42290773195671977
353,9.735,45.243,1.4569759453430249,0.8961882520525697,0.18825903897200477,0.04828013945722601,0.1741345726433163,0.12740230602428917,0.7500922535675701,0.43186337643372813
354,9.735,45.309,1.5544280685520908,0.8956530421312026,0.17954132283531438,0.0443548715300442,0.16828406223301734,0.10452919442468037,0.7111179499148124,0.4170845658785873
355,9.735,45.375,1.6135267194364262,0.9166528174922315,0.1838556818136307,0.03029921433559943,0.17648108290720052,0.08195324294113919,0.7494684577387796,0.4279242684674834
356,9.735,45.441,1.748932737221884,0.853285641983766,0.25753993926194063,0.02977592154072856,0.23729646801224785,0.12807938930486304,0.6744970925463036,0.5261151949954823
