fid,X,Y,Ex,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,URBAN_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
168,9.207,44.913,0.1170660496631265,0.5594179825452833,0.07020593976385041,0.4446369724346653,0.11098863842926027,0.02217491584660935,0.13002014691117258,0.0002120345969606434,0.5320885611851075
169,9.207,44.979,0.2194557089605507,0.7024244951906714,0.1308441118445613,0.2711326277758425,0.18050867342401666,0.06774923094587788,0.2703271585337599,0.016223462183816508,0.6685239270201029
170,9.207,45.045,0.3346404579677492,0.8049455966560815,0.15987876763462933,0.137662589010437,0.20463076947025535,0.09878885563049268,0.3703730818272371,0.08507501953705349,0.6603097114572968
171,9.207,45.111,0.4328990568779887,0.8039739634201577,0.22258926008266086,0.08238315315463095,0.2543576666033812,0.1682165677480666,0.3343778649281988,0.14020314301518494,0.6124236482984723
172,9.207,45.177,0.5581914222297756,0.8512340502880958,0.19758164645827603,0.05349035226233501,0.22618475105483488,0.14892090602620947,0.2812820235110337,0.21319346917023066,0.5059937347190591
173,9.207,45.243,0.6665832648893988,0.8565273593580454,0.21929518837696987,0.045886839039499035,0.23312040067805942,0.183301457397576,0.11531407437016067,0.2270036105618622,0.5314645999540258
174,9.207,45.309,0.7342112620396075,0.8188825660123548,0.2600273729315886,0.04086803608569431,0.23111560886767196,0.2628967807582598,0.10414823545189704,0.2614879355976389,0.6013103526740863
175,9.207,45.375,0.8050930890040303,0.5856083888397899,0.512304971105035,0.040498933417670066,0.4139032504546109,0.559554159042142,0.1016597191890158,0.19836277784690862,0.7195012684926191
176,9.207,45.441,0.8676880246844646,0.3190644315029194,0.8075792155887933,0.031073509506240223,0.6527506408008111,0.881722898608839,0.07029879585681259,0.1192798470785327,0.8670093297930737
177,9.207,45.507,0.9070978419117944,0.1626950495975829,1.0,0.027239107056812078,0.8995481067932226,1.0,0.0871845792207929,0.03959276361695111,0.9675111680476051
178,9.207,45.573,0.854272391780393,0.1607807672375849,0.9811408813124594,0.055238237835825356,1.0,0.8630538215655641,0.053134435723158055,0.031027010788410567,1.0
179,9.207,45.639,0.7673981874455098,0.24874709917992358,0.833833606195244,0.1217103260351893,0.964944684117192,0.6177464025507354,0.0734261212314025,0.050936940470462454,0.9927201136223703
180,9.207,45.705,0.6319022430627509,0.2897554570164087,0.6721778644100941,0.20846131803459497,0.8236097336731207,0.4519986540323786,0.04538412243308488,0.06555799093243321,0.9531366331187958
181,9.207,45.771,0.5521297019789388,0.23853904818638583,0.45016860215025895,0.4142010706065535,0.5645949977109658,0.2896541451602011,0.02421130353691079,0.0487968391970676,0.7669874218467633
182,9.207,45.837,0.3157379514586417,0.14669046698113533,0.25773426585142284,0.5944169662768173,0.3445962120719127,0.1443991641207047,0.00537111571257527,0.02486514997960847,0.5339523022857044
183,9.207,45.903,0.171715092068526,0.06843237541213759,0.12080374450075675,0.658975978201992,0.1941255657801794,0.03493138303335506,8.919685535561097e-05,0.00017696234038239506,0.3118876425542168
184,9.207,45.969,0.0690987206043871,0.0706069755595556,0.08685668698500343,0.6133499339913904,0.15082011137346993,0.013828691707466262,0.0,1.2356938885970007e-05,0.2802440533971356
185,9.207,46.035,0.0253375868501983,0.06517873448893041,0.07970510932803797,0.6253131606363991,0.13698632757118226,0.014120666978519181,0.0,4.125287407567323e-06,0.2538939406728818
186,9.207,46.101,0.0174469963808852,0.06619314990402116,0.06508467023526696,0.745744252882344,0.10955781880902359,0.0138598874961455,0.0,4.571264424601628e-06,0.2049513854331745
187,9.207,46.167,0.0074987677041408,0.04957501686225431,0.039159841588576154,0.8636475303296097,0.06774852895941409,0.006531711042389077,0.0,0.0,0.11409687088360247
188,9.207,46.233,0.0061089221855779,0.04679042632782788,0.02509613543830804,0.9366768991326148,0.04352610772906888,0.004106854190552595,0.0,0.0,0.05639482107267562
189,9.273,44.649,0.0087487607295173,0.13135860423147452,0.02016458678948022,0.8658609268642086,0.0355627407236237,0.0027231086024940144,0.0009761165749557824,0.0,0.4809903654320398
190,9.273,44.715,0.0101614595135535,0.19790440013729824,0.0301583769527113,0.7984439991751339,0.04863014334507503,0.008615216543365351,0.017052060319459557,1.0262585807121981e-05,0.49104415432635107
191,9.273,44.781,0.0192160974551059,0.26666255429109836,0.04235468813247072,0.7289411664205818,0.06737921812838119,0.012988082629834499,0.0357820631354323,0.00022184305337269035,0.4765337690889118
192,9.273,44.847,0.0254047128558166,0.3850046844708226,0.05016194812173718,0.6153749186478429,0.07931145677972241,0.015857357655284076,0.0977633264242442,0.00024692710229759957,0.4728933286756657
193,9.273,44.913,0.0970090894609423,0.5845052115865701,0.06563811297328948,0.42560015039467497,0.10629948881868241,0.01819096160938983,0.11698420480394184,0.0002217103683909022,0.5207982299358341
194,9.273,44.979,0.2087836512836727,0.7523144622354475,0.12323272346176635,0.22945340352600072,0.18135838554389955,0.05239790446768689,0.23581552280091073,0.009620616601864402,0.6431627699014724
195,9.273,45.045,0.327833510976438,0.8249533653197015,0.14296053553321234,0.12845316794777734,0.18264748435310604,0.0886752786451112,0.36123949248406906,0.061387548786616467,0.6086936174356012
196,9.273,45.111,0.4426285033504481,0.8465118443848106,0.17667918254068665,0.07965617427252551,0.20585612024705408,0.12955478341105117,0.29882552951289615,0.1262193289160287,0.5488308038134085
197,9.273,45.177,0.5565308006994005,0.8920134210078331,0.15918670500200638,0.04566473226811666,0.17624411859838154,0.12601987216401828,0.27165397900976557,0.24371152338166607,0.4595913648269996
198,9.273,45.243,0.6864727838875743,0.9058670751392701,0.184640603432113,0.03111182201105312,0.19978355659548658,0.15082553210912045,0.10039500047782496,0.3325024059589212,0.5076281013546436
199,9.273,45.309,0.7422151805166365,0.844135365982088,0.2486256516255273,0.031848078262009596,0.23037063597955254,0.24193014867431173,0.10933356962149354,0.39705981145838287,0.6103289025063401
200,9.273,45.375,0.8166578600343994,0.6743835210274838,0.42687884359118666,0.034550842687147115,0.3483119918338432,0.4628171130369969,0.1544394569299235,0.34328803062991686,0.698002658871486
201,9.273,45.441,0.9033168742004352,0.4455772264863285,0.6782212971071425,0.03360983755468341,0.5592686594429257,0.7293631447648224,0.13651670468956512,0.22825863823436482,0.7859134108641593
202,9.273,45.507,0.978593751256807,0.3018067253431779,0.8536044572823402,0.02827413375844684,0.7484218857306472,0.873164341304703,0.14080073683390604,0.12085259492549785,0.8912317076164412
203,9.273,45.573,0.8923093918721087,0.26626609557044395,0.8756161042071474,0.04973896713070645,0.8706413175910905,0.7921690328737896,0.1262646721007732,0.0789558779716906,0.9442927900360484
204,9.273,45.639,0.7522524864539393,0.3213958723438636,0.7478948655914979,0.1181945338059077,0.851022882174684,0.5686402007900533,0.12799535360157951,0.08247418799957826,0.9657532999585521
205,9.273,45.705,0.639936074197777,0.34673222491814276,0.6059924197256836,0.19901377574061085,0.7483298644151559,0.40165173221770895,0.08071671543935269,0.08310605997489548,0.927589861872043
206,9.273,45.771,0.533237110825041,0.27175556630914893,0.4448366022177928,0.3794062507194048,0.5576138549017428,0.2865198485940375,0.03791439959159281,0.053763040517696196,0.7965677973982237
207,9.273,45.837,0.3406945418077013,0.17453008127786565,0.28336414442547964,0.5454209553910008,0.3531827232650836,0.18457851136923836,0.009208836411602327,0.026096321569193268,0.5870988972358089
208,9.273,45.903,0.1902223152876251,0.08012715487754576,0.15146009213648465,0.6434462783233929,0.21762040877888184,0.06969054669544923,0.00012591886943531013,0.0003332278489143106,0.35618997410838377
209,9.273,45.969,0.0737675935238297,0.0708514314277158,0.08941823147025801,0.6382165093635415,0.1482511873316151,0.021291071014482178,0.0,5.364198263408757e-05,0.31333277683496413
210,9.273,46.035,0.0441827391907173,0.0653220699285283,0.08165338283877786,0.6270866183400233,0.13760651997550905,0.01720763222610705,0.0,0.00016937446081961364,0.3199036865747057
211,9.273,46.101,0.0183249465801114,0.07653027014149806,0.07120434177801004,0.6896663259551904,0.11828724646224875,0.01673610227447704,0.0,0.00017664513411461407,0.289637046011914
212,9.273,46.167,0.0083431500422957,0.05822946257351185,0.04877863609322299,0.7926889117308816,0.08198809253492977,0.01053072722184027,0.0,0.00014426614910836494,0.1709640373682668
213,9.273,46.233,0.0063836420835191,0.05023988981432664,0.03081390358606817,0.8746241656152993,0.05245430286095922,0.006017693286179568,0.0,5.82429618117737e-06,0.08822348491640675
214,9.273,46.299,0.0046350195255158,0.01711714622265583,0.011021518931325908,0.9710657096521201,0.018139535070169296,0.002832032036676679,0.0,0.0,0.05942896618872279
215,9.273,46.365,0.0033052180367987,0.06531775177990809,0.027085809142341665,0.912545834851489,0.04395779001841885,0.007462259887518262,0.0,0.0,0.1496478342010963
216,9.273,46.431,0.002602177377049,0.06978791153036269,0.023327617850555798,0.9018223324238271,0.03764548864192412,0.006652790349714956,0.0,0.0,0.16151327070286614
217,9.273,46.497,0.0020268732159102,0.08658377978887842,0.02732376399425929,0.8830724829990312,0.04394256197926689,0.007930787041519753,0.0,0.0,0.17461463433005242
218,9.339,44.715,0.0100561282974998,0.21621323589648103,0.031199472063966012,0.7797778226664746,0.052794392917250056,0.006410015464484324,0.017888656175523713,0.0,0.49449317714175484
219,9.339,44.781,0.0200006808039333,0.27006290221948037,0.03670081249053617,0.7276889213251403,0.06198553953071309,0.007644186921129623,0.03530677137147835,0.00025367320024072867,0.46808857970416723
220,9.339,44.847,0.0240230650973249,0.3894350192252762,0.04565877126965978,0.61310226194293,0.07463858616258376,0.011980164374907043,0.08713599811359249,0.0002755955755701744,0.4931642440425334
221,9.339,44.913,0.0930549927990072,0.5934965113497903,0.06696990256899242,0.4150840562238762,0.10842398119978396,0.018590853278748803,0.07331934507983397,0.00024271201257600582,0.5480975983034914
222,9.339,44.979,0.1988671792669331,0.7706769424668259,0.1511526316558471,0.19474809459990178,0.21699048379835317,0.0697384838990609,0.14214788926513763,0.011582800937779157,0.6956217490790393
223,9.339,45.045,0.3502299464642694,0.822327589874482,0.15515714907464703,0.1137853178892459,0.18651986585985528,0.10801056394371891,0.2272547145621681,0.09926713570728865,0.58639843710422
224,9.339,45.111,0.4627514976459183,0.8601084723439465,0.16807793050800746,0.07384157675934634,0.18849535400927533,0.13063285962103507,0.21669613039846822,0.1810171955074078,0.5260040355270397
225,9.339,45.177,0.6110141292329099,0.899536338172267,0.15567951422592316,0.044650809734864544,0.1649073064372155,0.13074173121011048,0.21464125767697542,0.301297824018651,0.47042726341767305
226,9.339,45.243,0.6954954413413105,0.9081239495411049,0.18657196787777863,0.03032600974229455,0.1923140823631141,0.1620162617659789,0.14712115231910175,0.43052481487625616,0.550786992209912
227,9.339,45.309,0.7817217742455247,0.8598656403215088,0.2385489991099006,0.030584544568581045,0.21982442658326126,0.23334459616887823,0.1334367825614025,0.5267170788280645,0.6287622274097264
228,9.339,45.375,0.8957801998593133,0.7567604079053174,0.3406214161578202,0.03232625157576198,0.25690389293854116,0.3904613709114931,0.14596881165688508,0.49646157418131626,0.7071254284244908
229,9.339,45.441,0.9503047777699078,0.6001414950620882,0.5127884011709231,0.03415854501500932,0.38491390501712086,0.5896301787164004,0.12472828624565813,0.3619213757419613,0.7630158296444137
230,9.339,45.507,1.002008161358166,0.4639799093953456,0.6623808126657456,0.03816200045164951,0.5331031705350923,0.725508401768915,0.17103212237873236,0.2116242715304698,0.8739781813039507
231,9.339,45.573,0.870525426844603,0.4045430620490502,0.7063994098202961,0.06294425722146056,0.684996829235881,0.6565837475467114,0.19551581736631063,0.1537391189411099,0.8873896255315221
232,9.339,45.639,0.7381136393398051,0.4153567404134952,0.6199367460094922,0.1281776574917993,0.7163594950234664,0.4603636391215841,0.18240723720819438,0.12772518182147935,0.8879821220878338
233,9.339,45.705,0.6154329704906383,0.38587014834635763,0.5053670685042908,0.23528008132178016,0.64363611948207,0.315292342058395,0.13338288902470788,0.11079563585413701,0.818576494954268
234,9.339,45.771,0.5231097808592666,0.2799450000280372,0.42176891871388933,0.36869059989830466,0.5325464853696961,0.26779568210367505,0.04350380234402512,0.056377539813593,0.7718197451320804
235,9.339,45.837,0.3278349815059298,0.15908562443388694,0.29908046841603586,0.5309645809002927,0.36879224217799766,0.19881316616104966,0.010007378563766304,0.019165032401102015,0.6058279448215107
236,9.339,45.903,0.1601118340587407,0.09025820327032268,0.18141918839715696,0.6342537034393451,0.2428400621351526,0.10138703348734687,0.00012591886943531013,0.0002797215466045912,0.39754947333186225
237,9.339,45.969,0.0604564523792402,0.07685885791414396,0.08261311841018198,0.680348883739255,0.130244006461688,0.026440211764152562,0.0,5.364198263408757e-05,0.3011069285776274
238,9.339,46.035,0.025218190024055,0.07564925188903589,0.0725218917303743,0.6678181523853804,0.11689855030997323,0.020642169978215098,0.0,0.0001838508134195632,0.307115148358388
239,9.339,46.101,0.0211902123264345,0.1185691545773512,0.0926888537322479,0.626977871093091,0.13639885095052673,0.039440517229098374,0.0,0.007231651533469595,0.35199207099618735
240,9.339,46.167,0.0174118143800907,0.13010566614961463,0.08146697364432419,0.7022988005678784,0.11426908554036293,0.04032360622957722,0.00020765128683113956,0.018692014972399248,0.2581520764044491
241,9.339,46.233,0.0074543923370419,0.14246550669672753,0.0813262797967737,0.7532523305525268,0.10612557235239288,0.04824576326118561,0.00022413154769075386,0.020000798588643266,0.20147697469604745
242,9.339,46.299,0.0053804607966217,0.07678843750654352,0.041459091117496794,0.8955718301052215,0.056229298015054864,0.022496055880460004,0.0002488519389801752,0.013516530402272915,0.11267411088927186
243,9.339,46.365,0.0039285796164016,0.06869552457101104,0.04098940523170421,0.8952309288318077,0.060363510616121656,0.017443610255090565,0.0,0.00013974575265866495,0.13577594022234155
244,9.339,46.431,0.0029699437357808,0.04677615520660611,0.015572994181579947,0.930540292708075,0.025333113198904522,0.004266079744011282,0.0,0.0,0.10991325357283398
245,9.339,46.497,0.0022700256601472,0.06020851252372345,0.018797547637465124,0.9106611701637588,0.030443251540895045,0.005268219492714513,0.0,0.0,0.12704227240520113
246,9.405,45.045,0.3653221227024943,0.8863595049561669,0.12611151154597058,0.0723352737476981,0.14780917281049244,0.09162212136845377,0.24519829086169406,0.19406794225376647,0.5026864756190436
247,9.405,45.111,0.4715768076300987,0.8750538646261757,0.1619550156408123,0.06535370674471769,0.1875477981061697,0.11992405454505559,0.24210499167877747,0.2312560993023745,0.5024756015405512
248,9.405,45.177,0.6321219776603052,0.8808325210792707,0.17677928448882763,0.04901374858821172,0.19187822312914338,0.14380334161588285,0.18056714366991594,0.34946634643245567,0.5126685790114981
249,9.405,45.243,0.7127144080356791,0.8520272653106856,0.23480426281247554,0.044500421381623134,0.23157264362468832,0.2143968613902285,0.12000022463241086,0.4520569947187641,0.6001396284667665
250,9.405,45.309,0.8449645526263997,0.8350571599522111,0.24969971334070445,0.0446719954752981,0.22757413565984322,0.24678832751242255,0.10393740476633119,0.5729973456721894,0.6432187283804467
251,9.405,45.375,0.9422967024921296,0.7992924539633168,0.26523587295858597,0.05867707530460721,0.23209048697089066,0.2718365006675297,0.15463465590820816,0.5614480190328333,0.6512680940655399
252,9.405,45.441,1.0100197160006097,0.7354320322764961,0.34215049303335604,0.056141448770781054,0.2997040176353995,0.3503285702207671,0.15537048882755028,0.46525198233538084,0.6718518211263684
253,9.405,45.507,1.0298125585672002,0.6550323433649793,0.45016093225398707,0.05317801689263296,0.38791421092434836,0.46733159543112573,0.22630058532643846,0.33188293917699846,0.7642901653526509
254,9.405,45.573,0.873842472366797,0.5754699963427765,0.5362168214675557,0.06577797520222178,0.518016570970102,0.5003877488650221,0.2597187371711677,0.2571716193765627,0.800798497887043
255,9.405,45.639,0.7290629350564612,0.49580125267810116,0.5205913358292501,0.1518201689794331,0.5872698925787286,0.4009775341872696,0.23588846530576302,0.18351674177906402,0.7926653309395767
256,9.405,45.705,0.5921689199433298,0.38782453468952655,0.4479975978532073,0.29685650873819946,0.5731781670300935,0.2768869247097145,0.16858856187140536,0.12576186595526845,0.7292987881112573
257,9.405,45.771,0.5014130486607393,0.23560422854952057,0.36864319376803956,0.4651047520364482,0.4780492724179822,0.2214208645423476,0.04205598023937117,0.045886108121734145,0.6654519293851828
258,9.405,45.837,0.2905145966518204,0.14694588409772694,0.2398552233493377,0.6169079141619146,0.30900317765221463,0.14614326267740294,0.008276615512100845,0.011328893609833317,0.521980317800199
259,9.405,45.903,0.1163025579841201,0.10013505114833254,0.14570225359336245,0.7354992150514351,0.1928944307004152,0.08359159405671547,3.672201407969918e-05,0.00015626550853191555,0.3296846261049873
260,9.405,45.969,0.0274085833149682,0.09145275145988123,0.06933061675488153,0.8311990863436938,0.10404039220982,0.027495780130517046,0.0,4.5410331155684885e-05,0.24889030910970147
261,9.405,46.035,0.0076795526622971,0.07783811466230106,0.05429209033944773,0.8632341465012019,0.08216368085023038,0.02085513166508086,0.0,0.0001838508134195632,0.22501176470678244
262,9.405,46.101,0.0172431322736322,0.12249252402058146,0.08150589595607842,0.7496857666268792,0.10443277380778462,0.05029035022303935,0.0,0.012413632635118858,0.3076018335295312
263,9.405,46.167,0.0186365406064636,0.13750305519230482,0.08223720932686461,0.7294801463089344,0.10075464058705054,0.055382405159993355,0.00020600326074517815,0.02442159756367989,0.2497773553295806
264,9.405,46.233,0.007247281550314,0.14917915302246287,0.09062457706608762,0.7334079869392855,0.10991659293860072,0.06214270371574109,0.0,0.02439721427660049,0.22277759980341522
265,9.405,46.299,0.0049619565371717,0.07747893364992255,0.045000081809223796,0.8872419580037829,0.061674566140780714,0.023763838194561557,0.00021424339117498528,0.012605898489312223,0.11512163386212595
266,9.405,46.365,0.0036341275029151,0.0675265411311108,0.040196902696276945,0.8919792221714405,0.05994926939273708,0.016350811683912093,0.0,0.0001274152450711357,0.13525880051635894
267,9.405,46.431,0.0026429417768299,0.04725598970565267,0.01547809014668555,0.9191979857832464,0.025208938264625804,0.004210209942747266,0.0,0.0,0.11667679414465217
268,9.405,46.497,0.0019956453291652,0.06398510682334478,0.020429877429874243,0.8821595801719682,0.03302383191807811,0.005781825473268531,0.0,0.0,0.15402557876411566
269,9.471,45.111,0.4808806825239455,0.884133962238764,0.1493659801145937,0.06225283287927149,0.1694380211848134,0.11416024345629337,0.21899144847211002,0.37216446316283436,0.46341077011123216
270,9.471,45.177,0.6390029441119771,0.8922956309736991,0.16391720209137453,0.049904525375489055,0.17394069797936662,0.13734624415705712,0.17400467937089395,0.47547381607709077,0.5019257650258234
271,9.471,45.243,0.7441729554361147,0.8490978234458203,0.23183834536604825,0.0482534890339331,0.21497592568798876,0.2254396487817985,0.12871664489287576,0.5313007609814927,0.5860824420940902
272,9.471,45.309,0.8786226363115447,0.8590471292000768,0.2259833953647425,0.04308744925026931,0.1974566637728438,0.23190777097549875,0.10065771825942126,0.619781552895189,0.5879958562749802
273,9.471,45.375,0.9583502377947976,0.838602248312583,0.23275127451644187,0.0538949511242263,0.20052543314141869,0.24171162884500327,0.0963421167641589,0.5639563536788296,0.5815711468627546
274,9.471,45.441,1.0269211172711408,0.8119553027645011,0.26416780329799355,0.05212247531818592,0.23058775373212081,0.27131357555102126,0.09693321090248723,0.48753444258043865,0.6019965744288646
275,9.471,45.507,1.007890078776681,0.7121624678029124,0.36702610250037354,0.06352673433618347,0.329975748290437,0.3672619869407762,0.1927085081790187,0.35138634203300506,0.6724729909220875
276,9.471,45.573,0.9087253699827328,0.6230889289839072,0.4553589536973175,0.07956443811427881,0.4458141637258006,0.41900045970259314,0.23874573814692912,0.29085992933264215,0.6988842900319118
277,9.471,45.639,0.733184531303375,0.5179936601305596,0.4882493804917563,0.15583404873383602,0.5453659230018671,0.38152243513063,0.24742472222011017,0.21900256473110952,0.6960166134269904
278,9.471,45.705,0.5620871841110205,0.38701907131761865,0.41343133740320853,0.3324821229697409,0.5081229855610435,0.27647910774619555,0.16256353710934807,0.15384618017870472,0.6474917729954435
279,9.471,45.771,0.472585041090358,0.23675162864243648,0.3292546527920409,0.5164689943613264,0.43397981907656685,0.19072262380085292,0.03973038280849483,0.05395756730999983,0.5985510548469669
280,9.471,45.837,0.2467087569845994,0.16011758588659444,0.18094972075639632,0.6998357837771917,0.25487108628922006,0.08839299282895201,0.0035149737643227937,0.004858012441397901,0.4448312315042313
281,9.471,45.903,0.064434532665734,0.13170978230227323,0.11400579750302377,0.7777398085600585,0.16550872517805937,0.050764558832847535,0.0,4.106364070835362e-06,0.2862856368247748
282,9.471,45.969,0.0072106127371783,0.10264008249584669,0.04716326970729783,0.8701997520334445,0.07331003854304688,0.016181803826643897,0.0,0.0,0.16885962382075428
283,9.471,46.035,0.0165930664528565,0.07321472736854535,0.04126662499975573,0.9020194738376459,0.06223709855339187,0.016087294853365727,5.259789138879383e-06,3.513590547706709e-05,0.13303486933493353
284,9.471,46.101,0.0178208258508649,0.12424525235639043,0.07909931568064929,0.811963349266525,0.09743107077085249,0.05274852448235956,6.328780962673832e-05,0.013417183544189531,0.2522025505669619
285,9.471,46.167,0.0176780351318286,0.14693638385608604,0.08574248838157648,0.779075792721801,0.10232628528063076,0.06047796559357726,0.00026929107037191647,0.025470558803906418,0.24374102504844897
286,9.471,46.233,0.0065916554842275,0.16084920121984975,0.09796931893984134,0.757706414673252,0.11623796522045915,0.06977404203721138,0.0002724802822324943,0.026469154536670498,0.24354762215302822
287,9.471,46.299,0.0041202488002168,0.08125764592160833,0.045719889402368714,0.8813780197366751,0.061003492016825416,0.025809708408986387,0.0002537960172380595,0.01468861215276381,0.09664568972500802
288,9.471,46.365,0.0028642842034804,0.047934015985957146,0.03595873353985789,0.9124460465389074,0.05119553921784626,0.017082572823362663,0.0,0.0001767372754212527,0.07743122784157035
289,9.471,46.431,0.0019722315736508,0.009315192899246583,0.0024081585348189466,0.9566666275588537,0.004509235872013581,0.00013522730186869456,0.0,0.0,0.031013385451309678
290,9.471,46.497,0.0014530950605039,0.004927225272001232,0.0013790731921689361,0.9339939771454812,0.0026948387428506397,0.0,0.0,0.0,0.0523121323184907
291,9.537,45.111,0.4931798842133487,0.8699713722070022,0.16781493210148915,0.06297950506482657,0.17308305083669573,0.14563246829054194,0.1712129885107517,0.48743951356454907,0.45478190318526507
292,9.537,45.177,0.6706868412382989,0.8959168390143561,0.16604374333919736,0.04820447180931534,0.16241630669977347,0.15298683639343344,0.13931945295445342,0.6084056044429313,0.48083445824062426
293,9.537,45.243,0.761232905071337,0.8610515775189619,0.21185716594167878,0.05093078797698873,0.1947157712311919,0.2077593484898759,0.09741946634464008,0.6083092177436603,0.5310546529853579
294,9.537,45.309,0.8934940965832473,0.8665485437130372,0.21313116224049133,0.0453173720956247,0.19388240750372898,0.2110239523367016,0.060381332664551625,0.6188390764877204,0.5431328868253185
295,9.537,45.375,0.9757229539954018,0.8594779609248496,0.20706943696866056,0.05492253597604087,0.1966342405173189,0.19671112658255901,0.08422770817061127,0.5270349509569209,0.5017407485415505
296,9.537,45.441,1.038625646697828,0.8346164152211831,0.2473781609755664,0.04715038432268456,0.23138319772097024,0.23853580414283404,0.09570372264498817,0.48600987544112695,0.5466614976983245
297,9.537,45.507,1.016101013943569,0.7590894425343864,0.3246100191291502,0.05491828409538912,0.3077939725598217,0.30878449237839645,0.16270392956735547,0.41268230514817905,0.5586149976238768
298,9.537,45.573,0.9199873306430164,0.6369332403873424,0.4541747442568161,0.06996209979432609,0.43484014352220396,0.42778183120378643,0.21445214641531385,0.3268302375810678,0.6507912920906822
299,9.537,45.639,0.7290131238053362,0.5111403076312359,0.5174278054194495,0.14178475587613212,0.5485192675630066,0.43392465519860374,0.20104497333582752,0.2279398294003402,0.6521078191671642
300,9.537,45.705,0.5199401996123113,0.3647779746491565,0.44786239223379065,0.3313718244740477,0.5207735937914723,0.3293339327378363,0.11242610173220412,0.13706377469768863,0.6464668211514745
301,9.537,45.771,0.3902103840788429,0.23283177983856587,0.2997290027853401,0.5637524477046033,0.393628165083051,0.17507029646817196,0.035662625955303076,0.04703902717233164,0.5323589367685746
302,9.537,45.837,0.140280306602473,0.16700543128463324,0.1244236294225266,0.757473920948624,0.19237137899793166,0.043590090924945535,0.0009373885216934511,0.0031011568021003717,0.37219832967433664
303,9.537,45.903,0.0326411468935923,0.13336978107693084,0.05713871933442359,0.8374637687821692,0.09658547792218503,0.011772515420055082,0.0,4.106364070835362e-06,0.23154074847556905
304,9.537,45.969,0.0165246498473231,0.0874088323176781,0.029084403182828265,0.8971129894475226,0.04811910392561315,0.007083676383486649,0.0,0.0,0.1473934094422943
305,9.537,46.035,0.0097957213514488,0.061276075131241885,0.030908205973991718,0.9196258247001146,0.04839638452801792,0.010278447588278219,5.259789138879383e-06,4.3397266594138954e-05,0.1481753127564424
306,9.537,46.101,0.0105866351898208,0.09152942683160308,0.06467745576499628,0.8636974608549877,0.08110830476653243,0.041696652583783037,5.802802048785894e-05,0.006419024791855355,0.24746314157482807
307,9.537,46.167,0.0101804005994513,0.09181514141320422,0.06982976062907666,0.8548078776562777,0.08749683333462835,0.045084705749522086,5.259789138879383e-06,0.007133519272311561,0.23587821999110684
308,9.537,46.233,0.0055139926906626,0.08028645440075034,0.06628968258887488,0.867604320120792,0.08036370127653134,0.045516186479516996,6.499138294640202e-05,0.007856621682011384,0.19699565241375555
309,9.537,46.299,0.0027828518020689,0.019053886937678788,0.014858027288607965,0.9607496439885388,0.021458283612865232,0.006801352389206872,0.0,0.0010942708259241785,0.03700005141097454
310,9.537,46.365,0.0013970005421432,0.01783605615743713,0.007878164014563418,0.9595116886006249,0.013949562859001294,0.001059111192269472,0.0,0.0,0.03160621194922636
311,9.603,45.111,0.5490684732757406,0.8509642691974257,0.2007815464302307,0.04998581938658162,0.167287139667702,0.21425020270508588,0.12760786351509265,0.614445350056519,0.4807998151924497
312,9.603,45.177,0.6841928219663479,0.8820326726929022,0.18049225676886882,0.0478853698869022,0.15157656880590448,0.1914074474405921,0.10623419345385347,0.7106216325685349,0.4629053888460177
313,9.603,45.243,0.7702636124098706,0.8881266529029301,0.19063010149560558,0.044370148167022075,0.16734388497104813,0.19485855650805425,0.0936534385017738,0.7132037832402995,0.47399457557823793
314,9.603,45.309,0.9030983343876374,0.8784333457592787,0.20673600614879342,0.038893648436927344,0.2010766414688369,0.19160824182053296,0.06463243804633372,0.6438040385530885,0.49101387784532285
315,9.603,45.375,0.9713905132593964,0.8892650712674133,0.213662318743085,0.027011438650799486,0.21368100954311436,0.19212367629749363,0.07102495751983166,0.5465058997227321,0.48202575205063924
316,9.603,45.441,1.0323947239950797,0.8450876559761774,0.2828240649991032,0.017785153732739138,0.2731640574366792,0.26402653937056925,0.08949741852643557,0.4888479465804105,0.5439370885143883
317,9.603,45.507,1.053989004055339,0.7974872801179366,0.320275344431361,0.03097016453477965,0.3110275815160769,0.2972764964637482,0.1604110166592083,0.4502230537318888,0.5210817946270424
318,9.603,45.573,0.9234971260106456,0.664573458809211,0.4604038942902702,0.046713852448557504,0.43366696464938764,0.4408258464523208,0.20543919178948494,0.3624713980412117,0.6278926218167373
319,9.603,45.639,0.7055327627943685,0.5241073017120498,0.5572119133023885,0.10431293748808958,0.5891729556054495,0.46881161408483224,0.16811539365321948,0.24720808992794863,0.6500878256916871
320,9.603,45.705,0.5096928715925453,0.3609743470004356,0.48417412797488923,0.3122495790891345,0.547158615529616,0.3719577019613995,0.1024221560253125,0.13887078115322657,0.628262309746154
321,9.603,45.771,0.3333934062468265,0.23266925065951552,0.32500487187017235,0.5465583456122719,0.42878444297334584,0.1878535479180399,0.03027772428713986,0.03733413394236842,0.5224050142142679
322,9.603,45.837,0.1091043479505836,0.17991645058900865,0.11497071434650587,0.751217496211996,0.1778548930844974,0.04018551826047488,7.856387795421581e-05,0.0011954195402637373,0.3623991651614193
