fid,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR,ROADS_SURR
217,0.9062636112425366,0.008452292748285958,0.12670480165951015
218,0.7018019207983895,0.01179125604894028,0.5064545086302633
219,0.6518460908737156,0.01485428355609764,0.5152890153994619
220,0.5705243259136776,0.019543219295008598,0.5253676430143225
221,0.4085736023408944,0.039485000675730055,0.5456920839549448
222,0.24624742862113635,0.06908487249273504,0.5617774843085102
223,0.13587561536202097,0.10058709230440947,0.5607104353700801
224,0.07951795591851082,0.12494307163319514,0.5474401086944772
225,0.051427017625246915,0.14629653833138268,0.5442302902890322
226,0.03899225492227988,0.18827064468696691,0.564399813628288
227,0.036849181189653225,0.26807888535846763,0.6169513858103857
228,0.03920610640493577,0.4011929792725585,0.6837823876485916
229,0.040411517563617334,0.554289670984751,0.7516623900457324
230,0.04674886495162194,0.645269008497291,0.810902090232762
231,0.07650310432195213,0.6160512584160924,0.8466171064165063
232,0.14507268235054827,0.49522630594469935,0.8433042720086128
233,0.2576712710093716,0.3627848493923488,0.7910803869949877
234,0.4043242077494291,0.2597618206956249,0.6869051709142637
235,0.5471116695040871,0.17525445898804207,0.5476485787384849
236,0.6470705441280583,0.09814802163698151,0.41379883046532207
237,0.697502230913685,0.04404665502120403,0.32325660805299905
238,0.7040079210469651,0.027388229966236792,0.2812650791349271
239,0.7104590910790772,0.032265256988898275,0.25638741451935926
240,0.7397407703096949,0.03718522043782008,0.21469481640076862
241,0.8111051287134711,0.031394809643988345,0.17799043848239193
242,0.8631893331763515,0.02388445838355369,0.14785624876389616
243,0.899638640415165,0.014488783383485129,0.13198781636520315
244,0.9063913214475803,0.010298479366789837,0.12671660253009653
245,0.9089919225181144,0.008352494536305238,0.12305973853587432
246,0.10827581934946438,0.10929377820383794,0.5437786623846121
247,0.06871278962258567,0.13249520913672805,0.5350804758339969
248,0.05293101065094361,0.15844424545560074,0.534145850468539
249,0.04349503831784393,0.19679649074464714,0.5586812266591793
250,0.04352018749896006,0.24638051008015555,0.601505513580786
251,0.046332308313343534,0.31742214699930277,0.6467984325289093
252,0.04959679313405759,0.4130762902513487,0.6936078185037295
253,0.05723889289690393,0.48713275684253415,0.739913268175491
254,0.0892984969370997,0.4915143998531644,0.7697585509682451
255,0.16858527153751152,0.41639120957889025,0.7681608618299252
256,0.2965693451299107,0.3139235513264435,0.7228535181929013
257,0.4531197828006891,0.22338532632920416,0.6298088262499678
258,0.6001046017298799,0.1494361696797083,0.5027227500522677
259,0.711977292883774,0.08357443390886876,0.3764350181686707
260,0.7776508883757601,0.04011382507689305,0.29181160344752843
261,0.7823003104351025,0.030306130170098942,0.2589515939796774
262,0.7592273100714253,0.04117937784388163,0.2502094111286953
263,0.7500905859227863,0.05073783451615295,0.2299122700893783
264,0.7894123866444936,0.04643987841163461,0.183623830074743
265,0.8516167858313266,0.03208970187535038,0.14441266876716188
266,0.8995909255405602,0.016567553017310863,0.12599093238093415
267,0.9132655777317059,0.009406979176296865,0.12085464083898795
268,0.9131250345661147,0.008036211719736541,0.11768316025121424
269,0.058823806042658765,0.14857990749369562,0.5169319200568817
270,0.05197386942079306,0.16915575049290618,0.5207733173895908
271,0.046924005571927746,0.2005467172898733,0.5407039582964387
272,0.047614113583775514,0.22849887751233441,0.5717569237105755
273,0.0495737405395084,0.25637337019885825,0.5985657253113212
274,0.05311534391029727,0.31120532102837695,0.6299297477165184
275,0.0604043679199154,0.3787488940320336,0.6680079461026789
276,0.09251297616896281,0.4212940791860968,0.6962338101955761
277,0.18043679235922977,0.39001020119454866,0.6973646930610559
278,0.3286627548327159,0.3016556601401589,0.6563298336458444
279,0.5058289648574539,0.19927179165930387,0.5684310412839609
280,0.6638864315715182,0.11362589901037011,0.4492965501560851
281,0.7789172856686373,0.05550594471646955,0.3299542802262932
282,0.8490902900498034,0.027312694203434823,0.25191378209562704
283,0.8581859974090321,0.02712939439908423,0.2269843936979554
284,0.8248930333891186,0.04189276641614909,0.23094621464346785
285,0.7981400425939539,0.052652040511366675,0.222938423759987
286,0.8190829544179237,0.04753866639450458,0.18100316101346134
287,0.8722034956019654,0.029913495519085773,0.13974419900024326
288,0.9074364007070889,0.016756919069756283,0.11741714549871758
289,0.9222239820530909,0.008686402120015407,0.11310964021724826
290,0.919631659460365,0.007468434211196764,0.10942155867981881
291,0.05313252196048952,0.17083368594535794,0.4944290621157021
292,0.050403978146228594,0.18154313624507526,0.5010754576850092
293,0.047447825688680924,0.19893658861466051,0.5143854030177991
294,0.04560820412029628,0.21232906832920248,0.5326270041655501
295,0.04388969662139752,0.2285935606765251,0.5503765126374853
296,0.04513432461739647,0.27147119880011333,0.5746463817436962
297,0.05239266035499159,0.3397794134567567,0.6100612519013731
298,0.0827865354662355,0.4029222194918252,0.641976991570642
299,0.1737299163083982,0.4016009977159438,0.6486242015925228
300,0.3372839379165467,0.3172080639371447,0.611470204269376
301,0.5343080046429793,0.1950852124255616,0.5250882396597752
302,0.7029292320183779,0.08945127477602531,0.40912575349927316
303,0.814780103378492,0.0329694563950289,0.2955467304856611
304,0.8767767027920355,0.015683924082674026,0.22499646320701228
305,0.8881257236043079,0.021046334793091988,0.2062537022402316
306,0.8648735913184931,0.03557413469851543,0.21576936989911905
307,0.8454939600112067,0.04503965218438593,0.2041309128340702
308,0.8669439475029587,0.03674523012430976,0.17377542777368263
309,0.8959815044565256,0.02651602519475466,0.13819674256673684
310,0.921761923595515,0.0157646657958034,0.10786951902039646
311,0.05000646244843958,0.18501997552108396,0.4709257131678063
312,0.048826852857222804,0.18982892891009517,0.4773103334399295
313,0.04690142222985249,0.19542846757667878,0.48468722957415683
314,0.042104445184519446,0.19987633812387742,0.49496289446581976
315,0.03661198470891838,0.2166805355194367,0.5119411789406717
316,0.03436572508200955,0.25733099475607696,0.5379584594050704
317,0.04019001523655503,0.32997828149981406,0.5759108282604092
318,0.06703788942996307,0.40724839643711225,0.611121507521546
319,0.15788711548339415,0.42603661853695324,0.6222137684531813
320,0.328777555582044,0.344023377534933,0.5860564342574772
321,0.5405170774413505,0.20549988965930263,0.498816849989686
322,0.7201141834513788,0.08208814367878897,0.3854199996662918
323,0.8325195454755473,0.023454898125271576,0.27775139833309476
324,0.8877681860117077,0.01202856893915872,0.21280510973417854
325,0.899161127375122,0.01752361053154776,0.19672981532992742
326,0.8835480549981664,0.02865192977053501,0.20608128427574054
327,0.8731265354860821,0.035645841978165005,0.19453479706533253
328,0.894038513116571,0.029863905823033696,0.16592572925132174
329,0.9196145626575489,0.021590012795754652,0.1316952547305689
330,0.04960902268690279,0.1755064422659128,0.44074784766120456
331,0.048614524342558904,0.18351314802732951,0.4456359496849623
332,0.0478995969015155,0.18701017043750937,0.4519761226431351
333,0.04675491157772366,0.18714579756670824,0.4563100527961988
334,0.0404405706555256,0.18809638682467394,0.46427977594336767
335,0.03277939199211442,0.20877465220593242,0.48412367303596154
336,0.028625027046367164,0.2502487697354313,0.5147656066761914
337,0.03336828047108072,0.32018381828156334,0.5572074307673321
338,0.057834581091327934,0.39891424219478067,0.5933084380008733
339,0.14973362172492816,0.42489277539024395,0.6038766680192937
340,0.3253521071193213,0.3497458486101077,0.5655139269154716
341,0.543368808748741,0.21184415447898164,0.4769760598753651
342,0.7268902865708664,0.08492534693982046,0.3653230273661302
343,0.8403596810088734,0.023991740888177036,0.2617966281937297
344,0.8950620782276059,0.01225472412549474,0.20058229942470537
345,0.9039565537568589,0.016556660452868768,0.18586056092843364
346,0.8880308777540229,0.02592374038931282,0.195599437868612
347,0.8782541516663938,0.03183045840675533,0.18699724631461423
348,0.9042685891019602,0.02608098591586977,0.1604731143412832
349,0.9317725479766011,0.018572038707339797,0.13096291293951204
350,0.051161231185073104,0.15992167020259832,0.42233929782384816
351,0.049543596596164696,0.16554527344655368,0.4219755833323376
352,0.04802989603071175,0.17239165503545892,0.42524153709832274
353,0.04659720124279271,0.17095107045477448,0.4265882420213502
354,0.0421220049183162,0.17387015910335143,0.43772243076169115
355,0.03700519232031693,0.19405294836028572,0.4625630683816403
356,0.0341008756520305,0.23233286416193008,0.5002861489362804
357,0.038903456677331465,0.29560610061666664,0.545645453830076
358,0.06916875317202356,0.3668899015115408,0.5779424156384138
359,0.16819081084571547,0.38934984425902175,0.5809443705338722
360,0.3454004029398156,0.32212072025803284,0.5355956532110184
361,0.5561534622413171,0.19915275512452085,0.44535044347888036
362,0.7330701636346507,0.08404926091566406,0.33776004686468103
363,0.843885983476082,0.027085291835787284,0.2391753442674455
364,0.9020415973116613,0.01224888144824808,0.18102094987403425
365,0.9090874228909824,0.01594938302924131,0.16860579760181882
366,0.8899065739207941,0.026065940339607952,0.18387152817921568
367,0.8758698221157881,0.032623727218958655,0.18285110682151712
368,0.9028352367739592,0.026127891070984736,0.16016436704707487
369,0.9303549684029584,0.01921727828787743,0.13372203478911251
370,0.9442365779953906,0.015541125106611731,0.11017056409086345
371,0.05311965213638523,0.14897752080608373,0.4138872933450748
372,0.05146260677874386,0.1493292011679705,0.4069989130323784
373,0.04834981069974332,0.15081174253413293,0.40436875444128656
374,0.04440793157599204,0.15226802607833037,0.4054190732811344
375,0.04166068167709594,0.15657569894908116,0.4193826476483785
376,0.03954898384023831,0.17711553209510286,0.44932024236720186
377,0.0389683375914313,0.21610373653581258,0.49319031193098806
378,0.0472278169859349,0.27482609907122285,0.53830910139146
379,0.09337277980784672,0.32920707895426604,0.5617109420002818
380,0.20674135220999762,0.3357479380645942,0.5481099448184578
381,0.38394388891886355,0.2709212357755231,0.4900897191778465
382,0.5746805616593965,0.16992708322712552,0.40044172259093064
383,0.730005782270819,0.07868655454516109,0.30221018572151137
384,0.831681200608126,0.032624680835118956,0.21271175480798624
385,0.8973297305949727,0.014435327965081353,0.16100684963612064
386,0.9097582494678723,0.01589722563933818,0.1539012055246937
387,0.8890632721184742,0.026359519503068165,0.1772505158735941
388,0.8706055496515772,0.03412082263495493,0.19313352458458713
389,0.8903085850971785,0.029542439370668628,0.16669670450211568
390,0.9245099330354696,0.020696906858412134,0.13995656589733377
391,0.939324991619439,0.017088720815787578,0.11713723355121337
392,0.056419206215480744,0.14634044975727756,0.4100189550280697
393,0.051962394749864346,0.15189921786397637,0.40697049758915427
394,0.04642242289799575,0.15491137677201242,0.4007482930805382
395,0.04110640076775809,0.1475586015424374,0.4060955664056444
396,0.03897787802771435,0.14852664145507227,0.41556441905704744
397,0.0378961179524336,0.16699822222667035,0.4503025565531494
398,0.03765569487732819,0.2081720832356823,0.4996821506154762
399,0.050833019146920566,0.2651223294450661,0.5426966358772257
400,0.11783523758408024,0.30079433047406895,0.5527728681679833
401,0.25040866178721305,0.2847153377235679,0.5170210409747279
402,0.4276565819578533,0.21541661333244044,0.44313739039325123
403,0.5938596913337759,0.1341869893018958,0.35418680144513454
404,0.7204456122249446,0.07013142972011653,0.2689934664009797
405,0.8111125675302723,0.037185489945236995,0.19438877431927848
406,0.8836742332752854,0.01761072429385663,0.15116066632590844
407,0.9038352124337162,0.016204726541323516,0.14863393830163285
408,0.8860646941293625,0.025642641086002633,0.17863308689482466
409,0.8663507037945706,0.034132297642095286,0.2026573412483945
410,0.883632728294297,0.03034512011166681,0.17611141722361176
411,0.9189876766455869,0.021551359045948574,0.1471070366961258
412,0.9408732259183042,0.016729449496983673,0.12254617272827178
413,0.0482394858526809,0.1737992293486568,0.4226717830301898
414,0.04137751765988078,0.17255954717245617,0.4188428651783215
415,0.03637378345373134,0.1610261214956643,0.42200617281787334
416,0.0341592250519457,0.153952193493309,0.43100235999738035
417,0.031879583649661335,0.16902892126909538,0.4688828479965146
418,0.030359101163819995,0.21347978529045628,0.5219889077056302
419,0.04968507290779296,0.26540060802683624,0.5616974450442179
420,0.1336849587732263,0.28230458061827945,0.5564139501125694
421,0.27813170430382167,0.24202901166939464,0.49797647384731464
422,0.449889545218165,0.16486211342307666,0.40974358064264904
423,0.5944937391387981,0.09776398944711126,0.32279084402423125
424,0.7027561904959648,0.05728186149337005,0.2511425482839341
425,0.7876199819229963,0.03742087014356118,0.1901396411236111
426,0.8667892142497968,0.01950102111855934,0.1529839675883945
427,0.8953703476314598,0.015538552995313312,0.15101000306
428,0.8846330855845608,0.02187437363837661,0.1823285211997991
429,0.8649240523355441,0.029607120026154437,0.20838078958813994
430,0.8819874909920721,0.027106334053201352,0.1843931509331645
431,0.9160932859560122,0.02065985172904067,0.1526499830244453
432,0.937792283654509,0.015956833968552585,0.12055261505033528
433,0.044578591274824796,0.18819459666490154,0.44085118516613486
434,0.039366833787157746,0.18943419892146962,0.4441140960713165
435,0.03344161298793991,0.18650840755081052,0.4482781401165889
436,0.02919107785914682,0.17679247478942772,0.45038715426375064
437,0.02779447508058012,0.16846944370764333,0.46221602766011055
438,0.025055281353462668,0.1845641209167109,0.5029591730523962
439,0.023950445425473445,0.23517753231518945,0.5580417905550058
440,0.05467229374734086,0.28407581772186513,0.5938123785927666
441,0.15285792867977124,0.28594773197540657,0.5730305191032361
442,0.30426361716337197,0.2213252173991851,0.4947330979955567
443,0.4655169048551819,0.13392399025232019,0.39501909217995007
444,0.5900691226501498,0.07626599299267119,0.3107040591420446
445,0.6856418045843431,0.05299312636865241,0.2509684652718745
446,0.7737155475067199,0.03887149223746808,0.2000275347417292
447,0.8600655391025944,0.02027146190034954,0.1635921632132947
448,0.8929318177595964,0.01343111900861972,0.1554073258128012
449,0.8840303692239131,0.017895694452886197,0.18228524653546124
450,0.8609156841465903,0.02514551659892279,0.19783920098399527
451,0.8818867961647688,0.0230427566437106,0.18746884566250122
452,0.9121884190738804,0.01847704947158252,0.1519146200760069
453,0.9363560881290058,0.012694890159059367,0.11930952760426798
454,0.03443412006364897,0.17375133592972883,0.4444990435421566
455,0.030245733028557414,0.17649432789974864,0.4549541464945456
456,0.023137098655212886,0.18321763710292216,0.46684677078876385
457,0.021930843971267117,0.18200296627682083,0.4760818655419302
458,0.022543845007952285,0.18291981982040334,0.4972154343047755
459,0.02063460500260217,0.2137236175816654,0.5425179358636666
460,0.023030772464732355,0.27928437165185915,0.597584645460436
461,0.07277979580902914,0.3292965917556702,0.6263318389575897
462,0.19091880547622686,0.31248600840474494,0.5899355905334596
463,0.35457739422898865,0.22224082287664998,0.4963707249790152
464,0.5032287925788189,0.122799250732987,0.38986007464062233
465,0.6100998738805229,0.06929452543831298,0.3114213635878315
466,0.6880506337201838,0.056884763153857536,0.2620166327861743
467,0.7729025299545916,0.04473286765559,0.21733500608297512
468,0.8575324935054233,0.024944859533630043,0.17790318081531428
469,0.8962544621499356,0.012304074605828262,0.16224974070950657
470,0.8854200384882275,0.014971528428397801,0.18117000620729098
471,0.8558794581413858,0.021650476971885914,0.19993274854227608
472,0.8714966387272416,0.020849177072589348,0.19098312705859
473,0.9016015029640846,0.01631822350922552,0.15415073769279697
474,0.9260504879014072,0.005647904207048559,0.0909086053427816
475,0.9045129586671922,0.004391094317827657,0.08482061522840784
476,0.8943949715542832,0.005013061251944741,0.08986519030232103
477,0.02810338641660067,0.1359254498874258,0.42929942196442894
478,0.022918855548017862,0.1441175647597351,0.44467571206183115
479,0.016931000357371565,0.15599927613405928,0.463959746895957
480,0.01639143842071509,0.17333894250202497,0.48864353600827476
481,0.018853223489861598,0.19562948708964914,0.5223434749858871
