rfuid,fid,Target,AGRI_AREA_SURR,FARMS_BLOCK,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
103,9.0,1,0.9738990599583662,0.09226301912298322,0.9040037690785762,0.04805024318370337,0.08168170907417904,0.1472937156104235
104,9.0,1,0.8799846604898557,0.07724636438181043,0.8486421398145024,0.0481273850708734,0.0847433347040532,0.15167870027033156
105,9.0,1,0.9222137014420095,0.08761597086090718,0.851614030357672,0.047375879062015916,0.08878167312739578,0.1736621557125749
106,9.0,1,0.9054452207940221,0.07571353117753893,0.6855355021703193,0.05398802168761817,0.08148118453288515,0.17451091984570138
107,9.0,1,0.8433257047523355,0.0780071450950006,0.6165683133194599,0.05279541045762207,0.07980395076198321,0.1764772500634866
108,9.0,1,0.8429987288834722,0.08667671429494414,0.6988037581462307,0.04348793310063328,0.08618583123750674,0.15413571958346575
109,9.0,1,0.8226414720232763,0.08473318711397138,0.6610801209507219,0.047133476153757965,0.07823319584651967,0.14941454059707224
110,9.0,1,0.9392105794445788,0.07734271315286607,0.7393579014975207,0.04679874523459583,0.07660076999405607,0.17478807036528252
111,9.0,1,0.976064833596248,0.07944460460891808,0.7956828830750043,0.04697262356650482,0.07942851536971912,0.17144245342137193
112,9.0,1,0.8305398324233353,0.08648139963510183,0.8499918622395793,0.04869177087394304,0.09144661090239355,0.15973520318771764
113,9.0,1,0.9330078392017481,0.08787735390991697,0.9126210227333489,0.053346026376465745,0.08634136360380733,0.16173252434954807
114,9.0,1,0.8873403705285463,0.09027689358093091,0.6365928197876517,0.049094182835894805,0.0868323736030224,0.15040444759617488
115,9.0,1,0.9027228051042097,0.08229439177313265,0.7390618430947166,0.05253011502370592,0.08791484781937974,0.1597644648434521
116,9.0,1,0.8684270284202539,0.08881021614987224,0.6272795164039039,0.045527396174662914,0.08787988549625932,0.1688646032033632
117,9.0,1,0.8823902364733199,0.08518012968481238,0.7659991356937763,0.052700677468388836,0.08102446188781477,0.14711646106785334
118,9.0,1,0.8066081437143625,0.08408457353271022,0.8192031496489945,0.05302302351416488,0.0861358862006093,0.1747802909545735
119,9.0,1,0.9400737110599198,0.08754367354725698,0.6293085628593045,0.05244947539511405,0.07969932723175228,0.16219947937808177
120,10.0,1,0.9117124281510434,0.06375843903960945,0.6763684293338904,0.043879725547749555,0.0665247087537224,0.1289733627128035
121,10.0,1,0.8991779785241099,0.06266155415503813,0.8543711951803262,0.03844263721033935,0.07218131813951151,0.13572452045204486
122,10.0,1,0.9623507441248346,0.05389880526677189,0.6622558253975332,0.037463491757854954,0.06786885770123387,0.14537797915320988
123,10.0,1,0.9261542579808428,0.05787137878535844,0.8183577435330016,0.040194637679963396,0.06331890409097271,0.12505561732663076
124,10.0,1,0.8437507788359578,0.05405418329441216,0.8398026055667032,0.04216157789382523,0.06937409898949165,0.14760669542009328
125,10.0,1,0.9871563059291668,0.05974927499797346,0.7255189728044348,0.03972101788697561,0.0715452791781319,0.14081768873114694
126,10.0,1,0.9356778670113342,0.05207249998882949,0.9037272294173111,0.03914434950435824,0.06943258632179641,0.14224807135239587
127,10.0,1,0.8401122586427126,0.059624702038654005,0.815692592321797,0.04249651473855085,0.06969988580113647,0.1401398088586784
128,10.0,1,0.8343735594534497,0.05692882674851447,0.5760229212584552,0.04388794480380475,0.07292750179567702,0.1482805564592599
129,10.0,1,0.9061425582423757,0.05672547638180106,0.6771260476393324,0.041667731133048294,0.06338856771162647,0.1392015705453263
130,10.0,1,0.988716253172032,0.056108493409438506,0.7740233966034531,0.042090674720001116,0.07396029044002114,0.13787777031375192
131,10.0,1,0.8224738145888496,0.05499469710298683,0.8937653741597045,0.04321088448159968,0.06933449206693942,0.1319336528779985
132,10.0,1,0.9826300288662446,0.057823696874165276,0.6657336301352715,0.04195866194109552,0.06308282420767115,0.13945181819524277
133,10.0,1,0.9090548239073977,0.05447939337277857,0.743666750044637,0.04358829637980564,0.07483240900998911,0.1265187349402255
134,10.0,1,0.8150594112957197,0.05733196621118139,0.740795049438738,0.0443609774564867,0.06610797694096811,0.14104686678060105
135,10.0,1,0.9110042861406086,0.050981802322747696,0.9037756611687581,0.0433462116154012,0.07141132260770214,0.14829237186650546
136,10.0,1,0.8743482656221102,0.05046374741425995,0.8651418146352862,0.04089125784317407,0.06363782883995431,0.14604190303327816
137,10.0,1,0.9076636575931983,0.05948549756366088,0.7658780456106081,0.043007238311205474,0.06316184501574262,0.1460143848801754
138,10.0,1,0.8853752150527071,0.06244742080511678,0.6605647310719606,0.037609969397937815,0.07139404786310105,0.14267761388898298
139,11.0,1,0.8824118151097731,0.024900653704667465,0.8877934141457144,0.03660808027473329,0.045446846316471765,0.1002073548676993
140,11.0,1,0.9125096670165519,0.028911168890512692,0.6653264008453161,0.037104683805248916,0.05334051486162947,0.10403639396555563
141,11.0,1,0.9697035536965936,0.029671766203462624,0.6242150600104442,0.03235926523747005,0.051232079420813204,0.11429305203960957
142,11.0,1,0.940288106542859,0.02744770545783055,0.6226975132045894,0.03389900841852249,0.05188088329807453,0.11229366687577097
143,11.0,1,0.9603129947309843,0.027981931294323005,0.7292572513869071,0.038048261529202605,0.04797988112384536,0.11130037557506595
144,11.0,1,0.996226067620358,0.03210431792875708,0.7635259399701771,0.03760849472499918,0.0513789642810871,0.10868201651175123
145,11.0,1,0.9481714551394095,0.024997770480505697,0.8149743082661856,0.03181515919139035,0.04487602052621311,0.10873989948810663
146,11.0,1,0.9082988240958491,0.025761181931763726,0.67306904132955,0.035377844677816114,0.05381857334769779,0.10474288210201996
147,11.0,1,0.8165171641381506,0.02708211352499791,0.7073104079839717,0.032831187718085894,0.04845193767502806,0.09780011615973469
148,11.0,1,0.8317180179520709,0.025042794262573647,0.8748755008012382,0.033380052427187015,0.04500705317012261,0.09798498676840381
149,11.0,1,0.8438341646906,0.02980788177150126,0.7655866421515981,0.03347199116631277,0.054374249114450365,0.10419030938627462
150,11.0,1,0.9536519531424175,0.02993237876307505,0.8925634587417217,0.03710033541067139,0.051685564891171216,0.10356043729847134
151,11.0,1,0.8245649122756387,0.03035463526609606,0.8848903890790222,0.030824726508453158,0.05347610981649484,0.10712454356300909
152,11.0,1,0.8604431091573771,0.02553071523429238,0.8297739558386988,0.033229363033699034,0.04905963667257267,0.09807429432411724
153,11.0,1,0.862839245396693,0.027075563931221243,0.6081103610528081,0.03051206403628594,0.05267060811282526,0.09956287660185588
154,11.0,1,0.8795427082356542,0.02504107922104628,0.7468546535483296,0.034906755331555614,0.04871002582253238,0.09960781809577543
155,11.0,1,0.993605461288408,0.02917318275274488,0.8855571978708229,0.03747876784440499,0.044930788540162636,0.11166191262918904
156,11.0,1,0.8661403724870015,0.029653578176467917,0.8206938191099834,0.035155372698107715,0.04782310774096741,0.10483510270826751
157,11.0,1,0.8369340771204169,0.02434859984475753,0.7936097327220009,0.03000416042265155,0.054479770562585586,0.09986733457041319
158,12.0,1,0.8748340380817914,0.013753007304885014,0.8570520071268338,0.029047600822441517,0.028514359919001114,0.09193558658375675
159,12.0,1,0.9386916411725202,0.010892762470792353,0.6129249078946762,0.027501519548993252,0.02822718588798273,0.08714616010908958
160,12.0,1,0.8658162896251854,0.012324139132285281,0.8023206125257029,0.03063261667428324,0.025997753447298,0.10248054122088814
161,12.0,1,0.8295830498623634,0.01097243695015471,0.8599962855126129,0.025280686620060246,0.028126314686045612,0.09799035432569177
162,12.0,1,0.9455857045915846,0.011045618290098425,0.5770840075097201,0.03011173222260805,0.02849047376620508,0.09877130944146996
163,12.0,1,0.9178150809881508,0.010237083680263428,0.8315800884994539,0.024740206369820238,0.026727396332592704,0.09486161450842678
164,12.0,1,0.9864759004302707,0.010404452162970361,0.6739215250543251,0.02662031762866704,0.031157840543152314,0.08520318716698837
165,12.0,1,0.9603625230647825,0.01398766934502824,0.7873331095544766,0.029038474240504743,0.026505940044224293,0.08709966152160087
166,12.0,1,0.9301770536351521,0.011633655240254148,0.650673633756221,0.027350971627232015,0.03071939450798673,0.09682404905918326
167,12.0,1,0.9568585034677944,0.010323408698869347,0.7585970705116678,0.027691889356690497,0.029858443789746954,0.09914483297335036
168,12.0,1,0.902379638364571,0.014456919111588078,0.6469598092364075,0.03025361966330391,0.030964021610258432,0.09439716174172376
169,12.0,1,0.8837951298921373,0.013345494685720194,0.8548063645565537,0.02856633294079035,0.03011080239812822,0.08620442765909075
170,12.0,1,0.9679449452282937,0.011836028265860169,0.7289377841689412,0.025088690160203295,0.03037169089795259,0.08648183009668084
171,12.0,1,0.8508795771975173,0.010078708097088423,0.6661550172493613,0.026039320740442483,0.026006654788042722,0.09243966857838387
172,12.0,1,0.8809347060086967,0.010741646733907359,0.8056076298837919,0.026690559252963122,0.026773536321284402,0.08746781004427626
173,12.0,1,0.8487112575440109,0.011089798031582448,0.6144980750178567,0.02910140298683441,0.02835032182739929,0.09309201705725667
174,12.0,1,0.8813442560344188,0.011910516979664817,0.8614977360390343,0.026219259089100284,0.025814779410336212,0.09131725870694268
175,12.0,1,0.9299081295713949,0.014004239274884492,0.8351212233250797,0.027521482726903475,0.02820582511999159,0.09859074378607209
176,13.0,1,0.908293576028561,0.007815775919850358,0.5589009436051312,0.02020280145154028,0.011516426301082357,0.09495849991090169
177,13.0,1,0.948250056849177,0.006223254066161237,0.8545327792718206,0.021340760477445247,0.01050168635333062,0.0907339141642858
178,13.0,1,0.8808876147994991,0.006607971751643835,0.6000595826334706,0.02316987848187067,0.009672840723664493,0.07960660965143045
179,13.0,1,0.9098268107019907,0.00782279039099239,0.7465554605183213,0.019016995514781018,0.009748270486179107,0.08662289833705292
180,13.0,1,0.9691193816277359,0.007011531939302679,0.6897992192730986,0.020708001866777896,0.011346410285809815,0.09289007745736613
181,13.0,1,0.9571504609411642,0.006841788802119267,0.6631603729395573,0.02198312069381174,0.011366515644739134,0.09562733896371031
182,13.0,1,0.8801831247858966,0.006211940188848281,0.6967261036888465,0.020012898112171672,0.011339191449504252,0.09478883617949899
183,13.0,1,0.8320145564329349,0.005711827777067813,0.8479951204140953,0.02197594800578794,0.009879266825639695,0.08432139381232814
184,13.0,1,0.9721299435370448,0.00800705496522515,0.6519006950850876,0.021768465928749498,0.011510797480184824,0.09124758333442728
185,13.0,1,0.872259184364876,0.009437299426190622,0.7227582908165017,0.01846704341745491,0.010533486077781177,0.0815329765171567
186,13.0,1,0.9857470325417328,0.007205769643303502,0.7576714614916221,0.021365523245218086,0.00979835282527893,0.08440982891671367
187,13.0,1,0.899685703164276,0.009246788842316325,0.5715783386651139,0.019515096299074178,0.011654478645797953,0.08220694935108226
188,13.0,1,0.9568121638163808,0.00887916891207065,0.6399048772016616,0.019331095616796985,0.011119550523093514,0.0806623000297998
189,13.0,1,0.9633162845142291,0.007182421427489675,0.8203165333124437,0.021764450643402017,0.011673344558348791,0.08511127770201544
190,13.0,1,0.9737712706359195,0.007748933314069976,0.814985355996676,0.019959062097110014,0.010913495046892638,0.0835957619094204
191,13.0,1,0.9824540891085191,0.006957452863921934,0.8583840212043967,0.022812521926895864,0.010873105067644604,0.0920467621004888
192,13.0,1,0.9926625021530132,0.008728933486662243,0.598324497583731,0.01905180611137788,0.011114277026792276,0.08155706683036455
193,13.0,1,0.9227469406160068,0.007053724305034852,0.6547129809093692,0.020058838811758944,0.010886715350889874,0.07830564180820744
194,14.0,1,0.9603421328777373,0.00643213703806886,0.7719482777739094,0.01698286746592294,0.006589971496800366,0.09493664953563159
195,14.0,1,0.9388556965262371,0.008761385304443646,0.5643983355897221,0.015436162169854096,0.006404525648476491,0.08356206580560373
196,14.0,1,0.8342015393481266,0.008907316105759693,0.8400506614528509,0.015621939084130395,0.006298989691192103,0.09150892604717535
197,14.0,1,0.8268072381875118,0.009080236391478858,0.6224638040878275,0.018561740220857888,0.006560448352387058,0.08720619020468603
198,14.0,1,0.8474408275223309,0.01004745752293421,0.5951415955944844,0.017040066721783608,0.006033982609396351,0.09342936409689005
199,14.0,1,0.8652099153282783,0.00921266905293107,0.5386306293352717,0.01575922052648672,0.006064270263548738,0.08426665023202756
200,14.0,1,0.9826473835793126,0.008593786724886312,0.8446495525840845,0.015649589230118333,0.0065168464536077605,0.08164103650467172
201,14.0,1,0.9522674311637415,0.010330315635669536,0.6129610228223059,0.01520645548715112,0.005869703572234872,0.0944812600378183
202,14.0,1,0.9370550859714334,0.00819067606201231,0.6819471526777895,0.017491424144565833,0.0063648646020106016,0.09595607879226399
203,14.0,1,0.8760897766300477,0.010113251233363775,0.6615319880115551,0.014599565117875997,0.006193974591270959,0.0843803302316455
204,14.0,1,0.8611062796945891,0.006928024118401378,0.6761786990471461,0.017200672759478272,0.006385973497313238,0.08053571336665674
205,14.0,1,0.9780237282377484,0.007169657667967735,0.7704844241339327,0.016285364176117267,0.005883339262637462,0.09391827796858336
206,14.0,1,0.9028187686447712,0.009548109525425832,0.73870294212972,0.01884330892841586,0.005847209050897074,0.09160803881059297
207,14.0,1,0.9773095896627085,0.008788588298726906,0.7165727459668056,0.014782783297674646,0.00563301941478663,0.09212480065331405
208,14.0,1,0.9776474823096041,0.009863002030879664,0.7117197094466846,0.015515296825098947,0.005927872551222436,0.08263272218549494
209,14.0,1,0.9668274391702321,0.006842759250483521,0.7642661893593995,0.018481377814518772,0.006082584072670578,0.09159322657459994
210,14.0,1,0.8873094448771527,0.009994127930327513,0.6819388615223192,0.015062719825237643,0.006070544160200147,0.0960587668160846
211,14.0,1,0.854786716564538,0.008170420171972401,0.8579138318401374,0.01756676201276042,0.005665906618879697,0.0792129818086913
212,14.0,1,0.8722919585714993,0.007423952198472848,0.6108369328356756,0.016974944494533704,0.006566523407936498,0.09567413259437088
213,14.0,1,0.9480188428897922,0.008331505332014915,0.8230840867647347,0.017049373544344194,0.006165752585310277,0.08880423235385991
214,15.0,1,0.15864672135043428,0.39267438604264143,0.5142992540816721,0.42922719638207907,0.023085309518138527,0.02171731697911527
215,15.0,1,0.142195383747167,0.38009077601539454,0.6582881498143631,0.39854573929382525,0.020847275041587572,0.022491675904559867
216,15.0,1,0.13908413448555262,0.3487248885389011,0.5919009469509625,0.45423525319154795,0.024172645973994534,0.023996214034680264
217,15.0,1,0.13473307041259958,0.37432033329120895,0.7518556435950519,0.44680691810479706,0.022041302505927406,0.02084208381544612
218,15.0,1,0.15213634593878556,0.38974558876771137,0.5183714476201384,0.4223800525717019,0.021382770719507532,0.02157743330019869
219,15.0,1,0.15059319951808775,0.3840403484067298,0.6917262679510554,0.4194068491138031,0.02100989396031533,0.024838164831725414
220,15.0,1,0.16679997826954118,0.39553216067067787,0.7763068167243352,0.3951428356104867,0.020550883799962446,0.023411815759067752
