fid,AGRI_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR,FARMS_BLOCK
248,0.8784934926243377,0.05121471757890853,0.1507577880599771,0.18450811055132363,0.37189754890067206,0.26296052907098516
249,0.8677805328139285,0.04316622405589316,0.19656087168962605,0.12855362718411933,0.4733016202920188,0.2686353818882557
250,0.8417040809651783,0.04361176669858927,0.24397794830692696,0.11639422514745908,0.5370029781681104,0.2626698943927519
251,0.7891424961277599,0.04796995628087353,0.3046732023302458,0.13875182398191957,0.524017086214774,0.24307422173527254
252,0.7113625705821249,0.05048717523559648,0.3956770232228412,0.1529002146494759,0.43537387247477316,0.24024259231963388
253,0.6258636754137871,0.0555658907920699,0.481099967432842,0.2038639754916941,0.32802139699223165,0.2686928166022358
254,0.544696269804262,0.08415899102511704,0.48882161498261206,0.2518968946953695,0.24396398985495973,0.3621050536769742
255,0.468986986553802,0.1630885602866452,0.4067280876626697,0.2413056045501877,0.18172283193909985,0.5420650047027474
256,0.3749988651711128,0.295420197839865,0.30234319270879045,0.1532849830140802,0.12310661813658287,0.7267348132604738
257,0.26187371795121067,0.4533270944417991,0.22047912797554337,0.05054045863189191,0.06350631594806894,0.7705726534565247
258,0.16965027277752598,0.6020849689307932,0.1486902849476717,0.010133157681623093,0.01999905174683561,0.6250551473778017
259,0.11583765313716389,0.7152101165749141,0.0821896164343236,0.0009476917115849586,0.0034018099913218068,0.4291535652209784
260,0.08955899547011296,0.7877948181923979,0.03704522715138684,4.0705847521476906e-06,0.00010216908517271836,0.32024723995395726
261,0.09284866497687044,0.795973643094658,0.027993628413298725,5.830403915699691e-07,0.003330020857091345,0.39074860832327096
262,0.11427772621401158,0.7571282470985058,0.042214836858407975,2.985054475949851e-05,0.011685644519591093,0.5890209897101248
263,0.1302421121850112,0.737522019734452,0.05361861020799903,0.00016706729921077204,0.018807756245490373,0.7476346067561425
264,0.12345929355223137,0.778190492061822,0.049488337686476765,0.00019284278967549254,0.01944744180627001,0.7356885293245541
265,0.09171055692822154,0.8542859936123356,0.03134704304364778,0.0001719838261135268,0.012779655895531131,0.5367261829180011
266,0.06138129008517839,0.9037551027225293,0.01521975503082449,2.365806741165028e-05,0.0039042959634241316,0.29949613594134505
267,0.04729683643021125,0.9157148198247799,0.006843330677392281,0.0,4.123289305988395e-05,0.12177427758273365
268,0.04508372610002957,0.9143607925707302,0.0038719772575845925,0.0,1.5867801486970998e-06,0.04488376629196374
269,0.8815186372656402,0.05928336816414408,0.1297716900289676,0.22321591504090102,0.39629165037244446,0.22482186032035767
270,0.8786223506315248,0.05239780870461876,0.15699855257686868,0.1729670707036733,0.47433268076899604,0.233224223530108
271,0.8660567030819178,0.04730433570746257,0.20217847249579202,0.1216035329067961,0.5453230482717839,0.2530158399054371
272,0.8536915949976894,0.04786415836851725,0.2293825245207373,0.09718760110988006,0.5807523696478931,0.2606719482449284
273,0.8305432852175583,0.051687203297232025,0.24705902229565993,0.1029796627449838,0.554816735046125,0.2588664700653242
274,0.7815419043218409,0.054517131325416475,0.29559138380358324,0.11626812608707093,0.4732274503169722,0.2795320453595153
275,0.7079960814481353,0.06074418090263893,0.36973821709194976,0.18264783606471963,0.37984516604008883,0.3333581241565575
276,0.6104520659769742,0.0893491721166797,0.41530391796845895,0.24587348916543453,0.29337860776339475,0.43179510408330124
277,0.5007867016479113,0.17500120434045632,0.3825787725039374,0.23887296984748566,0.21406337945588885,0.5798366521592996
278,0.3777707597890406,0.3281521302050245,0.2934622422139363,0.1471228679472733,0.13747888164601335,0.7191176953917173
279,0.25741627737094036,0.5121253012242226,0.19246541486521052,0.04634725891656326,0.06597010854525713,0.7348719724508359
280,0.17212820543932963,0.670911306882878,0.10680432208178454,0.00707913689763744,0.017361062672947257,0.5864187794412633
281,0.12493223770604918,0.7814941064785323,0.05160197585099274,0.0003937005919244784,0.0017271007976186264,0.38590592746226765
282,0.09564790846264935,0.8532224996953739,0.024673256701796546,5.830403915697874e-07,3.8729632738999414e-05,0.2613194193202018
283,0.09202785908054104,0.8674161799512513,0.024474084874583395,9.930567674102829e-06,0.0033285943980930757,0.3148116383538013
284,0.10955729249982867,0.8251516487413924,0.042461021454610864,6.551040717209617e-05,0.011072690452060099,0.4990793797073327
285,0.12410854039718332,0.7898296322728222,0.05548732476368075,0.00018659023189575202,0.01750978058294278,0.6464356687851044
286,0.11613846696756773,0.8118473018674413,0.049794600603484805,0.0002086689356671186,0.01783059701997239,0.6303149512092053
287,0.08023374845423975,0.8761082013135586,0.028970983123085842,0.00016424737888562693,0.011380023345880048,0.4489326600539559
288,0.048572335636547365,0.9199017990972158,0.012540882528706186,2.756679159270499e-05,0.0034440667791476383,0.25633649313190143
289,0.035520238922640654,0.9272710427620191,0.00571438020680299,0.0,0.0002125168596213463,0.1157848033194191
290,0.03653464369104087,0.9225896391027082,0.004224149418084688,0.0,2.141042614890198e-05,0.07096100881740779
291,0.8776088569348633,0.05510114079329055,0.15800084346447454,0.167214467169336,0.5417445135311565,0.17632868420547815
292,0.8794897773849903,0.05141209422880225,0.1703225540058576,0.13814822465278181,0.5848554429002976,0.1968265102586619
293,0.871257807122632,0.047195380761810776,0.19694131292135705,0.09892479905454221,0.614885496440507,0.2262493920845067
294,0.8670258153906445,0.04573099775085488,0.20948228946953765,0.07489884571503545,0.6079961192993476,0.23794375030894394
295,0.8548381082311312,0.04480415805255206,0.21960820919737728,0.07879033205609501,0.5595957826978107,0.24745490566393272
296,0.8159780424011289,0.0452022843518518,0.2584939667159582,0.09778655659185473,0.485844874376261,0.29466839298884057
297,0.747554916147466,0.052469421338885866,0.33086651109866366,0.15787062933884793,0.41321679965410035,0.38573732965919744
298,0.6409560579583903,0.08007060544275103,0.4018649758717448,0.2070463599826152,0.3293998072985617,0.49816551624718014
299,0.5100270856845313,0.16626359447292624,0.40357198657640714,0.1947689201134971,0.233520441934172,0.6124917266241053
300,0.372993537886321,0.33451568585218705,0.31620396461180184,0.11774818871145504,0.14052284714845836,0.7115854110669634
301,0.25346989554862276,0.5407358344013913,0.18636305651283075,0.038056654519650776,0.06181149342786316,0.7256862142119116
302,0.1764265956614746,0.7127506549831369,0.07830283596094041,0.004767124487670141,0.014734951706290692,0.6014733479994242
303,0.13026773124860494,0.818017926940759,0.027596864485982694,0.0001039082283167752,0.00087474724389598,0.39501083323958625
304,0.09551404044137923,0.8797988927895611,0.013355585903725351,5.830403915692214e-07,1.2972381967629606e-05,0.23779943442522242
305,0.08327640261435194,0.8941764033746846,0.018552991017263605,1.0513608065672725e-05,0.002062318821779784,0.2770724135748833
306,0.09367761019473331,0.8644826688101679,0.03543836259863583,4.969059571085342e-05,0.006578495288093486,0.45472446108049974
307,0.10245157923486672,0.8433533409646778,0.04582813528022015,7.907044630964412e-05,0.01021731965377141,0.5577528421273268
308,0.08924944862244735,0.8681214115991819,0.03864090913640435,7.349764882159333e-05,0.01007393569197628,0.47867285766483364
309,0.054236084975746474,0.9193069299802631,0.019752140697638806,3.469450447270316e-05,0.006050561156076239,0.2939247213435122
310,0.031857412916331304,0.9435438854839058,0.008355782127688102,1.9176899333050905e-05,0.002166639504292361,0.18537657734930932
311,0.8718247047570716,0.050941741785007766,0.1884216060666271,0.1271329516463729,0.6386413274971156,0.15577315508230538
312,0.8784588193050318,0.04885413966241406,0.18934293097442612,0.11057249773097512,0.6673791818122979,0.17630916936696553
313,0.8780476968342589,0.04667683986615796,0.19172904211823977,0.0901820182199113,0.6699807302528024,0.1997796002935416
314,0.8775359335054842,0.04207725028105681,0.19463044858866416,0.07042712399647119,0.634688938675295,0.2087027498543312
315,0.8692909859613881,0.03484944790765528,0.21032313527954064,0.07005229083273874,0.5792854843809707,0.2283026130862989
316,0.8356418373601078,0.031185922373503126,0.25212754840215557,0.09773704035686812,0.5183079765769372,0.30553718785377654
317,0.7726459696027246,0.03777668370750269,0.32288961087254475,0.15602923880574396,0.45808619222412494,0.43617120455437797
318,0.6637149760216008,0.061823392792383726,0.40935681242002697,0.19583914350953968,0.36677343210262703,0.5637621271888299
319,0.519387783455617,0.14520195317761384,0.43498904588691334,0.1702803968836999,0.24883980710114725,0.6483742566503794
320,0.3714742383016319,0.3214140163238098,0.34940816581287265,0.10024622090567889,0.1379052722134229,0.7022996653463204
321,0.24902160979520077,0.5439290269852196,0.19816538273720471,0.03233703280330521,0.05346205938880332,0.7033563821130908
322,0.17494637366833676,0.7268830682449906,0.07197938486409614,0.003512404493570946,0.010483849889273627,0.5977105386379277
323,0.12881778360463406,0.8328964439852019,0.02060093011276265,8.708697812068898e-06,0.00047081152596732293,0.4004376799853424
324,0.09159322949324222,0.8899912663479136,0.010914774993429414,5.830403915691282e-07,1.4346322852656635e-05,0.22792853767304017
325,0.07762765511166454,0.9039520748645313,0.015363171676640681,9.930567674105471e-06,0.0012058162000717746,0.2505700512664907
326,0.08631835955783142,0.8804733195612414,0.028749376900243036,5.963426935413379e-05,0.0035487455180021428,0.4108038458398344
327,0.09011193585095283,0.8685289980083013,0.03629722472345941,6.670048180938812e-05,0.004822542480632611,0.4863556753672919
328,0.07151798326915602,0.9000530176180102,0.02872762563920163,6.475480190558174e-05,0.004147691280577974,0.3711157296354473
329,0.04197796356317301,0.9417239210309667,0.01498557820824638,8.742003503285336e-06,0.002380365374229938,0.20849890725600234
330,0.8710385879536781,0.0498620426428736,0.18270247269801274,0.16630759497938216,0.6481836626774068,0.14838555373961768
331,0.8713723384216568,0.04825172265893982,0.19509490404145055,0.1318416192541615,0.6725005519789836,0.16077514052960895
332,0.8815528736832355,0.04827101103050113,0.1924487485340473,0.1195805906806393,0.7032031375861222,0.1798778509730151
333,0.8853822866383105,0.048045458371881136,0.18424102361844402,0.10189085064017252,0.7026318693300009,0.1924283137342518
334,0.8874838061081266,0.04210046601670781,0.18430403276619833,0.08461267739825909,0.6753046136632768,0.20089200257261589
335,0.8807487556881679,0.03200817536323048,0.20512451577009153,0.07600652996751815,0.6393252905414087,0.24351199189933878
336,0.8506145323205643,0.026922993026819112,0.24728036529205089,0.10958263770041829,0.5971476651539612,0.35687393166960374
337,0.7968721453485154,0.03201016299788602,0.31137915772315955,0.1736799991330572,0.5358206407079953,0.5176547908733896
338,0.6918984726233288,0.05239980898111863,0.398451047864276,0.21575122736898555,0.41975575996763725,0.6472315764784711
339,0.5396759160177963,0.13481456356044189,0.43515613327669284,0.17691779265949872,0.26776655318647813,0.7012394764609561
340,0.37746448399127364,0.3157779574315998,0.3592198355914802,0.09764020079509327,0.1333718433189715,0.7061072081822669
341,0.24281800495862307,0.547391847336135,0.20582769009203097,0.02733746963749475,0.04214342857766919,0.6678739212000232
342,0.16447456121882842,0.7358540754967061,0.07436931214268705,0.0026011892265984863,0.005390374460187273,0.5584603499678883
343,0.11982584934379453,0.8413666679420244,0.02160134516162654,8.708697812052272e-06,0.00026777242924489115,0.37690401647566946
344,0.08356557451448324,0.8950177174895372,0.012039602404895116,9.328639748183903e-20,1.4669025351826739e-05,0.21108489137976635
345,0.07392372448249063,0.9079345661967024,0.01480886803844677,1.75420806839766e-05,0.0015375870419234415,0.20673186202936825
346,0.08731279882631417,0.884089489403566,0.025950783495090352,0.00012514146244426002,0.004103746473601424,0.3340396976891724
347,0.09250514606379938,0.8723126707883659,0.03246998921790701,0.00014515618567224385,0.005378528418548864,0.3993204932730538
348,0.0734745254283408,0.9035537439546789,0.025680663020270476,0.00014100086121295765,0.004586038385057128,0.30217036654282736
349,0.042195554979078224,0.9483647546337575,0.01353486371251335,2.287397005695265e-05,0.0023910156778999903,0.1495413781177552
350,0.8792872688685072,0.049442126047951174,0.15542064923239646,0.22087743595010537,0.6430805009127782,0.1539928312185135
351,0.8796403785435826,0.048236891754925376,0.16845046500212885,0.1925610459150554,0.6704934628872208,0.1740680412565442
352,0.8899537721769171,0.04871496348001648,0.17108511049921857,0.16674489422248492,0.707222578586511,0.1955079801577102
353,0.8970929452294024,0.04767053959185968,0.16808781057300137,0.12835827159104532,0.7228710728252473,0.20435178723113306
354,0.9000836333097036,0.04265509377337579,0.17008535978701866,0.103022036777644,0.7243461525995548,0.22496131417978368
355,0.8930433811761491,0.036083044993261607,0.18940804558522403,0.09116657521014859,0.7192187266359814,0.30450092899970777
356,0.8659722615940292,0.03364454988727106,0.2279015012880594,0.12973357197999633,0.6965175116128343,0.4565194731507898
357,0.8191216524960879,0.03806743878064346,0.2861956736225922,0.19911238967275424,0.6275279381468443,0.6317820983961577
358,0.7166381947670672,0.06335063161917101,0.36271895008028054,0.2426473057422782,0.4803201526216898,0.7510556227222319
359,0.558998212954841,0.1545842467521104,0.39395138499703003,0.19181290191497527,0.2905263376608725,0.7919240690318893
360,0.3877073477879821,0.33765051926537093,0.3278092466185222,0.0984961245855553,0.13031977875228823,0.7786178695690118
361,0.24627897731915102,0.560844759949178,0.19299770095759575,0.0231569272637879,0.033533751413041823,0.7156329312651589
362,0.16354487528768144,0.7422307800279287,0.07417404491390954,0.0017649401303291156,0.0024245237069745714,0.5806993402349618
363,0.11492735046503635,0.8463383971843467,0.02370542414567925,1.393391047789371e-18,0.00010474970162557637,0.38739462857430496
364,0.07616791025265564,0.9021267662641257,0.01157178794002393,0.0,1.2200168989365978e-05,0.2058319943673867
365,0.06810100118281276,0.9135431794104463,0.01415227035100899,3.333092146755424e-05,0.0020416323687043486,0.16228147661935188
366,0.08594493732002527,0.8862795112996777,0.025908779116259006,0.0002181159455458342,0.005188259571608302,0.24140064567088082
367,0.09478927914318606,0.8699959558862795,0.03275782410795019,0.0002544496527311904,0.006628806617778526,0.29876639966743934
368,0.07862438138953573,0.8971939149222342,0.026739372081310032,0.00023380443053454397,0.00559392086772533,0.23738194435035856
369,0.0421489103718742,0.9479653317035015,0.013355104948191398,3.633370718535486e-05,0.0023859344551733544,0.10874990894311093
370,0.01983898795654035,0.9731202515545901,0.007252194331822038,4.429249124589819e-18,0.00013107148154773408,0.04122071526202881
371,0.8822966827890317,0.05572798790390982,0.12010885138926677,0.2913071724252796,0.6299094969431772,0.1500172104948664
372,0.8884435389361306,0.05272878545086388,0.13354466282915364,0.2515765961123892,0.6692108413578177,0.17797170501318776
373,0.9045428686249749,0.04869503155697057,0.14440941224811055,0.20606893812352217,0.7201899783631225,0.20905115277237127
374,0.9167721628250568,0.044281092300042145,0.14855081836401612,0.14653846185514557,0.7581843378396396,0.226868805100753
375,0.9195609345791619,0.041316879839790495,0.15228638072667777,0.11195213243603934,0.7882664065188763,0.2728912216662534
376,0.9082969010436897,0.040125940261205195,0.17038835077518388,0.10519206713955184,0.8075728489861363,0.3903005925609084
377,0.8780197666147433,0.04004288160408614,0.20990851688455206,0.13558718988018859,0.7944467508774644,0.5602333252952131
378,0.8246025101843357,0.046198143737842076,0.2679364671200721,0.18892843510076499,0.7082656449632515,0.7193438433247993
379,0.715763241305649,0.0865474113369773,0.3284459601472836,0.21397051834279973,0.5251446490051113,0.8185725447585326
380,0.5577901498838406,0.1990745375730256,0.33785177562994484,0.1651667816981612,0.3037687158676599,0.8706612782350006
381,0.3912581267650195,0.380532042164167,0.2733240946682584,0.08208832561206304,0.12364664133265614,0.8891027354240225
382,0.25794801753119656,0.5785080176831169,0.1646972202176161,0.017425255118310303,0.02693903668383877,0.8400354758405456
383,0.17718029251458572,0.7341795987317395,0.07367458578786491,0.0013020983830668788,0.0016360192084251468,0.7054053968511178
384,0.12346016845149922,0.8364473615733167,0.02936788631183347,0.0,0.0002701349592625771,0.49577454405951993
385,0.07764794821072542,0.9014433505542476,0.012339058674992708,0.0,0.00019048962060108526,0.2807669338649437
386,0.06536060445221116,0.9168008508485757,0.013559229426775751,3.450235124511562e-05,0.0019226387834315347,0.17337100426293267
387,0.08405932310947488,0.8858574779838851,0.027205560044238113,0.00030466074771781063,0.004876152585209108,0.19780000176060303
388,0.09585477673729102,0.8633687432503638,0.03577731068756815,0.00033978476294932995,0.006149107435198089,0.24228097624644648
389,0.08246595054838934,0.8850932346176893,0.03048580944852407,0.00031015018838656875,0.005046865226749081,0.21345730317075914
390,0.04652497631728337,0.9347114926864206,0.0172490264147496,3.512401523152929e-05,0.0019478149913633495,0.12102709957795624
391,0.02572530813728635,0.9600368534977395,0.011266760115497333,3.526170568488406e-18,8.750649644988272e-05,0.06895834028662184
392,0.8731878973000934,0.06387295079688776,0.11503113481104885,0.32287884223105423,0.6251286079640813,0.14274592098128733
393,0.8825204871785391,0.05804745384394068,0.13528872231685146,0.28208661498283133,0.672757657372721,0.17274825652753628
394,0.9062568293376562,0.0477735712594712,0.14675045055901428,0.22046865572976934,0.7382431501008758,0.21267846462439607
395,0.9277222535570365,0.04039709642312138,0.1443366863057783,0.15032206793859357,0.7977705080260403,0.25648211200326976
396,0.934196779971955,0.03903346948213913,0.14312295405085101,0.11112683871574,0.8493845140310573,0.33825298056145126
397,0.9206360847818574,0.03946448102554101,0.16043439185459918,0.1119942158158165,0.8840875051730871,0.4727964490759268
398,0.8867154722543378,0.03806008240242475,0.20267980010813583,0.1332414816256295,0.8750891625160698,0.6151235744605807
399,0.8204773420275846,0.047193724696979085,0.26066565675451425,0.17319991342194194,0.7661742832594507,0.7157261831384343
400,0.6975705203932316,0.10871252872558886,0.30198115416948584,0.17602167549068684,0.5456706830493692,0.7776011240918238
401,0.5370465270482327,0.24727727486800108,0.28417292956481843,0.1294031632216997,0.295392870161892,0.8443158567928385
402,0.38137295915041786,0.4310445554303287,0.21191298527966393,0.057686414938746676,0.10757800593929392,0.9069828382104766
403,0.26612776862001214,0.598652971607191,0.127965554720077,0.00931789741367657,0.019732820007695655,0.9069017881105038
404,0.19716672907372546,0.7194638998087567,0.06860640848858775,0.0003137745265910738,0.0016674963891621913,0.8190966767337824
405,0.14121696545045304,0.8100833187151664,0.03668245221493391,1.6859495506286212e-05,0.0011111227542848691,0.639681885916243
406,0.08851929062116003,0.8850962942577235,0.01596446191708426,2.697515216291967e-18,0.000851794351508114,0.40778569252350866
407,0.06994018126178925,0.9107805782904138,0.01358069333533042,9.881812522845906e-05,0.001595493806551603,0.24117232631723243
408,0.0848884790134563,0.8831058415530336,0.026407419120475784,0.0006402774691701084,0.0036214573513751753,0.20857351035644703
409,0.09614933131321736,0.8579203961025944,0.03584738396155391,0.0007390955943985888,0.004587076338045253,0.23691329660059235
410,0.0837821439173389,0.8766762169156538,0.031788827685678214,0.0006469361412587867,0.0036767186998088405,0.21774271800281683
411,0.04828703603373523,0.9258057015899614,0.019609864205454203,9.88181252284734e-05,0.0013238390008065435,0.13758940983321086
412,0.028673242523193428,0.95097252954896,0.014038854321397875,9.920550441544929e-18,5.010278462154006e-05,0.09004072352858132
413,0.8622683176779841,0.05453922779894838,0.18503923083097676,0.22382121830706228,0.6728145943547506,0.16005745223573584
414,0.8947625985413158,0.04282763248698098,0.17679944050758062,0.19397141421046454,0.7408751750530649,0.20885837302660007
415,0.92435997078399,0.03584087657814821,0.15765257232440524,0.14268503926809376,0.8138865680967754,0.28535794233614553
416,0.936575936857411,0.03492877940702255,0.14787623480600393,0.11368922394009036,0.8826215599947733,0.3992101186302941
417,0.9235550641114889,0.03309285564028439,0.16351643760242204,0.10870877623709511,0.928494284922184,0.5215032989928553
418,0.8872926810741079,0.02903689586627042,0.20749589523620726,0.1089927690659953,0.9154039303845237,0.6053245492191853
419,0.8091393501925022,0.044799547393530245,0.26176496603372484,0.12767410847793317,0.7815731208200132,0.6354569220549817
420,0.6684316674976013,0.12491092122899164,0.2842809398227767,0.11325769857362479,0.5305824665249378,0.6514872295402581
421,0.49770881050904453,0.2787065233206471,0.240445689855031,0.0803622576791964,0.26421013978241564,0.7062963854002124
422,0.3498673638435158,0.4583435268864075,0.15840914386586213,0.03128538093680135,0.08401779391819948,0.7810516265996602
423,0.2560001235209878,0.6040101569990026,0.09020691487111412,0.003993264339549458,0.0129595855471473,0.8261814269231869
424,0.20515133110461384,0.7010573184275046,0.05683625587239663,0.00020327267285975855,0.0020446963684787375,0.8068252280238343
425,0.1554128769892024,0.7837573224317057,0.037748009267628654,0.00010115694606252852,0.0020703372105578123,0.6880371055796874
426,0.09989633280324277,0.8649403520261532,0.0189342275750015,1.685949550628258e-05,0.0015896549550762213,0.4732384734586578
427,0.07703331265906721,0.9017886876621314,0.01307389913648393,0.00011168464989163385,0.0017097724276189678,0.2843615770561721
428,0.08876632129001631,0.8815774317072993,0.02204377546849928,0.0008607092411023758,0.0030701181965477977,0.22452211756392518
429,0.09997285527337613,0.857220756340227,0.030375535446785853,0.0009875961263535404,0.004028716965102054,0.2406676180467286
430,0.08779564554921232,0.8769777389191856,0.0275027084210926,0.0009380155819442856,0.003365949313361099,0.21415715214553888
431,0.04735773008225721,0.9298489746910124,0.017237917834055552,0.00011772165799390736,0.0012383169041514119,0.12290311632279734
432,0.02375289712382248,0.9565072334834777,0.012625425043885165,1.1818314135088352e-17,4.054247497818583e-05,0.07024560161327127
433,0.8319983872698951,0.052804787342383364,0.20780782755654054,0.197996281316006,0.6224221892566805,0.12116356748819355
434,0.8601941534332382,0.04374454708806458,0.21108756819940175,0.18466079737494506,0.6627792510443807,0.15338281689769676
435,0.8965867453786238,0.03271380940588197,0.19604542348139573,0.17096930108139374,0.7322794269213239,0.21958437970493994
436,0.9220589014294432,0.028956498755583693,0.17383003464103913,0.13441488709461927,0.8093648909671555,0.3246850314539159
437,0.9336192549099455,0.028701589195684878,0.16223890821536566,0.11305025613389383,0.8896149462796024,0.4524375615366076
438,0.9197587100201452,0.024931990411813244,0.17821224454526668,0.09911783354352166,0.9422830063202007,0.5454025921560388
439,0.8787400687821251,0.020560403417063042,0.2269646202478561,0.08968313688600657,0.9134484079742604,0.5745903108801397
440,0.7872650676510278,0.04678668881804442,0.28152984465359554,0.09989347811522792,0.7523290735223348,0.5591565557820686
441,0.6284431515442446,0.14278934195337178,0.2873121556053475,0.08354575795348383,0.48489397368464543,0.5443472660515348
442,0.4486755603778995,0.29985033293962177,0.21797167572197187,0.05928237925277971,0.22229781733029436,0.5615052005193703
443,0.30588364266792534,0.46493455473614087,0.12439224129177835,0.019486348309700353,0.06093327868316114,0.6121868077889788
444,0.22888550390187123,0.5907276683448522,0.06838449615114348,0.0020267141114029756,0.009391726796020607,0.6815691431263627
445,0.19309891128769358,0.6831592361012858,0.05005707973874423,0.00014882820062525653,0.0037563161596393655,0.7080973231062058
446,0.15467644024899285,0.7717406192135188,0.037243780354519196,0.00014071211790477465,0.0035961903076413464,0.6264515177072167
447,0.10280563983218365,0.8590845706375047,0.018966725564412666,2.792972086397031e-05,0.002146832017846594,0.43840119249649734
448,0.08040815696696407,0.8997272498602806,0.011435837980703127,0.00021337218968569657,0.002084402494900201,0.2690126128573308
449,0.09217253668073086,0.8816324594141406,0.0175030680390275,0.0012603830079914136,0.0038044220065026947,0.21669951060705195
450,0.10673613178419594,0.8556868874455917,0.02478378171290192,0.0015633495740686328,0.005263439952478894,0.2251125495021877
451,0.09629819749148802,0.8749517866733996,0.02334634103365805,0.0015468245983758897,0.004755406795447566,0.18878863414959227
452,0.05107334710377867,0.931529509823786,0.014906817247773803,0.00026664804253331473,0.00204358534903667,0.09346206239490011
453,0.022309359682917907,0.9593099247843758,0.009626473617746456,6.971603315313498e-06,0.00012290557726437018,0.04247553061281868
454,0.8759420661448144,0.039900857744288844,0.17579119248827355,0.2031412539349687,0.6457342879017387,0.13507689613831986
455,0.896908545276947,0.030536856116579487,0.1833519774155706,0.17879470751749324,0.6679944835316042,0.17603922822324933
456,0.9170160171863396,0.02206909238071248,0.18504143487084906,0.1758230869988603,0.7247881447732301,0.2655336438543747
457,0.9272652009921323,0.02153291938464431,0.1800408028884142,0.13599220697704612,0.7978755194030619,0.39430745751965757
458,0.9283712449276298,0.023060065045977438,0.17964722304195863,0.10981985066622885,0.8701227919942397,0.5210528145439365
459,0.9049085458221704,0.020733936441180087,0.2052633207843528,0.09597745712956356,0.9091590250672074,0.5784724985510281
460,0.8476244229585476,0.020134965396713948,0.26878633385367356,0.08922229329456255,0.8516459221991733,0.5592884608587062
461,0.7359619459688674,0.062478021067121664,0.32933523709486084,0.0880801473565776,0.6678366430497931,0.5164249667541243
462,0.5644391116731065,0.1824678574216275,0.3167727626561264,0.06262039661219262,0.40811128894622106,0.48969130981052794
463,0.38530669765370346,0.35136774030279955,0.2170057126700268,0.03845908610222066,0.17426150856862477,0.48128053711705965
464,0.25693514489395625,0.5022489251455544,0.11113272467457821,0.010243332688194202,0.043549675258003046,0.5125093792078494
465,0.19670502259257122,0.6018768069671722,0.06555341270364533,0.0009888697292704505,0.008131845340930992,0.5995401689045992
466,0.17480278064915714,0.6811662258166444,0.05810625522431489,0.0002174612880068238,0.00619739376411629,0.6475157729070837
467,0.14642775918601805,0.7719525964826627,0.04448042505165391,0.0002414122505061881,0.005718389747958606,0.5689642850802854
468,0.09944074127339787,0.8615194808266394,0.021997466500668854,0.00010714258705910138,0.003021499021989468,0.3813722635771669
469,0.07650198377162919,0.903526517620387,0.010181161648173509,0.00018453328439389758,0.002155273822097295,0.22881559178823793
470,0.09198601335551192,0.8826904844537926,0.01477409203320129,0.0009361375091172245,0.004212516894455203,0.1899586646328525
471,0.11426105298883307,0.8479759406828137,0.022411065322279128,0.0011988932081295105,0.006022593952246673,0.19544003669072135
472,0.11072982971646926,0.8586277501289967,0.02291306604548013,0.001304733930088913,0.0056095686435778825,0.15946415229104202
473,0.06983372022443211,0.9130019709779649,0.015732536074315934,0.00027268465073296364,0.002763286584467485,0.07536120309603969
474,0.04360978791178245,0.9291631798791004,0.003594597537694419,1.1154557511964701e-18,3.620113084553513e-06,0.0625673245318197
475,0.059767545082390724,0.8985883419476995,0.004109146216169309,0.0,0.0,0.1052348763073413
476,0.06564270221707764,0.8857452197568937,0.004695300531356945,0.0,0.0,0.12544826848138046
477,0.9383613597152489,0.029211346309342783,0.12524707261122658,0.25189980385348415,0.6848883638051876,0.15867736717960193
478,0.9461845669861466,0.022253606624505453,0.13557075300328764,0.23361712189654463,0.6911963576609809,0.21202089314832226
479,0.9488914711808287,0.015800014369296705,0.15309148620861185,0.20198575042105227,0.7337699466555461,0.3358347439393486
480,0.9416061419655547,0.016447064857126853,0.17042270694152536,0.14869928535805094,0.7913083932016021,0.5030801942690645
481,0.9225961636893508,0.01955928059954134,0.19245633673169757,0.1181337984617617,0.8376749801570437,0.6369149363916332
482,0.875414105417435,0.02098425919184178,0.2451843072035816,0.10990924725358284,0.8387082741065678,0.6536754228821181
483,0.7861785159085823,0.031802309012782574,0.33357927778608987,0.10010061711187583,0.7390983606784548,0.56746813818016
484,0.643843760468515,0.1014687230762916,0.3945387027996111,0.08744825470164955,0.5395885255861586,0.4761502665137081
485,0.46452236620915366,0.2578074574165571,0.3530379733468469,0.051389939322773553,0.3075714543178272,0.43594684128795336
486,0.3022938068106172,0.45165087644321905,0.22155835720304226,0.025054917689827,0.12132327850900436,0.42460919151607185
487,0.20350591546135577,0.5966582611144472,0.10509099817886654,0.005593085428478232,0.028334952903182276,0.4571385667542839
488,0.16807298478473975,0.6645366396589523,0.06747620290440659,0.0005210946304988142,0.00678839861784566,0.5540763807549631
489,0.16167795755018388,0.7088172335766547,0.06784580288153752,0.00013725843732191403,0.0074257162750579735,0.6231511992280898
490,0.14067373442637182,0.7764823628914688,0.056839737292556036,0.00019496952180233972,0.006852500501006847,0.5592153413647998
491,0.09765767618143224,0.85794274808171,0.030728268670865033,0.00011534628257667734,0.003711670871942549,0.37631740291689747
492,0.07366785357218048,0.904282680668066,0.012494759282871056,0.000175110706988194,0.0019178610876420064,0.22004274030399334
493,0.08984364509326717,0.8872565799185422,0.012549915759370776,0.0006197088669514275,0.0033487992724741036,0.17830579658788295
