fid,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
65,0.1077567071790897,0.2815860445214211,0.6393741409438451,0.10907401961498114,0.0015808485141135125,0.015966037054185055,0.5035783756437238
66,0.07012071157180567,0.18426610958881048,0.7290573629341007,0.0521900461582285,0.00011829352151069296,0.007698058646373387,0.43436291160567997
67,0.049754956324838624,0.15069986533323945,0.7236132296569444,0.033535470663597335,0.0,0.0020506851321963524,0.40488134681576604
68,0.03825628956522757,0.1039154583072806,0.7575246077027091,0.01794916650966072,0.0,0.00043946077769632143,0.34172410679691373
69,0.8445735187500063,0.17099416756107136,0.08328576203710078,0.16097008850719854,0.5060267376461937,0.16846948140275433,0.5963702531225938
70,0.8795171145528508,0.14317875387909254,0.07493765178761799,0.14496864379432114,0.32940057720905264,0.19266344982208788,0.5027902226179295
71,0.8991102489690115,0.1284805550298441,0.0744955775554391,0.12458804930150981,0.17851369735397318,0.20168618898337196,0.44282409952948093
72,0.8908552329935345,0.1280609244602243,0.0882921052759375,0.10837012239973687,0.062316936495049095,0.22058182637854154,0.43528444851175085
73,0.8242456970477234,0.15699921949767387,0.12549744495470452,0.11065308558219739,0.03363173296275032,0.21782422920015657,0.4560482460182356
74,0.7641959830010635,0.18213315275632688,0.15657745259391925,0.13093343577213473,0.052023962823687375,0.23296572521380587,0.45644484765924137
75,0.7199877329145744,0.23771778425908927,0.1538350146314778,0.17958078131928012,0.09202549292534161,0.23999149502434142,0.48234911469422265
76,0.6848270793455696,0.32419312930463784,0.126575714236495,0.2657486514383125,0.17522603582626753,0.28196339655113617,0.5571490896642617
77,0.5610936273112099,0.4887807961013116,0.12169830245026668,0.3900873767235613,0.22364080828718405,0.2226768879971054,0.6814584640155026
