fid,BUILT_AREA_BLOCK,NAT_AREA,INDUSTRIAL_AREA_SURR
361,0.2967973307059031,0.568560743253488,0.19915275512452085
362,0.14841358524892212,0.7493522568255149,0.08404926091566406
363,0.06241088092883338,0.8506838610770365,0.027085291835787284
364,0.03247452963665237,0.9050276867650675,0.01224888144824808
365,0.02832360266308463,0.9220050726936306,0.01594938302924131
366,0.04004777871483684,0.8853113354048144,0.026065940339607952
367,0.047804200779635576,0.8672224625435704,0.032623727218958655
368,0.03892499184517477,0.9017874570003462,0.026127891070984736
369,0.02104052852327313,0.9482066291769938,0.01921727828787743
370,0.01482497576351723,0.9728713712505276,0.015541125106611731
371,0.1370315890355836,0.06246691127117395,0.14897752080608373
372,0.13965658512510654,0.05918321939499349,0.1493292011679705
373,0.14483316525110182,0.05232459812295933,0.15081174253413293
374,0.14861430577996929,0.04733749243275882,0.15226802607833037
375,0.15602768589592447,0.04562110405242167,0.15657569894908116
376,0.174281139533381,0.043604779476166415,0.17711553209510286
377,0.21171945494021838,0.043530985531243585,0.21610373653581258
378,0.2708468352674774,0.048525651750873984,0.27482609907122285
379,0.3476223920196247,0.08442052158913034,0.32920707895426604
380,0.3921646040521519,0.19402674833748995,0.3357479380645942
381,0.3591435487449382,0.3816320599509788,0.2709212357755231
382,0.2558095638247658,0.5867337054893429,0.16992708322712552
383,0.14080940960795504,0.7422018981196933,0.07868655454516109
384,0.06668849629231942,0.8400638427605139,0.032624680835118956
385,0.032292033616384073,0.9063885196738367,0.014435327965081353
386,0.026699655271218602,0.9286849817111709,0.01589722563933818
387,0.042193692667164565,0.8867895828252222,0.026359519503068165
388,0.0541679863340334,0.8580485760560972,0.03412082263495493
389,0.046827451074219505,0.8872247936211138,0.029542439370668628
390,0.027086227995150116,0.9381227523345538,0.020696906858412134
391,0.019117642742656992,0.9659981429854324,0.017088720815787578
392,0.1395329655134429,0.06242419921127554,0.14634044975727756
393,0.13733428461799865,0.06141031280515275,0.15189921786397637
394,0.14268290028500144,0.05652598397148175,0.15491137677201242
395,0.14224285983538015,0.045790834990531,0.1475586015424374
396,0.1466787600109618,0.04325638612299411,0.14852664145507227
397,0.16554266034604717,0.04375499795294208,0.16699822222667035
398,0.20704646796278386,0.040897459612477656,0.2081720832356823
399,0.2720206287438808,0.04878786628018395,0.2651223294450661
400,0.3346050479545116,0.10544972615487472,0.30079433047406895
401,0.34689881028826197,0.24587191107661874,0.2847153377235679
402,0.29347956894019067,0.4332571663162121,0.21541661333244044
403,0.20794575967670004,0.6081057037779342,0.1341869893018958
404,0.13061037975620884,0.7231117827829305,0.07013142972011653
405,0.07742673115228162,0.8109811634263189,0.037185489945236995
406,0.040208836802127494,0.886252819037836,0.01761072429385663
407,0.029745228601019715,0.9207649975788686,0.016204726541323516
408,0.04542076464197286,0.8829786121250616,0.025642641086002633
409,0.059949749688730965,0.8513210270072606,0.034132297642095286
410,0.05331812960823423,0.8768919866458212,0.03034512011166681
411,0.0323392024276016,0.9353113448174581,0.021551359045948574
412,0.019783677899597923,0.9618131873018037,0.016729449496983673
413,0.17863628154278496,0.060776337004441607,0.1737992293486568
414,0.1698073538769046,0.056244504454024964,0.17255954717245617
415,0.15488756320636435,0.04289541665281302,0.1610261214956643
416,0.15219107274088042,0.038479936097794654,0.153952193493309
417,0.17186515673227284,0.03769116109116833,0.16902892126909538
418,0.21828571134213032,0.03241479201125427,0.21347978529045628
419,0.2841904758885316,0.04424831801418595,0.26540060802683624
420,0.32984116916993284,0.121318411394664,0.28230458061827945
421,0.3089812227923075,0.28403808797118174,0.24202901166939464
422,0.23468877021169865,0.4679932688212506,0.16486211342307666
423,0.16060469950265413,0.6122438912018765,0.09776398944711126
424,0.11733526797515419,0.703304723076125,0.05728186149337005
425,0.08586701080294652,0.7855973972007569,0.03742087014356118
426,0.050881681616582505,0.8663144064951053,0.01950102111855934
427,0.03364525483239003,0.9102588836468682,0.015538552995313312
428,0.04399562034952174,0.8807203092240377,0.02187437363837661
429,0.057391189496433924,0.8536999658451647,0.029607120026154437
430,0.05053911194805983,0.8816964362058082,0.027106334053201352
431,0.029243801314706924,0.938556702894376,0.02065985172904067
432,0.01654996553881077,0.9695100509972882,0.015956833968552585
433,0.1998150587820248,0.05475159773741056,0.18819459666490154
434,0.210135575527312,0.0521051783320411,0.18943419892146962
435,0.19314599804076402,0.0443634138598219,0.18650840755081052
436,0.17163619541504815,0.03469316007298882,0.17679247478942772
437,0.16516192656551676,0.032320464210319214,0.16846944370764333
438,0.18550799165468607,0.028351796493138855,0.1845641209167109
439,0.23744995770395233,0.02210234966506197,0.23517753231518945
440,0.3033933498412674,0.0413088506748051,0.28407581772186513
441,0.33006869487286233,0.13582154629773596,0.28594773197540657
442,0.2794069236049169,0.3010735645043705,0.2213252173991851
443,0.18948676464773895,0.47085623945698024,0.13392399025232019
444,0.12933641869403284,0.5925702286674939,0.07626599299267119
445,0.1080789312524929,0.6811532230767372,0.05299312636865241
446,0.0887202324335936,0.7740311178090264,0.03887149223746808
447,0.054454111032657175,0.8621491722057933,0.02027146190034954
448,0.03325077291953775,0.9087914829302686,0.01343111900861972
449,0.03927799492017525,0.8849471401977628,0.017895694452886197
450,0.05112920671668618,0.859597392261092,0.02514551659892279
451,0.045504189305574774,0.8880276872382592,0.0230427566437106
452,0.026903786902690147,0.9439938111580513,0.01847704947158252
453,0.012176469430704976,0.9750678533276012,0.012694890159059367
454,0.18392482311613362,0.045675127840413283,0.17375133592972883
455,0.19068347776644098,0.03859748856073398,0.17649432789974864
456,0.18729292782065476,0.028412262532192527,0.18321763710292216
457,0.17831451606822563,0.024968199910034686,0.18200296627682083
458,0.1791703811523848,0.027240746240427247,0.18291981982040334
459,0.2071673833383249,0.024308509469518368,0.2137236175816654
460,0.27239827941306544,0.020847706192585035,0.27928437165185915
461,0.34297195930761376,0.056224320432691474,0.3292965917556702
462,0.3509369063780637,0.17520119508549128,0.31248600840474494
463,0.26934095491757887,0.35067481267102063,0.22224082287664998
464,0.1661991412878807,0.507032522688402,0.122799250732987
465,0.11647250854496685,0.6008287998646372,0.06929452543831298
466,0.10881733889863494,0.6770121671156026,0.056884763153857536
467,0.09158049710313008,0.7688412844491267,0.04473286765559
468,0.05515651698809001,0.8647426158566217,0.024944859533630043
469,0.030388905276996628,0.9150910865661843,0.012304074605828262
470,0.035116033295902876,0.8856194609974266,0.014971528428397801
471,0.04861064260630147,0.8519797790686117,0.021650476971885914
472,0.04556679010449498,0.8733358323997141,0.020849177072589348
473,0.02925942759414853,0.932919308871782,0.01631822350922552
474,0.009114433140338036,0.9533611590254714,0.005647904207048559
475,0.013249346012463343,0.931687783919667,0.004391094317827657
476,0.015727000245595247,0.9216805805769986,0.005013061251944741
477,0.13945371071161528,0.04177915415928677,0.1359254498874258
478,0.1475987546319496,0.028763513104792957,0.1441175647597351
479,0.15871587823202316,0.019684069694108183,0.15599927613405928
