fid,f,f_class,I,I_class,Ex,Ex_class,f_Nones,f_Nzeros,I_Nones,I_Nzeros,Ex_Nones,Ex_Nzeros
280,0.29310344827586204,2.0,0.841712229712163,3.0,0.24670875698459946,2.0,4.0,1.0,9.0,0.0,6.0,0.0
281,0.15517241379310345,2.0,0.4152447660680637,2.0,0.06443453266573403,2.0,3.0,10.0,1.0,1.0,5.0,13.0
282,0.08620689655172414,1.0,0.0836431077512683,1.0,0.007210612737178303,1.0,0.0,23.0,0.0,15.0,0.0,53.0
283,0.034482758620689655,1.0,0.4811989271328413,2.0,0.016593066452856596,1.0,0.0,31.0,1.0,1.0,0.0,47.0
284,0.05172413793103448,1.0,0.3445359664500553,2.0,0.01782082585086493,1.0,0.0,29.0,1.0,3.0,0.0,46.0
285,0.05172413793103448,1.0,0.3417753458820211,2.0,0.017678035131828675,1.0,0.0,29.0,1.0,3.0,0.0,47.0
286,0.017241379310344827,1.0,0.38231601808519955,2.0,0.006591655484227578,1.0,0.0,33.0,1.0,2.0,0.0,53.0
287,0.017241379310344827,1.0,0.23897443041257552,1.0,0.004120248800216819,1.0,0.0,33.0,0.0,9.0,0.0,55.0
288,0.017241379310344827,1.0,0.16612848380186462,1.0,0.0028642842034804247,1.0,0.0,33.0,0.0,12.0,0.0,56.0
289,0.017241379310344827,1.0,0.11438943127174704,1.0,0.001972231573650811,1.0,0.0,33.0,0.0,14.0,0.0,56.0
290,0.017241379310344827,1.0,0.08427951350922867,1.0,0.0014530950605039425,1.0,0.0,33.0,0.0,15.0,0.0,56.0
291,0.39655172413793105,3.0,1.2436710123640968,3.0,0.49317988421334874,3.0,12.0,0.0,16.0,0.0,15.0,0.0
292,0.46551724137931033,3.0,1.4407346959933829,3.0,0.6706868412382989,3.0,17.0,0.0,20.0,0.0,21.0,0.0
293,0.46551724137931033,3.0,1.6352410553384278,3.0,0.761232905071337,3.0,17.0,0.0,24.0,0.0,24.0,0.0
294,0.5172413793103449,3.0,1.7274219200609446,3.0,0.8934940965832473,3.0,21.0,0.0,25.0,0.0,29.0,0.0
295,0.5517241379310345,3.0,1.7684978541166658,4.0,0.9757229539954018,3.0,23.0,0.0,26.0,0.0,32.0,0.0
296,0.5517241379310345,3.0,1.8825089846398133,4.0,1.038625646697828,3.0,23.0,0.0,28.0,0.0,34.0,0.0
297,0.5344827586206896,3.0,1.9010922196363556,4.0,1.0161010139435693,3.0,22.0,0.0,29.0,0.0,33.0,0.0
298,0.5172413793103449,3.0,1.7786421725764985,4.0,0.9199873306430165,3.0,21.0,0.0,26.0,0.0,30.0,0.0
299,0.46551724137931033,3.0,1.5660281918781298,3.0,0.7290131238053362,3.0,17.0,0.0,22.0,0.0,23.0,0.0
300,0.43103448275862066,3.0,1.2062612631005623,3.0,0.5199401996123113,3.0,15.0,0.0,16.0,0.0,16.0,0.0
301,0.3103448275862069,2.0,1.257344570920716,3.0,0.3902103840788429,3.0,5.0,1.0,17.0,0.0,11.0,0.0
302,0.20689655172413793,2.0,0.6780214819119532,2.0,0.14028030660247306,2.0,2.0,4.0,6.0,0.0,2.0,1.0
303,0.10344827586206896,2.0,0.31553108663805896,2.0,0.03264114689359231,2.0,1.0,20.0,1.0,5.0,4.0,34.0
304,0.034482758620689655,1.0,0.47921484557237004,2.0,0.016524649847323103,1.0,0.0,31.0,1.0,1.0,0.0,47.0
305,0.017241379310344827,1.0,0.5681518383840315,2.0,0.009795721351448818,1.0,0.0,33.0,3.0,1.0,0.0,51.0
306,0.017241379310344827,1.0,0.6140248410096113,2.0,0.010586635189820885,1.0,0.0,33.0,4.0,0.0,0.0,51.0
307,0.017241379310344827,1.0,0.5904632347681763,2.0,0.010180400599451316,1.0,0.0,33.0,4.0,0.0,0.0,51.0
308,0.017241379310344827,1.0,0.3198115760584325,2.0,0.005513992690662629,1.0,0.0,33.0,1.0,4.0,0.0,54.0
309,0.017241379310344827,1.0,0.1614054045200015,1.0,0.0027828518020689913,1.0,0.0,33.0,0.0,12.0,0.0,56.0
310,0.017241379310344827,1.0,0.08102603144431018,1.0,0.001397000542143279,1.0,0.0,33.0,0.0,15.0,0.0,56.0
311,0.43103448275862066,3.0,1.2738388579997182,3.0,0.5490684732757406,3.0,15.0,0.0,17.0,0.0,17.0,0.0
312,0.46551724137931033,3.0,1.4697475434832659,3.0,0.6841928219663479,3.0,17.0,0.0,21.0,0.0,21.0,0.0
313,0.46551724137931033,3.0,1.6546403525841666,3.0,0.7702636124098706,3.0,17.0,0.0,24.0,0.0,24.0,0.0
314,0.5344827586206896,3.0,1.6896678514349346,3.0,0.9030983343876374,3.0,22.0,0.0,25.0,0.0,29.0,0.0
315,0.5517241379310345,3.0,1.7606453052826558,4.0,0.9713905132593963,3.0,23.0,0.0,26.0,0.0,31.0,0.0
316,0.5689655172413793,3.0,1.8145119391428668,4.0,1.0323947239950795,3.0,25.0,0.0,27.0,0.0,33.0,0.0
317,0.5689655172413793,3.0,1.8524655222790805,4.0,1.053989004055339,3.0,25.0,0.0,28.0,0.0,34.0,0.0
318,0.5344827586206896,3.0,1.7278333325360467,3.0,0.9234971260106456,3.0,22.0,0.0,25.0,0.0,30.0,0.0
319,0.46551724137931033,3.0,1.5155888978545695,3.0,0.7055327627943685,3.0,17.0,0.0,21.0,0.0,22.0,0.0
320,0.41379310344827586,3.0,1.2317577730153177,3.0,0.5096928715925453,3.0,13.0,0.0,16.0,0.0,15.0,0.0
321,0.29310344827586204,2.0,1.1374598566068201,3.0,0.33339340624682656,3.0,4.0,1.0,14.0,0.0,9.0,0.0
322,0.1896551724137931,2.0,0.5752774710121685,2.0,0.10910434795058369,2.0,3.0,6.0,3.0,1.0,1.0,1.0
323,0.10344827586206896,2.0,0.2359942815952822,1.0,0.024413201544339538,1.0,1.0,20.0,0.0,9.0,0.0,42.0
324,0.017241379310344827,1.0,0.6141686967108654,2.0,0.010589115460532162,1.0,0.0,33.0,4.0,0.0,0.0,51.0
325,0.017241379310344827,1.0,0.535091840611879,2.0,0.009225721389859982,1.0,0.0,33.0,2.0,1.0,0.0,52.0
326,0.017241379310344827,1.0,0.5589257345517705,2.0,0.009636650595720182,1.0,0.0,33.0,3.0,0.0,0.0,51.0
327,0.017241379310344827,1.0,0.5263982105010422,2.0,0.00907583121553521,1.0,0.0,33.0,2.0,1.0,0.0,52.0
328,0.017241379310344827,1.0,0.2782367444985689,2.0,0.004797185249975326,1.0,0.0,33.0,0.0,7.0,0.0,54.0
329,0.017241379310344827,1.0,0.12630106892818221,1.0,0.0021776046366927967,1.0,0.0,33.0,0.0,13.0,0.0,56.0
330,0.39655172413793105,3.0,1.1888051301081033,3.0,0.4714227240083858,3.0,12.0,0.0,15.0,0.0,14.0,0.0
331,0.4482758620689655,3.0,1.3181814139297707,3.0,0.5909089096926559,3.0,16.0,0.0,18.0,0.0,18.0,0.0
332,0.46551724137931033,3.0,1.4885693268256501,3.0,0.6929546866257337,3.0,17.0,0.0,21.0,0.0,22.0,0.0
333,0.46551724137931033,3.0,1.6630277925086014,3.0,0.7741681103057282,3.0,17.0,0.0,24.0,0.0,25.0,0.0
334,0.5172413793103449,3.0,1.7221472060714687,3.0,0.8907657962438632,3.0,21.0,0.0,25.0,0.0,29.0,0.0
335,0.5517241379310345,3.0,1.732818155041769,3.0,0.9560376027816656,3.0,23.0,0.0,25.0,0.0,31.0,0.0
336,0.5689655172413793,3.0,1.774152317496483,4.0,1.0094314909893782,3.0,25.0,0.0,26.0,0.0,33.0,0.0
337,0.5689655172413793,3.0,1.7907502993242654,4.0,1.0188751703051855,3.0,25.0,0.0,27.0,0.0,33.0,0.0
338,0.5344827586206896,3.0,1.6983243460121686,3.0,0.9077250814892625,3.0,22.0,0.0,25.0,0.0,29.0,0.0
339,0.46551724137931033,3.0,1.4764906979118833,3.0,0.6873318766141525,3.0,17.0,0.0,21.0,0.0,22.0,0.0
340,0.41379310344827586,3.0,1.186333896787344,3.0,0.49089678487752164,3.0,13.0,0.0,15.0,0.0,15.0,0.0
341,0.27586206896551724,2.0,1.0317877296451907,3.0,0.28463109783315604,3.0,2.0,1.0,12.0,0.0,8.0,0.0
342,0.1896551724137931,2.0,0.4932373061112266,2.0,0.09354500633143953,2.0,3.0,6.0,1.0,1.0,1.0,0.0
343,0.10344827586206896,2.0,0.20643765213941678,1.0,0.02135561918683622,1.0,1.0,20.0,0.0,10.0,0.0,44.0
344,0.017241379310344827,1.0,0.602330885207094,2.0,0.010385015262191275,1.0,0.0,33.0,4.0,0.0,0.0,51.0
345,0.017241379310344827,1.0,0.5114478955195821,2.0,0.008818067164130727,1.0,0.0,33.0,2.0,1.0,0.0,52.0
346,0.017241379310344827,1.0,0.5222496493646306,2.0,0.009004304299390182,1.0,0.0,33.0,2.0,1.0,0.0,52.0
347,0.017241379310344827,1.0,0.4873970019280672,2.0,0.008403396584966675,1.0,0.0,33.0,1.0,1.0,0.0,52.0
348,0.017241379310344827,1.0,0.2595502151763327,2.0,0.004475003709936771,1.0,0.0,33.0,0.0,8.0,0.0,55.0
349,0.017241379310344827,1.0,0.11461823598916425,1.0,0.0019761764825717973,1.0,0.0,33.0,0.0,14.0,0.0,56.0
350,0.39655172413793105,3.0,1.2311066554165695,3.0,0.4881974668031224,3.0,12.0,0.0,16.0,0.0,15.0,0.0
351,0.4482758620689655,3.0,1.3689113409613185,3.0,0.6136499114654187,3.0,16.0,0.0,19.0,0.0,19.0,0.0
352,0.46551724137931033,3.0,1.4941970805025853,3.0,0.6955745029925827,3.0,17.0,0.0,21.0,0.0,22.0,0.0
353,0.46551724137931033,3.0,1.6638053251586373,3.0,0.7745300651600553,3.0,17.0,0.0,24.0,0.0,25.0,0.0
354,0.5172413793103449,3.0,1.687476024445271,3.0,0.8728324264372092,3.0,21.0,0.0,25.0,0.0,28.0,0.0
355,0.5689655172413793,3.0,1.6126644157360432,3.0,0.9175504434360247,3.0,25.0,0.0,23.0,0.0,30.0,0.0
356,0.5862068965517241,3.0,1.7013621186776298,3.0,0.9973502075006795,3.0,26.0,0.0,25.0,0.0,32.0,0.0
357,0.5517241379310345,3.0,1.7358973195899305,3.0,0.9577364521875479,3.0,23.0,0.0,25.0,0.0,31.0,0.0
358,0.5172413793103449,3.0,1.6654061869953556,3.0,0.8614169932734599,3.0,21.0,0.0,24.0,0.0,28.0,0.0
359,0.46551724137931033,3.0,1.4149244026840777,3.0,0.6586717046977603,3.0,17.0,0.0,19.0,0.0,21.0,0.0
360,0.39655172413793105,3.0,1.1907245507554332,3.0,0.4721838735754304,3.0,12.0,0.0,15.0,0.0,14.0,0.0
361,0.27586206896551724,2.0,0.9125426541349123,3.0,0.25173590458894135,3.0,2.0,1.0,10.0,0.0,6.0,0.0
362,0.1896551724137931,2.0,0.4451049681297868,2.0,0.08441645947289059,2.0,3.0,6.0,1.0,0.0,3.0,3.0
363,0.08620689655172414,1.0,0.1981787925170301,1.0,0.01708437866526122,1.0,0.0,23.0,0.0,10.0,0.0,47.0
364,0.017241379310344827,1.0,0.566255553292779,2.0,0.009763026780909982,1.0,0.0,33.0,3.0,1.0,0.0,51.0
365,0.017241379310344827,1.0,0.4785606432328115,2.0,0.008251045572979508,1.0,0.0,33.0,1.0,1.0,0.0,52.0
366,0.017241379310344827,1.0,0.5038912296851309,2.0,0.008687779822157429,1.0,0.0,33.0,1.0,1.0,0.0,52.0
367,0.017241379310344827,1.0,0.484839633152372,2.0,0.008359304019868483,1.0,0.0,33.0,1.0,1.0,0.0,52.0
368,0.017241379310344827,1.0,0.26399841142492386,2.0,0.004551696748705584,1.0,0.0,33.0,0.0,8.0,0.0,54.0
369,0.017241379310344827,1.0,0.11791006968742722,1.0,0.0020329322359901245,1.0,0.0,33.0,0.0,13.0,0.0,56.0
370,0.017241379310344827,1.0,0.0349573554040561,1.0,0.0006027130242078637,1.0,0.0,33.0,0.0,17.0,0.0,57.0
371,0.43103448275862066,3.0,1.2179080579618433,3.0,0.5249603698111394,3.0,15.0,0.0,16.0,0.0,16.0,0.0
372,0.4482758620689655,3.0,1.393070734378645,3.0,0.624479984376634,3.0,16.0,0.0,19.0,0.0,19.0,0.0
373,0.46551724137931033,3.0,1.5115231798054989,3.0,0.7036401009439391,3.0,17.0,0.0,21.0,0.0,22.0,0.0
374,0.46551724137931033,3.0,1.6660955227530865,3.0,0.7755961916264368,3.0,17.0,0.0,24.0,0.0,25.0,0.0
375,0.5517241379310345,3.0,1.5111018902276094,3.0,0.8337113877117845,3.0,23.0,0.0,21.0,0.0,27.0,0.0
376,0.5862068965517241,3.0,1.5261327050798337,3.0,0.8946295167709369,3.0,26.0,0.0,22.0,0.0,29.0,0.0
377,0.603448275862069,3.0,1.6374640708373425,3.0,0.9881248703328791,3.0,27.0,0.0,24.0,0.0,32.0,0.0
378,0.5517241379310345,3.0,1.705555171268037,3.0,0.9409959565616756,3.0,23.0,0.0,25.0,0.0,30.0,0.0
379,0.5,3.0,1.6089667606553972,3.0,0.8044833803276986,3.0,20.0,0.0,23.0,0.0,26.0,0.0
380,0.46551724137931033,3.0,1.3263936613388543,3.0,0.6174591182094666,3.0,17.0,0.0,18.0,0.0,19.0,0.0
381,0.3793103448275862,3.0,1.1942672569322959,3.0,0.4529979250432846,3.0,11.0,0.0,15.0,0.0,13.0,0.0
382,0.27586206896551724,2.0,0.8415166304499114,3.0,0.23214251874480316,2.0,2.0,1.0,9.0,0.0,6.0,0.0
383,0.1896551724137931,2.0,0.4275171552639839,2.0,0.08108083979144522,2.0,3.0,6.0,0.0,1.0,3.0,5.0
384,0.08620689655172414,1.0,0.18160661573256545,1.0,0.015655742735565987,1.0,0.0,23.0,0.0,11.0,0.0,48.0
385,0.017241379310344827,1.0,0.5474627783784006,2.0,0.009439013420317253,1.0,0.0,33.0,2.0,1.0,0.0,52.0
386,0.017241379310344827,1.0,0.45376297541645694,2.0,0.00782349957614581,1.0,0.0,33.0,1.0,0.0,0.0,53.0
387,0.017241379310344827,1.0,0.48571767199698546,2.0,0.00837444262063768,1.0,0.0,33.0,1.0,1.0,0.0,52.0
388,0.017241379310344827,1.0,0.4768320612621554,2.0,0.008221242435554403,1.0,0.0,33.0,1.0,1.0,0.0,52.0
389,0.017241379310344827,1.0,0.2606114253370474,2.0,0.004493300436845645,1.0,0.0,33.0,0.0,8.0,0.0,55.0
390,0.017241379310344827,1.0,0.11965469082724908,1.0,0.0020630119108146394,1.0,0.0,33.0,0.0,13.0,0.0,56.0
391,0.017241379310344827,1.0,0.037858554136233194,1.0,0.0006527336920040206,1.0,0.0,33.0,0.0,17.0,0.0,57.0
392,0.43103448275862066,3.0,1.296897770132936,3.0,0.5590076595400586,3.0,15.0,0.0,17.0,0.0,17.0,0.0
393,0.4482758620689655,3.0,1.4111232901424062,3.0,0.6325725093741821,3.0,16.0,0.0,19.0,0.0,20.0,0.0
394,0.4827586206896552,3.0,1.5238328973313215,3.0,0.7356434676771897,3.0,19.0,0.0,22.0,0.0,23.0,0.0
395,0.5,3.0,1.598539387565241,3.0,0.7992696937826205,3.0,20.0,0.0,23.0,0.0,25.0,0.0
396,0.5344827586206896,3.0,1.5485383491940268,3.0,0.8276670487071521,3.0,22.0,0.0,22.0,0.0,26.0,0.0
397,0.603448275862069,3.0,1.4654074318069163,3.0,0.884297588159346,3.0,27.0,0.0,20.0,0.0,28.0,0.0
398,0.603448275862069,3.0,1.5864409154629917,3.0,0.9573350351931846,3.0,27.0,0.0,23.0,0.0,31.0,0.0
399,0.5517241379310345,3.0,1.646097785790131,3.0,0.9081918818152447,3.0,23.0,0.0,24.0,0.0,29.0,0.0
400,0.5,3.0,1.513066677327531,3.0,0.7565333386637655,3.0,20.0,0.0,21.0,0.0,24.0,0.0
401,0.4827586206896552,3.0,1.1903376382409987,3.0,0.5746457563922063,3.0,19.0,0.0,15.0,0.0,18.0,0.0
402,0.3793103448275862,3.0,1.1170098343530253,3.0,0.42369338544425095,3.0,11.0,0.0,14.0,0.0,12.0,0.0
403,0.27586206896551724,2.0,0.7919141613540788,3.0,0.21845907899422862,2.0,2.0,1.0,8.0,0.0,5.0,0.0
404,0.1724137931034483,2.0,0.4369638922166125,2.0,0.0753386021063125,2.0,3.0,8.0,1.0,0.0,4.0,8.0
405,0.06896551724137931,1.0,0.3043650553057959,2.0,0.020990693469365232,1.0,0.0,26.0,1.0,5.0,0.0,45.0
406,0.017241379310344827,1.0,0.5458572301085284,2.0,0.009411331553595317,1.0,0.0,33.0,2.0,1.0,0.0,52.0
407,0.017241379310344827,1.0,0.43939214679281113,2.0,0.007575726668841571,1.0,0.0,33.0,1.0,0.0,0.0,53.0
408,0.017241379310344827,1.0,0.46863682441898297,2.0,0.008079945248603155,1.0,0.0,33.0,1.0,1.0,0.0,52.0
409,0.017241379310344827,1.0,0.46224972026621197,2.0,0.007969822763210552,1.0,0.0,33.0,1.0,1.0,0.0,52.0
410,0.017241379310344827,1.0,0.24888863907234088,1.0,0.0042911834322817395,1.0,0.0,33.0,0.0,8.0,0.0,55.0
411,0.017241379310344827,1.0,0.11500032859608261,1.0,0.0019827642861393554,1.0,0.0,33.0,0.0,14.0,0.0,56.0
412,0.017241379310344827,1.0,0.037642503635628,1.0,0.0006490086833728965,1.0,0.0,33.0,0.0,17.0,0.0,57.0
413,0.4827586206896552,3.0,1.441528097262011,3.0,0.6959101159195915,3.0,19.0,0.0,20.0,0.0,22.0,0.0
414,0.5344827586206896,3.0,1.3674294196116166,3.0,0.7308674484131054,3.0,22.0,0.0,19.0,0.0,23.0,0.0
415,0.5,3.0,1.598707565261346,3.0,0.799353782630673,3.0,20.0,0.0,23.0,0.0,25.0,0.0
416,0.5344827586206896,3.0,1.5365656396017395,3.0,0.8212678418561021,3.0,22.0,0.0,22.0,0.0,26.0,0.0
417,0.5689655172413793,3.0,1.4688469178105077,3.0,0.8357232463404614,3.0,25.0,0.0,20.0,0.0,27.0,0.0
418,0.5689655172413793,3.0,1.5840992412562693,3.0,0.9012978441630498,3.0,25.0,0.0,23.0,0.0,29.0,0.0
419,0.5517241379310345,3.0,1.601563204744631,3.0,0.8836210784797964,3.0,23.0,0.0,23.0,0.0,28.0,0.0
420,0.5,3.0,1.4303638270498018,3.0,0.7151819135249009,3.0,20.0,0.0,20.0,0.0,23.0,0.0
421,0.4827586206896552,3.0,1.0968414281725414,3.0,0.5295096549798476,3.0,19.0,0.0,14.0,0.0,16.0,0.0
422,0.3620689655172414,3.0,1.0840352305115755,3.0,0.3924955144955704,3.0,10.0,0.0,13.0,0.0,11.0,0.0
423,0.27586206896551724,2.0,0.7032173630720573,2.0,0.19399099670953304,2.0,2.0,1.0,6.0,0.0,3.0,1.0
424,0.1724137931034483,2.0,0.43866527507839276,2.0,0.07563194397903324,2.0,3.0,8.0,1.0,0.0,4.0,8.0
425,0.06896551724137931,1.0,0.3101541720711327,2.0,0.021389942901457428,1.0,0.0,26.0,1.0,5.0,0.0,44.0
426,0.017241379310344827,1.0,0.561344052703243,2.0,0.009678345736262809,1.0,0.0,33.0,3.0,0.0,0.0,51.0
427,0.017241379310344827,1.0,0.43778559004998185,2.0,0.00754802741465486,1.0,0.0,33.0,1.0,0.0,0.0,53.0
428,0.017241379310344827,1.0,0.4535569799844552,2.0,0.00781994793076647,1.0,0.0,33.0,1.0,0.0,0.0,53.0
429,0.017241379310344827,1.0,0.43996840010496857,2.0,0.0075856620707753205,1.0,0.0,33.0,1.0,0.0,0.0,53.0
430,0.017241379310344827,1.0,0.22833002800982638,1.0,0.003936724620859075,1.0,0.0,33.0,0.0,9.0,0.0,55.0
431,0.017241379310344827,1.0,0.09909490074120349,1.0,0.0017085327714000602,1.0,0.0,33.0,0.0,14.0,0.0,56.0
432,0.017241379310344827,1.0,0.027644028161994214,1.0,0.0004766211752067968,1.0,0.0,33.0,0.0,17.0,0.0,57.0
433,0.4482758620689655,3.0,1.3452678259530773,3.0,0.6030510943927588,3.0,16.0,0.0,18.0,0.0,19.0,0.0
434,0.4827586206896552,3.0,1.4682332620160243,3.0,0.708802264421529,3.0,19.0,0.0,20.0,0.0,22.0,0.0
435,0.5344827586206896,3.0,1.3657021723845801,3.0,0.729944264550379,3.0,22.0,0.0,19.0,0.0,23.0,0.0
436,0.5,3.0,1.6142849131344583,3.0,0.8071424565672292,3.0,20.0,0.0,23.0,0.0,26.0,0.0
437,0.5517241379310345,3.0,1.446382174214923,3.0,0.7980039581875437,3.0,23.0,0.0,20.0,0.0,25.0,0.0
438,0.5689655172413793,3.0,1.4440065085373477,3.0,0.8215899100298703,3.0,25.0,0.0,20.0,0.0,26.0,0.0
439,0.5517241379310345,3.0,1.6017767637238132,3.0,0.8837389041234831,3.0,23.0,0.0,23.0,0.0,28.0,0.0
440,0.5344827586206896,3.0,1.5739932744297804,3.0,0.8412722673676412,3.0,22.0,0.0,22.0,0.0,27.0,0.0
441,0.4827586206896552,3.0,1.3723825197106398,3.0,0.6625294922741021,3.0,19.0,0.0,19.0,0.0,21.0,0.0
442,0.4482758620689655,3.0,1.0802239590879084,3.0,0.48423832648768306,3.0,16.0,0.0,13.0,0.0,15.0,0.0
443,0.3103448275862069,2.0,1.0127750927956478,3.0,0.31430951155727,3.0,5.0,1.0,12.0,0.0,9.0,0.0
444,0.29310344827586204,2.0,0.5860217418986544,2.0,0.17176499331512282,2.0,4.0,1.0,4.0,0.0,3.0,1.0
445,0.1724137931034483,2.0,0.4295210281062411,2.0,0.07405534967348985,2.0,3.0,8.0,1.0,0.0,4.0,8.0
446,0.06896551724137931,1.0,0.3017540965737623,2.0,0.02081062734991464,1.0,0.0,26.0,1.0,5.0,0.0,45.0
447,0.017241379310344827,1.0,0.5343450960480087,2.0,0.009212846483586357,1.0,0.0,33.0,2.0,1.0,0.0,52.0
448,0.017241379310344827,1.0,0.4164446115994304,2.0,0.007180079510335007,1.0,0.0,33.0,0.0,1.0,0.0,53.0
449,0.017241379310344827,1.0,0.42157563302298406,2.0,0.007268545396948001,1.0,0.0,33.0,0.0,1.0,0.0,53.0
450,0.017241379310344827,1.0,0.40318606932568674,2.0,0.006951483953891151,1.0,0.0,33.0,1.0,1.0,0.0,53.0
451,0.017241379310344827,1.0,0.2147245413778211,1.0,0.0037021472651348466,1.0,0.0,33.0,0.0,10.0,0.0,55.0
452,0.017241379310344827,1.0,0.0886343815178201,1.0,0.0015281789916865534,1.0,0.0,33.0,0.0,15.0,0.0,56.0
453,0.017241379310344827,1.0,0.016084258584729207,1.0,0.0002773148031849863,1.0,0.0,33.0,0.0,18.0,0.0,57.0
454,0.4482758620689655,3.0,1.3753925593697758,3.0,0.6165552852347271,3.0,16.0,0.0,19.0,0.0,19.0,0.0
455,0.4827586206896552,3.0,1.4905027474505046,3.0,0.7195530504933471,3.0,19.0,0.0,21.0,0.0,23.0,0.0
456,0.5,3.0,1.5593873826241882,3.0,0.7796936913120941,3.0,20.0,0.0,22.0,0.0,25.0,0.0
457,0.5344827586206896,3.0,1.4396381596181955,3.0,0.7694617749683458,3.0,22.0,0.0,20.0,0.0,24.0,0.0
458,0.5517241379310345,3.0,1.440036328470491,3.0,0.7945028019147536,3.0,23.0,0.0,20.0,0.0,25.0,0.0
459,0.5689655172413793,3.0,1.439206355226679,3.0,0.8188587883186277,3.0,25.0,0.0,20.0,0.0,26.0,0.0
460,0.5517241379310345,3.0,1.5788153471967854,3.0,0.8710705363844333,3.0,23.0,0.0,23.0,0.0,28.0,0.0
461,0.5172413793103449,3.0,1.5208229021636392,3.0,0.7866325356018824,3.0,21.0,0.0,21.0,0.0,25.0,0.0
462,0.4827586206896552,3.0,1.283557867820318,3.0,0.6196486258442915,3.0,19.0,0.0,17.0,0.0,19.0,0.0
463,0.43103448275862066,3.0,1.0313368829113638,3.0,0.4445417598755878,3.0,15.0,0.0,12.0,0.0,13.0,0.0
464,0.3103448275862069,2.0,0.8968972639981553,3.0,0.2783474267580482,3.0,5.0,1.0,10.0,0.0,7.0,0.0
465,0.25862068965517243,2.0,0.5006061586878755,2.0,0.12946711000548505,2.0,1.0,1.0,1.0,1.0,1.0,1.0
466,0.13793103448275862,2.0,0.433371948830661,2.0,0.0597754412180222,2.0,2.0,14.0,1.0,0.0,5.0,16.0
467,0.06896551724137931,1.0,0.2867814320519112,2.0,0.01977802979668353,1.0,0.0,26.0,1.0,6.0,0.0,45.0
468,0.017241379310344827,1.0,0.5091999499759448,2.0,0.008779309482343876,1.0,0.0,33.0,2.0,1.0,0.0,52.0
469,0.017241379310344827,1.0,0.4018417155517406,2.0,0.0069283054405472515,1.0,0.0,33.0,1.0,1.0,0.0,53.0
470,0.017241379310344827,1.0,0.3967933592497122,2.0,0.006841264814650211,1.0,0.0,33.0,1.0,1.0,0.0,53.0
471,0.017241379310344827,1.0,0.3752790124334228,2.0,0.006470327800576255,1.0,0.0,33.0,1.0,2.0,0.0,53.0
472,0.017241379310344827,1.0,0.21852292511031424,1.0,0.003767636639833004,1.0,0.0,33.0,0.0,9.0,0.0,55.0
473,0.017241379310344827,1.0,0.09676470532961212,1.0,0.0016683569884415883,1.0,0.0,33.0,0.0,14.0,0.0,56.0
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,18.0,0.0,57.0
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,18.0,0.0,57.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,18.0,0.0,57.0
477,0.4482758620689655,3.0,1.4040257761131947,3.0,0.6293908651541907,3.0,16.0,0.0,19.0,0.0,20.0,0.0
478,0.4827586206896552,3.0,1.5075993894946753,3.0,0.7278066018250157,3.0,19.0,0.0,21.0,0.0,23.0,0.0
479,0.5172413793103449,3.0,1.4666336162790485,3.0,0.7586035946270941,3.0,21.0,0.0,20.0,0.0,24.0,0.0
480,0.5344827586206896,3.0,1.4535419169577906,3.0,0.7768930935464052,3.0,22.0,0.0,20.0,0.0,25.0,0.0
481,0.5689655172413793,3.0,1.329689276810707,3.0,0.7565473471509195,3.0,25.0,0.0,18.0,0.0,24.0,0.0
482,0.5517241379310345,3.0,1.548884136774484,3.0,0.8545567651169568,3.0,23.0,0.0,22.0,0.0,27.0,0.0
483,0.5344827586206896,3.0,1.6180713138353418,3.0,0.8648312194637171,3.0,22.0,0.0,23.0,0.0,28.0,0.0
484,0.5,3.0,1.4644929248005114,3.0,0.7322464624002557,3.0,20.0,0.0,20.0,0.0,23.0,0.0
485,0.4827586206896552,3.0,1.222305771240633,3.0,0.5900786481851332,3.0,19.0,0.0,16.0,0.0,18.0,0.0
486,0.3448275862068966,3.0,1.2564162122416336,3.0,0.43324696973849436,3.0,9.0,0.0,17.0,0.0,13.0,0.0
487,0.29310344827586204,2.0,0.706307294552086,2.0,0.20702110357561138,2.0,4.0,1.0,6.0,0.0,4.0,1.0
488,0.20689655172413793,2.0,0.43455767574062615,2.0,0.08990848463599162,2.0,2.0,4.0,1.0,0.0,1.0,2.0
489,0.13793103448275862,2.0,0.3787892398488679,2.0,0.05224679170329213,2.0,2.0,14.0,1.0,2.0,5.0,21.0
490,0.06896551724137931,1.0,0.2884693043421612,2.0,0.019894434782218015,1.0,0.0,26.0,1.0,6.0,0.0,45.0
491,0.017241379310344827,1.0,0.530247848388539,2.0,0.009142204282561017,1.0,0.0,33.0,2.0,1.0,0.0,52.0
492,0.017241379310344827,1.0,0.4204493466955574,2.0,0.0072491266671647825,1.0,0.0,33.0,0.0,1.0,0.0,53.0
493,0.017241379310344827,1.0,0.40331100132850756,2.0,0.006953637953939785,1.0,0.0,33.0,1.0,1.0,0.0,53.0
494,0.017241379310344827,1.0,0.3796229207138468,2.0,0.006545222770928393,1.0,0.0,33.0,1.0,2.0,0.0,53.0
