rfuid,fid,Target,INDUSTRIAL_AREA_SURR,NAT_AREA_SURR,ROADS_SURR
182,13.0,1,0.05934510926989091,0.02475158895981487,0.44327921967528694
183,13.0,1,0.057860927966630955,0.0303272967798986,0.381325763850537
184,13.0,1,0.06061229921014458,0.029798911345827666,0.4040928758712214
185,13.0,1,0.06705990811412954,0.029720021622703905,0.35764932442632275
186,13.0,1,0.06950044329269768,0.030951279640932753,0.41415841167312795
187,13.0,1,0.06895120102510002,0.02628031042491917,0.42999358726812154
188,13.0,1,0.0700177455161983,0.02909700453237786,0.37595556726272045
189,13.0,1,0.06626326882645087,0.02920559763012659,0.3663083097066043
190,13.0,1,0.062279335147748326,0.029401315584651092,0.37507758869816094
191,13.0,1,0.06775864160731881,0.028181720476748336,0.37912901112240505
192,13.0,1,0.06463093746603348,0.030620320166628433,0.38195563554394923
193,13.0,1,0.06367011664517533,0.0305039779955392,0.382176421600278
194,14.0,1,0.07894227696957176,0.05078921137638159,0.4373842742007573
195,14.0,1,0.07710667719854505,0.04602764037390404,0.43019418569062495
196,14.0,1,0.08451042018220171,0.04568445364407304,0.4384242703276571
197,14.0,1,0.08749469258039363,0.04885645216128173,0.4034827735775781
198,14.0,1,0.08330682124553788,0.050698659423130586,0.486303589761244
199,14.0,1,0.07693961918677295,0.05036584301097608,0.41235463925194793
200,14.0,1,0.08238565198759766,0.0424151320358053,0.4900444805325935
201,14.0,1,0.0859818407517677,0.04342063048234953,0.4606424009230984
202,14.0,1,0.09069699931998028,0.04087731531087805,0.44537645897952116
203,14.0,1,0.08557162700255584,0.04823159287217843,0.44669863458653536
204,14.0,1,0.08097575885728751,0.04537290953099829,0.4319162673802415
205,14.0,1,0.07952461639833135,0.046152273739646026,0.41626954498196106
206,14.0,1,0.0742258623893326,0.0413435471129766,0.48330672141921555
207,14.0,1,0.07916048253697598,0.044268043820096054,0.3993654229989731
208,14.0,1,0.07858831852915127,0.04036595672606156,0.4317040273929154
209,14.0,1,0.07983458449384434,0.04480039271967181,0.4352614997435013
210,14.0,1,0.08415167822588146,0.04947642754826578,0.48124974185117564
211,14.0,1,0.07929300861008509,0.04413975862500155,0.47122981854757595
212,14.0,1,0.08119979330226725,0.04816327026488133,0.47414853022943304
213,14.0,1,0.08085836972162087,0.050146098400837016,0.4784294627818175
214,15.0,1,0.29770061003791587,0.3759330295616253,0.504570657934899
215,15.0,1,0.26495243950950026,0.384511162502582,0.5949513666916032
216,15.0,1,0.2594611238841335,0.4263114179275537,0.5498494340175927
217,15.0,1,0.27280735485643265,0.42615185781508685,0.5580092776760717
218,15.0,1,0.2912845317114582,0.4123948541715986,0.6137702061725101
219,15.0,1,0.2529223909155177,0.38649067182077435,0.5950266943605463
220,15.0,1,0.285209215945629,0.4132196087216592,0.5029868565180348
221,15.0,1,0.2822131570614224,0.4308120031234667,0.5510687388629809
222,15.0,1,0.30444048605361795,0.44558832243649377,0.5246823884254115
223,15.0,1,0.2874334897919721,0.4018785123421902,0.5434751527264404
224,15.0,1,0.2731315841249517,0.4444595377132818,0.5638921668747915
225,15.0,1,0.27741766948668994,0.38453739133680304,0.5417268070325876
226,15.0,1,0.2948996665453346,0.4229985562456721,0.5494703167036387
227,15.0,1,0.2900315243227345,0.36873252540403934,0.6013592440607745
228,15.0,1,0.2997875147631455,0.38158847818690944,0.49686650358396794
229,16.0,1,0.19703874257555987,0.4272192497260353,0.559247484830206
230,16.0,1,0.21063173479852945,0.4475142842787006,0.5737230730450513
231,16.0,1,0.20501968454505456,0.4514855435423049,0.5211022235714214
232,16.0,1,0.21998829624708138,0.4437780023215704,0.5710969887734532
233,16.0,1,0.21733264011844244,0.39647308610781495,0.5455536581910648
234,16.0,1,0.21098768953957356,0.43414168111692075,0.47074855356491097
235,16.0,1,0.19626103925491364,0.4038803157837749,0.4763664585682834
236,16.0,1,0.18385294326378643,0.43955938546191703,0.5806624490237609
237,16.0,1,0.22147221690907154,0.44766229671383245,0.5621930234953197
238,16.0,1,0.18625213420724102,0.4428412437518935,0.5637922848916267
239,16.0,1,0.18966450959253459,0.4358623233268241,0.5399793380952745
240,17.0,1,0.15548701276428561,0.44357637035614755,0.470383238049134
241,17.0,1,0.1699691151784817,0.40678367382117886,0.4551227810615183
242,17.0,1,0.1529967380392437,0.452078233954879,0.5213199499180601
243,17.0,1,0.16450463485656866,0.42330266692070845,0.5274134907064533
244,17.0,1,0.1687634008882184,0.41952848618877936,0.49784731610006056
245,17.0,1,0.15360978996278118,0.42993888734629393,0.48189707193200065
246,17.0,1,0.14994963959323432,0.3962745471091407,0.5428797080799433
247,18.0,1,0.1321892615312781,0.4424887038081919,0.5193729594334319
248,18.0,1,0.12191388167145163,0.4793585691887891,0.4295106995681644
249,18.0,1,0.11658545032148908,0.39737676680770984,0.4936643633051571
250,18.0,1,0.11465673562896128,0.4261634871237629,0.43158566572001555
251,18.0,1,0.12176179921057073,0.42284733603841346,0.4547098604199924
252,18.0,1,0.13140640573706444,0.4427403003092891,0.48305423515717
253,18.0,1,0.1125795347808398,0.46532504296228233,0.5046444920376825
254,19.0,1,0.0908878408480444,0.4579640560057917,0.42343887068868213
255,19.0,0,0.09226845444329856,0.519015127891424,0.4224695053692809
256,20.0,1,0.0655243533578314,0.047860173474756795,0.40742453179933186
257,20.0,1,0.055142615276761786,0.04858657399076098,0.4429754716424514
258,20.0,1,0.06314654852687766,0.05535584224086224,0.44958134058508586
259,20.0,1,0.055585683258684036,0.0535371755027232,0.3971681688649207
260,20.0,1,0.055745304531515646,0.0576623563258037,0.3618324325065043
261,20.0,1,0.05445033473281419,0.05243476060121932,0.36385006870061803
262,20.0,1,0.059776622751714144,0.04790683750949075,0.3666789709283216
263,20.0,1,0.06580777227234322,0.056884906166183205,0.35737378918400353
264,20.0,1,0.058527913534619745,0.053637282627894974,0.382374340787662
265,20.0,1,0.06336064355773036,0.05197447658585572,0.4590641421623588
266,20.0,1,0.05678899196143165,0.05364212794805479,0.44057225971258696
267,20.0,1,0.062346755934079345,0.050615157074746786,0.45912998145548806
268,20.0,1,0.057639764971087214,0.05306823157960946,0.44421953058812225
269,20.0,1,0.062026085505257414,0.04633071299290167,0.3612264850257452
270,20.0,1,0.05937063180169025,0.051130053588046696,0.37872581431358454
271,20.0,1,0.05359588130757638,0.052360097762670775,0.3862657422474316
272,20.0,1,0.05402237615558695,0.057653084841842415,0.4060774127628362
273,20.0,1,0.055432663767144626,0.04745872159177818,0.3560885427182687
274,21.0,1,0.04787539023024149,0.04825951402262614,0.3855328539826558
275,21.0,1,0.055193873631840765,0.047525201629823835,0.3606348955322585
276,21.0,1,0.04758576842931606,0.04645214791170371,0.4423354334128617
277,21.0,1,0.0473855459560872,0.05248308309557302,0.39086815358805793
278,21.0,1,0.050923877889286845,0.048234108547912324,0.41706394496261723
279,21.0,1,0.048886540709351854,0.0488619471715984,0.42634082316692096
280,21.0,1,0.055783665466560224,0.04558809301425069,0.3787069271137294
281,21.0,1,0.05501959816524409,0.044448447482976564,0.43739501672292663
282,21.0,1,0.04805594823038162,0.042004114494846076,0.36100002329698494
283,21.0,1,0.04611900121662452,0.04628484768064754,0.43758994146733177
284,21.0,1,0.05244499085696981,0.04785321747360727,0.4469965537600813
285,21.0,1,0.048771853990274214,0.04351492720702036,0.4274245809868258
286,21.0,1,0.04987377861035855,0.044480541476888596,0.41049794490573743
287,21.0,1,0.05574349484477716,0.04550567056075912,0.3665165370208218
288,21.0,1,0.05411085295061167,0.04832023663019689,0.39216856948330553
289,21.0,1,0.05096245695993341,0.047759969764107714,0.39746688142344067
290,21.0,1,0.04728225634558502,0.04467770921397038,0.3896298874412896
291,21.0,1,0.05627500267927904,0.04304557543936956,0.40119096804442317
292,21.0,1,0.04853328789841671,0.04680996351033408,0.39973692128126864
293,22.0,1,0.05150437378120503,0.04290381516903985,0.38650815965824636
294,22.0,1,0.050916487160974,0.0412853952530351,0.3896233956583094
