fid,AGRI_AREA,AGRI_AREA_SURR,AGRI_AREA_BLOCK,BUILT_AREA,BUILT_AREA_SURR,BUILT_AREA_BLOCK,NAT_AREA,NAT_AREA_SURR,NAT_AREA_BLOCK,URBAN_AREA,URBAN_AREA_SURR,URBAN_AREA_BLOCK,INDUSTRIAL_AREA,INDUSTRIAL_AREA_SURR,INDUSTRIAL_AREA_BLOCK,SIARL_2,SIARL_2_SURR,SIARL_2_BLOCK,SIARL_9,SIARL_9_SURR,SIARL_9_BLOCK,SIARL_12,SIARL_12_SURR,SIARL_12_BLOCK,ROADS,ROADS_SURR,ROADS_BLOCK,FARMS,FARMS_SURR,FARMS_BLOCK
97,0.264415167,0.3804814215,0.367217585829,0.590957644,0.441846527,0.45795601446,0.077777841,0.11924428025,0.11452226121299999,0.377777982,0.24300557287500002,0.257722304715,0.213179662,0.198840954125,0.200233709745,0.053921939,0.06353405312499999,0.062403574404,0.015258279,0.08805512699999998,0.07988662174500001,0.0,0.0005219545,0.000463495596,2.528340214,2.7038409115000004,2.681656493166,0.272661616,1.165736472875,1.065439427289
98,0.19656585,0.320905241,0.30678266335800003,0.353432419,0.43762837899999996,0.427844999061,0.405009685,0.18948115237499996,0.213215338344,0.15673796,0.266557219875,0.254100724809,0.19669445900000002,0.171071159125,0.173744274252,0.048261293,0.051914016375000004,0.05145665006399999,0.024666883,0.052414372,0.04928198634900001,0.0,0.0,0.0,2.182451584,2.50561688125,2.467239916374,1.0389321919999999,1.5052533026250001,1.451986406043
101,0.246065218,0.196290506409,0.201164307009,0.294019353,0.27104003823899997,0.272995351768,0.445635374,0.4957618105699999,0.48954242353599997,0.243068292,0.19493332955399997,0.19958087099900004,0.050951061000000006,0.076106708685,0.07341448076899999,0.001579645,0.00567938279,0.0052448494570000006,0.019567211,0.028708438392999996,0.027750511822999997,0.0,0.0,0.0,2.10240772,2.1696562147749994,2.1595066730109997,3.837704274,2.9426087345150003,3.029484134601
113,0.375244299,0.4547028193750001,0.445428220794,0.460833217,0.39015237975,0.397607800305,0.07674976,0.083654601125,0.08280450915899999,0.247157534,0.19691438875,0.202294463484,0.213675683,0.193237991,0.195313336821,0.053820346,0.054880001750000004,0.05470749996,0.111017316,0.109405243375,0.109474778193,0.0,0.041560520499999996,0.036905742203999996,2.889788513,2.61644223025,2.6441672254050004,1.4347356969999998,0.8310798278750001,0.8972545495199999
114,0.380588395,0.344184799,0.347881413357,0.45821236400000004,0.44984879149999996,0.45032729925599996,0.098019668,0.13976982500000001,0.134995787748,0.215906203,0.23990008524999998,0.236996864235,0.242306161,0.20994870625,0.213330435021,0.080595238,0.057506557624999996,0.060011894589,0.034209957,0.074634747125,0.07007296067400001,0.0,0.002673436125,0.002374011279,2.798901478,2.648005248875,2.6621067250590005,1.568690529,0.879530317,0.955147570215
115,0.457609787,0.31516479199999997,0.330661021653,0.450521801,0.39989341324999994,0.40511327087699994,0.050293138,0.23451409374999999,0.21383105356799997,0.258947021,0.2389631195,0.240942369447,0.19157478,0.16093029374999995,0.16417090143,0.086609043,0.051775093375000004,0.05558988669,0.10401555,0.060704537875,0.065451355683,0.0,0.0,0.0,2.319720362,2.39048024,2.380235413302,1.6495237059999999,1.2026874373749998,1.251083575755
116,0.438637963,0.29105347974999995,0.30714430391100006,0.36030631999999996,0.34867246375,0.34961514933,0.172646116,0.32029328437500004,0.303584155401,0.246884292,0.2114615715,0.215182031904,0.11342202800000001,0.13721089225,0.134433117426,0.051839827,0.0390704655,0.040448794160999994,0.123419913,0.059111278875,0.066190425984,0.0,0.0,0.0,2.946469314,2.337854706875,2.4030730735590002,1.8102888480000001,1.9446347265000004,1.9277776992600002
117,0.294427978,0.24669637177099998,0.252727891208,0.351059941,0.309511696144,0.31479278823900003,0.302827737,0.3867089860509999,0.376131836014,0.236199231,0.21366866186400002,0.216509956602,0.11486071,0.09584303427999999,0.098282831637,0.008052264,0.022205049524,0.020435827985000002,0.03712506,0.05077301617199999,0.04909331596600001,0.0,0.0,0.0,2.765146026,2.4633742870099997,2.5019593402969997,3.893047772,2.5637689318799994,2.728213136787
118,0.222456428,0.17659801274700002,0.179644078887,0.303552907,0.27844445117,0.280376814466,0.457255504,0.479309866562,0.477289578217,0.238997108,0.19402047428799998,0.19704641498300002,0.064555799,0.08442397688199998,0.08333039948299999,0.014788605,0.0050844670439999995,0.005695755895999999,0.002116978,0.019620900326,0.018573348526,0.0,0.0,0.0,2.3981919510000003,2.3274833656619998,2.334350826718,7.970245069000001,2.799228550681,3.121213239529
132,0.337617025,0.48411500812499997,0.46736961699,0.485195286,0.376665211625,0.388335384669,0.042795612,0.044406486625,0.044183273055,0.212504558,0.168638689,0.17333916177,0.272690728,0.20802652262500002,0.214996222899,0.050645374,0.028630733749999998,0.031045728084,0.098120679,0.099471533125,0.09922211678399999,0.030196804,0.19298460937500003,0.17472217836900003,3.055071323,2.7653786900000004,2.7947691935730004,0.821117658,0.696802513125,0.709904691693
133,0.297559906,0.320781629875,0.317883236895,0.503783703,0.5032665603750001,0.502820696646,0.083781391,0.06720377425,0.06897668593499999,0.147918963,0.2533237675,0.24137051043300004,0.35586474,0.249942792875,0.261450186213,0.04304475,0.037270316250000005,0.03787400808,0.065144436,0.072525496125,0.071633672955,0.021387489,0.034697603125,0.033185482854,3.847229392,2.9657212786250002,3.060602957931,1.218507215,0.831228679625,0.873385368372
134,0.268435719,0.283817711,0.281826492177,0.47056267300000004,0.534987838375,0.52730165718,0.175164372,0.09118509675,0.100415611206,0.279303996,0.278615264625,0.278413098543,0.191258677,0.25637257374999994,0.248888558637,0.028597975,0.04613956574999999,0.044146309611,0.03845115,0.057583800124999994,0.055402492161,0.0,0.002673436125,0.002374011279,2.509293365,3.1167412975,3.0461978356949997,0.42926950199999997,1.033303939875,0.9652228133309999
135,0.380138646,0.313944050125,0.320977706217,0.411325546,0.472578444875,0.46530679465499997,0.172184299,0.155537341,0.157229615997,0.271345526,0.283793513125,0.282127993041,0.13998001999999998,0.18878493175,0.18317880161399996,0.073693555,0.042280427125000006,0.045725003891999995,0.091264385,0.062257548875,0.065415050136,0.0,0.0,0.0,2.138738586,2.9408057139999997,2.8488354570779997,0.559307215,1.4416801535,1.342295077173
136,0.373656943,0.29565096999999996,0.30401398203300006,0.350485379,0.42864720074999996,0.419542591335,0.239037518,0.2290926685,0.229967454126,0.216035704,0.27334006775,0.266705943306,0.134449675,0.155307133,0.15283664802900002,0.052236938,0.030952425125,0.033284053629,0.103472668,0.06030441975,0.06503579088599999,0.0,0.0,0.0,2.827586045,2.8770402489999998,2.868673792107,2.450455465,2.120952065375,2.155405990668
137,0.182260981,0.236799343404,0.22933687450899995,0.464477927,0.30774608563399997,0.325433385481,0.301747537,0.382780308518,0.372359361377,0.248229737,0.21403712580400003,0.217385564644,0.21624818999999998,0.09370895983000002,0.108047820837,0.007690308,0.017842501139000003,0.016552509915,0.02952645,0.046615188542,0.044374189254,0.0,0.0,0.0,3.326251387,2.602735398662,2.680599575583,2.236199829,2.7755861828280004,2.7016204318670005
138,0.039212027,0.14447394498799998,0.12996564621599999,0.282301416,0.22721279137699998,0.23455147660800002,0.452990371,0.536004220776,0.5249561819640001,0.23845652,0.15321570099999998,0.16477818933399999,0.043844896,0.073997090377,0.06977328727399999,6.81e-05,0.003787733538,0.003276889359,9.08e-05,0.015875874098000002,0.013689307545,0.0,0.0,0.0,2.789917782,2.039393933162,2.140961391466,2.3622143319999998,2.6992597635249997,2.6538397764499995
149,0.482371094,0.7878027131249999,0.7531120006890001,0.331430157,0.10334336975000001,0.128557659765,0.108574244,0.07012718862499999,0.07432468458300001,0.179581077,0.06755663925,0.079923795201,0.15184908,0.035786730499999996,0.048633864564000005,0.026462919,0.061914814500000005,0.057917739285,0.06454763,0.13329102137499999,0.125527213911,0.152617854,0.267071473125,0.254100049929,2.665905244,1.6595477269999999,1.76959386366,0.47488472,0.6498163562499999,0.6297491282700001
152,0.496593277,0.5647869695,0.5566526826629999,0.321013819,0.32094819687500004,0.320634532734,0.07395506,0.04027302025,0.043971453642,0.124421666,0.15512425075,0.15156113959200002,0.196592153,0.165823946125,0.16907339314199998,0.032757414,0.025273516625,0.026078955717,0.058011734,0.09363500975000001,0.089587191132,0.271726142,0.29263070450000006,0.29001766735800005,3.075372087,2.304691400125,2.387932264968,0.114205568,0.46026403425,0.421391280462
153,0.139816076,0.36207281449999995,0.337040243712,0.677424692,0.4791515945,0.500680756728,0.019562563,0.040459620499999994,0.038099587497,0.339834944,0.21095051225,0.22504573366200004,0.337589748,0.26820108225,0.27563502306599996,0.002588913,0.027935318375,0.025093932060000004,0.012491505,0.0695874105,0.063180177579,0.049113837,0.14133721112500003,0.13095907938600002,3.279430329,2.9140155266249996,2.9516625541620005,0.503434486,0.571944923375,0.563768319903
154,0.060811201,0.20841648837500001,0.19182388498800002,0.7248266720000001,0.614601146125,0.626221578351,0.01201918,0.05509422337499999,0.050257799337,0.287456782,0.30971593137500003,0.30693544986300003,0.43736989000000004,0.3048852147500001,0.319286128488,0.00401311,0.029404077249999997,0.026556275808000004,0.00770171,0.03919448625000001,0.035659593600000004,0.0,0.01487800825,0.013211671326000003,3.7708433130000003,3.19048989375,3.251718633393,0.794902252,0.58084754175,0.604026767046
155,0.185983476,0.20053848475,0.198722340294,0.638493468,0.608195222875,0.610950132861,0.075648387,0.08315375875000001,0.08223750872700002,0.37931599,0.32079219837500006,0.32696754704700004,0.259177478,0.28740302450000005,0.28398258581400004,0.020359813,0.028946079249999996,0.027964057617,0.025628266,0.034822483375,0.033767102763,0.0,0.002673436125,0.002374011279,3.702782959,3.191736929375,3.245271301734,0.24038555,0.657989493625,0.6109774663890001
156,0.132605978,0.265454278,0.25044266242200003,0.631905936,0.5195995245,0.531545936652,0.160784951,0.149907299375,0.150964811406,0.420874098,0.31118506225000003,0.323049360156,0.211031838,0.20841446225,0.208496576496,0.006980671,0.0337321765,0.030729027213000002,0.021688781,0.047166644625,0.044291435118,0.0,0.0,0.0,3.465925777,3.086717546125,3.125722942206,0.8003793549999999,1.21499390425,1.167756695379
