rfuid,fid,Target,INDUSTRIAL_AREA_SURR,NAT_AREA,ROADS_SURR
194,8.0,1,0.1142332826977253,0.26202865668914227,0.47856790267122645
195,8.0,1,0.10831648006660896,0.2357513281810309,0.5372038200909399
196,8.0,1,0.1122749147551093,0.24545644307712589,0.5197165692937812
197,8.0,1,0.13010244797945245,0.25822060004855346,0.5188263692542888
198,8.0,1,0.11672934698617012,0.2627293494320939,0.4339827053392379
199,8.0,1,0.1234376390825532,0.2582082868120168,0.5299193243160325
200,8.0,1,0.11838421802841276,0.26646199023977885,0.4441242245497937
201,8.0,1,0.1079697679216352,0.25921474325735555,0.5272907659527243
202,8.0,1,0.11068891638936514,0.24082636682503655,0.4643242017219345
203,8.0,1,0.10807043748565577,0.24563846908662168,0.5251589460058942
204,8.0,1,0.11515637425024923,0.24829389094578022,0.4371092110048641
205,8.0,1,0.12285954224793845,0.24415356840612443,0.5084509254308427
206,9.0,1,0.03953570084994688,0.18634985697817583,0.39890955179884274
207,9.0,1,0.0353621729239664,0.16030809686238515,0.3581401010353392
208,9.0,1,0.03608880139708113,0.1585966994591294,0.4130359415131537
209,9.0,1,0.039484790592735186,0.16232379743018427,0.38308976214848256
210,9.0,1,0.039240567665239194,0.15702087028460499,0.3989851623132915
211,9.0,1,0.033454479264449596,0.17838024828219728,0.36707348760115327
212,9.0,1,0.032874303843767834,0.16752969125171235,0.3701393096184053
213,9.0,1,0.03424138389044554,0.16758660869765235,0.42170217759171996
214,9.0,1,0.036282342580805434,0.15955950234720553,0.3879774458807372
215,9.0,1,0.034502526648193504,0.1648822879077353,0.3651844020450332
216,9.0,1,0.03864589257365308,0.1713880342861284,0.38025598192263105
217,9.0,1,0.03502275649978844,0.18331874493785655,0.3480326921290926
218,9.0,1,0.03699533849442849,0.15556572997675877,0.4393629378319979
219,9.0,1,0.0342448843519761,0.17418844865406796,0.34619507056511395
220,9.0,1,0.0345191902349422,0.18194585302319977,0.44295332997821907
221,9.0,1,0.03306440713238905,0.1612172915565151,0.4172621852615923
222,9.0,1,0.03603397480673124,0.1813671434265474,0.42840909529267973
223,9.0,1,0.03878635125936419,0.16200149420115978,0.35028910094477
224,9.0,1,0.03271391570064016,0.1615780357305919,0.4205017239006558
225,9.0,1,0.0385543807814654,0.16564140677926176,0.39572000300172366
226,9.0,1,0.03661920805025997,0.1601586695305259,0.3535710014614278
227,9.0,1,0.035200395745524506,0.16568550307800023,0.4237994457310016
228,9.0,1,0.03583799015874621,0.15730405130683578,0.42237763848834803
229,9.0,1,0.03547099307687646,0.1828697992049248,0.36009917109817485
230,9.0,1,0.03666828279438288,0.16074918702334887,0.4315285923855055
231,9.0,1,0.03399134564982694,0.18447336648469637,0.419420590515676
232,9.0,1,0.03594082588935371,0.16104934052068146,0.3697743466248905
233,9.0,1,0.03699273274352311,0.18117759323297153,0.39800571487047876
234,10.0,1,0.040726367828016634,0.09559875790834288,0.34262750326929775
235,10.0,1,0.03717481003626643,0.10000856682828882,0.36984810971261967
236,10.0,1,0.039527282032555955,0.11642482984444556,0.42383805688765475
237,10.0,1,0.03610171340132333,0.09569991654299041,0.4307006156406637
238,10.0,1,0.03394660541501864,0.09717797190481559,0.3451923583847905
239,10.0,1,0.03747584154516871,0.11587684707613526,0.3814534660818255
240,10.0,1,0.03958151459204382,0.10419226830989517,0.3695137287095937
241,10.0,1,0.03603115486335971,0.10281065079408032,0.40733426144941337
242,10.0,1,0.03451986107268033,0.0983021200232958,0.4363466280772447
243,10.0,1,0.0344504788768918,0.0969675965946485,0.4257685970776855
244,10.0,1,0.03658287949032106,0.11326705031246838,0.35842629241352275
245,10.0,1,0.03643584662696576,0.10095446538306382,0.35351635082296756
246,10.0,1,0.036222477148729955,0.11182557635414346,0.35563185455953034
247,10.0,1,0.03379353780444051,0.10588523124389745,0.4337691185360555
248,10.0,1,0.038857073915301604,0.09602168682010677,0.39185184603697854
249,10.0,1,0.04086486215458446,0.10665130343862103,0.40934874357164935
250,10.0,1,0.033717765566064914,0.10384721018607432,0.3617337374129075
251,10.0,1,0.0350512909448066,0.1024816240000878,0.35490832543580153
252,10.0,1,0.03919126644050499,0.11173652647189772,0.43864810256654096
253,10.0,1,0.03595272716947814,0.09867483286346658,0.3737656547831261
254,10.0,1,0.03709684470873877,0.11165893973516003,0.3928508994147957
255,10.0,1,0.03483150672895733,0.10832858336369633,0.37323147842532883
256,10.0,1,0.04021025581566555,0.10551005708825056,0.371735244402214
257,10.0,1,0.03913952687344065,0.11153881629247782,0.42647015048556275
258,10.0,1,0.03516966094383949,0.11473295175396644,0.4141888849398784
259,10.0,1,0.039691289370941685,0.09827874834182923,0.36369470827246053
260,10.0,1,0.036642443469555926,0.10086073201238478,0.3426474107165436
261,10.0,1,0.03755810471101956,0.09734308974053309,0.41845098085735366
262,11.0,1,0.0398910202627679,0.04463150764287191,0.35050419217207773
263,11.0,1,0.03979561708421056,0.05009989800889786,0.36213565112127655
264,11.0,1,0.03911145482112717,0.04595511105586722,0.3969684153491675
265,11.0,1,0.045665530843548505,0.04201069896065998,0.3838293755852285
266,11.0,1,0.043279498378827004,0.04217290480415709,0.3986756315238414
267,11.0,1,0.03950108723397029,0.049719045928638614,0.3722946011520318
268,11.0,1,0.03954968268285839,0.0480433515268914,0.36094523772346643
269,11.0,1,0.045876638973971824,0.04560362216790709,0.38723561401054085
270,11.0,1,0.04150103972140806,0.04296434007561531,0.36846553440621044
271,11.0,1,0.0393883277337075,0.04479209249184084,0.35333271097983665
272,11.0,1,0.042639324000653976,0.04996032303312372,0.40177424408769624
273,11.0,1,0.04603794444281073,0.042486846871519435,0.3977417347496938
274,11.0,1,0.04323937528251075,0.04283143438305232,0.43118146732407436
275,11.0,1,0.04490395680138809,0.050711561632516944,0.4053620517278307
276,11.0,1,0.040834755033628975,0.0413273954299799,0.36585483634316546
277,11.0,1,0.04108509406172997,0.041341231783398755,0.39471370137220135
278,11.0,1,0.0393284679014481,0.05077741254292524,0.43256638069554326
279,11.0,1,0.0390270595522748,0.04964764410734149,0.3479566460859276
280,11.0,1,0.043481145634620494,0.04823038319509777,0.400174329959558
281,11.0,1,0.04432498346389471,0.04214381095325396,0.37429802618003044
282,11.0,1,0.04242475181857555,0.05182285333642558,0.3768362451484969
283,11.0,1,0.044162824827978966,0.04309519264599033,0.4369646831508958
284,11.0,1,0.04435539164101364,0.051135431880084334,0.43543617214912717
285,11.0,1,0.04166911130021825,0.0412440218067815,0.4169421966972463
286,11.0,1,0.04690994105573274,0.04418154280336697,0.429553745421992
287,11.0,1,0.03971270847898548,0.04723638582962171,0.4153487741186169
288,11.0,1,0.042530786904704396,0.04932109857222492,0.36182557923978736
289,11.0,1,0.0443993113174782,0.04534258953910357,0.38470933507844074
290,12.0,1,0.052052365540819386,0.03352769296792291,0.4247340453971054
291,12.0,1,0.054532864500873114,0.027005498728764375,0.40986660931880153
292,12.0,1,0.05490719450151421,0.03127469821408357,0.36617342195324026
293,12.0,1,0.04763189119063369,0.03419247410009024,0.3870005399276718
294,12.0,1,0.050530246668592946,0.028152759607305886,0.44800305308511135
295,12.0,1,0.05382805492315106,0.03243249553429118,0.3706778438058977
296,12.0,1,0.04898374374407757,0.033703147684199034,0.4109127288069106
297,12.0,1,0.046455827071369575,0.03316787042101451,0.41418324728933564
298,12.0,1,0.04868106356429044,0.031093303771247638,0.4264642008128387
299,12.0,1,0.055730792338033006,0.029376855211280303,0.4385723332842151
300,12.0,1,0.051318319439956746,0.033286445207252824,0.43668921192421467
301,12.0,1,0.04695703678002174,0.027107415755478093,0.41225308310613223
302,12.0,1,0.055110717030220475,0.0274841473735968,0.3734640071109453
303,12.0,1,0.04816010542953713,0.029365593203211034,0.40779288534192254
304,12.0,1,0.048478544081748676,0.031113527739249355,0.40598222902993014
305,12.0,1,0.05125400513655425,0.028344553990508402,0.43903118451418893
306,12.0,1,0.05005077805486175,0.02943045694088246,0.37431474768247985
307,12.0,1,0.046234032705322656,0.034814738518616134,0.4424083882144062
308,12.0,1,0.049266430364980636,0.028759573215705152,0.36878975098830447
309,12.0,1,0.04836137753701409,0.029653688815576285,0.378845015196013
310,12.0,1,0.05176296054170468,0.032212517924336125,0.4015032849435071
311,12.0,1,0.04972425163264222,0.028876616978359734,0.3816075135876079
312,12.0,1,0.051442815032797254,0.027194948380434583,0.37792166013100137
313,12.0,1,0.04633941686986693,0.03453404499139031,0.36246127612238105
314,12.0,1,0.05251552625173312,0.03330318180666866,0.37397429928061804
315,12.0,1,0.053388125438726355,0.028671679415851407,0.40942679009069893
316,12.0,1,0.055068965770005494,0.033512810848179274,0.3588333031575152
317,12.0,1,0.05566917655134934,0.03165954150225532,0.42051329771299034
318,12.0,1,0.05026401771408941,0.029845234988139926,0.38752457033705295
319,13.0,1,0.0621554336622623,0.027426386054360114,0.4595861424300773
320,13.0,1,0.05684905573734966,0.027011401169715666,0.37491058177813164
321,13.0,1,0.05800135329219915,0.024867639862454747,0.41217812937102327
322,13.0,1,0.06257101249289232,0.02678783830681413,0.3775150210399686
323,13.0,1,0.0629399154411408,0.02547719858904297,0.36745655032748675
324,13.0,1,0.05784100428984481,0.025828564325650533,0.3921990931027498
325,13.0,1,0.054927099003416316,0.02451587376099542,0.46113721488451204
326,13.0,1,0.06156721784992205,0.02525259997856263,0.43498395001187246
327,13.0,1,0.058683747482738566,0.023958631007530606,0.4577104307886969
328,13.0,1,0.05693786949556009,0.029604402633963186,0.42620422079357245
329,13.0,1,0.05827580676552552,0.026207365620272892,0.4479852969131044
330,13.0,1,0.052405274224773854,0.028562830599089827,0.3679657891622405
331,13.0,1,0.052925636998492974,0.02707623555234439,0.4592970844240671
332,13.0,1,0.0595730162926031,0.03056346713683815,0.4557006561981207
333,13.0,1,0.06138519489751316,0.02972974470379421,0.42872951999177134
334,13.0,1,0.06113948951787127,0.026054461581322647,0.37098816392373984
335,13.0,1,0.0531540148526967,0.02709117100981311,0.3812794627657776
336,13.0,1,0.05674944352162491,0.026654239144809935,0.41234460670219303
337,13.0,1,0.06005224831060381,0.03068828654755647,0.44186849621750823
338,13.0,1,0.06258645739900277,0.02936719742957678,0.457355356269342
339,13.0,1,0.055582926001893525,0.02885613718777081,0.41860785460952005
340,13.0,1,0.05936588738168263,0.025019607314100276,0.4151473992605354
341,13.0,1,0.06041257659087823,0.02481698295209501,0.4341270650864823
342,13.0,1,0.05302694495722305,0.025469660876915674,0.43587369739636717
343,13.0,1,0.057881417113756155,0.025573125032511627,0.39377126163119935
344,13.0,1,0.06291405865700676,0.026140495535838623,0.37525067810458657
345,13.0,1,0.05239415744906629,0.03062088739092705,0.37334839060150765
346,13.0,1,0.059668262642258316,0.024863425074424683,0.4422066136819016
347,13.0,1,0.05963896918359075,0.02670790873972082,0.36572289038489575
348,13.0,1,0.05855799915454687,0.026000609880218236,0.4643273947362167
349,13.0,1,0.05196193701774555,0.02610752252821791,0.38920122808700586
350,14.0,1,0.05606025371795212,0.04020096506425897,0.4747404184083885
351,14.0,1,0.06161790970049207,0.03629023316423224,0.4852376505847337
352,14.0,1,0.05878227367093286,0.04094277255607012,0.41700943704066323
353,14.0,1,0.0632002319785586,0.04184614518356,0.49203150901681175
354,14.0,1,0.06452194621689085,0.035222630193449476,0.43911192569789415
355,14.0,1,0.06638955420961769,0.04025661972947052,0.43657311340811783
356,14.0,1,0.06352391144611903,0.03796520281659586,0.3914904293660015
357,14.0,1,0.056293506527796466,0.039543770540596365,0.4896370530215754
358,14.0,1,0.0629219510387912,0.041476556184627165,0.4016113935717711
359,14.0,1,0.05885883846129016,0.039267102957596334,0.4525134321458395
360,14.0,1,0.0637470985652318,0.03445694259640446,0.46462724441876657
361,14.0,1,0.06316909848195837,0.0408915728842936,0.49691378870852754
362,14.0,1,0.060895084024492466,0.036532008803121636,0.422532112051721
363,14.0,1,0.06248981471139641,0.03299919605027173,0.45956896001647124
364,14.0,1,0.058500621765929135,0.039270755218126306,0.48889808211646124
365,14.0,1,0.06636348940411023,0.03629212840543038,0.4522357022032757
366,14.0,1,0.06556640815618581,0.03406527781174751,0.4590105924762553
367,14.0,1,0.05714162522356073,0.04043884699798424,0.42820076702554444
368,14.0,1,0.06250728791723667,0.03544673536397816,0.42746002949975165
369,14.0,1,0.06178641795625759,0.04113377177312765,0.404538784383559
370,14.0,1,0.057855507467557514,0.034384835312069054,0.4806402329750837
371,14.0,1,0.0673548133264322,0.04182063830461799,0.43920327088703404
372,14.0,1,0.05558339874438569,0.03434220722166661,0.4159112866644454
373,14.0,1,0.06018115925934926,0.04092737735170606,0.4166912371998299
374,14.0,1,0.06117446805342938,0.03786092209073738,0.43329084952022795
375,14.0,1,0.0638624400496059,0.03403393179052219,0.4881008803462099
376,14.0,1,0.06265085819042415,0.038601414485832194,0.4609719286449528
377,14.0,1,0.06469377041943424,0.042229215403239935,0.4573266145152526
378,14.0,1,0.05906110247154258,0.04054402498703879,0.4120035588643742
379,14.0,1,0.06492660463897221,0.03452741889971279,0.43314973795870687
380,14.0,1,0.06039199679394724,0.03396454545000373,0.48866306776611734
381,15.0,1,0.24061133299525533,0.40562446826141607,0.5177432605479343
382,15.0,1,0.2649935370661354,0.3784433679190362,0.49982032656008557
383,15.0,1,0.2662909028491347,0.389458573149355,0.6241640867989943
384,15.0,1,0.2799692256539058,0.4020881273528152,0.5140165485342948
385,15.0,1,0.272633492562185,0.3490623896362654,0.6098209258330047
386,15.0,1,0.26515311975817635,0.3803609723198856,0.5396847184394836
387,15.0,1,0.28083346231146905,0.35625149899925185,0.5338000662288835
388,15.0,1,0.250106965019269,0.3346770415152352,0.5268563196967545
389,15.0,1,0.23844321349591344,0.37343373704432486,0.5898971846004235
390,15.0,1,0.2797467658775547,0.3472007639686508,0.574214030552415
391,15.0,1,0.2770959720992367,0.3420253629810716,0.6003638648453304
392,15.0,1,0.2608871591454612,0.3356841253316603,0.5215065364764331
393,15.0,1,0.23989660166400648,0.39443874637097537,0.6201133062704653
394,15.0,1,0.23767695348574697,0.3439075949146599,0.6064792736059709
395,15.0,1,0.25418744700271456,0.3519425285124849,0.6283345940125677
396,15.0,1,0.2342922756932316,0.3868742357155224,0.5246004211935077
