fid,f,f_class,I,I_class,Ex,Ex_class,f_Nones,f_Nzeros,I_Nones,I_Nzeros,Ex_Nones,Ex_Nzeros
427,0.03529411764705882,1.0,0.24986068835924763,1.0,0.008818612530326387,1.0,0.0,29.0,0.0,11.0,0.0,61.0
428,0.011764705882352941,1.0,0.4535569799844552,2.0,0.005335964470405356,1.0,0.0,33.0,1.0,0.0,0.0,62.0
429,0.011764705882352941,1.0,0.43996840010496857,2.0,0.005176098824764336,1.0,0.0,33.0,1.0,1.0,0.0,63.0
430,0.011764705882352941,1.0,0.22833002800982638,1.0,0.002686235623645016,1.0,0.0,33.0,0.0,12.0,0.0,64.0
431,0.011764705882352941,1.0,0.09909490074120349,1.0,0.0011658223616612174,1.0,0.0,33.0,0.0,18.0,0.0,65.0
432,0.011764705882352941,1.0,0.027644028161994214,1.0,0.0003252238607293437,1.0,0.0,33.0,0.0,22.0,0.0,65.0
433,0.5764705882352941,3.0,1.3035985983583183,3.0,0.7514862508183245,3.0,28.0,0.0,21.0,0.0,16.0,0.0
434,0.6235294117647059,3.0,1.4396716171916004,3.0,0.8976775966018214,3.0,31.0,0.0,24.0,0.0,19.0,0.0
435,0.6588235294117647,3.0,1.464693655410457,3.0,0.9649746435645364,3.0,33.0,0.0,24.0,0.0,21.0,0.0
436,0.6352941176470588,3.0,1.5085984450941574,3.0,0.9584037180598176,3.0,32.0,0.0,25.0,0.0,21.0,0.0
437,0.6588235294117647,3.0,1.5347688077406532,3.0,1.0111418027467833,3.0,33.0,0.0,26.0,0.0,22.0,0.0
438,0.6705882352941176,4.0,1.5574392501585463,3.0,1.0444004383416134,3.0,34.0,0.0,26.0,0.0,23.0,0.0
439,0.6588235294117647,3.0,1.6510061793931303,3.0,1.0877217181884153,3.0,33.0,0.0,29.0,0.0,24.0,0.0
440,0.6588235294117647,3.0,1.6037407499775622,3.0,1.056582141161688,3.0,33.0,0.0,27.0,0.0,23.0,0.0
441,0.611764705882353,3.0,1.5312048643097502,3.0,0.9367370934600826,3.0,30.0,0.0,26.0,0.0,20.0,0.0
442,0.5764705882352941,3.0,1.3062057975624892,3.0,0.7529892244771996,3.0,28.0,0.0,21.0,0.0,16.0,0.0
443,0.4470588235294118,3.0,1.006908761111901,3.0,0.450147446144144,3.0,18.0,0.0,14.0,0.0,9.0,0.0
444,0.4117647058823529,3.0,0.697654893188619,2.0,0.287269661901196,3.0,16.0,0.0,7.0,0.0,5.0,0.0
445,0.2823529411764706,2.0,0.5279957651396802,2.0,0.1490811572159097,2.0,6.0,1.0,2.0,1.0,1.0,1.0
446,0.15294117647058825,2.0,0.40812235165509925,2.0,0.062418712606074005,2.0,2.0,7.0,1.0,2.0,8.0,24.0
447,0.058823529411764705,1.0,0.21517764234531722,1.0,0.012657508373253953,1.0,0.0,25.0,0.0,13.0,0.0,59.0
448,0.03529411764705882,1.0,0.23215954092963195,1.0,0.008193866150457599,1.0,0.0,29.0,0.0,12.0,0.0,61.0
449,0.011764705882352941,1.0,0.42157563302298406,2.0,0.004959713329682165,1.0,0.0,33.0,1.0,1.0,0.0,63.0
450,0.011764705882352941,1.0,0.40318606932568674,2.0,0.004743365521478668,1.0,0.0,33.0,1.0,2.0,0.0,63.0
451,0.011764705882352941,1.0,0.2147245413778211,1.0,0.0025261710750331895,1.0,0.0,33.0,0.0,13.0,0.0,64.0
452,0.011764705882352941,1.0,0.0886343815178201,1.0,0.001042757429621413,1.0,0.0,33.0,0.0,19.0,0.0,65.0
453,0.011764705882352941,1.0,0.016084258584729207,1.0,0.0001892265715850495,1.0,0.0,33.0,0.0,22.0,0.0,65.0
454,0.5882352941176471,3.0,1.3205077830763186,3.0,0.7767692841625403,3.0,28.0,0.0,21.0,0.0,17.0,0.0
455,0.6235294117647059,3.0,1.4516834199414654,3.0,0.9051673089046784,3.0,31.0,0.0,24.0,0.0,20.0,0.0
456,0.6352941176470588,3.0,1.5304485985747243,3.0,0.9722849920357072,3.0,32.0,0.0,26.0,0.0,21.0,0.0
457,0.6588235294117647,3.0,1.5087771672648598,3.0,0.9940178984333193,3.0,33.0,0.0,25.0,0.0,22.0,0.0
458,0.6588235294117647,3.0,1.538552153361696,3.0,1.0136343598618232,3.0,33.0,0.0,26.0,0.0,22.0,0.0
459,0.6705882352941176,4.0,1.5583772486526613,3.0,1.0450294490964904,3.0,34.0,0.0,26.0,0.0,23.0,0.0
460,0.6588235294117647,3.0,1.644131515641743,3.0,1.0831925279522072,3.0,33.0,0.0,28.0,0.0,24.0,0.0
461,0.6470588235294118,3.0,1.5707621270747683,3.0,1.016375493989556,3.0,33.0,0.0,27.0,0.0,22.0,0.0
462,0.611764705882353,3.0,1.4852059508693618,3.0,0.9085965817083155,3.0,30.0,0.0,25.0,0.0,20.0,0.0
463,0.5647058823529412,3.0,1.214461216037858,3.0,0.6858133925860845,3.0,27.0,0.0,19.0,0.0,14.0,0.0
464,0.43529411764705883,3.0,0.9125314719494743,3.0,0.39721958190741824,3.0,18.0,0.0,12.0,0.0,8.0,0.0
465,0.3764705882352941,3.0,0.655088406441121,2.0,0.24662151771901025,2.0,13.0,0.0,5.0,1.0,4.0,0.0
466,0.25882352941176473,2.0,0.5254829619704041,2.0,0.13600735486292814,2.0,3.0,2.0,2.0,1.0,1.0,0.0
467,0.15294117647058825,2.0,0.40429835567558914,2.0,0.061833866162148934,2.0,2.0,7.0,1.0,2.0,8.0,25.0
468,0.058823529411764705,1.0,0.19241830600234,1.0,0.011318723882490589,1.0,0.0,25.0,0.0,14.0,0.0,59.0
469,0.03529411764705882,1.0,0.22394803504478164,1.0,0.007904048295698175,1.0,0.0,29.0,0.0,12.0,0.0,61.0
470,0.011764705882352941,1.0,0.3967933592497122,2.0,0.004668157167643673,1.0,0.0,33.0,2.0,2.0,0.0,63.0
471,0.011764705882352941,1.0,0.3752790124334228,2.0,0.004415047205099092,1.0,0.0,33.0,2.0,3.0,0.0,63.0
472,0.011764705882352941,1.0,0.21852292511031424,1.0,0.002570857942474285,1.0,0.0,33.0,0.0,12.0,0.0,64.0
473,0.011764705882352941,1.0,0.09676470532961212,1.0,0.0011384082979954367,1.0,0.0,33.0,0.0,18.0,0.0,65.0
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,23.0,0.0,65.0
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,23.0,0.0,65.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,23.0,0.0,65.0
477,0.5882352941176471,3.0,1.3437011187225432,3.0,0.7904124227779666,3.0,28.0,0.0,22.0,0.0,17.0,0.0
478,0.6235294117647059,3.0,1.444247770861884,3.0,0.9005309630079982,3.0,31.0,0.0,24.0,0.0,19.0,0.0
479,0.6470588235294118,3.0,1.5051228765213753,3.0,0.9739030377491252,3.0,33.0,0.0,25.0,0.0,21.0,0.0
480,0.6588235294117647,3.0,1.5165086251915771,3.0,0.9991115648320978,3.0,33.0,0.0,25.0,0.0,22.0,0.0
481,0.6705882352941176,4.0,1.5387357547618534,3.0,1.0318580943697133,3.0,34.0,0.0,26.0,0.0,23.0,0.0
482,0.6588235294117647,3.0,1.5974526096489634,3.0,1.052439366356964,3.0,33.0,0.0,27.0,0.0,23.0,0.0
483,0.6470588235294118,3.0,1.647813583883006,3.0,1.0662323189831215,3.0,33.0,0.0,28.0,0.0,23.0,0.0
484,0.6235294117647059,3.0,1.5879608621753756,3.0,0.9901403022975871,3.0,31.0,0.0,27.0,0.0,22.0,0.0
485,0.611764705882353,3.0,1.4610547438795707,3.0,0.8938217256675022,3.0,30.0,0.0,24.0,0.0,19.0,0.0
486,0.4823529411764706,3.0,1.1923754803083815,3.0,0.5751458199134546,3.0,21.0,0.0,18.0,0.0,12.0,0.0
487,0.4235294117647059,3.0,0.7675436708180253,3.0,0.3250773194052813,3.0,17.0,0.0,8.0,0.0,6.0,0.0
488,0.3176470588235294,2.0,0.6110249305715015,2.0,0.1940902720638887,2.0,8.0,1.0,4.0,1.0,3.0,0.0
489,0.25882352941176473,2.0,0.4926720866796602,2.0,0.12751512831708853,2.0,3.0,2.0,1.0,1.0,1.0,0.0
490,0.15294117647058825,2.0,0.40490860045859955,2.0,0.06192719771719758,2.0,2.0,7.0,1.0,2.0,8.0,25.0
491,0.058823529411764705,1.0,0.20009041232942623,1.0,0.011770024254672131,1.0,0.0,25.0,0.0,13.0,0.0,59.0
492,0.03529411764705882,1.0,0.23600587161904824,1.0,0.00832961899831935,1.0,0.0,29.0,0.0,12.0,0.0,61.0
493,0.011764705882352941,1.0,0.40331100132850756,2.0,0.004744835309747147,1.0,0.0,33.0,1.0,2.0,0.0,63.0
494,0.011764705882352941,1.0,0.3796229207138468,2.0,0.004466152008398197,1.0,0.0,33.0,2.0,3.0,0.0,63.0
495,0.011764705882352941,1.0,0.2501754505657851,2.0,0.0029432405948915893,1.0,0.0,33.0,0.0,11.0,0.0,64.0
496,0.011764705882352941,1.0,0.13663180658025914,1.0,0.001607433018591284,1.0,0.0,33.0,0.0,17.0,0.0,64.0
497,0.011764705882352941,1.0,0.055444542852422084,1.0,0.0006522887394402598,1.0,0.0,33.0,0.0,21.0,0.0,65.0
498,0.011764705882352941,1.0,0.02306710330650811,1.0,0.00027137768595891895,1.0,0.0,33.0,0.0,22.0,0.0,65.0
499,0.011764705882352941,1.0,0.014150541350181756,1.0,0.00016647695706096182,1.0,0.0,33.0,0.0,23.0,0.0,65.0
500,0.011764705882352941,1.0,0.013529648279181712,1.0,0.00015917233269625543,1.0,0.0,33.0,0.0,23.0,0.0,65.0
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,23.0,0.0,65.0
502,0.5882352941176471,3.0,1.3593112864582197,3.0,0.7995948743871881,3.0,28.0,0.0,22.0,0.0,17.0,0.0
503,0.611764705882353,3.0,1.453386107885896,3.0,0.889130324824313,3.0,30.0,0.0,24.0,0.0,19.0,0.0
504,0.6470588235294118,3.0,1.5024606265581264,3.0,0.9721804054199642,3.0,33.0,0.0,25.0,0.0,21.0,0.0
505,0.6705882352941176,4.0,1.5058423329934616,3.0,1.0098001527132625,3.0,34.0,0.0,25.0,0.0,22.0,0.0
506,0.6705882352941176,4.0,1.5455710658221808,3.0,1.0364417735513447,3.0,34.0,0.0,26.0,0.0,23.0,0.0
507,0.6588235294117647,3.0,1.6195380635992311,3.0,1.0669897830771404,3.0,33.0,0.0,28.0,0.0,23.0,0.0
508,0.6470588235294118,3.0,1.6259980892451016,3.0,1.052116410688007,3.0,33.0,0.0,28.0,0.0,23.0,0.0
509,0.611764705882353,3.0,1.5186458611671871,3.0,0.929053938596397,3.0,30.0,0.0,26.0,0.0,20.0,0.0
510,0.6,3.0,1.3338037574933577,3.0,0.8002822544960145,3.0,29.0,0.0,21.0,0.0,17.0,0.0
511,0.4470588235294118,3.0,1.0331900965675265,3.0,0.46189674905371775,3.0,18.0,0.0,14.0,0.0,9.0,0.0
512,0.35294117647058826,3.0,0.6912963080578594,2.0,0.24398693225571508,2.0,12.0,0.0,7.0,0.0,4.0,0.0
513,0.24705882352941178,2.0,0.59732399494019,2.0,0.14757416345581165,2.0,2.0,2.0,3.0,1.0,1.0,1.0
514,0.18823529411764706,2.0,0.5006688471465562,2.0,0.09424354769817529,2.0,1.0,2.0,1.0,1.0,7.0,9.0
515,0.15294117647058825,2.0,0.34475659957042193,2.0,0.052727479934299826,2.0,2.0,7.0,2.0,4.0,5.0,32.0
516,0.058823529411764705,1.0,0.17563257023869408,1.0,0.010331327661099652,1.0,0.0,25.0,0.0,15.0,0.0,60.0
517,0.047058823529411764,1.0,0.13569748604634127,1.0,0.006385764049239589,1.0,0.0,27.0,0.0,17.0,0.0,62.0
518,0.011764705882352941,1.0,0.4066433222499069,2.0,0.004784039085293022,1.0,0.0,33.0,1.0,2.0,0.0,63.0
519,0.011764705882352941,1.0,0.37592384190667294,2.0,0.004422633434196153,1.0,0.0,33.0,2.0,3.0,0.0,63.0
520,0.011764705882352941,1.0,0.29952507472855805,2.0,0.003523824408571271,1.0,0.0,33.0,1.0,7.0,0.0,63.0
521,0.011764705882352941,1.0,0.2053917470388767,1.0,0.0024163734945750197,1.0,0.0,33.0,0.0,13.0,0.0,64.0
522,0.011764705882352941,1.0,0.12373693745147947,1.0,0.0014557286758997584,1.0,0.0,33.0,0.0,17.0,0.0,64.0
523,0.011764705882352941,1.0,0.08477336864858505,1.0,0.0009973337488068828,1.0,0.0,33.0,0.0,19.0,0.0,65.0
524,0.011764705882352941,1.0,0.060436098398182266,1.0,0.0007110129223315561,1.0,0.0,33.0,0.0,20.0,0.0,65.0
525,0.011764705882352941,1.0,0.03968346010479076,1.0,0.00046686423652695015,1.0,0.0,33.0,0.0,21.0,0.0,65.0
526,0.011764705882352941,1.0,0.015960305393896174,1.0,0.00018776829875171967,1.0,0.0,33.0,0.0,22.0,0.0,65.0
527,0.5647058823529412,3.0,1.3050857696995917,3.0,0.7369896111244753,3.0,27.0,0.0,21.0,0.0,16.0,0.0
528,0.5882352941176471,3.0,1.357257190179643,3.0,0.7983865824586136,3.0,28.0,0.0,22.0,0.0,17.0,0.0
529,0.611764705882353,3.0,1.4580852655959944,3.0,0.8920051036587261,3.0,30.0,0.0,24.0,0.0,19.0,0.0
530,0.6235294117647059,3.0,1.582053108947958,3.0,0.9864566444028443,3.0,31.0,0.0,27.0,0.0,22.0,0.0
531,0.6705882352941176,4.0,1.5036335992512795,3.0,1.0083190018508579,3.0,34.0,0.0,25.0,0.0,22.0,0.0
532,0.6705882352941176,4.0,1.5510830230748491,3.0,1.0401380272384282,3.0,34.0,0.0,26.0,0.0,23.0,0.0
533,0.6588235294117647,3.0,1.6169013665610605,3.0,1.0652526650284635,3.0,33.0,0.0,28.0,0.0,23.0,0.0
534,0.6352941176470588,3.0,1.6020878924616078,3.0,1.017797014034433,3.0,32.0,0.0,27.0,0.0,22.0,0.0
535,0.611764705882353,3.0,1.418299939637792,3.0,0.8676658454254729,3.0,30.0,0.0,23.0,0.0,19.0,0.0
536,0.5411764705882353,3.0,1.3070294826808035,3.0,0.7073336023919642,3.0,25.0,0.0,21.0,0.0,15.0,0.0
537,0.4235294117647059,3.0,0.8980975692745465,3.0,0.38037073522216086,3.0,17.0,0.0,11.0,0.0,7.0,0.0
538,0.3058823529411765,2.0,0.5970192284803167,2.0,0.18261764635868513,2.0,7.0,1.0,3.0,1.0,2.0,0.0
539,0.18823529411764706,2.0,0.5542313522577342,2.0,0.10432590160145586,2.0,1.0,2.0,2.0,1.0,5.0,5.0
540,0.16470588235294117,2.0,0.4151527577411999,2.0,0.06837810127502116,2.0,2.0,5.0,1.0,2.0,10.0,19.0
541,0.11764705882352941,2.0,0.26062817636947677,2.0,0.030662138396409033,2.0,1.0,14.0,0.0,10.0,3.0,46.0
542,0.058823529411764705,1.0,0.12356392501737336,1.0,0.0072684661774925505,1.0,0.0,25.0,0.0,17.0,0.0,61.0
543,0.03529411764705882,1.0,0.21432055897553665,1.0,0.007564255022665999,1.0,0.0,29.0,0.0,13.0,0.0,61.0
544,0.011764705882352941,1.0,0.372244754592828,2.0,0.004379350054033271,1.0,0.0,33.0,2.0,3.0,0.0,63.0
545,0.011764705882352941,1.0,0.3356775844850713,2.0,0.003949148052765545,1.0,0.0,33.0,2.0,5.0,0.0,63.0
546,0.011764705882352941,1.0,0.3114156234357991,2.0,0.003663713216891754,1.0,0.0,33.0,1.0,7.0,0.0,63.0
547,0.011764705882352941,1.0,0.2434397707014393,1.0,0.002863997302369874,1.0,0.0,33.0,0.0,11.0,0.0,64.0
548,0.011764705882352941,1.0,0.1733912687521869,1.0,0.002039897279437493,1.0,0.0,33.0,0.0,15.0,0.0,64.0
549,0.011764705882352941,1.0,0.142911538024053,1.0,0.0016813122120476823,1.0,0.0,33.0,0.0,16.0,0.0,64.0
550,0.011764705882352941,1.0,0.10460024359771063,1.0,0.0012305911011495367,1.0,0.0,33.0,0.0,18.0,0.0,65.0
551,0.011764705882352941,1.0,0.05837890254831101,1.0,0.0006868106182154237,1.0,0.0,33.0,0.0,20.0,0.0,65.0
552,0.011764705882352941,1.0,0.02230256216103925,1.0,0.00026238308424752057,1.0,0.0,33.0,0.0,22.0,0.0,65.0
553,0.5647058823529412,3.0,1.335553695361932,3.0,0.754195027969091,3.0,27.0,0.0,21.0,0.0,16.0,0.0
554,0.5882352941176471,3.0,1.3852079673407005,3.0,0.814828216082765,3.0,28.0,0.0,22.0,0.0,17.0,0.0
555,0.6,3.0,1.4768340236318864,3.0,0.8861004141791319,3.0,29.0,0.0,25.0,0.0,19.0,0.0
556,0.6235294117647059,3.0,1.5557431172883378,3.0,0.9700515907797871,3.0,31.0,0.0,26.0,0.0,21.0,0.0
557,0.6588235294117647,3.0,1.5236702365755121,3.0,1.0038298029203374,3.0,33.0,0.0,26.0,0.0,22.0,0.0
558,0.6705882352941176,4.0,1.5634186642878667,3.0,1.048410163110687,3.0,34.0,0.0,27.0,0.0,23.0,0.0
559,0.6588235294117647,3.0,1.6063493580777766,3.0,1.0583007535571234,3.0,33.0,0.0,28.0,0.0,23.0,0.0
560,0.6352941176470588,3.0,1.5703324731035282,3.0,0.9976229829128296,3.0,32.0,0.0,27.0,0.0,22.0,0.0
561,0.6,3.0,1.365748947733215,3.0,0.819449368639929,3.0,29.0,0.0,22.0,0.0,18.0,0.0
562,0.5058823529411764,3.0,1.2483335091161023,3.0,0.6315098928469693,3.0,23.0,0.0,19.0,0.0,13.0,0.0
563,0.4117647058823529,3.0,0.7854253200765031,3.0,0.3234104259138542,3.0,16.0,0.0,9.0,0.0,6.0,0.0
564,0.27058823529411763,2.0,0.6117713785256785,2.0,0.165538137718713,2.0,4.0,2.0,4.0,1.0,1.0,1.0
565,0.16470588235294117,2.0,0.5105326173279745,2.0,0.0840877252069605,2.0,2.0,5.0,1.0,1.0,9.0,12.0
566,0.11764705882352941,2.0,0.3246703987664381,2.0,0.038196517501933896,2.0,1.0,14.0,2.0,5.0,4.0,41.0
567,0.08235294117647059,1.0,0.17601808868757018,1.0,0.01449560730368225,1.0,0.0,21.0,0.0,15.0,0.0,58.0
568,0.047058823529411764,1.0,0.14510707263488276,1.0,0.006828568123994482,1.0,0.0,27.0,0.0,16.0,0.0,62.0
569,0.011764705882352941,1.0,0.3223806905779827,2.0,0.0037927140067997964,1.0,0.0,33.0,1.0,6.0,0.0,63.0
570,0.011764705882352941,1.0,0.2655698199190959,2.0,0.0031243508225775986,1.0,0.0,33.0,0.0,10.0,0.0,64.0
571,0.011764705882352941,1.0,0.23037995692221166,1.0,0.002710352434378961,1.0,0.0,33.0,0.0,12.0,0.0,64.0
572,0.011764705882352941,1.0,0.23069080388079757,1.0,0.0027140094574211477,1.0,0.0,33.0,0.0,12.0,0.0,64.0
573,0.011764705882352941,1.0,0.19117023173484168,1.0,0.002249061549821667,1.0,0.0,33.0,0.0,14.0,0.0,64.0
574,0.011764705882352941,1.0,0.15316758935535485,1.0,0.001801971639474763,1.0,0.0,33.0,0.0,16.0,0.0,64.0
575,0.011764705882352941,1.0,0.15803281883273576,1.0,0.001859209633326303,1.0,0.0,33.0,0.0,15.0,0.0,64.0
576,0.011764705882352941,1.0,0.12253528260098377,1.0,0.0014415915600115737,1.0,0.0,33.0,0.0,17.0,0.0,64.0
577,0.011764705882352941,1.0,0.06286435297438119,1.0,0.0007395806232280139,1.0,0.0,33.0,0.0,20.0,0.0,65.0
578,0.5647058823529412,3.0,1.3473239984995065,3.0,0.7608417873879566,3.0,27.0,0.0,22.0,0.0,16.0,0.0
579,0.5764705882352941,3.0,1.3966646947105106,3.0,0.8051361181272354,3.0,28.0,0.0,23.0,0.0,17.0,0.0
580,0.6,3.0,1.4704320000115416,3.0,0.8822592000069249,3.0,29.0,0.0,24.0,0.0,19.0,0.0
581,0.6235294117647059,3.0,1.5323975615475078,3.0,0.9554949501413873,3.0,31.0,0.0,26.0,0.0,21.0,0.0
582,0.6470588235294118,3.0,1.5424993758382903,3.0,0.9980878314247762,3.0,33.0,0.0,26.0,0.0,22.0,0.0
583,0.6705882352941176,4.0,1.562318123681819,3.0,1.047672153527808,3.0,34.0,0.0,27.0,0.0,23.0,0.0
584,0.6470588235294118,3.0,1.6157508175607216,3.0,1.0454858231275257,3.0,33.0,0.0,28.0,0.0,23.0,0.0
585,0.6352941176470588,3.0,1.543163766720814,3.0,0.9803628635638112,3.0,32.0,0.0,26.0,0.0,21.0,0.0
586,0.5882352941176471,3.0,1.341557401825134,3.0,0.7891514128383141,3.0,28.0,0.0,21.0,0.0,17.0,0.0
587,0.49411764705882355,3.0,1.2285121511072723,3.0,0.6070295334882992,3.0,22.0,0.0,19.0,0.0,13.0,0.0
588,0.4,3.0,0.783502310451884,3.0,0.3134009241807536,3.0,15.0,0.0,9.0,0.0,6.0,0.0
589,0.25882352941176473,2.0,0.622692903364885,2.0,0.1611675749885585,2.0,3.0,2.0,4.0,1.0,1.0,1.0
590,0.15294117647058825,2.0,0.47499242862232477,2.0,0.07264590084812027,2.0,2.0,7.0,1.0,1.0,10.0,17.0
591,0.09411764705882353,1.0,0.27855290077066525,2.0,0.026216743601944963,2.0,0.0,19.0,1.0,9.0,0.0,51.0
592,0.07058823529411765,1.0,0.11656384727241344,1.0,0.008228036278052714,1.0,0.0,23.0,0.0,17.0,0.0,61.0
593,0.023529411764705882,1.0,0.22039399837763524,1.0,0.0051857411382973,1.0,0.0,31.0,0.0,12.0,0.0,63.0
594,0.011764705882352941,1.0,0.23450971300406762,1.0,0.0027589378000478543,1.0,0.0,33.0,0.0,12.0,0.0,64.0
595,0.011764705882352941,1.0,0.17820853644215995,1.0,0.0020965710169665876,1.0,0.0,33.0,0.0,14.0,0.0,64.0
596,0.011764705882352941,1.0,0.14533389006735487,1.0,0.0017098104713806454,1.0,0.0,33.0,0.0,16.0,0.0,64.0
597,0.011764705882352941,1.0,0.15755919247446248,1.0,0.001853637558523088,1.0,0.0,33.0,0.0,15.0,0.0,64.0
598,0.011764705882352941,1.0,0.12131304303777232,1.0,0.0014272122710326156,1.0,0.0,33.0,0.0,17.0,0.0,64.0
599,0.011764705882352941,1.0,0.08384171760190699,1.0,0.0009863731482577293,1.0,0.0,33.0,0.0,19.0,0.0,65.0
600,0.011764705882352941,1.0,0.09239166997730562,1.0,0.001086960823262419,1.0,0.0,33.0,0.0,19.0,0.0,65.0
601,0.011764705882352941,1.0,0.07320327705399324,1.0,0.0008612150241646263,1.0,0.0,33.0,0.0,20.0,0.0,65.0
602,0.011764705882352941,1.0,0.038213062041673934,1.0,0.0004495654357843992,1.0,0.0,33.0,0.0,21.0,0.0,65.0
603,0.5411764705882353,3.0,1.3053237989784707,3.0,0.7064105265059959,3.0,25.0,0.0,21.0,0.0,15.0,0.0
604,0.5529411764705883,3.0,1.3499287951651615,3.0,0.7464312161501482,3.0,26.0,0.0,22.0,0.0,16.0,0.0
605,0.5764705882352941,3.0,1.3858613391731178,3.0,0.7989083014056796,3.0,28.0,0.0,22.0,0.0,17.0,0.0
606,0.5882352941176471,3.0,1.4577193530478454,3.0,0.8574819723810856,3.0,28.0,0.0,24.0,0.0,18.0,0.0
607,0.6235294117647059,3.0,1.505594248645979,3.0,0.9387822962145517,3.0,31.0,0.0,25.0,0.0,20.0,0.0
608,0.6352941176470588,3.0,1.5475525372173509,3.0,0.983151023643964,3.0,32.0,0.0,26.0,0.0,21.0,0.0
609,0.6588235294117647,3.0,1.5693944152874748,3.0,1.033953967718807,3.0,33.0,0.0,27.0,0.0,23.0,0.0
610,0.6588235294117647,3.0,1.602063466653364,3.0,1.0554771074422162,3.0,33.0,0.0,27.0,0.0,23.0,0.0
611,0.6235294117647059,3.0,1.5098553731610012,3.0,0.9414392326768596,3.0,31.0,0.0,25.0,0.0,20.0,0.0
612,0.5764705882352941,3.0,1.3207952571910717,3.0,0.7613996188513237,3.0,28.0,0.0,21.0,0.0,16.0,0.0
613,0.49411764705882355,3.0,1.1958973348238047,3.0,0.5909139772070564,3.0,22.0,0.0,18.0,0.0,12.0,0.0
614,0.4,3.0,0.8445180461822149,3.0,0.337807218472886,3.0,15.0,0.0,10.0,0.0,6.0,0.0
615,0.27058823529411763,2.0,0.5951965025930048,2.0,0.16105317128987187,2.0,4.0,2.0,3.0,1.0,1.0,1.0
616,0.1411764705882353,2.0,0.4594521866218456,2.0,0.06486383811131938,2.0,1.0,10.0,1.0,0.0,10.0,21.0
617,0.09411764705882353,1.0,0.2454601498731289,1.0,0.02310213175276507,1.0,0.0,19.0,0.0,11.0,0.0,53.0
618,0.047058823529411764,1.0,0.1306411490897519,1.0,0.006147818780694207,1.0,0.0,27.0,0.0,17.0,0.0,62.0
619,0.011764705882352941,1.0,0.20776928135751982,1.0,0.0024443444865590567,1.0,0.0,33.0,0.0,13.0,0.0,64.0
620,0.011764705882352941,1.0,0.15409817260713712,1.0,0.001812919677731025,1.0,0.0,33.0,0.0,16.0,0.0,64.0
621,0.011764705882352941,1.0,0.10086850806330373,1.0,0.0011866883301565145,1.0,0.0,33.0,0.0,18.0,0.0,65.0
622,0.011764705882352941,1.0,0.07053432371167562,1.0,0.0008298155730785367,1.0,0.0,33.0,0.0,20.0,0.0,65.0
623,0.011764705882352941,1.0,0.0855493885891849,1.0,0.0010064633951668812,1.0,0.0,33.0,0.0,19.0,0.0,65.0
624,0.011764705882352941,1.0,0.040518075290303594,1.0,0.00047668323870945405,1.0,0.0,33.0,0.0,21.0,0.0,65.0
625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,23.0,0.0,65.0
626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,23.0,0.0,65.0
627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,23.0,0.0,65.0
628,0.011764705882352941,1.0,0.0004841755786254246,1.0,5.696183277946171e-06,1.0,0.0,33.0,0.0,23.0,0.0,65.0
629,0.5411764705882353,3.0,1.3118061445037628,3.0,0.7099186193785069,3.0,25.0,0.0,21.0,0.0,15.0,0.0
630,0.5529411764705883,3.0,1.3383554112029739,3.0,0.7400318156063503,3.0,26.0,0.0,21.0,0.0,16.0,0.0
631,0.5647058823529412,3.0,1.390043595170689,3.0,0.7849657949199186,3.0,27.0,0.0,23.0,0.0,17.0,0.0
632,0.6,3.0,1.4294073201108244,3.0,0.8576443920664946,3.0,29.0,0.0,23.0,0.0,18.0,0.0
633,0.6235294117647059,3.0,1.4744718240343868,3.0,0.9193765491037942,3.0,31.0,0.0,25.0,0.0,20.0,0.0
634,0.6352941176470588,3.0,1.5132760096185827,3.0,0.9613753472870995,3.0,32.0,0.0,25.0,0.0,21.0,0.0
635,0.6588235294117647,3.0,1.558614536407307,3.0,1.0268519298683434,3.0,33.0,0.0,26.0,0.0,22.0,0.0
636,0.6470588235294118,3.0,1.5776408617941962,3.0,1.02082643998448,3.0,33.0,0.0,27.0,0.0,22.0,0.0
637,0.611764705882353,3.0,1.4605773060867384,3.0,0.893529646076593,3.0,30.0,0.0,24.0,0.0,19.0,0.0
638,0.5764705882352941,3.0,1.3037660641911593,3.0,0.7515827899454918,3.0,28.0,0.0,21.0,0.0,16.0,0.0
639,0.4588235294117647,3.0,1.1802523302796488,3.0,0.5415275397753683,3.0,19.0,0.0,18.0,0.0,11.0,0.0
640,0.4,3.0,0.8838826387057029,3.0,0.3535530554822812,3.0,15.0,0.0,11.0,0.0,6.0,0.0
641,0.27058823529411763,2.0,0.6576759404226259,2.0,0.17795937211435758,2.0,4.0,2.0,5.0,1.0,2.0,0.0
642,0.15294117647058825,2.0,0.45836164176246275,2.0,0.07010236874014136,2.0,2.0,7.0,1.0,0.0,10.0,18.0
