fid,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
97,0.4266165038591644,0.6346768742345908,0.14239256430828412,0.16823383576745338,0.23176050978152793,0.14740850904062716
98,0.34192852137597846,0.6364647685008398,0.22439143154035954,0.16679446916352622,0.18795243461492783,0.09846369360481104
99,0.29806675093701074,0.5734389623975152,0.3154553464146451,0.1653683339780782,0.11836131512873013,0.0800285170758902
100,0.26062252083069615,0.49004775146432067,0.4043080691458932,0.16395774757088827,0.06311243388137491,0.068428805898715
101,0.2071253062054785,0.4053526836404827,0.5020352853353005,0.16256465912142984,0.0231301446238695,0.044616971615498754
102,0.1441133947428864,0.2925433647251174,0.6168941678448983,0.16119069120118673,0.007304555859000317,0.021653306072419155
103,0.09678396204846201,0.1885695847854316,0.7009826947764649,0.15983717751801269,0.0010988248591319348,0.00879589386320389
104,0.6870886701105392,0.19268587057144715,0.24659811838212495,0.1829702853660119,0.5077993739146855,0.03801883843699395
105,0.7688408496700359,0.18645770954708593,0.15894299193514938,0.18165293448641068,0.6375791724914266,0.08027972239448378
106,0.8387496804433,0.1676770259556906,0.09758248853405091,0.18025322424699852,0.5624271656585391,0.13951170728256013
107,0.857576806676373,0.15164850747120132,0.09055906163281852,0.178783693766445,0.3574866101265603,0.18099114459545068
108,0.837134142538948,0.14583043164057718,0.11344172709048309,0.1772853291537333,0.11992649212663413,0.19778177456668147
109,0.8117545802984977,0.16287143824400807,0.1297872436890683,0.17576667421765538,0.05787112053642931,0.2020995915702868
110,0.7890620572781879,0.202897791204716,0.11858222012785938,0.1742352386114296,0.07078558450540144,0.22185024491954408
111,0.7310544393779785,0.30303425025116953,0.08935050496007135,0.1726975871351614,0.1139769456849384,0.24545562946642493
112,0.6256525110896656,0.4570736573874074,0.0698284090397771,0.17115942683108237,0.16046560871173618,0.23550747986996193
113,0.49549739764834927,0.6064734227782752,0.08149937696135628,0.16962569043909423,0.20391148008748586,0.18595066555474385
114,0.396963748032626,0.6766372783124491,0.1266772398005785,0.168100615248914,0.22017364715769455,0.13474221754510052
115,0.34970509458614396,0.6488880148692022,0.19892270227987766,0.1665878167563623,0.20239525104235043,0.10733148599707329
116,0.31750898684144874,0.5702999331561739,0.28669830011424247,0.16509035681905374,0.1452034143164593,0.09618812893369841
117,0.26711484795335205,0.4813784573673232,0.38590001454295475,0.16361080622447327,0.07763255635465773,0.07646924557781828
118,0.20007551844998855,0.3829326688633863,0.5012835379499015,0.162151301743671,0.02564395883741394,0.042008782873396835
119,0.138970212079211,0.2535264542747043,0.6221540663807499,0.16071359785778028,0.0069526203127840075,0.01455239986698025
120,0.10400835191504952,0.14707575773499845,0.6980026301791342,0.15929911342179576,0.000710618259919046,0.003504804004330498
121,0.09221550847086522,0.09429076959809679,0.7547394086619822,0.15790897357876127,7.909485015741299e-17,0.0007305205016740961
122,0.40557351924416685,0.07320405281898738,0.5545052630553313,0.18500271090733447,0.1334716472873527,0.0018952530132852103
123,0.4775939746088106,0.09554017765532867,0.468610847762247,0.18489707586521817,0.1841275371758851,0.004215612667217394
124,0.6086709947238771,0.13605859493785818,0.3413678728224265,0.1835988295843132,0.3252176706629965,0.016786087007903943
125,0.7308022104595191,0.15696483143264858,0.21646130987978812,0.18222693861576278,0.5125429330249729,0.05725997210241139
126,0.8150485496282566,0.16653800680271866,0.1216881091360671,0.18076144277453343,0.5336219962771394,0.11865988630648736
127,0.840923524515642,0.17035468963547962,0.09081534971076143,0.17921706844116136,0.39542720408640775,0.16986065706838305
128,0.8317660735261251,0.17294880861047576,0.09647090427474077,0.1776389366083376,0.16522542075434907,0.19426980702762411
129,0.8214323439263378,0.19042506420563554,0.09657399539207324,0.17603723124715726,0.0732766621563014,0.1945804738187473
130,0.7888052392429967,0.2500251567548158,0.07919359308601052,0.1744208486827198,0.07624676245214586,0.19835096384929649
131,0.6858226695033238,0.3916471159686902,0.057860548827139854,0.1727975135156066,0.10416331968913532,0.19936837173319133
132,0.5293258282976853,0.5807833125650489,0.05133618348427558,0.1711738917280867,0.12403658323860356,0.17370173998146363
133,0.39133577513063417,0.7313269828971222,0.06859597981728735,0.16955569887256558,0.1483993135121896,0.13238498008730315
134,0.32838958467891693,0.7748359256562298,0.10947982612091689,0.16794780195408743,0.1677753696032309,0.10510948808137346
135,0.3233166294710031,0.7174887236391154,0.17217126402853236,0.16635431417756819,0.16704727391032612,0.09864286944257918
136,0.30381359839916966,0.615228388276416,0.26361444440000464,0.1647786821573908,0.1238577858085279,0.0928152232694773
137,0.2446047526327414,0.48836106090435294,0.387059551658325,0.16322376550444886,0.06400189055027551,0.06928786319960986
138,0.17061497341953386,0.3467977889058396,0.5282218786137869,0.16169190893459998,0.018193094774297796,0.03354896113597597
139,0.11386340103321248,0.20378307472934956,0.6478838493591551,0.16018500720083453,0.0039091617229283235,0.007859680328760424
140,0.0923917275486281,0.1066333349308605,0.7222533879903502,0.158704563254961,0.00040394096561385893,0.00035951465848187635
141,0.08393489343229116,0.07597771658024288,0.7570176366534547,0.1572517401061095,0.0,8.807854598323667e-06
142,0.06888860291222351,0.06320692471807736,0.7985843301898005,0.15582740687349755,0.0,5.855766371669561e-06
143,0.34892488478252714,0.053023372891636285,0.6292142920768676,0.18491914072664092,0.09142310292038901,0.0004732678743076871
144,0.43453590342693815,0.07024832474333986,0.5391147744631534,0.1852199692099156,0.1432842104965485,0.0012494751442281285
145,0.5697835586660279,0.10172804318016287,0.41595649642668486,0.1842786497005278,0.23292302453190267,0.008793325241085202
146,0.7052097850907392,0.13419911671795517,0.25967091242369006,0.18285039159205255,0.40358895262071276,0.04296847617946494
147,0.7953180202816016,0.16422507152995164,0.14362206960047655,0.18131465088938148,0.4928787985293391,0.10058977215988017
148,0.8308821840933308,0.18578561179134853,0.08941083608024085,0.17968889634795968,0.4237121390051477,0.15909720660811763
149,0.8388705387080369,0.19516486302220942,0.07484236908162054,0.17802317716310234,0.22744399802712212,0.1982663584908534
150,0.8351423242711837,0.21572932347852508,0.06515497174128937,0.1763297601086871,0.09253321317113407,0.2092632553484775
151,0.7777882225866074,0.29833350718416324,0.05272229771729464,0.1746192896311712,0.07972623743711892,0.20360407991518198
152,0.6255521251811693,0.4796868400956792,0.042091652115540674,0.17290094020796712,0.09747485087943648,0.1773907888856401
153,0.4285532978703802,0.7022979931333778,0.04006383919372637,0.17118256514774652,0.09857484794957623,0.13050867392288446
154,0.286569819616463,0.860391083055478,0.05261708957160776,0.16947083867551113,0.10469221642526746,0.08729498131616113
155,0.2502729036419597,0.8822958832725357,0.08752572136488897,0.16777138925868557,0.11137865600775576,0.07037261796818552
156,0.27896945803791656,0.7935522384251029,0.14802155804382683,0.16608892299041564,0.11437683900984782,0.07670389275794802
157,0.2786462287245137,0.6583470905287578,0.2510200889731274,0.16442733649272978,0.08178383242503129,0.07681689392448862
158,0.2234143638862593,0.49035862735567337,0.4003527609751023,0.1627898192738897,0.04033961548351268,0.056884196100153175
159,0.15091286982783428,0.31541985199451056,0.5557495343672016,0.16117894580616685,0.00981372027826527,0.02779336322139773
160,0.09838026231074044,0.17398356955870253,0.6561494910033396,0.15959675781298413,0.0011800197974684984,0.006651263932231274
161,0.08043917019854355,0.09635525404063897,0.7015769507070173,0.15804483739347508,3.6754820023585414e-06,4.2464210599786476e-05
162,0.07483789473238542,0.07275103425608684,0.7457683565250705,0.15652437168912178,0.0,5.326746150444865e-06
163,0.061019700212600274,0.05634702920002357,0.7959531272187044,0.1550362098281052,0.0,6.2640056617673786e-06
164,0.0482677493546951,0.04513086267663466,0.8411974812751342,0.15358091288160566,0.0,4.876652862181334e-06
165,0.23475240173706682,0.03916809847621316,0.7184893371350071,0.18479861779681017,0.027085786618754874,5.991362138771157e-05
166,0.3014645537042921,0.04523417501551548,0.6773089836878771,0.18508441414659807,0.05450805838387364,0.00010591853737397257
167,0.41343129288643266,0.055645130354183094,0.5881721488227343,0.18512884083812248,0.1095337450455536,0.0002255550682914613
168,0.5609016525838929,0.08385073561419974,0.43385412004264834,0.185012900016642,0.1604437624291872,0.005054103277890418
169,0.7021701066355012,0.12235245464686399,0.27187322477012205,0.18352754748409122,0.2794393115185144,0.03244628183275493
170,0.7916529402598321,0.16120801249551744,0.15182400483721942,0.1819173368134663,0.38645253923006584,0.08407140135383391
171,0.8299705698727252,0.19013261947182442,0.08809389636182605,0.1802032199860247,0.3742070943003883,0.1483339910693717
172,0.8520718478269885,0.19913024607421057,0.060922419530346064,0.178441191981939,0.25402350054351513,0.2101163048383871
173,0.851560624726948,0.22058050296001164,0.047723167358390044,0.17664620225024524,0.12072420279301069,0.2511929792716598
174,0.7790341997184731,0.31187310764741905,0.04150487182125788,0.1748311294995687,0.10060962332557033,0.2584235371217461
175,0.6073984360360499,0.5047447952797808,0.03737850898525964,0.17300698462643013,0.10530655881711623,0.219582594280446
176,0.4011918861325083,0.7384882131194725,0.03468887567224716,0.17118310924540503,0.0908129697125715,0.14967053928419655
177,0.26053317066411713,0.898235078202617,0.04109868286230986,0.16936736495698962,0.08684325297281574,0.08813952465136361
178,0.22891439110338677,0.9130619590133564,0.07204385591305833,0.16756631026912605,0.08169099261756305,0.061381128562345795
179,0.26617627595100785,0.8088922158275845,0.13361964623200037,0.16578536344380845,0.08181614511975005,0.0659378720378574
180,0.2776479531048681,0.6524603426054518,0.24237886099966702,0.16402895054162564,0.05476697728289393,0.06681663852356663
181,0.22978002593471464,0.4702996680248402,0.3994019131805425,0.16230063865223368,0.026807173941784737,0.05018556393160567
182,0.15526360958902075,0.29553538762022763,0.5531236975161486,0.1606032547886614,0.007069092950037214,0.025957083651221152
183,0.09633415349591459,0.16493555349594502,0.6364937099798634,0.15893899124029023,0.000652563583736492,0.007059432409048313
184,0.07368406947585697,0.09844165769664268,0.6588044039817286,0.15730949836675379,9.887348732069967e-06,7.741823402539017e-05
185,0.07037587513802551,0.07748750826851579,0.6889712453251944,0.15571596590782213,0.0,4.5297713555473406e-05
186,0.06260285951951078,0.0619412214363029,0.7656572222929153,0.15415919390996,0.0,5.051139785812393e-05
187,0.05402335663052885,0.04413591195071716,0.8235059305097945,0.15263965434994337,0.0,0.0002199465480082202
188,0.047730092043955896,0.03225889374405844,0.8656463621241137,0.15115754448559726,2.7477321720201085e-18,0.00028538912351829345
189,0.20724965283929186,0.03394195281105764,0.7246983169583292,0.18452702207985924,0.009081194885907794,5.158341622853167e-05
190,0.22146089185771767,0.036728913738886586,0.7165536359030515,0.18500517685564016,0.014999618429199122,7.488670674181876e-05
191,0.28775490536904175,0.041714040442191444,0.6840490056775754,0.18500426924110291,0.04147166038882747,0.0001505001730646727
192,0.4098846503401517,0.053220633009864356,0.5797699687110267,0.1849940819724387,0.09056857642570339,0.00018993973617479286
193,0.5716523560463471,0.08378332022710404,0.425355738473583,0.1853439515735248,0.12631372748622435,0.0035248454060749627
194,0.7180046806008813,0.12302351537941356,0.25794976988200996,0.1842619862876804,0.20980049199779977,0.028162689403367823
195,0.8065165638964027,0.15586751360419185,0.14292707798148468,0.18257380651267535,0.30557815593993654,0.0827930785697267
196,0.8470359194119631,0.1762328136508638,0.08393773967302653,0.18076410061533435,0.3087248120224037,0.1585102669115209
197,0.8728154022780301,0.185028779307019,0.05315045192032435,0.17889613516710723,0.23894496012768734,0.24778420973325632
198,0.8734307861997767,0.21001821162763237,0.03864622460538192,0.17698836974925558,0.13105513119603118,0.3288959704041796
199,0.8075286449987172,0.29110911635168035,0.03489306807191223,0.17505658273943045,0.11817681025394673,0.3675224438891441
200,0.6583409583635831,0.4551113701148985,0.0346127288281038,0.17311414542825931,0.13652500266711123,0.33208360272104126
201,0.47773177503154185,0.6605926854476454,0.03337631820651452,0.1711722909636822,0.12973226675134417,0.24032511422264038
202,0.3467046616086849,0.8081272348502686,0.03868476217785801,0.16924037040920753,0.129074222799809,0.14956146273203516
203,0.30290250399717916,0.83299000266126,0.06738628493114399,0.16732609112922633,0.12365043385481955,0.10015672468128851
204,0.31861459779713747,0.7467868197611451,0.1294408136470969,0.16543573490972038,0.11857059761567049,0.08778668302810559
205,0.31433709538192234,0.6060808689896358,0.23605390156482953,0.16357435481377913,0.08236562656200662,0.07779898811586894
206,0.25416726650471344,0.44716450110839406,0.38516969422013847,0.16174595088081503,0.03738070456206967,0.053617321569981086
207,0.16940914838847293,0.2944812297663653,0.5328646086561459,0.1599536255154843,0.01032940311935462,0.02626548652505742
208,0.10128015481965057,0.17396437437646523,0.6195963192196244,0.15819971986928433,0.0011103511926621166,0.007020655995172235
209,0.07384704838374705,0.1042038364133548,0.643781449333369,0.156485932769878,1.395793348420995e-05,0.00013899328087056068
210,0.07429119619118935,0.08088131419752248,0.6563990881888573,0.1548134238596781,0.0,0.0005824593603841478
211,0.07811267079344149,0.07158068330831655,0.703758441679193,0.1531829026118436,3.686540503841623e-18,0.002427295384570447
212,0.07699969884172557,0.058184075558985436,0.7810795004290613,0.15159470483288945,2.3040900435689833e-05,0.004706018397430221
213,0.07015313104130914,0.046256225893326446,0.8401145634949508,0.15004885816178867,2.4686679038249617e-05,0.0055627762066941125
214,0.06410958390323379,0.035562271976905625,0.8825845718488623,0.1485451379538865,3.079957187056042e-05,0.004606415389598639
215,0.060091697508623344,0.02845226821640351,0.9048667899672117,0.1470831148067427,1.6909569514280143e-05,0.0015381706540067892
216,0.06776720593200734,0.02644154545491547,0.9075733501979782,0.1456621948527114,0.0,1.5890129316435935e-05
217,0.06965412959573976,0.02465044461953104,0.907786600419562,0.14428165381526462,0.0,8.137065829128663e-06
218,0.24269177244524406,0.035861879926590894,0.717073080223908,0.18463459609835867,0.019728393292302714,9.531650275221218e-05
219,0.29289022143560495,0.04199471188041941,0.6716996179484039,0.1848754429910947,0.04215175980725546,0.00015093232295470695
220,0.4157424882890426,0.052289707229298876,0.572441172768423,0.1852143229391135,0.07331490930286848,0.00032979807198845504
221,0.5792527724738481,0.0856411092040996,0.4089010593727843,0.18518883518583393,0.10628960375083416,0.004707552555480508
222,0.7377830365490619,0.12635135265044634,0.24426820497221835,0.18505556694865752,0.14614195274720118,0.04824215685175773
223,0.8292685059471332,0.1524549724860035,0.13137287776506956,0.18328751904357143,0.22850778953999368,0.11707777009461
224,0.8641796350649636,0.16478438736252607,0.07542703912552458,0.1813751817513272,0.23767468881257453,0.19796198844831647
225,0.883093265080111,0.17755337922070916,0.05062923481286596,0.179390850031979,0.20292076435934095,0.302520364659587
226,0.8794677091125324,0.206773453069647,0.03808377576818481,0.17735765730564604,0.138402400196068,0.4085160062265912
227,0.8329333116649525,0.26467681595727005,0.036230211972133906,0.1752952102189001,0.1288371979493405,0.4717450900764532
228,0.7311472325944461,0.37186045570582466,0.03872105884468658,0.1732199643948915,0.14737594455255915,0.4499952359303512
229,0.6013602934704805,0.51829061866073,0.04005148608250468,0.17114559479633598,0.14782425324307363,0.3535495345047524
230,0.4903872623716369,0.6419581369670886,0.04581095519438889,0.1690833480612434,0.16896545300481094,0.24394284292867305
231,0.4295277629766056,0.682912712603411,0.07481205646248577,0.16704236913753773,0.18982629131341316,0.17232159850469447
232,0.40124380407597526,0.6331069712993443,0.14328021997711637,0.1650299982073306,0.18352182519437452,0.13287310799411406
233,0.35316763439226606,0.5322493378830708,0.25528219141573366,0.16305203649277675,0.12524862237386702,0.09945257478301743
234,0.2650823164138843,0.41340952161543304,0.4000484477058406,0.16111298130189985,0.04846614846213971,0.05903635473120261
235,0.17206222221077708,0.2874087808985865,0.5437168653204186,0.15921623180613298,0.01176166823993523,0.024164626290604604
236,0.10764683837911312,0.1778515205695248,0.646972174931658,0.15736426770926942,0.001187234963930204,0.005527253365414297
237,0.08102082340050476,0.10441145819330633,0.6962589901609341,0.15555880330416152,1.3957933484209018e-05,0.00014824798640918256
238,0.08518778434978078,0.07914378433071638,0.7015551068384301,0.15380091952220704,0.0,0.0020189937164383034
239,0.10129206624171297,0.07826992284450261,0.7033307712005745,0.15209117653905987,2.3040900435690155e-05,0.007833197283940668
240,0.11209101483386784,0.07591053671341384,0.7335537235401227,0.1504297093649071,0.000139685422025956,0.013468123302741195
241,0.10523705250094775,0.06510735716376614,0.8043925256681512,0.14881630865936335,0.00017157237981712064,0.01427703857778401
242,0.08087137173932721,0.04657099334776659,0.8728529863507223,0.14725048879759994,0.00015614320179749812,0.009536885783185444
243,0.062286786163911596,0.03190192498989164,0.900741778164364,0.14573154499441057,2.6949624616742967e-05,0.0029833837576538403
244,0.05886236495471839,0.025056338891596645,0.9088406438331046,0.1442586010786059,0.0,3.041269529964226e-05
245,0.06358397971304743,0.02195308032734416,0.9096232964578251,0.1428306493085739,0.0,1.7655722781248562e-06
246,0.8513378433640653,0.1544111764270638,0.10415670849963427,0.18405980488656898,0.2343568142897558,0.18239583564257555
