fid,NAT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,ROADS_SURR
208,0.6215186192960102,0.09011877108098201,0.4042627159145573
209,0.6416910821519313,0.03604771141100573,0.3162614122815069
210,0.6512970163572562,0.020364527773652427,0.2907113048686616
211,0.7000507465048593,0.02040852880011537,0.2581951224045691
212,0.7809670487388828,0.021443168948756523,0.19164821731639
213,0.8581752155911898,0.020307065985427083,0.13028450863318367
214,0.9033854962132627,0.016878549352618274,0.11521697491775845
215,0.9168961088271641,0.012202361511303127,0.13001026526630866
216,0.9065310621800841,0.01023295396194251,0.15007771308377324
217,0.902975856248511,0.008452292748285958,0.1514810277654355
218,0.7602651721065989,0.01179125604894028,0.48257365111418615
219,0.7096930898536485,0.01485428355609764,0.48078291776873106
220,0.5896866868533759,0.019543219295008598,0.4958748432292987
221,0.41491357140364427,0.039485000675730055,0.5624684883902806
222,0.22910136896292851,0.06908487249273504,0.6010601955614044
223,0.11785658238851887,0.10058709230440947,0.5775456109870327
224,0.074916867557977,0.12494307163319514,0.5287720893978558
225,0.04980170725662949,0.14629653833138268,0.5138000854527525
226,0.03717115870785586,0.18827064468696691,0.5537324442260486
227,0.035548006075686714,0.26807888535846763,0.6222295948407446
228,0.03829477294616644,0.4011929792725585,0.6857716092321166
229,0.0395207774872093,0.554289670984751,0.7592102764337687
230,0.04468616970673446,0.645269008497291,0.8300212541244474
231,0.07278948554572243,0.6160512584160924,0.867250325947063
232,0.14133151288627668,0.49522630594469935,0.8672628727816417
233,0.25231222277593646,0.3627848493923488,0.8208030097825576
234,0.39748010784631477,0.2597618206956249,0.7190355061890679
235,0.5423046752498349,0.17525445898804207,0.5637522569791126
236,0.646873056063572,0.09814802163698151,0.40569540651575886
237,0.6956769759045407,0.04404665502120403,0.31363145985530083
238,0.6985145449445295,0.027388229966236792,0.2919847767988681
239,0.6965709857144579,0.032265256988898275,0.28276445336407124
240,0.7286457547744608,0.03718522043782008,0.23914867896548864
241,0.8003980813538201,0.031394809643988345,0.17688007555999838
242,0.875595534190094,0.02388445838355369,0.13192898729196878
243,0.9075991397333207,0.014488783383485129,0.12312218914263874
244,0.908968894152697,0.010298479366789837,0.13081545316291962
245,0.9044870403334452,0.008352494536305238,0.13995334560603764
246,0.09104250952246663,0.10929377820383794,0.5412657499772062
247,0.06556270032124879,0.13249520913672805,0.5088946989041877
248,0.05121471757890853,0.15844424545560074,0.5219533496953049
249,0.04316622405589316,0.19679649074464714,0.5705486245937132
250,0.04361176669858927,0.24638051008015555,0.617260743020682
251,0.04796995628087353,0.31742214699930277,0.6497536713911682
252,0.05048717523559648,0.4130762902513487,0.6959294328198534
253,0.0555658907920699,0.48713275684253415,0.7496844319368033
254,0.08415899102511704,0.4915143998531644,0.784200103003546
255,0.1630885602866452,0.41639120957889025,0.7791630345354846
256,0.295420197839865,0.3139235513264435,0.733870857299576
257,0.4533270944417991,0.22338532632920416,0.6473737108310436
258,0.6020849689307932,0.1494361696797083,0.5119964362481502
259,0.7152101165749141,0.08357443390886876,0.362515147390932
260,0.7877948181923979,0.04011382507689305,0.26646144346657846
261,0.795973643094658,0.030306130170098942,0.25142760314536033
262,0.7571282470985058,0.04117937784388163,0.26854620006508295
263,0.737522019734452,0.05073783451615295,0.2512305952375373
264,0.778190492061822,0.04643987841163461,0.1976413326220966
265,0.8542859936123356,0.03208970187535038,0.14052151087039513
266,0.9037551027225293,0.016567553017310863,0.1120535701921184
267,0.9157148198247799,0.009406979176296865,0.1074321553735077
268,0.9143607925707302,0.008036211719736541,0.1082158383801282
269,0.05928336816414408,0.14857990749369562,0.4918027769815207
270,0.05239780870461876,0.16915575049290618,0.5124751930326205
271,0.04730433570746257,0.2005467172898733,0.5558652197235763
272,0.04786415836851725,0.22849887751233441,0.5802593922775146
273,0.051687203297232025,0.25637337019885825,0.5925633514016473
274,0.054517131325416475,0.31120532102837695,0.6200372323669904
275,0.06074418090263893,0.3787488940320336,0.6612625478981592
276,0.0893491721166797,0.4212940791860968,0.6998132689167158
277,0.17500120434045632,0.39001020119454866,0.7032364341881703
278,0.3281521302050245,0.3016556601401589,0.6613454176356107
279,0.5121253012242226,0.19927179165930387,0.5777473265366176
280,0.670911306882878,0.11362589901037011,0.4453850422280621
281,0.7814941064785323,0.05550594471646955,0.3035670150311854
282,0.8532224996953739,0.027312694203434823,0.20833927919665812
283,0.8674161799512513,0.02712939439908423,0.20118030450696578
284,0.8251516487413924,0.04189276641614909,0.23707925333580404
285,0.7898296322728222,0.052652040511366675,0.24020991456048166
286,0.8118473018674413,0.04753866639450458,0.19626298659444297
287,0.8761082013135586,0.029913495519085773,0.12463910160004128
288,0.9199017990972158,0.016756919069756283,0.08239411103991626
289,0.9272710427620191,0.008686402120015407,0.07966776715188512
290,0.9225896391027082,0.007468434211196764,0.08792525124264922
291,0.05510114079329055,0.17083368594535794,0.4822642227797938
292,0.05141209422880225,0.18154313624507526,0.4923331006029809
293,0.047195380761810776,0.19893658861466051,0.520972374320487
294,0.04573099775085488,0.21232906832920248,0.5318453324156366
295,0.04480415805255206,0.2285935606765251,0.5359344937655064
296,0.0452022843518518,0.27147119880011333,0.559139294108667
297,0.052469421338885866,0.3397794134567567,0.5948992324005696
298,0.08007060544275103,0.4029222194918252,0.6402167983015806
299,0.16626359447292624,0.4016009977159438,0.6576380469520541
300,0.33451568585218705,0.3172080639371447,0.6202458836728637
301,0.5407358344013913,0.1950852124255616,0.5286203844529798
302,0.7127506549831369,0.08945127477602531,0.3970700362609884
303,0.818017926940759,0.0329694563950289,0.2695524946005748
304,0.8797988927895611,0.015683924082674026,0.18514998159049487
305,0.8941764033746846,0.021046334793091988,0.18259242458543676
306,0.8644826688101679,0.03557413469851543,0.22057700814037987
307,0.8433533409646778,0.04503965218438593,0.22826610860701932
308,0.8681214115991819,0.03674523012430976,0.18345116576239642
309,0.9193069299802631,0.02651602519475466,0.10007181036824711
310,0.9435438854839058,0.0157646657958034,0.05336933170197906
311,0.050941741785007766,0.18501997552108396,0.4741076499692223
312,0.04885413966241406,0.18982892891009517,0.47146532401801516
313,0.04667683986615796,0.19542846757667878,0.48319903751604965
314,0.04207725028105681,0.19987633812387742,0.49119911953762363
315,0.03484944790765528,0.2166805355194367,0.5024550921834039
316,0.031185922373503126,0.25733099475607696,0.528985495643338
317,0.03777668370750269,0.32997828149981406,0.5617899242175607
318,0.061823392792383726,0.40724839643711225,0.6140838651432444
319,0.14520195317761384,0.42603661853695324,0.6415207098233355
320,0.3214140163238098,0.344023377534933,0.6081561316329311
321,0.5439290269852196,0.20549988965930263,0.5118978535886641
322,0.7268830682449906,0.08208814367878897,0.37753596541967427
323,0.8328964439852019,0.023454898125271576,0.2635517542354379
324,0.8899912663479136,0.01202856893915872,0.1911987651414918
325,0.9039520748645313,0.01752361053154776,0.1890217613347144
326,0.8804733195612414,0.02865192977053501,0.22177281313668928
327,0.8685289980083013,0.035645841978165005,0.22289875715196672
328,0.9000530176180102,0.029863905823033696,0.1722054820788791
329,0.9417239210309667,0.021590012795754652,0.09740863135981863
330,0.0498620426428736,0.1755064422659128,0.4587839714162194
331,0.04825172265893982,0.18351314802732951,0.46184711489221886
332,0.04827101103050113,0.18701017043750937,0.45144934225513206
333,0.048045458371881136,0.18714579756670824,0.45088424547842926
334,0.04210046601670781,0.18809638682467394,0.4561826126800656
335,0.03200817536323048,0.20877465220593242,0.47960122945264505
336,0.026922993026819112,0.2502487697354313,0.5171313261357877
337,0.03201016299788602,0.32018381828156334,0.5507539277674446
338,0.05239980898111863,0.39891424219478067,0.6050898140481265
339,0.13481456356044189,0.42489277539024395,0.6330629102999242
340,0.3157779574315998,0.3497458486101077,0.5973226098119945
341,0.547391847336135,0.21184415447898164,0.49667825847015123
342,0.7358540754967061,0.08492534693982046,0.3613214711437027
343,0.8413666679420244,0.023991740888177036,0.2541601846544587
344,0.8950177174895372,0.01225472412549474,0.1852665212027558
345,0.9079345661967024,0.016556660452868768,0.1804269598025667
346,0.884089489403566,0.02592374038931282,0.2104910146868109
347,0.8723126707883659,0.03183045840675533,0.21006499166396414
348,0.9035537439546789,0.02608098591586977,0.16326020459783233
349,0.9483647546337575,0.018572038707339797,0.0913487387496627
350,0.049442126047951174,0.15992167020259832,0.42897098226357894
351,0.048236891754925376,0.16554527344655368,0.43416498768121975
352,0.04871496348001648,0.17239165503545892,0.4267728152215906
353,0.04767053959185968,0.17095107045477448,0.42346005958885197
354,0.04265509377337579,0.17387015910335143,0.42681659583008325
355,0.036083044993261607,0.19405294836028572,0.45466591727577205
356,0.03364454988727106,0.23233286416193008,0.4987506884393722
357,0.03806743878064346,0.29560610061666664,0.5399800737636655
358,0.06335063161917101,0.3668899015115408,0.5915834207751516
359,0.1545842467521104,0.38934984425902175,0.6064378702632772
360,0.33765051926537093,0.32212072025803284,0.561796455449822
361,0.560844759949178,0.19915275512452085,0.4604753048185933
362,0.7422307800279287,0.08404926091566406,0.3309833959029434
363,0.8463383971843467,0.027085291835787284,0.22668318626941705
364,0.9021267662641257,0.01224888144824808,0.15639295427910313
365,0.9135431794104463,0.01594938302924131,0.15034773297018633
366,0.8862795112996777,0.026065940339607952,0.18660374275993696
367,0.8699959558862795,0.032623727218958655,0.19841581089127533
368,0.8971939149222342,0.026127891070984736,0.1647947229517164
369,0.9479653317035015,0.01921727828787743,0.08786083120419945
370,0.9731202515545901,0.015541125106611731,0.04124668750679309
371,0.05572798790390982,0.14897752080608373,0.377192967942589
372,0.05272878545086388,0.1493292011679705,0.38906873621525073
373,0.04869503155697057,0.15081174253413293,0.39531490265992547
374,0.044281092300042145,0.15226802607833037,0.39845513169163155
375,0.041316879839790495,0.15657569894908116,0.4042410718298792
376,0.040125940261205195,0.17711553209510286,0.43463415299500946
377,0.04004288160408614,0.21610373653581258,0.48641897288848
378,0.046198143737842076,0.27482609907122285,0.5379426348305072
379,0.0865474113369773,0.32920707895426604,0.5769296503464771
380,0.1990745375730256,0.3357479380645942,0.5685540333182009
381,0.380532042164167,0.2709212357755231,0.5103266732437662
382,0.5785080176831169,0.16992708322712552,0.4101743729190012
383,0.7341795987317395,0.07868655454516109,0.2943507764560294
384,0.8364473615733167,0.032624680835118956,0.2008360003189608
385,0.9014433505542476,0.014435327965081353,0.1291192004161944
386,0.9168008508485757,0.01589722563933818,0.12790459173153848
387,0.8858574779838851,0.026359519503068165,0.18033307552100028
388,0.8633687432503638,0.03412082263495493,0.20961099567479655
389,0.8850932346176893,0.029542439370668628,0.18719389984253965
390,0.9347114926864206,0.020696906858412134,0.11131223841540366
391,0.9600368534977395,0.017088720815787578,0.06452490193476694
392,0.06387295079688776,0.14634044975727756,0.3483588769574668
393,0.05804745384394068,0.15189921786397637,0.366432594431566
394,0.0477735712594712,0.15491137677201242,0.38173235315888626
395,0.04039709642312138,0.1475586015424374,0.3884234133244621
396,0.03903346948213913,0.14852664145507227,0.3987956465906125
397,0.03946448102554101,0.16699822222667035,0.43348816042112087
398,0.03806008240242475,0.2081720832356823,0.4941499083161385
399,0.047193724696979085,0.2651223294450661,0.5506314261323335
400,0.10871252872558886,0.30079433047406895,0.5683268703457636
401,0.24727727486800108,0.2847153377235679,0.5245323576390949
402,0.4310445554303287,0.21541661333244044,0.44225383183180833
403,0.598652971607191,0.1341869893018958,0.34546776022267234
404,0.7194638998087567,0.07013142972011653,0.2585227135186773
405,0.8100833187151664,0.037185489945236995,0.18487589186830183
406,0.8850962942577235,0.01761072429385663,0.12121608138399055
407,0.9107805782904138,0.016204726541323516,0.12612410376247657
408,0.8831058415530336,0.025642641086002633,0.18749804117051633
409,0.8579203961025944,0.034132297642095286,0.22744211719535692
410,0.8766762169156538,0.03034512011166681,0.20996738431336742
411,0.9258057015899614,0.021551359045948574,0.131613413810743
412,0.95097252954896,0.016729449496983673,0.08312070954839236
413,0.05453922779894838,0.1737992293486568,0.4151084115348338
414,0.04282763248698098,0.17255954717245617,0.4055540026190948
415,0.03584087657814821,0.1610261214956643,0.4035459605957157
416,0.03492877940702255,0.153952193493309,0.41440725392837663
417,0.03309285564028439,0.16902892126909538,0.453213300628648
418,0.02903689586627042,0.21347978529045628,0.5216071599941107
419,0.044799547393530245,0.26540060802683624,0.5794360027025514
420,0.12491092122899164,0.28230458061827945,0.5779892091141338
421,0.2787065233206471,0.24202901166939464,0.5003460503369657
422,0.4583435268864075,0.16486211342307666,0.38922039364386624
423,0.6040101569990026,0.09776398944711126,0.2961817346242902
424,0.7010573184275046,0.05728186149337005,0.2369275778067342
425,0.7837573224317057,0.03742087014356118,0.18548794620182185
426,0.8649403520261532,0.01950102111855934,0.1277023589090119
427,0.9017886876621314,0.015538552995313312,0.13035735124401127
428,0.8815774317072993,0.02187437363837661,0.19005229178322622
429,0.857220756340227,0.029607120026154437,0.2346744316397032
430,0.8769777389191856,0.027106334053201352,0.21976192244941786
431,0.9298489746910124,0.02065985172904067,0.13338306379564435
432,0.9565072334834777,0.015956833968552585,0.07838677564409491
433,0.052804787342383364,0.18819459666490154,0.49683642972159425
434,0.04374454708806458,0.18943419892146962,0.4773252739690447
435,0.03271380940588197,0.18650840755081052,0.4508372975487758
436,0.028956498755583693,0.17679247478942772,0.44084014115176834
437,0.028701589195684878,0.16846944370764333,0.44679393832451186
438,0.024931990411813244,0.1845641209167109,0.4859364938235478
439,0.020560403417063042,0.23517753231518945,0.5605339445516634
440,0.04678668881804442,0.28407581772186513,0.6175485333022344
441,0.14278934195337178,0.28594773197540657,0.6028319730829097
442,0.29985033293962177,0.2213252173991851,0.5045618063253091
443,0.46493455473614087,0.13392399025232019,0.3772704116830988
444,0.5907276683448522,0.07626599299267119,0.2897805460984167
445,0.6831592361012858,0.05299312636865241,0.24611969189622776
446,0.7717406192135188,0.03887149223746808,0.2036236311240468
447,0.8590845706375047,0.02027146190034954,0.14313305543225927
448,0.8997272498602806,0.01343111900861972,0.13607973559694045
449,0.8816324594141406,0.017895694452886197,0.18438506162725543
450,0.8556868874455917,0.02514551659892279,0.22872037482286448
451,0.8749517866733996,0.0230427566437106,0.21588993477193508
452,0.931529509823786,0.01847704947158252,0.12699906079661027
453,0.9593099247843758,0.012694890159059367,0.0639543340333784
454,0.039900857744288844,0.17375133592972883,0.49217731850592594
455,0.030536856116579487,0.17649432789974864,0.48812111936229174
456,0.02206909238071248,0.18321763710292216,0.48299525664610093
457,0.02153291938464431,0.18200296627682083,0.48203792530020334
458,0.023060065045977438,0.18291981982040334,0.48940807902335387
459,0.020733936441180087,0.2137236175816654,0.5309658389405869
460,0.020134965396713948,0.27928437165185915,0.6117031388715847
461,0.062478021067121664,0.3292965917556702,0.6622662138771733
462,0.1824678574216275,0.31248600840474494,0.6282911837883006
463,0.35136774030279955,0.22224082287664998,0.5071114590284955
464,0.5022489251455544,0.122799250732987,0.3752962689302259
465,0.6018768069671722,0.06929452543831298,0.29956286880240035
466,0.6811662258166444,0.056884763153857536,0.267382309954971
467,0.7719525964826627,0.04473286765559,0.22888210935227105
468,0.8615194808266394,0.024944859533630043,0.16210056058505315
469,0.903526517620387,0.012304074605828262,0.13754506650647627
470,0.8826904844537926,0.014971528428397801,0.17661735727591713
471,0.8479759406828137,0.021650476971885914,0.22231506723235703
472,0.8586277501289967,0.020849177072589348,0.2174816491754963
473,0.9130019709779649,0.01631822350922552,0.13928184963499293
474,0.9291631798791004,0.005647904207048559,0.05660233179762569
475,0.8985883419476995,0.004391094317827657,0.07441860795366984
476,0.8857452197568937,0.005013061251944741,0.08662041032780253
477,0.029211346309342783,0.1359254498874258,0.44264211848969903
478,0.022253606624505453,0.1441175647597351,0.45526049875576874
479,0.015800014369296705,0.15599927613405928,0.47758821011458363
480,0.016447064857126853,0.17333894250202497,0.49775757575713087
