rfuid,fid,Target,INDUSTRIAL_AREA_SURR,NAT_AREA_BLOCK,ROADS_SURR
91,8.0,1,0.12363467725955166,0.32405283215368214,0.37744355753810094
92,8.0,0,0.12223138974502973,0.3366395849598045,0.3636568257208086
93,9.0,1,0.037242774181228885,0.051215342759129374,0.3372671132903054
94,9.0,1,0.03811113574078951,0.04804317990262481,0.28632390307696953
95,9.0,1,0.03634803193177641,0.0516242345067692,0.29621824041439837
96,9.0,1,0.037750673094254304,0.04948184205568402,0.3304111624851072
97,9.0,1,0.038260695778862555,0.044993884544699846,0.3216761846292388
98,9.0,1,0.034559168457716664,0.04806737553304108,0.2840137427776034
99,9.0,1,0.035023539950129516,0.05269936370954715,0.3332031674929521
100,9.0,1,0.03349650219137188,0.048774536741312075,0.3176127988501426
101,9.0,1,0.036237856178004825,0.05131398908667204,0.2767583527499914
102,9.0,1,0.032968074298395246,0.05429664971898497,0.33343760501398134
103,9.0,1,0.03704129543852464,0.049747759764347074,0.29281027433193746
104,9.0,1,0.0393742715483909,0.05344291159601806,0.3137014163317206
105,9.0,1,0.03581657936259151,0.04945544065699129,0.2754656797837771
106,9.0,1,0.03704306517179945,0.05190643041106539,0.27724547090590446
107,9.0,1,0.04023672011166652,0.044726960823851906,0.2863119453478628
108,9.0,1,0.03885657944043569,0.043271506262565665,0.34079731790399453
109,10.0,1,0.04030737030115774,0.044308479914138194,0.34370134704990146
110,10.0,1,0.040885334671412,0.03658024998463462,0.292809730584273
111,10.0,1,0.04022076709673618,0.03875153913877086,0.3349829791747796
112,10.0,1,0.03518080095170298,0.0442391971672982,0.29605481313261933
113,10.0,1,0.04106489299207578,0.04338222583810391,0.35875821693206145
114,10.0,1,0.03783944075008357,0.03676654225675212,0.29894336656770154
115,10.0,1,0.038765530153895694,0.04160190122651117,0.3067671989383777
116,10.0,1,0.03576665318727837,0.04456834013333076,0.3222273140469799
117,10.0,1,0.03401532872927844,0.035980332284947014,0.29679429091449944
118,10.0,1,0.03918261228222806,0.03930403729463198,0.30442146086869243
119,10.0,1,0.03530038972066346,0.04090654258749884,0.3211599943144799
120,10.0,1,0.036646546730498906,0.037632033682057496,0.31692634356447874
121,10.0,1,0.03620862721475207,0.03993947244782219,0.35982886127494984
122,10.0,1,0.03842382515587736,0.04167246015031438,0.36304493945174077
123,10.0,1,0.03645480846190607,0.038133713241058104,0.2925548480023012
124,10.0,1,0.03509737069486444,0.04203821709395765,0.30847571925783135
125,11.0,1,0.041486914159084634,0.035897595118035905,0.34646412357057493
126,11.0,1,0.04356279889161891,0.0352320734922955,0.33978514607734306
127,11.0,1,0.04421186280805676,0.030669622147177767,0.30793306881045057
128,11.0,1,0.03895453599128754,0.0349357436123662,0.34252954282842624
129,11.0,1,0.04577275149053113,0.030510096321876925,0.3114661133266497
130,11.0,1,0.043541183916320024,0.036713381001365286,0.3068699135581165
131,11.0,1,0.0400704520785137,0.035151053371478114,0.30971666971251943
132,11.0,1,0.04559410097304993,0.033192543008141645,0.3162560448911542
133,11.0,1,0.04305523713060956,0.030139116964170806,0.33800519198903994
134,11.0,1,0.039511436452658213,0.035497005683929286,0.33283200927827133
135,11.0,1,0.041574370033847854,0.03485907230206397,0.3502563647007476
136,11.0,1,0.04247799033434482,0.03202021697660322,0.3066908804264739
137,11.0,1,0.041901165166536185,0.030313931945917794,0.3150325537307937
138,11.0,1,0.046541542587267615,0.03387637744815352,0.34324567080174595
139,11.0,1,0.03973439556243874,0.036955487484996906,0.33200201417539793
140,11.0,1,0.04698281157423442,0.031062089550865316,0.3658619147358833
141,12.0,1,0.051664373911195924,0.028858314311623084,0.35518095411320244
142,12.0,1,0.05508719128652245,0.03033106529327012,0.3246170561384145
143,12.0,1,0.052947431871845634,0.024768987184727666,0.324259495911323
144,12.0,1,0.049952404286150255,0.029536179107895324,0.3608211118709325
145,12.0,1,0.05275049379424377,0.030082391077201686,0.35465816909300263
146,12.0,1,0.056097168134347064,0.025908187426616245,0.3451660357689576
147,12.0,1,0.05454071884595241,0.02930456396939489,0.34028018225533624
148,12.0,1,0.048686314894654026,0.029388000183531753,0.33381906858171606
149,12.0,1,0.050711431769032256,0.024574848865753576,0.33340004194740513
150,12.0,1,0.047185275076382614,0.024700094615102763,0.35550990360927254
151,12.0,1,0.05103377765934442,0.029065467363929554,0.31642836136061425
152,12.0,1,0.054207670760214946,0.030589663629419468,0.35843867903080423
153,12.0,1,0.056031969266517455,0.02440448559431604,0.3736433677541052
154,12.0,1,0.04929013620523143,0.02873179503457459,0.3779571054109809
155,12.0,1,0.04681495664173427,0.028508068430849236,0.37760660682717895
156,12.0,1,0.049912367277229204,0.030678286383624288,0.3551192388916636
157,13.0,1,0.058133836525896675,0.022733176622620747,0.36497558090377874
158,13.0,1,0.06356485624455303,0.019501576614489282,0.32429348872755204
159,13.0,1,0.054351167864578484,0.022226390355910335,0.37791725350788924
160,13.0,1,0.06092165454883151,0.020918333738959738,0.32814657086936827
161,13.0,1,0.058580181468744885,0.020944078449274428,0.31123167417158476
162,13.0,1,0.06225918958401314,0.02185315003609329,0.3453758621982569
163,13.0,1,0.055185156747359056,0.019199793702242174,0.31739701466565146
164,13.0,1,0.05672404338223372,0.018513080674666508,0.36978252085043906
165,13.0,1,0.06030327061331919,0.017757995236957556,0.35610363818414037
166,13.0,1,0.05266335065108174,0.02301360880334225,0.3232297148653928
167,13.0,1,0.058864073639973154,0.022718241946779422,0.3168579238645242
168,13.0,1,0.055567389026308305,0.022824956621419937,0.328733937838765
169,13.0,1,0.05717773957829402,0.018596556963055733,0.3333085209636455
170,13.0,1,0.060260745263371135,0.022543703193088162,0.38325178982962604
171,13.0,1,0.052013989752490615,0.01830357001828861,0.3856716752598616
172,13.0,1,0.05560581748800492,0.022172817260113473,0.381374568438934
173,13.0,1,0.061303776140671354,0.017841412401094676,0.3819816886273094
174,14.0,1,0.05969809944971963,0.01576907768249322,0.360652207071653
175,14.0,1,0.05817842117889587,0.015171043486284128,0.33617119226279885
176,14.0,1,0.06510805074782325,0.01625484882318743,0.3266697142903123
177,14.0,1,0.0679129093905181,0.016455865896458928,0.3379755317594912
178,14.0,1,0.057437317965857444,0.018972785685256878,0.3311648154443883
179,14.0,1,0.05991395818680302,0.018054326094231077,0.3746758180787538
180,14.0,1,0.060810527125927674,0.01851604662543423,0.366445692640281
181,14.0,1,0.0559479540698512,0.01729245718688341,0.3339812799351166
182,14.0,1,0.05800839167117026,0.014842232307976436,0.38436421509219953
183,14.0,1,0.056773934304101194,0.017940986933504096,0.32449586315048323
184,14.0,1,0.05930955305652729,0.016582801336590486,0.3683913135623855
185,14.0,1,0.0628728103621117,0.014730810922837855,0.37656714056135776
186,14.0,1,0.06275342579097601,0.01512116817286697,0.34069296938672655
187,14.0,1,0.06627534240804502,0.015929915734674463,0.3659584690193772
188,14.0,1,0.06183782117342679,0.01590682008790048,0.3172259843150801
189,14.0,1,0.06409960391233967,0.016551885792975257,0.36363382112629494
190,14.0,1,0.06793370337615684,0.01905251136414708,0.33999603067027373
191,14.0,1,0.06678906309579467,0.015918903853208714,0.367820429480517
192,15.0,1,0.25412345636951217,0.40490118041741907,0.4769749232374606
193,15.0,1,0.26168043983869155,0.39493394941880033,0.4349791228782202
194,15.0,1,0.2367460750512023,0.41517409141955697,0.5323176507609245
195,15.0,1,0.23447107938681264,0.4581008055923455,0.4383560390217091
196,15.0,1,0.2714510944165127,0.40794634827279735,0.4332431939629767
197,15.0,1,0.2561054030872988,0.44530702843881614,0.46282410385956224
198,15.0,1,0.25771033193077736,0.3871821697302047,0.48538780391909525
199,15.0,1,0.2813561598191817,0.43296102867361225,0.44403825663925195
200,15.0,1,0.27447577544309704,0.44444928638397574,0.5286364459431244
201,15.0,1,0.2746715461059544,0.4303396059064806,0.49347477326110084
202,15.0,1,0.24731732804377565,0.38254571699277057,0.4732454053203869
203,15.0,1,0.27823395305154675,0.4240427245340804,0.431725290222386
204,15.0,1,0.27448300924137714,0.4296819420900772,0.4674873126018885
205,15.0,1,0.24135988968647298,0.41513193452690533,0.46337731368225976
206,16.0,1,0.17363776198241065,0.37092085442989775,0.39463952647486583
207,16.0,1,0.17840090489189242,0.3862420838474331,0.4537858823613182
208,16.0,1,0.1943055524422475,0.4224288385374152,0.4145634940356294
209,16.0,1,0.19764647222471565,0.3600299506175324,0.452088075925663
210,16.0,1,0.1906759675160421,0.4106022987693459,0.4270312608878516
211,16.0,1,0.17830229615436835,0.37853081089576357,0.41764478599257987
212,16.0,1,0.17332254806124295,0.3842169671326151,0.4402603430304547
213,16.0,1,0.19158335822527855,0.38915166693717507,0.48011954313778116
214,16.0,1,0.19083955548232112,0.42864799454463165,0.3961032916385275
215,16.0,1,0.17146645928214496,0.38091970662438285,0.44577286547562056
216,17.0,1,0.14232864082900223,0.41355035569831167,0.392548418320358
217,17.0,1,0.14776483977395832,0.3536796762402497,0.40615903676861037
218,17.0,1,0.1347094998840298,0.40161073614551346,0.3841284047898841
219,17.0,1,0.12843280626596743,0.39673194818617724,0.38000718730778343
220,17.0,0,0.1312478622426923,0.3724393047782209,0.39838963106220643
221,18.0,1,0.11473197810616563,0.43070189528297576,0.3488999958398735
222,18.0,1,0.10898308981774579,0.4209895023828715,0.390716084063406
223,18.0,1,0.12086827151459242,0.41479382183585867,0.36484578100706316
224,18.0,0,0.12369744558486392,0.42892448592005955,0.39479081390573995
225,19.0,1,0.09559796662438409,0.4059145924431701,0.3448327253668242
226,19.0,1,0.09280666181286315,0.4063672398220713,0.3816672388476072
227,19.0,0,0.09766212850731809,0.43876878075273507,0.38047454807215997
228,19.0,0,0.1035812671082667,0.4223332749235359,0.37341970139172787
229,20.0,1,0.04363470573481782,0.0576775833055599,0.3267652503676744
230,20.0,1,0.047763764775193195,0.06307284225656759,0.34928017945227197
231,20.0,1,0.04487094045055351,0.05407245201411452,0.3311053285712008
232,20.0,1,0.045478362536485316,0.05438595710572141,0.3344812594814989
233,20.0,1,0.04699168082861013,0.06593662984151455,0.2997703480048336
234,20.0,1,0.04889995456624495,0.05294709000086364,0.3008181597713018
235,20.0,1,0.049729143541317154,0.062248152294114935,0.33751044091875576
236,20.0,1,0.04504844328933911,0.06444841553892912,0.2908291100974445
237,20.0,1,0.04743247622150595,0.05740847078450687,0.3368417080025215
238,20.0,1,0.05172301793821333,0.05599484748328632,0.2827912371823942
239,20.0,1,0.0457046530692953,0.06383385171460187,0.28808594247713637
240,20.0,1,0.0480214257928359,0.06379060137368406,0.2827256999536094
241,20.0,1,0.05091534062559726,0.056630978691456155,0.29049648113358584
242,20.0,1,0.051809577182500746,0.05507002336519625,0.3207864714729639
243,20.0,1,0.050700125225378395,0.06518973218446601,0.3097287179273576
244,20.0,1,0.04903943602178225,0.05465070169426884,0.3008622707002061
245,21.0,1,0.04468630797478255,0.05336654939194787,0.28702827976238476
246,21.0,1,0.03898190299977127,0.04728637605597247,0.31450948529100525
247,21.0,1,0.04213840230595666,0.050858726174201424,0.2839193202359408
248,21.0,1,0.045761561679013914,0.056107760400038884,0.3316882524726023
249,21.0,1,0.04602113224558233,0.050989245277762725,0.34692265535857164
250,21.0,1,0.039947103918727404,0.05337276551205435,0.3198825429074043
251,21.0,1,0.04709178069244783,0.050836632849923444,0.34509033391183724
252,21.0,1,0.04362738931411668,0.05838643937692108,0.3199089070809436
253,21.0,1,0.04493005894619405,0.05792383962589884,0.3432422893814937
254,21.0,1,0.040962501417422956,0.05206228452552256,0.3304639600271961
255,21.0,1,0.04280671350718778,0.05207374544605938,0.33028616344586736
256,21.0,1,0.04577702660010375,0.055072121224983256,0.2976178857497307
257,21.0,1,0.046342236847822585,0.04869137905337569,0.3026191501344975
258,21.0,1,0.040262010564265684,0.05572518841297076,0.30403600028159233
259,21.0,1,0.046093830462302025,0.05486079358409176,0.3272695898711924
260,21.0,1,0.04103136346213226,0.04972704720140221,0.32698572710003865
261,22.0,1,0.04678886841519715,0.03950809512097386,0.3407539765258787
262,22.0,1,0.04887174650888947,0.04174351642951306,0.34545205353204134
263,22.0,1,0.04411703332385969,0.04386717025041566,0.32579056165455206
264,22.0,1,0.04186906588774845,0.04094413284789287,0.35272262570505736
265,22.0,1,0.042687999278735414,0.03665879768507275,0.303347815584893
266,22.0,1,0.043888179533878316,0.036463582538370946,0.3523447320431539
267,22.0,1,0.04289489568513123,0.03947935735203555,0.33022733458746656
268,22.0,1,0.046843148078994465,0.036817719192355755,0.3478905162685823
269,22.0,1,0.04404140097880734,0.044008490655999974,0.351625577785732
270,22.0,1,0.045855372332389385,0.03872242850251349,0.34474721627673466
271,22.0,1,0.04274024217782464,0.03902255132124268,0.3153676166083578
272,22.0,1,0.04793872018797056,0.040895423681652304,0.3082795732411888
273,22.0,1,0.04581557779122639,0.04187319675502514,0.32143054452264497
274,22.0,1,0.04288677647447262,0.04197384285537138,0.3041804069723983
275,22.0,1,0.044036364875863224,0.04240433436961636,0.34782278043177695
276,22.0,1,0.04910016384759981,0.038428430609886724,0.3565760095858332
277,22.0,1,0.04676397096245351,0.04038337542207507,0.3480938697633791
278,23.0,1,0.058228039226482675,0.034237661607409445,0.34413094243017617
279,23.0,1,0.057050572944570006,0.03306976550703151,0.36083477461336405
280,23.0,1,0.05533129181363838,0.03278404988687088,0.3553455219543595
281,23.0,1,0.057480727208634355,0.030744215436175854,0.37435112542998805
282,23.0,1,0.051752052794270566,0.029109397775789296,0.38571481296809923
283,23.0,1,0.06093423126594773,0.03303683986626452,0.3769723587104368
284,23.0,1,0.05400960639127519,0.03275375642695058,0.3772538192111849
285,23.0,1,0.053634567399872844,0.028959747199830202,0.3805901409941856
286,23.0,1,0.054546308007653026,0.03161038081289985,0.34530659265870695
287,23.0,1,0.05153893656449387,0.036090946062088285,0.34432547438983946
288,23.0,1,0.05296635557507976,0.034025525309280734,0.3761688024841816
289,23.0,1,0.05431587454814848,0.0332736436177173,0.35285481467092195
290,23.0,1,0.055833505397774,0.03596719879647817,0.3240146631899504
291,23.0,1,0.05294115083310023,0.034495605903686756,0.37794544557510906
292,23.0,1,0.05286921459659476,0.03549515130499181,0.36633948369507346
293,23.0,1,0.05304351363576433,0.03551352354127933,0.38031559691479105
294,23.0,1,0.056299697758008534,0.035968844597084104,0.3300630708181637
295,24.0,1,0.07920038859263366,0.026746281374913042,0.33901590183485114
296,24.0,1,0.07186227102416023,0.024540574503687282,0.35574486202513245
297,24.0,1,0.07207469885345365,0.029314340059722742,0.32895792915743505
298,24.0,1,0.07259422499396656,0.02661842319508628,0.3530991142335667
299,24.0,1,0.0657138925020711,0.023850520414461288,0.3401391719567874
300,24.0,1,0.07298447991840148,0.029226887218572188,0.3398682520329153
301,24.0,1,0.0745065609753882,0.028064943257007872,0.36134384587739266
302,24.0,1,0.07867745027117932,0.028346673261948695,0.33339222733238244
303,24.0,1,0.08012753300920576,0.02889890393492214,0.3410942551105083
304,24.0,1,0.0711370388052772,0.026546769119372936,0.34247183693556177
305,24.0,1,0.0662607535727664,0.023854526563420967,0.32925706934073573
306,24.0,1,0.07464483384502141,0.02504349509154414,0.35545875013086425
307,24.0,1,0.07082074016181387,0.024913962149872775,0.3867408225776355
308,24.0,1,0.07289762045776159,0.02383207080331007,0.3436145684978624
309,24.0,1,0.07009929199116306,0.027057489056211807,0.325639777935593
310,24.0,1,0.08027593931753053,0.026093340261158393,0.3927680657405745
311,24.0,1,0.07065884517866446,0.02973335802825797,0.36498809837517715
312,24.0,1,0.06919170135945338,0.02557374013880942,0.3535831678632174
313,25.0,1,0.08083114581315555,0.02813582093657308,0.3741865756985604
314,25.0,1,0.09091408913629717,0.028194928724868663,0.3962751459281976
315,25.0,1,0.08904729252187955,0.03000493335681166,0.38920327269045774
316,25.0,1,0.09498726687669637,0.028239959453239562,0.344495335401315
317,25.0,1,0.08344666051315315,0.030027374310071398,0.38943895616010743
318,25.0,1,0.09049010293467086,0.029366597284174577,0.40537350682691364
319,25.0,1,0.09307633219262249,0.028420104276636868,0.4010404753770201
320,25.0,1,0.09185983164058077,0.02805191034083556,0.3675433144819072
321,25.0,1,0.08193115159191124,0.027088869621283273,0.4034859947818261
322,25.0,1,0.09072258382884374,0.030029307134954754,0.380070769718992
323,25.0,1,0.08178985570439512,0.029127108430793122,0.3427504192370311
324,25.0,1,0.0856152874749909,0.02620842593713996,0.3407239487012806
325,25.0,1,0.09085933964805998,0.030172511346370785,0.4024263540295851
326,25.0,1,0.08953262341712474,0.031118587516226898,0.35139679888054676
327,25.0,1,0.08174163657788058,0.03220999236354819,0.3686666406393144
328,25.0,1,0.09124145012819139,0.026162682962212597,0.39361859137413185
329,25.0,1,0.0888307668781208,0.0317828585848746,0.37092083052821284
330,25.0,1,0.0805762427349189,0.029501868225270296,0.3765539537668561
331,25.0,1,0.08037008714854536,0.028829506465783857,0.36304518448051754
332,26.0,1,0.5463817825965664,0.3765900095616743,0.5954760572752155
333,26.0,1,0.5264287133886895,0.3742255738405522,0.5831371160260809
334,26.0,1,0.5190001281101202,0.331162500182625,0.6134499428692209
335,26.0,1,0.488892053837116,0.3453318224445336,0.6349475380609757
336,26.0,1,0.5205380868534112,0.3789569610689341,0.5412164482865323
337,26.0,1,0.5543901083092717,0.3344670696806258,0.6125142553913989
338,26.0,1,0.5446896880555475,0.3744299158155052,0.6516977597599121
339,26.0,1,0.5023643514548635,0.33869108474565596,0.6038313315089131
340,26.0,1,0.5491415402957948,0.3273710515956135,0.5796408077756704
341,26.0,1,0.5438765860452195,0.3693221097972861,0.6502753636671766
342,26.0,1,0.5423361347337176,0.3918976375075651,0.5405252463076948
343,26.0,1,0.5019678716172361,0.3651006857979289,0.5730745333019472
344,26.0,1,0.49592628444093484,0.3574137272853502,0.648483172733206
345,26.0,1,0.4602828638245219,0.3318395389840122,0.5527463548261506
346,26.0,1,0.5526058262656901,0.32427518370312713,0.6470633983318134
347,26.0,1,0.5082889774966901,0.34832455348691616,0.5788237515399274
348,26.0,1,0.5228003351746012,0.35474088480208266,0.588941843879526
349,26.0,1,0.5318253385756395,0.37647641846801455,0.6264831138274095
350,26.0,1,0.5088229729527554,0.3520983704010915,0.5845350864924049
351,26.0,1,0.531624733010383,0.3667014474177658,0.5508625848154012
352,27.0,1,0.48825400495870075,0.4037855960728226,0.6249886867440544
353,27.0,1,0.46252949632890195,0.3883282586349918,0.5367923866846736
354,27.0,1,0.44712711722632553,0.4038586253007264,0.542240380646186
355,27.0,1,0.45387626202612186,0.42877777829136465,0.6164370172847746
356,27.0,1,0.4373432355469849,0.36224067235995744,0.5213406284333029
357,27.0,1,0.47203858137476223,0.3625882328665775,0.5964937806254968
358,27.0,1,0.4757923021814405,0.422427044206767,0.5282552435038388
359,27.0,1,0.4032880367031326,0.38187155885532975,0.6079669979212278
360,27.0,1,0.4338646059936528,0.4374888355483539,0.643476767666275
361,27.0,1,0.4520544844409754,0.4270322784264908,0.5652637456027042
362,27.0,1,0.48260272311494573,0.3938781588775578,0.6110786961825586
363,27.0,1,0.4584970178685023,0.3704923793150951,0.5914648479510527
364,27.0,1,0.4127183956865458,0.40666685564436006,0.5847151339762696
365,27.0,1,0.4275764430531678,0.38826707177995384,0.5698306017035872
366,27.0,1,0.4814582272976949,0.4290416427354464,0.6333593465675329
367,27.0,1,0.40410894795900676,0.3877457844026121,0.5596118510259335
368,27.0,1,0.4429083606555907,0.4316423903135056,0.5756149079975731
369,27.0,1,0.4142563083380258,0.4210950996042156,0.535313622899818
370,28.0,1,0.35061305359495415,0.43522619586959305,0.5509132885539765
371,28.0,1,0.30937076098381455,0.45689713104433904,0.5858245716919191
372,28.0,1,0.31820562646924566,0.44022526145749485,0.5054070302768836
373,28.0,1,0.3113640040955128,0.45589026765292145,0.5130075666316017
374,28.0,1,0.35788582130595137,0.4124742358880422,0.533217728433536
375,28.0,1,0.30559324058023435,0.39951873703186197,0.5521972338145075
376,28.0,1,0.3098225471475534,0.4394197471130032,0.5826970836692091
377,28.0,1,0.3141187936693685,0.41326278351121126,0.5841570478748045
378,28.0,1,0.30901336865393153,0.42021853204453513,0.5153674625962212
379,28.0,1,0.31737625680111015,0.39326805552360733,0.5121311294061617
380,28.0,1,0.33480571386498825,0.4366786376032543,0.5551529263937294
381,28.0,1,0.3166064151442544,0.39449404244069924,0.5277254429649553
382,28.0,1,0.30782338102947526,0.45046439329299653,0.5893103071827368
383,28.0,1,0.31543881766791754,0.4380435405008052,0.523414411862717
384,28.0,1,0.34771315706370864,0.42161305268001287,0.5463638172334365
385,28.0,1,0.33716327135618196,0.44310075678638555,0.5620907668593654
386,28.0,1,0.3056954188124474,0.39822448557881834,0.5156444361202378
387,29.0,1,0.21382055034665903,0.4732404165072263,0.4636973914199312
388,29.0,1,0.2265812944924575,0.46846517138577215,0.48669050100114897
389,29.0,1,0.21942610885836303,0.4447910951261177,0.4879358097329788
390,29.0,1,0.23608020686300402,0.4231431810788254,0.5378321915902238
391,29.0,1,0.21940217669676607,0.39930298377582935,0.4449922363609664
392,29.0,1,0.21389601416951343,0.4335559227908242,0.46097083803676603
393,29.0,1,0.23787336921045982,0.4542948600096268,0.5153516791208442
394,29.0,1,0.21954789959527657,0.44401884474673126,0.44662160797555656
395,29.0,1,0.2071616627339511,0.40746301656881495,0.4482137653565118
