fid,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR,ROADS_SURR
389,0.8978042761726295,0.029542439370668628,0.16111062543638177
390,0.9234077573247709,0.020696906858412134,0.14941232956269418
391,0.9348148786920276,0.017088720815787578,0.13560096512194253
392,0.05411812863497999,0.14634044975727756,0.4258397863387192
393,0.05149106935188815,0.15189921786397637,0.42550648533053437
394,0.04629750284190147,0.15491137677201242,0.421934262214088
395,0.04158635834845752,0.1475586015424374,0.42986725142067644
396,0.03879882553673386,0.14852664145507227,0.43906447698432266
397,0.037033896303954164,0.16699822222667035,0.4699160501213744
398,0.0391777568014302,0.2081720832356823,0.5053941648656783
399,0.06157481091507937,0.2651223294450661,0.5313785795891012
400,0.13073740969787015,0.30079433047406895,0.5324925467591625
401,0.2565018702684992,0.2847153377235679,0.5014308115902817
402,0.4209181236130145,0.21541661333244044,0.44157707347426145
403,0.5804746434513495,0.1341869893018958,0.3648890906560312
404,0.7109956886767547,0.07013142972011653,0.2851901824070826
405,0.8069938700252082,0.037185489945236995,0.22188345516854838
406,0.8718073103814016,0.01761072429385663,0.18344720710882756
407,0.8943408985288284,0.016204726541323516,0.17279660440341646
408,0.8867783942869962,0.025642641086002633,0.1757309463263495
409,0.8743618717787744,0.034132297642095286,0.1709803368184864
410,0.8905187871428452,0.03034512011166681,0.16347902938621067
411,0.9185282039434634,0.021551359045948574,0.15086724085731276
412,0.9355338687720368,0.016729449496983673,0.13588438388236665
413,0.047654527524963394,0.1737992293486568,0.4307399740456909
414,0.04137132980783182,0.17255954717245617,0.4316618598027525
415,0.03651570830852386,0.1610261214956643,0.44187461008498474
416,0.03389347831978873,0.153952193493309,0.45436098233165206
417,0.031515477829640176,0.16902892126909538,0.48706971672502486
418,0.03472771206472888,0.21347978529045628,0.5219500655171753
419,0.0650044874987342,0.26540060802683624,0.5419738674658668
420,0.14774590151089062,0.28230458061827945,0.5320328326953788
421,0.2828266075658078,0.24202901166939464,0.4890374705208786
422,0.4419486041621737,0.16486211342307666,0.42125649755234396
423,0.5842283382538058,0.09776398944711126,0.3437024024351295
424,0.6982498681164498,0.05728186149337005,0.26926252484461316
425,0.7886566598114796,0.03742087014356118,0.21304445654932658
426,0.8579570952924185,0.01950102111855934,0.1801632845870662
427,0.8873138410420051,0.015538552995313312,0.172605806428386
428,0.8837550695409004,0.02187437363837661,0.17710819208776218
429,0.8718025885481612,0.029607120026154437,0.17405635425112434
430,0.8891181513820277,0.027106334053201352,0.1676385152315622
431,0.9147628155694586,0.02065985172904067,0.15280574688907647
432,0.9305754619985445,0.015956833968552585,0.13680755513194343
433,0.04288952941483811,0.18819459666490154,0.42984493402808105
434,0.039173132161243705,0.18943419892146962,0.4367101509849317
435,0.03358558464543336,0.18650840755081052,0.44537590320349485
436,0.029549768801071966,0.17679247478942772,0.46005491633460627
437,0.027733782949701857,0.16846944370764333,0.4794692808969587
438,0.02571382874388735,0.1845641209167109,0.5142965435291971
439,0.03199512406068168,0.23517753231518945,0.547681293813538
440,0.07255333666310451,0.28407581772186513,0.5600355953513778
441,0.16879099199840805,0.28594773197540657,0.5384237176266193
442,0.3118890923054807,0.2213252173991851,0.48369609859636137
443,0.46311315079463,0.13392399025232019,0.40927032083734455
444,0.5892635105432501,0.07626599299267119,0.33203659180718054
445,0.6890314537311969,0.05299312636865241,0.2633790085936246
446,0.7763197595407801,0.03887149223746808,0.21352702670395893
447,0.8497697952074517,0.02027146190034954,0.1844435935095489
448,0.8844787839541465,0.01343111900861972,0.17742819598923168
449,0.8820598693341425,0.017895694452886197,0.18145632388119048
450,0.8682094936484427,0.02514551659892279,0.17931956111429864
451,0.882865024119925,0.0230427566437106,0.1717607900478269
452,0.9094512877123311,0.01847704947158252,0.15561628250151263
453,0.9328455409686649,0.012694890159059367,0.13526782578363192
454,0.033786020991221605,0.17375133592972883,0.42910917996874093
455,0.030142402159984493,0.17649432789974864,0.44109080161456427
456,0.025736153656192237,0.18321763710292216,0.45574042820312594
457,0.022760114144291386,0.18200296627682083,0.47668450113843186
458,0.022364613634610873,0.18291981982040334,0.5049254467441242
459,0.02232582017883949,0.2137236175816654,0.5428030661900577
460,0.03627747450249335,0.27928437165185915,0.5735355606427841
461,0.09333435841837745,0.3292965917556702,0.5770539724177822
462,0.20849105314742122,0.31248600840474494,0.5436045305926187
463,0.3611386623695592,0.22224082287664998,0.47827327473934494
464,0.5036912541706545,0.122799250732987,0.3987353023111701
465,0.6122471490722534,0.06929452543831298,0.3234228880395719
466,0.6950911756387287,0.056884763153857536,0.26165720773007384
467,0.7750864569215135,0.04473286765559,0.2189798175946495
468,0.8474547116295825,0.024944859533630043,0.19418227371694688
469,0.8843769534604511,0.012304074605828262,0.1868405943668289
470,0.8822750830864609,0.014971528428397801,0.1891594087769497
471,0.8642710955489253,0.021650476971885914,0.18567221056470373
472,0.8731937255155925,0.020849177072589348,0.1757027785870579
473,0.9007091001993454,0.01631822350922552,0.15799717678023042
474,0.926050487901407,0.005647904207048559,0.12361901283830229
475,0.9073041590017341,0.004391094317827657,0.11515747580098232
476,0.8964097644274052,0.005013061251944741,0.1128383988586072
477,0.02803639534393489,0.1359254498874258,0.4252595453750889
478,0.023472606514711322,0.1441175647597351,0.4385181992339995
479,0.018732205334247274,0.15599927613405928,0.45793869334132115
480,0.017503506835544497,0.17333894250202497,0.48543713717548354
