rfuid,fid,Target,INDUSTRIAL_AREA_SURR,NAT_AREA_BLOCK,ROADS_SURR
96,9.0,1,0.03511888208939249,0.05300030826555675,0.3237470720031396
97,9.0,1,0.03555891096374322,0.04809473303463931,0.3028287670200822
98,9.0,1,0.03357443121623175,0.04471930746474701,0.2896896564959259
99,9.0,1,0.03965756042303219,0.04679429067889131,0.28476235962681795
100,9.0,1,0.036961974657385016,0.04546126713398366,0.32784891913687286
101,9.0,1,0.035208520687202184,0.04330304097848394,0.32791036994212325
102,9.0,1,0.03422188968219093,0.04891146111214201,0.31613634646448396
103,9.0,1,0.03601334423493269,0.04607045138869134,0.293308401011318
104,9.0,1,0.034525929645237666,0.051878036512417444,0.3066343296134388
105,9.0,1,0.03778581669213268,0.044880019478365236,0.31101635289462237
106,9.0,1,0.03463412790084364,0.04594945945628206,0.3273775239215632
107,9.0,1,0.03990040821271268,0.05367381632668309,0.33597402823091255
108,9.0,1,0.03264935372721162,0.048027411751751216,0.320505856702897
109,10.0,1,0.040852700130565606,0.042034780778170105,0.33401931785066835
110,10.0,1,0.03467672399543125,0.039578777533009576,0.32063234210066877
111,10.0,1,0.039075645242848386,0.04510811537361986,0.2910772093546658
112,10.0,1,0.03610291849780127,0.03707674826111306,0.3155454504319345
113,10.0,1,0.03661257090774309,0.043696276225282084,0.35464216672605015
114,10.0,1,0.036814499924075504,0.04507289544897022,0.2984066572927325
115,10.0,1,0.03693535729382681,0.04059493225734871,0.36163028921182105
116,10.0,1,0.03738048839507217,0.03861001261852675,0.31274286414540386
117,10.0,1,0.036913933040776545,0.036929712497420726,0.3154579103438508
118,10.0,1,0.0397925046900129,0.03981384730644752,0.2963527012676004
119,10.0,1,0.0385477674403243,0.03776931857343271,0.35796675753954127
120,10.0,1,0.04009395775485296,0.04406643999185429,0.31825219017328155
121,10.0,1,0.04068735884795028,0.03695407158942804,0.3439099561923101
122,10.0,1,0.0372761372930915,0.04193970039463286,0.31578858375519875
123,10.0,1,0.03398511730862956,0.044937864894662526,0.3139981159386905
124,10.0,1,0.03407115614459916,0.03618555202764708,0.351531277855172
125,11.0,1,0.04235505214165185,0.03765287508192862,0.33355419604997816
126,11.0,1,0.04200165093285005,0.03668687393394603,0.32790083734925385
127,11.0,1,0.04535581790670526,0.037166204185697944,0.3120213479086565
128,11.0,1,0.04170133878417554,0.03388174948394175,0.33970558831296055
129,11.0,1,0.04166340154358755,0.03752849599568641,0.3253530771070431
130,11.0,1,0.04272608030631625,0.036720102229971574,0.30359491902606656
131,11.0,1,0.03954186063395861,0.030928539625258187,0.31574689743169343
132,11.0,1,0.04680524478257345,0.03536986109517952,0.3151651609252668
133,11.0,1,0.044670002235026,0.03476243946056692,0.3539138509235545
134,11.0,1,0.046409507317319375,0.03512084678273622,0.33588698248708576
135,11.0,1,0.04093738453963947,0.033811290592937755,0.3442207255568802
136,11.0,1,0.03958784426407837,0.036855518953552345,0.3285724820490622
137,11.0,1,0.039401166511877646,0.03489952230562641,0.3207108904212472
138,11.0,1,0.03950959513151273,0.035186494896711315,0.3410288175421219
139,11.0,1,0.047264907156616597,0.03809501073730117,0.31573301776366175
140,11.0,1,0.04665892838322456,0.031118189882595366,0.33190496374360223
141,12.0,1,0.04821980246520567,0.028807812142460653,0.3800039146479854
142,12.0,1,0.0479339415436459,0.027901086033148597,0.3456495261064781
143,12.0,1,0.04800042911239286,0.02609702135449494,0.33167981232396215
144,12.0,1,0.05030578960190027,0.02536858724960604,0.30994367536737977
145,12.0,1,0.04828800332966708,0.024335283630072778,0.3428134132356162
146,12.0,1,0.05649846945320838,0.024152286152474303,0.3304688842885233
147,12.0,1,0.053738638583842244,0.029865822867083502,0.32933136702234095
148,12.0,1,0.05180112885652293,0.02647810376507545,0.36978183566111
149,12.0,1,0.05365378502317131,0.030533382202396094,0.3786125312264268
150,12.0,1,0.05125361990548245,0.027532294878876495,0.34247940721586395
151,12.0,1,0.05612562006306924,0.02620012904665129,0.3650187770384945
152,12.0,1,0.04977581821227144,0.025321750718063883,0.3706991536795854
153,12.0,1,0.048116418247894414,0.028991968195266823,0.3113243385855359
154,12.0,1,0.05113230907335281,0.02622706218196902,0.3318316368227916
155,12.0,1,0.05208808314921075,0.024804189854812947,0.35956851461885303
156,12.0,1,0.05609301476262107,0.024074296651365023,0.3209961924077899
157,13.0,1,0.052851554124334114,0.02215669887125901,0.36240998680075587
158,13.0,1,0.05923238584122124,0.022927615868396027,0.32980220697221413
159,13.0,1,0.059293314196185366,0.0188648982943024,0.3186062018598056
160,13.0,1,0.0627278653003485,0.01893337497212592,0.335476352386205
161,13.0,1,0.06249071970859782,0.018456827045238808,0.3641284132144849
162,13.0,1,0.055740847154201384,0.02240197593252821,0.3172065469289238
163,13.0,1,0.056094580208733175,0.02175711032218615,0.3480837859323382
164,13.0,1,0.0616112756051535,0.019036014721590368,0.3172403469504928
165,13.0,1,0.06056737473892682,0.020540611054048242,0.3760901441695771
166,13.0,1,0.05660808052724072,0.02231962227446837,0.3276894706610906
167,13.0,1,0.06094510053746645,0.018327997516627382,0.36906147238620907
168,13.0,1,0.05415013177362123,0.02151117723756751,0.37231807947168666
169,13.0,1,0.05544965658948415,0.01817999258258041,0.3543501419846847
170,13.0,1,0.06139396967776054,0.02077029506374633,0.37000682649822975
171,13.0,1,0.059250521140224485,0.023031648899790796,0.36946627478435956
172,13.0,1,0.056638441239870295,0.02202017280856592,0.33243632731419703
173,13.0,1,0.05627000343524659,0.017956828916801493,0.33032865995479427
174,14.0,1,0.06027940982868633,0.014384974212793498,0.3335984160976584
175,14.0,1,0.06274219687248564,0.018830962833364575,0.37301870302650747
176,14.0,1,0.06255282019368974,0.017670787348742913,0.3132499786554621
177,14.0,1,0.06448133352433934,0.014707648070670695,0.36857659843724294
178,14.0,1,0.06657760158687133,0.015797888609768943,0.32268911044232423
179,14.0,1,0.0660724866236568,0.01792229836280522,0.32423608413440985
180,14.0,1,0.06158517413504083,0.017580828710640144,0.3845438508569134
181,14.0,1,0.056940221037833194,0.01756379376559939,0.3524953100279168
182,14.0,1,0.06241699078037995,0.018280596337268536,0.3127713548931366
183,14.0,1,0.06169707445843289,0.01721362322282476,0.3740112380386183
184,14.0,1,0.06404849303073355,0.018216815362832338,0.3638783807476042
185,14.0,1,0.06362514658664511,0.016778485764017956,0.31251462803280045
186,14.0,1,0.06724778436028532,0.01489588170729188,0.3838556048966086
187,14.0,1,0.05769287081127025,0.018620325803898295,0.35646193430338313
188,14.0,1,0.06268542120358529,0.015459217530904373,0.3304500791756171
189,14.0,1,0.060389628841533864,0.01762259680967523,0.352422001805495
190,14.0,1,0.0572283646784513,0.015401608226624222,0.3375717388508858
191,14.0,1,0.05782550657707989,0.01720676332452943,0.3271103559010271
192,15.0,1,0.23965484583183166,0.4302255479421572,0.504251523027458
193,15.0,1,0.23990496309136194,0.3985044374966524,0.4370811152200772
194,15.0,1,0.28086408593235196,0.41916556060422266,0.4415192437465405
195,15.0,1,0.24587638555516514,0.40331405840776907,0.45837275180431697
196,15.0,1,0.2712352516585527,0.4360673198365802,0.4637152051495094
197,15.0,1,0.24349123402898668,0.40736703922311235,0.5052771406577998
198,15.0,1,0.2490947083261371,0.4157983156966031,0.45717279347273765
199,15.0,1,0.2799544954781505,0.40671428812605664,0.5151385668137212
200,15.0,1,0.28414763816295585,0.4443182418574545,0.5141196213700013
201,15.0,1,0.2655763281201024,0.38513774176258475,0.5225467975604572
202,15.0,1,0.2721243486969563,0.447196344347573,0.44052749164315347
203,15.0,1,0.2830283711876546,0.3911410961212298,0.45901978300950186
204,15.0,1,0.26513166972388297,0.39425295951336065,0.5281374573955095
205,15.0,1,0.2741689870116444,0.4299807013494451,0.5112061152155798
206,16.0,1,0.20044039429878374,0.3983118787842853,0.42580325760173937
207,16.0,1,0.18088388107991968,0.4186125288982512,0.42789923788940926
208,16.0,1,0.1679320482387143,0.3924448829245242,0.41634202095789746
209,16.0,1,0.20043839845408662,0.4107633027648635,0.4435685762050141
210,16.0,1,0.16822918974093734,0.3674386267771538,0.4787625400137864
211,16.0,1,0.1950036093091747,0.36430463755799963,0.4098297761892707
212,16.0,1,0.2014358551490082,0.4344195131852308,0.4046897046831374
213,16.0,1,0.17176293707626486,0.38173087173348713,0.430521822558277
214,16.0,1,0.1882062416025153,0.3989786264872127,0.46615921127563315
215,16.0,1,0.1788708266247983,0.40132727022551845,0.42806634827779355
216,17.0,1,0.1432091845224713,0.39254951256447096,0.3661319794959417
217,17.0,1,0.1462415575730672,0.38412105355216125,0.41142956088912913
218,17.0,1,0.14921275662244957,0.39723913530334487,0.35596242853761656
219,17.0,1,0.14242216728888457,0.3887877053506993,0.35895478172415035
220,17.0,0,0.14784875666219618,0.3551860587652989,0.3717334869426822
221,18.0,1,0.10696821475647209,0.3827374934889496,0.33752378628318097
222,18.0,1,0.12032897761566547,0.42217515568876224,0.4019950035211216
223,18.0,1,0.12798488475412761,0.4231653633374865,0.3604748040935138
224,18.0,0,0.1259494107480651,0.4211954362793256,0.3367024703977082
225,19.0,1,0.0911659191328362,0.44793293612148727,0.3460527703432267
226,19.0,1,0.0911951230387761,0.44188417193315527,0.39022993065693545
227,19.0,0,0.1053462001880183,0.3888317510427722,0.3769937889194244
228,19.0,0,0.09232045030799105,0.3927614247655762,0.32995387762264355
229,20.0,1,0.0500051142250715,0.054640481739206,0.33709176096072696
230,20.0,1,0.04851432742087229,0.06539942630263904,0.2990459309685353
231,20.0,1,0.04349325911085369,0.05495486885574234,0.338011442056764
232,20.0,1,0.04451053541416008,0.05267716893425131,0.32106823261431255
233,20.0,1,0.04417712231022412,0.05747380636852059,0.3286666138740906
234,20.0,1,0.043177254586387964,0.05838058712978208,0.2908124969712366
235,20.0,1,0.04650795431880337,0.05302981564427049,0.28958664289735275
236,20.0,1,0.045929990702167925,0.05593760507500174,0.31629879353849194
237,20.0,1,0.04302500187041526,0.059216161974986456,0.3269352113576236
238,20.0,1,0.04900386067536088,0.065350747015744,0.30941583804720485
239,20.0,1,0.05039195804591567,0.06392527139201257,0.2914209512026074
240,20.0,1,0.05065387408777707,0.06583247933372166,0.30129284822171165
241,20.0,1,0.050702949304496994,0.06366144703073673,0.28669607781372536
242,20.0,1,0.051592575347376934,0.06356293257656097,0.33555784516869497
243,20.0,1,0.04500288538534429,0.05363383915122097,0.28834748166596536
244,20.0,1,0.046741595751352186,0.05513089401202809,0.30565833736997683
245,21.0,1,0.043205337536102034,0.058406109893286456,0.29385167718409294
246,21.0,1,0.04527571844814298,0.051435220842594144,0.29506114230132274
247,21.0,1,0.044811439675762746,0.05328811710392798,0.3280297317939755
248,21.0,1,0.04447019674249415,0.05790448304684507,0.308614353053696
249,21.0,1,0.039363524908776704,0.04973344640340541,0.288722102054845
250,21.0,1,0.039194686077836056,0.05071787290243205,0.3446749100344284
251,21.0,1,0.042743075005221016,0.050739498860893614,0.28422065258555895
252,21.0,1,0.043913188131343595,0.048774287388613495,0.338173746673233
253,21.0,1,0.04647096381555368,0.05313155841371,0.2867553752996591
254,21.0,1,0.04461230312360458,0.05261755014227362,0.3270258428115317
255,21.0,1,0.04680350609048949,0.056378039553729394,0.2905760930523374
256,21.0,1,0.04518216070763628,0.05249173019263171,0.31127011638511776
257,21.0,1,0.039613698959133685,0.05810776553872853,0.31396165602190984
258,21.0,1,0.03967969908240832,0.048088194434401724,0.34648559904868753
259,21.0,1,0.04506186200398189,0.05037440461536314,0.30539508398317583
260,21.0,1,0.04242311765406266,0.05785098017973847,0.30680558397439617
261,22.0,1,0.04298000440010032,0.038440387850571106,0.32899211020049807
262,22.0,1,0.04722169888857366,0.039511862840156294,0.36562066815569466
263,22.0,1,0.043820523571246946,0.04390905986645548,0.30939194082115823
264,22.0,1,0.039982968725808095,0.037298201540757865,0.347708063382902
265,22.0,1,0.04187418484124958,0.04026523952743047,0.3565118616542384
266,22.0,1,0.04245269239350901,0.04054358953131059,0.3067686007142201
267,22.0,1,0.04735092554232972,0.044157971276214354,0.3469347404330285
268,22.0,1,0.040838603632055104,0.041543848631481355,0.3009757730403177
269,22.0,1,0.043961363829116404,0.04178108457293276,0.331428342078244
270,22.0,1,0.04245901164828122,0.04180498418072092,0.35952451366195415
271,22.0,1,0.043579903964644756,0.03827244590586475,0.3675206187283878
272,22.0,1,0.04098794880904736,0.044924410961013905,0.3513120438508699
273,22.0,1,0.0413067231033992,0.03826434506110706,0.3379133374203345
274,22.0,1,0.04016969540628841,0.04249162706224204,0.32597241554425244
275,22.0,1,0.046461048723948725,0.04498455577988254,0.31716169808746647
276,22.0,1,0.047746825004324506,0.03712710397586709,0.33575965249191553
277,22.0,1,0.048699260238354025,0.04474926340492276,0.35569107783053994
278,23.0,1,0.051533479686456087,0.0324518199069815,0.36632916727542153
279,23.0,1,0.058255701919279035,0.029077332322400153,0.3372915166523837
280,23.0,1,0.0609626653370983,0.03299048094016887,0.343957598693464
281,23.0,1,0.06196203715385111,0.03423217549096363,0.3758287898773519
282,23.0,1,0.05505869585640603,0.03025447125561526,0.34856871977742593
283,23.0,1,0.058869147938470895,0.03224429514277566,0.3862167275398857
284,23.0,1,0.0539576403360067,0.03533748566181253,0.3169344648050004
285,23.0,1,0.05717674219622377,0.03281687390557978,0.38441163196834927
286,23.0,1,0.05632300127353338,0.031167440880334636,0.38338806435716966
287,23.0,1,0.05692524723165244,0.029025912342408637,0.3662633876795274
288,23.0,1,0.05313687367019635,0.029820384049515765,0.3356489992535996
289,23.0,1,0.059523771279135454,0.03109289046000311,0.32830931061649027
290,23.0,1,0.051015055219321426,0.03432080498284629,0.35316405703874804
291,23.0,1,0.0526959236407689,0.03491865344202117,0.3168321405456865
292,23.0,1,0.05260899928123012,0.03188586270981814,0.34206421011514115
293,23.0,1,0.0575242623083184,0.0348077736630107,0.3541630876908168
294,23.0,1,0.06126555571477882,0.030314125902080748,0.36827741282595244
295,24.0,1,0.06723688233484405,0.029353473570666352,0.3546821985817757
296,24.0,1,0.06786772388435931,0.027642327332191605,0.38679494067331766
297,24.0,1,0.07809117639223498,0.027610703527090545,0.3739468326823795
298,24.0,1,0.07236751923389073,0.02580452288595618,0.33312728150712956
299,24.0,1,0.07438644182712661,0.02402742269212259,0.3782237776155215
300,24.0,1,0.07225893613716035,0.02644149729122291,0.36920511092911545
301,24.0,1,0.07341535005873229,0.026636983721218116,0.3841416695306356
302,24.0,1,0.0733164643018303,0.023851541328188654,0.36726089742857376
303,24.0,1,0.07212320030684034,0.02645837533678082,0.35344453403166914
304,24.0,1,0.0786529184809014,0.029731376514066224,0.32796389908869755
305,24.0,1,0.07722321648992889,0.029984081065199033,0.35809894256685704
306,24.0,1,0.07439267970124326,0.029709004139081223,0.38511187837966476
307,24.0,1,0.073200854561595,0.024029041253671526,0.34534042011336696
308,24.0,1,0.07508765915200165,0.02399202682292171,0.3761986936746
309,24.0,1,0.07930490336103425,0.03015804414396814,0.3895533687575675
310,24.0,1,0.07817772989294614,0.030444189261277985,0.35365539479010905
311,24.0,1,0.06967261262134912,0.0295713741889711,0.3514883785436467
312,24.0,1,0.0756345161442904,0.025569780603415894,0.3279248558916593
313,25.0,1,0.08641235368828423,0.028322896277754944,0.3709240568425702
314,25.0,1,0.07846447646335364,0.030054593652674873,0.34397803184550785
315,25.0,1,0.08568210466344699,0.028248421172530954,0.4108410303623492
316,25.0,1,0.08119095511185002,0.02835218201184953,0.4107216254399838
317,25.0,1,0.07886570693113532,0.027508078548386834,0.359281274774719
318,25.0,1,0.09346033386755662,0.02782663401973576,0.3850975046357656
319,25.0,1,0.09339322225353061,0.026610092055083162,0.33849321315444936
320,25.0,1,0.08358120711593382,0.02694779336597984,0.37637950122507313
321,25.0,1,0.09171005362302367,0.027911308413077977,0.36068664456136684
322,25.0,1,0.08428869829843848,0.031196856701251774,0.3701779449467797
323,25.0,1,0.08705044274943076,0.028653212778411683,0.41031526143030533
324,25.0,1,0.08241486924944606,0.028654657972755213,0.3944458149566782
325,25.0,1,0.08842125931995183,0.029180061718276615,0.3856247581309958
326,25.0,1,0.07904767455818192,0.03175154270169472,0.362431796167321
327,25.0,1,0.08852339962674352,0.030161051730629027,0.34758341730677406
328,25.0,1,0.08058730100580358,0.026172870936411095,0.37908127115679363
329,25.0,1,0.09043427568449708,0.02612657561385132,0.3763340247465756
330,25.0,1,0.08231754737260698,0.02591224945746668,0.35847340496761393
331,25.0,1,0.09279141132597384,0.025284422416497945,0.3915746521757247
332,26.0,1,0.49512423725168275,0.3226188392658633,0.5930565846729959
333,26.0,1,0.4962995889267952,0.370606904419879,0.5955711878370592
334,26.0,1,0.4967212865602097,0.38192261494256613,0.5797707457093696
335,26.0,1,0.5450504433477041,0.3871557007616207,0.6517870679787241
336,26.0,1,0.5205546639017908,0.3309422055609706,0.6326002260853861
337,26.0,1,0.538401299964229,0.38861024875281114,0.5490345613984648
338,26.0,1,0.49314665283395603,0.39405812456013617,0.5982572702408276
339,26.0,1,0.532162423178167,0.38004293842879,0.6452067247275439
340,26.0,1,0.457703377413074,0.3689196408543725,0.558113564878548
341,26.0,1,0.4947800032915505,0.3862544452484806,0.6363772217668493
342,26.0,1,0.5125354742581797,0.3598823132821626,0.6515078382738597
343,26.0,1,0.52626562148545,0.34393544544072924,0.5698124818367548
344,26.0,1,0.5015261163204942,0.32204992180692366,0.6579153380504746
345,26.0,1,0.5010711219949108,0.35825531508347513,0.6056198157505722
346,26.0,1,0.537615534271829,0.36693281939485817,0.5682582091500203
347,26.0,1,0.5333212018229746,0.39369010437687363,0.6174439251771074
348,26.0,1,0.47519953068301884,0.329175810414647,0.6041709763034048
349,26.0,1,0.4708158994003297,0.35240743033874605,0.6585308718958215
350,26.0,1,0.46789376314784653,0.3472330429170058,0.5875629379600652
351,26.0,1,0.5450935028538857,0.35636925124388685,0.6534908547967831
352,27.0,1,0.4625808798557905,0.3834687326718536,0.5774041914995875
353,27.0,1,0.44495426610773914,0.43724469000002103,0.612127392257192
354,27.0,1,0.4331098548812662,0.38272331470014886,0.5920430783785174
355,27.0,1,0.41553921045280673,0.3792352844976081,0.6203249414582649
356,27.0,1,0.46909774305757207,0.42035161868435106,0.6077630726601334
357,27.0,1,0.40420754608246545,0.3844647153398088,0.5351135119319315
358,27.0,1,0.45542283152959284,0.43329520285143575,0.6293250318610888
359,27.0,1,0.41988575555212876,0.41467842640036956,0.594144866248425
360,27.0,1,0.46172458559771545,0.3579989866715597,0.588055117205407
361,27.0,1,0.4685476499863262,0.41371619455291175,0.608505446493438
362,27.0,1,0.45176149344303534,0.41965766186861136,0.6425379796300126
363,27.0,1,0.39868419204137506,0.40761333773863256,0.6175662771352883
364,27.0,1,0.42532154156220814,0.41862417403069024,0.5381556409874799
365,27.0,1,0.45038525283744324,0.35824033362556773,0.5227941531215201
366,27.0,1,0.4008934105346211,0.41195108086565213,0.6166597937493405
367,27.0,1,0.4697844496634092,0.3978671276665058,0.5869441921699377
368,27.0,1,0.4447159858702057,0.39566168975604976,0.6206134307816519
369,27.0,1,0.4553447923006655,0.41020802589187005,0.5666308912153314
370,28.0,1,0.33949212004260587,0.43261438247946776,0.49464040036662954
371,28.0,1,0.3189606943301915,0.4266589369072323,0.5109954799005932
372,28.0,1,0.2999719509153391,0.4157666689817796,0.5246022053790844
373,28.0,1,0.3235459569294003,0.4212111603381695,0.5669057486591716
374,28.0,1,0.29537214883564067,0.39805556382775314,0.5910636605864708
375,28.0,1,0.3132484459449082,0.4101507611484419,0.5287463549095662
376,28.0,1,0.30604959999774894,0.4575064963522915,0.5456856903400465
377,28.0,1,0.34353043468064837,0.462889571359001,0.5050746621139284
378,28.0,1,0.35572573488637516,0.4012187285738295,0.4953658760403606
379,28.0,1,0.3460027906583002,0.40025730236393525,0.5699318490346104
380,28.0,1,0.33602814288409577,0.4487365871505709,0.520501969846228
381,28.0,1,0.3470647710198646,0.43072408233745524,0.48373532208552295
382,28.0,1,0.31991275416814496,0.41178498072016984,0.5588863219416343
383,28.0,1,0.3299147982672962,0.4544092741880683,0.5594552059238308
384,28.0,1,0.3079300869176005,0.43510879470192126,0.5143498288161921
385,28.0,1,0.34639277082286485,0.4056729028933579,0.5643145129217361
386,28.0,1,0.356114509449991,0.3916074262542842,0.540645180530584
387,29.0,1,0.21723022340986184,0.4321182717752416,0.4369525067039891
388,29.0,1,0.23517791007390246,0.4357675152301811,0.4601952430453361
389,29.0,1,0.21231883114217492,0.44536884286985257,0.45006524449473223
390,29.0,1,0.247186465044072,0.39634255878875957,0.48052948150029207
391,29.0,1,0.2319561052178077,0.4267878836475527,0.5046984160147534
392,29.0,1,0.23071492859095624,0.4671429079578549,0.44420756576704507
393,29.0,1,0.21773959919163935,0.4262835533968261,0.4426612551241111
394,29.0,1,0.23418038585654294,0.4148809312062946,0.48949735555662366
395,29.0,1,0.22917491116739613,0.40093765010628823,0.533262969547686
