rfuid,fid,Target,AGRI_AREA_SURR,FARMS_BLOCK,INDUSTRIAL_AREA_BLOCK,NAT_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
130,12.0,1,0.8729197585859303,0.012976013325327388,0.05158475399605737,0.030612018053238984,0.026134386888483057,0.09130895990832456
131,12.0,1,0.8329221503263965,0.013544710233168805,0.0524862218996532,0.02408459574072637,0.030392952398661573,0.1004195860390327
132,12.0,1,0.8283543144091075,0.012130014012021498,0.05443505794079587,0.029155417515461923,0.028148377612566826,0.09748585041678648
133,12.0,1,0.9574984733554036,0.015041673697766472,0.05195093971973052,0.027933337314900247,0.03011440566480155,0.08591064390926759
134,12.0,1,0.9994396995491867,0.013642631105818632,0.048198624095341626,0.02542275395018592,0.03159573836524741,0.09652690653963969
135,12.0,1,0.8433424675949951,0.01416500668531103,0.04798823108612149,0.02958228401253253,0.0306348870452129,0.08446148411659286
136,12.0,1,0.8944746073575279,0.013052326976105392,0.05458200312525192,0.02556868870878325,0.02613394340579444,0.09573390775582814
137,12.0,1,0.8349421608658325,0.011254524326618855,0.05444832538351557,0.02656254157415907,0.028601421402439976,0.09454372885202673
138,12.0,1,0.9535414076715237,0.014721604839356613,0.04592849542603579,0.02411252390392118,0.028097259177361618,0.09507652355116576
139,12.0,1,0.9981367308882482,0.01319607843532946,0.05315092390925942,0.029174078307016172,0.026008862403927767,0.09109399818670745
140,12.0,1,0.9944953184327894,0.014385211101070789,0.05066328006011593,0.024641294685072115,0.02877048361639877,0.08859522718336549
141,13.0,1,0.9851446333337651,0.008230514492634601,0.05761528045966177,0.021762796820217988,0.009724509465034165,0.07885551656138852
142,13.0,1,0.8707440011014858,0.009008865482369685,0.060261452167410405,0.018074320641578743,0.01172014927699101,0.08759069756166449
143,13.0,1,0.8601538418669159,0.007290853745532728,0.05694390320132327,0.023228977893228853,0.01095532506734333,0.0916103788791385
144,13.0,1,0.8711509416996852,0.005346741293232382,0.06067084470707331,0.02324176958649147,0.010587657075751855,0.08467798968337474
145,13.0,1,0.8195919132832721,0.00767325249151356,0.05690966644497149,0.022785709821578168,0.011441831169228634,0.09204023153498316
146,13.0,1,0.8458030935392077,0.007840993867072129,0.05432144457768081,0.022632709874020926,0.010320561951762997,0.08891104211818815
147,13.0,1,0.8225323014104382,0.00874273457274346,0.0598816626655922,0.02279831203380902,0.010784481478735635,0.08940390374351982
148,13.0,1,0.8702062857787094,0.00875850964491671,0.0516156761179341,0.02181632626538829,0.010941138267566711,0.07840289662933586
149,13.0,1,0.9869114075920132,0.009064852339825196,0.060002154890754965,0.021870301840907103,0.011252776136800056,0.0807012571779904
150,13.0,1,0.9940718703280195,0.005684704656217444,0.05886231357840813,0.022892498422105476,0.010676044756460355,0.0796680237417845
151,13.0,1,0.8172889730925622,0.006220018831485444,0.06250389170223052,0.0205310211806519,0.010308088432823838,0.08021823688245226
152,13.0,1,0.8820384575534349,0.0064641788131066,0.054013068502774174,0.02144545786616393,0.01143214122123382,0.09240340874756083
153,13.0,1,0.8601006060099847,0.005918649648747969,0.058624058746849686,0.019899356817972905,0.010787662480181951,0.07965210412445248
154,13.0,1,0.9387028415521064,0.00812232346037165,0.0567690668972024,0.02053846071970712,0.010093715953571458,0.09148037754114778
155,13.0,1,0.8729030980390673,0.0070804995707153175,0.052880243693293354,0.019013395978268045,0.009788348950140595,0.08030879244797616
156,14.0,1,0.8194337750707468,0.008875119108170447,0.0639654785923988,0.016287395303674283,0.006381450718198298,0.0797584218091683
157,14.0,1,0.8498123387282461,0.00960878496865474,0.06516607938005838,0.01578167355662208,0.0064385474786312485,0.08883053716462055
158,14.0,1,0.9712303182876784,0.008629791893640645,0.05722907467462196,0.018490748057791103,0.006470357322557474,0.08209989144722454
159,14.0,1,0.8943423476207751,0.01000283378720022,0.059382012148993156,0.018910529816283817,0.005667052224016377,0.09076800276213849
160,14.0,1,0.9255048082238984,0.008328939530958783,0.056953846945730316,0.017851278491132404,0.005885061752073644,0.0846133667200805
161,14.0,1,0.908914117414242,0.01056062045149105,0.06271513447471319,0.017481535967334618,0.006593367081772924,0.0940951121450271
162,14.0,1,0.8458103367949557,0.008381161971837208,0.06374144771236893,0.01647747662735145,0.0058105690400162766,0.08557491566763749
163,14.0,1,0.9376712051222237,0.007209986801750013,0.056524789511573324,0.01721770065609145,0.006332406264588931,0.08898158371643185
164,14.0,1,0.9798925292468718,0.010553037000259535,0.0619085571913484,0.017960838162004618,0.0064622639697568774,0.08529905818860953
165,14.0,1,0.9843871196551292,0.009433831179840726,0.06428540934641622,0.0166236083823645,0.006496268646688494,0.07987546645591061
166,14.0,1,0.8231323873273662,0.010764933605545129,0.056668878384374344,0.016872178573144027,0.005786588878587753,0.07897604755797714
167,14.0,1,0.9000924412305648,0.010739844858764641,0.06558773142227868,0.015192550664024643,0.005628705128275291,0.0934160769283496
168,14.0,1,0.8626420571011816,0.010676507520944152,0.05551172653600102,0.01547234982042536,0.006099060666404775,0.08755767617473004
169,14.0,1,0.8162243286991765,0.008406284481211185,0.06581624997020778,0.014634993115105167,0.006657414229323037,0.08467159131783282
170,14.0,1,0.9671236245754139,0.00743175546902749,0.06045024071713669,0.016697045471250792,0.00652614845588167,0.089871243588546
171,14.0,1,0.993784333612797,0.008066791002109079,0.06470362449997373,0.017743212137925485,0.006102355943307952,0.09045773407146268
172,15.0,1,0.14990069952455304,0.3951670504424031,0.24099948943940389,0.408899442547635,0.02133809511789584,0.02303087059603443
173,15.0,1,0.156275722653166,0.35868608130192375,0.2565193561643535,0.3828936617061578,0.023297712607114995,0.024705064830235116
174,15.0,1,0.15496367587103493,0.3584373641061765,0.24001792191194232,0.40856571086577914,0.024243113582628255,0.02244118014382933
175,15.0,1,0.15136680007067072,0.34532557721423823,0.24047661793232228,0.4258658001661093,0.022876714132086962,0.020625026242752323
176,15.0,1,0.1538091194502556,0.36409270864741267,0.2695811877365982,0.4441971814839159,0.0236372510361103,0.020414993095973492
177,15.0,1,0.1624874691876883,0.3491285380091569,0.2644332219288336,0.3948527256790923,0.022220639945134256,0.023175476054386895
178,15.0,1,0.14475682807029117,0.3780440913911169,0.2296219982562547,0.37792734257461913,0.023314048013943083,0.021434153155431415
179,15.0,1,0.14792944617181125,0.3603703487488892,0.2305685690471057,0.40616177717553487,0.021526218354193667,0.024773955489657985
180,15.0,1,0.15214161476408433,0.41126133214329236,0.22729974313097318,0.44793198583905985,0.02187877663049144,0.02418609879456703
181,16.0,1,0.13585162573489523,0.4494920579000463,0.19100632073807647,0.42347817730225334,0.010216212590493814,0.0226373316635414
182,16.0,1,0.1528996951702348,0.4732470518627067,0.16526435318007976,0.3796944099328394,0.010436795009218892,0.02155318370849807
183,16.0,1,0.13294664327921055,0.4506918084083839,0.180998762624965,0.41922641678489747,0.009791514002511825,0.020003159909657366
184,16.0,1,0.14319314925658375,0.40100024936858253,0.17583911958717088,0.3649620390981566,0.010099033714924809,0.020925019844212505
185,16.0,1,0.14377819429163413,0.39008009014951533,0.18983009865255449,0.4037616291812455,0.009052711621691488,0.021061765766298736
186,16.0,1,0.126264830126689,0.4326671112089538,0.15949563891469654,0.42280569012428887,0.009795200265028494,0.021881097043595765
187,16.0,1,0.1335005953669461,0.46610879905199276,0.16953155145681675,0.40354447916917613,0.009709834971707576,0.02087028270930572
188,17.0,1,0.1337395237317778,0.4245038825429962,0.1490740076387575,0.4150957608024716,0.0046518650073166965,0.019334201760433455
189,17.0,1,0.12429765797035577,0.4379933104154409,0.1423832910783597,0.3828062707911515,0.004188832352754534,0.018345248439354835
190,17.0,1,0.1215755152064037,0.4949249646037379,0.13102037069564426,0.37441885673932074,0.0043713259419335395,0.01845779502488661
191,17.0,0,0.11059250145955953,0.4508662641841833,0.12507392526189123,0.4117871048877436,0.004114937383116159,0.019656845971100786
192,18.0,1,0.09944296480008338,0.46131046586947705,0.10730139025813462,0.3581512232158175,0.0021972644769716393,0.013250768870506443
193,18.0,0,0.09369200850750829,0.4342819022996807,0.12058923898938918,0.37599839401100615,0.0019387132097868536,0.01359410220245821
194,19.0,1,0.06861957866718235,0.4269316913962712,0.08538932324785817,0.4027045240092789,0.0006808063312567578,0.008086895909050422
195,19.0,1,0.08029038032799364,0.40342083047656857,0.08459240753113094,0.41112755640264514,0.0006867267426927127,0.009076955289470277
196,19.0,1,0.0660729243886289,0.38751521964868085,0.09866234107561217,0.3995818763586772,0.0007679737368209139,0.008492712609689732
197,19.0,1,0.06780288132924925,0.4564127134799517,0.08816673810651227,0.396864070866094,0.0007654476516190347,0.008492416081177786
198,19.0,0,0.06347636516047167,0.44908961385880153,0.08614651648882295,0.39971600670766255,0.0007397309783518048,0.009468708079394286
199,19.0,0,0.07754720745527423,0.4307797168213761,0.09717555422261583,0.4380611392338097,0.0007005575243217166,0.008096446884246851
200,19.0,0,0.07499544073119817,0.4554865822328576,0.08361215594886137,0.43997942771467197,0.0007566373478297252,0.009105545744013469
201,19.0,0,0.07183145151103433,0.42492705991802154,0.09811388540901868,0.39059978672233087,0.0007312913138761201,0.00826543879804359
202,19.0,0,0.0706373219482646,0.41916052820612626,0.08270592203318373,0.38473427550621936,0.0007078032462317616,0.009089723548871755
203,19.0,0,0.06490225500368708,0.4673083019853822,0.08272541560201238,0.41095381835376676,0.0007850886040188777,0.009360466005191158
204,19.0,0,0.07869083698770252,0.4606931828627002,0.0842687590009694,0.4593789370977956,0.0007004373787554533,0.00857665734509809
205,19.0,0,0.06675997704359932,0.42171382341189506,0.09720716249462995,0.3864989650590807,0.0007594107052848091,0.008244797857223091
206,19.0,0,0.07005001864987795,0.38954935837820404,0.09835638889699425,0.38745773091233077,0.0007631178923485013,0.008975466553145944
207,19.0,0,0.07539230928256246,0.4566659174354461,0.09438438048609377,0.45682617836860206,0.0007613090129787984,0.009306452181833536
208,19.0,0,0.06593764346088475,0.41893791725291984,0.08678729958929303,0.3777691338081059,0.000736843156758105,0.008483179665453946
209,19.0,0,0.06575095103243929,0.42129986574159134,0.09463281392441307,0.43805198237293647,0.0007180738193155766,0.008509948501833743
210,19.0,0,0.07074214959433683,0.39451578483421235,0.0956720052547451,0.40315052769454335,0.0007486623248545201,0.008203471186772912
211,19.0,0,0.08102447538965557,0.44426245654054203,0.09602918602755195,0.3902655011158149,0.000708601978145243,0.00863910069358308
212,19.0,0,0.07222788074649471,0.43147139579826976,0.08733770349437214,0.4305355632714669,0.0008015466503911878,0.008999567094337003
213,19.0,0,0.07195827609087356,0.4340189440336414,0.0821954148098284,0.43616262366177727,0.0007269486752840844,0.009294805942250475
214,19.0,0,0.07731742094873784,0.4084191957723197,0.09714625199207436,0.3919439718561283,0.0007661366598488223,0.009397234855000436
215,19.0,0,0.07923632317389544,0.45595538495334603,0.08178945640528706,0.4174705235284181,0.0007737726599191873,0.008724787741073972
216,19.0,0,0.06743188712175716,0.43692319372512634,0.08311544284873726,0.45502550375704237,0.0007643440556005382,0.008919943357459471
217,19.0,0,0.06717004315553238,0.4188686868053297,0.09902793250833176,0.40676688641358144,0.0007908956378007742,0.008726807646131172
218,19.0,0,0.07220849277662415,0.38401611657878726,0.09707815751562328,0.4340993625923104,0.0007157830363903445,0.007964565930223988
219,19.0,0,0.0755545085230449,0.41229610366295344,0.08577898234965577,0.43517798029395993,0.0007080015409743333,0.009281347982421372
