fid,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_SURR
480,0.16963794643720495,0.016447064857126853,0.17336206831866657
481,0.18881087315900064,0.01955928059954134,0.19433263029521095
482,0.23844007280807814,0.02098425919184178,0.2526831560251874
483,0.328096795342492,0.031802309012782574,0.3418879630614456
484,0.4050066296337613,0.1014687230762916,0.39135660051400906
485,0.3909614633169543,0.2578074574165571,0.3486907872588113
486,0.2779405875868188,0.45165087644321905,0.2269238587164532
487,0.15809735273568062,0.5966582611144472,0.11209779979579305
488,0.1104097469167426,0.6645366396589523,0.06842056223122397
489,0.10868708536074269,0.7088172335766547,0.06462407746644734
490,0.09603536136442209,0.7764823628914688,0.05581596355656755
491,0.060312980973272846,0.85794274808171,0.03289850536778609
492,0.031390628608905624,0.904282680668066,0.013623368281618387
493,0.0317160309600142,0.8872565799185422,0.013100680790704847
494,0.045556930852353635,0.84555741819058,0.018826009369593093
495,0.048409864200046934,0.8407982203747115,0.021105513701358117
496,0.03186216345483325,0.8915007555651628,0.01552734923003527
497,0.011934332887978854,0.9381634463761828,0.00628562356085407
498,0.007752729748073171,0.9316124198600717,0.0025375509178899892
499,0.01271307630801861,0.9033799028353131,0.00375828818037907
500,0.016183392859164782,0.883210948730798,0.0050030651179045135
501,0.016218272173116412,0.87988111450878,0.005691805588528468
502,0.10022697442947781,0.02878846499120546,0.08861876602365013
503,0.11089594301318298,0.019941102626879946,0.10158016094083037
504,0.13029981936094412,0.013262094821927056,0.12576362387559628
505,0.15440045487887585,0.013261141709512099,0.15691200271529376
506,0.19253174083496324,0.01617270929163576,0.20600372146989035
507,0.26874452516173924,0.0220195486602559,0.30022274581380526
508,0.3778215671278749,0.05451760791809594,0.4046570199949253
509,0.44680738445462825,0.16496540009377178,0.4374237354350202
510,0.40352834941882676,0.36299498787569445,0.35879474297288677
511,0.2683581420189383,0.5759525774830178,0.21168238519520913
512,0.14190729870988208,0.7134187426950714,0.09556872675818008
513,0.09231288392335717,0.7558676693002424,0.060035820777359326
514,0.09338030391929894,0.7626854630160477,0.06202171315293088
515,0.09302650225012496,0.7894336472305674,0.06105871646630649
516,0.07005011524522117,0.8448356549169783,0.044733760230380226
517,0.04194938032554893,0.8897765586385523,0.025207218868083064
518,0.03389102666133509,0.885109260091702,0.017354018520693446
519,0.04195059485314203,0.849176440250814,0.01853675891062352
520,0.045114748049591764,0.8367351838433693,0.01959441245022686
521,0.032220238094437914,0.8765341438922788,0.015564879356066867
522,0.01616995442141294,0.920472853006382,0.00886053885964687
523,0.011175296079253194,0.9241197334310196,0.005313165617270418
524,0.013535821516313716,0.9033521552500308,0.005309772105726763
525,0.015103204698952953,0.8860395545264718,0.006002935859306554
526,0.014577672578609058,0.8821989771472237,0.006557697635472856
527,0.08955093056277122,0.039599398586847065,0.06726928472962972
528,0.0899893559203403,0.03062630794036918,0.07265605135048107
529,0.09923200262770135,0.019163525115278923,0.08744759645312596
530,0.11852335012135559,0.012970178006356884,0.11333355998512737
531,0.1469821166144232,0.012072523441549935,0.1488426480059014
532,0.1956029115165075,0.013530659329996935,0.21616565197339957
533,0.2841006748110229,0.02280268986936223,0.3279064443285674
534,0.390274129250392,0.07843033460886462,0.4287065516554169
535,0.4341250848660728,0.2282479600347694,0.44027457827723215
536,0.3652328039183071,0.4543819963909632,0.33793587554857984
537,0.22789828017904745,0.6669173322947926,0.18350951194032705
538,0.11303477765350052,0.7886723522953782,0.07542472256778511
539,0.06557596790014404,0.822362642515498,0.04240889875258388
540,0.06537545879243103,0.8187375788912974,0.045799832026020504
541,0.07627297141973853,0.8184743516796394,0.05253214969747007
542,0.0722539246267138,0.8411658305592773,0.04869422085861204
543,0.05503832752778181,0.8691136360490074,0.03660866262259566
544,0.0423610852907292,0.8729210887504322,0.025255025319882166
545,0.04116184016634469,0.8534201134964495,0.02052731924387242
546,0.04016847969399927,0.8460450186119431,0.01881557007475177
547,0.031919293247925196,0.8702418528417798,0.015913879991116382
548,0.02302887509014343,0.8980266458601611,0.012128014268534614
549,0.019812326812877,0.9038211332744298,0.009782693084251528
550,0.019765371386599305,0.8947979309903612,0.008399837990240338
551,0.017616499621225152,0.8885324905526025,0.007647826139844373
552,0.014390320877592396,0.8881874388227422,0.007509391084914609
553,0.1097061801944969,0.03485628395235649,0.08305109717609448
554,0.10514234536549236,0.0276318498912318,0.08428380022383136
555,0.10626286062134357,0.018089762885931462,0.09222437861815377
556,0.12299917476643583,0.013476226927288466,0.11487870152353935
557,0.15416169882582545,0.012186746668359035,0.15221700637938118
558,0.20538205695212586,0.01277792124210717,0.22408785641441692
559,0.2853917977842435,0.02337810297726284,0.32706339442854665
560,0.36509046623120506,0.08956508047864115,0.40480318714386143
561,0.37967738960085334,0.25530774359172653,0.3964094683192293
562,0.30319737339820235,0.4879705344335766,0.2934228304263017
563,0.18408753553837587,0.6922506792161522,0.15795863835215415
564,0.09019394016092229,0.8064214240967384,0.06561635757209792
565,0.04638741385979419,0.8490739169002767,0.028979949998065795
566,0.03996949470538908,0.8617572159000761,0.027066510290155575
567,0.05084636823524981,0.861670808323727,0.035987319035978335
568,0.05875573788228736,0.8634043229278089,0.04104321346939672
569,0.054816494378695894,0.8695290420629882,0.036656077903332134
570,0.04544557244820023,0.8710288968648401,0.02746101545719021
571,0.039001057742629075,0.8652999786268393,0.020258804994564075
572,0.03395066974449519,0.8669686201171085,0.01670299209161356
573,0.02836610150356777,0.8804775734005557,0.014521059531735025
574,0.0258545290156794,0.8895970081273509,0.01281697255780814
575,0.026930294306286948,0.8875400176460899,0.011641906358078857
576,0.02775512379475743,0.8844397912378426,0.010223927954495437
577,0.025156043764116034,0.8878985304073806,0.00879791037670525
578,0.1457270270736915,0.024930791365307774,0.1146325168705841
579,0.12674259318773856,0.020847978477239702,0.10349548071397276
580,0.1185365214911202,0.015640517148718305,0.10249592672629348
581,0.13255955610435866,0.012642582174395288,0.12008625728876568
582,0.16679929580083333,0.011578010435538213,0.16129073943617792
583,0.21821972181262467,0.013930467947061913,0.228081760946373
584,0.2813265906598282,0.026250084476294254,0.3058532512317675
585,0.33049580619835023,0.08556185408908118,0.3515084778678753
586,0.3281879309105998,0.23593693986646866,0.3287885291206885
587,0.26185689261593403,0.4573388081799196,0.2408975800920431
588,0.1648043834231616,0.6668259645905855,0.13819107447895754
589,0.0836640918949402,0.7950927919789634,0.062467355374356714
590,0.039807809179459204,0.8535632406501549,0.024713890682225518
591,0.026539464537780236,0.8828936918912402,0.016158437797761344
592,0.028904806127112635,0.8994885119464404,0.02075452245139002
593,0.0353267067009486,0.9034371050830666,0.025909968657185742
594,0.0376318644833806,0.9002622916831342,0.025884904342618933
595,0.03510613202568872,0.8951790074107163,0.021766672176315553
596,0.031246234733887643,0.8913529873367672,0.0163841702548608
597,0.026699904365539106,0.8959503901737015,0.0129856534060955
598,0.022193308004945882,0.9037553954503367,0.011185994912967389
599,0.021438561994557286,0.9031483373102904,0.010191428872890497
600,0.02502504260429779,0.8937410556055418,0.009740059772326492
601,0.028547074356535803,0.8905806118575995,0.008880991852990799
602,0.029165438642481733,0.8972588714481675,0.00779866874496792
603,0.18964906385163838,0.01862743417688841,0.1507288901527145
604,0.16577340661259157,0.01727831521992008,0.13309621314126413
605,0.13630553704367745,0.014685162227623968,0.11229022571783466
606,0.12453727980159147,0.012197059476323689,0.1054203006785183
607,0.13584399243438455,0.009668192075654865,0.12022638942965412
608,0.16979120838083825,0.009542671661288292,0.16157522960703713
609,0.2201122170868142,0.016379755673774636,0.21819503251452912
610,0.2697373313903665,0.03140265463500222,0.26638714334728913
611,0.2974193329852093,0.0733439620224298,0.27934724105648673
612,0.28855764747934265,0.186971714384626,0.24791155199138107
613,0.23730175131044182,0.38812132238776914,0.18114704321256395
614,0.1580950738543654,0.6135149777382679,0.11116221915702562
615,0.08288447095423694,0.772983983526044,0.054645420101228276
616,0.03813997517653927,0.8454894700209441,0.02126910330787604
617,0.02264304486053818,0.8796892343641493,0.01029413158335623
618,0.01890324739022329,0.9099383702451947,0.010428811079638587
619,0.020004465515785108,0.9273415793182311,0.013591915539557006
620,0.01933009378851702,0.9346268261979006,0.013034775315822951
621,0.0183448635935459,0.9326061637633056,0.010432287749817979
622,0.02065828258284853,0.9233338055287742,0.00924529661224115
623,0.020761118692160383,0.9214678857188618,0.007970319355819768
624,0.01683520299939844,0.9270215662569892,0.006694734711184502
625,0.013532721541066939,0.9291119848344038,0.005479839605082182
626,0.0150010864010577,0.9223702593750394,0.004813618705322699
627,0.019779374495635053,0.9169279570661802,0.004702420392778903
628,0.02372852952703633,0.9179477237650419,0.004706197721987998
629,0.1745852225819436,0.018639707069956674,0.13811012400804262
630,0.15333316182769421,0.01644601985554779,0.1233178222671571
631,0.12927871459333454,0.013843019583191141,0.10480815873341977
632,0.12326033843999235,0.011386362647485434,0.09887805112309303
633,0.13584763429188054,0.008066937321009233,0.11560812236393377
634,0.16476002733945166,0.009132566904140195,0.15175169564424823
635,0.20712142050712343,0.01978975285519144,0.19551861242244342
636,0.24430537110415051,0.036063940817958856,0.22091025499614272
637,0.25643860413030367,0.05985690484568081,0.21066947477357742
638,0.24144247151507212,0.1348791202695626,0.17164013930886396
639,0.1978807952766066,0.3121918464551845,0.1182281221060506
640,0.13444274716480323,0.552483573020903,0.0706014726153735
641,0.07208208387248313,0.7433189130660262,0.036309912635894816
642,0.033677782059689534,0.8332113780926217,0.014624569081679865
643,0.02179220875911107,0.8650152112725826,0.007992554161876825
644,0.018531975155334928,0.893400158693341,0.007696613508916791
645,0.01164581528901041,0.9515467764806166,0.004333134014860079
646,0.017044402415295503,0.9406978599198677,0.0056818608805732475
647,0.01988636268842895,0.9340098549188388,0.006185620230453532
648,0.015726757885220013,0.9397305264961661,0.005065898190830946
649,0.008599487024398625,0.9508097445235627,0.002763906489008766
650,0.0059356107833967685,0.9535380216237445,0.0013686983674978577
651,0.009037909654051874,0.9475749277502892,0.001654071336054496
652,0.1543057174518896,0.02450799363099249,0.11537618937252112
653,0.13715154956527803,0.02396970267515935,0.10448892103936969
654,0.12364862214675873,0.02151971602213232,0.09382768519919513
655,0.12655840182586708,0.0195031882787555,0.09548223966695778
656,0.14246656761952142,0.016494323769062354,0.11582158227127316
657,0.16377179342129133,0.01768831027167545,0.1433335748518328
658,0.19090640848107912,0.026747397775471547,0.1706324250258626
659,0.21202852325036445,0.038739280971704516,0.17933626874415542
660,0.20973515392704095,0.047648557396964504,0.1558370679438814
661,0.18447368209949427,0.09042977064152963,0.11319275083898929
662,0.14311432463816745,0.24191685267959176,0.0670715883526179
663,0.09683436488250655,0.4833158759075992,0.03432648573372075
664,0.05585246016665191,0.6967640866104419,0.018330075820837153
665,0.02844797872946784,0.812614212964822,0.008697372294075599
666,0.0208901213562467,0.8528018099859559,0.006774482396380604
667,0.018206427109467738,0.9427137253779857,0.005820603214022332
668,0.020789120871438926,0.9385942259421817,0.006344460887668182
669,0.015936641527095455,0.9450858850800843,0.005048057845957305
670,0.007385077144821238,0.9632316513328492,0.002610508679192841
671,0.0028636453386374485,0.9725924963157492,0.0009928211246589473
672,0.004621119033335106,0.965594688886513,0.0011073656529216015
673,0.15314002951252922,0.032034885524770455,0.10863815361487308
674,0.14416765430709913,0.032832998038853756,0.10273692837786244
675,0.14186942463120908,0.032331014800695536,0.10353022858724467
676,0.15261345183141284,0.03351710860621262,0.11563112003024317
677,0.1696165609827689,0.03290625992158296,0.13752901704505
678,0.1809490906452385,0.03183672210585233,0.15438978504152429
679,0.18680716339550862,0.03437266003857977,0.15832512496984055
680,0.18846925342154874,0.040513986534737007,0.1478052197158914
681,0.17414751289876454,0.04196682439173352,0.1187544780363258
682,0.1447856983726051,0.07072409032564984,0.08157442184024385
683,0.09831298291529271,0.21818368466680418,0.03831254372999187
684,0.06146617315423267,0.42746052109462107,0.013424689011931912
685,0.04269807919612587,0.6253252461841043,0.008745049230489563
686,0.028376766355735588,0.765349715110589,0.0064170115334487455
687,0.023142518154883815,0.8186804960417343,0.006263497838796163
688,0.003573121074946738,0.9746056629817433,0.0013115131406740838
689,0.17683443352374284,0.0331670497756278,0.1346991138326488
690,0.18124720405140782,0.037224987826597805,0.14331118076578378
691,0.19955915078277334,0.0427280343065971,0.16418038865224488
692,0.2156701320389655,0.043755700715570625,0.1840537379497407
693,0.21190257376924218,0.03938478971542009,0.18830254955989004
694,0.19456920826448593,0.03574047966419917,0.16834281626781364
695,0.18114294323762184,0.04038092330368204,0.14013126158624187
696,0.16522501697729222,0.04440217462464312,0.1106539941910552
697,0.04405561667746533,0.42621935257331045,0.006665949617975015
698,0.03881484764475105,0.5606474196256501,0.006693210149300922
699,0.03341812086364741,0.6792560808388682,0.0067770439871823315
700,0.03057754519302541,0.7423364149466648,0.007254331213238271
701,0.215980472302751,0.01725976941283722,0.1873501103397555
702,0.20282556085550615,0.024924113812636206,0.17191351529014945
703,0.20718387104234262,0.0341112680372718,0.17981480586574217
704,0.2328419393062345,0.040822114277143565,0.2034109923027749
705,0.24889229683022226,0.04040049377636742,0.2221062086376706
706,0.23226718609210903,0.03290624830273588,0.2182812150528751
707,0.20168360860219892,0.027402242546770282,0.1872113293761783
708,0.04055812476210209,0.5283159379497099,0.007903940058547686
709,0.038460498098356846,0.6023461939190698,0.007748676670438044
710,0.03584265973072105,0.6440202353088142,0.007202351990297706
711,0.20310373000286622,0.012318870879761109,0.18383047530734858
712,0.1915626483312247,0.019732362257371162,0.17169361326962745
713,0.19712784393177818,0.02861074840835599,0.1792552956499255
714,0.22136721865549927,0.03218410544475953,0.20096730933059861
715,0.23777049994561522,0.027801276962716618,0.22131037836224757
716,0.2238537550124874,0.02068471411366541,0.21809418070863412
717,0.20027164885769766,0.015109817978432392,0.19656964471614707
718,0.03795387653023235,0.6014717292325046,0.007057252704197231
719,0.17607620374826627,0.0113652182020202,0.15722239968697993
720,0.16621417064734087,0.018283373502685375,0.1455783905748263
721,0.1643016009846796,0.02494586083406244,0.14600893243186044
722,0.17513930299827826,0.025148626370581878,0.15925468801265757
723,0.18888712970119018,0.019236569548196924,0.18009628950436912
724,0.1990267962636489,0.0133751300663352,0.19863053614231865
725,0.16116913261562518,0.012354928558858282,0.135558959550135
726,0.1523840098513873,0.018470182704970004,0.12388713212209539
727,0.14292821717113824,0.023596212019231063,0.11537277492920797
728,0.1366665817678323,0.023548653852873226,0.11154473838423866
729,0.1412010022690034,0.019633822205540465,0.1220219807278249
730,0.14999486914759902,0.019666736447958133,0.11613570607515414
731,0.14054163129826902,0.02487491248185373,0.10785532717195033
732,0.1275608824280816,0.026827669007766987,0.09583929717557574
733,0.12013776854269173,0.024248319263645075,0.08795694410062338
734,0.1426928821122271,0.011603262295984093,0.11704250090653984
735,0.14442393134355253,0.01892125833689922,0.1150568645754344
736,0.13902847959780848,0.02761587822801726,0.11017826511168827
737,0.13160833544718323,0.0325374565031503,0.10524011857343264
738,0.125893565921085,0.012209498512440025,0.1050040831853586
739,0.12782874718891757,0.01948694075026784,0.10584436825304953
740,0.12902190368307245,0.02894982755630623,0.10679779203394303
741,0.1299975085424221,0.03571728903859551,0.10889590706245862
742,0.11053693562227662,0.016545402286676097,0.08910195298790834
743,0.11265248924737133,0.023288716959017578,0.08908567759620148
744,0.11572333208025766,0.028977190326571603,0.09166357381542005
745,0.10950612945415336,0.02867978996461503,0.08101764265633438
746,0.11137802342207061,0.030917127243067694,0.0826758551394613
747,0.10530984911535632,0.032647465236104886,0.0735711117066585
748,0.1028872612087971,0.03456627157676995,0.06961744669503735
