fid,NAT_AREA,INDUSTRIAL_AREA_SURR,ROADS_SURR
354,0.04639651608564989,0.17330003449914172,0.43475344009540534
355,0.03951157168573285,0.19244223790835216,0.46081853819510216
356,0.03707934339317232,0.2325293331509442,0.4987519271641999
357,0.0403712603995602,0.2920302111569736,0.5458511140139797
358,0.05954171624380106,0.37008534222873385,0.5810175554000023
359,0.14726992270705408,0.3925830025478006,0.5887332673628778
360,0.3365982543288611,0.3253931654233,0.543080238529033
361,0.568560743253488,0.19936704439989136,0.4497090793467965
362,0.7493522568255149,0.08055065349035465,0.3364567751284065
363,0.8506838610770365,0.02521983204056393,0.23543676496654675
364,0.9050276867650675,0.01165318756633346,0.17327165515816922
365,0.9220050726936306,0.01518255332297116,0.16440150528298073
366,0.8853113354048144,0.026695713534228897,0.18366929153481593
367,0.8672224625435704,0.032336347952999556,0.19441295234678627
368,0.9017874570003462,0.028067313523851445,0.15911604283981715
369,0.9482066291769938,0.014972820967659646,0.11636254770076374
370,0.9728713712505276,0.007731423237987707,0.09006745143337763
371,0.06246691127117395,0.12593443843451416,0.3970929350614741
372,0.05918321939499349,0.1402781218927261,0.39655895610389674
373,0.05232459812295933,0.148665632712863,0.39953396057303364
374,0.04733749243275882,0.15177014449976292,0.4029460125112748
375,0.04562110405242167,0.15552525487744312,0.41491136243193333
376,0.043604779476166415,0.17587143535134556,0.445454025213665
377,0.043530985531243585,0.21565819490791552,0.4907769859392751
378,0.048525651750873984,0.27252079076669955,0.5394328811186372
379,0.08442052158913034,0.33302372394575264,0.5653165127333043
380,0.19402674833748995,0.3385248224603824,0.5547299842563154
381,0.3816320599509788,0.2744691768118044,0.49460936999594746
382,0.5867337054893429,0.16961193989581436,0.40270376475312875
383,0.7422018981196933,0.07661745423760778,0.2998140800475622
384,0.8400638427605139,0.03166705511124599,0.20945931727688294
385,0.9063885196738367,0.013438314151824232,0.15217749902584987
386,0.9286849817111709,0.014909146261243414,0.14826972890853116
387,0.8867895828252222,0.027473030957164017,0.1762129087386028
388,0.8580485760560972,0.03415129564232267,0.19897288320208564
389,0.8872247936211138,0.030853703405498718,0.17119049748236959
390,0.9381227523345538,0.01834180187606704,0.12757724773975299
391,0.9659981429854324,0.01168909448740055,0.10075819474143348
392,0.06242419921127554,0.12296401078674014,0.3961876145768073
393,0.06141031280515275,0.142946797947283,0.3909164191025941
394,0.05652598397148175,0.15056247499051872,0.3901588400948745
395,0.045790834990531,0.14713102138908712,0.3958668089771153
396,0.04325638612299411,0.1464482150627029,0.41077818947392786
397,0.04375499795294208,0.164961446544918,0.44617963047302023
398,0.040897459612477656,0.20771711091710335,0.49757551471511346
399,0.04878786628018395,0.26491988739305733,0.545404898380254
400,0.10544972615487472,0.304536938534257,0.5559677726632694
401,0.24587191107661874,0.28493269660170606,0.5201443473227256
402,0.4332571663162121,0.21685160923837096,0.44160187987891664
403,0.6081057037779342,0.13220099594318035,0.3524536750496462
404,0.7231117827829305,0.06892280248368594,0.2656998437891029
405,0.8109811634263189,0.03690910939932752,0.19150970825830554
406,0.886252819037836,0.01704891724444084,0.1419587586521925
407,0.9207649975788686,0.015193074672603607,0.14344175711750218
408,0.8829786121250616,0.02653085971717943,0.17936434841050145
409,0.8513210270072606,0.0340164869943632,0.21180452661898727
410,0.8768919866458212,0.03159492490125082,0.18944832848984053
411,0.9353113448174581,0.020264797278656165,0.14037362733042422
412,0.9618131873018037,0.014594428007902829,0.10972840347631967
413,0.060776337004441607,0.1869337130465372,0.417045163759547
414,0.056244504454024964,0.17733387886046886,0.4131358976250112
415,0.04289541665281302,0.16145100431556877,0.41250810425637535
416,0.038479936097794654,0.1522840796219037,0.42563186634327294
417,0.03769116109116833,0.1672254917416817,0.4646643329660726
418,0.03241479201125427,0.21181483522804692,0.5213348912595219
419,0.04424831801418595,0.26535819139578615,0.5674657659148906
420,0.121318411394664,0.28483659745707396,0.56191454841265
421,0.28403808797118174,0.241631375216781,0.5002397086514769
422,0.4679932688212506,0.16408287522956838,0.404585182507487
423,0.6122438912018765,0.09511485765320571,0.31670296349550725
424,0.703304723076125,0.05707190172677278,0.24650395913554748
425,0.7855973972007569,0.037449750857195784,0.18873914793469193
426,0.8663144064951053,0.019189111493480796,0.14565696418215238
427,0.9102588836468682,0.014512465952988928,0.14668521792312578
428,0.8807203092240377,0.02255945189622347,0.18240354038789022
429,0.8536999658451647,0.029641784510973837,0.21711355725719295
430,0.8816964362058082,0.028247323172830303,0.19512306139426655
431,0.938556702894376,0.018268789813055807,0.14666836761479024
432,0.9695100509972882,0.013478934180631641,0.10406247108495395
433,0.05475159773741056,0.21127451779974912,0.45386685078270966
434,0.0521051783320411,0.20748046010851068,0.4563485830876786
435,0.0443634138598219,0.19293945506896373,0.4510727804863874
436,0.03469316007298882,0.177295061251195,0.4460331451557618
437,0.032320464210319214,0.1665213661751616,0.4578559866726001
438,0.028351796493138855,0.18277371161825007,0.49908976386586057
439,0.02210234966506197,0.234062441378564,0.5583578027679521
440,0.0413088506748051,0.28569708608554323,0.6007016913252564
441,0.13582154629773596,0.28819877130765775,0.5800728601238034
442,0.3010735645043705,0.2218548023572019,0.496450162850006
443,0.47085623945698024,0.13157713621462858,0.38937780371251457
444,0.5925702286674939,0.07287521185681219,0.3054001403545113
445,0.6811532230767372,0.052008830672740945,0.24937127037346946
446,0.7740311178090264,0.038350198753664,0.20082244777508856
447,0.8621491722057933,0.019724828142709875,0.15717167637879928
448,0.9087914829302686,0.012699088432692296,0.15068693968166574
449,0.8849471401977628,0.017991758859566206,0.18150193057813122
450,0.859597392261092,0.024749770065672583,0.215748938625388
451,0.8880276872382592,0.024744216365596414,0.1975254133588714
452,0.9439938111580513,0.016393053741528017,0.14761882148707312
453,0.9750678533276012,0.010472180575636626,0.09801763973710524
454,0.045675127840413283,0.18231540733206514,0.46318011076163274
455,0.03859748856073398,0.18383713162040832,0.4715451974202829
456,0.028412262532192527,0.1847842965653866,0.4741749114447892
457,0.024968199910034686,0.18356518607525574,0.4777348168218686
458,0.027240746240427247,0.18177394743256278,0.4946728067811187
459,0.024308509469518368,0.21057229422797014,0.5405989111375415
460,0.020847706192585035,0.2785791916470373,0.6014807217064522
461,0.056224320432691474,0.3315424697998786,0.6378734731286373
462,0.17520119508549128,0.3154653169586476,0.6012382846104376
463,0.35067481267102063,0.22254601044823305,0.5004998686200117
464,0.507032522688402,0.11889183821800992,0.3865367700856137
465,0.6008287998646372,0.06805453044728281,0.30812847060709897
466,0.6770121671156026,0.05738485453732352,0.2633672978290814
467,0.7688412844491267,0.045894703076216035,0.21979335229705263
468,0.8647426158566217,0.023986166892225633,0.17358354421503627
469,0.9150910865661843,0.011160105380630581,0.15634764251035813
470,0.8856194609974266,0.015146930321969164,0.1782158040391274
471,0.8519797790686117,0.021882152808287123,0.21193295489632266
472,0.8733358323997141,0.023091952023416178,0.20152744399138042
473,0.932919308871782,0.016698274896252457,0.1507151078896528
474,0.9533611590254714,0.0039007750570198164,0.0665679627196867
475,0.931687783919667,0.004333422441185065,0.07581051510875571
476,0.9216805805769986,0.004883934139314348,0.08619559254589909
477,0.04177915415928677,0.13286489675147675,0.4369112264392371
478,0.028763513104792957,0.13951438236769365,0.4520082134033787
479,0.019684069694108183,0.15565857896107457,0.4690742892933087
480,0.019882555288379424,0.17336206831866657,0.4913748350163395
481,0.023747160149989104,0.19433263029521095,0.5211389560428706
