fid,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
1,0.9794176804661872,0.07858712368071553,0.03512867287226168,0.04545071670837935,0.008856474482424544,0.09421480477339333,0.388180215793654
2,0.9896099065115594,0.0617244101458776,0.046633052442480505,0.0346257784465487,0.041273933031424535,0.10539006791328986,0.38704230321157135
3,0.9871718644630322,0.06957350879713023,0.039432725786990724,0.04038629242305123,0.03050458033517214,0.09191462502033282,0.38900556159079996
4,0.9863725512000081,0.08027333361275546,0.03236312805976241,0.047812644064605454,0.010207764076735371,0.082710404501575,0.38733704619134524
5,0.987040019192066,0.08600281350382674,0.026343555301421403,0.052247268777696955,0.005949763336791482,0.09038090278299282,0.3875311621500737
6,0.16764545455284408,0.2890579677038788,0.3741341248884063,0.14890405415809269,0.008192764487080662,0.024824357947110017,0.4528831051421246
7,0.1410062400010143,0.2696773336265552,0.3460483209885799,0.11965828702154051,0.004546122236075948,0.019993380314910165,0.4032982310181589
8,0.10965559977116589,0.2535972347159221,0.3342439058338313,0.1089586339818689,0.002592668319149741,0.012789864166370067,0.38918436707893683
9,0.9776433438394093,0.06251686632292472,0.05830276384837164,0.03497205884362065,0.08967354224363172,0.16640311074759118,0.34966834909033045
10,0.9874561236972575,0.06254127924826854,0.051325494599812865,0.03582266904940562,0.06855533733196036,0.14137001151212594,0.36924114744683123
11,0.9923999011841564,0.06755545873715886,0.044468655147335494,0.04041701701125326,0.04759851403602649,0.1090665342200441,0.3859218807271027
12,0.9897799984109149,0.07527788201250578,0.036203081424388814,0.049221162325042186,0.030262994090183667,0.08762636230401469,0.3924808525936387
13,0.990205405835267,0.08705300683581871,0.029234680031957803,0.056132882922861484,0.011405466700596945,0.08305956015397917,0.3906858268637467
14,0.9894355889390262,0.09286199875184893,0.023400863488856807,0.05914634314812516,0.006476729284900856,0.09157378588705158,0.3882723681521291
15,0.17921165284526944,0.3498097304002842,0.45356890692867113,0.24005787825957636,0.022672888217752478,0.02261116768922107,0.5337163586555461
16,0.17430463678236052,0.31211440883178854,0.42353819680147214,0.1718207522428887,0.01017883829667064,0.021469927395236125,0.4840761031623182
17,0.15059915095055063,0.28547635167211627,0.42260391966119404,0.1326656079938315,0.004461536596768347,0.01879907948379849,0.4347024935743108
18,0.11399329669158659,0.259342638257851,0.40358915407812884,0.10883081190249305,0.0023887611667256854,0.011198739992472178,0.4029418595466244
19,0.09065133638049731,0.23718794957831163,0.45121159418879725,0.08887834495776945,0.0008946860010251562,0.008236580915467017,0.3998697362374204
20,0.950101433132315,0.06694231171277676,0.07577047315244131,0.044680459701609686,0.12275546762408161,0.17364039120998584,0.3544779734234677
21,0.9702166811893589,0.06742407011839413,0.06122471333145114,0.040725072593529275,0.11182742417416008,0.17748028892881434,0.3576845969448162
22,0.9846951053497159,0.0683633497051427,0.0501616957867539,0.04225168546782509,0.08239241922759573,0.14765798639839844,0.3741031645371591
23,0.9882603714948178,0.08167445918464043,0.03866931017598942,0.05379744907825949,0.051025671100517804,0.12841705051570998,0.39249984844645597
24,0.9787099160563935,0.09947082591683079,0.03339556319518783,0.07064911166634345,0.027059981965482628,0.10956924239408423,0.40847667828826756
25,0.9688878398014727,0.11155557207824617,0.030838618952225512,0.08255128875742802,0.013986324141313962,0.1149809766725143,0.41485234153447403
26,0.2606211180249738,0.47822579467808385,0.3922533922890768,0.47871849607778105,0.1207531943052056,0.06583027283347832,0.6343544015406388
27,0.2009111822340544,0.465678561792108,0.45048032765541846,0.4240339741212123,0.0709703990184187,0.03135347892987424,0.6254281964926672
28,0.18613540272066206,0.41167812025676087,0.46554716902317556,0.3094184149341886,0.0319056025778721,0.02442021551212016,0.5860255081873186
29,0.1789625907251819,0.34596196152738146,0.4593452832198255,0.21006165896104526,0.011512245582907938,0.022069087509597306,0.530695025296293
30,0.15230512415585384,0.28966978223443285,0.49406244399168336,0.1457201233804024,0.00450714596567253,0.01876670520471975,0.47627413344006864
31,0.11535014850420498,0.2667173020735108,0.512180091299519,0.10954282115300619,0.0017971772675011786,0.011888385145151186,0.4424065828486609
32,0.08374194225910275,0.22331846859439566,0.5515813491368348,0.07793620832053749,0.00020589150920701367,0.008204705030157158,0.4270927823676876
33,0.05944851628242162,0.17266793866653232,0.5418837419548755,0.04701948634569808,0.0,0.002880670356452333,0.40462830901725155
34,0.04182561890872522,0.1311884792181763,0.5909362369402538,0.03312273453676981,0.0,0.0008901201728046684,0.38339840868211666
35,0.9372466969456945,0.07844486333393215,0.07930562815568759,0.05692311758185494,0.12928337344873422,0.177823401735474,0.3667226775167481
36,0.9542374254954995,0.0821834673440864,0.06384751934037794,0.06056000423726132,0.10757246539499217,0.1830664491380305,0.3775052634948971
37,0.9702496898123258,0.07875762382689924,0.055264304370394,0.06291271789592201,0.08023360466849418,0.16676716394670557,0.38860845353148027
38,0.9706803218891406,0.09512894929152585,0.044293825194496435,0.07489137126007987,0.04985756573648815,0.1764696168858325,0.409240658712922
39,0.9456795234168389,0.12272610169918981,0.04553866606646922,0.09647754242136129,0.026160448727851487,0.16975020056147053,0.43540042189035605
40,0.9091738548040992,0.15238979935232122,0.05847462656173497,0.11711884646296344,0.0220403624213056,0.1700840720440973,0.45108987687780777
41,0.8323863584493016,0.18533811014601945,0.09656504498234794,0.144843170689215,0.04276783532563833,0.167050720891003,0.464695781435761
42,0.42965501939071904,0.43515152504990073,0.27293367096989984,0.3997756570284757,0.18609995313284114,0.1532312238762612,0.6398870117018068
43,0.3197899089962808,0.5108730512543336,0.3187447606890804,0.4689802954417284,0.15460892450531996,0.09764311214466548,0.6841514344641628
44,0.22962746929834618,0.5466656147039654,0.378865989785379,0.4652016927514732,0.0894132743892915,0.03974768408312588,0.7004779960704959
45,0.19398608973619966,0.5150707316762837,0.41057695476705314,0.3710657884400388,0.03707654236817893,0.024336332337343752,0.6706384233207147
46,0.18164070173264124,0.42685205331784554,0.4540411122680331,0.2484040641269457,0.01241145727179319,0.021294727180031434,0.6008555999496042
47,0.15023058218622734,0.33435713960079344,0.5410566555015244,0.15951549899132306,0.004496935783608096,0.017109298539838037,0.5282457410203091
48,0.10901230473813558,0.27558796977436356,0.6088770965254482,0.10785908509436727,0.0012787842474879546,0.01072602669787977,0.4767605369305989
49,0.07762633900143337,0.19806633622193537,0.6746741315052408,0.06779730322780567,0.00010601660662231845,0.007396328336291063,0.44301417836394885
50,0.05517888085053138,0.1596524312206219,0.6567326026792716,0.038768275726653596,0.0,0.0022762354459987025,0.4027677456301068
51,0.03913041445706056,0.12043569268622566,0.6554646721877122,0.02259448938775576,0.0,0.0005932574734817495,0.36485954009149724
52,0.9199439766543197,0.1110655812082427,0.066714522677724,0.10648071402770368,0.13776620775307633,0.19593806795776753,0.427429247623153
53,0.937780048687763,0.10672362888050846,0.06219442235285151,0.09813597474865461,0.09378674588622331,0.1963845752002876,0.41390360640599355
54,0.9398646444359365,0.12085841487569722,0.05327322831591908,0.09836820145787747,0.04733438061251928,0.22157527920250952,0.4285017259914258
55,0.8894900522474533,0.158482066704739,0.06906294768335956,0.11354864794104959,0.027315868312469724,0.22116342506172032,0.4554690774792063
56,0.8256901533635144,0.18903549875775214,0.09972618304053456,0.13647936103128455,0.038347421199360646,0.21851707979089866,0.46926297499334835
57,0.7470797795891899,0.2238486169391136,0.1347811486776499,0.17224669721830432,0.06890077304644059,0.19293841599526917,0.48148613641157
58,0.6600408142987382,0.3140711405701702,0.16026157892997644,0.2549309968317149,0.164604521412883,0.2414711494297986,0.5457941607206457
59,0.5135132138085177,0.45115999932251744,0.1955141568603066,0.3788518670599444,0.2038559877468525,0.19587898958909178,0.6551973728023422
60,0.37199071510935694,0.5940025196412626,0.21974105966539978,0.47440753500744504,0.17568571722781917,0.12545532522815536,0.7378740220513165
61,0.2630474669777754,0.6315797929289285,0.2931794872769594,0.48445881511954697,0.11607723618297464,0.05158564644098729,0.7653095693766127
62,0.2174430817928457,0.5940293721031756,0.3497331254873713,0.39998572409475447,0.049872603744973015,0.035472885476994405,0.735969853697775
63,0.2020468091111268,0.47771452741736103,0.4279107374245429,0.2758180294679054,0.021252674393152652,0.03538553480725217,0.6632997619251078
64,0.1580997449543259,0.36398052460036157,0.5413860806421049,0.17541186596421793,0.007448991528283666,0.026920563023423934,0.5792598677429451
65,0.10775670717908913,0.2815860445214211,0.6393741409438451,0.10910263080979682,0.0015808485141134442,0.015966037054185055,0.5040949252220152
66,0.07012071157180552,0.18426610958881048,0.7290573629341007,0.058851417059123404,0.00011829352151068029,0.007698058646373387,0.4414757599751394
67,0.04975495632483875,0.15069986533323945,0.7236132296569444,0.03023484950670419,0.0,0.0020506851321963524,0.38602414290140136
68,0.03735766131651916,0.1039154583072806,0.7575246077027091,0.017949166509660875,0.0,0.00043946077769632143,0.34172410679691434
69,0.8445735187500065,0.17099416756107136,0.08328576203710078,0.16048084274162944,0.5060267376461965,0.16846948140275433,0.5946617848610616
70,0.8801659345230887,0.14317875387909254,0.07493765178761799,0.1449686437943208,0.3232104505292885,0.19266344982208788,0.5027902226179298
71,0.8991102489690111,0.1284805550298441,0.0744955775554391,0.1245925525320722,0.17851369735397263,0.20168618898337196,0.44964157759053647
72,0.8908552329935346,0.1280609244602243,0.0882921052759375,0.11049395199248803,0.06231693649504878,0.22058182637854154,0.44253041520502195
73,0.8242456970477223,0.15699921949767387,0.12549744495470452,0.11395092669020401,0.033631732962749364,0.21782422920015657,0.4557451429561757
74,0.7641959830010631,0.18213315275632688,0.15657745259391925,0.13575101573543294,0.05202396282368713,0.23296572521380587,0.4654405138629216
75,0.7199877329145739,0.23771778425908927,0.1538350146314778,0.18494636740400902,0.09202549292534136,0.23999149502434142,0.4921634453113528
76,0.6848270793455717,0.32419312930463784,0.126575714236495,0.2723565787401259,0.17522603582626836,0.28196339655113617,0.56593797081981
77,0.5610936273112112,0.4887807961013116,0.12169830245026668,0.3952279936104497,0.22364080828718563,0.2226768879971054,0.6779114619438411
78,0.4033023388006666,0.6345575359645257,0.16018079361502413,0.48928668251714286,0.20405571573946218,0.13813429224437315,0.7593510553909623
79,0.2873592628447743,0.6491023025296523,0.25546041661154484,0.48335923025873645,0.1481888108759822,0.06219967768683035,0.7720999250738625
80,0.24037129209377162,0.5885243706488732,0.34207873965924646,0.3947496802858606,0.07268551751947488,0.048989500605354105,0.741138246088004
81,0.22921445275131225,0.48816107254019575,0.42412505016460417,0.28000527800004715,0.036678558274788504,0.04930350563982359,0.6843629078412399
82,0.18126380459668842,0.3979096542545727,0.5250407214370144,0.18803241482527608,0.01341653319142937,0.034769177100074905,0.6110329676745442
83,0.12250131596102036,0.3007507479741898,0.6341389869443576,0.11408106421461665,0.0035300823413361485,0.019997086080123423,0.5163801533047522
84,0.06470393467927711,0.19460595950911846,0.7626405108296515,0.055569124527068456,0.00026292094552280316,0.006649094298746728,0.4276006398670557
85,0.04252615992393596,0.12772260335199298,0.8211360299819155,0.025908560006542666,0.0,0.0010559785544616387,0.3646744182316165
86,0.03646703854086657,0.09197282258812542,0.8251099949230497,0.01864757521523707,0.0,0.00034481409891250875,0.3375686940566811
87,0.7560329582520477,0.23177996350548782,0.12767046128583565,0.17383936438109693,0.632510741967298,0.06880827484555402,0.7336951783813563
88,0.8141160853637153,0.19875294517011066,0.09042808870987658,0.16324588011878427,0.6425536375138671,0.11819019011785367,0.6578940855236991
89,0.8623671892268547,0.16837121420716228,0.07226683202928806,0.14845473375068857,0.44585656978538535,0.16584389837380076,0.5606989872401158
90,0.8793427100693963,0.13829968626887718,0.07937685262611412,0.1254488056416574,0.27445846730572826,0.19419815356498554,0.48509072662347147
91,0.8531471303963859,0.13191441447476962,0.11249460865391822,0.10632415417946711,0.08792771240137875,0.20696725479269026,0.45365092436718896
92,0.7919369407678803,0.1588301148777033,0.14949756164735303,0.10619176294685835,0.04897051684986911,0.203564018265901,0.4546463968241962
93,0.7577377997373819,0.18124002865437547,0.1613513050132625,0.12928695912670213,0.06905078379475656,0.2422816187711641,0.4670459063996347
94,0.7432587507226679,0.24341395018051343,0.12721242708197916,0.19623637949128467,0.11379152377310896,0.2812143624770121,0.5150642428975211
95,0.6963235629192783,0.35809712579089403,0.08695088443522271,0.3130038606874322,0.1731363730257064,0.30071498119387957,0.6102449147637479
96,0.5630028272972532,0.5313796529386706,0.08145105199189487,0.44581842852997866,0.22896604562807868,0.223715935120543,0.7110746815681572
97,0.41705015724089844,0.6548985609898845,0.12541610469361475,0.5175465095487048,0.23123249512505184,0.13971285328407781,0.7595085479094879
98,0.33833614088648234,0.6327458858555955,0.2175273193004814,0.48142309737496775,0.18958318364183124,0.08966967398046204,0.746537500276121
99,0.3016244608904116,0.5495723270209532,0.31569532649026827,0.3827244109351462,0.11932628015006048,0.08364003264584684,0.7196116205413623
100,0.2760228234230856,0.4667088642718249,0.40084821543891547,0.2829541174469492,0.06636843201229137,0.07397760646080352,0.6905387661334665
101,0.21516330025779043,0.4011291314657591,0.4943709170999751,0.19914552536171468,0.024211969799229613,0.04538013032760842,0.6295268530660456
102,0.14864729131085358,0.2944467166509446,0.6064563245737223,0.11486323013086704,0.007750021614531725,0.023635056997064346,0.5101352597877161
103,0.08148651885418647,0.1808000507985264,0.721305341550777,0.05111434038050151,0.0011505522378758293,0.008159343389353209,0.38848297603435866
104,0.6771753162951849,0.19839304383055842,0.23227695943678348,0.13431296874860185,0.5272359676796291,0.025058293953651053,0.6856623552648919
105,0.7774428394502785,0.18266897808148472,0.15029447449131011,0.14266659904974688,0.6294067727268869,0.06955801693037841,0.6697483559372578
106,0.8558385563655255,0.16076169549273822,0.08510974913180194,0.13428581488488672,0.5253539474466489,0.13936250873770437,0.5979588905923281
107,0.8714612187768631,0.13383541682926614,0.08572947364160344,0.1174542193730762,0.3726080454246537,0.18450623789696338,0.5219831715189643
108,0.8374321812791071,0.12649912806491131,0.12385701258993033,0.10645717539332443,0.13066754468821126,0.20021567461662795,0.48021789924435143
109,0.8064527446669086,0.14788508386586427,0.14301858119177235,0.11347538018952115,0.05690765955758912,0.1889684782252009,0.48050022368255824
110,0.8008999639905631,0.17227079644756563,0.129151415466751,0.15021017660773564,0.06825587811245364,0.2205915681942151,0.5054997585149151
111,0.7640662414696492,0.26705831679404374,0.08589217546479533,0.2545149928406877,0.1173201659408824,0.259598616674927,0.5767598182649217
112,0.6539395751823402,0.42403560772562127,0.06253675335361683,0.41435415697437133,0.1568694689721867,0.2559027010286135,0.6889514180650204
113,0.49659716401451137,0.5930957531146513,0.07955453868897701,0.5489668427177375,0.20168034888203423,0.1860994429737636,0.775463759343287
114,0.3905515943841507,0.6709178377158612,0.12833639964629992,0.5769338053207395,0.2153883371336673,0.12583743951548837,0.790499624496029
115,0.361234055580803,0.6193692869211167,0.20523908078982328,0.49937005283513747,0.19199284093376773,0.10927072888621987,0.7604705774096424
116,0.33127526328708456,0.5427470672549923,0.29151878238764073,0.3912713550548236,0.1409567911865034,0.10555437421167833,0.7407259085973984
117,0.2759157719199139,0.470570697396645,0.38057182456684996,0.29550422487023464,0.08121299128788381,0.07950075950849277,0.7171680407931381
118,0.19910393702983328,0.39621510792501485,0.4884765003967163,0.19968941729641254,0.02581700095011942,0.03578144984561087,0.635162373963539
119,0.14402438146474647,0.25268158112744743,0.6233241193384631,0.09938195383154323,0.006786418832991907,0.010079169595212703,0.479700875783372
120,0.10340896968382353,0.13928130154403684,0.7238747355556436,0.033921610223975156,0.0007195859027429613,0.0014342037112307136,0.3335554338059336
121,0.09204825587125755,0.0884775906365664,0.7517386128220124,0.01582295634265652,8.009298713957085e-17,0.0005396974361792427,0.2597784654350422
122,0.3878364590374341,0.060187677546257194,0.6054787360447734,0.0270214257788673,0.1345914807490771,0.0010139982408232334,0.48713202082717794
123,0.45472281275895965,0.0887260391189501,0.5286357896221983,0.04363089622493303,0.18637923951000174,0.0029753652410275614,0.5222467399809562
124,0.5917027881741348,0.13401451390785554,0.36035750855610926,0.08176241221059982,0.3384241140880322,0.010520868038490004,0.6020931675731616
125,0.7309630583288238,0.16461645543590464,0.21134363988812221,0.10885863514800354,0.511337135785954,0.04568690060052469,0.643064333592861
126,0.8287205075241143,0.16983560583924945,0.10489130293542885,0.12072789681786518,0.5015749340630958,0.12097262869815775,0.6201072329277936
127,0.8407245738778759,0.17015200432422145,0.08473223261076042,0.12378626013681043,0.40209516242404053,0.1755941387614856,0.5616079184227185
128,0.823245218037853,0.16926254356974707,0.10048916882703374,0.12807441521535926,0.1758617352301836,0.20125917248088018,0.520987369344123
129,0.819838131948386,0.19198927224678627,0.09587088553863986,0.14691966288377634,0.07709547410161185,0.18362290705882883,0.5253286301337311
130,0.8139125785059657,0.2243921858737326,0.07409185400958483,0.21012125874161386,0.07789388583366894,0.19040681742704918,0.5668965951986058
131,0.702895251574699,0.3745903263418344,0.0483486794498846,0.3670645699334067,0.10537840084839625,0.19434003142340914,0.6581359793395407
132,0.5244575973098761,0.5752896471941773,0.044401192399805674,0.5727556514406565,0.12002586384245544,0.17156053790892242,0.7826425197814388
133,0.3685278832149691,0.7384915069733082,0.06584108435651528,0.6972898630779373,0.14869069004350324,0.12493955675318145,0.8642183018377196
134,0.3206143328316717,0.773611586006916,0.10242729300236984,0.6705193316548592,0.16916333065643246,0.0985587810269833,0.8693844182779817
135,0.33977976399049886,0.6999772004225825,0.16253903686895763,0.5490567517006248,0.16007177470993814,0.10481168845561095,0.8406992146360858
136,0.32285587685852063,0.6130634197442599,0.24521092734872488,0.42476867695420245,0.11844464601486088,0.10295366422330991,0.8147314297235607
137,0.2479648271046795,0.48575051318596363,0.37764188629745304,0.31019341521007426,0.0670286639296525,0.07170030645467551,0.7519296391114284
138,0.15583909976301186,0.3439621378870705,0.527657634054601,0.18661546034293502,0.019678608966554947,0.027816805257899032,0.6099592112436748
139,0.10370442587682033,0.17925848872145003,0.6659360974791058,0.07554445219777078,0.0043428383593456365,0.00369640050045958,0.4287472093634893
140,0.09266855609932212,0.08954332707147246,0.7310717188324453,0.02071617757006499,0.0004478358652024854,3.488759961148408e-05,0.2946787531452345
141,0.08627931147547704,0.07322987346476255,0.7689977597704609,0.012336308200496237,0.0,5.518965470589036e-06,0.23080017449482815
142,0.06461105599277893,0.056168807193251166,0.8227607824282636,0.01005088892603767,0.0,6.016649605731206e-06,0.1798332115386946
143,0.33115070108812095,0.051206372289231264,0.6642765659604448,0.016726748129009275,0.09445635903684428,9.916006819130648e-05,0.4660440181361253
144,0.4172249935893248,0.05926841368871375,0.5801036386084777,0.02512494787717004,0.14658602999544204,0.0006969419477126248,0.4868561411984247
145,0.5617874491860728,0.08955122384640665,0.42691729005260814,0.049301286139496116,0.23987239978174693,0.004509280568603088,0.5552610706695106
146,0.7097562400184353,0.12600209310113694,0.26193978146818125,0.08006108072033817,0.42001171080628036,0.03262768448679124,0.6232395042561916
147,0.8169320782725052,0.1542363136877725,0.1292069623828767,0.11070018393719375,0.47855723441106074,0.10317831364986245,0.6299066761493455
148,0.8277142860893562,0.18968519767982125,0.08292941580877095,0.1350753162708548,0.4184075188693455,0.16077092527489995,0.5845386686165183
149,0.8335165548497513,0.1939079236779632,0.07326975384485399,0.15087565846228976,0.23905121235137353,0.20364617583880357,0.5413898309201418
150,0.8358771571435722,0.2162883701658577,0.06336271634006942,0.1795379292139473,0.09753591814214926,0.19712718184743047,0.5480818738008315
151,0.805360522398685,0.26378293229071015,0.04970157826820646,0.2737449493693701,0.08007986570925134,0.19774186457166923,0.6045411363169179
152,0.6226447045974092,0.4731632775748021,0.04015797275309218,0.4814472240492574,0.09740446047174862,0.1636225686868952,0.7096530301440095
153,0.3954161833953099,0.7248825923088633,0.03720410212118575,0.7227106352058889,0.10290842863679975,0.11659939380787605,0.8391460694776343
154,0.2449770372073729,0.8950190174421434,0.04921588015552203,0.8361971668228212,0.11308661788460883,0.07127013510960555,0.9253745543941223
155,0.23058633654491192,0.8944435629305211,0.08286521308277423,0.7669739622007585,0.11524445301492459,0.061505463596261384,0.9423734728423356
156,0.2773765939809417,0.7890744866121735,0.1467130587007518,0.6064912384840846,0.11949297288612346,0.07527264247790413,0.9244883714036551
157,0.2803498791654187,0.6680477896699293,0.23846316936154607,0.45462221750051496,0.0853352541527204,0.07819234869651945,0.8795588565020103
158,0.2154011309644435,0.48500535935756056,0.40839760972786776,0.3123302154063245,0.04376813628379282,0.05482689843195253,0.7612098144953491
159,0.13466122926727778,0.29913470983475476,0.5754755165731925,0.1691266262997071,0.011038730567739942,0.023494814710978407,0.5677303308221164
160,0.08610218646007976,0.14670274671184158,0.6818391990047953,0.06116004414051928,0.0013318487809929629,0.0027931296778375713,0.38176890254876333
161,0.08538836043057496,0.08781542284469447,0.7114092354106014,0.01770296954818509,4.140564744246117e-06,1.4139069103167198e-05,0.2780634386808662
162,0.0781812936655379,0.07314214737547636,0.7561451593298195,0.012487842169334426,0.0,4.766379430876169e-06,0.22515710817911636
163,0.05435791716937576,0.05162896549970967,0.8471932650808317,0.010024128621051996,0.0,5.198419492382733e-06,0.16849892608387118
164,0.04376984609900819,0.034884472414048684,0.8932180387178146,0.006594827063696974,0.0,2.3518826934373334e-06,0.11130414341047569
