rfuid,fid,Target,BUILT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,NAT_AREA_BLOCK
89,5.0,1,0.08104687345662744,0.049693595454599955,0.018337406335959313
90,5.0,1,0.08225242573304715,0.05402156440402465,0.019802139715682513
91,5.0,1,0.08634495585828755,0.050936614731664526,0.02158637595777836
92,5.0,1,0.09117900327184415,0.05741452846051566,0.018431750741254686
93,5.0,1,0.07683456135774419,0.0585170672677654,0.020444062449107698
94,5.0,1,0.08466215383870639,0.05879347571972151,0.022313304081613836
95,5.0,1,0.08216815616037432,0.05571025585892613,0.018193874167831227
96,5.0,1,0.08670264419265784,0.057859072765001074,0.020428637227524638
97,5.0,1,0.0917048923488794,0.05833987402912417,0.01997788006718764
98,5.0,1,0.08519843953351146,0.05135051309437968,0.017841786972691096
99,5.0,1,0.0806214585815705,0.052826052534494475,0.0188528817878549
100,5.0,1,0.07660922424973211,0.05826140483815382,0.020279612744550875
101,5.0,1,0.08431585269450323,0.05920342980415291,0.02029010077245316
102,5.0,1,0.08904462121177127,0.05792446920157215,0.01750977813068926
103,5.0,1,0.09273860244938954,0.049349587867537084,0.017900882350151096
104,5.0,1,0.08379043210956943,0.05874844523919059,0.022413340405376573
105,5.0,1,0.08349346068151221,0.05021558623854423,0.01784227083294833
106,5.0,1,0.08834073035515434,0.04868140927873862,0.017968254319225014
107,5.0,1,0.09041716017058893,0.053861011499387164,0.02052025658506099
108,6.0,1,0.29278033155048,0.17333926767690147,0.3969359846744369
109,6.0,1,0.2949571508797713,0.1537890890824307,0.3427851968061776
110,6.0,1,0.26687985046360624,0.15019095170574062,0.35288591158076255
111,6.0,1,0.31910350745692295,0.15978848503954088,0.3294045825283935
112,6.0,1,0.27321236836657825,0.1724291566096471,0.3899600997998908
113,6.0,1,0.2730727513370293,0.1768650435095897,0.3496714929646606
114,6.0,1,0.28834997305772125,0.15547998743577068,0.3879587811123833
115,6.0,1,0.2660185817886956,0.1543975097659119,0.3484841489836245
116,6.0,1,0.30529595316058616,0.16103178037860824,0.3465660938757961
117,6.0,1,0.3095403705906876,0.16577464986848617,0.3793272710351247
118,6.0,1,0.2874829588440809,0.15990312589783812,0.36630872453215824
119,6.0,1,0.29450851278893686,0.1737133277840201,0.3386885293134836
120,6.0,1,0.2941364922441592,0.16031281651423995,0.3853745788944115
121,6.0,1,0.29578700836732147,0.15139556903342144,0.3928858075153987
122,6.0,1,0.26523059521786146,0.15478430626813686,0.36033733811850704
123,7.0,1,0.272189535319611,0.12525505966886097,0.3032163570744981
124,7.0,1,0.26609373015475896,0.1420471060132042,0.3546426957686911
125,7.0,1,0.26203836940484354,0.11798573457052015,0.32534458302094366
126,7.0,1,0.26699418033883876,0.13185665527603901,0.3059723540622725
127,7.0,1,0.26150022775922943,0.12080956597724037,0.3213971922778172
128,7.0,1,0.2692784929415059,0.12887676772517237,0.32815564875608344
129,7.0,1,0.2768614265686112,0.13965549096538277,0.35137443061825346
130,7.0,1,0.29562539238676827,0.12655012120982861,0.2917386339519305
131,7.0,0,0.279397461530405,0.14370778273502308,0.32131345727828314
132,8.0,1,0.25320332048433114,0.12304620423059276,0.3585118413578656
133,8.0,1,0.28398262349856646,0.12045798021787238,0.3333157822881556
134,8.0,0,0.2534909365448453,0.12016097420246798,0.3234970589687173
135,8.0,0,0.26192083147580136,0.12457060984881344,0.3320092194765456
136,9.0,1,0.054848605836086126,0.033720271056219504,0.04987275289704038
137,9.0,1,0.06231240080971155,0.03271180666381143,0.04415976068232561
138,9.0,1,0.05467807720727894,0.03648450191993711,0.04830340553256471
139,9.0,1,0.06259528755310974,0.03900728692828315,0.05167020434291763
140,9.0,1,0.055342465510635305,0.03891912597669887,0.04659657881802481
141,9.0,1,0.05550762341120548,0.036193101043534764,0.053585797210855574
142,9.0,1,0.05753564938329549,0.037677209401127704,0.0463115330549892
143,9.0,1,0.056966538543513634,0.03954262606508736,0.0485489728955925
144,9.0,1,0.060237747639513554,0.03346537565221321,0.04516636234686213
145,9.0,1,0.05981187784744095,0.036712370627759526,0.05362717885250498
146,9.0,1,0.0660603975246793,0.03876732625399342,0.05354582638396813
147,9.0,1,0.054477724189621775,0.03607984519754888,0.05210982403100923
148,9.0,1,0.06012368844368354,0.03603882086954555,0.050567200898295396
149,9.0,1,0.06291864610957112,0.038325621913343356,0.04681566272905143
150,9.0,1,0.05642840917494797,0.038013973933280445,0.04913461628408301
151,9.0,1,0.06226350317671943,0.03905054090099967,0.04550422660672981
152,9.0,1,0.058508035700029944,0.03890903432912601,0.0521336511023749
153,9.0,1,0.06035924781527267,0.03801540988020353,0.04729298761584431
154,9.0,1,0.06095789689750023,0.03599107568282233,0.045870226109128075
155,9.0,1,0.06655063150345088,0.03711298524248732,0.04664271211174699
156,10.0,1,0.05728011736395934,0.04035564247657127,0.04445170521172994
157,10.0,1,0.05794227082306377,0.03459075969506161,0.0358913711142591
158,10.0,1,0.05520972492375695,0.03754517287733249,0.043716519642308146
159,10.0,1,0.06534445408019268,0.03940350425140087,0.03630896721367268
160,10.0,1,0.05751095393173455,0.03501092761759393,0.04295599488448776
161,10.0,1,0.060623626673951894,0.03704511477034117,0.041559037732486655
162,10.0,1,0.05855233842448654,0.037725301464173626,0.04229787439458308
163,10.0,1,0.06253525764861054,0.0370564067608397,0.04212984480304445
164,10.0,1,0.0629402890654568,0.03557078532355357,0.040983879106620325
165,10.0,1,0.05631681744035976,0.038471400185952416,0.03691179476379832
166,10.0,1,0.06736412227994601,0.035707692996821444,0.04105132612899
167,10.0,1,0.06014400095170107,0.03749115522810005,0.041528055109257354
168,10.0,1,0.056640614905454155,0.03919583548250792,0.040025560600432386
169,10.0,1,0.06396160676401927,0.0359783871347587,0.042564105422987
170,10.0,1,0.06534292195612955,0.03478163356787964,0.03859841258048433
171,10.0,1,0.06543699506639739,0.039713911519079916,0.0370242739286979
172,10.0,1,0.06103802346725542,0.03406797241099084,0.03888946232047559
173,10.0,1,0.06728253725092286,0.03719299760079879,0.04407905583163792
174,10.0,1,0.06699133103964669,0.03863856688126866,0.04462925681196154
175,10.0,1,0.058579353989902695,0.035237697695048996,0.04005612639700678
176,11.0,1,0.06800643159385099,0.04375079354516524,0.03447903936776497
177,11.0,1,0.0651493826103,0.045608878082646145,0.0340398252718252
178,11.0,1,0.06358651985595369,0.04118696083760438,0.0365344169518241
179,11.0,1,0.07068049117956933,0.040837113666168844,0.03432870501418623
180,11.0,1,0.0600126903489946,0.04024446531233028,0.03265119314082814
181,11.0,1,0.05925824734268269,0.047028334487180454,0.037167426088672594
182,11.0,1,0.066040470278419,0.04373030210710059,0.038058701075522325
183,11.0,1,0.06833966117815357,0.042613442668220015,0.033592392404558094
184,11.0,1,0.05919452868521588,0.04251218134600726,0.03308994626013952
185,11.0,1,0.07107970078922665,0.04538164901541689,0.03029673937787661
186,11.0,1,0.06484667257928936,0.03890495937168684,0.030941147676863692
187,11.0,1,0.06885607394036329,0.04279185484167766,0.03170456891774881
188,11.0,1,0.0648097643952028,0.042124310435603496,0.03517177049017574
189,11.0,1,0.06781307836304494,0.042585535496863475,0.030366499226918687
190,11.0,1,0.06353638068416076,0.04172323412053364,0.035796657462876094
191,11.0,1,0.06373113488090018,0.043125357470415626,0.030116864818405982
192,11.0,1,0.06349676878133986,0.04156707439962245,0.037309852187331745
193,11.0,1,0.06683609277682794,0.045417951793916916,0.03330861366631277
194,11.0,1,0.07024195414441763,0.04292910491326127,0.03427472610791267
195,11.0,1,0.060972883369693455,0.04099173180169331,0.03507015889095938
196,11.0,1,0.06809610648763556,0.040639400394071316,0.03803659400285344
197,12.0,1,0.07784475313878475,0.05275567029135568,0.02952424618639305
198,12.0,1,0.0725822434848799,0.0540803698297584,0.025056229361895003
199,12.0,1,0.08304268387692493,0.05487677745696808,0.02469541321908982
200,12.0,1,0.07129480365788583,0.054791982602450266,0.025159018630772384
201,12.0,1,0.07101677102809371,0.046785976514322085,0.02805351069841472
202,12.0,1,0.07813785892513404,0.05489786375321912,0.028805060759528902
203,12.0,1,0.07525181876828707,0.047751403591147136,0.02992821466188616
204,12.0,1,0.08137289803742624,0.05410308603517531,0.03005510905017929
205,12.0,1,0.07206150541086812,0.0498752167377257,0.025411123638883162
206,12.0,1,0.0682012515701742,0.04903774434471832,0.030460836354817267
207,12.0,1,0.07636060814323836,0.05019502188671585,0.026072187720231878
208,12.0,1,0.06817331685283012,0.05063049527346475,0.02761051835370466
209,12.0,1,0.08284639593466045,0.050591502347473526,0.024906772472446406
210,12.0,1,0.07711551179002174,0.050441583811691684,0.025505601159565162
211,12.0,1,0.0759110003740592,0.05350909507965416,0.0249744668021101
212,12.0,1,0.08097044783519482,0.05271402595955616,0.024658620155931642
213,12.0,1,0.07250048060382248,0.04799621554583201,0.02733941182150393
214,12.0,1,0.06826491423321122,0.05569684644217296,0.027304728493420277
215,12.0,1,0.0696642168707695,0.05566110524973797,0.025947313340530263
216,12.0,1,0.0819691879425667,0.04609677761528874,0.02711208328752627
217,12.0,1,0.06966509555112113,0.04833298890108691,0.02618798743742441
218,12.0,1,0.07772325705275027,0.047665860686805235,0.02861363780286598
219,13.0,1,0.07769129241289238,0.053491431156598705,0.01792535039496272
220,13.0,1,0.08003188715054241,0.061638647207969494,0.018796076935977925
221,13.0,1,0.07773004848819781,0.05662109862968335,0.022402550404199386
222,13.0,1,0.08639602735684622,0.05283766165731819,0.018275652938779207
223,13.0,1,0.09079060406651611,0.06290475625727332,0.02319057132738131
224,13.0,1,0.09105954530325093,0.06255736176903309,0.020331309015709398
225,13.0,1,0.08147094926145985,0.06206147220741324,0.022960131412147648
226,13.0,1,0.07832235768824299,0.06020879482815406,0.019165415733287998
227,13.0,1,0.0855562437742613,0.057148214184812834,0.02224937932069946
228,13.0,1,0.09392025246067917,0.053322048159458534,0.019403773288085457
229,13.0,1,0.08295776245219157,0.057979626305197915,0.0188050465059927
230,13.0,1,0.08857225628785789,0.05486831027966474,0.01959291325156903
231,13.0,1,0.08929476210318486,0.06063149150661657,0.022493648017363456
232,13.0,1,0.07900043649264288,0.059452187425243865,0.021374531746451753
233,13.0,1,0.08444040699874412,0.05171458653742504,0.022479809360281443
234,13.0,1,0.09274325266864379,0.05862338069044866,0.018234533887767163
235,13.0,1,0.07849371453530558,0.06165959798143699,0.017849758720897113
236,13.0,1,0.08520874070285783,0.058778044106290915,0.021543955992821617
237,13.0,1,0.08112612446732284,0.05443616570744846,0.02144476119719968
238,13.0,1,0.08009701732485826,0.053877123502488855,0.022160975630403763
239,13.0,1,0.07875029912697816,0.05687159601994614,0.01948933349229011
240,13.0,1,0.08182388920248776,0.05826776816510515,0.018298240698708144
241,13.0,1,0.08009276378688586,0.05977887063533386,0.020580729783909037
242,14.0,1,0.0952548753152043,0.06685452307468062,0.015000597105062392
243,14.0,1,0.08422851621329101,0.06000663752192599,0.018406548455834705
244,14.0,1,0.09060768242625089,0.06716863058449656,0.017843620659962537
245,14.0,1,0.0909509963141197,0.05707191887130055,0.017215175285647408
246,14.0,1,0.10044348826112755,0.055632693103650814,0.01781494951411014
247,14.0,1,0.087978669168217,0.060330025191959326,0.017084492069869905
248,14.0,1,0.09172298702932138,0.06282602727435285,0.018302988231045272
249,14.0,1,0.10007045130800542,0.06408769144949394,0.015105361524872673
250,14.0,1,0.09080819336061942,0.057327629452379125,0.018232038290210643
251,14.0,1,0.09500702168199585,0.05944530239042798,0.016199359576919436
252,14.0,1,0.09143194184905505,0.060713342499653496,0.014648229895950061
253,14.0,1,0.09802719208706992,0.06540134767551582,0.018765355303702817
254,14.0,1,0.08711313153030496,0.05938537867231122,0.016710282762689193
255,14.0,1,0.08429635476794618,0.05879877226878221,0.01688290150272426
256,14.0,1,0.09022160233556133,0.055635556960390055,0.01775661897600521
257,14.0,1,0.0891999724267642,0.06675948562756115,0.014799164477623892
258,14.0,1,0.08487283785021257,0.06435963872460275,0.01762557691171772
259,14.0,1,0.09010291813676664,0.06702724860316782,0.01462536339837723
260,14.0,1,0.09056128173757107,0.06076593748460937,0.01760022977175301
261,14.0,1,0.08316017048130667,0.06160088880834473,0.016809695375784407
262,14.0,1,0.09458539201169872,0.06297660549129627,0.01860964919451286
263,14.0,1,0.09854492461214005,0.061835239671853885,0.01726979378731147
264,14.0,1,0.09054763730336239,0.057201914703596514,0.017299414612547425
265,15.0,1,0.38074009302746564,0.27664650229407556,0.42925029091697164
266,15.0,1,0.3624449886291502,0.2835099444384009,0.3837491611905427
267,15.0,1,0.36718116820369034,0.2359129931014538,0.4509609421282043
268,15.0,1,0.34545316768268197,0.23654815016211592,0.39883615513639686
269,15.0,1,0.33098921857112,0.28230962928620346,0.4124527593994586
270,15.0,1,0.3743154675154923,0.2369477317898488,0.38856291880401056
271,15.0,1,0.3746982611603078,0.26664743282269,0.4348252091800999
272,15.0,1,0.33261646632671404,0.2516325267663483,0.38715388894405134
273,15.0,1,0.3298973121884425,0.2565741021862599,0.39306655265728363
274,15.0,1,0.37002156588732393,0.2401493155706278,0.4138820479528438
275,15.0,1,0.3223738797757004,0.23590516832093358,0.39216180376864007
276,15.0,1,0.3229088515118941,0.276011902282046,0.42661453725197424
277,15.0,1,0.3777553585861226,0.23502123832782618,0.41818939291301654
278,15.0,1,0.32139143667333225,0.24561024509426968,0.42278677635131023
279,15.0,1,0.3317384479119883,0.2660466430655105,0.41452389839979475
280,15.0,1,0.38326373105232114,0.27885699225601407,0.41762634692000455
281,16.0,1,0.3122557033885124,0.18888397972765741,0.43241020255503987
282,16.0,1,0.3265756328331645,0.19514670100240464,0.40308899877811893
283,16.0,1,0.28088195168527647,0.1776091084626346,0.3774917619952992
284,16.0,1,0.3273472020051016,0.18063883181884574,0.42746150529301885
285,16.0,1,0.3289364539749119,0.1816633725111763,0.42754131572732385
286,16.0,1,0.29124460114373996,0.17077252142687965,0.4032529033530923
287,16.0,1,0.2907839792646212,0.18989086878921363,0.37263170419762487
288,16.0,1,0.2894981547098434,0.20249099862666567,0.39210031059317557
289,16.0,1,0.31161617783605516,0.20006289269396,0.3961778252168864
290,16.0,1,0.32952623889443367,0.19250258117954164,0.42189976781826805
291,16.0,1,0.30352114418935905,0.18691089624763127,0.4198374197230026
292,16.0,1,0.33150623481633523,0.19448878499267144,0.4009306799128529
293,16.0,1,0.28802190115355364,0.19680082113301395,0.3898819945413902
294,16.0,1,0.28628952568829674,0.19205764132391687,0.3892871809460889
295,16.0,1,0.3076861922588258,0.19428571850533433,0.37513113812831544
296,16.0,1,0.3278158991428485,0.19711762289933407,0.37885810673006437
297,17.0,1,0.2919382427211653,0.12960758854200238,0.4059259600274971
298,17.0,1,0.2982879294266372,0.13222679370571508,0.36450075911067
299,17.0,1,0.28517768937359317,0.12860024066019124,0.3773665544918445
300,17.0,1,0.2884466008898585,0.14645768021643624,0.3481628009861112
301,17.0,1,0.30358917572883964,0.13200921332942658,0.3757252021622117
302,17.0,1,0.28696919600437537,0.13773706981290926,0.36009321389224774
303,17.0,1,0.302204810335198,0.15298592535861394,0.35295331649281714
304,17.0,1,0.29990635117776576,0.1451193060440024,0.37413915334939063
305,17.0,1,0.2910154097384908,0.13387718169975207,0.3429962726155907
306,17.0,1,0.2908842820068676,0.15560990606978234,0.40002236480675735
307,17.0,1,0.25628591285327046,0.15139136383900348,0.3548098104622313
308,17.0,1,0.28155146934497327,0.13443175647688282,0.35301798109059296
309,17.0,1,0.30062623429294333,0.1327324491220492,0.37477163487238074
310,18.0,1,0.2586655392891208,0.10892537979563624,0.3814663769672434
311,18.0,1,0.2564986060401753,0.1267620889202304,0.34874023491444084
312,18.0,1,0.2504722427320841,0.1258719767591466,0.3773699680046311
313,18.0,1,0.2833079904810024,0.11713793001029528,0.3953382494150237
314,18.0,0,0.27161312939436133,0.11406934883631373,0.42552268884163896
315,18.0,0,0.2840057661165335,0.10946388007699025,0.4024290507551429
316,19.0,1,0.24611333372493074,0.10319556887311093,0.38647192818761994
317,19.0,1,0.2497090601212878,0.10142487747263362,0.402894450054437
318,19.0,0,0.2137305078081813,0.09436783129947832,0.4046269465746364
319,19.0,0,0.24285003511713354,0.10629169325640599,0.4426906720397626
320,19.0,0,0.23975365694526218,0.0886325796040126,0.45961261311054363
321,19.0,0,0.24800863432734518,0.09826252844841743,0.44841596775909004
322,19.0,0,0.2577762907171689,0.10330714617289717,0.4033386044555424
323,19.0,0,0.2526919233968288,0.1004680112196207,0.41473538593598314
324,19.0,0,0.21521222627395858,0.08833346377350781,0.37901830560268446
325,20.0,1,0.07343411447664225,0.049396692021477846,0.06278048222602324
326,20.0,1,0.06630456549229441,0.04231342117166558,0.056463295492831224
327,20.0,1,0.06219563932518957,0.043397800701626105,0.05446968163210805
328,20.0,1,0.0705944181103985,0.04788720255223062,0.06414857844678247
329,20.0,1,0.0737341647530891,0.04364003691529073,0.062342066925798224
330,20.0,1,0.06779687538683851,0.04252044647398272,0.055595277245034824
331,20.0,1,0.06230244740015015,0.05118851150191988,0.06460542698514382
332,20.0,1,0.07373005041466454,0.05055076639198188,0.05747604466873088
333,20.0,1,0.06913108719645979,0.05083159822783171,0.06257261890305998
334,20.0,1,0.07182040215307663,0.049576066966725764,0.061690310132309155
335,20.0,1,0.07110463121378657,0.0488585660168761,0.05423492283114795
336,20.0,1,0.06206604110488145,0.04842408180015545,0.06528581194884504
337,20.0,1,0.0744970250388102,0.04452311979499716,0.058359533881965665
338,20.0,1,0.06383733030377575,0.0485666003753594,0.06122141341975619
339,20.0,1,0.07362226308310978,0.04244672827663523,0.05770940971179278
340,20.0,1,0.06472708187279543,0.04603562953997247,0.06332809862527326
341,20.0,1,0.06628829517728178,0.043465592446957475,0.05504101072236172
342,20.0,1,0.07033458257880586,0.04306710600472287,0.06486616831422932
343,20.0,1,0.0656378261218557,0.051448829414533645,0.05399463488349575
344,20.0,1,0.07505937518274865,0.047701380256479076,0.05983148015215367
345,21.0,1,0.06134054351427114,0.042083489551016894,0.05454322775848282
346,21.0,1,0.06278392230802168,0.040713114861496244,0.052918211507187486
347,21.0,1,0.0643022938221808,0.04441142775468357,0.04802139248704738
348,21.0,1,0.07020248219766169,0.038185209191296664,0.05586949638085165
349,21.0,1,0.06843712037199606,0.04491867044281187,0.052880466297621165
350,21.0,1,0.06206496304848889,0.03858652313101309,0.056608594668507484
351,21.0,1,0.06022948944098433,0.03837752583886503,0.05792397132939285
352,21.0,1,0.0656287135321671,0.041897981670078306,0.052471095854263905
353,21.0,1,0.05988370158731361,0.04338961499478723,0.052126623232800345
354,21.0,1,0.06971745339172242,0.0395274460786472,0.05489475446526331
355,21.0,1,0.06361101448599916,0.041763686798998646,0.05284543500662663
356,21.0,1,0.06907637450036912,0.04545072880742048,0.04874685308638231
357,21.0,1,0.06875593108312716,0.04116106909255422,0.04670478794584398
358,21.0,1,0.06962395976743142,0.04472564187930131,0.05286075059090998
359,21.0,1,0.07118721328090818,0.03988106849202883,0.05408971533340033
360,21.0,1,0.06357170903255448,0.039525469131978325,0.051049863020699436
361,21.0,1,0.06539389714966534,0.04081935896683991,0.05075591736618552
362,21.0,1,0.06590108860907481,0.04436075045277475,0.04726989680678814
363,21.0,1,0.07103412448728373,0.039365147187471965,0.053905611949337115
364,21.0,1,0.0721743887023618,0.043843212658281505,0.05461193876010681
365,22.0,1,0.06894787609613381,0.047466382012682135,0.04462438814537062
366,22.0,1,0.06266861175977302,0.04648087002637925,0.04112273699404422
367,22.0,1,0.06798174455538263,0.0438529996800938,0.03924961635655188
368,22.0,1,0.0720844051408664,0.04092272959772926,0.037428343929827364
369,22.0,1,0.0631399523475561,0.047513127535028385,0.04266837814749077
370,22.0,1,0.07401422053979483,0.04297991086159318,0.044757663477446336
371,22.0,1,0.07055417598166489,0.046945954475555524,0.044706442203011586
372,22.0,1,0.07027648516915691,0.040140717466151644,0.043969822665954
373,22.0,1,0.06424967391521057,0.04678957263136306,0.03933377738139344
374,22.0,1,0.07064845330218426,0.044485865797707615,0.04198500097761952
375,22.0,1,0.06735462260502374,0.04183404085831114,0.04460600321505604
376,22.0,1,0.06250487713734042,0.046044394431600584,0.040168871367011125
377,22.0,1,0.06598873294324778,0.04090692324816937,0.0377450183761827
378,22.0,1,0.07319864310815011,0.04477917700123876,0.04253360888740952
379,22.0,1,0.06519700697552831,0.04469714516086774,0.03680499961923167
380,22.0,1,0.06613706621388249,0.04877066449539812,0.03641898483204068
381,22.0,1,0.07007353046567825,0.042609815318905446,0.03631886778676466
382,22.0,1,0.07005812384418655,0.042166086870260015,0.039314812171016816
383,22.0,1,0.06743530482789917,0.04066330305928388,0.03973502816195435
384,22.0,1,0.07384270761261384,0.04046785899675255,0.03912050378137732
385,23.0,1,0.07915938652132593,0.05757104857433817,0.0316453090328983
386,23.0,1,0.07209882816550392,0.05877703794719717,0.0356378244586032
387,23.0,1,0.0727683519646954,0.057537511327927005,0.03162240426586565
388,23.0,1,0.08314465996597474,0.05509190663453765,0.030331737818118855
389,23.0,1,0.07888219013384887,0.05472846639863724,0.03555768857152217
390,23.0,1,0.07734770318801382,0.05662572172293119,0.03084591673686731
391,23.0,1,0.07553586338729747,0.057528813323789334,0.03234087283386409
392,23.0,1,0.07146838136032185,0.05842991596120075,0.02916614227354569
393,23.0,1,0.07581584758193992,0.05332450361076041,0.02912049293873406
394,23.0,1,0.08180409343186189,0.061592969346935304,0.03262833313576512
