fid,BUILT_AREA_SURR,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR
339,0.20658933503607466,0.2164392467055058,0.39462074034341393
340,0.20392297087125252,0.3629411698338405,0.3282235233252213
341,0.20132617315467877,0.5288786001791627,0.2096123588098604
342,0.1988078237778686,0.6820739594235344,0.09920608726351557
343,0.19637357849676024,0.7959981219280242,0.03494171323492424
344,0.19402661312422861,0.8608396556419531,0.015341071939466927
345,0.19176821837150376,0.8852614984801759,0.017863403856560867
346,0.18959827035297097,0.8886530554640748,0.02550607941070127
347,0.18751560023220137,0.8911418563323323,0.030411808586652243
348,0.18551828283888575,0.9004823365207347,0.02608098591586978
349,0.18360386067373982,0.9121818340279424,0.0190694902324405
350,0.22382476407067703,0.05051297601095235,0.1599216702025983
351,0.22433837496788725,0.04874584246078544,0.16517489887398584
352,0.22397425407143856,0.047345220323004714,0.17069040339693892
353,0.22150334249303463,0.0443717504411054,0.17084732503185832
354,0.21877810287191732,0.041008471352449935,0.1769486345848022
355,0.2158948421358577,0.03857547407778635,0.1977359314410774
356,0.2129287932840438,0.04182251365284329,0.23771333543789058
357,0.20993745647036025,0.06368099792275325,0.2996132273103749
358,0.20696382611043626,0.12219529718985943,0.3547652884854045
359,0.20403928578940353,0.22862344832695025,0.3664037034748122
360,0.2011860860055564,0.3761407193204723,0.3050929802196748
361,0.1984193977966631,0.539411502131231,0.19743124797133838
362,0.19574897602421226,0.6882681181021503,0.0963802803624474
363,0.1931804835569472,0.7987844806313918,0.0366661686176217
364,0.19071653162179905,0.86230951626897,0.016498000290317432
365,0.188357488555226,0.8872117557144062,0.01765438204411682
366,0.18610210297417465,0.8911957238645222,0.025120478841756434
367,0.18394798020982883,0.894228531521893,0.03043340585068194
368,0.1818919438754409,0.9039977532959859,0.02612789107098463
369,0.17993030821229933,0.9159509843166063,0.019629535356006058
370,0.1780590815613541,0.9243291709498663,0.015541125106611816
371,0.2209759698130174,0.049998348648722955,0.14897752080608387
372,0.2214711691164112,0.047939146927934585,0.15083412933749038
373,0.22189210616326904,0.04682817511686627,0.15461007111900138
374,0.21973367440802333,0.043747160491323156,0.15584449954901097
375,0.21686596807771702,0.040438557975519894,0.16213449432831298
376,0.21378166199459378,0.03858085618052396,0.18267561115046552
377,0.2105849527810308,0.04474996125444278,0.2219515499171615
378,0.20735384251594463,0.0725075741124079,0.27717536254868114
379,0.20414516898239982,0.13797130410473882,0.32003186766236924
380,0.20099914101782126,0.24866102782750324,0.3208209147930279
381,0.19794318433903635,0.3945204061957976,0.26159518001744153
382,0.19499507434536212,0.5512147528372878,0.17087151053398753
383,0.1921654178212599,0.6918064373411413,0.08806444588727072
384,0.1894595793138885,0.7966556505893481,0.03821410915671323
385,0.18687915356703333,0.8584655639011807,0.018892770406940755
386,0.1844230772550049,0.8843252037913016,0.018128209330007132
387,0.18208845972453325,0.8891195887776909,0.025177108728410297
388,0.17987119794750256,0.8920763655395292,0.03132654859681211
389,0.1777664275166197,0.9021304226609287,0.027519730993812136
390,0.17576885009137816,0.9146374253496175,0.02093637508810036
391,0.17387296836647773,0.9244514211314256,0.0170887208157877
392,0.21772322011004028,0.047985106532684375,0.15277442998012794
393,0.21794321837830816,0.04715114161896913,0.15342646929613862
394,0.2182985011824661,0.04479636045750321,0.15491137677201242
395,0.21740236901796778,0.04132904456054311,0.1525835777429108
396,0.21442769376061438,0.03805175559920602,0.15557423474581775
397,0.21114494724474664,0.03727027011878926,0.17483720033854788
398,0.20770253678010123,0.04732915113165097,0.21419270450796882
399,0.204209347821517,0.08247848427215117,0.26294486116982974
400,0.20074260054205423,0.15609270006320347,0.2908063863309995
401,0.19735507928724247,0.2712710927867156,0.27543116932679884
402,0.19408123965285126,0.41394255046669476,0.21354316607629684
403,0.19094210277263368,0.561336808012827,0.13816750349689957
404,0.1879490420524027,0.6911254707619261,0.07612751554444708
405,0.18510664094341364,0.7896577297952536,0.0388383288716843
406,0.18241480995383644,0.8505070313719723,0.021237144157305685
407,0.17987033196252328,0.8785544054367763,0.01858172248147669
408,0.17746797604021763,0.8851744569427937,0.02445503162548817
409,0.17520129072146642,0.8883727660640929,0.030732320915003362
410,0.17306316193112853,0.8986202201376471,0.027886796281185195
411,0.17104619970682225,0.9112180822518551,0.02155135904594857
412,0.16914300134032909,0.9203261204840255,0.017676541537591805
413,0.21320203292250664,0.04295911616817174,0.1728515661981107
414,0.21236709884034685,0.04034217381979222,0.17255954717245617
415,0.21079975738956253,0.03661878195462568,0.16307679526907895
416,0.2092480184414982,0.0335182953934186,0.16074513402758803
417,0.2066350782852797,0.03419135538710109,0.17841064579841096
418,0.20415763392188957,0.04890711181942014,0.21885673053415025
419,0.20038102778075742,0.0924086685411818,0.2620992339591379
420,0.19663224894422446,0.17540318571069424,0.27408763139311115
421,0.1929825729846923,0.2952971745700233,0.23915218627221854
422,0.1894763241746936,0.4340987321927874,0.1713429591622155
423,0.1861386889205325,0.5704531277168227,0.10715505556783703
424,0.18298162330622234,0.6885504299097491,0.06334495223237703
425,0.18000817892301255,0.7804490910031142,0.03786892308839523
426,0.17721559718292043,0.8412869740184996,0.022237418112058798
427,0.1745974820392333,0.8724040266818464,0.017684123412769672
428,0.17214530095158245,0.8810877511483722,0.021863802514170524
429,0.16984940514857247,0.8843168314197823,0.02750572657064839
430,0.16769971058712405,0.8935734461978405,0.02560962825986343
431,0.16568614204099882,0.9074061965229492,0.02065985172904067
432,0.16388963674956689,0.9149008805759556,0.01595683396855263
433,0.20822974595334362,0.038774610419048366,0.17988409802312855
434,0.20735305725211353,0.036858406185219926,0.1868887021968286
435,0.20621899025130483,0.033982096467565656,0.18650840755081052
436,0.2046930940100275,0.030539445021053716,0.17585509079036585
437,0.20293035325153816,0.028186401639909483,0.1740455067494803
438,0.20065164953763423,0.03145489193506266,0.19507290147323267
439,0.19766406187573854,0.052616740023104604,0.2396932100630131
440,0.19477946940595411,0.1065636163586988,0.27940258366272225
441,0.19139212099604352,0.20076527916023812,0.2762097783279036
442,0.18786645852952996,0.32597070292122415,0.22098263950439295
443,0.1844885183463432,0.4609613247804683,0.14493301557088203
444,0.18115419561555648,0.5852643106134379,0.08747811525625282
445,0.17782287180588674,0.6905501184261048,0.05672756587421959
446,0.1745475981616366,0.7745067291278721,0.038920312246252996
447,0.1716662970321423,0.8343150156608453,0.023702481246403916
448,0.16896040761702436,0.8674731822845413,0.016254689308838072
449,0.166422981001009,0.8778438782629432,0.01864086738897792
450,0.1640454315394019,0.880390488591909,0.023797553266032893
451,0.16181834213293003,0.8884277137114817,0.023042756643710506
452,0.15973200973473714,0.9022036421630333,0.018587930212109947
453,0.15800779426755998,0.9134339806284663,0.01309405446741413
454,0.20322226140939428,0.032816118520992324,0.16817468670525282
455,0.20212027651338463,0.030271154267859042,0.1753754039345365
456,0.20076267200838085,0.027276247663564648,0.17871198194009208
457,0.19908104972253898,0.024597296601745228,0.17892682215428674
458,0.1972771455989018,0.023826366987757284,0.18911299369886303
459,0.19489062472632132,0.03217491359619207,0.2245078618744536
460,0.19232161162055322,0.06362031728835855,0.2796071175683217
461,0.18945374346042232,0.1324614726943122,0.31737970989628306
462,0.18628869119548316,0.2409330598245745,0.297132457791553
463,0.18305188300860287,0.3730582733260372,0.2209065195279724
464,0.1799349811212926,0.503870881225669,0.13450094465914536
465,0.17694479555888967,0.6149829026527689,0.07956895644402456
466,0.17409380591309767,0.7046755380310995,0.057479867329390796
467,0.17127966426693073,0.7769139488875548,0.0435541331102032
468,0.16854104691212313,0.8315604150202004,0.02753290334213887
469,0.1658672071211153,0.8640800184206595,0.01656846060642968
470,0.16364700661008963,0.8743117098142928,0.015934175721025238
471,0.16157643339242098,0.8758743307213108,0.02046618157832235
472,0.15964495236273615,0.8820782570646567,0.0208491770725892
473,0.1578422315011546,0.8959990955225858,0.016303436104776643
474,0.15458406194034394,0.9125384832256429,0.0056479042070486435
475,0.15299463170111108,0.9079736103046014,0.004941590685606085
476,0.1514958975779756,0.9037642855045571,0.005081609659062019
477,0.1987342811183178,0.027684467857651527,0.13592544988742583
478,0.19747932051871173,0.02499491100013913,0.1447680287192648
479,0.19597269601663309,0.02195551926260093,0.1560686949140187
480,0.19428012530703087,0.01992226317313168,0.17270989440275802
481,0.19236626678914506,0.021919032646563957,0.20382303624551903
