rfuid,fid,Target,BUILT_AREA_SURR,INDUSTRIAL_AREA_SURR,NAT_AREA_SURR
172,20.0,1,0.8908023873613791,0.06869844928005711,0.05060350850251479
173,20.0,1,0.9266583807613518,0.06072938559305219,0.052041570685923466
174,20.0,1,0.6554472897477174,0.06213319569103136,0.05454117661832282
175,20.0,1,0.6558848095764567,0.0699628051223677,0.05159468372055147
176,20.0,1,0.7625027844484425,0.062171985050783724,0.04461044069620291
177,20.0,1,0.6379246987511202,0.0678451154620046,0.04614437374544303
178,20.0,1,0.8004744755500965,0.06913606594224136,0.04596621926294258
179,20.0,1,0.8430349082600496,0.05871879193292161,0.04870542812340662
180,21.0,1,0.8413702039610289,0.05459252301665785,0.04140912851437179
181,21.0,1,0.7952665397407217,0.05485214738103674,0.043278325608997595
182,21.0,1,0.8593812102714521,0.0644883881024299,0.04432776159933641
183,21.0,1,0.8036603746363968,0.057660044536459766,0.04877332604847975
184,21.0,1,0.6409982310677197,0.06048358071904811,0.04416749862976574
185,21.0,1,0.969739608901992,0.0627158798168446,0.04229192666714228
186,21.0,1,0.6342300130723902,0.06403152707178936,0.04523144355620699
187,21.0,1,0.7654750342543037,0.0628183714591884,0.05059537196968347
188,21.0,1,0.707569958242859,0.05779493865608466,0.04507202735905087
189,22.0,1,0.8353931253359022,0.05885642723114366,0.04067440036065893
190,22.0,1,0.8701443121132161,0.05485549485646414,0.04115711401060464
191,22.0,1,0.6668941329144594,0.061514243560009674,0.0432958594801288
192,22.0,1,0.7814980584612484,0.05403907524618204,0.04059711917840657
193,22.0,1,0.6737438145059287,0.06297986259645222,0.04758469541541389
194,22.0,1,0.7762135743945435,0.06325224347685553,0.0468552811177068
195,22.0,1,0.9318641152061269,0.05729596316823355,0.04065023915920832
196,22.0,1,0.6378286995013934,0.057330791920401504,0.04333959608027891
197,22.0,1,0.9483584930450984,0.06359979592045503,0.0485139221199485
198,23.0,1,0.70231904718769,0.06872123907409196,0.04842638234032055
199,23.0,1,0.8306802351674484,0.07004090010953049,0.04806022444618129
200,23.0,1,0.6338134452279599,0.06681810823705496,0.044882323258952236
201,23.0,1,0.7102288350380738,0.07022837323945008,0.039410993992985484
202,23.0,1,0.78439890691607,0.060564872763389066,0.04295543814742891
203,23.0,1,0.842044680027818,0.05948835586929787,0.03962195461238122
204,23.0,1,0.8869569334832487,0.06842574963900512,0.04690823912099953
205,23.0,1,0.925710994749846,0.06526285483926056,0.044091882217182576
206,23.0,1,0.8116884193677107,0.06523744817402269,0.038847436265310856
207,23.0,1,0.8802726195565101,0.06416635139433906,0.043734360896121864
208,24.0,1,0.8690853776869419,0.08151464841711464,0.04674790487011574
209,24.0,1,0.6993328504838191,0.08687801072819239,0.04213870986410963
210,24.0,1,0.8596985669142339,0.07187797473070921,0.04508975834341533
211,24.0,1,0.5956497128167627,0.07861256945824178,0.051122878582518023
