fid,left,bottom,right,top,lng_cen,lat_cen,X_UTM,Y_UTM,area,h_mean,aspect_major,slope_mean,aq_zone,clim_zone,pop,dusaf,dsf2,dsf3,dsf4,dsf5,dsf11,dsf12,dsf13,dsf14,siarl,siarl2,siarl9,siarl12,soil,soil1,soil2,soil4,soil5,soil7,soil8,soil9,soil_text,soil_text1,soil_text2,soil_text3,soil_text4,soil_text5,soil_text6,soil_text7,soil_text8,soil_text9,soil_text10,int_prim,int_prim_sec,int_sec,highway,prim_road,sec_road,farms,farm_pigs,farm_poultry,farm_sheep,urban,agricultural
197,9.24,45.144,9.306,45.21,9.273,45.177,521450.2258,5002649.409,38.02243867,73.99766539,12.92191601,0.32613482,2,4,8517.385742,2,0.878899995,0.033725391,0.001400057,0.001872348,0.048062309,0.03070595,0.001774246,0.003559704,12,0.028416416,0.145047271,0.436925226,7,0,0,0,0,0.995833728,0,0.004166272,3,0,0,0.631183273,0.212719406,0.022027011,0,0.134070309,0,0,0,0.078900778,0.552305447,0.368203632,0,0.710146408,0.662748008,0.011698902,0.368203632,0.105201038,0.604905966,0,1
198,9.24,45.21,9.306,45.276,9.273,45.243,521425.4323,5009981.443,37.97892998,79.39842838,269.1316528,0.323171105,2,4,11015.04395,2,0.858183892,0.032303961,0.00029887,0.006131754,0.056728548,0.019287664,0.001213021,0.025852289,12,0.049836566,0.202206357,0.255075051,7,0,0,0,0,1,0,0,3,0,0,0.758908439,0.241091561,0,0,0,0,0,0,0,1.026885171,0.368625446,0,0.936399536,0.706843875,0.008437585,0.315964668,0.157982334,0.737250892,0,1
199,9.24,45.276,9.306,45.342,9.273,45.309,521400.6101,5017313.562,37.93536953,86.18858479,159.3101349,0.28899938,2,4,13510.33887,2,0.822207894,0.032946133,0,0.00611318,0.061384638,0.049373898,0.009858064,0.018116194,12,0.039216742,0.226328318,0.256131318,7,0,0,0,0,0.998856271,0,0.001143729,4,0,0,0.372798999,0.627201001,0,0,0,0,0,0,0.052721247,1.133506818,1.001703699,0,0.934994838,1.057371328,0.013247041,0.28996686,0.105442495,0.474491226,0,1
200,9.24,45.342,9.306,45.408,9.273,45.375,521375.7593,5024645.765,37.89175739,94.86273532,270,0.308201163,1,4,38558.76563,2,0.679273663,0.029553602,0,0.00724495,0.090317518,0.156754757,0.005019359,0.031836151,17,0.024763528,0.232621849,0.164964354,7,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0.184736747,0.844510844,1.213984338,0.562056444,0.470679475,1.337433519,0.008708459,0.052781928,0,0.131954819,0,1
201,9.24,45.408,9.306,45.474,9.273,45.441,521350.88,5031978.053,37.84809359,105.1136002,86.42060089,0.298086697,5,4,56026.86719,12,0.259397369,0.043935814,0.001662086,0.04198721,0.123359737,0.378983797,0.008567382,0.142106604,17,0.027889821,0.07011281,0,7,0,0,0,0,1,0,0,4,0,0,0.080592377,0.691018479,0,0,0,0,0.228389144,0,0.396321151,0.607692431,2.060869983,0.434891593,0.554204841,1.880753159,0.004331139,0.07926423,0.18494987,0.31705692,1,0
202,9.24,45.474,9.306,45.54,9.273,45.507,521325.9722,5039310.427,37.8043782,125.3416307,273.3008728,0.408574278,5,4,121098.375,12,0.131856855,0.045073833,0.00055819,0.026335004,0.237869237,0.359902796,0.049638022,0.148766062,17,0.022922295,0.012612126,0,7,0,0,0,0,0.999425892,0.000574108,0,9,0,0,0.077507599,0.003369896,0,0,0,0,0.919122506,0,0.476135328,0.317423552,3.359399256,0.643802203,0.266156413,2.248167326,0.003898754,0.026451963,0.158711776,0.423231402,1,0
203,9.24,45.54,9.306,45.606,9.273,45.573,521301.0358,5046642.885,37.76061126,158.8300932,137.1553802,0.578186455,5,2,138708.5938,11,0.107395574,0.034693037,4.02E-05,0.001115602,0.374641892,0.289599992,0.019662398,0.172851284,17,0.013272277,0.006960908,0,7,0,0,0,0,0.998852772,0.001147228,0,9,0,0,0.342517406,0.156763193,0,0,0,0,0.500719401,0,0.291308844,0.900409153,3.760532345,0.502775523,0.34601931,2.830748293,0.001221782,0.026482622,0.052965244,0.317791466,1,0
204,9.24,45.606,9.306,45.672,9.273,45.639,521276.071,5053975.428,37.71679284,212.2572532,270,2.397081247,1,2,73843.97656,11,0.224239055,0.138084444,4.52E-05,0.001340029,0.321253764,0.135039887,0.004724362,0.175273251,17,0.017936977,0.035040431,0,7,0,0,0,0,0.998284407,0.001715593,0,3,0,0,0.324689536,0.250244558,0.24470678,0,0,0,0.180359127,0,0.053026778,1.272642672,2.492258565,0,0.645604476,2.359645815,0.003665284,0.424214224,0.053026778,0.636321336,1,0
205,9.24,45.672,9.306,45.738,9.273,45.705,521251.0778,5061308.056,37.67292298,293.6126876,360,4.145382541,1,2,35027.52734,2,0.455727188,0.17810902,9.76E-05,0.000768812,0.229779258,0.089569762,0.002764752,0.043183602,17,0.022903659,0.061340184,0,7,0,0,0,0,1,0,0,4,0,0,0.266550552,0.705316414,0.028133035,0,0,0,0,0,0.159265582,1.459934501,2.919869002,0,0.764074626,2.228769723,0.005572371,0.610518064,0.238898373,2.070452565,1,0
206,9.24,45.738,9.306,45.804,9.273,45.771,521226.0562,5068640.769,37.62900173,278.8438109,0,3.711620228,1,2,28480.4082,2,0.309231704,0.224336905,0.005041629,0.086834268,0.18412071,0.144311669,0.008533948,0.037589167,17,0.005257726,0.050904351,0,7,0,0,0.002624407,0,0.997375593,0,0,4,0,0,0,0.816578659,0.183421341,0,0,0,0,0,0.372053452,1.355337576,3.50793255,0,0.844835388,2.525804768,0.004969951,0.690956411,0.07972574,2.896701878,1,0
207,9.24,45.804,9.306,45.87,9.273,45.837,521201.0062,5075973.567,37.58502916,527.3459685,0,18.27016748,3,2,18916.11328,3,0.112627892,0.580617766,0.005855403,0.071161574,0.143826697,0.050866153,0.012941433,0.022103082,4,0.000184845,0.000608901,0,7,0,0,0.220176807,0,0.779823193,0,0,3,0,0,0.804050456,0.195250616,0,0,0,0,0.000698928,0,0.053212677,0.691764795,0.77158381,0,0.80810409,1.196100209,0.001773961,0.904615501,0.186244368,4.868959904,0,0
208,9.24,45.87,9.306,45.936,9.273,45.903,521175.9279,5083306.449,37.54100532,700.4457839,0,21.44103788,3,2,5405.475586,3,0.06992121,0.727276405,0,0.117952962,0.076908718,0.004592095,0.000506763,0.002841847,4,0,4.35E-05,0,7,0,0,0.020660254,0,0.979339746,0,0,3,0.017018584,0,0.456720842,0.295060947,0,0,0,0,0.231199627,0,0,0.372925549,0.106550157,0,0.708226721,0.330178846,0.000344855,0.506113244,0.053275078,2.690391457,0,0
209,9.24,45.936,9.306,46.002,9.273,45.969,521150.8213,5090639.417,37.49693025,328.1038015,0,9.877189379,3,2,4908.832031,5,0.068403775,0.287999176,0,0.551341557,0.070283944,0.004293267,0.000130745,0.017547537,19,0,0,0,7,0,0,0,0,1,0,0,4,0,0,0.272937844,0.52917847,0,0,0,0,0.197883686,0,0,0.506708146,0.320026197,0,0.760841684,0.396030319,0.000548256,0.346695047,0.0533377,1.440117888,0,0
210,9.24,46.002,9.306,46.068,9.273,46.035,521125.6864,5097972.469,37.45280402,280.1452767,0,8.445573579,3,2,3833.387451,5,0.021904327,0.221797761,0,0.708544615,0.041061987,0.003661511,0,0.003029799,19,0,0,0,7,0,0,0.00540358,0,0.99459642,0,0,3,0.159489953,0,0.46955738,0.063505574,0,0,0,0,0.226750784,0.080696308,0,0.640806493,0.267002705,0,0.702599203,0.456571926,0,0.080100812,0,0.667506764,0,0
211,9.24,46.068,9.306,46.134,9.273,46.101,521100.5233,5105305.607,37.40862668,490.1452979,0,16.46410968,3,2,6695.271973,3,0.069991075,0.461442087,0,0.377103931,0.072210482,0.007512933,0.000516389,0.011223102,19,0,0,0,7,0,0,0,0,1,0,0,9,0,0,0,0.13629986,0,0,0,0,0.551864101,0.311836039,0,0.695026851,0.614831445,0,0.330220791,0.823878139,8.91E-05,0.507904237,0.026731802,4.758260749,0,0
212,9.24,46.134,9.306,46.2,9.273,46.167,521075.332,5112638.829,37.36439827,929.5352637,0,27.72531814,3,2,4901.842773,3,0.133113505,0.796411913,0,0.007752225,0.053573148,0.004881955,0.000524849,0.003742404,4,0,0,0,7,0,0,0,0,0.999222924,0,0.000777076,9,0,0,0,0.320313545,0,0,0,0,0.628392833,0.051293622,0,0.347924779,0.187344112,0,0.411165666,0.295301485,0.000228241,2.034021783,0,6.744388018,0,0
213,9.24,46.2,9.306,46.266,9.273,46.233,521050.1125,5119972.136,34.44644656,1734.467948,0,36.27623787,3,2,3.03194952,3,0,0.9984747,0,0.0015253,0,0,0,0,7,0,0,0,7,0,0,0,0,0.998838222,0,0.001161778,4,0,0,0,0.806761828,0,0,0,0,0.115986463,0,0,0,0,0,0,0,0,0,0,0,0,0
214,9.24,46.266,9.306,46.332,9.273,46.299,521024.8649,5127305.528,15.56179835,1963.857263,22.5129509,33.79887055,3,1,36.83392334,3,0.000993219,0.993384821,0,0.005044866,0.000577094,0,0,0,7,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0.032958739,0,0,0,0,0.384686347,0,0,0,0,0,0,0,0,0,0,0,0,0
215,9.24,46.332,9.306,46.398,9.273,46.365,520999.5891,5134639.004,11.56302276,2436.910476,0,29.64030111,3,1,91.2099762,3,0,0.982451855,0.000578409,0.016969736,0,0,0,0,18,0,0,0,7,0,0,0,0,0.999225407,0,0.000774593,0,0,0,0,0,0,0,0,0,0.308531346,0,0,0,0,0,0,0,0,0,0,0,0,0
216,9.24,46.398,9.306,46.464,9.273,46.431,520974.2854,5141972.566,22.6289869,2345.871769,0,26.73398778,3,1,27.44048882,3,0.007974814,0.988647424,0,0.002774002,0.00060376,0,0,0,7,0,0,0,7,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0.612870138,0,0,0,0,0,0,0,0,0,0,0,0,0
217,9.24,46.464,9.306,46.53,9.273,46.497,520948.9535,5149306.212,8.507002749,2627.286473,260.6529846,29.01444297,3,1,37.26618195,3,0,0.996796276,0,0.003203724,0,0,0,0,18,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.231234011,0,0,0,0,0,0,0,0,0,0,0,0,0
218,9.306,44.682,9.372,44.748,9.339,44.715,526850.5099,4951347.194,7.477737088,865.8178506,149.7615204,15.56639069,3,4,246.1828156,3,0.183199677,0.793341827,0,0.003775915,0.016577622,0.001898664,0,0.001206294,4,5.47E-05,0,0,4,0,0,0.583753973,0,0.416246027,0,0,0,0,0,0.186008579,0,0,0,0,0.00776395,0,0,0,0.40119089,0.133730297,0,0.490931937,0.724175789,0.000287829,0,0,0,0,0
219,9.306,44.748,9.372,44.814,9.339,44.781,526819.9721,4958678.634,6.722572859,1096.770043,94.43286896,15.70795296,3,4,373.4332581,3,0.274584707,0.69370958,0,0,0.025151376,0.003998383,0,0.002555954,4,0,0,0,7,0,0,0.386696731,0,0.613303269,0,0,0,0,0,0.167795974,0,0,0,0,0.007020752,0,0,0,0.743762858,0.297505143,0,1.395573714,1.334170193,0.000922743,0,0,0,0,0
220,9.306,44.814,9.372,44.88,9.339,44.847,526789.3985,4966010.158,23.45614091,737.8594435,90,14.75735541,3,4,670.154541,3,0.290106985,0.673605066,0,0,0.031841024,0.002768389,0.00043526,0.001243275,4,0.011888669,0.000918512,0,4,0,0,0.845733145,0,0.154266855,0,0,3,0,0,0.585527283,0,0,0,0,0.029726594,0,0,0,0.426327589,0.682124142,0,0.405447406,1.335713904,0.001024969,0.042632759,0.085265518,0.170531036,0,0
221,9.306,44.88,9.372,44.946,9.339,44.913,526758.7891,4973341.768,1.130387809,603.0442795,0.100479633,11.06608083,3,4,835.3372803,2,0.682442964,0.288248075,0,0,0.02609702,0,0,0.003211941,4,0.142707606,0,0,4,0,0,0.997925116,0.001131755,0.000943129,0,0,0,0.029671211,0,0.000720096,0,0,0,0,0,0,0,0,0.884652145,0.884652145,0,1.028200066,2.133168958,0,0,0,0,0,1
222,9.306,44.946,9.372,45.012,9.339,44.979,526728.1439,4980673.462,20.31708941,314.6586124,90,8.264352934,3,4,1773.510254,2,0.837117644,0.102188191,0,0.000320134,0.048488419,0.006995704,0.000111522,0.004778386,16,0.01021241,0,0,4,0,0,0.993473326,0,0.006526674,0,0,1,0.499008765,0,0.036978783,0,0,0,0,0,0,0,0,0.935173322,0.68907508,0,0.888733416,0.966609544,0.001881709,0.098439297,0.147658946,0.246098243,0,1
223,9.306,45.012,9.372,45.078,9.339,45.045,526697.4631,4988005.241,37.91358377,153.9299805,90,7.792509319,2,4,6037.818359,2,0.788357628,0.102721356,0,0.00040483,0.080707328,0.022725292,0.00015392,0.004929647,16,0.046365955,0.011849795,0,4,0,0,0.815888554,0.001129518,0.182981928,0,0,3,0.204396325,0,0.512532808,0,0.27898622,0,0,0,0,0,0.052751542,1.292412775,0.764897357,0,0.922128429,1.295472908,0.002132259,0.395636564,0.369260793,1.134158149,0,1
224,9.306,45.078,9.372,45.144,9.339,45.111,526666.7466,4995337.105,38.06612961,61.02517669,90,0.70096105,2,4,3643.860596,2,0.714744355,0.090701218,0.000424145,0.079438281,0.045714562,0.044515617,0.014756883,0.009704939,4,0.082803778,0.062194075,0.089008158,7,0,0,0.245570148,0.008234313,0.737023139,0.009172399,0,5,0.134456265,0,0.184594169,0.260556212,0.353083136,0,0.067310218,0,0,0,0.078810219,0.893182479,0.551671531,0.273142894,0.607088069,0.691863598,0.004279389,0.18389051,0.18389051,0.551671531,0,1
225,9.306,45.144,9.372,45.21,9.339,45.177,526635.9944,5002669.054,38.02267192,71.94870747,19.7954731,0.516250753,2,4,12853.3877,2,0.816539825,0.027034016,0,0.006098894,0.080117451,0.048326536,0.010217382,0.011665896,12,0.03436463,0.131713184,0.351679034,7,0,0,0,0,1,0,0,3,0.02053523,0,0.563338864,0.278309868,0.034992032,0,0.102824005,0,0,0,0.026300098,0.920503432,0.499701863,0,0.936239794,0.641719913,0.008583619,0.236700883,0.157800588,0.473401765,0,1
226,9.306,45.21,9.372,45.276,9.339,45.243,526605.2067,5010001.087,37.97916242,76.35133816,13.3954134,0.413735667,2,4,10484.39355,2,0.842894484,0.0242112,0.000209757,0.008235259,0.069590363,0.036466927,0.002423084,0.015968925,9,0.012038212,0.271973234,0.262721346,7,0,0,0,0,1,0,0,3,0,0,0.833347052,0.166652948,0,0,0,0,0,0,0.026330228,1.000548658,0.921557975,0,0.695226452,1.048242664,0.011352702,0.315962734,0.342292962,0.710916152,0,1
227,9.306,45.276,9.372,45.342,9.339,45.309,526574.3835,5017333.205,37.93560117,82.76000656,116.6654205,0.45319366,2,4,16264.17285,2,0.797460086,0.028672891,0,0.011657251,0.078935262,0.05840566,0.007496406,0.017372444,9,0.026884384,0.355281015,0.122283018,7,0,0,0,0,1,0,0,4,0,0,0.339752566,0.493204619,0,0,0.167042815,0,0,0,0.105441851,1.107139434,1.26530221,0.357059718,0.758033807,1.170432612,0.014451119,0.448127866,0.131802314,0.790813881,0,1
228,9.306,45.342,9.372,45.408,9.339,45.375,526543.5247,5024665.408,37.89198821,89.64920305,63.2217598,0.481951243,2,4,35966.90625,2,0.635330815,0.044057516,0,0.019623933,0.128627893,0.131210618,0.008477359,0.032671866,17,0.052963933,0.284097889,0.014676882,7,0,0,0,0,0.998860832,0.001139168,0,4,0,0,0.052639388,0.674535923,0,0,0.272824689,0,0,0,0.316689637,1.266758549,2.032091839,0.344058139,0.944297804,1.703920461,0.008990645,0.263908031,0.079172409,0.42225285,0,1
229,9.306,45.408,9.372,45.474,9.339,45.441,526512.6305,5031997.696,37.84832361,102.9423987,185.4012146,0.180718373,1,4,30607.57422,2,0.683633573,0.041654171,0.000618783,0.03112993,0.10915433,0.07891632,0.015863093,0.039029799,9,0.079474059,0.255942742,0,7,0,0,0,0,1,0,0,4,0,0,0.24507261,0.739959358,0,0,0,0,0.014968032,0,0.132106247,0.660531237,1.056849979,0,0.759709324,1.365397649,0.007922624,0.105684998,0.052842499,0.369897493,0,1
230,9.306,45.474,9.372,45.54,9.339,45.507,526481.7008,5039330.069,37.80460741,125.2170329,259.825531,0.286751542,5,4,78510.65625,2,0.404728241,0.041332991,0.000632932,0.004119696,0.21657901,0.237341009,0.017867992,0.077398128,17,0.033019531,0.114060592,0.001102452,7,0,0,0,0,0.996178101,0.003821899,0,9,0,0,0.089211893,0.421255416,0,0,0,0,0.489532692,0,0.476132441,1.031620288,2.142595984,0.040821095,0.938245007,1.548931384,0.005487906,0.185162616,0.079355407,0.343873429,1,0
231,9.306,45.54,9.372,45.606,9.339,45.573,526450.7358,5046662.526,37.76083967,161.1276079,245.400589,0.430803347,5,2,54441.91406,2,0.42694308,0.032146357,0.000132647,0.004402035,0.200164538,0.272800588,0.010198977,0.053211778,17,0.048133606,0.105234124,0,7,0,0,0,0,1,0,0,9,0,0,0.35528384,0.061682027,0,0,0,0,0.583034134,0,0.609096625,1.562465255,3.628097288,0.731173858,0.850322422,2.185499183,0.004366091,0.26482462,0.158894772,0.556131701,1,0
232,9.306,45.606,9.372,45.672,9.339,45.639,526419.7354,5053995.069,37.71702044,217.4974001,90,1.778676389,5,2,53224.42188,2,0.403593311,0.12486021,0,0.000407624,0.259432759,0.139529035,0.005650931,0.066526129,17,0.064410634,0.089003195,0,7,0,0,0,0,1,0,0,3,0,0,0.49755483,0,0.184340964,0,0,0,0.318104206,0,0.26513229,1.272634992,2.836915502,0.228046476,0.600205895,2.112538679,0.002866215,0.238619061,0.053026458,0.662830725,1,0
233,9.306,45.672,9.372,45.738,9.339,45.705,526388.6998,5061327.696,37.67314978,339.0955706,270,7.957346821,1,2,28922.19336,2,0.351529061,0.320449948,0,0.000166202,0.23130543,0.05268894,0.001089155,0.042771263,17,0.032582758,0.066911797,0,7,0,0,0.182517815,0,0.817482185,0,0,5,0,0,0.204001725,0.158509473,0.637488801,0,0,0,0,0,0.212352831,0.929043635,2.521689865,0,0.594707562,1.997218972,0.00285937,1.061764154,0.265441038,3.344557084,1,0
234,9.306,45.738,9.372,45.804,9.339,45.771,526357.6288,5068660.407,37.62922774,341.5153035,180,7.140511656,1,2,28157.58594,2,0.319295774,0.302595003,0.000360397,0.028076299,0.194922575,0.106465203,0.001713481,0.046571269,17,0.009791576,0.033901433,0,7,0,0,0.014468338,0,0.985531662,0,0,4,0,0,0.000265626,0.990454055,0.009280319,0,0,0,0,0,0.637802087,1.700805566,1.647655393,0,1.370097164,1.835850523,0.005014919,0.823827696,0.26575087,3.002984828,1,0
235,9.306,45.804,9.372,45.87,9.339,45.837,526326.5227,5075993.204,37.58525437,514.9598234,0,18.92575291,1,2,20640.09766,3,0.103545155,0.545074945,0.008060554,0.137232883,0.101601973,0.077924361,0.006473256,0.020086872,4,7.61E-05,0.000825782,0,7,0,0,0.127713221,0,0.872286779,0,0,3,0,0,0.434947452,0.347179726,0,0,0,0,0.217872822,0,0.292667967,1.223884227,1.17067187,0,0.866833333,1.179842304,0.001632801,0.212849431,0,3.405590893,0,0
236,9.306,45.87,9.372,45.936,9.339,45.903,526295.3813,5083326.085,37.54122972,494.1363839,0,20.21986019,3,2,12227.30859,3,0.055897804,0.567687167,0,0.273949561,0.070108064,0.01651618,0.008458589,0.007382635,4,0,0,0,7,0,0,0.015113681,0,0.983309239,0,0.00157708,3,0,0,0.592707293,0.192007992,0,0,0,0,0.215284715,0,0.02663738,0.372923319,0.665934499,0,0.688289036,0.611154006,0,0.10654952,0,0.639297119,0,0
237,9.306,45.936,9.372,46.002,9.339,45.969,526264.2049,5090659.051,37.49715386,1029.196004,0,30.42017678,3,2,1571.390869,3,0.049417524,0.914247649,0,0.011329053,0.020097985,0.004021729,4.41E-05,0.000842005,4,0,0,0,7,0,0,0,0,1,0,0,3,0,0,0.870179006,0.049284976,0,0,0,0,0.080536018,0,0,0.160012144,0.133343454,0,0.45466011,0.204032073,7.83E-05,0.106674763,0,0.906735485,0,0
238,9.306,46.002,9.372,46.068,9.339,46.035,526232.9933,5097992.102,37.45302683,875.1920538,0,28.78867645,3,2,2645.759521,3,0.082500388,0.851126949,0,0.023907021,0.031053872,0.007979204,0.001583605,0.001848961,4,0,0.00023997,0,7,0,0,0.001181451,0,0.998818549,0,0,9,0,0,0.315604139,0.287399866,0,0,0,0,0.381124833,0.015871162,0.026700112,0.267001117,0.080100335,0,1.424602361,0.376519049,0.000884684,0.16020067,0,1.708807149,0,0
239,9.306,46.068,9.372,46.134,9.339,46.101,526201.7467,5105325.238,37.40884869,575.7160261,0,20.81463513,3,2,4295.118164,3,0.073577835,0.652490903,0,0.201366269,0.057348845,0.009161883,0.001062702,0.004991563,4,0,0.000655086,0,7,0,0,0,0,1,0,0,9,0,0,0,0.283236415,0,0,0,0,0.708742731,0.008020854,0.08019493,0.56136451,0.48116958,0,1.11174156,0.827597139,0.00082739,0.347511363,0.053463287,1.416777096,0,0
240,9.306,46.134,9.372,46.2,9.339,46.167,526170.465,5112658.458,37.36461949,566.6426636,0,19.43075167,3,2,3594.836914,3,0.105080463,0.499811037,0,0.3379098,0.043260372,0.004882372,0.000447093,0.008608863,4,0,2.19E-05,0,7,0,0,0,0,0.96952381,0,0.03047619,9,0,0,0,0.19707846,0,0,0,0,0.657446915,0.145474625,0,0.214106288,0.187343002,0,0.407975683,0.435313147,0,0.588792293,0.026763286,4.442705486,0,0
241,9.306,46.2,9.372,46.266,9.339,46.233,526139.1484,5119991.764,37.32033929,1624.936902,0,35.88555552,3,1,1.135835648,3,0.001466376,0.997984625,0,0.000382657,0.000166342,0,0,0,4,0,0,0,7,0,0,0,0,0.996901627,0,0.003098373,4,0,0,0,0.746765095,0,0,0,0,0.253234905,0,0,0,0,0,0,0,0,0,0,0,0,0
242,9.306,46.266,9.372,46.332,9.339,46.299,526107.7969,5127325.154,37.27600814,1240.464291,291.6474609,33.31763439,3,1,1678.625122,3,0.029054212,0.946026043,0,0.002098685,0.018737343,0.002962177,4.29E-06,0.00111725,4,0,0,0,7,0,0,0,0,0.997313376,0,0.002686624,9,0,0,0,0.077711086,0,0,0,0,0.922288914,0,0,0.107307628,0.053653814,0,0.12519818,0.24495929,0,0.214615255,0,1.502306786,0,0
243,9.306,46.332,9.372,46.398,9.339,46.365,526076.4104,5134658.628,37.23162609,1600.943863,0,31.07188139,3,1,569.4822388,3,0.04558398,0.923926509,0,0.016497857,0.011944898,0.00150501,0.000486641,5.51E-05,4,0,0,0,7,0,0,0,0,0.999607882,0,0.000392118,9,0,0,0,0.180009737,0,0,0,0,0.676996424,0.142993839,0,0.13429443,0.13429443,0,0.288231139,0.320995371,4.46E-05,0.026858886,0,1.557815387,0,0
244,9.306,46.398,9.372,46.464,9.339,46.431,526044.9891,5141992.188,37.18719321,1683.057827,0,24.0863003,3,1,1034.138916,3,0.177047898,0.765413506,0,0.008143444,0.036055839,0.003652585,0.002875927,0.006810802,7,0,0,0,7,0,0,0,0,1,0,0,9,0,0,0,0.319909951,0,0,0,0,0.680090049,0,0,0.322691738,0.537819563,0,0.491174775,0.734024998,6.03E-05,0,0,0.484037607,0,0
245,9.306,46.464,9.372,46.53,9.339,46.497,526013.533,5149325.832,23.17653215,2182.049318,0,24.04313457,3,1,41.25645447,3,0.01768927,0.931008169,0,0.047792749,0.002874277,0.000635536,0,0,7,0,0,0,7,0,0,0,0,1,0,0,9,0,0,0,0.074193168,0,0,0,0,0.544840822,0,0,0.172588374,0,0,0.313879177,0.06304321,9.48E-05,0,0,0,0,0
246,9.372,45.012,9.438,45.078,9.405,45.045,531895.1993,4988029.123,5.178811743,128.9341804,180,1.930895376,2,4,9167.548828,2,0.812290681,0.054270875,0,0,0.048098227,0.078971775,0,0.006368442,7,0.222612086,0.073762183,0,4,0,0,0.51204705,0,0.465850882,0.022102068,0,0,0.004346043,0,0.067289873,0,0.064452645,0,0,0,0,0,0,1.158566926,0.386188975,0,0.959734031,0.781633741,0.002348457,0.193094488,0.579283463,1.158566926,0,1
247,9.372,45.078,9.438,45.144,9.405,45.111,531858.5024,4995360.987,36.86316351,57.3683827,270,0.622750008,2,4,2305.588867,2,0.815389741,0.055482161,0.001122363,0.059365984,0.03723455,0.023674412,0.001511179,0.00621961,9,0.062951907,0.216506357,0.181791045,7,0,0,0.088211047,0,0.904575433,0.00721352,0,5,0.068563739,0,0.092917159,0.253035972,0.553909019,0,0,0,0,0,0,0.434037627,0.406910275,0.172847628,0.576349946,0.655765546,0.008524777,0.352655572,0.244146165,0.759565847,0,1
248,9.372,45.144,9.438,45.21,9.405,45.177,531821.7629,5002692.935,38.02295547,72.11769107,73.87755585,0.718600631,2,4,5113.838867,2,0.84487706,0.044968716,0.000560585,0.000135942,0.057480269,0.041586988,0.002634048,0.007756392,9,0.055205166,0.198418412,0.173910241,7,0,0,0,0,1,0,0,3,0.333832261,0,0.395595177,0.14179976,0.128772801,0,0,0,0,0,0.026299902,1.078295979,0.867896764,0,0.962734993,0.851291589,0.00845683,0.184099313,0.236699117,0.578597842,0,1
249,9.372,45.21,9.438,45.276,9.405,45.243,531784.9809,5010024.968,37.97944499,72.28765095,90,0.692237197,2,4,18162.29297,2,0.765174023,0.046685417,0,0.014223246,0.090443261,0.063578065,0.005502265,0.014393723,9,0.029533868,0.280604014,0.117716019,7,0,0,0,0,1,0,0,4,0.096608106,0,0.252220687,0.436011317,0,0,0.215159889,0,0,0,0.026330032,0.921551118,1.448151757,0,0.63810901,1.37559847,0.01972362,0.579260703,0.105320128,0.684580831,0,1
250,9.372,45.276,9.438,45.342,9.405,45.309,531748.1565,5017357.086,37.93588276,80.20264478,270,0.44068568,1,4,17121.875,2,0.74504232,0.031622397,5.55E-05,0.007331783,0.068980145,0.117656189,0.006154652,0.023157028,9,0.041425279,0.463528094,0.024917623,7,0,0,0,0,1,0,0,4,0,0,0.166696871,0.678484933,0,0,0.154818195,0,0,0,0.158161602,0.948969614,1.238932551,0.366728077,0.745925815,1.289607753,0.01986969,0.395404006,0.052720534,0.500845074,0,1
251,9.372,45.342,9.438,45.408,9.405,45.375,531711.2897,5024689.289,37.89226882,89.06896662,270,0.238503306,2,4,12265.89063,2,0.8341646,0.03264828,0.003749314,0.010612976,0.054220896,0.054204723,0.005171831,0.005227381,9,0.026746442,0.466785252,0.003341958,7,0,0,0,0,0.998856271,0.001143729,0,4,0,0,0.077326733,0.918663366,0,0,0.004009901,0,0,0,0,0.79171823,0.659765192,0.282581687,0.633103029,0.871570972,0.020364068,0.422249723,0.079171823,0.580593369,0,1
252,9.372,45.408,9.438,45.474,9.405,45.441,531674.3804,5032021.576,37.84860324,101.3778466,265.8309021,0.209482147,1,4,29120.81641,2,0.686668586,0.031122518,0.000344938,0.010559313,0.102192325,0.137371027,0.005690062,0.026051232,9,0.03609477,0.268843435,0.031712451,7,0,0,0,0,0.999238603,0.000761397,0,4,0,0,0.294520548,0.705479452,0,0,0,0,0,0,0.264210543,1.24178955,1.05684217,0.61595231,0.867818142,1.318379491,0.010528479,0.211368434,0.052842109,0.422736868,0,1
253,9.372,45.474,9.438,45.54,9.405,45.507,531637.4289,5039353.948,37.80488607,123.3385086,264.2922363,0.311890504,1,4,51877.05469,2,0.55738464,0.022140952,0,0.004638218,0.162032443,0.209314635,0.004801024,0.039688088,17,0.034077403,0.207489682,0.012327938,7,0,0,0,0,1,0,0,3,0,0,0.580974271,0.302086778,0,0,0,0,0.116938951,0,0.238064466,0.793548219,1.454838401,0.246051457,0.984639346,1.47271055,0.009381506,0.423225717,0.079354822,0.97870947,1,0
