rfuid,fid,Target,BUILT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,NAT_AREA_BLOCK
337,33.0,0,0.16756357017055648,0.05448567777057215,0.48661341806961816
338,33.0,0,0.1665011688333684,0.047450558865254185,0.5091695493797664
339,33.0,0,0.16081146208879826,0.049263146190569984,0.5704012659729762
340,33.0,0,0.1606261039979292,0.04487428313881804,0.5879125947252103
341,33.0,0,0.16932490136542167,0.04771754963507823,0.5621411709128618
342,33.0,0,0.1668407663955852,0.05136959611276934,0.48863035708481634
343,33.0,0,0.16830376927199253,0.051591304344110835,0.512737519772139
344,33.0,0,0.1675428817870381,0.050562662704158635,0.4842743797320065
345,33.0,0,0.15902185363756305,0.054406116487493765,0.557601001702355
346,33.0,0,0.1891178816831056,0.049373648684125096,0.589187095831566
347,33.0,0,0.1639214704290053,0.04762743254938092,0.583486979441624
348,33.0,0,0.1879442189485155,0.05006683439389942,0.5757665267241115
349,33.0,0,0.18302782302655884,0.053328174765970605,0.5000235819218285
350,33.0,0,0.16670053277030691,0.051753745230075046,0.5231573198964315
351,33.0,0,0.17299675102544224,0.052043140626842274,0.5734847104251224
352,33.0,0,0.17921815673670066,0.051835251973576496,0.5204647496223984
353,33.0,0,0.16856749501789026,0.045860440218204415,0.5858451615667272
354,33.0,0,0.16622569945545046,0.047050328831434486,0.5210818686344776
355,33.0,0,0.15710277009403797,0.046922488947780054,0.5397163781967295
356,33.0,0,0.15731165521977075,0.049882942375742624,0.5515926731171127
357,33.0,0,0.1860872489036788,0.04589851614725308,0.5732605267406293
358,33.0,0,0.18416445503631193,0.051791606599122526,0.48298348756564097
359,33.0,0,0.18111640165355142,0.05264458474817541,0.5362604788329621
360,33.0,0,0.18293887366201056,0.050507553454312716,0.5472820815312502
361,33.0,0,0.15735747687560941,0.05158749832006816,0.5878090196332303
362,33.0,0,0.17356414687296223,0.04994027699588577,0.5371855633078301
363,33.0,0,0.18214213586916678,0.044763188668418136,0.5451428641563906
364,33.0,0,0.18407207387886765,0.04685313131353689,0.5576966600451638
365,33.0,0,0.17716927476034805,0.04475891646197394,0.5188769033416926
366,33.0,0,0.17608240136446146,0.04833704473709631,0.48245535303352777
367,33.0,0,0.18256513832475899,0.054633519150873285,0.4863636700537068
368,33.0,0,0.16380268739583817,0.04774773818819771,0.500093858935719
369,33.0,0,0.16946885778788168,0.0522171516080634,0.4998704460254752
370,33.0,0,0.16569655533882532,0.046688620080257044,0.5306618595464812
371,33.0,0,0.15642722728403263,0.04547697051722228,0.5300777823966664
372,33.0,0,0.16297997915034193,0.04745451325279855,0.5729484991397847
373,33.0,0,0.18973004779873312,0.045361171015841,0.5332410412386539
374,33.0,0,0.1686594973279967,0.05263741435780726,0.5504962102556268
375,33.0,0,0.18683878089543596,0.048446282882212956,0.4926939921668333
376,33.0,0,0.1700683973622671,0.04501099189809234,0.5089017407339521
377,33.0,0,0.18151353396542108,0.05113753506425122,0.5904541686960719
378,33.0,0,0.17201796619020407,0.04757750794512686,0.5039632419775494
379,34.0,0,0.14780803487490699,0.03551275816333509,0.5823256815596997
380,34.0,0,0.14244008534665695,0.03459238268868233,0.5358936828090579
381,34.0,0,0.1416011576052853,0.036320459841024964,0.6089851982609441
382,34.0,0,0.14266264640211032,0.03321899538500456,0.5781315803709182
383,34.0,0,0.14819827058270862,0.03255042471893011,0.5747164772795653
384,34.0,0,0.14966711085007128,0.03568905804892093,0.5412548773598251
385,34.0,0,0.1424264534057627,0.03512297866390708,0.5175495247117217
386,34.0,0,0.15230638244536732,0.03372411644619294,0.5500337930220166
387,34.0,0,0.14687522294965466,0.033244829084648056,0.5410003408012615
388,34.0,0,0.15497245261386802,0.03389420712244873,0.5737220649356947
389,34.0,0,0.15695949396451014,0.03441542334162116,0.612372567430346
390,34.0,0,0.12991728494184257,0.03653126947893715,0.5444983828461997
391,34.0,0,0.14356587318368078,0.03264522326965287,0.5352842694187354
392,34.0,0,0.13778636902658017,0.03195028196404871,0.5970854913132955
393,34.0,0,0.14554337134770517,0.03358590199946242,0.5663962814014418
