fid,X,Y,f,Intercept,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR,ROADS_SURR
294,9.537,45.309,0.5172413793103449,0.40397183520126695,-0.7389748624811782,-0.017207148843319094,0.09298130486866726
295,9.537,45.375,0.5517241379310345,0.4976543682966067,-0.775659403043526,0.015647150463335247,0.09315955487815238
296,9.537,45.441,0.5517241379310345,0.5234180244494152,-0.7914722854536225,-0.015708976872690843,0.09261121510418424
297,9.537,45.507,0.5344827586206896,0.5152994175088211,-0.7877688068048521,-0.0393360886829211,0.09124924109343749
298,9.537,45.573,0.5172413793103449,0.4788337774640239,-0.7656603638802237,-0.06500774121132226,0.0899424865478488
299,9.537,45.639,0.4655172413793103,0.462983061719564,-0.741927530156625,-0.07093367006622656,0.08719709288679017
300,9.537,45.705,0.4310344827586206,0.46867341102788723,-0.7149984087271853,-0.0520245515754506,0.08063691753207906
301,9.537,45.771,0.3103448275862069,0.4130240045641599,-0.6796272768149878,0.006792655955795758,0.06600467417507513
302,9.537,45.837,0.2068965517241379,0.2946846022580404,-0.6834815697007754,0.10881034032333449,0.040848373388985226
303,9.537,45.903,0.1034482758620689,0.10908823354723865,-0.7014810410063135,0.2222480970974499,0.0049047193067429
304,9.537,45.969,0.0344827586206896,-0.08268826708413227,-0.7121636928900064,0.27133938114087486,-0.03225872444377197
305,9.537,46.035,0.0172413793103448,-0.22812288279182252,-0.7116128117135334,0.27786178591154737,-0.061041467515737774
306,9.537,46.101,0.0172413793103448,-0.34013098043812634,-0.7026989114041456,0.26380358510000257,-0.07741414332774679
307,9.537,46.167,0.0172413793103448,-0.43137817077607854,-0.6918101546358169,0.24389045200718332,-0.08704606242894705
308,9.537,46.233,0.0172413793103448,-0.4945419008799386,-0.6657164176550094,0.19514894002314107,-0.09229901473631696
309,9.537,46.299,0.0172413793103448,-0.4920932516946825,-0.6423166049827189,0.16668176913783217,-0.09591659026196682
310,9.537,46.365,0.0172413793103448,-0.47383225540796814,-0.621753530657304,0.15179743189566822,-0.0977162738048912
311,9.603,45.111,0.4310344827586206,0.17087342806303865,-0.6162650200761344,-0.09908944264076394,0.059552875774513236
312,9.603,45.177,0.4655172413793103,0.23553459856973974,-0.6559270878302116,-0.1122125628725454,0.07520475510436145
313,9.603,45.243,0.4655172413793103,0.31101111694833505,-0.7004545013432717,-0.12617771350377469,0.0867151592911673
314,9.603,45.309,0.5344827586206896,0.42470130600150424,-0.7468174464540867,-0.038260657638152853,0.08981288717840413
315,9.603,45.375,0.5517241379310345,0.5221455526810623,-0.7884070830871741,-0.0023524866819033905,0.08802515700517277
316,9.603,45.441,0.5689655172413793,0.5576679586251316,-0.8086251961457872,-0.021813749213248676,0.08597243028093722
317,9.603,45.507,0.5689655172413793,0.5694854666695185,-0.8064896301320242,-0.04693870302630461,0.08344938460334128
318,9.603,45.573,0.5344827586206896,0.5183406371748243,-0.7871742992501225,-0.07737383678134246,0.08068954334003586
319,9.603,45.639,0.4655172413793103,0.465870050591474,-0.7650858653670299,-0.08229208830948466,0.07549966441155427
320,9.603,45.705,0.4137931034482758,0.43701594903176805,-0.7438962848430659,-0.06518610458874384,0.0646093414196054
321,9.603,45.771,0.293103448275862,0.3385881437752852,-0.7126299271338075,-0.01574967204846448,0.042981022290141946
322,9.603,45.837,0.1896551724137931,0.22183905828341943,-0.7111923615551652,0.07102560715008419,0.011856293388223332
323,9.603,45.903,0.1034482758620689,0.05832289203755908,-0.726623636316152,0.21461521391429428,-0.023662819550179896
324,9.603,45.969,0.0172413793103448,-0.12292748975819687,-0.7337063128119232,0.2777075230764126,-0.05316097980720052
325,9.603,46.035,0.0172413793103448,-0.23750066127233932,-0.7304822516547449,0.27883632824769433,-0.07395459173427618
326,9.603,46.101,0.0172413793103448,-0.3288627158463286,-0.7156731547617162,0.2477215074933259,-0.08671497266511123
327,9.603,46.167,0.0172413793103448,-0.4052407472052644,-0.6995012070197937,0.22981616147700673,-0.0944997115243146
328,9.603,46.233,0.0172413793103448,-0.43749629594758177,-0.6749554541450185,0.17857271673288871,-0.09936039051217382
329,9.603,46.299,0.0172413793103448,-0.4338280683801955,-0.6567648623606348,0.14963988295194033,-0.10209676243902573
330,9.669,45.045,0.396551724137931,0.13085023435341242,-0.5880783378999582,-0.059013653372654205,0.04238815217226592
331,9.669,45.111,0.4482758620689655,0.18831060573052377,-0.6146210842819545,-0.06877705042785798,0.057678758447141106
332,9.669,45.177,0.4655172413793103,0.2648579552692365,-0.6555095736656644,-0.09170015181743875,0.07167553184311182
333,9.669,45.243,0.4655172413793103,0.3180980395612075,-0.6989904954781008,-0.1597816851397726,0.08065390029779734
334,9.669,45.309,0.5172413793103449,0.4322301037726343,-0.7488221184890314,-0.08235711062929253,0.08058422918001633
335,9.669,45.375,0.5517241379310345,0.5359300755745147,-0.7978481945187726,-0.02285504169406217,0.07614562194919476
336,9.669,45.441,0.5689655172413793,0.583263083369505,-0.8191857301107366,-0.029354645614766427,0.07193952082089063
337,9.669,45.507,0.5689655172413793,0.5912898687849003,-0.8141401381451212,-0.0566335326271869,0.06795356783600819
338,9.669,45.573,0.5344827586206896,0.5299274368337611,-0.7916693911467287,-0.08822562027083443,0.06348543865572422
339,9.669,45.639,0.4655172413793103,0.4677480781871799,-0.770728237658032,-0.08984356686609643,0.05575350453500045
340,9.669,45.705,0.4137931034482758,0.4196095450086993,-0.7520206705825752,-0.07338415916344704,0.040459172040485686
341,9.669,45.771,0.2758620689655172,0.316031796702773,-0.7252386763827785,-0.03432187004251934,0.013631941517209607
342,9.669,45.837,0.1896551724137931,0.20518011959915672,-0.7250726017051918,0.036535294256783174,-0.018182492075463904
343,9.669,45.903,0.1034482758620689,0.04674052443776044,-0.7403427443122077,0.1951227070541921,-0.047855221866305545
344,9.669,45.969,0.0172413793103448,-0.13391530410634372,-0.7455065848139152,0.2647629116472764,-0.06919154008067818
345,9.669,46.035,0.0172413793103448,-0.24040348188399474,-0.7402912730407201,0.26379601756093696,-0.08432382953925853
346,9.669,46.101,0.0172413793103448,-0.32596632456000785,-0.7245860974485332,0.23415679349070445,-0.0947239396595662
347,9.669,46.167,0.0172413793103448,-0.39556400814353126,-0.710795675629271,0.223789089555523,-0.10159323312966644
348,9.669,46.233,0.0172413793103448,-0.42204236448061627,-0.6880948454317348,0.17331569184264745,-0.10604852668816586
349,9.669,46.299,0.0172413793103448,-0.41367485212361366,-0.6722857807860065,0.1413345360316442,-0.10877455344184318
350,9.735,45.045,0.396551724137931,0.1466992864468204,-0.5907902803942691,-0.008838667948446333,0.03201993026991666
351,9.735,45.111,0.4482758620689655,0.1937154275903952,-0.6130686374425097,-0.019233310254845107,0.044300418117544135
352,9.735,45.177,0.4655172413793103,0.26664917380852693,-0.6507887925230879,-0.045922815918710315,0.054422527662281284
353,9.735,45.243,0.4655172413793103,0.32326363765647015,-0.6973783907971958,-0.20547735804790285,0.06022979627550634
354,9.735,45.309,0.5172413793103449,0.4630016708902215,-0.7568272280898384,-0.11548899779834204,0.057632691869894954
355,9.735,45.375,0.5689655172413793,0.5952629150643117,-0.8140886590823208,0.008977223979164287,0.05093018102938404
356,9.735,45.441,0.5862068965517241,0.6363711491465367,-0.8320567270608172,-0.028485366678882504,0.04628370841116944
357,9.735,45.507,0.5517241379310345,0.5965411035509539,-0.8184352598341601,-0.08283204973671035,0.04285507938830213
358,9.735,45.573,0.5172413793103449,0.5267679536859871,-0.791040289588852,-0.10324224499755777,0.037770936937797345
359,9.735,45.639,0.4655172413793103,0.48836558532150454,-0.7706888667843834,-0.09423342121178158,0.02832077140583258
360,9.735,45.705,0.396551724137931,0.4354555453020612,-0.7556347393834262,-0.07116475834306264,0.010797007546523999
361,9.735,45.771,0.2758620689655172,0.3268515709991899,-0.7297921982611939,-0.037358688172773345,-0.01662243664169838
362,9.735,45.837,0.1896551724137931,0.20559361022568362,-0.7346857581912805,0.05971399333175248,-0.044258516706509314
363,9.735,45.903,0.0862068965517241,0.030677253531907048,-0.7505425960706662,0.20483779777819308,-0.06675254720628779
364,9.735,45.969,0.0172413793103448,-0.14517152999591737,-0.7539910352450123,0.2580450405803725,-0.08181002247924392
365,9.735,46.035,0.0172413793103448,-0.24658407918741473,-0.7484422050091624,0.25180226422399477,-0.09302992333362693
366,9.735,46.101,0.0172413793103448,-0.3346210900500622,-0.7338205694152153,0.2283306579363829,-0.10178097593391411
367,9.735,46.167,0.0172413793103448,-0.40111870206240774,-0.7228480304382112,0.22287956500696327,-0.10811739600292208
368,9.735,46.233,0.0172413793103448,-0.4283424422472085,-0.7014272598031632,0.1716149871208323,-0.11240754193864336
369,9.735,46.299,0.0172413793103448,-0.4143029070882827,-0.6885259620554406,0.14157935093522317,-0.1149026973158172
370,9.735,46.365,0.0172413793103448,-0.40291354753936426,-0.6834365151728554,0.13099460858324907,-0.11679108679711474
371,9.801,45.045,0.4310344827586206,0.17641181413880191,-0.6029332580558814,0.02672164557019618,0.013135189924799485
372,9.801,45.111,0.4482758620689655,0.21842991868026515,-0.6249556401265218,0.037485111994104606,0.019125212508566615
373,9.801,45.177,0.4655172413793103,0.2734078323128143,-0.6597714132428106,-0.027368272280715714,0.023307277857592866
374,9.801,45.243,0.4655172413793103,0.3498450388967676,-0.7037022153285442,-0.15759880174645727,0.02558208832809349
375,9.801,45.309,0.5517241379310345,0.5114886533121672,-0.7679423844048869,-0.006059200018441152,0.021845544813149986
376,9.801,45.375,0.5862068965517241,0.6749196312763794,-0.8310665121650613,0.10901263550064931,0.015968951952295227
377,9.801,45.441,0.603448275862069,0.7038228427033788,-0.8456421215016554,-0.011350374202399274,0.013538615134903002
378,9.801,45.507,0.5517241379310345,0.6225375133491915,-0.8209875731118472,-0.11130132184308358,0.012251734872612897
379,9.801,45.573,0.5,0.5600924551510179,-0.7908461378099028,-0.11495199492101663,0.008187702608121362
380,9.801,45.639,0.4655172413793103,0.5467239783889263,-0.7740888019983185,-0.09034808168304008,-0.001050365489615044
381,9.801,45.705,0.3793103448275862,0.4755935247776695,-0.7620927434707596,-0.05599462502221405,-0.017827284580776655
382,9.801,45.771,0.2758620689655172,0.3438409367493906,-0.7393773231593239,-0.023380490214103114,-0.04231591627295855
383,9.801,45.837,0.1896551724137931,0.19031018757430884,-0.7526203156980704,0.1472997497825703,-0.06467301519632615
384,9.801,45.903,0.0862068965517241,-0.010028357014759185,-0.768054389513515,0.25417726517538913,-0.08143149359032378
385,9.801,45.969,0.0172413793103448,-0.16592578107421224,-0.7659867289223958,0.2673056295062402,-0.09210669772489857
386,9.801,46.035,0.0172413793103448,-0.2546303590152203,-0.7564903558503395,0.24196888866808858,-0.10049738296972488
387,9.801,46.101,0.0172413793103448,-0.3418962169368924,-0.742179279153619,0.2197939582049198,-0.10807488537143632
388,9.801,46.167,0.0172413793103448,-0.4064781121102322,-0.7328551425359119,0.21703681895878038,-0.1138203033806924
389,9.801,46.233,0.0172413793103448,-0.4328800348795325,-0.7121638458997215,0.17100385113804684,-0.11793514614965905
390,9.801,46.299,0.0172413793103448,-0.41996640895958237,-0.6996705985774689,0.14093571066889998,-0.12050297245590183
391,9.801,46.365,0.0172413793103448,-0.4097207344143463,-0.6954019429855275,0.1311151400329632,-0.12241619217865424
392,9.867,45.045,0.4310344827586206,0.23552096691984728,-0.6297789469203292,0.023308691006655752,-0.008450895161145972
393,9.867,45.111,0.4482758620689655,0.2796651367561037,-0.6543783523422654,0.028283309051716207,-0.006748524687872309
394,9.867,45.177,0.4827586206896552,0.33989052244263485,-0.6823316700420359,0.015167134978872978,-0.007530437232370928
395,9.867,45.243,0.5,0.3942931553252685,-0.7170310898213673,-0.0055813199562620985,-0.009379850537043245
396,9.867,45.309,0.5344827586206896,0.532721333378771,-0.7712047566750152,0.11007383840885833,-0.013247383564917638
397,9.867,45.375,0.603448275862069,0.6834434661163602,-0.8270433638119108,0.11856522752885063,-0.016160648085382888
398,9.867,45.441,0.603448275862069,0.7140321959204823,-0.8385899828425257,-0.019147684343769563,-0.016172638099565075
399,9.867,45.507,0.5517241379310345,0.6351991710805229,-0.8142656565190793,-0.11065989893930578,-0.016637622908322883
400,9.867,45.573,0.5,0.6054296914843877,-0.7905369778546907,-0.10209456108603274,-0.019424643204037396
401,9.867,45.639,0.4827586206896552,0.6178014077659855,-0.7806540954122413,-0.06306679391537401,-0.026897055346250424
402,9.867,45.705,0.3793103448275862,0.5241254955967469,-0.7626686822020048,-0.01972254312361068,-0.041131807333201195
403,9.867,45.771,0.2758620689655172,0.3551450136797927,-0.748891111089375,0.005229416830471595,-0.061850695343213136
404,9.867,45.837,0.1724137931034483,0.1495505655989306,-0.7724011274155453,0.21976925932515012,-0.07954908910394459
405,9.867,45.903,0.0689655172413793,-0.06965217599388156,-0.7880389277026261,0.3024718769961905,-0.09184958413635427
406,9.867,45.969,0.0172413793103448,-0.20262458560817367,-0.7787423732531662,0.2794219003484502,-0.09985784364076428
407,9.867,46.035,0.0172413793103448,-0.2693295748154482,-0.7642265232326191,0.23620890537677616,-0.1066022857068774
408,9.867,46.101,0.0172413793103448,-0.34568907593590226,-0.7487130124382908,0.20977522579240987,-0.11322599083723532
409,9.867,46.167,0.0172413793103448,-0.4062206829948757,-0.7394859834333405,0.20492205466450897,-0.11881267970373596
410,9.867,46.233,0.0172413793103448,-0.4323424536070862,-0.7199011980304237,0.162225105669957,-0.12257432543978264
411,9.867,46.299,0.0172413793103448,-0.4232735790413539,-0.7075493727586467,0.13680188630935608,-0.12500469998835434
412,9.867,46.365,0.0172413793103448,-0.41177564551949836,-0.7029990554588179,0.12479650763450188,-0.12685327606507588
413,9.933,45.111,0.4827586206896552,0.3642535447177796,-0.6771919484000999,-0.020023547689247516,-0.023332333614861023
414,9.933,45.177,0.5344827586206896,0.41864101484620664,-0.7053615494995513,-0.026285833330199432,-0.02689748375832865
415,9.933,45.243,0.5,0.4437742935201883,-0.7305960728695555,-0.09196414139439447,-0.030469086062637346
416,9.933,45.309,0.5344827586206896,0.5210699581752749,-0.7660450744965736,-0.17536068387930337,-0.0334667239122438
417,9.933,45.375,0.5689655172413793,0.6357269783062077,-0.8031474422384103,0.012066180028778416,-0.034854958221356175
418,9.933,45.441,0.5689655172413793,0.6557833703755049,-0.8092216864122097,-0.036110972740564816,-0.03467318116271399
419,9.933,45.507,0.5517241379310345,0.6071105795022685,-0.786737115697617,-0.08622275617517736,-0.035492921405759825
420,9.933,45.573,0.5,0.6079455136559861,-0.7730665063483617,-0.07260217885321116,-0.03827481709253086
421,9.933,45.639,0.4827586206896552,0.6082336327238187,-0.7685885600622642,-0.011661241737076188,-0.04472697964652481
422,9.933,45.705,0.3620689655172414,0.49512358720413374,-0.7427516442847133,0.05599444924766093,-0.05675302230753454
423,9.933,45.771,0.2758620689655172,0.32674673015580724,-0.7539037729805342,0.033222764819573265,-0.07436644179571052
424,9.933,45.837,0.1724137931034483,0.10607649069403394,-0.7920450420436622,0.20740201262766506,-0.08925009519208299
425,9.933,45.903,0.0689655172413793,-0.12141691007815059,-0.8065674500144543,0.3226937917131769,-0.09891143966303712
426,9.933,45.969,0.0172413793103448,-0.2362454988015027,-0.789762106625318,0.2845106344788851,-0.10500343953610874
427,9.933,46.035,0.0172413793103448,-0.28588038881290695,-0.7711418638813821,0.23067027614201277,-0.11094120396246579
428,9.933,46.101,0.0172413793103448,-0.34763195075319453,-0.7539893235552063,0.19691389883481214,-0.1171413380433079
429,9.933,46.167,0.0172413793103448,-0.40401332833565784,-0.7439749657461218,0.19066090012879483,-0.12238621238647049
430,9.933,46.233,0.0172413793103448,-0.4306688089108206,-0.7243062774687733,0.1528195595650307,-0.12682816517741505
431,9.933,46.299,0.0172413793103448,-0.4192200365853973,-0.7123124498501546,0.1298736061683221,-0.12834318145350193
432,9.933,46.365,0.0172413793103448,-0.4056922170436066,-0.7088608178997385,0.12062403683812926,-0.12970928184960787
433,9.999,45.045,0.4482758620689655,0.31690246571505,-0.6539617527944991,-0.06517220539573663,-0.029830162741377553
434,9.999,45.111,0.4827586206896552,0.3819275001187684,-0.6793882958734816,-0.062419118367308984,-0.031480858321625685
435,9.999,45.177,0.5344827586206896,0.45262739264727403,-0.7121230498725224,-0.06230376582459149,-0.03584984426418882
436,9.999,45.243,0.5,0.47651521137410124,-0.736678000939786,-0.10403860675725982,-0.038744996991732034
437,9.999,45.309,0.5517241379310345,0.5387173481708933,-0.7603669546508941,-0.0803598185913425,-0.04088899374210163
438,9.999,45.375,0.5689655172413793,0.6105993945717249,-0.7810072024129913,0.010543108151840085,-0.04188404875527167
439,9.999,45.441,0.5517241379310345,0.6012497370892425,-0.7764039510899541,-0.02030873794378345,-0.04262327320369005
440,9.999,45.507,0.5344827586206896,0.561448488693457,-0.755493272831095,-0.03407274487056136,-0.044747398459752674
441,9.999,45.573,0.4827586206896552,0.5687107905535117,-0.7479000216693164,-0.009311830725892286,-0.048343742195333037
442,9.999,45.639,0.4482758620689655,0.5330343691329293,-0.7450512642433393,0.05125727311675401,-0.05451465892136803
443,9.999,45.705,0.3103448275862069,0.4121657947324367,-0.7246878507922472,0.056239310495269985,-0.06517184362034745
444,9.999,45.771,0.293103448275862,0.2595099786312678,-0.7619442135599724,0.03736816075255726,-0.08070197159002386
445,9.999,45.837,0.1724137931034483,0.05368451355023722,-0.8067742278392549,0.18899489328357066,-0.09405419448336991
446,9.999,45.903,0.0689655172413793,-0.15510467764768388,-0.8182412929883178,0.3086888634149913,-0.10296651857081454
447,9.999,45.969,0.0172413793103448,-0.2505856636664219,-0.7959621448543153,0.2627850465766431,-0.10805717926395739
448,9.999,46.035,0.0172413793103448,-0.29593086697111204,-0.7749608076972245,0.2153469347982746,-0.11375204820757193
449,9.999,46.101,0.0172413793103448,-0.35091139266176297,-0.759231990911359,0.18606217917293974,-0.12019222157283971
450,9.999,46.167,0.0172413793103448,-0.40853726678634694,-0.7503471203982365,0.1855158585229062,-0.1259351471806976
451,9.999,46.233,0.0172413793103448,-0.4376628426575652,-0.7307243294916584,0.1511726114858264,-0.12966793124380593
452,9.999,46.299,0.0172413793103448,-0.42217789773659714,-0.7178694453051163,0.12451126778746013,-0.13116802467053085
453,9.999,46.365,0.0172413793103448,-0.41506322678445945,-0.7161710365222871,0.11331472994342626,-0.13169185085957935
454,10.065,45.045,0.4482758620689655,0.30107233333137373,-0.6475402076812864,-0.04469704415359196,-0.03280255085569796
455,10.065,45.111,0.4827586206896552,0.3444318302664183,-0.6701049454499097,-0.048671397569953916,-0.0351158501867775
456,10.065,45.177,0.5,0.4339775333370841,-0.7042711775530259,-0.07914743974792632,-0.03835457134775208
457,10.065,45.243,0.5344827586206896,0.498582795024832,-0.737332143741166,-0.056422329119859144,-0.040939175957987836
458,10.065,45.309,0.5517241379310345,0.5755813793758162,-0.7605050575083474,0.04636657134704971,-0.04240998771812171
459,10.065,45.375,0.5689655172413793,0.6077771988357983,-0.7682112112226317,0.02875085587927592,-0.04334712423918377
460,10.065,45.441,0.5517241379310345,0.5679101682134808,-0.7490654649909256,-0.003525040804177733,-0.04474268136186048
461,10.065,45.507,0.5172413793103449,0.5327119395367067,-0.7273746402233994,0.013135283148773729,-0.04760079622523086
462,10.065,45.573,0.4827586206896552,0.5407270824259685,-0.7182712886890814,0.04747396323638845,-0.051914771813297525
463,10.065,45.639,0.4310344827586206,0.48658235567572794,-0.7166759553530465,0.07349851351025151,-0.058372767162608766
464,10.065,45.705,0.3103448275862069,0.36659235698043546,-0.7240680934929162,0.0030149968350619664,-0.0681394434025995
465,10.065,45.771,0.2586206896551724,0.20732343350725535,-0.7755976233301909,0.07032036758943222,-0.08250730814757487
466,10.065,45.837,0.1379310344827586,0.0011164628082911306,-0.820121425138953,0.20112143909558533,-0.09529839819410409
467,10.065,45.903,0.0689655172413793,-0.1846118157872506,-0.8226643041494868,0.2899081235712522,-0.10445181727245592
468,10.065,45.969,0.0172413793103448,-0.26204517493833324,-0.7996892025192539,0.24194194332248573,-0.10964062341842747
469,10.065,46.035,0.0172413793103448,-0.29502507639361253,-0.7787610586208962,0.19404599973510095,-0.11539889445807866
470,10.065,46.101,0.0172413793103448,-0.354515778006401,-0.764208459974753,0.17483211040857824,-0.12226248339637061
471,10.065,46.167,0.0172413793103448,-0.4198113584975184,-0.758199535323629,0.18377025199608257,-0.12810385627831988
472,10.065,46.233,0.0172413793103448,-0.44935526671801024,-0.7406270857261587,0.15284889921811307,-0.1315103165231416
473,10.065,46.299,0.0172413793103448,-0.43998042876297105,-0.7254464294569498,0.12216049025441586,-0.13334913928135145
474,10.065,46.431,0.0,-0.5044530958877498,-0.7288573901320441,0.10621061259890006,-0.13256576335356796
475,10.065,46.497,0.0,-0.5332136856556163,-0.7406985497655401,0.12074402584336195,-0.13227513020078938
476,10.065,46.563,0.0,-0.5515780700813244,-0.7469066637039006,0.1205279901502653,-0.13205024169091165
477,10.131,45.045,0.4482758620689655,0.2713040386625954,-0.6309571121363187,0.13325575793924935,-0.03305648452734334
478,10.131,45.111,0.4827586206896552,0.3360514324486694,-0.6595499448740685,0.09953575429251146,-0.035527265921976206
479,10.131,45.177,0.5172413793103449,0.4344895342280807,-0.6991756021266785,0.013503919764467534,-0.03841740750745435
480,10.131,45.243,0.5344827586206896,0.5295508401415049,-0.7392154604579457,0.04515133279340288,-0.04022993457808761
481,10.131,45.309,0.5689655172413793,0.5922451475909654,-0.76256381958718,0.06389733603732861,-0.04124138567071522
482,10.131,45.375,0.5517241379310345,0.5955767287528344,-0.7581933217390732,0.03364785541464457,-0.042461197213445795
483,10.131,45.441,0.5344827586206896,0.5392620436611106,-0.7295405407537284,0.013959249040259213,-0.0444882037942498
484,10.131,45.507,0.5,0.5346465426821713,-0.7048703217540835,0.045484345347880165,-0.047754008951975006
485,10.131,45.573,0.4827586206896552,0.5547981939538057,-0.6913132745155521,0.09065294894612222,-0.05246541968437101
486,10.131,45.639,0.3448275862068966,0.48446370451398735,-0.7016151442790621,0.11173610900172909,-0.05906642708682852
487,10.131,45.705,0.293103448275862,0.34612981492213807,-0.7338989556978142,-0.02952821970015249,-0.06850655214996576
488,10.131,45.771,0.2068965517241379,0.16683590832181683,-0.7787265230578391,0.12150865489312933,-0.08217114314045709
489,10.131,45.837,0.1379310344827586,-0.03995181671034501,-0.8227020720819369,0.2507821343681219,-0.09474475381877036
490,10.131,45.903,0.0689655172413793,-0.19226234461887137,-0.8256434338983749,0.27804850284545735,-0.10421669611383581
491,10.131,45.969,0.0172413793103448,-0.2720331786946732,-0.8039395052545751,0.22565607061329804,-0.10987318439437238
492,10.131,46.035,0.0172413793103448,-0.2954417704430511,-0.7837804636065254,0.17446087347147718,-0.11572727936319283
493,10.131,46.101,0.0172413793103448,-0.3502053345445668,-0.7693237882714543,0.15958112133180286,-0.12307843629489487
494,10.131,46.167,0.0172413793103448,-0.4196429522637155,-0.765197358131291,0.1725247403852893,-0.12937409191904137
495,10.131,46.233,0.0172413793103448,-0.4640966143839388,-0.7510930045075348,0.15177760985615357,-0.13314294269339888
496,10.131,46.299,0.0172413793103448,-0.45624642353631795,-0.7336255985561617,0.11995188143493982,-0.1342128770728417
497,10.131,46.365,0.0172413793103448,-0.451740098435942,-0.7261751090546464,0.09517989789362276,-0.13350516332698503
498,10.131,46.431,0.0172413793103448,-0.4825739356188734,-0.7293568069492236,0.09322856914849201,-0.13339699419877415
499,10.131,46.497,0.0172413793103448,-0.5126349876693781,-0.7382988052551038,0.10364668799326796,-0.13297863838146942
500,10.131,46.563,0.0172413793103448,-0.5380761865661199,-0.7426810744663194,0.10913812996662334,-0.1327419464782994
501,10.131,46.629,0.0,-0.5428124450331633,-0.745466200051,0.1108255452938623,-0.13261271068882124
502,10.197,45.045,0.4482758620689655,0.2953882979499509,-0.6288187669344016,0.2754652495770303,-0.03242662661736457
503,10.197,45.111,0.4655172413793103,0.35052468600794234,-0.6563817488044912,0.2754604129487659,-0.03434688787102323
504,10.197,45.177,0.5172413793103449,0.4429099167846912,-0.6962402484839434,0.31019530100045706,-0.036056093557528375
505,10.197,45.243,0.5517241379310345,0.5491402241168303,-0.7394280937274356,0.19706541528442317,-0.037564207794584525
506,10.197,45.309,0.5689655172413793,0.6038908145218223,-0.7614077737754444,0.04629267612386079,-0.03861844778012002
507,10.197,45.375,0.5517241379310345,0.5791529313268872,-0.7500055746838222,0.030051870094877798,-0.04016314505987313
508,10.197,45.441,0.5344827586206896,0.5231060092682654,-0.7163126957214526,0.027540913184261835,-0.042743265270842656
509,10.197,45.507,0.4827586206896552,0.5570615474447822,-0.6900342919562144,0.062202432022056046,-0.04626576964925156
510,10.197,45.573,0.4827586206896552,0.595185874202547,-0.6799031695703868,0.11044473217233207,-0.05142603785879005
511,10.197,45.639,0.3103448275862069,0.5137810788216752,-0.7032007370332578,0.143998211803457,-0.05831870315814387
512,10.197,45.705,0.2413793103448276,0.35393440017910893,-0.7404062842145506,0.0544734081416023,-0.06797303552673412
513,10.197,45.771,0.1379310344827586,0.14821541132056112,-0.7767854914556414,0.19677486147013507,-0.08159171678981374
514,10.197,45.837,0.1034482758620689,-0.041679874527584454,-0.8164428105063615,0.2783975625423837,-0.09427044924885228
515,10.197,45.903,0.0689655172413793,-0.1899545195241013,-0.8279167971320976,0.29743588111757036,-0.10378758211712719
516,10.197,45.969,0.0172413793103448,-0.28689798672877326,-0.8114231013089594,0.24854240985689424,-0.10986135620493814
517,10.197,46.035,0.0172413793103448,-0.3156846029734394,-0.7916186416446689,0.1817261409451389,-0.1163298853435456
518,10.197,46.101,0.0172413793103448,-0.3524761804960219,-0.7763189609045712,0.15510307228951123,-0.12352669679297398
519,10.197,46.167,0.0172413793103448,-0.41368488457851155,-0.7696117634484526,0.16079981108926164,-0.1294747742662954
520,10.197,46.233,0.0172413793103448,-0.4594705930660741,-0.7574732032458624,0.15415764427226847,-0.13297696948990828
521,10.197,46.299,0.0172413793103448,-0.46162937321504927,-0.741018428834137,0.11662264286470204,-0.134117383861027
522,10.197,46.365,0.0172413793103448,-0.4555599523675652,-0.7303108926395994,0.09102666284231545,-0.13382341208678944
523,10.197,46.431,0.0172413793103448,-0.4698759473898456,-0.7287609784967304,0.08259704534663012,-0.13376142674459923
524,10.197,46.497,0.0172413793103448,-0.4914965439338369,-0.7330147026735376,0.07838400128365137,-0.1334389274354274
525,10.197,46.563,0.0172413793103448,-0.5128280611806224,-0.7381035140257719,0.09417373715695714,-0.13326784348241716
526,10.197,46.629,0.0172413793103448,-0.5251410125418479,-0.741532258048639,0.09907614382635181,-0.1331422104477673
527,10.263,44.979,0.4137931034482758,0.265730009398244,-0.5973430907571312,0.3054084627403822,-0.02974633745694267
528,10.263,45.045,0.4482758620689655,0.29939031303218333,-0.6173209496097016,0.3049702345288272,-0.029476873905783078
529,10.263,45.111,0.4655172413793103,0.34162304646559016,-0.6466643040950464,0.30779454465104644,-0.031100451567903625
530,10.263,45.177,0.4827586206896552,0.42090304694626457,-0.6857012009815243,0.3650797682983721,-0.03182484640939641
531,10.263,45.243,0.5517241379310345,0.53875681816523,-0.7311427877619394,0.22736056801674723,-0.03354859515287267
532,10.263,45.309,0.5689655172413793,0.6041125721819991,-0.7557227340999425,0.043894135543192686,-0.03511816831093132
533,10.263,45.375,0.5517241379310345,0.5646518905704067,-0.7449969742328615,0.02885014699389111,-0.037178144325490506
534,10.263,45.441,0.5172413793103449,0.5221277235232445,-0.7147550256804653,0.04145001946247555,-0.04028657141923468
535,10.263,45.507,0.4827586206896552,0.5570700768135584,-0.6924336894694523,0.07162878186125624,-0.044206543313684746
536,10.263,45.573,0.4137931034482758,0.5874863375684378,-0.6890231464359686,0.11402290790692793,-0.050015799802858904
537,10.263,45.639,0.2758620689655172,0.518869464745408,-0.7112520148033474,0.15505572989877295,-0.05786953957713868
