fid,X,Y,Ex,Intercept,NAT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,ROADS_SURR
420,9.933,45.573,0.9837687115855134,0.2272297053167995,-1.2944799118248311,0.014671639831969403,-0.10224021245144388
421,9.933,45.639,0.7914057359509749,0.2454162288530528,-1.2906973070842125,0.03924644535539561,-0.08632952767624097
422,9.933,45.705,0.5374717618638786,0.1766191769031997,-0.8263674562816823,0.1556003618550289,-0.08536648008144562
423,9.933,45.771,0.3060410285747699,0.011864617304035301,-0.7060454251045314,0.25252364905383795,-0.0969466822794133
424,9.933,45.837,0.1518105372807582,-0.16184747101774732,-0.719094715294352,0.276066262781293,-0.08331806949245382
425,9.933,45.903,0.0629653037275666,-0.28009873241761307,-0.6968882215501047,0.2639514871277546,-0.1005804991950176
426,9.933,45.969,0.0162162706120761,-0.3423550128341221,-0.6614804442244098,0.22135969488754142,-0.1314602986107728
427,9.933,46.035,0.0088186125303263,-0.3800155208757625,-0.6348780478754763,0.19000908395776175,-0.1534832201286195
428,9.933,46.101,0.0053359644704053,-0.42414433689418896,-0.6246463428785416,0.17513856970796776,-0.1612975286426962
429,9.933,46.167,0.0051760988247643,-0.4649807845439359,-0.6176397068437942,0.17177453907458268,-0.15723612121167285
430,9.933,46.233,0.002686235623645,-0.48676861082405726,-0.6015316365628647,0.1581519901832903,-0.18672301876730996
431,9.933,46.299,0.0011658223616612,-0.5046926607009926,-0.594706737039638,0.15405196261914778,-0.19807046835002762
432,9.933,46.365,0.0003252238607293,-0.5165445471789509,-0.5950092680274717,0.14974203095883976,-0.19747103784738698
433,9.999,45.045,0.7514862508183245,-0.11372616124928861,-1.0682393186664043,0.05221074702417271,-0.3352362084374634
434,9.999,45.111,0.8976775966018214,-0.06279637479880938,-1.1228265578961807,0.05742660386841438,-0.25536710019428677
435,9.999,45.177,0.9649746435645364,-0.02094469905065381,-1.155459507528597,0.062427886683690134,-0.11712648236252163
436,9.999,45.243,0.9584037180598176,0.0052785226545361275,-1.1649733615674691,0.029506698412476058,-0.06612905869595706
437,9.999,45.309,1.0111418027467831,0.051316317303618714,-1.1891573582211237,0.006775341116054101,-0.06240832600189457
438,9.999,45.375,1.0444004383416134,0.11129535046001116,-1.2231080085043158,0.11841979455672502,-0.05857041347890519
439,9.999,45.441,1.0877217181884151,0.15617178214937935,-1.2381298648328993,0.0857994491855495,-0.08110777158061164
440,9.999,45.507,1.056582141161688,0.17503728163550392,-1.2272771397123081,0.06961198765961357,-0.10465243523773983
441,9.999,45.573,0.9367370934600826,0.20234577056392838,-1.221545050518637,0.08023560248682785,-0.10339933741610963
442,9.999,45.639,0.7529892244771996,0.19940311385792817,-1.227464639320038,0.12004278949632374,-0.0838060498718044
443,9.999,45.705,0.450147446144144,0.10386935869369716,-0.8136147238865624,0.2297917182449107,-0.099900828721377
444,9.999,45.771,0.287269661901196,-0.052422509324405175,-0.7234268225822957,0.2759056969538875,-0.09239270220472368
445,9.999,45.837,0.1490811572159097,-0.19800780742935764,-0.722507285840198,0.2804757448869939,-0.08054582083076586
446,9.999,45.903,0.062418712606074,-0.3029214589714584,-0.6937939660616859,0.2573307166257069,-0.10330517640608969
447,9.999,45.969,0.0126575083732539,-0.36091662992579143,-0.6583065890535312,0.20884016632703714,-0.13678291417901522
448,9.999,46.035,0.0081938661504575,-0.3971558728965058,-0.6324361035043015,0.17555189471103527,-0.15728102271368144
449,9.999,46.101,0.0049597133296821,-0.4401376752520647,-0.6223746044650156,0.16052958993586755,-0.16227602970521804
450,9.999,46.167,0.0047433655214786,-0.4811073760802804,-0.6152647175658087,0.15552880957309917,-0.15764761146862194
451,9.999,46.233,0.0025261710750331,-0.5040877175233194,-0.5989285879106746,0.1442959468464735,-0.18538460113039096
452,9.999,46.299,0.0010427574296214,-0.5213854743447692,-0.5918947762219432,0.1345898610916076,-0.196669356921357
453,9.999,46.365,0.000189226571585,-0.5440476401621124,-0.5912609388333216,0.12377773127982794,-0.19500383542278632
454,10.065,45.045,0.7767692841625403,-0.12409972925163368,-1.0377801055730478,0.09094038745631974,-0.36512305422790364
455,10.065,45.111,0.9051673089046784,-0.0666381080515745,-1.0938459705065697,0.08867207318494835,-0.2364940843664493
456,10.065,45.177,0.9722849920357072,-0.008709858227377625,-1.1393950913278021,0.09546721833655097,-0.07968951719598827
457,10.065,45.243,0.9940178984333192,0.02523413932613,-1.1554365714077641,0.06565087015323799,-0.050204220411626435
458,10.065,45.309,1.0136343598618232,0.07075049735979674,-1.1769711406940475,0.09487553592864374,-0.04990316983784944
459,10.065,45.375,1.0450294490964904,0.12229377299759027,-1.1986975089105663,0.13581837872685756,-0.05544811043969332
460,10.065,45.441,1.0831925279522072,0.14919997332061913,-1.189699145059234,0.1015425866037625,-0.08723789199258133
461,10.065,45.507,1.016375493989556,0.1614582904514425,-1.1561672709475403,0.10532672513663509,-0.095502759439243
462,10.065,45.573,0.9085965817083156,0.19591222454851615,-1.151907614392826,0.12987394595892446,-0.06879163307753719
463,10.065,45.639,0.6858133925860845,0.17423537539271222,-1.1011755207692744,0.1704662956037262,-0.03873632147535432
464,10.065,45.705,0.3972195819074182,0.048411984460275614,-0.7673768287610444,0.23027275912779469,-0.053996295744553766
465,10.065,45.771,0.2466215177190102,-0.10710858920895362,-0.7468198491132221,0.285298957131465,-0.051774707431465346
466,10.065,45.837,0.1360073548629281,-0.23276593862113926,-0.7211056385530504,0.28198441787642103,-0.06799119663804579
467,10.065,45.903,0.0618338661621489,-0.32182005407155734,-0.6874824291390255,0.2396968734071323,-0.11150573662455891
468,10.065,45.969,0.0113187238824905,-0.37702281011912264,-0.6534820589425658,0.19066231989006355,-0.14604069086961158
469,10.065,46.035,0.0079040482956981,-0.4119491713098107,-0.6288641394927434,0.15917806688274047,-0.16262394578153774
470,10.065,46.101,0.0046681571676436,-0.45863210914838975,-0.6211373950800558,0.1475830834185526,-0.16387556165186135
471,10.065,46.167,0.004415047205099,-0.5065032648914306,-0.6184785471029407,0.1465752624550204,-0.15523232397857217
472,10.065,46.233,0.0025708579424742,-0.5362956577710952,-0.6036538500238595,0.1320149927079417,-0.17929558429406445
473,10.065,46.299,0.0011384082979954,-0.5540371567725503,-0.5915057356819079,0.11688070756073135,-0.1933871385807748
474,10.065,46.431,0.0,-0.6427054549171664,-0.577932455959701,0.08725516553471128,-0.1898699937117084
475,10.065,46.497,0.0,-0.6769564773147574,-0.5794865541807039,0.07738209809135868,-0.18372283562786232
476,10.065,46.563,0.0,-0.6884384993718982,-0.579796315210961,0.07243838847208942,-0.18108534764675366
477,10.131,45.045,0.7904124227779666,-0.12871196237776422,-1.0113774310284485,0.18933895604188022,-0.29456717481100264
478,10.131,45.111,0.9005309630079982,-0.06880769438906009,-1.0674243599191076,0.1713309760278609,-0.15600803484058398
479,10.131,45.177,0.9739030377491252,0.0010487727744268802,-1.122486152417931,0.11816683066240061,-0.05468714252610125
480,10.131,45.243,0.9991115648320978,0.047647349772014846,-1.148614768319151,0.11080638484282729,-0.038087564136442
481,10.131,45.309,1.031858094369713,0.092401067244327,-1.167261006777815,0.13449656343004718,-0.04223373199958751
482,10.131,45.375,1.052439366356964,0.1378849241300153,-1.1793449223784003,0.13327719877276267,-0.06041210881105237
483,10.131,45.441,1.0662323189831215,0.15251965225414435,-1.1515438894536385,0.11166805558763893,-0.0897381703720738
484,10.131,45.507,0.9901403022975872,0.17777211665071468,-1.099428958188267,0.12525935679715483,-0.08141021108666141
485,10.131,45.573,0.8938217256675022,0.22954549797600798,-1.0726433438095349,0.15872080840191452,-0.03305483649697177
486,10.131,45.639,0.5751458199134546,0.1883033359001697,-0.7938006358050149,0.20471283823476755,0.006880302638538099
487,10.131,45.705,0.3250773194052813,0.03804832263768125,-0.6659237190704741,0.2122167410928385,-0.06215120467961987
488,10.131,45.771,0.1940902720638887,-0.12226618403459111,-0.7005851736657869,0.26731873778046916,-0.0407209141652704
489,10.131,45.837,0.1275151283170885,-0.24869211509405076,-0.7082381925368457,0.2780365477504878,-0.05892231607191258
490,10.131,45.903,0.0619271977171975,-0.336485552521823,-0.6856586506168378,0.22801160664730669,-0.10837620510550443
491,10.131,45.969,0.0117700242546721,-0.39364137333399796,-0.6523449078612834,0.17595882143124505,-0.1467905148413654
492,10.131,46.035,0.0083296189983193,-0.42609381478105796,-0.6257395955349893,0.14292403441677703,-0.164827014221211
493,10.131,46.101,0.0047448353097471,-0.4725271978510229,-0.6168745367098636,0.1312296528388316,-0.16718020758825022
494,10.131,46.167,0.0044661520083981,-0.5253662341324514,-0.6160788959642305,0.13194732706430254,-0.15911262977597807
495,10.131,46.233,0.0029432405948915,-0.5620203013418978,-0.6032779316884744,0.11740288187433279,-0.17575034144639906
496,10.131,46.299,0.0016074330185912,-0.5843917246202086,-0.5848696095290065,0.100656421195323,-0.19290421966907434
497,10.131,46.365,0.0006522887394402,-0.6172619443222962,-0.5750956362356837,0.0842877050005491,-0.1933678696676489
498,10.131,46.431,0.0002713776859589,-0.6522366031295469,-0.5732588535218996,0.07444906782863363,-0.19039489793572204
499,10.131,46.497,0.0001664769570609,-0.6769643357213366,-0.5758915060329621,0.07047959340072316,-0.18519707585590822
500,10.131,46.563,0.0001591723326962,-0.6921283615998075,-0.5780468040360267,0.06732650778585897,-0.18090889200816315
501,10.131,46.629,0.0,-0.6939495131510302,-0.5759036527744088,0.06541246108550959,-0.18127127158850342
502,10.197,45.045,0.7995948743871881,-0.11138424229143429,-1.0002680248787648,0.23997999798730613,0.003818923562373417
503,10.197,45.111,0.889130324824313,-0.0520339372987144,-1.0578021620541103,0.22415140648565907,-0.013834073399272936
504,10.197,45.177,0.9721804054199642,0.01943931509171123,-1.1140834689306593,0.15284773249697584,-0.03071076188685054
505,10.197,45.243,1.0098001527132623,0.06662008591502216,-1.1399811034043212,0.13279163575142178,-0.03374372930036892
506,10.197,45.309,1.0364417735513447,0.10970924301511403,-1.1557045400313752,0.12706317529274386,-0.043588568212127025
507,10.197,45.375,1.0669897830771404,0.14351189482371204,-1.1544974947365858,0.12277084487048451,-0.07149098612765363
508,10.197,45.441,1.052116410688007,0.15440203411044934,-1.1181191341763523,0.11424555313262666,-0.0943530452203176
509,10.197,45.507,0.929053938596397,0.20742601442550127,-1.0544689264957077,0.13236505521568903,-0.0773044890519796
510,10.197,45.573,0.8002822544960145,0.2798963141602099,-0.8821324206376764,0.16988119195754742,-0.007237321892644741
511,10.197,45.639,0.4618967490537177,0.2197207205330951,-0.6338088081866429,0.22579586917657218,0.029669104171967726
512,10.197,45.705,0.243986932255715,0.05411249383387493,-0.6365431546993927,0.20812147655428753,-0.0733873746705097
513,10.197,45.771,0.1475741634558116,-0.10829146021428313,-0.6651988305406885,0.2341761220246275,-0.06325231621985432
514,10.197,45.837,0.0942435476981752,-0.2419884921792682,-0.6854065800839096,0.24339450696839265,-0.06498508235614173
515,10.197,45.903,0.0527274799342998,-0.3467160860245571,-0.6852392778173511,0.2265976635141317,-0.08459454169683528
516,10.197,45.969,0.0103313276610996,-0.4097319593160258,-0.6560979424355458,0.1760357867397151,-0.1303926699349441
517,10.197,46.035,0.0063857640492395,-0.44080973867658313,-0.6248287660857402,0.13302085455652196,-0.16160500488549479
518,10.197,46.101,0.004784039085293,-0.48118043554283135,-0.6102778919349763,0.1150810458480706,-0.17098208456965186
519,10.197,46.167,0.0044226334341961,-0.5334151341684705,-0.6066109787641387,0.11359730599873487,-0.16797062922355183
520,10.197,46.233,0.0035238244085712,-0.5748711541012818,-0.5962613003913604,0.10414026546407176,-0.17771433513857926
521,10.197,46.299,0.002416373494575,-0.600386058796775,-0.5794566351232847,0.08718714876231816,-0.1918326254474003
522,10.197,46.365,0.0014557286758997,-0.6250649546863642,-0.5709195767497608,0.07332679489951491,-0.19310046436688622
523,10.197,46.431,0.0009973337488068,-0.6526935933586149,-0.568994058973384,0.0661049961676123,-0.19100588511092403
524,10.197,46.497,0.0007110129223315,-0.675367038728186,-0.5700471782920737,0.06233473360471754,-0.18690127620050778
525,10.197,46.563,0.0004668642365269,-0.6893531271724931,-0.5715400390883925,0.061613372098295226,-0.18361395370264277
526,10.197,46.629,0.0001877682987517,-0.692145350699636,-0.5702773831078101,0.060577160788454626,-0.18411239267025675
527,10.263,44.979,0.7369896111244753,-0.12205259165183165,-0.9566503419064978,0.2494692417630968,0.05779790866748373
528,10.263,45.045,0.7983865824586136,-0.09515623822119462,-0.9902495006929288,0.24153164001682403,0.05031002982288378
529,10.263,45.111,0.8920051036587261,-0.03073527466326826,-1.052070500904159,0.2168381816272155,0.027709896458542348
530,10.263,45.177,0.9864566444028444,0.037267558833945114,-1.105603468435174,0.1435159787406035,-0.010366819889666024
531,10.263,45.243,1.008319001850858,0.08345555440345057,-1.131346259570607,0.11728301992301524,-0.024691731768531323
532,10.263,45.309,1.0401380272384282,0.12002474892503687,-1.1413944876211464,0.1218067129960104,-0.04770321836242261
533,10.263,45.375,1.0652526650284635,0.14198327331979588,-1.1290433763285312,0.11791267600236165,-0.07931872538325754
534,10.263,45.441,1.017797014034433,0.15692710318830083,-1.0923817995388378,0.11703327370745238,-0.09415723597678988
535,10.263,45.507,0.8676658454254729,0.2284808410896861,-1.0202006526724494,0.13501350923398864,-0.07358517322449591
536,10.263,45.573,0.7073336023919642,0.3023355367004196,-0.6872664305764538,0.1727833777279468,0.014333438881022398
537,10.263,45.639,0.3803707352221608,0.2269884188659872,-0.6169040147863358,0.24000652689745694,0.04685037973297497
538,10.263,45.705,0.1826176463586851,0.05791977270240718,-0.6390216400413076,0.21831926368054205,-0.060799281834902116
539,10.263,45.771,0.1043259016014558,-0.09753336893164331,-0.6561833368219501,0.21927520419101246,-0.06829434073359357
540,10.263,45.837,0.0683781012750211,-0.2304031867790744,-0.6681368398953264,0.22109583790996032,-0.070983784332369
541,10.263,45.903,0.030662138396409,-0.342477750927578,-0.6743107076478654,0.2181834672179733,-0.07522427031131869
542,10.263,45.969,0.0072684661774925,-0.41453266628611496,-0.6556783395887585,0.17778665976214908,-0.10427199713637601
543,10.263,46.035,0.0075642550226659,-0.45509942075106374,-0.626882201297527,0.13114781069788156,-0.14533666350197844
544,10.263,46.101,0.0043793500540332,-0.49462001357621377,-0.608437399764588,0.10651907217453702,-0.1650621959670029
545,10.263,46.167,0.0039491480527655,-0.5418437635261918,-0.5994482346115094,0.09821425081296045,-0.16994791729526687
546,10.263,46.233,0.0036637132168917,-0.58319480941798,-0.5895420268829954,0.08828069759848994,-0.17816401047484154
547,10.263,46.299,0.0028639973023698,-0.6123001267254791,-0.5774849020600489,0.07586564429841501,-0.18662305628869363
548,10.263,46.365,0.0020398972794374,-0.6362256441154073,-0.5699885179893555,0.0648804467783416,-0.18936302232689584
549,10.263,46.431,0.0016813122120476,-0.656571524778579,-0.5654885037692501,0.05913003137763935,-0.1902992813452806
550,10.263,46.497,0.0012305911011495,-0.6725209604940549,-0.5635283315814187,0.056453053723270315,-0.18921485918880365
551,10.263,46.563,0.0006868106182154,-0.6812264644894701,-0.5624628529962967,0.054512632967710306,-0.18885552160430252
552,10.263,46.629,0.0002623830842475,-0.6851787999274719,-0.5628695521023853,0.05407980442633899,-0.18866311727959845
553,10.329,44.979,0.754195027969091,-0.13094107504856078,-0.9270102929733083,0.2449408997405752,0.048839266728415695
554,10.329,45.045,0.814828216082765,-0.09635659208542433,-0.964581778349417,0.2303255523708609,0.03544255425782601
555,10.329,45.111,0.8861004141791319,-0.025941016215293048,-1.0305769818357204,0.1870142461867848,0.015534236895634995
556,10.329,45.177,0.9700515907797872,0.0401093137558822,-1.0836843903427005,0.13287451786567983,0.012856278664094351
557,10.329,45.243,1.0038298029203374,0.08748954322492565,-1.1126185500928827,0.13198942257010385,0.005940106459445538
558,10.329,45.309,1.048410163110687,0.12252083752671929,-1.1236647178123045,0.12301618812370484,-0.032399063262823595
559,10.329,45.375,1.0583007535571234,0.13478641438828654,-1.1052475418717174,0.1138673860262213,-0.06881810080397872
560,10.329,45.441,0.9976229829128296,0.14757869257022777,-1.0670365399694988,0.11614521873777414,-0.0841784955837508
561,10.329,45.507,0.819449368639929,0.21866387996163109,-0.9965536280644448,0.13424885853084317,-0.061797065488349553
562,10.329,45.573,0.6315098928469693,0.2741548249378203,-0.65177216515949,0.17339986203897417,0.03031732827131326
563,10.329,45.639,0.3234104259138542,0.1876883198543325,-0.6278589255494844,0.24748278120992379,0.04682563594015078
564,10.329,45.705,0.165538137718713,0.03046309400236749,-0.6477959244480763,0.22282356005965528,-0.051650612766603224
565,10.329,45.771,0.0840877252069605,-0.10413342941269502,-0.6544772606163723,0.2146177427903026,-0.07008987179381011
566,10.329,45.837,0.0381965175019338,-0.21910608682831817,-0.6550944970966759,0.20767180175387745,-0.08116220505625894
567,10.329,45.903,0.0144956073036822,-0.32336842281341516,-0.6551533942867004,0.19921760774218972,-0.08916484809201924
568,10.329,45.969,0.0068285681239944,-0.40355535413092514,-0.6441620170679371,0.17316962377539485,-0.10600418907233594
569,10.329,46.035,0.0037927140067997,-0.4613824142922417,-0.6252501190749346,0.1343039145586712,-0.13458768312515612
570,10.329,46.101,0.0031243508225775,-0.511272292511768,-0.6095526012275605,0.10675515384890708,-0.15396318990983965
571,10.329,46.167,0.0027103524343789,-0.5554908046457266,-0.5968811608211886,0.09164416105336261,-0.1646907582686935
572,10.329,46.233,0.0027140094574211,-0.5931227253897081,-0.5856968209602138,0.07969099717743376,-0.17360782989985346
573,10.329,46.299,0.0022490615498216,-0.6229132421518504,-0.5763980073783179,0.0690506872078554,-0.18030001397229461
574,10.329,46.365,0.0018019716394747,-0.6469243354010392,-0.5702830511166613,0.06019796782842853,-0.18362603086929366
575,10.329,46.431,0.0018592096333263,-0.665137972704071,-0.5659522555394696,0.055725208940114596,-0.18528904293149753
576,10.329,46.497,0.0014415915600115,-0.6742380234914744,-0.5607040208170291,0.04993624015094741,-0.18769835126357493
577,10.329,46.563,0.000739580623228,-0.673513098382621,-0.5547518271982443,0.047264188913150124,-0.19258936637755977
578,10.395,44.979,0.7608417873879566,-0.16491478271934812,-0.8680583886953732,0.2350087686842452,0.0023113045306974974
579,10.395,45.045,0.8051361181272354,-0.1172294116398225,-0.9193718026552312,0.21798601546310947,0.02605820398027016
580,10.395,45.111,0.8822592000069249,-0.04066259256939119,-0.9915382783948585,0.17529696668729158,0.019530706263738394
581,10.395,45.177,0.9554949501413872,0.03138900970163454,-1.0520534475465306,0.13261603882537218,0.03212950115944232
582,10.395,45.243,0.9980878314247762,0.07888513027748173,-1.083873344824915,0.12975356293447032,0.023719553486378202
583,10.395,45.309,1.047672153527808,0.11571558892280606,-1.1006163276543042,0.1326950504922046,0.0003314677382140357
584,10.395,45.375,1.0454858231275257,0.12891622474787634,-1.0894579170777479,0.11766276020934278,-0.029349144487450303
585,10.395,45.441,0.9803628635638112,0.12133493510575227,-1.0424871624196874,0.11376812835898084,-0.059482421524295045
586,10.395,45.507,0.7891514128383141,0.16405505572269324,-0.9670533894946538,0.12786819527738152,-0.053543985213375625
587,10.395,45.573,0.6070295334882992,0.20112961672997337,-0.6968338345692456,0.17026491505987001,0.01802034709735965
588,10.395,45.639,0.3134009241807536,0.1261346731588456,-0.6401916995169159,0.24651718603069173,0.04512498733980059
589,10.395,45.705,0.1611675749885585,-0.006408615528551778,-0.6516744207634988,0.21800087095853082,-0.05212585511937254
590,10.395,45.771,0.0726459008481202,-0.12029285790197165,-0.6546207497885362,0.21322291803000143,-0.06921834675100239
591,10.395,45.837,0.0262167436019449,-0.2186405386053366,-0.6510273425698817,0.2041617657875362,-0.08506739715482212
592,10.395,45.903,0.0082280362780527,-0.30256358913535036,-0.6402441219140254,0.18518863097915206,-0.10449899110931107
593,10.395,45.969,0.0051857411382973,-0.382727772079418,-0.6273486440642089,0.15694016621454254,-0.1264916722079234
594,10.395,46.035,0.0027589378000478,-0.4595548285484815,-0.6151364419225946,0.124441074480584,-0.14680030702982905
595,10.395,46.101,0.0020965710169665,-0.5215173789805287,-0.60299597318746,0.1009012839292762,-0.1594997376695116
596,10.395,46.167,0.0017098104713806,-0.5676658334258562,-0.5918882756203074,0.08488219782265544,-0.16659249411668087
597,10.395,46.233,0.001853637558523,-0.6027009997020422,-0.5815361237884087,0.0715398978844504,-0.17255815423510884
598,10.395,46.299,0.0014272122710326,-0.628668716085911,-0.5720861883205797,0.060796535370489194,-0.17901266518395437
599,10.395,46.365,0.0009863731482577,-0.6508891828825004,-0.566600527100301,0.053906249338218956,-0.18251614565925212
600,10.395,46.431,0.0010869608232624,-0.6686397524368355,-0.5637723892085567,0.05268184082446309,-0.18317001284978282
601,10.395,46.497,0.0008612150241646,-0.6734748773429949,-0.5566767874968974,0.046000291713826115,-0.18723649341106283
602,10.395,46.563,0.0004495654357843,-0.6678044663829259,-0.5481710102336108,0.04199288465132478,-0.19511855848240595
603,10.461,44.913,0.7064105265059959,-0.22679958810284861,-0.781614468293885,0.2241511269859514,-0.2728228631925031
604,10.461,44.979,0.7464312161501482,-0.19467395675191573,-0.8184534525469291,0.2210639774281566,-0.19745265769543527
605,10.461,45.045,0.7989083014056796,-0.13413552408667276,-0.8804944919248308,0.20049221627541458,-0.02065743372108675
606,10.461,45.111,0.8574819723810856,-0.05318436043552265,-0.9566524222455366,0.16279259496135573,0.040715813623154934
607,10.461,45.177,0.9387822962145516,0.01604736085620735,-1.0161026949425507,0.12309559170556474,0.06461605395112134
608,10.461,45.243,0.983151023643964,0.06189821459901326,-1.0488973043533216,0.14391566395518027,0.05023345904386119
609,10.461,45.309,1.033953967718807,0.10535893150516247,-1.0764299904195087,0.15403762314908076,0.05616765977234628
610,10.461,45.375,1.0554771074422162,0.11690764100440018,-1.0716450199766672,0.1305846865889066,0.020251583820371157
611,10.461,45.441,0.9414392326768596,0.08168008642318979,-1.009999866208502,0.11262534341609903,-0.03239273452432633
612,10.461,45.507,0.7613996188513237,0.06953645829167124,-0.9141877772950641,0.1172964300317529,-0.0549948473905965
613,10.461,45.573,0.5909139772070564,0.08909901074673145,-0.7384002334440161,0.16664219183776463,-0.01583442735008498
614,10.461,45.639,0.337807218472886,0.051437687979013214,-0.6394560507574549,0.20943557273954225,0.0003001748043664947
615,10.461,45.705,0.1610531712898718,-0.03895959789127723,-0.6442951508145397,0.19838847735192788,-0.06016438643954152
616,10.461,45.771,0.0648638381113193,-0.1372485339135006,-0.653375953486663,0.20824742651895095,-0.06046096478364372
617,10.461,45.837,0.023102131752765,-0.22148506899015963,-0.6520484336006922,0.2035198082227993,-0.07764203216350157
618,10.461,45.903,0.0061478187806942,-0.2852455763317425,-0.6376970206720074,0.18696059930749054,-0.10451670210932254
619,10.461,45.969,0.002444344486559,-0.36140329483932987,-0.6206876825473466,0.15479790585792136,-0.13259070101507256
620,10.461,46.035,0.001812919677731,-0.4613057083762706,-0.603563392783678,0.11797259590832879,-0.15711442695728456
621,10.461,46.101,0.0011866883301565,-0.5325419438283756,-0.5923840407164129,0.09311621819232319,-0.16599224862945322
622,10.461,46.167,0.0008298155730785,-0.5773630044391802,-0.5846977684025858,0.07824314951339575,-0.16954131748864462
623,10.461,46.233,0.0010064633951668,-0.6110557777995685,-0.5773508071405027,0.06703599782726972,-0.17279364873379288
624,10.461,46.299,0.0004766832387094,-0.6326073470430611,-0.567691953553652,0.05585061205857135,-0.17950049790198003
625,10.461,46.365,0.0,-0.6517607237312779,-0.5619952680162027,0.04827896278756603,-0.18362129334858787
626,10.461,46.431,0.0,-0.667693268302333,-0.5596572175736214,0.04652579057393859,-0.18442720612382235
627,10.461,46.497,0.0,-0.6716763794932568,-0.5541202831390865,0.04319234255847794,-0.18795506446947932
628,10.461,46.563,5.696183277946171e-06,-0.6655829606617351,-0.5463223523970839,0.04081324447025498,-0.19481989303007358
629,10.527,44.913,0.7099186193785069,-0.22400866926062574,-0.7691809816163082,0.19837302941459,-0.3061417976938637
630,10.527,44.979,0.7400318156063503,-0.1914037370198434,-0.8026927058370354,0.19531742480814773,-0.22749936227980075
631,10.527,45.045,0.7849657949199186,-0.13001323522450253,-0.8631007047534466,0.19291460796166052,-0.06180259926554684
632,10.527,45.111,0.8576443920664946,-0.057766523498849136,-0.9313407662562505,0.1612730772013132,0.027436524509650225
633,10.527,45.177,0.9193765491037942,0.0011254346563868305,-0.983099753845741,0.1202032363591807,0.062381231003156415
634,10.527,45.243,0.9613753472870996,0.044780172709042707,-1.0161439246555783,0.140705950108181,0.134001823326998
635,10.527,45.309,1.0268519298683434,0.08952329410949125,-1.0491176301393361,0.17270454101087337,0.1308639746027847
636,10.527,45.375,1.02082643998448,0.09599538814173401,-1.0454478715208673,0.15898265720969235,0.09592528138342271
637,10.527,45.441,0.893529646076593,0.031822042427058564,-0.9612863434149483,0.12708154650694165,0.007343991525348129
638,10.527,45.507,0.7515827899454918,-0.03271976550603227,-0.8474069539561756,0.13305873628450476,-0.06135006414886587
639,10.527,45.573,0.5415275397753683,-0.028050703674012425,-0.7242879413170717,0.18142110573470543,-0.036688720444260095
640,10.527,45.639,0.3535530554822812,-0.016588869014210354,-0.6167349670237855,0.1755075443681145,-0.055681829861304585
641,10.527,45.705,0.1779593721143575,-0.06355344255970378,-0.627294143184882,0.18522100404398623,-0.06291685938368567
642,10.527,45.771,0.0701023687401413,-0.14478255099171516,-0.6432258333459685,0.20479898395752164,-0.05056407847624503
643,10.527,45.837,0.0300482011158371,-0.21891966011549313,-0.6539735362761047,0.20660618576265186,-0.05694738250955583
644,10.527,45.903,0.0043788317338285,-0.26624766124906385,-0.6459878919747928,0.1951628928914148,-0.0858640550426854
645,10.527,46.101,0.0007989720034529,-0.5547424655838069,-0.5849819606189601,0.08361289657647732,-0.16842285507632265
646,10.527,46.167,0.0004442390235977,-0.5884212223585873,-0.5784619290191887,0.07055607871475106,-0.17133677016045307
647,10.527,46.233,0.0005075599588301,-0.6138004830159678,-0.5710392073130119,0.06024665165067628,-0.17528690874381306
648,10.527,46.299,0.0,-0.6325722261262757,-0.5623280962092054,0.051159968011669374,-0.18172691413679348
649,10.527,46.365,0.0,-0.6493582617842222,-0.5567474862796504,0.04464021534250848,-0.18628840513657727
650,10.527,46.431,0.0,-0.6624600248430503,-0.5542633095824125,0.042601386467401955,-0.1878088208154128
651,10.527,46.497,0.0,-0.6681178955779533,-0.5527461725433871,0.040770935520032546,-0.18872377705940724
652,10.593,44.913,0.7100500195663574,-0.20149358351286895,-0.7710948565829898,0.1626369028325181,0.17104570524880158
653,10.593,44.979,0.742429050740823,-0.16496038152402237,-0.8063516755400042,0.17620878895767106,0.007786154754404785
654,10.593,45.045,0.777595279933177,-0.11169247730567425,-0.8579192033904584,0.17626379265736236,-0.04846540758704798
655,10.593,45.111,0.8341829058477745,-0.04791306009626953,-0.9194095997902489,0.15911083626572936,0.055289801639671024
656,10.593,45.177,0.9103365919318108,0.004723044716485816,-0.96813471576572,0.11040395860261136,0.10786587269132822
657,10.593,45.243,0.9470952236524298,0.0453228647071962,-1.0014896224123033,0.11324086858532871,0.20098701304605013
658,10.593,45.309,1.0076231296320357,0.08127399670901075,-1.0304516720774246,0.15576076568418346,0.19527049261859974
659,10.593,45.375,1.0132009188268718,0.0825538688870141,-1.024841241722232,0.13876625439916057,0.17481676526851025
660,10.593,45.441,0.8856599097577139,0.01488607480605228,-0.9430107006766318,0.16665162219670354,0.11979442954522558
661,10.593,45.507,0.745710969119012,-0.07950287097439458,-0.8292970288562735,0.2022816952140165,0.05512101350315535
662,10.593,45.573,0.5468069927711944,-0.09878870139035562,-0.7224698514035691,0.20682869463282105,0.031873594973418885
663,10.593,45.639,0.3681374857131556,-0.06707323775558502,-0.616142952460306,0.19668961777254584,-0.024311253985797667
664,10.593,45.705,0.1904693270614862,-0.08852575488994349,-0.6110535084024487,0.18375231863619018,-0.054955093435623145
