fid,X,Y,I,Intercept,NAT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,ROADS_SURR
491,10.131,45.969,0.2000904123294262,-0.0748728898317043,-0.7603523343540867,0.3073966519035607,0.018508568461911477
492,10.131,46.035,0.2360058716190482,-0.0651351654610412,-0.7170473796123555,0.23711376560882724,-0.019793204757697847
493,10.131,46.101,0.4033110013285075,-0.04811403174530396,-0.6717200781304986,0.17523246033466894,-0.07696922538110537
494,10.131,46.167,0.3796229207138468,-0.11503947842725494,-0.6843829634637641,0.21612940838421102,-0.10091453176411602
495,10.131,46.233,0.2501754505657851,-0.2031946839086384,-0.7291533739115141,0.2980901267500939,-0.05455816853369082
496,10.131,46.299,0.1366318065802591,-0.23418142776866244,-0.724122753112179,0.30822514666191625,-0.03677828313472052
497,10.131,46.365,0.055444542852422,-0.25537895611643213,-0.7079387431801731,0.29994770540618143,-0.022023553842994485
498,10.131,46.431,0.0230671033065081,-0.2965044098854392,-0.7111598543590234,0.32044664112820576,-0.0020841053882280705
499,10.131,46.497,0.0141505413501817,-0.3288689919263371,-0.7195987365701166,0.34232919657177024,0.01575867459576941
500,10.131,46.563,0.0135296482791817,-0.3507303554452994,-0.7264596315907363,0.3580612488663354,0.02993482863168854
501,10.131,46.629,0.0,-0.3563779831123287,-0.7270296539221034,0.3612321207256725,0.034744986876174166
502,10.197,45.045,1.3593112864582195,0.12434359854127294,-0.7190647864728781,0.20398681625574738,0.008234624115315784
503,10.197,45.111,1.453386107885896,0.16116595883763613,-0.7519305384904073,0.15178189195383385,-0.004458874881935261
504,10.197,45.177,1.5024606265581264,0.19522462402801605,-0.7722955586302673,0.022452153051492348,-0.021800042682077518
505,10.197,45.243,1.5058423329934616,0.20480544674820683,-0.7631074948111228,-0.009609914191549117,-0.007420507824759385
506,10.197,45.309,1.5455710658221808,0.24039368282073592,-0.7718635774274991,0.05039234580748177,0.021140961920825294
507,10.197,45.375,1.6195380635992311,0.2949740181774536,-0.7917977534993262,0.0416179074928507,0.03257464232988115
508,10.197,45.441,1.6259980892451016,0.3319538103513381,-0.7854694212539146,0.03211039986325782,0.023437216909925503
509,10.197,45.507,1.5186458611671871,0.38086283748672656,-0.751739086884702,0.03685581099036654,0.025785639660231997
510,10.197,45.573,1.3338037574933577,0.4531581108305049,-0.6622144619823759,0.06458566360139073,0.055512806648422675
511,10.197,45.639,1.0331900965675265,0.4296271702734145,-0.611987546916569,0.11774988237633174,0.06921980589362282
512,10.197,45.705,0.6912963080578594,0.30089012472442156,-0.6503859045673583,0.22550864280515664,-0.0008117467298841309
513,10.197,45.771,0.59732399494019,0.16985389005644347,-0.6796111857896064,0.2343642008347056,-0.00836687389986428
514,10.197,45.837,0.5006688471465562,0.05485329980080145,-0.7272270929882754,0.2789921088616172,0.029011776880866348
515,10.197,45.903,0.3447565995704219,-0.054757450171584926,-0.7772219674857483,0.34325679316352437,0.08032329219685802
516,10.197,45.969,0.175632570238694,-0.1335685127004747,-0.7869617200440474,0.34778291579599613,0.07080168802226983
517,10.197,46.035,0.1356974860463412,-0.11551001035245259,-0.7303008860562801,0.24708675302828495,0.002960898031821285
518,10.197,46.101,0.4066433222499069,-0.07523642046769417,-0.6681694343234852,0.1665428241621476,-0.06913209808357992
519,10.197,46.167,0.3759238419066729,-0.11641411598402593,-0.6620037618091021,0.1895899335618504,-0.0943061546625459
520,10.197,46.233,0.299525074728558,-0.1899929792165146,-0.694355210228216,0.2575928939112071,-0.04108170259744268
521,10.197,46.299,0.2053917470388767,-0.22298790987424888,-0.6945676627925557,0.2725143739899646,-0.025423298991817896
522,10.197,46.365,0.1237369374514794,-0.24644016113636383,-0.6891489310680246,0.276953974342483,-0.018769402251822984
523,10.197,46.431,0.084773368648585,-0.2782098502627596,-0.6916842066160185,0.29378289484983894,-0.0061770957430297944
524,10.197,46.497,0.0604360983981822,-0.3121618858371035,-0.7010128546864077,0.3182442493708356,0.010494604335939841
525,10.197,46.563,0.0396834601047907,-0.3397243987626009,-0.7128047207079966,0.341167451576964,0.026361968551283206
526,10.197,46.629,0.0159603053938961,-0.3520493880114646,-0.7189170776724405,0.3522031280133072,0.03424858376798711
527,10.263,44.979,1.3050857696995917,0.12387100589781162,-0.7023703790430429,0.2017281436806399,0.041803892642755025
528,10.263,45.045,1.357257190179643,0.1395470018764321,-0.7200044053607016,0.19089873900861862,0.04524700541156812
529,10.263,45.111,1.4580852655959944,0.18811684420545788,-0.7626921796795227,0.11999624261795075,0.037297227250942075
530,10.263,45.177,1.582053108947958,0.22221246219138385,-0.7818955778843706,-0.01158759039557651,-0.018131534291391135
531,10.263,45.243,1.5036335992512797,0.22447960114854504,-0.7647054084790763,-0.06719980610333803,-0.008708526837577349
532,10.263,45.309,1.5510830230748491,0.24916312808011404,-0.7615239366453854,0.04366707414280633,0.024268035344760318
533,10.263,45.375,1.6169013665610603,0.3007950473866027,-0.7757902082636362,0.03785497229544698,0.029195771240549152
534,10.263,45.441,1.6020878924616078,0.33899185377613383,-0.7654753607621791,0.02974925311347823,0.01893942387706588
535,10.263,45.507,1.418299939637792,0.41318856876370563,-0.716888263037657,0.03844977593094479,0.027266109287778357
536,10.263,45.573,1.3070294826808035,0.49444322608710634,-0.5822144329060729,0.07101573072115416,0.07610648446816953
537,10.263,45.639,0.8980975692745465,0.4478314661796434,-0.6295739662140974,0.159482617586002,0.1007172199225226
538,10.263,45.705,0.5970192284803167,0.3166885988868442,-0.6519604612793405,0.20845258632726008,-0.007482158607774946
539,10.263,45.771,0.5542313522577342,0.1948826831584743,-0.6690129698830609,0.1972624440521985,-0.012752535762436398
540,10.263,45.837,0.4151527577411999,0.06523687406674082,-0.7109065354688566,0.2440942391198846,0.031520729731211394
541,10.263,45.903,0.2606281763694767,-0.0751559779962363,-0.7753135176211555,0.3457049907640642,0.11212396897790139
542,10.263,45.969,0.1235639250173733,-0.1566759288646174,-0.7886081979675179,0.3621905677705601,0.12021418318012167
543,10.263,46.035,0.2143205589755366,-0.14011765049973823,-0.7303417740613884,0.25330059000865396,0.03786627969693715
544,10.263,46.101,0.372244754592828,-0.1063971895288191,-0.6709376280151743,0.17866240610754808,-0.04105550982171813
545,10.263,46.167,0.3356775844850713,-0.13973563607720307,-0.6638545482584717,0.1995438630168692,-0.043805162756044146
546,10.263,46.233,0.3114156234357991,-0.1875011536159749,-0.674192890248407,0.2344485073122417,-0.019273999149115657
547,10.263,46.299,0.2434397707014393,-0.21773223303438738,-0.6743447659065831,0.24850450928499657,-0.013639024855582728
548,10.263,46.365,0.1733912687521869,-0.24553013403524904,-0.6754510911907845,0.26213159288719257,-0.00982317646005496
549,10.263,46.431,0.142911538024053,-0.27059946496976484,-0.6769879747957532,0.2754745945103605,-0.00487327281266941
550,10.263,46.497,0.1046002435977106,-0.3013808986750358,-0.6867404198190681,0.2996894048387432,0.007862532782513915
551,10.263,46.563,0.058378902548311,-0.329952729175973,-0.7012333833632309,0.3260843226860423,0.02342499028305454
552,10.263,46.629,0.0223025621610392,-0.34296602430899914,-0.7089853880785321,0.3389755895369946,0.03068386969405678
553,10.329,44.979,1.335553695361932,0.12010075120653871,-0.6890770058952448,0.1899575340377188,0.03666543550357855
554,10.329,45.045,1.3852079673407005,0.1430377720267787,-0.711419616538561,0.1654096034892544,0.03392525365338708
555,10.329,45.111,1.4768340236318864,0.19582875585889503,-0.7560266036920948,0.09415790718934156,0.02306343306972597
556,10.329,45.177,1.5557431172883378,0.23531111548638303,-0.7799943366277982,-0.018801374634099956,-0.002402329499151156
557,10.329,45.243,1.523670236575512,0.23958851018837363,-0.7644618000140067,-0.025403301235292924,0.009661605671311899
558,10.329,45.309,1.563418664287867,0.25952672633525403,-0.7568845234922195,0.04051025870307957,0.03679390131564948
559,10.329,45.375,1.6063493580777766,0.3004683931594331,-0.7611024815946492,0.03605624123083846,0.03299875822491717
560,10.329,45.441,1.5703324731035282,0.33524850642490456,-0.7457619673868576,0.028052661371158274,0.018465488754969585
561,10.329,45.507,1.365748947733215,0.41371154072724675,-0.6847322540209105,0.0368862726615922,0.02783212038248363
562,10.329,45.573,1.2483335091161023,0.48414352978888353,-0.6020681429868547,0.08000151697292537,0.11209117585597447
563,10.329,45.639,0.7854253200765031,0.4171750930900531,-0.6535802704791795,0.1964720125773847,0.1346418292374775
564,10.329,45.705,0.6117713785256785,0.2959451000477341,-0.6606010459591822,0.196689723643524,0.006788158460218758
565,10.329,45.771,0.5105326173279745,0.19584845436015946,-0.6673653669599009,0.19957615683255991,0.0024606135460736728
566,10.329,45.837,0.3246703987664381,0.06657826010166859,-0.707123466354639,0.2503946887514387,0.05156656257213049
567,10.329,45.903,0.1760180886875701,-0.06894646983239756,-0.7567112390619943,0.3285676292354772,0.10927492052021288
568,10.329,45.969,0.1451070726348827,-0.12818206264884835,-0.7500670681958876,0.31238919788456965,0.0996073252535765
569,10.329,46.035,0.3223806905779827,-0.12836832968791873,-0.7067207300451943,0.2355952892127831,0.03763783205140232
570,10.329,46.101,0.2655698199190959,-0.1437085639132074,-0.6834054858081543,0.2183994430604359,0.008278025668817681
571,10.329,46.167,0.2303799569222116,-0.18714984677420057,-0.6860353128522982,0.2435644000152134,0.017390569157610135
572,10.329,46.233,0.2306908038807975,-0.21020393425031597,-0.6769077702062666,0.24597953990218507,0.010635637066053538
573,10.329,46.299,0.1911702317348416,-0.23535325390581646,-0.6740891912478427,0.25520558613728267,0.00993477117492193
574,10.329,46.365,0.1531675893553548,-0.2629206965780936,-0.676537119354377,0.2701491458787022,0.011939060601422313
575,10.329,46.431,0.1580328188327357,-0.28271334598292286,-0.6764554381908117,0.2794706340402336,0.010174527667109676
576,10.329,46.497,0.1225352826009837,-0.3083648295704102,-0.6854305471537857,0.3004068845898967,0.01683856374477805
577,10.329,46.563,0.0628643529743811,-0.32866232602611,-0.6964271179610955,0.3201459805232775,0.026735538993247085
578,10.395,44.979,1.3473239984995065,0.09896672503453458,-0.6579913742304548,0.16995079045156114,0.009909460197009806
579,10.395,45.045,1.3966646947105106,0.1306830276127317,-0.6880528619564072,0.13557108117598582,0.022997956327599135
580,10.395,45.111,1.4704320000115416,0.18438073244976663,-0.7326327290652725,0.07034379070831817,-0.0021505263292140057
581,10.395,45.177,1.5323975615475078,0.22821272388725122,-0.7609709439902343,0.01357166740463383,0.010874825376565813
582,10.395,45.243,1.5424993758382903,0.24564486037101735,-0.7585917739157214,0.010550579580884099,0.03300354687408206
583,10.395,45.309,1.562318123681819,0.266998196519722,-0.753732473212047,0.045032830273079714,0.05547697985295165
584,10.395,45.375,1.6157508175607216,0.29801836382284574,-0.7513438077477416,0.03885548114121365,0.04717353021785226
585,10.395,45.441,1.543163766720814,0.3177905696629797,-0.7267086419373859,0.02664639239635245,0.0201111991587526
586,10.395,45.507,1.341557401825134,0.3726749414193371,-0.6590987707801724,0.0310627411484175,0.012493217140193306
587,10.395,45.573,1.2285121511072723,0.4198391910529785,-0.63443036961747,0.07964750817888432,0.08052656894355781
588,10.395,45.639,0.783502310451884,0.3610308742981856,-0.6696480492370763,0.21696186486783878,0.12577097797959733
589,10.395,45.705,0.622692903364885,0.2661727324366019,-0.6618772872036559,0.19543849033387475,0.012504611638661052
590,10.395,45.771,0.4749924286223247,0.18447894720551944,-0.6671448689290387,0.21519318757030328,0.023641583396726333
591,10.395,45.837,0.2785529007706652,0.060048571067943965,-0.7091002209652639,0.27243543780250823,0.07247354876685444
592,10.395,45.903,0.1165638472724134,-0.04114944601225662,-0.7293932355611652,0.3011933456499817,0.08651722422819903
593,10.395,45.969,0.2203939983776352,-0.08560675280561918,-0.7093151893979072,0.26387211839040214,0.054503456580666305
594,10.395,46.035,0.2345097130040676,-0.12373324869997321,-0.691208646876639,0.2350349911585076,0.026671752194640255
595,10.395,46.101,0.1782085364421599,-0.18688963662676766,-0.6992226314106156,0.26260162994864006,0.03265530411973841
596,10.395,46.167,0.1453338900673548,-0.22589372905462277,-0.6979592923567969,0.2745858179062787,0.03361581921520629
597,10.395,46.233,0.1575591924744624,-0.23827099916364577,-0.6831641387032092,0.2647742863696787,0.024128048446434014
598,10.395,46.299,0.1213130430377723,-0.2614566375103391,-0.6813466576133509,0.27371189964644416,0.02788683550392413
599,10.395,46.365,0.0838417176019069,-0.2906364322034135,-0.6869326382909575,0.2924943542813748,0.03578583058632328
600,10.395,46.431,0.0923916699773056,-0.3112019351189866,-0.689605241124001,0.3046544457421228,0.03784277377555377
601,10.395,46.497,0.0732032770539932,-0.3296219865240808,-0.6948922349778702,0.31843508036181384,0.041378562607623695
602,10.395,46.563,0.0382130620416739,-0.33672318180841193,-0.6964616808465123,0.3233876295997938,0.04165481253363967
603,10.461,44.913,1.3053237989784707,0.05615911001853595,-0.6089184746574149,0.1028908436316883,-0.15012792272306447
604,10.461,44.979,1.3499287951651615,0.07788667324148048,-0.6305518535299545,0.13135818276836342,-0.10050858654761768
605,10.461,45.045,1.3858613391731178,0.11819905062750927,-0.6669143560181381,0.09915928072665589,-0.03047737174202569
606,10.461,45.111,1.4577193530478454,0.1685306256224844,-0.7075098592540765,0.06247944721700442,-0.05340916288473893
607,10.461,45.177,1.505594248645979,0.2137736330432899,-0.737545636536753,0.04106955559766819,0.020185894140319623
608,10.461,45.243,1.5475525372173509,0.24053920798062642,-0.7450296914326127,0.04317564544161031,0.06099908004805023
609,10.461,45.309,1.5693944152874748,0.2667676483180865,-0.7469001590897864,0.061666817399024465,0.08008203407289757
610,10.461,45.375,1.602063466653364,0.2906812151140291,-0.7414316305406159,0.05409419447431628,0.06711118560876042
611,10.461,45.441,1.5098553731610012,0.286397377087412,-0.6986028857089058,0.029982076218113867,0.022449214778507157
612,10.461,45.507,1.3207952571910715,0.29960854157224565,-0.6205386875530625,0.01859891917257612,-0.008155329672610203
613,10.461,45.573,1.195897334823805,0.3328809488884482,-0.6131030811339477,0.07303875458737262,0.014919885612723394
614,10.461,45.639,0.8445180461822149,0.30102452836461635,-0.667179969111942,0.20748761656176587,0.042051527761333314
615,10.461,45.705,0.5951965025930048,0.24059891012670798,-0.6509778288746537,0.20165096340613659,3.777824272212585e-05
616,10.461,45.771,0.4594521866218456,0.1644831748384561,-0.6683093360188468,0.24011145417689797,0.03828759816108196
617,10.461,45.837,0.2454601498731289,0.054385574467806286,-0.7110597100657803,0.296235611257233,0.08622134160158756
618,10.461,45.903,0.1306411490897519,-0.02559119659159678,-0.7226362785571223,0.30957743664377113,0.0847673711553067
619,10.461,45.969,0.2077692813575198,-0.06447277041796796,-0.6976681120182551,0.2607642447692073,0.044592331983181216
620,10.461,46.035,0.1540981726071371,-0.12368283642841285,-0.6789507635335932,0.2287607690729181,0.016106888015973583
621,10.461,46.101,0.1008685080633037,-0.20476450297060492,-0.6931361949515282,0.265327920901044,0.027477479295627966
622,10.461,46.167,0.0705343237116756,-0.24507303406972952,-0.6956629690556615,0.2811425817959261,0.03334512881182171
623,10.461,46.233,0.0855493885891849,-0.26281991893597767,-0.6886410661519555,0.2805050468873962,0.03290264216024127
624,10.461,46.299,0.0405180752903035,-0.2863611328027485,-0.6886717735634975,0.29111953693788395,0.03861239070143904
625,10.461,46.365,0.0,-0.31019191294742265,-0.6913389486610708,0.305019807761519,0.044996378876770354
626,10.461,46.431,0.0,-0.3263847345635044,-0.6922473888260293,0.3137506234167285,0.04681584974506395
627,10.461,46.497,0.0,-0.3368909171181897,-0.6938538190583687,0.3204524631590908,0.04812152208991881
628,10.461,46.563,0.0004841755786254,-0.3352267513914212,-0.6909596300852836,0.3171818427993388,0.04376181964099897
629,10.527,44.913,1.3118061445037628,0.053725836374176175,-0.6016168844753504,0.0944832609149554,-0.17864941489944758
630,10.527,44.979,1.338355411202974,0.07602814747582666,-0.6224306412758572,0.08580364487453677,-0.12126163816220811
631,10.527,45.045,1.390043595170689,0.11575922059855251,-0.6569592223069525,0.07796427984315961,-0.045954976735246365
632,10.527,45.111,1.4294073201108244,0.1584030728630766,-0.6902174537758268,0.06672498745556521,-0.037488825407851846
633,10.527,45.177,1.4744718240343868,0.19300514384477552,-0.7112243807168607,0.05913335874282301,-0.005888194591951874
634,10.527,45.243,1.5132760096185829,0.22250271969752472,-0.722442597710883,0.06831276107568263,0.09215939454207997
635,10.527,45.309,1.558614536407307,0.25411435371082597,-0.7312116416428829,0.0811141109437096,0.11185962243665518
636,10.527,45.375,1.5776408617941962,0.2753339065901546,-0.7255793737906568,0.07916354441108542,0.10116865030867335
637,10.527,45.441,1.4605773060867384,0.24882524262655503,-0.6623755847254085,0.0495356244548323,0.03902756425714672
638,10.527,45.507,1.3037660641911593,0.22408042891294358,-0.5710741724090567,0.02331749855518176,-0.0424713892056312
639,10.527,45.573,1.1802523302796488,0.25018070182504104,-0.5502210973486934,0.12945316778829724,-0.05012939113518604
640,10.527,45.639,0.8838826387057029,0.25808010598143716,-0.6209062505717877,0.18959817394913683,-0.042087193925298416
641,10.527,45.705,0.6576759404226259,0.22696296451739667,-0.6228570982882229,0.2035228736300173,-0.02307847686369565
642,10.527,45.771,0.4583616417624627,0.16161819804439434,-0.6520000202185181,0.24581295885716314,0.02429542812912358
643,10.527,45.837,0.2837885660940172,0.050634307177615814,-0.7129955774470152,0.3218152585773847,0.09773710094623164
644,10.527,45.903,0.0744401394750848,-0.01905942233025843,-0.7337817956339623,0.34289031742267606,0.10685223299220487
645,10.527,46.101,0.0679126202935018,-0.22277948254065882,-0.6880414639417667,0.26586680737436497,0.026176155845246084
646,10.527,46.167,0.0377603170058096,-0.25870285018631095,-0.6929483541474668,0.2833424067746082,0.03400326766567485
647,10.527,46.233,0.0431425965005637,-0.28576055337022044,-0.6956149602031041,0.2965903279403761,0.04179025521647181
648,10.527,46.299,0.0,-0.3051057724873202,-0.6938426685464252,0.30347273294736254,0.044890348018996426
649,10.527,46.365,0.0,-0.3128942159804662,-0.6864260167869315,0.3002634061218317,0.04182931503875598
650,10.527,46.431,0.0,-0.31609525614586953,-0.6802381494338758,0.29645853360184027,0.038075344346779505
651,10.527,46.497,0.0,-0.3243989126197059,-0.6822904660961717,0.30292053935869345,0.03968983764641809
652,10.593,44.913,1.312048949198704,0.06502538805422012,-0.6057795194464348,0.07188331258147493,-0.022231788872115247
653,10.593,44.979,1.3426908364461692,0.0873762267418903,-0.626065980985669,0.06296784455214224,-0.06987332519865828
654,10.593,45.045,1.3769916415483343,0.12111110564711543,-0.6546852153873352,0.07231224569961271,-0.053639304711115124
655,10.593,45.111,1.4181109399412166,0.15738921833977454,-0.6825488936692279,0.06753835527676522,-0.01343468598010891
656,10.593,45.177,1.4599737795132814,0.18599405739710534,-0.6995203293271323,0.05431923142198613,0.03326026210210824
657,10.593,45.243,1.4907980372306766,0.21162074729439362,-0.7088625065150522,0.059670387366786495,0.11089266378624352
658,10.593,45.309,1.529427964620054,0.24228142940757152,-0.7187273060528883,0.08605254175804553,0.1327983670177307
659,10.593,45.375,1.5658559654597108,0.2650873373286486,-0.7161028890735166,0.0767553257069619,0.13529125825950156
660,10.593,45.441,1.4477133140270322,0.23147549113196703,-0.647964748640037,0.11857381656033822,0.09596210382399155
661,10.593,45.507,1.2677086475023205,0.18017713619752238,-0.5521968509449287,0.21999476312024896,-0.03637684521599381
662,10.593,45.573,1.1619648596387882,0.19245296817435523,-0.5182313519464139,0.2216533618055443,-0.05095947997838917
663,10.593,45.639,0.8940481795890922,0.21635066490073868,-0.5839873304910311,0.22152007060801604,-0.04623025868833595
664,10.593,45.705,0.674578866676097,0.20583084352566436,-0.5961664346655748,0.22162602115229868,-0.03371893814110919
665,10.593,45.771,0.4843851677802867,0.15654494360144988,-0.6318734791316416,0.25515302311566856,0.007172445942264378
666,10.593,45.837,0.3058317679934739,0.08610846685756002,-0.6754742792086704,0.30841452982338735,0.06442693375655392
667,10.593,46.167,0.0348180674920786,-0.27067637014019824,-0.6936467654816829,0.2887262176355025,0.03656019938076796
668,10.593,46.233,0.0283213660576305,-0.29450513482646323,-0.697195217836426,0.30190993414918227,0.044750298821985085
669,10.593,46.299,0.0,-0.30923679412729477,-0.6934177691484458,0.3046423869906458,0.045264619405762166
670,10.593,46.365,0.0,-0.30883225618420135,-0.6804790669165812,0.2920605908836459,0.036175976615084995
671,10.593,46.431,0.0,-0.3037128600664071,-0.67085610744706,0.2806174717594003,0.029849259206200893
672,10.593,46.497,0.0,-0.3106071640044615,-0.6735052895963971,0.2872024287795024,0.03213017524424202
673,10.659,44.913,1.3198886993244474,0.08110371550657994,-0.6155197220979669,0.04800010550619452,0.008559775335363458
674,10.659,44.979,1.3610329277620523,0.10092049417270313,-0.6325049132778826,0.049562726547420145,-0.05397571766435784
675,10.659,45.045,1.3682318674758902,0.13091110812871976,-0.6568273155089874,0.06531909917505993,-0.04612282491510201
676,10.659,45.111,1.4147268161368811,0.16620349905747311,-0.6850374859169021,0.06286268016296918,0.06241452927001584
677,10.659,45.177,1.4558980063956073,0.19495291196808823,-0.70486863573231,0.03503809136190901,0.09023568841195376
678,10.659,45.243,1.4846145704628455,0.21705718854770356,-0.7136545545155826,0.052948413054067896,0.1198197627823614
679,10.659,45.309,1.5137473965736714,0.24059868971712664,-0.7193737333325492,0.07253206662774152,0.1398362141189704
680,10.659,45.375,1.5462157469905835,0.26601807343998174,-0.7206279239221726,0.05009916590111147,0.1528051669846749
681,10.659,45.441,1.4549424189466793,0.246975252523426,-0.6695300605615107,0.19283381896127272,0.14139786040587526
682,10.659,45.507,1.280405247881609,0.18958947126703,-0.5827487771982939,0.25586968197506404,-0.0026892427426796067
683,10.659,45.573,1.162501915979975,0.1643780859641203,-0.5224042963609243,0.26269455155898436,-0.03305724928747156
684,10.659,45.639,0.9241814182887468,0.1702333429088698,-0.5668316794279965,0.2638609944648263,-0.037535192541009295
685,10.659,45.705,0.690833463461938,0.15948497013736657,-0.5879471515206468,0.2679936713870269,-0.02399676832794917
686,10.659,45.771,0.5368540581217559,0.13715438632571214,-0.610191587285811,0.28041738558820994,0.0011878010618764062
687,10.659,45.837,0.3833503331619736,0.1087017630615506,-0.6300499397647996,0.3037890018805008,0.0256653146211283
688,10.659,46.431,0.0,-0.30215434114305595,-0.6705216067240805,0.2794372097586632,0.02875688077251613
689,10.725,44.979,1.3428901581600716,0.110695944029852,-0.6346762138576139,0.01240364652951419,-0.06018243175442077
690,10.725,45.045,1.381037516408923,0.13404519507356183,-0.6537033589739867,0.05524752468244941,-0.02478251655424583
691,10.725,45.111,1.4296499468399495,0.17289998767963868,-0.6879276506656394,0.05701079778572467,0.039024984598687217
692,10.725,45.177,1.4702186783201152,0.20375955810118068,-0.7135271338900222,0.03958888230375276,0.08507543863512224
693,10.725,45.243,1.5093389608544685,0.2279733990153061,-0.7284788632721135,0.03595245237272046,0.11378040420693811
694,10.725,45.309,1.539252982745042,0.24853002324011217,-0.7350261578598298,0.04501192395199528,0.14239410065474079
695,10.725,45.375,1.567750530214742,0.26824005257402717,-0.731110550190873,0.04203849696111113,0.16117393425384974
696,10.725,45.441,1.497250588312276,0.26714117914942975,-0.6995598554357526,0.16715572578698126,0.16676820870911735
697,10.725,45.639,0.9052030769349924,0.11747224188236613,-0.5722663917074626,0.3150594836334691,-0.020974768772539815
698,10.725,45.705,0.683913737282895,0.09597171148822714,-0.5956520866459993,0.33422279790533993,0.006219526961925931
699,10.725,45.771,0.536322296263595,0.08745247750016377,-0.6021601254865605,0.33799898735138334,0.022512437730119572
700,10.725,45.837,0.457073999761877,0.0835528523272816,-0.6079358963758388,0.3389554015462506,0.02861462417865493
701,10.791,44.913,1.3295943617088486,0.09668314993393677,-0.6154472197722352,-0.023411857969863063,-0.09649961952775113
702,10.791,44.979,1.3553005153548336,0.10647374308602234,-0.624981838900573,-0.014348843733809286,-0.0743473777979094
703,10.791,45.045,1.3700296188270251,0.13036602106708506,-0.6463545392076243,0.05033071318492957,-0.026884219744085492
704,10.791,45.111,1.439214897585846,0.16948189039723766,-0.6831724143195343,0.06165364563190515,0.02481840758212231
705,10.791,45.177,1.4799712050360587,0.2039556485311977,-0.7153842790440306,0.03581876185071012,0.07234068600914295
706,10.791,45.243,1.518115789984278,0.23451604300863532,-0.7408386938290052,0.01626399750069855,0.09524824818872679
707,10.791,45.309,1.5601782627104233,0.2582980566151427,-0.7568603784784691,0.013531300156348855,0.1302903216546581
708,10.791,45.705,0.6662818333861823,0.04436178404735112,-0.6258596486895659,0.3905033191941246,0.04363306942840198
709,10.791,45.771,0.5671456789823947,0.029353772792757086,-0.61603826503886,0.40660617012505534,0.06564117724837756
710,10.791,45.837,0.4861840462482567,0.03086914810047125,-0.6121119854860627,0.40434823922786944,0.07089114667113568
711,10.857,44.913,1.2884830717776856,0.07827939622898009,-0.5963647160941089,-0.03379941685131561,-0.12191849213444816
712,10.857,44.979,1.3165756876940824,0.08903007468070102,-0.6061460195175287,-0.015473275850957743,-0.09955190961360644
713,10.857,45.045,1.367380212063497,0.11543634619768756,-0.6308537096877855,0.05369146608942163,-0.04031316815196931
714,10.857,45.111,1.430397195640299,0.15532785116229475,-0.6699612995239541,0.06228920669668478,0.022708104682516873
715,10.857,45.177,1.4885352463718893,0.19238784748223278,-0.706100892755548,0.02394004323660212,0.060242385961176335
716,10.857,45.243,1.5179672107736577,0.22973552685606471,-0.7401936895191701,0.0072950951721507205,0.07287557470238754
717,10.857,45.309,1.5836048967109184,0.25963144167018787,-0.7660967799397107,-0.0021665091340645985,0.084655362919859
718,10.857,45.837,0.5432414292232512,0.0028634616549888317,-0.6198001973701841,0.4384583044513284,0.09903421785268696
719,10.923,44.913,1.2705787615386392,0.05872494301506463,-0.5768048294375383,-0.03667794773859376,-0.1510214693684811
720,10.923,44.979,1.2752376099914169,0.06746694133923511,-0.5845725900100849,0.006437559933600991,-0.13754722345887466
721,10.923,45.045,1.3358373432116415,0.09278470851698781,-0.6090022971242477,0.04109633735184249,-0.0690349481144917
722,10.923,45.111,1.3828210898167184,0.1285713757962455,-0.645183479182379,0.022289415518241804,0.01441696525411975
723,10.923,45.177,1.4507489214417315,0.17056922122481155,-0.6870273131500051,0.005303998080588553,0.04326508869492555
724,10.923,45.243,1.5152964110359994,0.21041507601571596,-0.7241457549713165,-0.002447665516697517,0.04630076702044572
725,10.989,44.913,1.2759220665196929,0.05317228307403988,-0.570210426726482,0.0001386201970903847,-0.1652026186194367
726,10.989,44.979,1.2985340471670348,0.059700238639525116,-0.5760455329231591,0.01757896436709806,-0.16432003454515648
727,10.989,45.045,1.3243335735444732,0.0754799487062435,-0.5917396388701062,0.014660065264036973,-0.09887380226768094
728,10.989,45.111,1.357793935080652,0.10388073247958934,-0.6215282713036664,-0.019617867021415044,-0.04156559165953382
729,10.989,45.177,1.4302058527271464,0.13849375490222107,-0.6567509269313445,-0.031750110613996116,-0.044928204880479515
730,11.055,44.979,1.290917110242904,0.04880177682298994,-0.5626105850708584,0.0031226138460315332,-0.14446214899871115
731,11.055,45.045,1.3156086214500242,0.06419713090167234,-0.5786449022815044,-0.0197354182693145,-0.011162420287746659
732,11.055,45.111,1.3455039717604036,0.08908094531068772,-0.6054815506884645,-0.05181024038683785,-0.09797080956083956
733,11.055,45.177,1.4191753534866192,0.11365215026812638,-0.6316997564216754,-0.06933783128247517,-0.13227463255219823
734,11.121,44.913,1.2510166404017595,0.011252826621375571,-0.5227830446268008,0.03062191643099796,-0.18207810153900067
735,11.121,44.979,1.2625690911348424,0.022369241990157104,-0.5340593516211177,0.003693463007306707,-0.12597608337408558
736,11.121,45.045,1.28774807295767,0.043613136757423135,-0.5555001166828262,-0.04408248659584268,0.2638820572107603
737,11.121,45.111,1.3317754810885838,0.06873697686731885,-0.5820022170692057,-0.08278077788674462,0.24423659137408285
738,11.187,44.913,1.257220884678607,-0.0001614617216382941,-0.5112268550697148,0.032688665087183044,-0.15066616577809075
