fid,X,Y,f,Intercept,NAT_AREA,INDUSTRIAL_AREA_SURR,ROADS_SURR
77,8.877,45.507,0.8888888888888888,0.6289820952955627,-0.07955675780278709,-0.01727481389154827,0.1407359495119261
78,8.877,45.573,0.8888888888888888,0.5756479603586069,-0.08003786057374457,-0.012285207807310726,0.14173446369389436
79,8.877,45.639,0.8888888888888888,0.5162852720543725,-0.08369769829243853,-0.009682441629426363,0.14107661659806026
80,8.877,45.705,0.8148148148148148,0.46236935293733794,-0.09303589057728613,-0.007918003083070174,0.1387967173044617
81,8.877,45.771,0.8148148148148148,0.3503249757888326,-0.09076957929665515,0.01293990933199572,0.1344024962214854
82,8.877,45.837,0.6666666666666666,0.19096671032412946,-0.024069915174966275,0.08743456662824423,0.12727808942005814
83,8.877,45.903,0.6296296296296297,0.15036170451230577,0.02287499506312331,0.5263542004912686,0.11771299852648295
84,8.877,45.969,0.4814814814814814,0.1296166179490524,0.02572810103839231,0.7689989133823436,0.1144842112503235
85,8.877,46.035,0.3703703703703703,0.09613419357311488,0.014911193497039607,1.0857302455556122,0.11416501134268006
86,8.877,46.101,0.1481481481481481,0.06050515601763744,0.0009959910540323124,1.2801357636807074,0.12046637285950029
87,8.943,44.913,0.6666666666666666,0.6255660694238505,0.0199006607208636,0.11428735657091602,-0.18843980542766764
88,8.943,44.979,0.7407407407407407,0.6523360660603181,0.009638709454459394,0.18490280978394727,-0.18381662358528977
89,8.943,45.045,0.8148148148148148,0.6858496231234681,-0.010286181871735786,0.3007376315629719,-0.17492727678732223
90,8.943,45.111,0.8148148148148148,0.7052625011321332,-0.022333639428611055,0.1962870962025225,-0.15060941919012885
91,8.943,45.177,0.8148148148148148,0.7220104026911085,-0.027089489342948456,0.10111333127177968,-0.06917601216793143
92,8.943,45.243,0.8888888888888888,0.7599411786923735,-0.04770727724573176,-0.04736826428115082,0.06115580984933533
93,8.943,45.309,0.8888888888888888,0.7671717119331644,-0.07523227391217878,-0.09754151183793014,0.12182653841592246
94,8.943,45.375,0.8888888888888888,0.7262251727975099,-0.08372495052758278,-0.03926008244651794,0.13602111983670886
95,8.943,45.441,0.8888888888888888,0.676126149899768,-0.08421245143751721,-0.034825202829515234,0.13871174219389046
96,8.943,45.507,0.8888888888888888,0.6229867110363004,-0.08463008839787997,-0.0305841724371533,0.13960937000381488
97,8.943,45.573,0.8888888888888888,0.5912713090781818,-0.09240213668829955,-0.018796881453583037,0.14054767770228901
98,8.943,45.639,0.8888888888888888,0.5445716700306165,-0.10344568149022096,-0.004510235172217325,0.14026632246418308
99,8.943,45.705,0.8148148148148148,0.48275142245323244,-0.11824879192254788,0.006469385769825064,0.1385149717851393
100,8.943,45.771,0.8148148148148148,0.3475508660019496,-0.1045355363622143,0.016700301847722046,0.13491393296566595
101,8.943,45.837,0.6666666666666666,0.18487032166863238,-0.03655611487309867,0.014051859029405755,0.12873237764167966
102,8.943,45.903,0.6296296296296297,0.14643208338101762,-0.0001629921393657037,0.2982490470090129,0.11990502565093386
103,8.943,45.969,0.4814814814814814,0.12810588891458013,0.006550309587330898,0.5620034008923365,0.11613468950565259
104,9.009,44.913,0.6666666666666666,0.6612465510040337,0.0002975006611511139,0.9359684720819158,-0.18298873608338778
105,9.009,44.979,0.7037037037037037,0.66920546453558,-0.01039661403658736,0.6212674484265761,-0.17875785891169035
106,9.009,45.045,0.8148148148148148,0.7111415045121046,-0.03580492917277771,0.457640080361019,-0.16660688888365155
107,9.009,45.111,0.8148148148148148,0.716732400824837,-0.04458179249336954,0.12390264474841405,-0.13544672114372916
108,9.009,45.177,0.8518518518518519,0.7231961061370502,-0.045414984572468606,0.04734830311917365,-0.050899824388641726
109,9.009,45.243,0.8888888888888888,0.7470364438505319,-0.06405800774488993,-0.05258851462845164,0.06460712535055445
110,9.009,45.309,0.8888888888888888,0.7367492495373982,-0.08061885219214864,-0.06425013647046893,0.1185482987276179
111,9.009,45.375,0.8888888888888888,0.6955790725825216,-0.08411342535663645,-0.052690897635955615,0.13343627871251462
112,9.009,45.441,0.8888888888888888,0.6562193762749877,-0.08826548255982483,-0.045716027104248935,0.1371822615924791
113,9.009,45.507,0.8888888888888888,0.6198356410460923,-0.09313145380381338,-0.038121890639537956,0.1383608979674747
114,9.009,45.573,0.8888888888888888,0.5925351107376855,-0.1050180977730158,-0.029167896072938695,0.13921259973738961
115,9.009,45.639,0.8888888888888888,0.548530384866218,-0.1207039715770651,-0.016650324920165285,0.13912417315591383
116,9.009,45.705,0.8518518518518519,0.47890826705977,-0.13350354068923875,-0.004419673705117196,0.13791989675505628
117,9.009,45.771,0.8148148148148148,0.3437212438965934,-0.08775403514518024,0.004387392196059077,0.13517791234620052
118,9.009,45.837,0.6666666666666666,0.2012974173324302,-0.02429817360623761,-0.03053021711256204,0.13029020870035068
119,9.009,45.903,0.6296296296296297,0.14950607565386786,-0.01154535469844084,0.17498730731888001,0.12291472224570218
120,9.009,45.969,0.4814814814814814,0.11207204620641237,-0.029846910771963678,0.46362519275340053,0.1188392997443733
121,9.009,46.035,0.3333333333333333,0.05773220967071646,-0.07770112436891502,0.6183940438737238,0.1253717072103926
122,9.075,44.781,0.3333333333333333,0.716574722237256,-0.20050722903148654,1.5839049950255895,-0.17871311028290193
123,9.075,44.847,0.4074074074074074,0.7073255770618829,-0.14132008652815872,1.5091196925085089,-0.1773006314166845
124,9.075,44.913,0.5925925925925926,0.699658587777175,-0.06307572943832795,1.4485079687292095,-0.17318639856701223
125,9.075,44.979,0.6666666666666666,0.717186151174679,-0.05359621107723354,1.146499917140563,-0.16766700649734767
126,9.075,45.045,0.8148148148148148,0.7535596251219867,-0.07000470577515813,0.5701965444781285,-0.15371411088498602
127,9.075,45.111,0.8148148148148148,0.7300661862070218,-0.06757533848196483,0.10031643292151735,-0.11598315729209217
128,9.075,45.177,0.8518518518518519,0.7139353435021107,-0.06314314763786008,0.007096843784488539,-0.028672957236035218
129,9.075,45.243,0.8888888888888888,0.7229993166806629,-0.07748647870911865,-0.05506353807064481,0.07045096345243415
130,9.075,45.309,0.8888888888888888,0.7041352981682745,-0.08893251016454476,-0.05545691344359599,0.11755540849619221
131,9.075,45.375,0.8888888888888888,0.6717050019468953,-0.09107712722062179,-0.052092675150322676,0.13195467001473363
132,9.075,45.441,0.8888888888888888,0.6412280003953575,-0.09590328543623727,-0.0490995208212677,0.13582972429732992
133,9.075,45.507,0.8888888888888888,0.6116803069607931,-0.103597400732714,-0.04425718402374282,0.1370763042669865
134,9.075,45.573,0.8888888888888888,0.5834707841048823,-0.11559688473551519,-0.0380433849391376,0.13796871566253954
135,9.075,45.639,0.8888888888888888,0.5344489455562482,-0.12826430587336216,-0.031552560934338614,0.1381726710622166
136,9.075,45.705,0.8518518518518519,0.4636799181655552,-0.14212649347405953,-0.024553093936106718,0.13748801494106433
137,9.075,45.771,0.8148148148148148,0.34120162244026586,-0.10296939895976098,-0.015726318921184628,0.13536408099656605
138,9.075,45.837,0.6666666666666666,0.22296525275740617,-0.041023730320696714,-0.008219382355855277,0.1315068995199058
139,9.075,45.903,0.6296296296296297,0.1644817160957266,-0.024135302296247607,0.2123743001834773,0.1260111821755871
140,9.075,45.969,0.4444444444444444,0.09793227429662583,-0.06202317205407726,0.4458971593820045,0.12483052808111884
141,9.075,46.035,0.3333333333333333,0.019138556597193608,-0.12819829202218377,0.6198977547532272,0.12988649721959336
142,9.075,46.101,0.1481481481481481,-0.07198742857410084,-0.18867171926129145,0.7478317517444818,0.13379115475597175
143,9.141,44.781,0.1851851851851851,0.7241639217176761,-0.2592594090528795,1.6935501045749648,-0.17122145732732952
144,9.141,44.847,0.3333333333333333,0.7326881600123183,-0.22396543115030432,1.5827582392445976,-0.16756206044026806
145,9.141,44.913,0.4814814814814814,0.7476353648754075,-0.1468761454896875,1.4481380568819173,-0.16375114283386588
146,9.141,44.979,0.6666666666666666,0.7815641400730671,-0.10134825127951687,1.1923416424246016,-0.1555258081862888
147,9.141,45.045,0.8148148148148148,0.7770654925244252,-0.09078080560246243,0.6610407601555643,-0.1381780433869419
148,9.141,45.111,0.8148148148148148,0.7202843060376176,-0.07608993414347492,0.10733030846504274,-0.09506408427936638
149,9.141,45.177,0.8518518518518519,0.687847843984571,-0.07187198232402134,-0.04310868017336673,-0.00947956511385486
150,9.141,45.243,0.8888888888888888,0.7040488895588045,-0.09047096950477414,-0.03950689870446288,0.07679773443240664
151,9.141,45.309,0.8888888888888888,0.7001094770501589,-0.10468896018444696,-0.03946942869387635,0.11792088869328668
152,9.141,45.375,0.8888888888888888,0.6780779886952385,-0.10812148191871929,-0.045944827793115484,0.1312935525137759
153,9.141,45.441,0.8888888888888888,0.6435123477223773,-0.11059747685608629,-0.0488910524497677,0.13496906943833414
154,9.141,45.507,0.8888888888888888,0.6058490602393658,-0.11392384814233635,-0.04767377892750975,0.1360942018079218
155,9.141,45.573,0.8888888888888888,0.5706046568753165,-0.12034794667999345,-0.04420648950962146,0.13706842986453158
156,9.141,45.639,0.8888888888888888,0.5165197619061226,-0.12405501411095578,-0.0406159397651249,0.1374006695636691
157,9.141,45.705,0.8518518518518519,0.4522435523037879,-0.1337376604212955,-0.036235036077046964,0.1371156380274064
158,9.141,45.771,0.8148148148148148,0.34993255402548257,-0.1215138392875945,-0.022951438795428634,0.13568879498223138
159,9.141,45.837,0.6666666666666666,0.24897761345717823,-0.0680116841181368,0.057558089297638934,0.1326787308481055
160,9.141,45.903,0.5555555555555556,0.17587840349027217,-0.04465997202195117,0.30426047186306177,0.1287716392056677
161,9.141,45.969,0.4074074074074074,0.10240500276652355,-0.06781183325936413,0.46738110005922484,0.1285701775266504
162,9.141,46.035,0.3333333333333333,-0.006916988389442415,-0.13853963625407076,0.5882749607211752,0.13186192072714759
163,9.141,46.101,0.1851851851851851,-0.11477800665345861,-0.18753243796993557,0.7062650711981664,0.1345483593082607
164,9.141,46.167,0.037037037037037,-0.20964281967669235,-0.2054768983505862,0.8097033647162942,0.1361732097911433
165,9.207,44.715,0.1111111111111111,0.7114821141260587,-0.3064934141502633,1.9306273037165647,-0.16824510824436006
166,9.207,44.781,0.1481481481481481,0.7181251179021289,-0.29840004833666034,1.8338177068498585,-0.1646417208889397
167,9.207,44.847,0.3333333333333333,0.7450438566442952,-0.29235997054954893,1.6227282765166482,-0.15966296108804234
168,9.207,44.913,0.4444444444444444,0.7899758867727327,-0.20106004861461932,1.4397976751228003,-0.1525255357981331
169,9.207,44.979,0.5925925925925926,0.8117536956129553,-0.12163882353471525,1.2631933287382546,-0.14189397602967796
170,9.207,45.045,0.7777777777777778,0.7866810862922748,-0.0976198370227127,0.7942974706930581,-0.12026265774943676
171,9.207,45.111,0.8148148148148148,0.7167043642099349,-0.0845448956931883,0.22835571035993715,-0.07449359536523015
172,9.207,45.177,0.8518518518518519,0.6862929300244203,-0.08622023683212413,-0.06061149051189901,0.0051556464486061425
173,9.207,45.243,0.8888888888888888,0.7147185360575361,-0.10962351880940074,-0.026851862040966033,0.08220335998151644
174,9.207,45.309,0.925925925925926,0.7175182726930155,-0.12580410925336663,-0.029313540742458545,0.11883912224835218
175,9.207,45.375,0.925925925925926,0.6956086577610336,-0.12878457693260506,-0.0426378525365597,0.13108129368049468
176,9.207,45.441,0.8888888888888888,0.6547584889973908,-0.1275577924229082,-0.048316719741632666,0.13445597092684675
177,9.207,45.507,0.8888888888888888,0.6070578176533066,-0.12422466499501451,-0.049052000547376254,0.13544734113172383
178,9.207,45.573,0.8888888888888888,0.5648113037718261,-0.12438670059980582,-0.04778971089458944,0.13640826330073513
179,9.207,45.639,0.8888888888888888,0.5052021257750652,-0.12396654118523484,-0.04802069093210267,0.13679703381818542
180,9.207,45.705,0.8518518518518519,0.44785276587384093,-0.13104655789958458,-0.04904410897875751,0.13668497366370555
181,9.207,45.771,0.8148148148148148,0.3675849297863808,-0.1277294287495968,-0.032491671426409865,0.13592693156261748
182,9.207,45.837,0.6666666666666666,0.27826432331173095,-0.0873470377727631,0.07685058438682349,0.13360582433126514
183,9.207,45.903,0.5555555555555556,0.19472500505282989,-0.0648734550388189,0.35516040879199084,0.1300311278522988
184,9.207,45.969,0.4444444444444444,0.0923276323180261,-0.06754408475539897,0.5015847438947467,0.128321708572724
185,9.207,46.035,0.3333333333333333,-0.02308773534941278,-0.11934743523265413,0.5876025154855216,0.13055419942580643
186,9.207,46.101,0.2592592592592592,-0.15684601067225248,-0.17431632398302352,0.6919905254237033,0.1326871280092854
187,9.207,46.167,0.037037037037037,-0.26934744366650687,-0.20406380817868158,0.7930474463302996,0.1318482609792546
188,9.207,46.233,0.0,-0.36845092078544417,-0.22302837355516655,0.8032480593579986,0.12631669698077408
189,9.273,44.649,0.0,0.7062522227493254,-0.3195750347783537,1.9480348661118239,-0.1655121787889917
190,9.273,44.715,0.1111111111111111,0.7092379083135367,-0.3210849071664674,1.9370318665715196,-0.16188727506277256
191,9.273,44.781,0.1481481481481481,0.7202927164898278,-0.3220983928950356,1.8293836516124644,-0.1570164522803793
192,9.273,44.847,0.3333333333333333,0.7565145606079497,-0.29242897406746815,1.5874975480955857,-0.15028166145618616
193,9.273,44.913,0.4444444444444444,0.7915031823045806,-0.17218337953059276,1.412221161459274,-0.14059740285837627
194,9.273,44.979,0.5925925925925926,0.7937801863129491,-0.10577965749897805,1.3075706295881293,-0.1255315344790224
195,9.273,45.045,0.7777777777777778,0.7678693255328007,-0.09754288937242188,0.9772171144693924,-0.10300839269100545
196,9.273,45.111,0.8148148148148148,0.7337467034634038,-0.09570317360264972,0.44629395287854734,-0.056278730678787456
197,9.273,45.177,0.8888888888888888,0.7171222424313664,-0.10553820037211023,0.10891776832790868,0.0181846523184213
198,9.273,45.243,0.925925925925926,0.7351982549239474,-0.12827461262629303,-0.03015827343351228,0.08725769411358782
199,9.273,45.309,0.925925925925926,0.7281995229567775,-0.1420153790966127,-0.03249080989985208,0.12028106492650785
200,9.273,45.375,0.925925925925926,0.7035160126019717,-0.1441790721053081,-0.04220490731439466,0.1311177519436075
201,9.273,45.441,0.8888888888888888,0.663717200230428,-0.140986180175514,-0.04802197518107432,0.13407284546692635
202,9.273,45.507,0.8888888888888888,0.6138318815488756,-0.13517448001723154,-0.0499991010566547,0.13503281879935258
203,9.273,45.573,0.8888888888888888,0.5677614397035707,-0.13034342862066967,-0.04929149974774363,0.1359740610311097
204,9.273,45.639,0.8888888888888888,0.5123693577898201,-0.12765727479020722,-0.05069913655741505,0.13645942991116228
205,9.273,45.705,0.8518518518518519,0.46506146426804335,-0.13458390016712146,-0.05308978414937336,0.13650523225141856
206,9.273,45.771,0.8518518518518519,0.3911771585653214,-0.1358611222244581,-0.035843771884556425,0.13632171661068795
207,9.273,45.837,0.7037037037037037,0.2976898949031584,-0.09802731411667251,0.062326373142856814,0.13402014322318032
208,9.273,45.903,0.5925925925925926,0.19422316421158675,-0.08388890645789945,0.40122145951857013,0.12858626177160742
209,9.273,45.969,0.4444444444444444,0.065166340986995,-0.07987855881348663,0.5800391930627296,0.12423372537612108
210,9.273,46.035,0.3333333333333333,-0.06437635049646047,-0.09840503765226234,0.6436506272334349,0.12506642968624102
211,9.273,46.101,0.2592592592592592,-0.20513880637732576,-0.1505668652532343,0.7201551289672088,0.12843165886317517
212,9.273,46.167,0.074074074074074,-0.33969064056778053,-0.20470640300515655,0.8096214014519302,0.12670174586290264
213,9.273,46.233,0.037037037037037,-0.4451800049806506,-0.2326051594676482,0.7781797799315311,0.11994132775173735
214,9.273,46.299,0.0,-0.5097667322677712,-0.23923988295697401,0.7216470858193869,0.115064720158315
215,9.273,46.365,0.0,-0.5434083628274742,-0.24206679760753114,0.7158734472688077,0.11107320416397691
216,9.273,46.431,0.0,-0.5592901519166463,-0.24425801942911907,0.7167271348159583,0.10818177271334353
217,9.273,46.497,0.0,-0.5660489009257293,-0.2456478624913164,0.7059412018704144,0.10602639896411085
218,9.339,44.715,0.1111111111111111,0.7141263281711516,-0.32402638697144504,1.8810037450588717,-0.15421472300445518
219,9.339,44.781,0.1851851851851851,0.7322454275553427,-0.3199262366695388,1.7786512159306895,-0.1476765599235647
220,9.339,44.847,0.3703703703703703,0.7658741976095498,-0.2739981997531732,1.5537391877660962,-0.13884541017922059
221,9.339,44.913,0.4814814814814814,0.7926485354317602,-0.15343950040609455,1.3980047375395146,-0.12669525758959757
222,9.339,44.979,0.5925925925925926,0.7914661778367434,-0.10929203067784138,1.3093214855232493,-0.10860523498629138
223,9.339,45.045,0.7777777777777778,0.7651339613577103,-0.11072447397161164,1.0455053357043351,-0.08178514063994069
224,9.339,45.111,0.8518518518518519,0.7465913464406346,-0.11646085867154093,0.6908015545162193,-0.0365731177964061
225,9.339,45.177,0.8888888888888888,0.7324503000131422,-0.1251837544928261,0.1403402897371511,0.031531617576577325
226,9.339,45.243,0.925925925925926,0.7371262770812073,-0.13955155305551092,-0.042925652461293255,0.0929654480122498
227,9.339,45.309,0.925925925925926,0.7196512237546744,-0.14838735538946277,-0.046286761687844,0.12187445484222761
228,9.339,45.375,0.925925925925926,0.6974846510046512,-0.15107936766327418,-0.04192339064137697,0.13106147444581723
229,9.339,45.441,0.925925925925926,0.6701287721445759,-0.15125255743029045,-0.0476399818722512,0.13363581271958305
230,9.339,45.507,0.8888888888888888,0.628072514227437,-0.14807291648208865,-0.05137205886260455,0.1347083458530544
231,9.339,45.573,0.8888888888888888,0.5803166061198773,-0.14168168595699873,-0.052274992649594905,0.13570020540650518
232,9.339,45.639,0.8888888888888888,0.5338531261657335,-0.13443745301374005,-0.051127197476982134,0.1362761270124099
233,9.339,45.705,0.8518518518518519,0.4944230729185914,-0.13487615567517175,-0.04837921831627642,0.13659854276508787
234,9.339,45.771,0.8518518518518519,0.4193736001555066,-0.13131636061392138,-0.014019820686760463,0.1363469497554956
235,9.339,45.837,0.7037037037037037,0.3114391343754386,-0.10694189507648075,0.06778502100335954,0.13332928698305951
236,9.339,45.903,0.5925925925925926,0.178150053504546,-0.1073904705303646,0.5292645059820877,0.1257769676424988
237,9.339,45.969,0.3333333333333333,0.04083414398143897,-0.10288637407043907,0.6457920400389952,0.11804340539794746
238,9.339,46.035,0.3333333333333333,-0.08436989549174928,-0.10664388477948616,0.6270234665672827,0.11765365365328456
239,9.339,46.101,0.3333333333333333,-0.23807194031675086,-0.14215262073130092,0.6872511815465283,0.12090884907979602
240,9.339,46.167,0.1481481481481481,-0.4306904205621935,-0.21855746083429867,0.8438024563444697,0.11999257920289415
241,9.339,46.233,0.037037037037037,-0.5266108783659371,-0.2524257587677753,0.8415864524835669,0.11418966216197342
242,9.339,46.299,0.0,-0.5664208061182551,-0.25260164027693643,0.7580620839099117,0.10969263450294167
243,9.339,46.365,0.0,-0.5719743589073021,-0.24898088692735668,0.7277270713356427,0.10643592816437764
244,9.339,46.431,0.0,-0.57247560641204,-0.24836786167997849,0.7102746002050342,0.10410988786969741
245,9.339,46.497,0.0,-0.5725280580276273,-0.24819469543004208,0.6966552380773888,0.10218850390771714
246,9.405,45.045,0.8148148148148148,0.7618434695719158,-0.1278671183059283,0.9413922532334229,-0.06459552185044234
247,9.405,45.111,0.8518518518518519,0.7497534344899667,-0.13509446574426864,0.6449062623663724,-0.018017065174130466
248,9.405,45.177,0.8888888888888888,0.7409037849612299,-0.14142683496434563,0.015522556344264643,0.046651324115940286
249,9.405,45.243,0.925925925925926,0.7331025896036909,-0.1490170455739373,-0.05756133136355402,0.09933449693887317
250,9.405,45.309,0.925925925925926,0.7167828130605327,-0.1547129866692406,-0.05660558739383566,0.12282250786557204
251,9.405,45.375,0.925925925925926,0.7033936282433357,-0.16057499171004486,-0.041399388253658576,0.1304990137229658
252,9.405,45.441,0.925925925925926,0.686532753803881,-0.1648672699498547,-0.04311112942001569,0.13298617137438037
253,9.405,45.507,0.925925925925926,0.6472854744055032,-0.1625267811913894,-0.052233277632284504,0.1341608800318848
254,9.405,45.573,0.8888888888888888,0.5980763069455325,-0.15532569535430718,-0.05556063049652074,0.1352743136582613
255,9.405,45.639,0.8888888888888888,0.5605923138677538,-0.1449457574090222,-0.0529983822315906,0.13597296551149907
256,9.405,45.705,0.8518518518518519,0.5300363447024559,-0.12968887177142352,-0.0388935409201409,0.1364680643085079
257,9.405,45.771,0.8148148148148148,0.45593692670044583,-0.10551855992888327,0.023314256423005685,0.13539048352736516
258,9.405,45.837,0.7037037037037037,0.3395069264256124,-0.11036253244799149,0.1987268493981939,0.13106604640640085
259,9.405,45.903,0.5555555555555556,0.18426780432377207,-0.12024823737803902,0.5887566610239654,0.12149050792754994
260,9.405,45.969,0.3333333333333333,0.05617700973067183,-0.12010323465553446,0.6005775754491178,0.11166976162047776
261,9.405,46.035,0.3333333333333333,-0.0759008230147436,-0.13431723293771858,0.5353475003244912,0.11026879874003376
262,9.405,46.101,0.2962962962962963,-0.2683081097913222,-0.16845292851808544,0.6349046042722648,0.11250143401960178
263,9.405,46.167,0.1481481481481481,-0.5198270706244603,-0.2500695832380232,0.9128857910961246,0.11194062409739737
264,9.405,46.233,0.037037037037037,-0.6474121295232892,-0.2877531484060234,0.939189170848046,0.10796649699106398
265,9.405,46.299,0.0,-0.6353103818364436,-0.27586710656009106,0.78559104084349,0.10419564204041236
266,9.405,46.365,0.0,-0.595408467566123,-0.25954027791906076,0.7051760995340589,0.10151479562247968
267,9.405,46.431,0.0,-0.5809566375118567,-0.25281033474292536,0.6795435772008069,0.09960808676878867
268,9.405,46.497,0.0,-0.5772295388333748,-0.25072067810010673,0.6734279649142828,0.0980881661199633
269,9.471,45.111,0.8888888888888888,0.7528471531328477,-0.155050616892997,0.3308945135948119,0.006576192198285428
270,9.471,45.177,0.925925925925926,0.74551091035077,-0.15851039858678523,-0.04952033557295065,0.06351813876766282
271,9.471,45.243,0.925925925925926,0.7427780945509106,-0.16402036252629273,-0.06956208042075901,0.10505348472550158
272,9.471,45.309,0.925925925925926,0.7262669692382329,-0.16837855614578678,-0.05419928286560517,0.1222701430559705
273,9.471,45.375,0.925925925925926,0.712778251312116,-0.1737733619817664,-0.03820306523242528,0.12876519470035047
274,9.471,45.441,0.925925925925926,0.7007285592782849,-0.1818337751076614,-0.03410122077852,0.13146445383944294
275,9.471,45.507,0.925925925925926,0.6696370764827224,-0.18270330689282677,-0.045987044932187776,0.13299279600481745
276,9.471,45.573,0.8888888888888888,0.6249559584140164,-0.1770223789453334,-0.0524551933362256,0.1342990832740545
277,9.471,45.639,0.8888888888888888,0.5885945502654433,-0.16237305050554507,-0.045356705667613205,0.1351082938242396
278,9.471,45.705,0.8518518518518519,0.5609216422426968,-0.13420068643321234,-0.02384613368040089,0.13531602350871985
279,9.471,45.771,0.8148148148148148,0.4928350001592653,-0.10577494946114735,0.07157044757323434,0.1331701853867263
280,9.471,45.837,0.6296296296296297,0.36329271716319306,-0.11828449775685676,0.4531420510069117,0.12671481121681272
281,9.471,45.903,0.4814814814814814,0.1990298400205433,-0.13466019145814612,0.5807866967212825,0.11508293970837682
282,9.471,45.969,0.3333333333333333,0.055956618902986824,-0.15154176340238174,0.5450785580194242,0.10564958316275236
283,9.471,46.035,0.3333333333333333,-0.12786956227451712,-0.1739630981226933,0.559796977460292,0.10480769433747772
284,9.471,46.101,0.1481481481481481,-0.35252974356324907,-0.21404218560890179,0.7172941045012884,0.10535125377786503
285,9.471,46.167,0.074074074074074,-0.5722850573554781,-0.2838882406846268,0.9430925328713202,0.10374657340332304
286,9.471,46.233,0.0,-0.6599439658506363,-0.3073069883482099,0.8745699112181382,0.10105604248300304
287,9.471,46.299,0.0,-0.6261146553399143,-0.2857078972992563,0.7061080607101866,0.09788643663205765
288,9.471,46.365,0.0,-0.601003172788987,-0.2665216522593887,0.6536625453584662,0.09603406131008216
289,9.471,46.431,0.0,-0.5835032741322386,-0.255890124362551,0.6558638904989722,0.09464915699989543
290,9.471,46.497,0.0,-0.5796722012196297,-0.251950838965345,0.6631115560689553,0.09365131724823357
291,9.537,45.111,0.8888888888888888,0.7527311565432354,-0.17200659246594058,-0.1210870072124436,0.030448373180843626
292,9.537,45.177,0.925925925925926,0.7514152318117895,-0.17551284917887694,-0.09846880606336421,0.0791516884189207
293,9.537,45.243,0.925925925925926,0.7497839245333802,-0.1821803985121298,-0.07730560157483805,0.10711090295619359
294,9.537,45.309,0.925925925925926,0.735358290796247,-0.18377353555532203,-0.05432711707191999,0.11979873156716028
295,9.537,45.375,0.925925925925926,0.7195383723381161,-0.18770593739563476,-0.04542893075806136,0.12573917793791262
296,9.537,45.441,0.925925925925926,0.7106381507504681,-0.19930284892076694,-0.032218934684691176,0.12852990268637443
297,9.537,45.507,0.925925925925926,0.6921939846221504,-0.20553434284024552,-0.03803749211880307,0.1302377972432756
298,9.537,45.573,0.8888888888888888,0.6504204688090245,-0.20273272545490895,-0.04421696786382808,0.13143039812836516
299,9.537,45.639,0.8888888888888888,0.6025611892292481,-0.18708244587541778,-0.03862538550408602,0.1322594725160588
300,9.537,45.705,0.8518518518518519,0.5642482418956809,-0.15568183503172878,-0.024154710088238218,0.13183752197969395
301,9.537,45.771,0.7777777777777778,0.502327016026578,-0.12941258904151942,0.054535190283844605,0.1280554689564995
302,9.537,45.837,0.5925925925925926,0.36176345899401874,-0.14238309987035788,0.4778659325759548,0.11898646136502845
303,9.537,45.903,0.3333333333333333,0.1810342797987965,-0.16634070979112234,0.5831819975061742,0.1062970177498603
304,9.537,45.969,0.3333333333333333,0.002511815396723519,-0.1918909578357486,0.6030186831066804,0.09879207782145162
305,9.537,46.035,0.1111111111111111,-0.19689321887414904,-0.21594974633269298,0.6621470083615929,0.09895135337350808
306,9.537,46.101,0.074074074074074,-0.42364321938783256,-0.25396740638838317,0.8356871849288181,0.09851399362800034
307,9.537,46.167,0.074074074074074,-0.5784733408436846,-0.30520107245326855,0.907159871190499,0.0958883593867852
308,9.537,46.233,0.0,-0.6095471664582925,-0.30507183036124536,0.7600270957792914,0.0930155249483087
309,9.537,46.299,0.0,-0.6076020188155498,-0.28511813913206435,0.6231943763011181,0.09104233244028673
310,9.537,46.365,0.0,-0.5909570822325845,-0.2672895056668092,0.6094362962844091,0.09002475655027288
311,9.603,45.111,0.8888888888888888,0.7512059629719232,-0.1822685390840803,-0.15585442836374666,0.04943336516901192
312,9.603,45.177,0.925925925925926,0.7557406198904011,-0.18871334587086594,-0.11456911084988908,0.08673262776676455
313,9.603,45.243,0.925925925925926,0.7551102883994687,-0.19335143992942985,-0.06086206732183881,0.10332330352829326
314,9.603,45.309,0.925925925925926,0.7433919937312592,-0.19493897009738304,-0.05195117097292017,0.11472775351938466
315,9.603,45.375,0.925925925925926,0.7227930832402205,-0.19773388165653594,-0.07159360546994513,0.12090033779404057
316,9.603,45.441,0.925925925925926,0.7196828132990194,-0.20929239244140022,-0.03469236203132761,0.12327918456123527
317,9.603,45.507,0.9629629629629628,0.7147620360210214,-0.21794591939085084,-0.02395544794835521,0.12449351580037984
318,9.603,45.573,0.925925925925926,0.6688077299851642,-0.21787797721674007,-0.03703997603146584,0.125129830492394
319,9.603,45.639,0.8888888888888888,0.5994940277542579,-0.20487358531658434,-0.03869429586412336,0.1256557208300082
320,9.603,45.705,0.8518518518518519,0.5383985734638357,-0.1798241271548236,-0.03018316067317149,0.12462621840401522
321,9.603,45.771,0.7407407407407407,0.47564191348005014,-0.15433463842388592,0.02111573643615107,0.11890945272441084
322,9.603,45.837,0.5925925925925926,0.3392010496969571,-0.17118927078845397,0.41239883412157474,0.10760405415504315
323,9.603,45.903,0.3333333333333333,0.14419938709443406,-0.19991970780985796,0.6101621814107314,0.09669555136637631
324,9.603,45.969,0.2222222222222222,-0.05659981716471185,-0.2270868947090356,0.6724407681564194,0.09240345661542862
