fid,X,Y,Ex,Intercept,AGRI_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR,FARMS_BLOCK
162,9.141,46.035,0.0238316829907811,0.1811540183287823,0.535900175774126,-0.5407698534908703,0.3461541264002542,0.2500120705000959,-0.4127585865900876,-0.0316990716173211
163,9.141,46.101,0.0141999322542314,0.180246253131395,0.5203540809472317,-0.5126176588580876,0.32326649913124983,0.17463848420058165,-0.44658561082245735,-0.03542841845846955
164,9.141,46.167,0.0072062082673352,0.1772489232767575,0.504325385313031,-0.4976944510372381,0.2957253380194107,0.12916631168046167,-0.47891389331280787,-0.038661616154328296
165,9.207,44.715,0.010472629674426,0.2097119378211686,-0.5440455680352081,-0.9189961288540855,0.22739370797048924,-0.3510298696738927,0.7932336191139411,0.11748922395507787
166,9.207,44.781,0.0201545572284335,0.20591141105793828,-0.5287121060205487,-0.9282096358910853,0.22741541303843407,-0.32410346201375395,0.7923006507893517,0.12328673145636844
167,9.207,44.847,0.0343902130416198,0.20775510648973694,-0.4919110301507626,-0.9355944322721681,0.2136136822461745,-0.29081243676720875,0.7776697505244592,0.12022727838419406
168,9.207,44.913,0.1170660496631265,0.20427400836579118,-0.4656926198065619,-0.9390091900457005,0.1961872466669005,-0.10005087592902136,0.7627341218503211,0.10441824849266816
169,9.207,44.979,0.2194557089605507,0.18661963570880474,-0.46984103539685246,-0.9548972119618278,0.18590145524075186,-0.10672022001978496,0.7601817916773927,0.09986052174294623
170,9.207,45.045,0.3346404579677492,0.16464262227541276,-0.47028922281292385,-0.9621253383732955,0.16510407110083358,-0.11463711585998695,0.7596021499524291,0.11193956422282891
171,9.207,45.111,0.4328990568779887,0.1499463194302762,-0.47035836451551427,-0.975747040347591,0.09911252655720237,-0.13195501087261252,0.7326096685093082,0.11776057571851063
172,9.207,45.177,0.5581914222297756,0.15605532505841613,-0.457581578637253,-1.0100070636261145,0.08616968487066519,-0.164392975619586,0.506585284212193,0.09952570347270819
173,9.207,45.243,0.6665832648893988,0.18427666941046283,-0.42916714720325844,-1.0600849448340857,0.07106466347341396,-0.17238653678087104,0.2880173778626594,0.06316327380391674
174,9.207,45.309,0.7342112620396075,0.20108158776836793,-0.40690044585556473,-1.0926250867867888,0.04869066621878995,-0.371986294307526,0.2621387749110779,0.0535416029473053
175,9.207,45.375,0.8050930890040303,0.19412399017616083,-0.3731908712881179,-1.099578517077339,0.04339165214748705,0.04712084792626261,0.18378099096213268,0.07109499232132849
176,9.207,45.441,0.8676880246844646,0.19166515983802757,-0.0032432734320408108,-1.1117463726734855,0.04605503068474166,0.33649589897014187,-0.13729023115427172,0.08039524073033523
177,9.207,45.507,0.9070978419117944,0.1984405262336141,0.1522252047474641,-1.1327154359187057,0.04899643534847528,0.2767689336353386,-0.24144038852779465,0.0696748347716401
178,9.207,45.573,0.854272391780393,0.18809261962158438,0.18853157150965158,-1.1328954534423823,0.04867759230400992,0.23219558364826076,-0.26184236772919145,0.06584968706573578
179,9.207,45.639,0.7673981874455098,0.15714840512152198,0.2595753539572353,-1.096434525679935,0.04241775325013977,0.2093461720317612,-0.27281013399201637,0.050119775221207086
180,9.207,45.705,0.6319022430627509,0.15616190271929808,0.37994315114421295,-1.0144748448722067,0.026555574972303736,0.2249024197686125,-0.351542952623026,0.09719108893178835
181,9.207,45.771,0.5521297019789388,0.19209482006156955,0.4489019398059748,-0.8046076939867404,0.02221527089609243,-0.026705914924780375,-0.441040133488527,0.11101410911062623
182,9.207,45.837,0.3157379514586417,0.20453109602588687,0.49707173104531915,-0.6178875372751322,0.13643395145712922,0.20123503363154388,-0.45190944124793164,0.09932835395559615
183,9.207,45.903,0.171715092068526,0.19081262563087314,0.5248037746760591,-0.5868608497567189,0.3203394989376792,0.168686318314617,-0.43978534404142566,0.05155926622711228
184,9.207,45.969,0.0690987206043871,0.16648909220112784,0.5482152756239779,-0.581352065832196,0.36745392419523387,0.2862545924742741,-0.42253128637431636,-0.01965222715474332
185,9.207,46.035,0.0253375868501983,0.1441718778485847,0.5581095186147269,-0.557664555869186,0.37671476476774773,0.29536685181294725,-0.4165505106247227,-0.04537017773476516
186,9.207,46.101,0.0174469963808852,0.1452801961912661,0.5365616248134918,-0.5194665416839548,0.3419555895810642,0.21602304924677956,-0.4456432782672448,-0.05135526165819801
187,9.207,46.167,0.0074987677041408,0.14133761299433192,0.5149945946373713,-0.503346643048235,0.30276008856414727,0.1256816063167243,-0.4702282771643122,-0.056101844085035574
188,9.207,46.233,0.0061089221855779,0.12166164214386128,0.5041377138321241,-0.49921412756493455,0.2743686147826565,0.0878847530759499,-0.47412852517347076,-0.06476894768478611
189,9.273,44.649,0.0087487607295173,0.20836068590124326,-0.548227636575461,-0.9161461624970983,0.2282782088824133,-0.36552817664581183,0.7958822860945995,0.115497088358808
190,9.273,44.715,0.0101614595135535,0.2059731823454599,-0.5454372502712665,-0.9180093273989203,0.23003870081599093,-0.3572427397583672,0.7980657012456184,0.11676416178610095
191,9.273,44.781,0.0192160974551059,0.19728137372304305,-0.5341200994150165,-0.9258803586138676,0.2330647113070013,-0.319496224169229,0.8025298874379804,0.12118797063379372
192,9.273,44.847,0.0254047128558166,0.1898423217890537,-0.5037780576907689,-0.9364248611682314,0.22424752671415504,-0.2747507530783718,0.7966727095563912,0.11925346706259432
193,9.273,44.913,0.0970090894609423,0.17470703352014522,-0.5087726182618273,-0.9321590910172741,0.2119077102777226,-0.11078690336919059,0.79169908965722,0.10705822401663895
194,9.273,44.979,0.2087836512836727,0.14784968228644724,-0.5011292403460319,-0.9637239281652569,0.2128308903412678,-0.058918273874179715,0.7972198268123503,0.10590975416694988
195,9.273,45.045,0.327833510976438,0.12813934348033426,-0.49053622224686383,-0.9863121570770259,0.201049706316886,-0.06767899396704143,0.7797584898126615,0.1260523310014613
196,9.273,45.111,0.4426285033504481,0.11628928734492754,-0.4855248957643641,-1.00188511833808,0.13129915513509088,-0.11685634077674978,0.660355683091689,0.15235874327397947
197,9.273,45.177,0.5565308006994005,0.13146690494851837,-0.46284003741333246,-1.0420685781437353,0.14487846315371483,-0.155767385925627,0.34205187972000095,0.11475973772016303
198,9.273,45.243,0.6864727838875743,0.15371766822719168,-0.4425808775829325,-1.0804352852089636,0.043973291404429134,-0.20392585489062506,0.26810875356188285,0.07399690910964744
199,9.273,45.309,0.7422151805166365,0.16636555414354393,-0.4327161117855134,-1.107248761520652,0.045628281119119415,-0.18625272074025462,0.26819860091937725,0.07336396802539528
200,9.273,45.375,0.8166578600343994,0.17506303830987388,-0.4141631524540462,-1.1309193900646277,0.0459658008697639,0.04007978833569564,0.2740044425210696,0.08573207645280374
201,9.273,45.441,0.9033168742004352,0.19543046552438564,-0.2047514776524922,-1.1674971214202006,0.0526666580364267,0.18809039896074842,0.17384530784456112,0.0751520977609124
202,9.273,45.507,0.978593751256807,0.20946460190436417,0.1221814737247797,-1.199035523880558,0.056718553297496116,0.37171213507185435,-0.16072261339944346,0.047276033133016135
203,9.273,45.573,0.8923093918721087,0.17365832009438084,0.19961654709110496,-1.1817436815523288,0.05312119859625419,0.01651367600317652,-0.21952036238064673,0.039714254539276676
204,9.273,45.639,0.7522524864539393,0.11338075500058165,0.3057560633898402,-1.1145036896878642,0.039794860306772546,-0.004539354858318606,-0.2169238663230302,0.05236083596605375
205,9.273,45.705,0.639936074197777,0.09982690562552474,0.45574024485810627,-1.0246077380387004,0.017998007192259684,0.21970346870453883,-0.308282870336736,0.08382483074450454
206,9.273,45.771,0.533237110825041,0.13501446166182043,0.5067101922340775,-0.8528912700448507,0.008789722883187844,0.06079317479757422,-0.4130557746808779,0.09805470031058652
207,9.273,45.837,0.3406945418077013,0.15390136929437742,0.5333171340716938,-0.6349455542043909,0.08714762918036521,0.22771180622459056,-0.4366689539936884,0.09618688319811991
208,9.273,45.903,0.1902223152876251,0.15302335467164924,0.5436951553666314,-0.6036756141818084,0.3250717307831024,0.19108761373739674,-0.43933082156521197,0.07802871684320922
209,9.273,45.969,0.0737675935238297,0.13747562714679026,0.5565769380983088,-0.598404925543476,0.3805963154502756,0.24602516061592708,-0.43033580626175055,0.00023911336479525563
210,9.273,46.035,0.0441827391907173,0.11533711613467225,0.564508812883559,-0.5826271181182148,0.388101554811202,0.2577456736452579,-0.42073333433437154,-0.06703698025955757
211,9.273,46.101,0.0183249465801114,0.10764081335325554,0.5490932058362487,-0.5403498284482187,0.35827979317717196,0.22008032176492032,-0.4341125889680335,-0.07628454552677638
212,9.273,46.167,0.0083431500422957,0.10222854582173103,0.5249190235455531,-0.5142584269307877,0.31023030674901025,0.13910633065234193,-0.45280318081983184,-0.08548551769624192
213,9.273,46.233,0.0063836420835191,0.08350701866791706,0.5080129629884189,-0.5046291058574535,0.2678847825453405,0.09079586038428465,-0.45344904869183833,-0.10108717674241371
214,9.273,46.299,0.0046350195255158,0.04044367226823185,0.5056956322917445,-0.5072043872053459,0.2401372273377974,0.04261618622752309,-0.421165430725216,-0.1095577135708828
215,9.273,46.365,0.0033052180367987,-0.006459186917164145,0.5092553192888591,-0.5125937982515094,0.22201274519422495,0.061476463815092745,-0.3813229139177111,-0.07158344828103849
216,9.273,46.431,0.002602177377049,-0.03376575555518545,0.512429803753059,-0.5161777914682093,0.21455924637757853,0.05199091270779142,-0.3578648909861813,-0.040509331272435625
217,9.273,46.497,0.0020268732159102,-0.04436897765041947,0.5153338173232548,-0.5184330019838785,0.21495222030538935,0.050841151305693714,-0.34763326910300546,-0.03388643818169264
218,9.339,44.715,0.0100561282974998,0.20100544308374046,-0.5433879808199549,-0.9198827173910148,0.23191517946523701,-0.34526824019049585,0.8014915864107457,0.11792057022388953
219,9.339,44.781,0.0200006808039333,0.1923933973347301,-0.5343113215554169,-0.9259588537238723,0.23490030889643115,-0.33054404836872764,0.8068094374404546,0.12079397011860862
220,9.339,44.847,0.0240230650973249,0.18186143338263244,-0.5225051103538277,-0.9304910826139831,0.22675836200650423,-0.30723975557966277,0.8035824082154366,0.11657617482161406
221,9.339,44.913,0.0930549927990072,0.15150244788440603,-0.5488149548573489,-0.9119528101509373,0.22653079085020372,-0.19796064360671495,0.8145537636303779,0.11212612140992143
222,9.339,44.979,0.1988671792669331,0.10908822287496783,-0.5318714094167597,-0.952393123461225,0.24867642401114307,-0.14432124029362225,0.8282169605975251,0.12749368343524795
223,9.339,45.045,0.3502299464642694,0.08097746633128312,-0.517366634705893,-0.9847046474616227,0.31912517039857696,-0.144382094689681,0.8308852712888518,0.24307956442439688
224,9.339,45.111,0.4627514976459183,0.09356181053605309,-0.48768946543392466,-1.0303632158927845,0.3193365243395716,-0.19068878828349634,0.531838659495644,0.2862829702938664
225,9.339,45.177,0.6110141292329099,0.1154446999948874,-0.4600985741484568,-1.072351675005313,0.06287839368003388,-0.1568905057121724,0.29810785160773845,0.2516393240360435
226,9.339,45.243,0.6954954413413105,0.13159492599498962,-0.4449416667272355,-1.100887290728034,0.01086198043226796,-0.11836150434041114,0.27481405009019805,0.18514762174668048
227,9.339,45.309,0.7817217742455247,0.15118336459673842,-0.42988919874464726,-1.1324089935039159,0.046044261162051583,0.07148684259031199,0.28781908398754563,0.12175004175942106
228,9.339,45.375,0.8957801998593133,0.1828203686286716,-0.38738577803782603,-1.1782853967751885,0.048585051660717034,0.2702048670734809,0.3090387200380005,0.10034445706264082
229,9.339,45.441,0.9503047777699078,0.21955575027201293,-0.2944350830332846,-1.2338916365700685,0.05970230242753514,0.09040507598323023,0.32631956733118134,0.06898886482845813
230,9.339,45.507,1.002008161358166,0.2327552196047386,-0.08979126272017039,-1.2708782350561194,0.06480658769526901,0.09939320409067144,0.28110663233696903,0.019790448566366768
231,9.339,45.573,0.870525426844603,0.1794533209561125,0.10582153748932216,-1.2432925064315445,0.057120423066505104,-0.18487754464145853,0.01957998226314312,0.03189110755864011
232,9.339,45.639,0.7381136393398051,0.10397846079814839,0.359330485807721,-1.1663243074323308,0.038018020747417614,-0.17815747886552583,-0.13008038817458029,0.05775916748187881
233,9.339,45.705,0.6154329704906383,0.08274062045766653,0.5193926200602963,-1.0607743222854036,0.009388246837559941,-0.047659851814117964,-0.31614460574108066,0.0822497439215541
234,9.339,45.771,0.5231097808592666,0.11207812134118748,0.5222883263091336,-0.7945610394554288,-0.008901390177148848,0.09041105941120384,-0.4248214253480978,0.0969556781334815
235,9.339,45.837,0.3278349815059298,0.1267471569331628,0.5465503920714987,-0.6286791540683179,0.06365129037585127,0.2558359189986584,-0.433294290917413,0.09768358472826248
236,9.339,45.903,0.1601118340587407,0.1247672918981903,0.5507063516025476,-0.5994439703815369,0.3265319172720129,0.2746263470073,-0.434557655925606,0.08214331852073542
237,9.339,45.969,0.0604564523792402,0.11785329683231843,0.5497924197632504,-0.5821292929479828,0.36854101640969406,0.2640924944461159,-0.4369981657532488,0.01721991932802726
238,9.339,46.035,0.025218190024055,0.098937870042101,0.5515066353057341,-0.5720447980094944,0.37458745731139853,0.26847048761118497,-0.43045975664692,-0.09977512789333678
239,9.339,46.101,0.0211902123264345,0.07913867463204009,0.5470602202399175,-0.5563926037855325,0.36139891543374325,0.2622103175883771,-0.42521320006762536,-0.10311067059461533
240,9.339,46.167,0.0174118143800907,0.06560024795761926,0.5290274486067937,-0.529882328896359,0.31670652089805273,0.170784977458955,-0.4293390733722312,-0.11074648597789187
241,9.339,46.233,0.0074543923370419,0.048242048324742215,0.5090259160751451,-0.5100002233382331,0.25863644166662114,0.1533897093545345,-0.42676740942656355,-0.11983768781237034
242,9.339,46.299,0.0053804607966217,0.021270420452071222,0.5015954506100796,-0.5061403525305306,0.2239626133600089,0.06927981174063265,-0.4062971246628905,-0.12321833076794793
243,9.339,46.365,0.0039285796164016,-0.00992202340785877,0.5038746005996272,-0.5093886280017954,0.2107216356666895,0.08803192326099804,-0.3793950118995564,-0.07643440287285518
244,9.339,46.431,0.0029699437357808,-0.031212892233378777,0.5047602445693496,-0.510277780627649,0.20218885842550738,0.0023980021457093506,-0.36304980881049287,-0.05006277817994769
245,9.339,46.497,0.0022700256601472,-0.046419900361101524,0.5114339333845148,-0.5153522650049269,0.20790734804259928,0.04708907575761777,-0.3475626603886004,-0.036762495620192986
246,9.405,45.045,0.3653221227024943,0.06266591572384164,-0.5126998577866351,-1.0100021174149836,0.44284333034865586,-0.22500125752299316,0.6832647350686077,0.5137108142307224
247,9.405,45.111,0.4715768076300987,0.08613663059043881,-0.47527177901897233,-1.062487387026292,0.4495089002721885,-0.18964888625303922,0.31011778808773005,0.5516346112104308
248,9.405,45.177,0.6321219776603052,0.11329219438707175,-0.4432971939197423,-1.1071563739931545,0.04727492338934238,-0.09730259192566007,0.2837467231542046,0.5048425090896258
249,9.405,45.243,0.7127144080356791,0.12885878349629493,-0.42719926334285274,-1.1337826473070378,0.03375979286891886,-0.02338095582102973,0.28611510826697173,0.4292471579448
250,9.405,45.309,0.8449645526263997,0.16231303205289507,-0.39430964781502864,-1.178277073734002,0.059569979267952704,0.0817409929231048,0.30149260285294,0.198766870623858
251,9.405,45.375,0.9422967024921296,0.2153264168033728,-0.3259749476436813,-1.247182497921629,0.064601250184488,0.35716071195645616,0.32746391677483017,0.08492163577992833
252,9.405,45.441,1.0100197160006097,0.259904213599901,-0.2303441392350788,-1.3140754865337134,0.07208341153452578,0.14790641861783088,0.3600675922925049,0.038956202832456106
253,9.405,45.507,1.0298125585672002,0.26186278146049957,-0.13121954533701766,-1.343519790227325,0.06992234705186748,0.0049407301471460635,0.40062839962403224,-0.014728460326173119
254,9.405,45.573,0.873842472366797,0.20123180549452815,-0.06631286379120688,-1.3133964937463039,0.0539996121899039,-0.175315504431475,0.3812686837296487,0.0631059730665603
255,9.405,45.639,0.7290629350564612,0.12750427623755034,0.11727497096812006,-1.2480012141097063,0.028854336502201934,-0.17434920439214432,-0.008608818806079246,0.0800019155824312
256,9.405,45.705,0.5921689199433298,0.10958494770002665,0.4630916794129287,-1.1272170561001524,0.001404032759029211,-0.17632496375117918,-0.41739389177973985,0.09726146820868355
257,9.405,45.771,0.5014130486607393,0.1305456976824696,0.48198654462032975,-0.6606340299275837,-0.0053051141118951334,-0.01197847399663432,-0.4735557040679119,0.1117894135239354
258,9.405,45.837,0.2905145966518204,0.13254890360521515,0.5163532667967847,-0.5945607368304621,0.15191354504102558,0.1779346211345118,-0.45658593653591517,0.11595742073052383
259,9.405,45.903,0.1163025579841201,0.1133327784292883,0.5338767085458707,-0.5881055618516895,0.332713691756814,0.21872783778814958,-0.43734920287166745,0.08279772894548905
260,9.405,45.969,0.0274085833149682,0.1090641944577113,0.5243887159320599,-0.5675510456513531,0.3368728726533508,0.20297529764640676,-0.44551409872809994,-0.04089326698860344
261,9.405,46.035,0.0076795526622971,0.0910695662455385,0.5215604555665334,-0.5569018979120683,0.3381009665658015,0.19781398259195665,-0.44130376377328273,-0.12344942459344845
262,9.405,46.101,0.0172431322736322,0.0638353355153717,0.5231808228758741,-0.5510738257675607,0.33649303877931147,0.24942824732876842,-0.4254247883124239,-0.11713756220996396
263,9.405,46.167,0.0186365406064636,0.04007775665290361,0.5176635161364301,-0.5371778555299864,0.30722073346291,0.19217768611087432,-0.4116574641863774,-0.12250681814557969
264,9.405,46.233,0.007247281550314,0.021803742127399415,0.5018395877259182,-0.5118581427735208,0.23915817351034874,0.19593519035454338,-0.40371768757515786,-0.13059529467221764
265,9.405,46.299,0.0049619565371717,0.005349834710991902,0.4920732943978,-0.501905823588971,0.20137946501124815,0.0807669595498087,-0.39340518182694384,-0.13214354418074814
266,9.405,46.365,0.0036341275029151,-0.015512330028427675,0.4948759126502096,-0.504171926675304,0.19511196824538318,0.1162868641711498,-0.3761662258600354,-0.07520402708433939
267,9.405,46.431,0.0026429417768299,-0.0350896324210522,0.5003275610423987,-0.5075353232070812,0.1953542709277905,0.060965275298857945,-0.36003551030440106,-0.05618377016392107
268,9.405,46.497,0.0019956453291652,-0.043171036908135674,0.5027104872076098,-0.5090059819964061,0.19666862936659996,0.05519751361220049,-0.3529649398053978,-0.04891383604644398
269,9.471,45.111,0.4808806825239455,0.09068895515836167,-0.44700595088158923,-1.099907399484504,0.3690860114105694,-0.20166374317638158,0.2787592897661505,0.6539730573072957
270,9.471,45.177,0.6390029441119771,0.11030321559347042,-0.4245360530417477,-1.1326029780026254,0.079882722058703,-0.20503144545985008,0.28536210397497486,0.6172735257596185
271,9.471,45.243,0.7441729554361147,0.13011383102575558,-0.40263084561760054,-1.1633347571129078,0.04061879708123621,-0.25088187723814753,0.2888460979743386,0.5468714256366836
272,9.471,45.309,0.8786226363115447,0.17003396629347634,-0.35975435486938134,-1.2152333990591617,0.05914768498747126,-0.18042799544940724,0.30086656899339037,0.33636324198762113
273,9.471,45.375,0.9583502377947976,0.23126640519876612,-0.28972435918723904,-1.2942732241402641,0.0864379765107968,-0.34270769632971004,0.32790343424628,0.138437780501473
274,9.471,45.441,1.0269211172711408,0.27732839777717083,-0.20919018658198993,-1.3640499802629702,0.08551334164085483,-0.04097215423077188,0.3651115959483573,0.048029283587590565
275,9.471,45.507,1.007890078776681,0.2753217052725926,-0.1393328581018537,-1.3896734881706654,0.0556032794811064,0.029157394980351012,0.4030723511391156,0.031723759090550724
276,9.471,45.573,0.9087253699827328,0.21553765112331844,-0.09348525294335855,-1.3623073602513533,0.017314818430285605,-0.11539239416351364,0.4274386326951404,0.08420319587633715
277,9.471,45.639,0.733184531303375,0.1500755837909938,0.03230493974439406,-1.3175391752732153,-0.015851493370050606,-0.1533528739057991,0.22251000248604516,0.0922499101610047
278,9.471,45.705,0.5620871841110205,0.12815492491085886,0.4210218217491283,-1.1492943473312032,-0.045095685118533915,-0.13437705478668405,-0.4692849351645886,0.10857454427372873
279,9.471,45.771,0.472585041090358,0.14210326890423583,0.44765179390707954,-0.5969484395633841,-0.0037648110299641907,0.03932791325026058,-0.4832489059233387,0.1256705654459484
280,9.471,45.837,0.2467087569845994,0.12959665222218314,0.48681126536713465,-0.5839025989574309,0.26785617354136937,0.20141796335528403,-0.4514012611758841,0.13318013190949193
281,9.471,45.903,0.064434532665734,0.10480836183838324,0.5041382973809685,-0.577991018567892,0.30909447718491206,0.2731371876447836,-0.43223531827079437,0.08317528011059364
282,9.471,45.969,0.0072106127371783,0.0939563823179061,0.4963385849101978,-0.5614002902067903,0.30620456939178176,0.2571599550609928,-0.4361018380168145,-0.09255338510366773
283,9.471,46.035,0.0165930664528565,0.08133962814906193,0.48602786244118895,-0.5469092370071482,0.29701502074471614,0.20041196904969621,-0.44077122186246176,-0.1305562159333961
284,9.471,46.101,0.0178208258508649,0.05496667838309963,0.4851343981081494,-0.5367636462242777,0.2877538887903507,0.2322410628879949,-0.42688976197327855,-0.12901807688588338
285,9.471,46.167,0.0176780351318286,0.02607565340576557,0.48634737731469474,-0.5236817452309399,0.26266268310911967,0.19467790174080457,-0.4055073959646359,-0.133261180821788
286,9.471,46.233,0.0065916554842275,0.004378455715865792,0.48186404316356846,-0.5053889330432598,0.2102709450278877,0.21524011779031862,-0.390422498017604,-0.13949349000398356
287,9.471,46.299,0.0041202488002168,-0.007931066648721577,0.47798223321350036,-0.4961882776591773,0.18265442355892686,0.13133120209985819,-0.3835860619338196,-0.13956307684664243
288,9.471,46.365,0.0028642842034804,-0.018936162128489357,0.48247901793311565,-0.49721090932022727,0.1803093818426331,0.11502688690761785,-0.3758249593007691,-0.09312293049022191
289,9.471,46.431,0.0019722315736508,-0.030209987393035806,0.4898713842943968,-0.5006560654654872,0.18347302777185726,0.033366447882861305,-0.366904718849566,-0.06841326702442593
290,9.471,46.497,0.0014530950605039,-0.035207750686231,0.4942282959216796,-0.5031967924214873,0.18750847151885536,0.04784877776809126,-0.3621111023942648,-0.059591832021259936
291,9.537,45.111,0.4931798842133487,0.08111619709637719,-0.4285999970634571,-1.112303285057688,0.012477658150393638,-0.21473780866129227,0.27181544006030145,0.6823991459846741
292,9.537,45.177,0.6706868412382989,0.10210216950914804,-0.41008765044551637,-1.1409349797853405,0.032070138253051925,-0.21355355882581478,0.2802864247790364,0.6477853140847292
293,9.537,45.243,0.761232905071337,0.12888576210270003,-0.38316436194461423,-1.1784683729388887,0.027387711912823777,-0.29561287256574376,0.28470638527980513,0.5670952476568585
294,9.537,45.309,0.8934940965832473,0.17218316436625813,-0.3372068411913931,-1.234948350594721,0.042849293833651936,-0.3559221883974238,0.2961281143659561,0.40457592551648835
295,9.537,45.375,0.9757229539954018,0.23281736212682472,-0.2716542361694634,-1.3129672295666253,0.06906292354586308,-0.6030236365481296,0.32292392844455664,0.26163689302219134
296,9.537,45.441,1.038625646697828,0.27637297806776373,-0.19985652525927156,-1.3778597819800358,0.0506263273868297,-0.4444007910865271,0.3633722369346079,0.19833351308540761
297,9.537,45.507,1.016101013943569,0.27139504857067015,-0.14198508699356785,-1.3992678105969956,-0.005600722465667677,0.0006360933133720409,0.3961698945591243,0.09860306360710885
298,9.537,45.573,0.9199873306430164,0.2119597860919244,-0.10976106711475268,-1.3696481696075427,-0.052653328301202694,-0.0680021518753128,0.40932479705153324,0.07356530970536221
299,9.537,45.639,0.7290131238053362,0.14207995920378114,-0.00802904969747489,-1.3133702942315924,-0.08542341494162066,-0.1353897447810639,0.25787546380617843,0.07975823644208274
300,9.537,45.705,0.5199401996123113,0.1219725072063124,0.4042906472599045,-1.1213007878978836,-0.10321575820130197,0.027507358329993258,-0.4108983327081278,0.10359515449458029
301,9.537,45.771,0.3902103840788429,0.12079537440296648,0.4501123152497528,-0.6034385022986605,-0.03293161155669086,0.17813557262818883,-0.42062862115696886,0.11631936905517441
302,9.537,45.837,0.140280306602473,0.10551960576854263,0.47190712066638646,-0.5795080419380747,0.27244992305568216,0.27193619798337415,-0.40860558148975,0.11636817631099487
303,9.537,45.903,0.0326411468935923,0.08488794819750838,0.47794994983046424,-0.5664835389301094,0.28299858734257155,0.267997263539829,-0.40445700886487745,0.04999556485552478
304,9.537,45.969,0.0165246498473231,0.07628832193689122,0.46621049024547845,-0.5485246649102373,0.2757910104093062,0.2498149768325137,-0.4164385898593932,-0.09279860158088822
305,9.537,46.035,0.0097957213514488,0.06332847123960667,0.45634900425901825,-0.5339881310080214,0.26363757446992875,0.21941542378245957,-0.42317866357442213,-0.11906916297400902
306,9.537,46.101,0.0105866351898208,0.04029131764125275,0.45282352782788493,-0.5203196162695399,0.24423110951710075,0.22704545301469764,-0.4152534131979069,-0.12322209087492944
307,9.537,46.167,0.0101804005994513,0.014200378386980449,0.45257328472144887,-0.5040820293624533,0.2117402475377793,0.2090236868637536,-0.3992005564007241,-0.1284451682142253
308,9.537,46.233,0.0055139926906626,-0.009574368361046637,0.4564372405162639,-0.4920609184058834,0.1814814871999858,0.21668301001432622,-0.3811723350979953,-0.1379678015985093
309,9.537,46.299,0.0027828518020689,-0.020750040806994927,0.46177437529650045,-0.48804776620256607,0.1693425183599232,0.1783015913543702,-0.37381377576588903,-0.138204314426277
310,9.537,46.365,0.0013970005421432,-0.022009273278529445,0.4689734200422371,-0.48970166250693326,0.16903235207137146,0.1368922171703935,-0.37486816266648887,-0.1181494120236464
311,9.603,45.111,0.5490684732757406,0.06112358737104149,-0.4261344812839556,-1.0921179757745954,-0.015803929719785746,-0.20866964682662295,0.2635369300312902,0.6954983503120448
312,9.603,45.177,0.6841928219663479,0.09265023355562632,-0.3992653967259858,-1.132482676466195,-0.0008378952974041117,-0.1182698641071218,0.27517315925980423,0.6463006472541721
313,9.603,45.243,0.7702636124098706,0.12737594670088795,-0.36882249562061153,-1.1790000580187328,0.018731652225762785,-0.32190139094447245,0.28197864354408786,0.5497487195548824
314,9.603,45.309,0.9030983343876374,0.17555821667808566,-0.3197808499130448,-1.2420243157967996,0.041041471430458554,-0.46588153205354305,0.29550067513222666,0.4097926712374429
315,9.603,45.375,0.9713905132593964,0.22905251964593898,-0.26389680393740694,-1.3115578672637174,0.03718623118384715,-0.5512665653596568,0.3173040991660804,0.3072714412038675
316,9.603,45.441,1.0323947239950797,0.2644920052865251,-0.20592979173159828,-1.3646726432005205,0.00814081098586177,-0.37908821837718876,0.34317357835152773,0.22961429293441152
317,9.603,45.507,1.053989004055339,0.2607272766518111,-0.1503059902524326,-1.3847193027809075,-0.05922901018838577,0.15464263237511053,0.3696061816384168,0.0970309636636355
318,9.603,45.573,0.9234971260106456,0.1943617118097422,-0.12415322951314377,-1.344665606610262,-0.1076774938111064,0.028260061455664266,0.38046410466026526,0.06654330420311136
319,9.603,45.639,0.7055327627943685,0.12323442211321929,-0.07890968997302703,-1.2730086785118488,-0.1320072557556285,-0.1966331800630006,0.2536365142307859,0.06879379044086772
320,9.603,45.705,0.5096928715925453,0.10651786150933781,0.3666723525501736,-1.1098677220912048,-0.13822782842040898,0.15796247817854636,-0.3516769957262008,0.0924970121557234
321,9.603,45.771,0.3333934062468265,0.09921698718999197,0.4432447861082823,-0.6141992058495285,-0.06042179052212015,0.3465871488500327,-0.35628084131405324,0.10420064840168239
322,9.603,45.837,0.1091043479505836,0.0751905764065052,0.45690083115270497,-0.5677811222958538,0.23934538733841731,0.4013532562622735,-0.3545540498595512,0.09586686902663528
323,9.603,45.903,0.0244132015443395,0.06304241590580949,0.44818670623216195,-0.5470861455135886,0.2521264933987632,0.35254041726848073,-0.36963465345432533,0.03758347633378768
324,9.603,45.969,0.0105891154605321,0.053723417408514405,0.43744226176995815,-0.5300282516448,0.2443813236817889,0.3070470059393222,-0.3863216585656058,-0.09958481831966573
325,9.603,46.035,0.0092257213898599,0.03776413476466339,0.43133553769151406,-0.5169641372960159,0.23169715792870985,0.26118933826927815,-0.39333887811069934,-0.11754110566884224
