fid,X,Y,f,Intercept,AGRI_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR,FARMS_BLOCK
186,9.207,46.101,0.0517241379310344,-1.9975234002702684,4.046312493981133,-2.069821395273414,2.4506862818109445,-10.214749237139532,-3.3595172305037213,-0.29713602376914194
187,9.207,46.167,0.0172413793103448,-2.0241591647715267,3.9404516641769156,-2.0432291031932173,2.499694193296901,-10.796011219484868,-3.5889352454324963,-0.33169343884006663
188,9.207,46.233,0.0172413793103448,-2.107346500717179,3.8854216148030165,-2.059698304723789,2.5824489284151397,-11.126416463810603,-3.732504301495859,-0.3913544027747646
189,9.273,44.649,0.0172413793103448,-0.31578091147934295,-0.5915725764374965,-0.55920343877682,-0.22122230622224198,1.1034245164827785,0.305537762135232,0.05875197097840814
190,9.273,44.715,0.0172413793103448,-0.32072896114958616,-0.5836592985045509,-0.5622710413599464,-0.21951160760994282,1.1183412831492217,0.30931098888999786,0.06079239113183811
191,9.273,44.781,0.0344827586206896,-0.33432879795111325,-0.5492305799600963,-0.5644114018137061,-0.23482522193150174,1.2054806603252108,0.30549010874788485,0.05925300466138829
192,9.273,44.847,0.1206896551724138,-0.3656946002274267,-0.286629470077309,-0.5404480282201005,-0.2697870133560051,1.0853038591756088,0.2965025944570029,0.03815829465770906
193,9.273,44.913,0.1896551724137931,-0.4693308727311961,0.40446525026160496,-0.6548382265006859,-0.25351255686200647,-0.07754065784292315,0.351321778340869,0.04708397119539706
194,9.273,44.979,0.2586206896551724,-0.5963395826992156,0.5100054532433118,-1.0098468231727689,-0.17909419595631515,-0.1509756405614142,0.42811459773708893,0.1500147738132101
195,9.273,45.045,0.3448275862068966,-0.677166810035299,0.5638794895442117,-1.0673649983715507,-0.12260358171805781,-0.08882947773408137,0.4335654134545701,0.3113365779886834
196,9.273,45.111,0.3793103448275862,-0.7597294144420844,0.5865823359979442,-1.0742798647999865,-0.09572913984832933,-0.1165821983187856,0.31096207388430397,0.44555922521772384
197,9.273,45.177,0.396551724137931,-0.8352971191149876,0.6153653997405193,-1.092524758511427,0.3964359590228465,-0.15308928713086598,0.032652178218003744,0.5471864463437907
198,9.273,45.243,0.4482758620689655,-0.8982505584487926,0.6516714762263649,-1.1212314043319256,0.5397866455424003,-0.19100167212998453,-0.01249850844556381,0.5737375793135674
199,9.273,45.309,0.4482758620689655,-0.9750519626303642,0.687493981729502,-1.13718767283569,0.5253366546645756,-0.3177831242943186,-0.001728408970334265,0.6372548849712385
200,9.273,45.375,0.4655172413793103,-1.0873443109496819,0.7518024527377369,-1.117600242319822,0.5176187974445372,-0.015601491184435864,-0.01667975002105246,0.7388303425182183
201,9.273,45.441,0.5,-1.1657595129658356,1.5566332436477157,-1.1265041897551036,0.5336097900811212,0.0010763071206752461,-0.3674699555741723,0.7742485835278179
202,9.273,45.507,0.5517241379310345,-1.1840921511781413,2.826135984001364,-1.1839454062562242,0.5484534731990254,-0.476999315915845,-1.523671581084459,0.7303526887747365
203,9.273,45.573,0.5,-1.197862374183608,3.0749037501763947,-1.2431646090060964,0.5582651125870883,-1.032609063951333,-1.8312836837237585,0.6372302544755406
204,9.273,45.639,0.4827586206896552,-1.2679118936067377,3.49410272159676,-1.2734722757290062,0.5566243482109494,-2.989206183593768,-1.8971508930637035,0.25042863784898994
205,9.273,45.705,0.4655172413793103,-1.4351166498420325,4.473109415808791,-1.3571029422087886,0.5524474189152568,-5.698731768128651,-2.0004910434316074,0.022284027257957834
206,9.273,45.771,0.4137931034482758,-1.773772423367172,4.881300023959545,-1.8841833386280076,0.5011775100327457,-6.921193034517611,-2.077372290923662,-0.08188747338560623
207,9.273,45.837,0.293103448275862,-1.9614244182856098,4.663691347257945,-2.3770239577250063,0.6447881400161741,-7.815884636312285,-2.448515802037547,-0.13677844635331218
208,9.273,45.903,0.2586206896551724,-1.9511724563053399,4.44569444366193,-2.2570561375062077,1.8026557728239356,-9.215623819829766,-2.8724011106633647,-0.14027147631628067
209,9.273,45.969,0.1724137931034483,-1.9998344831870947,4.372333246581817,-2.289338217892232,2.1573995077417067,-9.714767225722559,-3.1001002741001917,-0.19663545336019095
210,9.273,46.035,0.1379310344827586,-2.128933547220117,4.340537205688696,-2.326387848610576,2.3592753220172575,-10.033767742910689,-3.2182646171787663,-0.378993169755922
211,9.273,46.101,0.0689655172413793,-2.197734100499596,4.217963925644799,-2.213516954276577,2.4996213617556347,-10.398469181261962,-3.3951081644620245,-0.4411327835335465
212,9.273,46.167,0.0172413793103448,-2.2267058939530315,4.052247309175662,-2.130013740080678,2.5784877758431337,-10.950794996742676,-3.606374432642996,-0.5080085696717145
213,9.273,46.233,0.0172413793103448,-2.301784707578232,3.9395054875628266,-2.119534021431823,2.6793543648132,-11.271544821061193,-3.732114417515663,-0.6197856847369416
214,9.273,46.299,0.0172413793103448,-2.474674925789934,3.9162436968402505,-2.1699170550046074,2.885343213115637,-11.61675458412632,-3.704754974536489,-0.7027073267663092
215,9.273,46.365,0.0172413793103448,-2.658422073063159,3.924608671570188,-2.2341728005831025,3.126641734396973,-11.439655452389456,-3.5973680517111752,-0.8528952669118749
216,9.273,46.431,0.0172413793103448,-2.788524467495143,3.9539021538437984,-2.29427387321663,3.3018100764136546,-11.34813128444853,-3.468884487320993,-0.8489956628129309
217,9.273,46.497,0.0172413793103448,-2.8541769752929818,3.9917163890298477,-2.326132057046955,3.359346418036765,-11.254428963415785,-3.399549947407104,-0.8163895938787038
218,9.339,44.715,0.0172413793103448,-0.32105396888141546,-0.5746101664797022,-0.5599602415815409,-0.2322551594913091,1.1597187275171186,0.30156215598495006,0.05605188537790261
219,9.339,44.781,0.0517241379310344,-0.3245946082428359,-0.5414594650893021,-0.5540331716288169,-0.2548189803612973,1.1575579630780943,0.28930517399532607,0.046313209254507166
220,9.339,44.847,0.1379310344827586,-0.3605939170801411,-0.2688996524827216,-0.5142005846334685,-0.29126854646781164,0.9344022621959225,0.2835904833064701,0.015175477367274124
221,9.339,44.913,0.1896551724137931,-0.48765195884434565,0.38075494630700774,-0.6456346616283803,-0.26348535784669364,0.09583438402737117,0.35955464681086674,0.018155742077328972
222,9.339,44.979,0.2758620689655172,-0.6562380943039479,0.5186868649360342,-1.0011178297920464,-0.15600809135569774,-0.09065168085039133,0.44894603358577156,0.11402867856521548
223,9.339,45.045,0.3620689655172414,-0.7660248591092148,0.5703584342902316,-1.0489686172314956,-0.007621939441058517,-0.11172954861707853,0.4662363587007879,0.33898594739710125
224,9.339,45.111,0.396551724137931,-0.8284160194061977,0.61455843000006,-1.0848330835151594,0.0557914231612715,-0.1856665338948024,0.1916118409509423,0.4275504893976359
225,9.339,45.177,0.4310344827586206,-0.8946388882815484,0.6453158741955849,-1.10753702167426,0.3390272920500654,-0.14942295301771694,-0.008695337132284951,0.53850555641061
226,9.339,45.243,0.4482758620689655,-0.9644843422836383,0.6666382392958026,-1.121868238398509,0.4721306416323575,-0.129675874423906,-0.024247137454747134,0.6302180253604914
227,9.339,45.309,0.4655172413793103,-1.0251547141144948,0.7007324330700488,-1.1456229292516846,0.5229211847945985,-0.20162178238476341,0.002594261828283255,0.7019740948040458
228,9.339,45.375,0.5,-1.0810606810492214,0.7740597137070122,-1.1729091280411512,0.5234013813966509,-0.061745220133514384,0.03552795464924462,0.757298530586611
229,9.339,45.441,0.5172413793103449,-1.1417795942978977,0.9329883313532358,-1.1905370083227635,0.534587488311457,-0.8832733269944407,0.044543694230382895,0.7893442905780661
230,9.339,45.507,0.5517241379310345,-1.1513818821900037,1.5306718001615136,-1.245233291832854,0.5539363279378263,-0.8544312729806198,-0.1845696590547062,0.7333645013213188
231,9.339,45.573,0.5,-1.1553376968773221,2.374670353986635,-1.2851916091293254,0.5627452721250072,-0.9409684222941361,-1.2021127629308994,0.5551887379066076
232,9.339,45.639,0.4827586206896552,-1.073683588900065,3.0632497834070866,-1.405681240533525,0.5906088244805066,-1.52625921259231,-2.2149513909196825,0.4811948693065213
233,9.339,45.705,0.4655172413793103,-1.176957685843112,4.747061682955383,-1.7308846207079072,0.6670784529589187,-3.8804020578999507,-2.4124759568144922,0.22804628457139337
234,9.339,45.771,0.396551724137931,-1.6482733745002889,5.151855733623826,-2.5085067587160745,0.6641759352900724,-6.679959399803533,-2.263203531043768,0.04499911835449896
235,9.339,45.837,0.293103448275862,-2.0310124224752446,4.955704349765227,-2.5655059451927547,0.5168173601756892,-8.000549307386462,-2.4818268400531416,-0.08324399964962294
236,9.339,45.903,0.2241379310344827,-2.073918832071488,4.687460426002463,-2.444105220819826,1.666545817536178,-9.139811994073817,-2.900689486275605,-0.1356680556690083
237,9.339,45.969,0.1724137931034483,-2.127270094003049,4.54703406703068,-2.4005533878533556,1.9497182809868465,-9.896309419160865,-3.178163487691098,-0.24861310775320603
238,9.339,46.035,0.1034482758620689,-2.265759425511621,4.484991466161397,-2.401598452912615,2.1299912726295473,-10.234849192214126,-3.309430347921863,-0.5894748567581036
239,9.339,46.101,0.0689655172413793,-2.404907456206644,4.400885816296416,-2.378679161781102,2.3783847313941235,-10.3522189308256,-3.3958420429314096,-0.609783576157428
240,9.339,46.167,0.0517241379310344,-2.4750180069866454,4.2364959184855095,-2.276745161872943,2.5710405265135967,-10.948904554591024,-3.5406935358535216,-0.6691533309803815
241,9.339,46.233,0.0172413793103448,-2.5226819834849676,4.051383675346861,-2.189334655230996,2.7063635918497346,-11.006781829903652,-3.6698570240923036,-0.7379728135676322
242,9.339,46.299,0.0172413793103448,-2.5857907734990957,3.946785973610234,-2.1816077748560083,2.872476762062048,-11.55229380462788,-3.6998821733232323,-0.7729189607586827
243,9.339,46.365,0.0172413793103448,-2.679515820914,3.9255272140270545,-2.2215900312182493,3.063020550002717,-11.375750838531792,-3.627971380300311,-0.8982888546967743
244,9.339,46.431,0.0172413793103448,-2.7720687673904605,3.930694355215503,-2.2632515217003957,3.220115643803522,-11.66513915899716,-3.523066386167069,-0.9217797693380013
245,9.339,46.497,0.0172413793103448,-2.8652926115466535,3.9854508399366413,-2.3178874559884717,3.3399091344624576,-11.290970921966203,-3.4022039914796283,-0.8406189047715891
246,9.405,45.045,0.3620689655172414,-0.8426965010854908,0.6056717034566795,-1.0605788613507219,0.1576430992164832,-0.2404807054285205,0.3138009831553029,0.4229788549381541
247,9.405,45.111,0.396551724137931,-0.8893428994286648,0.6634964245946933,-1.1067244011925952,0.2723292711845362,-0.2165089534286096,0.017082366005084053,0.4343475147888942
248,9.405,45.177,0.4482758620689655,-0.9403346793384444,0.7020523196440658,-1.1341750630421918,0.3769038662065942,-0.0712904195789646,-0.023285787045010508,0.46862671393374467
249,9.405,45.243,0.4482758620689655,-1.0120940190769774,0.7123924192546935,-1.1365982858396122,0.46907063732148446,0.12490026564932444,-0.026064596179527003,0.5703098800568964
250,9.405,45.309,0.5,-1.0522136950672798,0.755271032047617,-1.172607329783314,0.5393446842150431,0.4471415755668667,0.0018317401929243216,0.6119034737693096
251,9.405,45.375,0.5344827586206896,-1.0677105079220452,0.8430134105445123,-1.234969465644474,0.5545464954613721,0.6699534806969707,0.04201794044348234,0.6227553528621712
252,9.405,45.441,0.5517241379310345,-1.1082124581870896,0.9291669923420489,-1.266978391003396,0.5553017790926207,-0.19897500381415165,0.07350397502475235,0.686044657043217
253,9.405,45.507,0.5517241379310345,-1.1273072710753302,1.0239999493638097,-1.302307131936184,0.5724686906974343,-0.6240179519687042,0.08976430357033913,0.7321020226748735
254,9.405,45.573,0.5,-1.1073105656274866,1.2152023339544678,-1.3448769810858652,0.5951029438651734,-0.8565284338372919,-0.03454407310766393,0.6045174058120272
255,9.405,45.639,0.4655172413793103,-0.9836619734773665,1.8120651392058809,-1.442749148782049,0.6498237362784063,-1.242952713965033,-1.94977789929651,0.6648125087769445
256,9.405,45.705,0.4482758620689655,-1.0341583016659313,4.950962010468097,-1.9683640173397425,0.8380934866860571,-2.236747495169183,-2.696665418247128,0.46729131967678017
257,9.405,45.771,0.3793103448275862,-1.571488077306826,5.27511237998981,-2.8512396169002017,0.9293662375206073,-7.069309460992008,-2.4017965855723657,0.24345408994164644
258,9.405,45.837,0.293103448275862,-2.0198708239462335,5.066909991144248,-2.5732239957476475,0.7079029241163095,-8.691194024546439,-2.6064912746932434,0.0830451837681003
259,9.405,45.903,0.2068965517241379,-2.164592602055262,4.839762441821976,-2.494266005588039,1.3907388681763255,-9.665770960814822,-2.937599757297456,-0.06935351483287899
260,9.405,45.969,0.1034482758620689,-2.24252034822353,4.667049303035407,-2.4209491602651942,1.5347071023517906,-10.381787079920503,-3.2391456406736276,-0.5062497124182038
261,9.405,46.035,0.0862068965517241,-2.415560021115894,4.613238346215513,-2.4268689408006487,1.7181295027317276,-10.777114291696712,-3.357108463611048,-0.742795295261915
262,9.405,46.101,0.0689655172413793,-2.5944414704135648,4.56089101912725,-2.4445891919273492,2.013144460355442,-10.601382780248475,-3.402156726016944,-0.7042940507220583
263,9.405,46.167,0.0517241379310344,-2.7055124431863353,4.43339967711888,-2.4024652480508566,2.352350833846429,-11.079901899093803,-3.4791244481994674,-0.7505911714021588
264,9.405,46.233,0.0172413793103448,-2.7402481078475738,4.207783106969447,-2.2589555811021,2.55752139081456,-11.01330168191876,-3.596644277559143,-0.8126407247538037
265,9.405,46.299,0.0172413793103448,-2.718893201167323,4.023625834220178,-2.186670085322344,2.693995479773979,-11.731886780142734,-3.6936211869323383,-0.8269637893655218
266,9.405,46.365,0.0172413793103448,-2.742895070333222,3.9714744761422853,-2.210368942647194,2.8972938624505478,-11.375794933059282,-3.6554514958005133,-0.8896231396069592
267,9.405,46.431,0.0172413793103448,-2.8219825603381397,3.978678064043247,-2.2616495642123313,3.1137774598755,-11.345107225498529,-3.526778078434112,-0.9478725500806162
268,9.405,46.497,0.0172413793103448,-2.8572772283857564,3.982036831055855,-2.283488708389324,3.2067328066486516,-11.286050432599945,-3.4597319970496647,-0.9138529813950893
269,9.471,45.111,0.396551724137931,-0.9504467899687928,0.7460769147081251,-1.1418983466370118,0.3587145074948408,-0.1431651904742629,-0.007336056632918269,0.4494853721965334
270,9.471,45.177,0.4482758620689655,-0.9817491751757235,0.7776116809355165,-1.163764388287274,0.4449811715240471,-0.1268658414621873,-0.010193392642408754,0.4342885229561027
271,9.471,45.243,0.4655172413793103,-1.0519653702958105,0.7789912556833912,-1.1554845106942215,0.4669541413724554,-0.23445964093027655,-0.025380938014624273,0.4748890012040804
272,9.471,45.309,0.5172413793103449,-1.0938605228016045,0.8124033926691847,-1.1837865785168058,0.5318004645804432,-0.272476585370542,-0.014948967631750302,0.4568352075550167
273,9.471,45.375,0.5344827586206896,-1.11249625755763,0.8755493785934206,-1.2407781989581632,0.5957473605234251,-0.5464514389350323,0.01581066179949567,0.3914214745973859
274,9.471,45.441,0.5517241379310345,-1.1591174769535453,0.9145340536563736,-1.2660029858817974,0.6106719698786929,-0.4834549761076318,0.03179800829059139,0.4484526123622238
275,9.471,45.507,0.5344827586206896,-1.1824195305802363,0.9547022597901058,-1.2973155027937615,0.636271171378741,-0.7434262892128909,0.031217131535185558,0.5954228583494753
276,9.471,45.573,0.5172413793103449,-1.1772238541123292,1.0296658176941982,-1.3203348054310604,0.6571876655687573,-0.8996887993259735,0.03778907986087406,0.6311412397982168
277,9.471,45.639,0.4655172413793103,-1.0669613308453034,1.4562491025729138,-1.3788420358783826,0.7320842784463513,-1.2359555240872249,-1.0336164668946808,0.740075606618046
278,9.471,45.705,0.4310344827586206,-1.1364820045133226,5.015258309848128,-1.9667143324076581,0.9368309163733274,-2.545269097457764,-2.624486595787922,0.611335717801955
279,9.471,45.771,0.3620689655172414,-1.6469413573525038,5.320453225695866,-2.799929747970645,1.1129182225199723,-7.549867219255544,-2.4226898368649086,0.4238549751103944
280,9.471,45.837,0.293103448275862,-2.097455834352297,5.139041478514552,-2.5536872962392687,0.7444201461657177,-9.007976379078647,-2.6360836822662614,0.2853322936162507
281,9.471,45.903,0.1551724137931034,-2.278313481322784,4.926502965944582,-2.4801830664651914,0.9827242672793397,-9.828238614799037,-2.940067014073328,0.0935018840595511
282,9.471,45.969,0.0862068965517241,-2.4346625305156078,4.804088119847787,-2.4509936530793137,1.1592986404296668,-10.447563581793984,-3.1815514037559485,-0.5787393119933404
283,9.471,46.035,0.0344827586206896,-2.600463983043278,4.7317571026745116,-2.4363399787292743,1.293021533033702,-10.898632843558369,-3.335986583889033,-0.8005722101199682
284,9.471,46.101,0.0517241379310344,-2.7752417291159666,4.672050498327047,-2.4332407326013183,1.5151151874214057,-10.888063924649032,-3.4039137022325985,-0.7924274720997397
285,9.471,46.167,0.0517241379310344,-2.8940104359467487,4.552191712328607,-2.3870655667058176,1.8273846644918628,-11.282240900457126,-3.4733922816170653,-0.8347260042580219
286,9.471,46.233,0.0172413793103448,-2.9382812372159517,4.355962719282116,-2.284003495000404,2.145248089390437,-11.124050943102077,-3.5571176453404956,-0.8865237982358517
287,9.471,46.299,0.0172413793103448,-2.8826912302708405,4.157158142615677,-2.2036564894162733,2.3540264014588135,-11.656825179282933,-3.667697119053242,-0.9142310301934856
288,9.471,46.365,0.0172413793103448,-2.8395315804672157,4.065086281447246,-2.2045244157353023,2.60985869686218,-11.546014354662567,-3.66901296168951,-0.9735374543291556
289,9.471,46.431,0.0172413793103448,-2.8378580594334517,4.007889492286003,-2.23377882525353,2.910843818825107,-11.540112631010219,-3.583905689191227,-0.9950942151185997
290,9.471,46.497,0.0172413793103448,-2.8369589834389393,3.9845346262193977,-2.248578315881218,3.0423005244814716,-11.363560557428656,-3.5372370381684073,-0.9651585666822138
291,9.537,45.111,0.396551724137931,-1.0056208742409305,0.8394531359894135,-1.1715415917878995,0.38229069989401043,-0.15190655184819715,-0.01051575560090645,0.44916378493047504
292,9.537,45.177,0.4655172413793103,-1.02694162630997,0.8483112106780586,-1.1779721426931689,0.43258877891730496,-0.17296879005970256,-0.011777547594157603,0.4394323148614179
293,9.537,45.243,0.4655172413793103,-1.0895474231731268,0.8465285864862571,-1.1677565712830182,0.43736348337485265,-0.37368569358286563,-0.026739148390604435,0.45219230636271357
294,9.537,45.309,0.5172413793103449,-1.1382966716633802,0.8690792589117603,-1.1864202617379722,0.501282432387415,-0.6324087511985528,-0.02440903662225383,0.4198148970651241
295,9.537,45.375,0.5517241379310345,-1.1800624185483368,0.9084712096435934,-1.2206428473696467,0.5946589915165112,-1.069165879120772,-0.006556021979667131,0.3663981845931342
296,9.537,45.441,0.5517241379310345,-1.2427206136774644,0.934887422588146,-1.2362177495066033,0.6433610798142823,-0.9069606174480582,0.0032243228779094274,0.4126329010250003
297,9.537,45.507,0.5344827586206896,-1.3043703952040477,0.9592095305219495,-1.2444795695406636,0.667361870138482,-1.1207096971801347,-0.0003979536747338117,0.5137096817052121
298,9.537,45.573,0.5172413793103449,-1.3597123886206675,0.9982017222720375,-1.2319371564947244,0.680077651356138,-1.2689835506983285,-0.003349481072410298,0.52753258239622
299,9.537,45.639,0.4655172413793103,-1.3425483131235607,1.5174090532091795,-1.222809438841436,0.7348155936098668,-1.646602791126287,-0.6779413808169873,0.6394106115705855
300,9.537,45.705,0.4310344827586206,-1.4532773192543047,5.033257059062204,-1.7644200171939162,0.8706633209382093,-5.3489133336187855,-2.3316732101372875,0.5805303640944034
301,9.537,45.771,0.3103448275862069,-1.9129595445272243,5.377479848352638,-2.7124274623837215,0.9586077215134718,-8.277609365388061,-2.263940971710848,0.418603855518846
302,9.537,45.837,0.2068965517241379,-2.2944145216888323,5.194895765998934,-2.517868649961927,0.6180341392878237,-9.45395357226861,-2.5206177386673874,0.2929149592346516
303,9.537,45.903,0.1034482758620689,-2.4793752509307057,5.005028928963343,-2.4588775164113015,0.7409614170486123,-10.264267803119361,-2.826294930967957,0.057928262997084826
304,9.537,45.969,0.0344827586206896,-2.655497813986174,4.898197558851597,-2.4360863080949606,0.8618780288083163,-10.674268615283557,-3.0712112638400333,-0.5459537877628684
305,9.537,46.035,0.0172413793103448,-2.8243246958497195,4.823561398125614,-2.416339659085922,0.9579442780565444,-11.124179191558001,-3.2463517784636995,-0.7183777079533917
306,9.537,46.101,0.0172413793103448,-2.9641809364145395,4.727677686699143,-2.376732892855934,1.0671188784883368,-11.299273128304595,-3.381843562716929,-0.7759903767400071
307,9.537,46.167,0.0172413793103448,-3.0752765075269677,4.609308307012738,-2.319113873526022,1.2946053860270301,-11.54400681579036,-3.472674036397019,-0.8223951332968684
308,9.537,46.233,0.0172413793103448,-3.136230904858106,4.466597862387979,-2.2600634075697217,1.6540697864527076,-11.521765354670322,-3.5291911695062677,-0.9167371499197753
309,9.537,46.299,0.0172413793103448,-3.0893690154879536,4.317825378709883,-2.2197247084265506,1.962813851519982,-11.68997105172468,-3.597960867969942,-0.993337736677716
310,9.537,46.365,0.0172413793103448,-2.9762370657761004,4.189362716373886,-2.2044684292037404,2.251459799143106,-11.668392736050418,-3.6485223160894034,-1.0389394036566022
311,9.603,45.111,0.4310344827586206,-1.0551684735125697,0.9082289302453199,-1.1620055838932086,0.36318606132308096,-0.23772008522301546,-0.021628005816890006,0.4572741488223091
312,9.603,45.177,0.4655172413793103,-1.0718218761585752,0.9083058092719792,-1.1704168769317618,0.37420131196535333,-0.2861268035497501,-0.021121615956898706,0.451382552205504
313,9.603,45.243,0.4655172413793103,-1.1251232113329386,0.9070653246786484,-1.1680402658807916,0.40781237120851166,-0.5586786003300913,-0.027936173774950297,0.4560337475691067
314,9.603,45.309,0.5344827586206896,-1.175442771621855,0.928184425500887,-1.1875720226665405,0.5080478433116483,-0.8883090043603048,-0.02282597787133862,0.42227442070026555
315,9.603,45.375,0.5517241379310345,-1.2381800743360145,0.9533764697428175,-1.2071970745496359,0.6426505265188587,-0.9433535201377017,-0.01257078729957128,0.38923378711238216
316,9.603,45.441,0.5689655172413793,-1.3239659174140948,0.9699708213183822,-1.2144987957296198,0.6868637848267707,-0.8538285766325917,-0.012744296810659694,0.4717787683760567
317,9.603,45.507,0.5689655172413793,-1.4024284905379225,1.0161863781581415,-1.234896012008024,0.7056247249155952,-1.4262595649538947,0.00781571813765465,0.5026404016688732
318,9.603,45.573,0.5344827586206896,-1.5375910435082611,1.0472069588522852,-1.19784677409914,0.6943648449234316,-1.7038989019710902,0.004356159985137522,0.46741265804185717
319,9.603,45.639,0.4655172413793103,-1.6564154121122825,1.5893392707084926,-1.1514532780054143,0.7187977611815071,-2.3785321237731205,-0.3861044751465903,0.49978059432211897
320,9.603,45.705,0.4137931034482758,-1.8521556116287319,5.082176758781229,-1.52829122368667,0.7853534856958158,-7.249594981348242,-1.9007280688258201,0.46647313199925133
321,9.603,45.771,0.293103448275862,-2.2469794664689746,5.402928239496467,-2.5815865735238024,0.7911721283589591,-8.295494243700707,-2.001568941905896,0.34341763599655273
322,9.603,45.837,0.1896551724137931,-2.5382349596405254,5.195559474303527,-2.4348024146335816,0.4498314871923124,-9.311792842496937,-2.3214247739040976,0.23722207495096612
323,9.603,45.903,0.1034482758620689,-2.697232927319285,5.007717711049559,-2.3814844852808457,0.5080187278427142,-10.20309459196311,-2.6729734876779574,0.012067585634643854
324,9.603,45.969,0.0172413793103448,-2.89637463879898,4.9365475724163375,-2.3790971366408638,0.5996687046711966,-10.668440516660786,-2.913557018355309,-0.607568946628126
325,9.603,46.035,0.0172413793103448,-3.0669571675082037,4.863305549827978,-2.355549352103509,0.6548746649990518,-11.2142636457315,-3.114600161851279,-0.7481433830758211
326,9.603,46.101,0.0172413793103448,-3.214456964685901,4.774135185392474,-2.318960113122902,0.7459545868083877,-11.448247358517175,-3.2664997903353914,-0.7551945437253067
327,9.603,46.167,0.0172413793103448,-3.323908574165205,4.660765062421305,-2.26145325843281,0.9239683333862496,-11.686700903532914,-3.381186098198288,-0.761823126485702
328,9.603,46.233,0.0172413793103448,-3.4050877578946013,4.559180897268042,-2.2209803065403895,1.210850316861508,-11.736132699660526,-3.4319551159763613,-0.9651708520406979
329,9.603,46.299,0.0172413793103448,-3.4015298621353307,4.476391810063369,-2.203054478617693,1.445885251977103,-11.685601095495104,-3.460843851592171,-1.0832083860132473
330,9.669,45.045,0.396551724137931,-1.1012639206296626,0.941757282737823,-1.1124960179794745,0.33305961233280645,-0.10054151569130207,-0.042289798611567855,0.47692072656998347
331,9.669,45.111,0.4482758620689655,-1.0872783021196875,0.9517453122562025,-1.1394065240039617,0.35368218039241606,0.042980968899967255,-0.030075509143405555,0.46141631153153423
332,9.669,45.177,0.4655172413793103,-1.1041245488543188,0.9550532406967446,-1.1536334405584423,0.3647092783744729,-0.10640032070150582,-0.02643287677135154,0.45504298979611885
333,9.669,45.243,0.4655172413793103,-1.148290991088104,0.9625645369697706,-1.1642914537809494,0.42317789394275795,-0.6911957267959894,-0.025624452101990124,0.4514024075112133
334,9.669,45.309,0.5172413793103449,-1.2003347895136796,0.9872451999491065,-1.1884095389619835,0.5663952759152096,-1.0970476137284209,-0.015793859043867327,0.42052549879202983
335,9.669,45.375,0.5517241379310345,-1.2933495574726397,0.9950837275860551,-1.189248763904566,0.6495524219210256,-0.939701048865683,-0.015619116591039272,0.41120096447889776
336,9.669,45.441,0.5689655172413793,-1.3945377742770912,1.0132709418835288,-1.1995306795649827,0.7038332454774041,-1.0261685072796016,-0.015987391403007534,0.5042435694812093
337,9.669,45.507,0.5689655172413793,-1.482982450249662,1.074207554151053,-1.2390114698125707,0.7423110035713202,-1.6100331962186156,0.006954253001832011,0.507866154069232
338,9.669,45.573,0.5344827586206896,-1.6403200873651178,1.1316911062034187,-1.2334094047061446,0.7343034550903693,-1.8063017246180828,0.023099209942201944,0.4764823250695176
339,9.669,45.639,0.4655172413793103,-1.845538584376756,1.523863351128699,-1.2024034909559762,0.7442050029360946,-2.324631681805527,-0.16986651880755124,0.4552527280666778
340,9.669,45.705,0.4137931034482758,-2.1214683845314855,4.97923696700941,-1.4878710706292653,0.7787910236777029,-7.2470738921958375,-1.5550235384197735,0.4087545063004697
341,9.669,45.771,0.2758620689655172,-2.482593092543526,5.28306472450878,-2.341569476478928,0.7011056589021297,-8.758287430598148,-1.8172624071973693,0.30382121039522314
342,9.669,45.837,0.1896551724137931,-2.7182722960172065,5.076053125173473,-2.258057388734347,0.1544416682291025,-9.800353398830737,-2.1613385301004544,0.21329069838619497
343,9.669,45.903,0.1034482758620689,-2.893795316845862,4.941096573357136,-2.2486813507074954,0.19444554153714425,-10.585877929422303,-2.5133916784670802,-0.004056537392823082
344,9.669,45.969,0.0172413793103448,-3.133261990590174,4.9138653726237775,-2.2749284191985897,0.29265739883679376,-10.74941599498675,-2.7289311132968583,-0.7559200557213418
345,9.669,46.035,0.0172413793103448,-3.3518521446547247,4.881087108606149,-2.2771761849580496,0.3691270428955092,-11.152036550840375,-2.8971032832342214,-0.8621923286195008
346,9.669,46.101,0.0172413793103448,-3.5211727869832483,4.815625847252365,-2.255227273638579,0.4632771102034523,-11.22274698149586,-3.0504501571416256,-0.8417986845138966
347,9.669,46.167,0.0172413793103448,-3.647375021110924,4.7272343172198,-2.211124723556435,0.6067704160495635,-11.588170899819572,-3.1738209137588513,-0.7798331309964655
348,9.669,46.233,0.0172413793103448,-3.7597436814490552,4.659524074356451,-2.1738398584459198,0.776173834271596,-11.572523143856696,-3.227505601734663,-1.1329858642984767
349,9.669,46.299,0.0172413793103448,-3.8811731585577123,4.643074775379303,-2.1548675634454533,0.829872830146468,-11.62908640569984,-3.192444364262235,-1.2226640950151304
350,9.735,45.045,0.396551724137931,-1.105688252946334,0.9644728248096976,-1.099370431295629,0.2540640460791377,-0.046160176583534364,-0.0444993206587487,0.4488372265772861
