fid,X,Y,f,Intercept,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
15,8.613,45.705,0.4117647058823529,-2.0005921868352985,-0.5903518163976702,1.3614308364323273,1.086137172002955,-0.18397729858674458,-4.700073299406148,3.5839071304688384,0.2822736335008639
16,8.613,45.771,0.4117647058823529,-2.1575164622282865,-0.526475247013539,1.4420847458171495,0.6990472201812024,-0.27155351887491624,-4.769229146102692,3.6668406852547304,0.2523554452986609
17,8.613,45.837,0.3764705882352941,-2.3128544721403763,-0.42943264716789853,1.6217984234592158,1.1208322835543592,-1.0116745119407975,-4.8302446279372075,3.677238293103437,0.314875265482615
18,8.613,45.903,0.2705882352941176,-2.5252317078731377,-0.2170283064355646,1.7621788317653255,0.05111367702473857,-1.7724359826008023,-4.881605594057174,3.7253917769661142,0.6174278865671261
19,8.613,45.969,0.1529411764705882,-2.7397997643361194,-0.019810770509226805,1.8127823714885212,0.9400884570988506,-1.815779959578148,-4.917848700734794,3.808765830564232,0.7621545008649233
20,8.679,44.979,0.4705882352941176,0.38423376264004716,-0.7301634015229537,1.6054736842233033,-1.291319813676147,-1.2844251268935807,-0.10696553799513726,-0.29710427644647486,-0.10035266460904911
21,8.679,45.045,0.4705882352941176,0.370719234287002,-0.744523241228036,1.6204810666301133,-1.2896318425456803,-1.2754231796179503,-0.17567396037567778,-0.27483619770461415,-0.09279934477908452
22,8.679,45.111,0.4705882352941176,0.3499646634693501,-0.7653392261953611,1.638565290784173,-1.2761210555599385,-1.267444773824956,-0.20876256196763254,-0.2899307288328865,-0.05234493690693643
23,8.679,45.177,0.4823529411764706,0.3197431643559454,-0.7771678868759232,1.6489013428292336,-1.270036326300508,-1.272978561424299,-0.23977463269514918,-0.34823755234673687,-0.08950713032917054
24,8.679,45.243,0.4941176470588235,0.2723833314885451,-0.7893207072897459,1.6810617456666619,-1.2512503360319012,-1.2599516000788469,-0.24149344378537718,-0.3442767996956774,-0.025907339117898324
25,8.679,45.309,0.5058823529411764,0.23665117881496534,-0.7757627439748058,1.6790938443373977,-1.2463476297402203,-1.260863396192346,-0.2756602293920042,-0.3605782323347173,0.23128830393094757
26,8.679,45.573,0.5058823529411764,-1.1476425764094524,-0.9668119224136222,1.387637838736921,0.014448853026349406,-0.10257893218177475,-2.108318039875728,3.0011223378226166,0.4769226263053753
27,8.679,45.639,0.5058823529411764,-1.5489189863605566,-0.7237472082563985,1.3445726313162307,1.006317369406247,-0.13987675209337572,-4.381122068529257,3.3220011461799235,0.3832272382572998
28,8.679,45.705,0.4588235294117647,-1.9514426676071939,-0.52253614450903,1.3026528506558708,1.4449225206244414,-0.21020053648467377,-4.621912730150785,3.526073458444843,0.2851648062797051
29,8.679,45.771,0.4352941176470588,-2.1919755907389,-0.42509452241103185,1.3351944043835946,1.9784654596949176,-0.22457276498299014,-4.755273689030926,3.6063646348764085,0.18564543768888306
30,8.679,45.837,0.4,-2.4073859381647464,-0.2706611143819928,1.5195480084547626,1.9032258129473787,-0.9577464673703648,-4.9254513481653746,3.5971317986874283,0.239969981666956
31,8.679,45.903,0.3176470588235294,-2.6850573695368753,-0.023786680939441644,1.6964726585868013,1.6031389659493116,-1.8298106620806598,-4.975399409101815,3.70258401227377,0.06019070131334062
32,8.679,45.969,0.2,-2.9577266483295617,0.2082529741381194,1.656803912207744,1.4345255427537251,-1.7725777897966732,-4.988189738679687,3.8705518540647548,0.5649043228586775
33,8.679,46.035,0.0705882352941176,-3.2029324759641513,0.393134832807852,-1.9874942157373725,1.4359459778536905,-1.6939424686888125,-4.982963590684884,3.922855293193916,3.3623373517150528
34,8.679,46.101,0.0235294117647058,-3.34616485653862,0.4980204958061838,-2.7800627415724826,1.2728002874446416,-1.646285064020869,-4.975257680148502,3.9853116176136507,4.175328401833747
35,8.745,44.979,0.4823529411764706,0.3872071029338403,-0.6949316628070827,1.5914187632332157,-1.2856592097347923,-1.2852504765190809,-0.06882578074273228,-0.32101439020651595,-0.10383645636405658
36,8.745,45.045,0.4705882352941176,0.3735123726359646,-0.6948360089951267,1.6047373229176225,-1.2571763096502702,-1.2701482344071806,-0.10400206770212528,-0.10051238600187411,-0.07896671246844003
37,8.745,45.111,0.4705882352941176,0.34654960003665514,-0.7063971052768534,1.618566167930993,-1.2466386855668217,-1.259453542318643,-0.23504425517838193,-0.21233922050851756,0.05485006011986121
38,8.745,45.177,0.4941176470588235,0.31138556457416794,-0.7058700367470376,1.5974392535686464,-1.24189648768813,-1.2958224249451027,-0.27398008833561505,-0.3063775296548577,0.0031414886098871317
39,8.745,45.243,0.4941176470588235,0.23206352569630168,-0.7182226234380782,1.6255858983796587,-1.213195059862962,-1.2851114146067584,-0.2667161915537295,-0.329586418394601,0.059628150353251586
40,8.745,45.309,0.5176470588235295,0.14444571051065364,-0.6935030693235973,1.5729483582975108,-1.2092504636277486,-1.1988415742499394,-0.3188050225362586,-0.26981731062993786,0.22245173169052135
41,8.745,45.375,0.5411764705882353,0.036683491966779544,-0.6182753178365186,1.3509989842081256,-1.1358583476090134,-0.5706801542904522,-0.4022090894772308,0.00642745223578603,0.4150400909463229
42,8.745,45.507,0.5411764705882353,-0.8072969023268521,-0.8377447221229659,1.3472898137487728,-0.3994082202478176,-0.15494427729227497,-0.43387924167766545,2.6721715877689407,0.4958921537188635
43,8.745,45.573,0.5176470588235295,-1.1307283953186866,-0.8673654083468465,1.326535666417883,-0.04513266385308141,-0.17563171533853694,-1.1940447833359147,3.0293804174144783,0.4325454905257208
44,8.745,45.639,0.5058823529411764,-1.5472848551826548,-0.5987828466106178,1.303386441676387,0.004474400410663602,-0.21790732837076313,-3.9916081108958537,3.3201861468183766,0.37191982631161
45,8.745,45.705,0.5058823529411764,-2.01226016239187,-0.3223009213845509,1.2545635540458244,1.1812258116247776,-0.28362729458268493,-4.486758925510641,3.5316838706712455,0.262319156167512
46,8.745,45.771,0.4588235294117647,-2.369318432737838,-0.10455172348420913,1.2496421101537352,1.7306515646857046,-0.3154000462827232,-4.7623511884585525,3.580552577125079,0.18098543897639152
47,8.745,45.837,0.4117647058823529,-2.644385656223595,0.09970893464514509,1.325940963398486,1.6860074598603765,-0.5725523212408875,-5.083930482835994,3.49394599397675,0.1562160464436721
48,8.745,45.903,0.3411764705882353,-2.9498905895596366,0.3303890494743863,1.458133158394329,1.5055933105556536,-1.8190804734623036,-5.201532388822425,3.5542444116198033,0.06293635083723842
49,8.745,45.969,0.2117647058823529,-3.2118399329973633,0.4920884843489307,1.3022617878999962,1.437442820900131,-1.7907316024759548,-5.178911712302679,3.713792315981652,0.0020865503003133327
50,8.745,46.035,0.1176470588235294,-3.406557997512718,0.5902773063431612,-2.748174447115118,1.3074063786592411,-1.6532191171283297,-5.060022615793977,3.918066010182761,3.8412160687295422
51,8.745,46.101,0.0470588235294117,-3.449555182737395,0.6177133781570424,-2.8781680304928123,1.2599466083312598,-1.6537355387854156,-5.083209377569014,3.950553437813173,4.075634826370676
52,8.811,45.045,0.4941176470588235,0.3752310662525088,-0.5755020904474717,1.5177097956832943,-1.2605300324479698,-1.2617374290740515,-0.07255559797896981,-0.17840234677725175,-0.029200554174520853
53,8.811,45.111,0.4941176470588235,0.3499646471031009,-0.5913264955531312,1.5305011684835814,-1.2188027301648359,-1.2913224863895427,-0.22208922331236428,-0.21239073370764094,0.01456557634313575
54,8.811,45.177,0.4941176470588235,0.2740935778562607,-0.6102879709298907,1.5159740840310525,-1.1767231810686352,-1.3065150148598819,-0.23843758110113492,-0.20381802695357562,-0.0013345775633486262
55,8.811,45.243,0.5294117647058824,0.15773623923406405,-0.6358962765875884,1.574443823135156,-1.1191156854599682,-1.2183731041965686,-0.22991388542260605,-0.07020939598046286,0.02604833403270223
56,8.811,45.309,0.5411764705882353,0.038107245018589864,-0.607276375546269,1.2303537208466184,-1.0618171629239728,-0.8288853875328561,-0.28491326868167227,0.5785159018231805,0.1361994648465154
57,8.811,45.375,0.5647058823529412,-0.11405524224938753,-0.48411961561626304,1.293134148283495,-0.9144509845576754,-0.29248992432180193,-0.4137271379771049,0.8325174157192093,0.3877443721470119
58,8.811,45.441,0.5882352941176471,-0.4319710385489339,-0.3045688734966429,1.2878925485775574,-0.6341577040781393,-0.25147013456318346,-0.6258151150951037,1.701991085418201,0.44852826468831625
59,8.811,45.507,0.5882352941176471,-0.8330775426221243,-0.20035506661156444,1.2672063829039604,-0.2525458669244931,-0.2734212728099351,-0.8172947518138972,2.4703235665484113,0.41070609958794496
60,8.811,45.573,0.5647058823529412,-1.227539981700273,-0.6005035955851611,1.2604317092080042,0.06448382176121276,-0.28871547210638987,-1.236294033605064,3.033270337948437,0.3749185360689665
61,8.811,45.639,0.5176470588235295,-1.5632409685474364,-0.44078588217817183,1.2983659396614888,-0.08971978066755004,-0.258914790970844,-3.3284015000321174,3.030759713645583,0.3953599570512646
