fid,X,Y,f,Intercept,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
76,8.877,45.441,0.5882352941176471,-1.5582710106524673,0.869251437848731,3.8843393627275127,1.4253104006954476,-0.4117951736555755,-2.7275521223433885,3.5339042584061757
77,8.877,45.507,0.5882352941176471,-2.1872105837507476,1.144664022175434,3.9095234488724264,1.8801813903649687,-0.40160216930705417,-3.2175758965323094,4.678209847087977
78,8.877,45.573,0.5764705882352941,-3.06147045361557,1.7134228688341118,3.9834516504234045,2.482148653802038,-0.31903078032629073,-4.0935225055186475,7.354381017653082
79,8.877,45.639,0.5529411764705883,-3.286042019987325,2.5142323260596555,4.061478087306657,1.332464779948147,-0.21205538819558023,-5.580448555986687,7.284822244165277
80,8.877,45.705,0.5058823529411764,-5.071365238495103,3.384877839499292,4.064034396345281,1.1438461641054838,-0.16782507174317204,-12.907084938990174,9.374048309839054
81,8.877,45.771,0.4823529411764706,-6.487227722295362,4.301825096603491,4.00480725729726,3.1340112855264386,-0.2557871559058621,-16.2018835109593,9.310834837349356
82,8.877,45.837,0.4235294117647059,-7.677052938425819,5.005143343974382,3.980662313393976,2.9459889495018943,-0.507568380920002,-18.144075575355107,8.414915920996448
83,8.877,45.903,0.3529411764705882,-8.630374207036901,5.3559030936292995,3.9210196329168863,2.530430218640118,-5.156117622666108,-18.97114141165025,8.001519529165314
84,8.877,45.969,0.2470588235294117,-8.794144276951712,5.2363373974848235,3.8717261981467415,2.763651809813588,-6.239316248493125,-19.4096807828065,7.88945450394368
85,8.877,46.035,0.188235294117647,-8.251846067937018,4.756403724338705,3.9088374035317726,3.3446280170046903,-6.813346566868017,-17.755958392308173,9.877244383281402
86,8.877,46.101,0.0823529411764705,-7.955138591008235,4.523234413762099,4.032759861569365,3.6813533625789483,-7.016924033962244,-17.231920795888378,10.45701901531395
87,8.943,44.913,0.4235294117647059,0.2550011823225565,0.5316618522787466,0.3047598864056343,0.18021761704627384,-0.2727684703631009,-0.025545092339124817,0.5815427182675339
88,8.943,44.979,0.4588235294117647,0.24356930214382388,0.5350678273078134,0.34742367481723613,0.17407785090260924,-0.32912827092279934,-0.028412504490866335,0.5750975116144526
89,8.943,45.045,0.4941176470588235,0.22767176963334346,0.5556643225198995,0.7014630208454316,0.15821372691320562,-0.6868377514545836,-0.0254307889124609,0.5073847496228813
90,8.943,45.111,0.5058823529411764,0.1525804052438598,0.5937937566576313,0.8574049317140675,0.13988146517722416,-0.8714517445814339,-0.03751977946069706,0.6938409888597918
91,8.943,45.177,0.5176470588235295,-0.013275393488489174,0.649054068292193,0.9208660287178367,0.17952822140025182,-0.9005787831429095,-0.3222768700022569,0.12576086430976918
92,8.943,45.243,0.5529411764705883,-0.3043559583784369,0.7819515679895994,1.1525076821973124,0.40855891713666637,-0.8902355837248687,-0.8280819062273055,1.3191320284810693
93,8.943,45.309,0.5529411764705883,-0.6373845248988832,0.9985858400787958,2.8212353247332373,0.7765178832206396,-0.8162420938530459,-1.1554114007406262,2.0586400776639473
94,8.943,45.375,0.5882352941176471,-1.1301843940417733,1.1248452711777956,3.6481131783028697,1.295387927127909,-0.6646047374244481,-1.8999442798818988,3.0845060274149656
95,8.943,45.441,0.5882352941176471,-1.8496409320987774,1.1812793825513088,3.779052144080043,1.7884348602099864,-0.6013657153606802,-3.388955692553166,2.8852544003047766
96,8.943,45.507,0.5882352941176471,-2.4876622651742966,1.325275247630346,3.8412486985147183,1.976505819152342,-0.540268047692308,-3.3560358799543053,3.035236760126198
97,8.943,45.573,0.5882352941176471,-3.2011098610497117,2.673543199086706,3.9207452487489403,2.1356179797793384,-0.45927890043431646,-3.5988243543311733,5.203397890317015
98,8.943,45.639,0.5764705882352941,-3.621088284314115,3.3621143545015695,4.046213425005687,1.589177908162951,-0.31327601442260855,-3.430985779882603,5.447532706605022
99,8.943,45.705,0.5058823529411764,-4.735389979439867,4.509807818678484,4.1345207855950195,0.014471494198904866,-0.1378439239063549,-9.63575644743301,6.044545916583654
100,8.943,45.771,0.5058823529411764,-6.908183097587004,6.309100647032272,4.092065609950482,-1.1844988300233457,-0.06885298086236996,-18.937228633732573,6.251859849266378
101,8.943,45.837,0.4117647058823529,-8.913746974787731,7.305474982751802,3.902328901054357,0.26902300888704567,-0.475248860485865,-21.06417054246969,5.354503143291891
102,8.943,45.903,0.3529411764705882,-9.839532415572835,7.356915609142389,3.7925640986269338,0.22837832349205517,-2.817448426887495,-22.75053516191872,3.7984880899871882
103,8.943,45.969,0.2588235294117647,-9.996741148709901,7.197129839554774,4.150127080806047,0.5801948679143194,-3.6851188687308554,-24.19315642248883,2.70378382204035
104,9.009,44.913,0.4,0.2573897386470022,0.6363193305465593,0.24741577377348897,0.18377872502070922,0.018191790004702203,-0.016298569869083616,0.6074751262247516
105,9.009,44.979,0.4470588235294118,0.24938499781963963,0.6723800563331238,0.31993096034390744,0.24423653057364972,-0.13335305139149264,-0.016030309186091628,0.5725077817736222
106,9.009,45.045,0.4941176470588235,0.18218135283435205,0.7163099632707737,0.726049097025572,0.304633346443191,-0.6230340991575551,-0.023333100617714694,0.5991253481887351
107,9.009,45.111,0.5176470588235295,0.09372422441608567,0.7784160558581916,0.9508513839539816,0.32167418821678984,-0.8688993556650446,-0.029841346668925267,0.7135984710032672
108,9.009,45.177,0.5294117647058824,-0.03878672215697908,0.891973767238237,1.0018713511571415,0.3636011110967609,-0.9131388251988013,-0.14617415920748983,1.640182809047318
109,9.009,45.243,0.5529411764705883,-0.2500038456401792,1.1118558692816438,1.3629526189157797,0.5399610057816452,-0.9466972340361819,-1.2737748602350196,3.1850664929727337
110,9.009,45.309,0.5647058823529412,-0.48587320572083864,1.3250045647309445,3.2208291672502822,0.7454340032600764,-0.8987198105799049,-2.2091063118875134,3.038017323759066
111,9.009,45.375,0.5882352941176471,-1.2544780226734145,1.4143167901697034,3.558927181404658,1.4379468425285247,-0.7783905915953775,-2.9601884618689476,3.9133203089374744
112,9.009,45.441,0.5882352941176471,-2.1486275320051647,1.4740486265613293,3.6598409224693884,1.8848586838015535,-0.7145658950711475,-3.3366020164592918,3.0751796186032454
113,9.009,45.507,0.6,-2.816418336186419,2.6785398091535484,3.740318169506873,1.9545877688375768,-0.6471677755484868,-3.2083304955666962,2.7644982866561274
114,9.009,45.573,0.6,-3.318434280494203,5.523118613360213,3.8224420421189578,1.704514612094508,-0.5703228396237536,-2.976033885258187,2.0372731074891255
115,9.009,45.639,0.5882352941176471,-3.742980768961055,5.702063099620281,3.9564456834264012,0.890530408906189,-0.4254692916196371,-2.5202844402786724,1.7264671791982904
116,9.009,45.705,0.5411764705882353,-4.503213619452705,6.979823444874965,4.134575203433215,-1.90518293140429,-0.14335087599603288,-5.1414337257034575,0.2599321026558963
117,9.009,45.771,0.5058823529411764,-7.295236090100136,9.222537438359316,4.105048035993075,-4.80797706831468,-0.0346591386079388,-23.27817321985833,1.4237128335210485
118,9.009,45.837,0.4117647058823529,-10.060448721419535,9.972876043001536,3.8249100365231037,-3.758614563295812,-0.5632533052664326,-25.128416658811503,1.4856064276878571
119,9.009,45.903,0.3647058823529411,-11.148651781638407,9.67993757343988,3.718606153357163,-2.5380123167244113,-1.6602468868488196,-27.2337074657342,-0.5010338007860144
120,9.009,45.969,0.2588235294117647,-11.373635160841772,9.657829916642246,4.9296505174609555,-2.325847102655529,-1.6242820219138863,-29.825324022629463,-2.904269083618344
121,9.009,46.035,0.1647058823529411,-12.552420947542398,10.223057793063793,6.08470920234468,-3.347034373704036,-1.127453699886284,-32.18153370881127,-5.534051410534241
122,9.075,44.781,0.188235294117647,0.2887711604345031,0.31562782772643383,0.08551032070013959,-0.6523880515489968,0.16671774802076714,0.17583961491478212,0.5828605967621352
123,9.075,44.847,0.2588235294117647,0.2989414805073809,0.5841004001568976,0.0848302738868329,-0.5471556150501802,0.17121638101497727,-0.010033684245531145,0.5696937072521459
124,9.075,44.913,0.3529411764705882,0.21894189343304668,0.7914916095414315,0.12442554221366064,0.07174377946297923,0.203786039728053,-0.015439654658516619,0.6702070619700856
125,9.075,44.979,0.4352941176470588,0.22102065852682415,0.8571014323734563,0.22695984497161723,0.33763040331876426,0.2496064242404486,-0.004411113275783427,0.6212376372975612
126,9.075,45.045,0.4823529411764706,0.1366960266512396,0.910534203336475,0.41203920550270584,0.43582381379516577,0.04760543850613759,-0.020703818875657816,0.6405941321985079
127,9.075,45.111,0.5176470588235295,0.04034483797407532,0.9971074791266026,0.8854192879092725,0.46493538607496315,-0.6246630810498404,-0.02337442623941436,0.7262730828264761
128,9.075,45.177,0.5411764705882353,-0.10056581419602514,1.1496126083242204,1.2859110045024718,0.5346355687165505,-0.9005238135236426,-0.056567925215179914,1.455007644927391
129,9.075,45.243,0.5529411764705883,-0.3816870024921182,1.3564552940199768,2.2219960457906014,0.7602358785455414,-0.8509503114223784,-1.3008798835899504,1.8461148035912145
130,9.075,45.309,0.5764705882352941,-0.7750060906361421,1.5202876348035101,3.4219915519581545,1.0494732298698017,-0.8453853160185598,-2.3655773286952835,1.4945057601637062
131,9.075,45.375,0.5882352941176471,-1.8173379708487847,1.5863689241733048,3.5198053466510175,1.7887187209216813,-0.8016474077832956,-2.1474683509562613,3.8342168461558828
132,9.075,45.441,0.5882352941176471,-2.7478973629173336,2.635339683962819,3.5935171229445495,2.141741749028079,-0.7580359773945085,-3.2416222948628257,3.8019373827502436
133,9.075,45.507,0.6,-3.3756519558457745,6.261593551802745,3.6669838124069685,2.0015436654017713,-0.7027731827217079,-3.5092234572630012,2.9721591092569923
134,9.075,45.573,0.611764705882353,-4.004917753423654,7.221502573365941,3.735954160606279,1.6202344344811883,-0.6406569746878503,-3.1609194827258977,2.3198044179476884
135,9.075,45.639,0.611764705882353,-4.732208989523939,7.765673265884569,3.8392745026728488,0.8746101875158429,-0.5260463252211626,-3.2213478423869426,0.9231154385089954
136,9.075,45.705,0.5647058823529412,-5.966907736497962,9.903085788463368,3.918500522968964,-0.6928652106316127,-0.3800083040779084,-16.690422135976352,-0.813294808857606
137,9.075,45.771,0.5176470588235295,-8.87325140154494,11.433592956976874,3.88535136462849,-2.7714082169186955,-0.35208096295958147,-28.091164589988566,-0.46353108699121237
138,9.075,45.837,0.4,-11.22279485391803,11.588510490362234,3.6362958790065893,-4.040937098923508,-0.8116558839580732,-29.063683951470345,-1.5075452760698589
139,9.075,45.903,0.3647058823529411,-11.867010625838331,11.212263632179596,3.908573981852996,-3.130471774610318,-1.2327209302888769,-31.557224223473316,-4.188269897682862
140,9.075,45.969,0.2470588235294117,-12.289549076560744,11.060780012144491,5.711549909911225,-3.146446382090443,-0.9703707210497531,-33.93139264812814,-6.772964881506583
141,9.075,46.035,0.1529411764705882,-13.623660345154049,11.315194530566533,6.390863139281892,-4.236914321707289,-0.47240654338947907,-35.24854087749121,-8.744379903642939
142,9.075,46.101,0.0705882352941176,-14.162025639074436,11.464137726754402,6.518456091596976,-4.716631007053841,-0.07484206545248358,-37.50029411827511,-11.758148693602607
143,9.141,44.781,0.1058823529411764,0.2607445196405501,0.18432730418411813,0.0842078312349409,-0.6837596337840821,0.16565500958677357,0.47533711798629474,0.6157267093130057
144,9.141,44.847,0.2,0.27836123729802653,0.44047123421766693,0.09168904633234626,-0.5923410227728922,0.17863994163097427,0.040447367467209144,0.5926784882020326
145,9.141,44.913,0.2823529411764706,0.16628103380989806,0.9694624023298981,0.12425073658069855,-0.23810451090811058,0.21993421488833256,-0.026256535131684255,0.7315889589584283
146,9.141,44.979,0.4,0.1614775204185533,1.0657068213132748,0.19539897544447293,0.4441477751378067,0.2639397224749969,0.001183442746652912,0.7012902708561322
147,9.141,45.045,0.4823529411764706,0.0921436461223742,1.11503663171117,0.25647855614988363,0.5142616743124362,0.2463283001386311,-0.011925327242689151,0.6903343014590635
148,9.141,45.111,0.5176470588235295,-0.021481463381759207,1.2128490768792943,0.5169635855596935,0.5449884637617117,0.14285059619838109,-0.012666492553442916,0.7771538221411471
149,9.141,45.177,0.5411764705882353,-0.1945581627898147,1.3506237068549563,1.9727415209966663,0.614261954241961,-0.7940570740514394,0.008651380470442518,1.2671655717173675
150,9.141,45.243,0.5647058823529412,-0.5810972588034578,1.5019409111714697,3.2959041460380165,0.8648765801442064,-0.7365010869511615,-0.4433193513743783,1.6984877941891539
151,9.141,45.309,0.5764705882352941,-1.0707257656118099,1.6373126393081971,3.4680977141662783,1.1219988662169345,-0.8314684612948725,-1.7952289045354086,2.1935528571122744
152,9.141,45.375,0.5882352941176471,-2.170111304605504,1.826751147382903,3.4912314787536567,1.824053006638108,-0.8264890870998771,-2.457811656067238,3.812844570567674
153,9.141,45.441,0.6,-3.215730985098773,5.220896307436888,3.566745308016587,2.223732336056379,-0.77854492625191,-5.061036706330667,3.8052312937353467
154,9.141,45.507,0.6235294117647059,-3.7822598014539173,7.3638692425181524,3.6284180505216375,1.889725972774147,-0.7316650180586979,-8.060754029197524,3.0641002335242056
155,9.141,45.573,0.611764705882353,-4.522483042427467,7.774740039202455,3.679638355567736,1.4657498610542512,-0.6846685552081936,-8.188435581902281,2.5843057667368075
156,9.141,45.639,0.611764705882353,-5.637231196391793,8.884299680853886,3.7104365477188246,0.7549208115144321,-0.642659126857863,-14.202791475030123,1.324947261001859
157,9.141,45.705,0.5764705882352941,-8.097844207823854,11.612849573209504,3.6885438800739285,1.064223550892943,-0.64500257076967,-26.04963863838148,0.8016757853493289
158,9.141,45.771,0.5176470588235295,-10.657688190859627,12.764273300422277,3.5747963945056545,-1.9278063500466556,-0.773253488360238,-29.418676428047007,-0.8771599935885972
159,9.141,45.837,0.4,-12.34336145787606,12.55118439577155,3.426634888590497,-4.674678207628983,-0.9495299871101043,-31.36052407701397,-3.3900088802536166
160,9.141,45.903,0.3294117647058823,-12.972002648987466,12.200763527547938,4.456844955553041,-3.9501442770265243,-0.7501785294640164,-33.94155306140914,-6.385212657389456
161,9.141,45.969,0.2352941176470588,-13.723856792828101,12.05524296356878,6.471630961926596,-4.221129739485091,-0.39227437462298664,-35.919319558360826,-8.808810716172633
162,9.141,46.035,0.1529411764705882,-14.577908239685119,12.068410161541918,6.853003982593545,-4.854627533687092,0.1300589271205028,-37.56019541514545,-11.327849929296711
163,9.141,46.101,0.0823529411764705,-14.961553588626568,11.904632202161718,6.749513780045123,-5.117248491746119,0.5382123947217041,-39.48856348970425,-14.415636902323673
164,9.141,46.167,0.0235294117647058,-15.330448973757814,11.747505322935035,6.816488533926706,-5.349082553449636,1.0290352909157687,-40.94039221065215,-17.230893060549878
165,9.207,44.715,0.0470588235294117,0.290726123547414,0.1382887243125666,0.07696713977980316,-0.7191541419260665,0.154517870552365,0.26434664905648175,0.5639318256655201
166,9.207,44.781,0.0705882352941176,0.2619839813193472,0.1655773287532819,0.0790952609444873,-0.7056703243356046,0.16301258387521278,0.35057320284542814,0.6040301205062177
167,9.207,44.847,0.188235294117647,0.2739697755304781,0.39882462288870557,0.08791637517201698,-0.6102399410761741,0.1835644228506079,0.3117006025256172,0.5861723810842006
168,9.207,44.913,0.2705882352941176,0.1325206835273378,1.1310658478575673,0.12303975141675186,-0.23790321424847152,0.23186480609661436,-0.042066178692094044,0.7544498227750533
169,9.207,44.979,0.3647058823529411,0.08728448181170709,1.2491269421018056,0.19482479172131262,0.5320722664952461,0.2773592934085475,0.0047310507378317355,0.7728636758201881
170,9.207,45.045,0.4823529411764706,0.02315847524921645,1.2967837432404241,0.30133730353647725,0.5479947531366344,0.27229170858600094,0.003805198775287344,0.7290193742125264
171,9.207,45.111,0.5058823529411764,-0.14297302447918528,1.3767087736213575,0.4558660947420628,0.6152966740425285,0.18954716694158624,-0.0077189930344430955,0.722898427721633
172,9.207,45.177,0.5411764705882353,-0.37706505210982755,1.4795400697219332,1.6815589590690931,0.6996339270036938,-0.6413506044878243,-0.007984799530864464,0.80582404191629
173,9.207,45.243,0.5764705882352941,-0.7418859555103257,1.6056025380303114,3.4843984831691497,0.8546725875308949,-0.706809882353258,-0.1172288014178296,0.9372695070985892
174,9.207,45.309,0.6,-1.2927617965118117,1.7290757360399882,3.4328092434822444,1.1077147476976172,-0.8599029251845891,-2.3090092355640994,1.0552254823631602
175,9.207,45.375,0.611764705882353,-2.532287153070527,2.0671710157034777,3.470016458789542,1.9036726678455762,-0.8446754315440402,-3.2230147028659717,1.997834930337167
176,9.207,45.441,0.611764705882353,-3.6346700923797446,5.827282139103106,3.5498784574339894,2.3133623148000213,-0.7935315981598099,-6.465511224683759,3.6798443315683604
177,9.207,45.507,0.6352941176470588,-4.159779712576842,7.507249334749753,3.61449749681186,1.8720049219476138,-0.7435227850984588,-9.469753394722009,3.4021033092406783
178,9.207,45.573,0.611764705882353,-5.3342947720614635,7.999242997710992,3.6502638577929116,1.8026763907623071,-0.7105617243291595,-12.090473934142446,3.497895618831804
179,9.207,45.639,0.611764705882353,-6.851861586864281,9.219430898198945,3.6486350304936668,1.602414809429769,-0.7049329178915895,-18.749519105514064,2.82759461337782
180,9.207,45.705,0.5764705882352941,-9.68107286939167,12.38337343509314,3.5555010431485874,2.7674858830162696,-0.8106748809622134,-24.543313924387082,2.1796518240326637
181,9.207,45.771,0.5294117647058824,-11.869855601761657,13.599475507528203,3.4039428132463287,-0.29229066271290294,-1.0357336073676833,-29.288102284876572,-0.9554084322219727
182,9.207,45.837,0.4,-13.213823545767596,13.297165585331893,3.3051825974047464,-4.629498466886688,-1.0369250751636532,-32.59917992158426,-4.593905100001198
183,9.207,45.903,0.3411764705882353,-13.808597313232923,12.984732231037409,5.0057496580067795,-3.9389754664106267,-0.3755418606448178,-35.605734192369795,-8.002880649113813
184,9.207,45.969,0.2470588235294117,-14.749875910663917,12.841387137157696,7.05991013739745,-4.396216082784868,0.07824814195769761,-37.44977724080336,-10.36917677188228
185,9.207,46.035,0.1647058823529411,-15.78677146957217,12.74585915001586,7.382329934783451,-5.459301952845993,0.6937554315936152,-38.6600582506668,-12.713148047078313
186,9.207,46.101,0.1176470588235294,-16.504205380299737,12.486955859848884,7.293122621069049,-6.027820912090238,1.3415676439527977,-39.75435722697843,-15.404980773719242
187,9.207,46.167,0.0235294117647058,-16.534042654488434,12.195457649135365,7.128529550550623,-5.905487345057246,2.035462280664336,-41.23605630165486,-18.779611885154306
188,9.207,46.233,0.0117647058823529,-16.599652200712757,12.044648526352464,7.14595020987586,-6.299076087903068,3.0300061600960255,-42.17429009599387,-21.791744054886326
189,9.273,44.649,0.0117647058823529,0.30982398415049606,0.14200949077931752,0.07324361189293471,-0.727163618824094,0.1501484395317162,0.2467135768387153,0.5348546838714942
190,9.273,44.715,0.0470588235294117,0.2990906236227444,0.1481937170591875,0.0705971604643203,-0.7295687859708939,0.15311713674452382,0.262901318245264,0.5483512703959798
191,9.273,44.781,0.0705882352941176,0.26992725210472424,0.1740795174278575,0.06433215400847164,-0.7354242516885217,0.14937294688591227,0.32459049849027477,0.5847507159959552
192,9.273,44.847,0.188235294117647,0.27145523430178603,0.3884595616326453,0.06482625662923377,-0.5989060545537892,0.1625288138567395,0.16045211621319244,0.574801974141258
193,9.273,44.913,0.2705882352941176,0.0773885394387101,1.21990409441486,0.10767673759361635,-0.12096916335156278,0.23840200451109803,0.086894921982989,0.8004491096745225
194,9.273,44.979,0.3647058823529411,0.007589005492548479,1.3628940180062905,0.2096751098683492,0.5694140990764323,0.29999831850099007,-0.0032147920181200655,0.8298368430376603
195,9.273,45.045,0.4823529411764706,-0.07090944823130024,1.4199162608078357,0.3334506856158228,0.5484330222313525,0.28900055985965584,0.017236654575930273,0.7718141344121447
196,9.273,45.111,0.5176470588235295,-0.2559427470946635,1.4828839533179727,0.5704992284225142,0.5959014390357015,0.18752919493948664,0.0064396166102547985,0.7285887450442294
197,9.273,45.177,0.5529411764705883,-0.4797900207324757,1.57114633642382,1.692513028988467,0.634174929944741,-0.5046415401227125,0.020015125115078327,0.7590312846986093
198,9.273,45.243,0.6,-0.8577285874854876,1.6623880772543966,3.386542438288875,0.7698611516579199,-0.7609158937751684,0.00016387680905629969,0.71478586008155
199,9.273,45.309,0.6,-1.4325328214145605,1.7636419108681727,3.4614756346209354,1.015805817220406,-0.8358950113542514,-0.9678432454520366,0.7270038574460256
200,9.273,45.375,0.611764705882353,-2.4323575138756084,1.9400138009046612,3.4594077139352413,1.5586499283563988,-0.8522144439468166,0.36123211642818104,0.893448966592481
201,9.273,45.441,0.6235294117647059,-3.5498047331075835,4.017646410000915,3.545380836295007,2.0246037551412344,-0.8001227957977323,-4.838618842326655,1.0159660151137695
202,9.273,45.507,0.6588235294117647,-3.947422706724158,7.250382439414308,3.619452758817727,1.517339666359574,-0.7473088982867693,-6.67715166066189,2.380750854934637
203,9.273,45.573,0.6235294117647059,-4.739140743686988,7.922909797237475,3.6756547167075544,1.1171111044722695,-0.7024229565554663,-6.231515873348632,2.2982301415374824
204,9.273,45.639,0.611764705882353,-5.965384239760073,9.282364718542409,3.70555269495656,0.5429003957927291,-0.6773188172337028,-12.624751161586834,0.8006561696314793
205,9.273,45.705,0.5882352941176471,-8.434551417222579,12.990460977677904,3.684369951288353,0.5221764000341783,-0.712159733889077,-26.420751705767827,-0.24694044678628208
206,9.273,45.771,0.5529411764705883,-11.862289437598777,14.477939231216883,3.5177145741993385,-0.898591021402098,-0.9762292620844735,-30.265179476504752,-1.7748612060819213
207,9.273,45.837,0.4235294117647059,-13.861346580258136,14.112040754443303,3.2804224629300647,-4.765807097077876,-1.1385404415883325,-33.31911350114412,-5.082380426977522
208,9.273,45.903,0.3647058823529411,-14.782892183087801,13.663482561989749,5.010407207043651,-3.9326415920068567,-0.22700282641236413,-36.22790754549493,-8.423192865873698
209,9.273,45.969,0.2588235294117647,-15.570215715097323,13.402472630483611,7.286431180778824,-3.8080288369875155,0.29952895247708056,-38.425921449127486,-11.210856470202646
210,9.273,46.035,0.2,-16.706595754451705,13.259893109161657,7.652685383670599,-4.955113791331862,0.9562763442118977,-39.42439250494888,-13.524683742665687
211,9.273,46.101,0.1294117647058823,-17.36690142371927,13.012105611139969,7.7422333115545126,-6.019441279754922,1.8634101814371533,-40.348788811266516,-16.362679727062932
212,9.273,46.167,0.0352941176470588,-17.30143170394031,12.656587784152357,7.62833907048799,-6.302066102156205,2.9129358293238603,-41.61221325323567,-20.05654206568701
213,9.273,46.233,0.0235294117647058,-17.411386039411447,12.275027358354219,7.457695174161998,-6.868571907940054,4.11670878892099,-42.088255231541154,-23.427994841004153
214,9.273,46.299,0.0117647058823529,-16.603113048680747,12.067519278001415,7.489698173173059,-7.293875845769561,5.891703070917048,-43.556638464479214,-28.084428656405212
215,9.273,46.365,0.0117647058823529,-17.19766421486993,12.004488752519535,7.710952527189454,-7.755949256138315,7.7463895539170355,-42.59414043192915,-29.353003751972174
216,9.273,46.431,0.0117647058823529,-17.22340675510852,12.065882484437974,7.87014335733072,-7.977000814402638,8.873488056987934,-42.34176907684249,-30.383534083712
217,9.273,46.497,0.0117647058823529,-17.217429524911644,12.110057006401469,8.012001650178235,-8.034147750107902,9.164364302455162,-42.2490266555575,-30.758916355926388
218,9.339,44.715,0.0470588235294117,0.28703343099448103,0.15602169819327943,0.06480628570347402,-0.7375423898076202,0.1438969144128709,0.2882079186630686,0.5614755174450934
219,9.339,44.781,0.0941176470588235,0.29839913384428657,0.18140511266319714,0.05701563100100791,-0.7082682937539808,0.1304020043881835,0.2795050267806425,0.5427335401817788
220,9.339,44.847,0.2117647058823529,0.24869421762036917,0.43321771598457454,0.04252864813185478,-0.6115929103984438,0.14947574464983532,0.20809596224065108,0.5931242278366142
221,9.339,44.913,0.2823529411764706,0.09742407605166364,1.245392870718817,0.08850122485988654,0.032974434662690705,0.2223780862674754,0.12149409913575941,0.749733442881384
222,9.339,44.979,0.3764705882352941,-0.03794012333565498,1.4189631010250991,0.2703169844637179,0.5174184634205881,0.3107031824365671,0.11028533022284162,0.8441670010430489
223,9.339,45.045,0.4941176470588235,-0.188467317940314,1.4744069403083286,0.5589416257826414,0.5258625415283793,0.30503017142175604,0.04719215854476164,0.7513250183221316
224,9.339,45.111,0.5411764705882353,-0.40937774619976525,1.5338490321351559,0.9780985990883093,0.5439873346146031,0.2130378117554188,0.017507450572927193,0.7244090011701149
225,9.339,45.177,0.5764705882352941,-0.6007790527649943,1.6084396583281044,2.1296073512683975,0.5295714042665015,-0.6758073622560222,0.11276927517048012,0.662381432921721
226,9.339,45.243,0.6,-1.0018838477569978,1.6731059583971715,3.106302241542177,0.682781072640332,-0.829022827495194,0.23345025258196514,0.6013092428211464
227,9.339,45.309,0.611764705882353,-1.5401231339128456,1.7497233015648055,3.5180164349411975,0.8880029333865419,-0.7886116804685775,0.30210054031763667,0.6443837776078349
228,9.339,45.375,0.6352941176470588,-2.196216019544232,1.8789205149967614,3.506087167982633,1.1110458465660333,-0.8171653735186832,0.34943008244571255,0.7985950841437289
229,9.339,45.441,0.6470588235294118,-3.200503403012725,2.2265742145101797,3.5531559453428625,1.5329001326444907,-0.7973801982488569,-2.6162649391740462,0.7978618793522283
230,9.339,45.507,0.6588235294117647,-3.841697716216191,3.7406651681817467,3.647338410229069,1.389729844364108,-0.7414240249979437,-2.9247007989004805,1.0574630491776287
231,9.339,45.573,0.6235294117647059,-4.485387441924949,5.78052174316357,3.7373955468809124,1.0445008320438396,-0.6873476079844555,-3.1958977798697124,1.2019910573115313
232,9.339,45.639,0.611764705882353,-5.114534235409199,8.170014958436827,3.8944147928403274,0.3592950310972405,-0.574225162675581,-3.740518910499964,-1.722587221931158
233,9.339,45.705,0.5882352941176471,-6.266553045588315,13.95731732782253,4.033791430406947,-2.186559021497363,-0.40219187598651107,-17.767928423067996,-4.181127088657975
234,9.339,45.771,0.5411764705882353,-11.272600463518634,15.121964961300662,3.9154277344430817,-3.9783940694219324,-0.5373096558802248,-30.025934943989576,-2.490162710006736
235,9.339,45.837,0.4235294117647059,-14.067606031146912,14.732586776344755,3.3973235296498268,-3.797579632831397,-1.2023058048739608,-33.68494235187562,-5.24696860264447
236,9.339,45.903,0.3411764705882353,-15.569453616483651,14.196332503741537,5.100390706744738,-3.4267084832348593,-0.2571303140835454,-36.263216430958,-8.091477006911054
237,9.339,45.969,0.2235294117647059,-16.340413728093985,13.791057299207683,7.095975306358298,-2.843629168401328,0.11062031721353285,-38.72104335190515,-11.174479224482262
238,9.339,46.035,0.1764705882352941,-17.505588388993274,13.598428544187248,7.450595452295683,-3.2680697859524006,0.7247277279607426,-39.69731910763137,-13.491281743180702
239,9.339,46.101,0.1529411764705882,-18.8480643316825,13.399236501404335,7.775510892269154,-5.572405278619386,1.870836375256217,-39.51210116461334,-15.342474915730538
240,9.339,46.167,0.0823529411764705,-18.91889641747844,13.056250307531492,7.848415512504217,-6.658336375930005,3.385349323752483,-40.33614036465741,-18.913124717865603
241,9.339,46.233,0.0235294117647058,-19.392571921498416,12.55849229897128,7.621760300151575,-7.826912879521347,5.060167634582513,-39.98158574443643,-21.83643056175928
242,9.339,46.299,0.0117647058823529,-17.73796108860907,12.094956223690353,7.4595043689050735,-7.2785462831252445,6.542625963150783,-42.21608814233192,-27.093252685732015
243,9.339,46.365,0.0117647058823529,-17.758235008628862,11.95058487997348,7.554941522236727,-7.9381873558149,7.840932303475832,-41.87162439743148,-28.8339664258124
244,9.339,46.431,0.0117647058823529,-16.56866285083992,11.899875986913713,7.784409496981248,-7.48330529619804,8.71434977057372,-43.24205580937142,-31.35713538889685
245,9.339,46.497,0.0117647058823529,-17.142831720472458,12.016812460939192,7.812639131130055,-7.929621607076621,9.183787868038142,-42.34845883063579,-30.874039375877892
