fid,X,Y,f,Intercept,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
189,9.273,44.649,0.0,0.5135758788786117,0.8715480528267441,-0.22859168299342741,0.05574857308437565,0.6313465978528432,0.7120318079215816,0.7377688219323564
190,9.273,44.715,0.1111111111111111,0.5152297822932433,0.8710784986949766,-0.23335563247556987,0.06480597445913937,0.6314377562229213,0.7004083950618032,0.7324610955501349
191,9.273,44.781,0.1481481481481481,0.4669510961414135,0.9115800550664304,-0.260568930867539,0.08730237067529581,0.6315922385278423,0.7380613712998563,0.7741644401051522
192,9.273,44.847,0.3333333333333333,0.40540235767349786,1.1917062472743136,-0.25736867611165126,0.16566067639464588,0.6317510560771388,0.4553833334090306,0.7993445099416897
193,9.273,44.913,0.4444444444444444,0.003255674729722907,2.914313618597803,-0.1397645496518356,1.0310913834931874,0.6318777387488992,0.1477098902351403,1.2065010969086678
194,9.273,44.979,0.5925925925925926,-0.2097809799162823,3.286758645907158,0.0818265293062227,2.0486179275259664,0.6321494927691188,-0.018817492616742895,1.269422254327567
195,9.273,45.045,0.7777777777777778,-0.4862137501824052,3.4389812988772146,0.4447697472163451,2.106351096553493,0.6324690477939297,0.015511621415776127,1.232261262614113
196,9.273,45.111,0.8148148148148148,-0.9379155986922485,3.6653649855670114,0.8397399478395051,2.1609811596350132,0.6327881970355745,0.029038070626970197,1.1745941372542494
197,9.273,45.177,0.8888888888888888,-1.4981024801109424,4.018011126719797,2.1614265924126967,2.245399213368935,0.63310216456354,0.09313894982329125,0.9052332727630099
198,9.273,45.243,0.925925925925926,-2.449692107578187,4.321940380758571,4.276559262755516,2.4223619182140874,0.633410313843063,0.10312648379600595,0.7748578567850957
199,9.273,45.309,0.925925925925926,-3.90134034945802,4.676571692300396,4.2742781616352685,2.8059161380087665,0.6337121567727707,-1.1013752548222149,0.8307237659969292
200,9.273,45.375,0.925925925925926,-6.391988197928773,4.919642243702148,4.275943073635958,3.515153991261712,0.634007330571555,0.7996576392077934,0.9372821072680276
201,9.273,45.441,0.8888888888888888,-8.924215457101553,7.440843071818586,4.486914670268735,3.934485549153365,0.6342955777300545,-7.700692514721478,1.546585854984376
202,9.273,45.507,0.8888888888888888,-9.317659967403637,11.315286166330807,4.693200824619052,3.6760712801597855,0.6345767287092875,-11.854966086542968,6.707860317213368
203,9.273,45.573,0.8888888888888888,-9.497853337878706,12.384367901908451,4.8806779133724545,2.9906232276732716,0.6348506870765821,-10.33670130117676,5.861762906194542
204,9.273,45.639,0.8888888888888888,-10.41376381446242,14.22564418308558,5.017807999521582,2.3721674846098835,0.6351174167859476,-20.71171581786337,2.273149040508767
205,9.273,45.705,0.8518518518518519,-13.66986539891875,23.09552368452704,5.066762890506206,1.8691043676489996,0.6353769313324216,-42.69158885553483,-0.46560229941174625
206,9.273,45.771,0.8518518518518519,-18.951193954893306,26.570335890906605,4.886892938710929,-0.20216099756263928,0.6356292845347519,-49.36260051468693,-3.271985842725087
207,9.273,45.837,0.7037037037037037,-22.39366749661823,25.246796199624875,4.573666548154077,-3.2894227137724235,0.6358745627263616,-53.92082059984281,-8.187119418707736
208,9.273,45.903,0.5925925925925926,-23.972655000444362,23.452294130362596,7.120029666588945,-2.9510620131163776,0.6361128781593679,-58.48816687655446,-13.375139356107216
209,9.273,45.969,0.4444444444444444,-25.437394772003465,22.688239165636425,10.661692427925047,-3.0908923889675473,0.6363443634499625,-61.81770339495323,-17.553251961836054
210,9.273,46.035,0.3333333333333333,-27.502196541317165,22.724305985084776,11.679893681996823,-4.216463157016321,0.6365691669151098,-63.32171203738223,-20.946969285449494
211,9.273,46.101,0.2592592592592592,-29.034687268176707,22.43829033757508,12.807317668050745,-5.568706060740787,0.6367874486701729,-64.57572496523002,-24.92185496694367
212,9.273,46.167,0.074074074074074,-29.541666456228786,21.633542062056193,13.721867584644261,-6.4341481736400805,0.6369993773746621,-66.36228836517294,-30.13616434660672
213,9.273,46.233,0.037037037037037,-30.329894251000226,21.738669908319785,14.612694138085343,-7.061476618328042,0.6372051275288573,-67.05231966991961,-34.88304867358837
214,9.273,46.299,0.0,-29.789339134427003,21.6080744117842,16.028838374461706,-7.816173540950801,0.6374048772377621,-69.3461987363245,-41.59090104678167
215,9.273,46.365,0.0,-31.305081632231865,21.59495151096239,17.645057061897596,-8.62928285236581,0.6375988063707716,-67.72462945431087,-43.08382846551691
216,9.273,46.431,0.0,-31.72780112559198,21.45152728456142,18.780840421341196,-9.03959635783165,0.6377870950558239,-67.22508946829879,-44.391271666528056
