fid,X,Y,I,Intercept,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
103,8.943,45.969,0.5508176119755219,-6.765505073144453,4.60708168960193,4.907556111312215,2.6035774140507764,-5.160711725691315,-12.770306283752408,4.936566072649749,-2.4581558031445305
104,9.009,44.913,0.8407447482145328,-0.9219043632120534,3.2585812092637063,0.052155933489711065,1.959235186334527,0.4943968804118092,-0.05340041153192321,0.3677216422343855,0.03876817796907449
105,9.009,44.979,0.938176939252209,-0.9910935356299677,3.2321682252503994,0.21454367279869802,2.0070168574912888,0.8517857698017448,-0.07441654241503812,0.49716356637787984,0.004481496568037768
106,9.009,45.045,1.2127233798447703,-1.079866946076364,3.2640037064916325,0.32585303979509495,2.0008103868278466,0.2841943563257393,-0.08313824328798161,0.5593384769689446,0.002689341895151638
107,9.009,45.111,1.3423950275990335,-1.1810715901316158,3.2984834441706288,0.264403220854162,2.001108099661786,0.03393202641286425,-0.09704079658170794,0.6843995862794705,0.02987307547129374
108,9.009,45.177,1.4736038254278925,-1.306473218341417,3.4016160550958494,0.20374275647307416,1.9827450817921901,-0.10674977954702786,-0.13847626239644695,1.3960390369723799,0.41332974618591195
109,9.009,45.243,1.5247590314377044,-1.4746101828309464,3.585014174551402,0.2829947924874102,2.027382798841895,-0.2037534374466184,-0.5962704168567398,1.7005679506174267,1.0282671443788785
110,9.009,45.309,1.5957703581124014,-1.7212827896888174,3.783551395672709,1.0839803232446608,2.1665300280142263,0.00792706301480866,-0.7873641371941532,2.2287588563831036,1.224759336727396
111,9.009,45.375,1.6805459169269623,-2.095512440930545,3.8532266633790493,1.5378840213700558,2.4564479492757347,0.22435341536486839,-0.8745316510758138,2.0197193112757272,1.1484861278642882
112,9.009,45.441,1.7115132443299237,-2.547048879556111,3.718977960815419,1.558569892005999,2.7842831501619205,0.22875725214116754,-0.8783829076110764,1.7169288884598468,1.1284428117553789
113,9.009,45.507,1.6965024506319983,-2.9597706665218806,3.540970744752782,1.652261643754111,2.8086255964485707,0.2967078179011059,-0.7081429013834276,3.540054941807072,1.251018994095133
114,9.009,45.573,1.6500671353498468,-3.3374375262122298,2.824412286132493,1.7452738744542446,2.5793732794576947,0.3632045919693979,-0.46256618551411266,4.184844767973194,1.3961205920046926
115,9.009,45.639,1.531958771997714,-3.727485775769038,1.5960112009509175,1.863222144685333,2.210261623481384,0.4634703948300757,-0.3619151754159205,4.016433151035852,1.5597225180884626
116,9.009,45.705,1.6122522469062237,-4.220118888177823,3.278121151373325,2.1230768506050235,1.0742151092428787,0.7759231464952645,-3.063345982512902,2.816838545403632,1.8221112384610965
117,9.009,45.771,1.6386996281757835,-5.035915448389325,6.951649196430687,2.2288705791418204,0.09887334623468619,0.8633175202064327,-15.777945303742948,2.810401677798903,1.7290843116115797
118,9.009,45.837,1.2619704363755977,-5.984122143445973,8.540674802225464,2.097600331639946,2.037546227856927,-0.46925795976327234,-16.572183124497478,3.035077787633378,1.3844261109107
119,9.009,45.903,0.7854752839793406,-6.859948166337406,8.939085243244847,2.838590568458977,2.0331567843133596,-5.271770223546156,-16.984050707303233,2.7460831131443353,0.06736037009802319
120,9.009,45.969,0.4771957640680886,-7.684829911312519,9.343483299385756,9.498095861434553,1.6910753658615385,-6.438189658563172,-17.507960741141986,2.423980415620572,-5.398801870790189
121,9.009,46.035,0.3408688473373352,-8.366406965563035,11.503735779457855,11.930286129666966,1.031095308546507,-6.79409198177509,-19.46857723360369,1.0880765080646533,-7.905592831430772
122,9.075,44.781,0.4060224885008458,-0.8597080987934547,-2.4515342228157895,-2.5412306210659508,-2.2142378084205996,0.9782738545926735,0.377570549066208,0.5726921646843443,0.07292083160162685
123,9.075,44.847,0.7288931735464168,-0.8650197858454227,1.3382157823981264,-2.7734582118550457,-1.858931016021646,0.7514298399733226,0.07187892214023511,0.36892781619859605,0.21739391287582943
124,9.075,44.913,0.9516711379272852,-0.9278710802476662,3.3506245336179528,-2.6395711957962207,1.1739370006597993,0.872142921580122,-0.05596918527576638,0.46921626771798425,0.04442817054903624
125,9.075,44.979,0.8175097982283377,-1.0460474910749766,3.3569932373069005,-2.171226887792005,1.9570824869628962,1.2509119886607112,-0.08925269584008631,0.6449599950387427,-0.008323556538668606
126,9.075,45.045,1.161632122884836,-1.1541111619935682,3.420206106892536,-1.0267877920608317,1.9318835656394762,1.4915761967162395,-0.08417546016577637,0.6780552349343621,0.02792312217561521
127,9.075,45.111,1.2998604263935662,-1.2711986967566522,3.470591888605991,0.2524150781160979,1.933020783113673,0.14580410498839919,-0.0794636038897692,0.6304326545484492,0.11764620384324814
128,9.075,45.177,1.4355982762734114,-1.4341143209077285,3.579904334629641,0.16926976874606914,1.9616539888110953,-0.19097679928882733,-0.08916745290987063,1.2354631978949047,0.48301398695713593
129,9.075,45.243,1.53414405874364,-1.6538918998079195,3.676640128495131,0.7367779352559827,2.094626181872888,-0.01688537849329104,-0.4594496162437478,1.3122497326402782,0.9544372367833283
130,9.075,45.309,1.6123265179734276,-1.9425939158177117,3.7648915199800976,1.5216473737748908,2.259142002616323,0.2341290971431819,-0.5841294528250662,1.429033669368973,1.1145656770336485
131,9.075,45.375,1.706134138558888,-2.3210088373915396,3.8098713152603323,1.5708608452026676,2.480575971912145,0.2580139463773075,-0.6173396159437657,2.8731353166714406,1.1235097977203812
132,9.075,45.441,1.7569516544328694,-2.7663051199554918,3.661024491495203,1.5975082379664272,2.6978403965952533,0.2701957594079639,-0.73585419498132,4.063347351349028,1.1301856235332268
