fid,X,Y,I,Intercept,NAT_AREA,INDUSTRIAL_AREA_SURR,ROADS_SURR
498,10.131,46.431,0.0,-0.6909245737648774,-0.18387169360971276,0.3920721545011193,0.08257279497057793
499,10.131,46.497,0.0,-0.7189031475942254,-0.18287727217432737,0.41380248870245206,0.0824967965584999
500,10.131,46.563,0.0,-0.7286528242396313,-0.18186492682257704,0.4197913448800302,0.08264563980278455
501,10.131,46.629,0.0,-0.7262638701301503,-0.1807639544499809,0.41524688773040974,0.08244842409584255
502,10.197,45.045,1.1702353760221218,0.3883636802837014,-0.360778047909166,0.30389486110102104,0.05524347827463435
503,10.197,45.111,1.2882673772087123,0.4472035954565732,-0.3846582005599324,0.273539323166144,0.08605494593918694
504,10.197,45.177,1.4155469271083911,0.5402737850649441,-0.4113098495832558,0.24123694829645004,0.14784082070126914
505,10.197,45.243,1.5058423329934616,0.6038880313935815,-0.42974573865867793,0.04030278709237265,0.2066734233652048
506,10.197,45.309,1.5553420120000787,0.6417475272773374,-0.4369244296102034,0.03990671106500299,0.22245330596270613
507,10.197,45.375,1.6195380635992311,0.6604086416443975,-0.42545567382557653,0.00639971957600906,0.22514877356140012
508,10.197,45.441,1.6202250561403846,0.6257637083811705,-0.3987027290998832,-0.010340842797569109,0.22649836604274307
509,10.197,45.507,1.5346274583913075,0.5757131300445035,-0.34083641027644085,-0.008926621529704077,0.22845882994279504
510,10.197,45.573,1.3800056409468762,0.5295915136623487,-0.25408640956163164,0.005954630883672405,0.22819189081279095
511,10.197,45.639,1.0132473250883622,0.4357157885545686,-0.18568227515381813,0.04202286745530781,0.22130587660813028
512,10.197,45.705,0.8154525578870119,0.2932265174746125,-0.162473599194333,0.19511813957832977,0.20179460478968073
513,10.197,45.771,0.6302078065545181,0.11546973313694497,-0.1686175667783369,0.2796379516885532,0.1773929686011545
514,10.197,45.837,0.517933044006476,-0.09912713056625073,-0.1964738062446849,0.4056432438847199,0.16484916926108983
515,10.197,45.903,0.3447565995704219,-0.29641008775001393,-0.22744976469827488,0.5214158774631719,0.15761990109647178
516,10.197,45.969,0.1565871135265865,-0.43213637721598025,-0.23699549029689462,0.526872670037627,0.15009489917622082
517,10.197,46.035,0.0285938317219028,-0.5030417260451008,-0.2337099022294143,0.4880165381383928,0.14306216492670504
518,10.197,46.101,0.0,-0.5765466319197561,-0.2309768324666517,0.4923160680669265,0.13495967150184796
519,10.197,46.167,0.0,-0.6736026227486369,-0.2304064483768875,0.5408603838228465,0.11977453256320472
520,10.197,46.233,0.0,-0.7288448919457394,-0.22054402447239874,0.548801252373458,0.10150938002273605
521,10.197,46.299,0.0,-0.717276061374063,-0.201973073806056,0.47894789921940667,0.08938092780943682
522,10.197,46.365,0.0,-0.6926677659015148,-0.18868214707693237,0.4144478977590722,0.0848344351456333
523,10.197,46.431,0.0,-0.6956035839414938,-0.18465831742069866,0.39888662756533,0.08344012638936907
524,10.197,46.497,0.0,-0.7204520998125687,-0.18467376400112923,0.41564623140466683,0.08334960408121309
525,10.197,46.563,0.0,-0.7339630236390228,-0.1830729158295119,0.42489160748178767,0.08310049986225236
526,10.197,46.629,0.0,-0.7290698689296703,-0.18165910379814817,0.4168589182982944,0.08288005225363876
527,10.263,44.979,1.0672505180513718,0.39952529333203124,-0.34747254471332734,0.3292635206005037,0.04664880604582057
528,10.263,45.045,1.199640519492373,0.4337746593149635,-0.3654742812281291,0.2969760353295372,0.06656852418290421
529,10.263,45.111,1.288950528654338,0.49439946089081516,-0.38991534881754325,0.2562273132939182,0.09365161140966934
530,10.263,45.177,1.4004565530297508,0.5702362678319552,-0.41397456122307635,0.2305973580091631,0.15879416631845933
531,10.263,45.243,1.5036335992512797,0.6264766189215601,-0.428440098382761,0.07996292282935107,0.21114608474616436
532,10.263,45.309,1.5575418771124312,0.6535376378850799,-0.4303397154445252,0.030258001813285525,0.22225669124260394
533,10.263,45.375,1.6169013665610603,0.6561645198388918,-0.41339842934361193,0.008582830235668396,0.2236516107925482
534,10.263,45.441,1.592651166086128,0.6134250828975927,-0.3732410944816173,-0.007948433755378487,0.2248989981603411
535,10.263,45.507,1.4381950941383168,0.5865042656246395,-0.2947514478669103,-7.940133546850171e-05,0.22690943211163495
536,10.263,45.573,1.3070294826808035,0.5444410974966862,-0.2109197728841739,0.03297969604269345,0.22588418176951328
537,10.263,45.639,0.8923799280300544,0.4153244342860922,-0.17517194276848996,0.104817002145672,0.21595810362569362
538,10.263,45.705,0.7527594572648171,0.26672055719092747,-0.1731761718922797,0.2156851648229446,0.1926648314120366
539,10.263,45.771,0.5706426479445488,0.10297751241078498,-0.1813299884624926,0.2928141860356799,0.17195343707285782
540,10.263,45.837,0.420575583781029,-0.10686086526262789,-0.20738327100301662,0.40217219826966266,0.16500505825055065
541,10.263,45.903,0.2592269847630509,-0.3238380268273412,-0.24044329240852821,0.5484781692957823,0.161512126355485
542,10.263,45.969,0.1198305581296532,-0.4929663255550134,-0.25447431193163583,0.6278822374039718,0.15442869812846532
543,10.263,46.035,0.0055219577450877,-0.5710909296211854,-0.2494074394810524,0.5784758643065527,0.14494064736359094
544,10.263,46.101,0.0,-0.6150872530362165,-0.2393435656910683,0.5367015235260881,0.13438729639966357
545,10.263,46.167,0.0,-0.6738843871666208,-0.23227552973386123,0.5402305589780272,0.11955212536232492
546,10.263,46.233,0.0,-0.7168384572042233,-0.22217604516153922,0.5335753111021935,0.10317941502673826
547,10.263,46.299,0.0,-0.7244643404732847,-0.20546742634717835,0.4930069794489177,0.09237951234299623
548,10.263,46.365,0.0,-0.714818151295759,-0.19413046580457943,0.44561311791302954,0.08735395869988252
549,10.263,46.431,0.0,-0.7167416999095864,-0.1899160420420181,0.42570210387679325,0.08557465505433764
550,10.263,46.497,0.0,-0.7312898980904277,-0.18811345341909086,0.42962457063312876,0.08462160823708714
551,10.263,46.563,0.0,-0.7313240301942073,-0.18550548123175958,0.4227857407821367,0.08396187838762964
552,10.263,46.629,0.0,-0.7254379768936356,-0.18331849860671298,0.41318795808811876,0.08362110799208387
553,10.329,44.979,1.1157021118762027,0.38221561611709726,-0.33427018960323174,0.3334215776530403,0.0541875641341958
554,10.329,45.045,1.2324600854471308,0.4273704531765915,-0.3566731732098587,0.2913419647025237,0.06543824042964687
555,10.329,45.111,1.299804782415102,0.50300244901314,-0.38261229171561056,0.24129902482587584,0.09489697637981409
556,10.329,45.177,1.401979228551313,0.5823916808545634,-0.40746986826530607,0.21280473552233897,0.1639499575051493
557,10.329,45.243,1.5126867203104046,0.6426516297586838,-0.42255724140018414,0.09228031863966257,0.2134626092210525
558,10.329,45.309,1.5662489139814046,0.6652881537142453,-0.42230608190432345,0.03086369113007137,0.22109576536191483
559,10.329,45.375,1.6063493580777766,0.6531507384572877,-0.401786697586644,0.015377257445235288,0.2194881273819405
560,10.329,45.441,1.5702017572116875,0.6025352501641332,-0.34897498230099727,-0.0005330587155878679,0.22067539091022562
561,10.329,45.507,1.3935816149143976,0.5705071462654399,-0.264016457367818,0.003622821131691995,0.22213205734262365
562,10.329,45.573,1.2286554729110784,0.5146682917297656,-0.19477550789902354,0.04983310641672255,0.21913475193083462
563,10.329,45.639,0.8493638106484722,0.3584918188863723,-0.1780033704377088,0.189194274734735,0.2051032337460998
564,10.329,45.705,0.7136787276330665,0.22094348890503174,-0.1831085100883128,0.26698385395097235,0.1821773242859122
565,10.329,45.771,0.51819766434436,0.08360473519705697,-0.19219885037868456,0.33899027843357465,0.1672484710872056
566,10.329,45.837,0.322747418802788,-0.10788325951400746,-0.21519805375064247,0.42985644408938467,0.16384432397645227
567,10.329,45.903,0.1705319142324929,-0.31840603038511517,-0.24368239478822687,0.5467047497776545,0.1604407905343686
568,10.329,45.969,0.0464958284053414,-0.5036303092230445,-0.2604220597926559,0.6507729653499865,0.15214860132584862
569,10.329,46.035,0.0,-0.6050476146819423,-0.25767972811718004,0.6409657415163444,0.13997795368800706
570,10.329,46.101,0.0,-0.6432448547826218,-0.24410138058057876,0.5747921973390088,0.12716605419810711
571,10.329,46.167,0.0,-0.6709818552350753,-0.23046980877345125,0.531691496714191,0.11474924092358076
572,10.329,46.233,0.0,-0.6944470140051846,-0.21727763080719217,0.5023431637123827,0.10335165753459326
573,10.329,46.299,0.0,-0.7070638840245567,-0.20487992076201741,0.4725414493573677,0.09528562069580832
574,10.329,46.365,0.0,-0.7176356399142834,-0.19835452921419436,0.4525244884146007,0.09039653814858857
575,10.329,46.431,0.0,-0.7356381038109567,-0.19615713156886894,0.4512795665431994,0.0877333042741487
576,10.329,46.497,0.0,-0.743054233313693,-0.1920581753916828,0.4458647159377646,0.08629536913312076
577,10.329,46.563,0.0,-0.7323610918436427,-0.1876734702739582,0.4268800060200632,0.08515761853857379
578,10.395,44.979,1.1474406689732175,0.33474403339994935,-0.3085821163235968,0.26257429496698687,0.054397276402398095
579,10.395,45.045,1.246681096514687,0.4034267932355432,-0.33710727837006194,0.25381167986467834,0.06584137490199998
580,10.395,45.111,1.3019425077967064,0.49330801274975483,-0.3661314246784071,0.1869513201858135,0.09737645182074159
581,10.395,45.177,1.3978938452795755,0.5734679661037825,-0.3939354699765768,0.16883775304006343,0.17138033816248083
582,10.395,45.243,1.5079918041189206,0.6385876847725304,-0.41218469552700077,0.090174664127975,0.21345075950499823
583,10.395,45.309,1.5669899636391635,0.6665444268112702,-0.4145317099614811,0.03814450304051988,0.21750046554852676
584,10.395,45.375,1.5993332337484087,0.6510827471123459,-0.39434685209682596,0.02493929443414882,0.21355393922971955
585,10.395,45.441,1.5436552193216548,0.5826394964031673,-0.3426010435820041,0.0031324268015403053,0.21291382103449552
586,10.395,45.507,1.3556377012541856,0.5122178475901211,-0.2643717804407498,-0.006872762173431029,0.21257427010376212
587,10.395,45.573,1.1823825217750432,0.4293107068399792,-0.19970163560280596,0.030587556546782507,0.2058989328048561
588,10.395,45.639,0.8410571672044937,0.29504848184574833,-0.18674271929092073,0.263611922768717,0.18781074178920076
589,10.395,45.705,0.6841106861192512,0.1800159833723246,-0.19226559435929738,0.3284477317621443,0.17067115185261966
590,10.395,45.771,0.4749924286223247,0.06318394497221874,-0.20268767515912517,0.3962587500503432,0.16313813272451194
591,10.395,45.837,0.2588711569444749,-0.11535292177269696,-0.22461202583218662,0.47923581982959373,0.16147408930474003
592,10.395,45.903,0.1125123664886212,-0.2971939307297848,-0.24438702077078936,0.5487936369020405,0.15787806527441606
593,10.395,45.969,0.0038845239331846,-0.4578474738113947,-0.25307461015382526,0.5881117867774326,0.14756157942352605
594,10.395,46.035,0.0,-0.5649691031576167,-0.24702017007882024,0.5669385223561509,0.13348771824109812
595,10.395,46.101,0.0,-0.6168601200670631,-0.2329038942023911,0.5180851768663288,0.11989551153715482
596,10.395,46.167,0.0,-0.6488001411118294,-0.22029316593342718,0.4884187296488908,0.10924645856698365
597,10.395,46.233,0.0,-0.6691085175798568,-0.20902142303053972,0.4636878255425492,0.10155332323821632
598,10.395,46.299,0.0,-0.6797747515127932,-0.20003341030805483,0.43690335648693973,0.0960643219812207
599,10.395,46.365,0.0,-0.7012185110512268,-0.19606630907705064,0.43209628308112263,0.09207756002900988
600,10.395,46.431,0.0,-0.7312792266353364,-0.19514834032571737,0.4461100702216778,0.08935012677885878
601,10.395,46.497,0.0,-0.7340399578599742,-0.1928608915735051,0.43619848267756367,0.08746568241969489
602,10.395,46.563,0.0,-0.7210757293051249,-0.18878047825686922,0.4161437889404894,0.08626761151001347
603,10.461,44.913,1.0696099443482388,0.23442043427868323,-0.27029817329628114,-0.1648956842255827,0.04321906627992869
604,10.461,44.979,1.1852909726142216,0.29630313259133717,-0.28950201212069715,0.009209172370750598,0.04784159381295233
605,10.461,45.045,1.2514537689372716,0.3936758917363681,-0.3188404072307478,0.1025298746430569,0.05625162299113599
606,10.461,45.111,1.3364917976694402,0.48453906641902017,-0.34938698688332825,0.08677842117392007,0.10208792062845008
607,10.461,45.177,1.3901357221414306,0.5590796224410988,-0.3766601460069935,0.11132979941314058,0.1794254481189354
608,10.461,45.243,1.492161210889663,0.6257642386962128,-0.3971548086107809,0.11375333368060604,0.210855998798777
609,10.461,45.309,1.5693944152874748,0.6659759800303187,-0.40570183543290295,0.06268441433966881,0.21240539189486868
610,10.461,45.375,1.602063466653364,0.6606037731776913,-0.39405621256019385,0.044881957520275045,0.20618078405345625
611,10.461,45.441,1.5279609034159871,0.5890750445885469,-0.349461942046335,0.011838064157284736,0.20035215781010174
612,10.461,45.507,1.323401878006341,0.47470557675268993,-0.281264884867484,-0.03226866276573451,0.19126404916771308
613,10.461,45.573,1.1590965845825678,0.3825967844487429,-0.2142611042012113,-0.013108863525377372,0.17606824940673785
614,10.461,45.639,0.8709851445811374,0.28762821232654634,-0.18971408975892895,0.2562638245492107,0.15995727272239893
615,10.461,45.705,0.6621347404677523,0.18352867752191934,-0.19068231482243592,0.3638665787462161,0.15693812125180695
616,10.461,45.771,0.4430991747397657,0.040726691476871316,-0.20614071614797375,0.46273926914761426,0.15862829290092492
617,10.461,45.837,0.229801716325109,-0.1299268504159003,-0.2305648934964175,0.542834786742077,0.15900076410462965
618,10.461,45.903,0.073865510100998,-0.27189393125720784,-0.24590024187445922,0.5762348184251518,0.15398670290958077
619,10.461,45.969,0.0,-0.3988793211849726,-0.2454307436688865,0.5524235248487559,0.14223402374402444
620,10.461,46.035,0.0,-0.5146257395898499,-0.2332824585048001,0.4879947086926068,0.12750435339356136
621,10.461,46.101,0.0,-0.5747315067335612,-0.21878118994469786,0.443339965406672,0.11499445387196683
622,10.461,46.167,0.0,-0.6214789762460988,-0.2105627292208273,0.4416198123655808,0.10562269033670822
623,10.461,46.233,0.0,-0.6564275994712658,-0.2037488084482447,0.44176289810726344,0.09954824733807764
624,10.461,46.299,0.0,-0.6660400926724341,-0.19656560202045484,0.41864102450293617,0.09538298995309268
625,10.461,46.365,0.0,-0.6788034456646109,-0.19245408820454962,0.40595471667026295,0.09208515722080646
626,10.461,46.431,0.0,-0.7025661869606235,-0.19112284254707823,0.41389102776345144,0.08995730933500154
627,10.461,46.497,0.0,-0.7064843709453512,-0.18977052210103101,0.4073399412743481,0.08812066614066144
628,10.461,46.563,0.0,-0.7017757750607516,-0.18820681869168565,0.39703129133953385,0.08702226813394631
629,10.527,44.913,1.1025391669066122,0.23852933064429288,-0.26496820429015394,-0.06659136487491449,0.034417735457249105
630,10.527,44.979,1.2022017738550506,0.3026312565217427,-0.281484114768079,-0.017415586906174563,0.04490180545426797
631,10.527,45.045,1.2852953480817737,0.40602325058624467,-0.30941525475281495,-0.0013280583073500638,0.05316518436797864
632,10.527,45.111,1.330919910428239,0.4870165218366016,-0.3394847326201471,0.03286896730234246,0.12109672687516486
633,10.527,45.177,1.3833101398790435,0.5502703970327015,-0.36470231878552073,0.09468454816563894,0.18583393743688337
634,10.527,45.243,1.4685526216728084,0.6171146588506162,-0.3844128846961349,0.1475697515128614,0.20409001512082767
635,10.527,45.309,1.558614536407307,0.6648057264140119,-0.3972543596850573,0.10083797042313895,0.2051563997207748
636,10.527,45.375,1.5672421412004134,0.6777494737207863,-0.3935752318330749,0.09420626934925642,0.19493634428559908
637,10.527,45.441,1.4865996011743352,0.6174456939560281,-0.35408484969252235,0.06716742517539417,0.17867333625993637
638,10.527,45.507,1.3082483112325418,0.4870050348790367,-0.29670504344133064,0.010641251974360263,0.16035330992090424
639,10.527,45.573,1.136171621386848,0.394947564666138,-0.22937455552924615,0.0916225853174783,0.14090285857058177
640,10.527,45.639,0.8953972494571618,0.3330163610505501,-0.18686085936777325,0.21382716290781328,0.13315706758519735
641,10.527,45.705,0.66324656707263,0.22627511799656572,-0.1812695085604476,0.3323637524792472,0.14157967972040844
642,10.527,45.771,0.4583616417624627,0.06099774571313717,-0.20228190057795176,0.46288413404030226,0.15184134364367136
643,10.527,45.837,0.2730601934870928,-0.10796707791684115,-0.22913458090340444,0.5653443280902892,0.15580075418462433
644,10.527,45.903,0.0738475133078566,-0.22421268600343247,-0.24499892624587588,0.5983953833589672,0.15037204362985315
645,10.527,46.101,0.0,-0.5692518534123513,-0.20877097858848884,0.412499725807116,0.11243327174059181
646,10.527,46.167,0.0,-0.617233779995706,-0.20487241628078323,0.42392062015962395,0.10366326256336555
647,10.527,46.233,0.0,-0.6567195878310417,-0.20082667521408915,0.4360007315042119,0.09810628621252802
648,10.527,46.299,0.0,-0.6662138800483807,-0.19596983041817762,0.41673773876263914,0.09459726571269736
649,10.527,46.365,0.0,-0.6669367898884908,-0.1909972539580343,0.39381642584908616,0.09203353682529188
650,10.527,46.431,0.0,-0.6761614318345099,-0.18846911694678947,0.3885699473241026,0.09019979599644228
651,10.527,46.497,0.0,-0.6822128158468921,-0.18758763239888118,0.38703326177092917,0.08873719120302195
652,10.593,44.913,1.1301187666974648,0.29249448436670183,-0.26561756592876296,-0.00839432516850272,0.0484009227381583
653,10.593,44.979,1.2154772228813129,0.3434698775997872,-0.2809870165571681,-0.019953047052192655,0.06482666809278076
654,10.593,45.045,1.287195073845468,0.42799329983222756,-0.30648992798556646,-0.01883852927626515,0.08438369637757183
655,10.593,45.111,1.337005332861947,0.5030857421597204,-0.3344211170879257,0.018698615071105207,0.14666947378597875
656,10.593,45.177,1.3953638832395423,0.5687647421226583,-0.357967891684287,0.06486105298796399,0.18307950388580446
657,10.593,45.243,1.470059992134196,0.6240250086390591,-0.3771196016891909,0.11090386764030688,0.19527505535031425
658,10.593,45.309,1.529427964620054,0.66306945321695,-0.39082356215189806,0.10063137455082163,0.19513325422214328
659,10.593,45.375,1.539234592944057,0.6842378130368172,-0.39069371097148253,0.08857481228761653,0.17872360239973556
660,10.593,45.441,1.484474822805844,0.6375253300001743,-0.3581613527721835,0.07412998365189846,0.1569641370801106
661,10.593,45.507,1.303249251461541,0.5195586737477651,-0.31090416473905264,0.10249943105157289,0.13375006840532808
662,10.593,45.573,1.1453755388140503,0.4189632886135619,-0.24675944542224532,0.16088642651070187,0.11693340137065411
663,10.593,45.639,0.903671859054263,0.35116938050001234,-0.19295105495662512,0.21973107379724993,0.11673479463978288
664,10.593,45.705,0.6773139343190533,0.26053064145970484,-0.1781381999310922,0.29364835456788285,0.13141814359261492
665,10.593,45.771,0.4876798489316054,0.12065413665120747,-0.19656071166135547,0.40736618581263406,0.1428340332469143
666,10.593,45.837,0.3018580286102975,-0.010232237860797695,-0.21915432099564763,0.5074707656205889,0.1478170106685991
667,10.593,46.167,0.0,-0.6273490860160758,-0.20265230104242848,0.42295428890195286,0.1017940544770328
668,10.593,46.233,0.0,-0.6561817639553257,-0.1994320279899924,0.4310586426342956,0.09675178715538083
669,10.593,46.299,0.0,-0.6675619670040167,-0.19501681751481253,0.4172829029674807,0.0939716016568237
670,10.593,46.365,0.0,-0.664111020554842,-0.19056655378799284,0.3902702173603876,0.09193239809126001
671,10.593,46.431,0.0,-0.6647032496933072,-0.18825599311851887,0.37853873065265664,0.09039256693715461
672,10.593,46.497,0.0,-0.6700508127583698,-0.18654619208485476,0.379206265710757,0.08908549027088883
673,10.659,44.913,1.159781397042476,0.35068169547652267,-0.2680400875758716,-0.06917500778304114,0.05909752654789273
674,10.659,44.979,1.231236985715809,0.38494288371393737,-0.2812875875261766,-0.04845970309620631,0.0810153730703386
675,10.659,45.045,1.2648853384756058,0.44214800503540097,-0.3027097871856714,-0.017960202902648496,0.10591490416679267
676,10.659,45.111,1.350902579618774,0.5292462196472305,-0.3308104542411635,0.035352531163655054,0.14425646633055034
677,10.659,45.177,1.4223736958095516,0.6125059692077048,-0.35672547639068775,0.07571406748395712,0.1729958010536038
678,10.659,45.243,1.471789819865564,0.6503285519331279,-0.3779051810051581,-0.053793479625684926,0.18511057548211104
679,10.659,45.309,1.5112227735081172,0.6773786248022484,-0.38983041092166715,-0.05794743458616754,0.1856864088097915
680,10.659,45.375,1.5232145995951378,0.6990684116830461,-0.39081475583170455,-0.0606932518503619,0.165845444714052
681,10.659,45.441,1.4718074384813464,0.670420062715309,-0.36536271895519823,-0.06446950139193477,0.14203447388771112
682,10.659,45.507,1.3209707314856325,0.5675885322816844,-0.32043854731381716,0.06769286765200455,0.12302289035544574
683,10.659,45.573,1.119197360502136,0.4311494250114914,-0.26019964442978194,0.16886208580254145,0.11094238501323588
684,10.659,45.639,0.9379746588566156,0.33466470513343294,-0.20000772332604289,0.23222692835424963,0.11368002063449123
685,10.659,45.705,0.7322555855212023,0.2571382759199666,-0.17920822968312683,0.2894128109800875,0.1294309926939052
686,10.659,45.771,0.5394490666675321,0.16877141799941794,-0.18912259719514518,0.36022045163980193,0.13965688558979625
687,10.659,45.837,0.3833503331619736,0.09012619535937742,-0.20689456730450811,0.4318619935030601,0.1469395163726004
688,10.659,46.431,0.0,-0.6617109449486922,-0.1877815350601943,0.3775200436371725,0.0907509132449259
689,10.725,44.979,1.2342619151815488,0.39604516416714364,-0.2780579558379782,-0.08107274340237744,0.08213773269107665
690,10.725,45.045,1.2781569019148855,0.4424854593652551,-0.2951488275199562,-0.04443711511990449,0.10667383883125278
691,10.725,45.111,1.372486258950874,0.5461825134985373,-0.32679173416729035,0.030478141158958784,0.1376538514357719
692,10.725,45.177,1.45788113880506,0.641373123190929,-0.3583431518037101,0.00853095776520365,0.1624287699262842
693,10.725,45.243,1.4742217227409904,0.676626209322208,-0.38294485423636715,-0.07943322958361015,0.17671488869428975
694,10.725,45.309,1.5345820326167776,0.6979359086051251,-0.39466840191244557,-0.13406504674219372,0.17665216055593055
695,10.725,45.375,1.5500973297420495,0.7170466466041503,-0.39719688738594694,-0.11246427701393502,0.15835923370767624
696,10.725,45.441,1.5081827614394718,0.7013478388648382,-0.3813787832824903,-0.09399939097304677,0.1362999576408068
697,10.725,45.639,0.972530303592028,0.28505643998109814,-0.19478220438591093,0.2695063280629815,0.11870822168913117
698,10.725,45.705,0.8022473608666101,0.2226335875719225,-0.1780670223980289,0.317468750497693,0.1311396239779406
699,10.725,45.771,0.6399229604491049,0.17403737624491178,-0.17824893921921725,0.35598823902929594,0.13944272623964266
700,10.725,45.837,0.4678486434809578,0.12232467259636663,-0.18677798683958086,0.4068962918006206,0.1444145311406304
701,10.791,44.913,1.1998932902730095,0.37193875083718586,-0.26348882226741627,-0.1265981937046116,0.06666002905038271
702,10.791,44.979,1.2541997369864564,0.39312726996013225,-0.27242283390066974,-0.10679649228812828,0.0830412699551701
703,10.791,45.045,1.2872925991126274,0.44767491105683044,-0.2913402964858103,-0.056560937910855036,0.10125828864570671
704,10.791,45.111,1.3840627573148414,0.5490160557848245,-0.32652555534230066,-0.005270854079718857,0.12875669921112856
705,10.791,45.177,1.4696475266946825,0.6403202973230168,-0.36059783965912556,-0.03514199520382911,0.1540054240918698
706,10.791,45.243,1.4695088320020924,0.6807015562334991,-0.3842016848092179,-0.09178776096075168,0.16804837084796442
707,10.791,45.309,1.541271411707998,0.7069172887089401,-0.39652262551124906,-0.11937256853328583,0.16899505648648838
708,10.791,45.705,0.7840230680904237,0.1742767277887015,-0.1682672117950097,0.3652369858358798,0.13236820334629762
709,10.791,45.771,0.6989848317314702,0.1291607513398262,-0.16969165960365412,0.40919142275840326,0.13990810794347824
710,10.791,45.837,0.5382876320914491,0.10024054950359845,-0.17624921552085254,0.43966118270977517,0.14388539002548006
711,10.857,44.913,1.2024631166558235,0.35705044726076574,-0.25541629768172147,-0.14578325421913177,0.06320664325788203
712,10.857,44.979,1.2664742840178953,0.3876248846889897,-0.2656318334438982,-0.11971973516662451,0.07814937496609321
713,10.857,45.045,1.2988527839434627,0.45435874061829773,-0.2899283719423549,-0.026755391241926173,0.09432456857367405
714,10.857,45.111,1.3852611049672563,0.5455023941220967,-0.3266816909213834,-0.0034081122458896242,0.11904125362786337
715,10.857,45.177,1.4663478031785775,0.6223932437043198,-0.35753638050768,-0.04815283055922227,0.14300725537754544
716,10.857,45.243,1.4674556403830803,0.6697383937156243,-0.3792926353134427,-0.08602628981644168,0.158311092028404
717,10.857,45.309,1.5361767842938137,0.7042440241876833,-0.3907124855861619,-0.10599989078371243,0.16743863144710813
718,10.857,45.837,0.5925078840280209,0.08176898123821835,-0.16977993023742316,0.46349159864764755,0.14478999151065294
719,10.923,44.913,1.1780936049317583,0.3285218167306304,-0.24797229452076258,-0.13923393211833812,0.06049876395473754
720,10.923,44.979,1.2316307795751285,0.36428868480727605,-0.2590131814267822,-0.06981710883927535,0.07136295157429269
721,10.923,45.045,1.2679981385629886,0.4378090393620697,-0.28383140613016195,-0.01990833549887009,0.0855787715918722
722,10.923,45.111,1.3582975783398878,0.523395664013627,-0.31930117790459345,-0.040275551725013535,0.1082397257426849
723,10.923,45.177,1.4164762645994615,0.593617827712598,-0.345537596099542,-0.05883710021182706,0.13011298111396474
724,10.923,45.243,1.4529562314573856,0.6420518408033222,-0.3645812939220388,-0.07779614458980383,0.15076137113514004
725,10.989,44.913,1.173132629845378,0.3084026022940862,-0.23835086125412164,-0.024625279011191843,0.058224561409126935
726,10.989,44.979,1.2028605588143706,0.3425262276853345,-0.25004131368727267,-0.009441298816259108,0.06359236730612494
727,10.989,45.045,1.248077356984962,0.4097266598397692,-0.2736010692240699,-0.0752218293585677,0.07874215778772327
728,10.989,45.111,1.3374277050652168,0.4865521888276041,-0.30369398805904524,-0.12408380994592047,0.09818267625169305
729,10.989,45.177,1.3801654245886612,0.5422189773876175,-0.3284651092099974,-0.1206982346090061,0.12119284270701916
730,11.055,44.979,1.184195014627936,0.3257131886757975,-0.23751863261788808,-0.010603748679223993,0.06163000602807397
731,11.055,45.045,1.2330127879496395,0.3826745408619017,-0.26009947646302584,-0.10331607837326656,0.07223572638193393
732,11.055,45.111,1.3058884251906502,0.447714982556219,-0.28463811254996196,-0.16484863544881465,0.08813458523995937
733,11.055,45.177,1.3563055476396364,0.4910008717695479,-0.30546127638826953,-0.17433976770164547,0.10837315577433412
734,11.121,44.913,1.1079428467907384,0.2540589856449247,-0.21535057768829796,0.10079405139046327,0.04694270831781094
735,11.121,44.979,1.1517397558213616,0.2882169825762183,-0.22444500184403707,0.011722599610716672,0.05257251651908181
736,11.121,45.045,1.2008167548921522,0.3487431579006011,-0.24281977886599435,-0.09709860219942133,0.05978127593823202
737,11.121,45.111,1.254932689199588,0.4020995260641435,-0.2635342593175839,-0.1706146591808051,0.07235237978642954
738,11.187,44.913,1.078506425828328,0.23751782053121326,-0.20830079231387777,0.10212182211174572,0.04216372384905524
739,11.187,44.979,1.109282884893647,0.2579458882164785,-0.2167272068407327,0.06818796870816396,0.04543594556456785
740,11.187,45.045,1.1642630508644718,0.3146616824512028,-0.22724719076060437,-0.021273463528034428,0.048686983691804867
741,11.187,45.111,1.239945742921004,0.36224908161943087,-0.2442403182291145,-0.0944843306197909,0.056681513311802045
742,11.253,44.913,1.0521565698259274,0.2332056636993655,-0.2025461174834399,0.09970418392849535,0.0385883255503545
743,11.253,44.979,1.0932923003958188,0.25999301965998156,-0.20564421131826557,0.048107283057609085,0.04006599846183363
744,11.253,45.045,1.133786404877148,0.3057463192388544,-0.21420626662551162,-0.025945841707112168,0.039543836942827953
745,11.319,44.979,1.07283028027993,0.26137248492547716,-0.19990485277224257,0.05606945277110845,0.035338624732896104
746,11.319,45.045,1.1161207319668522,0.2887676805810948,-0.2058281248560679,0.00828978330821552,0.0348913996536452
747,11.385,44.979,1.05360610139712,0.25562776739031856,-0.19646185930259188,0.07827308737044686,0.03096751460742657
748,11.451,44.979,1.039463158000842,0.25211117707082614,-0.19424762639563434,0.08770609429784865,0.027524839793213823
