fid,X,Y,I,Intercept,AGRI_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR,FARMS_BLOCK
328,9.603,46.233,0.2782367444985689,8.006148549801058,-6.342713204548161,-0.5397535823706141,-1.0826875438948071,18.923325196652282,3.618331807646195,0.8801858186604667
329,9.603,46.299,0.1263010689281822,8.009673995764889,-6.172112029054936,-0.49522092225054626,-1.0827650682470318,18.70037352030292,3.5929693474285767,1.0680132377876097
330,9.669,45.045,1.1888051301081033,2.612063721141098,-2.426877307418338,0.05973219285544295,-1.080044075609821,-0.46736114874381296,0.4920801431550905,-0.02015777817930741
331,9.669,45.111,1.3181814139297707,2.639247749965355,-2.3869687332294456,0.014127049075905805,-1.0802410689821367,-0.588362194688063,0.5060360443517189,-0.055846348081133486
332,9.669,45.177,1.48856932682565,2.721367731484516,-2.346188863822337,-0.03833664278767811,-1.0804421368929684,-0.16389323743387157,0.5178478921668701,-0.1441685171352478
333,9.669,45.243,1.6630277925086014,2.852020224535861,-2.327892696459472,-0.0761047137527539,-1.0806347531746618,0.6065450075303649,0.5215833116584094,-0.2630662669743417
334,9.669,45.309,1.7221472060714689,3.031376275435617,-2.3111673396523016,-0.11355743802691706,-1.080819149173708,1.0673130800434532,0.5253884612878169,-0.3925151580319384
335,9.669,45.375,1.732818155041769,3.2636311069438966,-2.2837085384866587,-0.16407958444907286,-1.080995085318528,1.16338410502504,0.5392353204930423,-0.5275632507393959
336,9.669,45.441,1.774152317496483,3.5048387148265547,-2.2632897155219567,-0.19166810024927652,-1.0811625360282855,1.6950458632173961,0.557559857461756,-1.0781640800064491
337,9.669,45.507,1.7907502993242654,3.7035861652533004,-2.29681315194841,-0.15677383351684582,-1.081321627713031,2.9578023391886434,0.545297540816911,-1.267743623351361
338,9.669,45.573,1.6983243460121686,3.9199330170604316,-2.3521077977962843,-0.1182631897850083,-1.0814725915904524,3.258961158912112,0.5333250943208308,-1.2688881742816145
339,9.669,45.639,1.4764906979118833,4.164564667783512,-2.787827233173207,-0.06308626047286256,-1.0816157282068533,3.77972391665692,0.7113800936919059,-1.2963146079668926
340,9.669,45.705,1.186333896787344,4.716633466386304,-7.221286524316567,0.10560477825833828,-1.0817513810689834,12.093501170669782,1.2651520484634187,-1.2116018384176142
341,9.669,45.771,1.0317877296451907,5.6768584637590305,-7.727684618432802,-0.5622419540887335,-1.0818799172864515,14.169882324077912,1.3026514262502513,-0.9245124130703817
342,9.669,45.837,0.4932373061112266,6.386036119900986,-7.3633604631841845,-0.9484402988423732,-1.0820017135577213,15.821729112529656,1.8021401823112697,-0.6494208563232965
343,9.669,45.903,0.2064376521394167,6.826882595456561,-7.08813655511125,-0.9964773010877618,-1.0821171461957928,17.582315734962837,2.448466621490836,-0.36566785079451064
344,9.669,45.969,0.602330885207094,7.349469804418337,-7.077345591574055,-0.8887609440613128,-1.082226584184947,17.89804881415575,2.856703261024192,0.4971383028748314
345,9.669,46.035,0.5114478955195821,7.818544133168658,-7.0884937144656845,-0.781956187565255,-1.082330384494891,18.610266490966943,3.171907488023783,0.6934901287899393
346,9.669,46.101,0.5222496493646306,8.147893481621676,-7.051443575669505,-0.6728990863685069,-1.082428889062932,18.82757220772717,3.509404243527574,0.7071099465275938
347,9.669,46.167,0.4873970019280672,8.349458063229882,-6.9788016112790885,-0.5581744568543459,-1.0825224229977775,19.45736394802329,3.855890872395115,0.654403213798725
348,9.669,46.233,0.2595502151763327,8.49445079217049,-6.936208537756739,-0.44424173801137967,-1.0826112936684775,19.709530126188696,4.123366554380036,1.297156835017887
349,9.669,46.299,0.1146182359891642,8.67761657378938,-7.034306484714827,-0.33528565616469264,-1.0826957904261292,19.657520504638054,4.2581231443911385,1.4994710840041159
350,9.735,45.045,1.2311066554165695,2.6975724747075702,-2.433736238488601,0.07847796891043503,-1.0796125975509587,-0.48759904107533203,0.5076262113533204,-0.059663339640361655
351,9.735,45.111,1.3689113409613185,2.7430603794250645,-2.4111449547444415,0.05127519500304285,-1.0798072591254149,-0.4340895593427929,0.5180337800138479,-0.10392358436704957
352,9.735,45.177,1.4941970805025853,2.827480669447379,-2.398181225732138,0.032488825332405005,-1.080024901165807,-0.3967835601079781,0.5182991620166074,-0.18381528162695102
353,9.735,45.243,1.663805325158637,2.95411186863811,-2.400158410801735,0.0233730656049078,-1.0802515807728488,-0.06944676331986877,0.5119332619523802,-0.29649756912356195
354,9.735,45.309,1.687476024445271,3.11465919064179,-2.417990262396164,0.028172810159069007,-1.0804683374261266,1.6017563008008873,0.4986570952766935,-0.38614962857205637
355,9.735,45.375,1.6126644157360432,3.3793682666037963,-2.384376864947995,-0.029694972033977547,-1.0806746213938108,1.936532500778281,0.520475634945985,-0.7286320233436836
356,9.735,45.441,1.7013621186776298,3.6658574247975566,-2.347086432049012,-0.0687075168623594,-1.0808702666819903,2.6749608487366023,0.5506676177334091,-1.1570481803468922
357,9.735,45.507,1.7358973195899303,3.8875783041998613,-2.375169155941454,-0.013425044888296815,-1.081055374114142,2.950005887928639,0.5479705742929515,-1.227385773947534
358,9.735,45.573,1.6654061869953556,4.096787702425823,-2.4437159175941146,0.0843268811275328,-1.0812302242899368,3.1814693417593345,0.5327168947867394,-1.2369518357269793
359,9.735,45.639,1.4149244026840777,4.375286620089276,-2.794081250135376,0.22910096334913543,-1.081395213725758,3.1632502891726606,0.6072500547084264,-1.2186617816209102
360,9.735,45.705,1.1907245507554332,5.07075658510542,-7.317695194297183,0.37904504685690743,-1.0815508086453034,10.955137949875821,1.1658651450911375,-1.0583832117785907
361,9.735,45.771,0.9125426541349124,6.093357587500011,-7.912012774783394,-0.568681440877435,-1.081697512018009,14.592944532343168,1.4101859659785987,-0.7603665278432954
362,9.735,45.837,0.4451049681297868,6.770605633262061,-7.527157189425058,-0.9675974169179048,-1.081835840428461,16.289610782616165,1.9944438887011295,-0.4869162374145336
363,9.735,45.903,0.1981787925170301,7.175288318469116,-7.278673751877871,-1.0166247227297174,-1.0819663081710205,18.125653182901655,2.7413182373161784,-0.3247390643389257
364,9.735,45.969,0.566255553292779,7.7021815068250845,-7.320364213629544,-0.8889858155645193,-1.0820894166079464,18.48293392485035,3.1906663780407456,0.6460819273405924
365,9.735,46.035,0.4785606432328115,8.206576392549163,-7.39084573314193,-0.7519894478150624,-1.0822056473283372,19.27975464109826,3.5093829197030173,0.8271920936594404
366,9.735,46.101,0.5038912296851309,8.580489298215685,-7.437183643053113,-0.5985794010326567,-1.0823154580256245,19.28844447534732,3.8465932513470675,0.8859385835619864
367,9.735,46.167,0.484839633152372,8.806054353817439,-7.437393052113805,-0.44527532511089685,-1.0824192802979244,20.03551884425731,4.229518843948568,1.0723030937075877
368,9.735,46.233,0.2639984114249238,8.990407015156336,-7.480414462792003,-0.29744600461847653,-1.0825175187894782,20.10104517757924,4.541624763950324,1.7579001889082844
369,9.735,46.299,0.1179100696874272,9.169519398774252,-7.58586782873504,-0.1947846193111592,-1.0826105512502289,20.269126076013357,4.798573834859707,1.8427527163530852
370,9.735,46.365,0.0349573554040561,9.293462959397909,-7.682600008994919,-0.14962139048431233,-1.0826987292077463,20.49943509826208,5.0156812118133836,1.9018299747027305
371,9.801,45.045,1.217908057961843,2.776319746155224,-2.4463502213702597,0.11602763466296073,-1.0790969437283704,-0.5150338980632396,0.5151064035371336,-0.06475293978124211
372,9.801,45.111,1.393070734378645,2.826985000028495,-2.4354629346076724,0.10620633364655868,-1.0792800700629694,-0.51380954502635,0.5190593461748982,-0.09624731068367859
373,9.801,45.177,1.5115231798054989,2.933924257304401,-2.4240550863480426,0.09175097342446842,-1.0794852701433006,-0.41851056357331096,0.5195961733524498,-0.20361454929907397
374,9.801,45.243,1.6660955227530865,3.0474984957903954,-2.4562131304681016,0.1227591324780839,-1.0797502574580375,-0.19500911915023234,0.4982906045494112,-0.3018331900674266
375,9.801,45.309,1.5111018902276094,3.202814203926893,-2.4989075878727958,0.16184813418636063,-1.080011058795278,2.5569006988486587,0.4794214134793968,-0.47746927784035276
376,9.801,45.375,1.5261327050798337,3.501238670358955,-2.4661322464440847,0.10679158022653447,-1.0802587137536488,3.0452726373045063,0.5070658471370204,-0.9625114596871462
377,9.801,45.441,1.6374640708373425,3.8662994216024376,-2.389735155894636,0.031924899272613716,-1.0804927156392314,3.552275058818121,0.5515792894948695,-1.1403018582567173
378,9.801,45.507,1.705555171268037,4.138384321420928,-2.3950374169706836,0.08340427045058921,-1.0807130609668685,3.4134390820110054,0.5567775953475845,-1.1894638055611262
379,9.801,45.573,1.6089667606553972,4.320581565605447,-2.4828929556312422,0.24029603522114204,-1.080920076509796,3.7158611820187812,0.5366529210512141,-1.2219852998878038
380,9.801,45.639,1.3263936613388545,4.673055094858089,-3.1012514863220497,0.5363022448017729,-1.0811142959087245,4.064607232080798,0.45876664829748437,-1.1328892461098308
381,9.801,45.705,1.194267256932296,5.603788040502221,-7.869704084877992,0.6239156153084355,-1.0812963731037415,12.884490856586158,0.7899290584984313,-0.8544504817850633
382,9.801,45.771,0.8415166304499114,6.6713383892563405,-8.161362519990835,-0.482725021724475,-1.0814670226266996,14.736751664626336,1.3633329022964844,-0.5596452764270923
383,9.801,45.837,0.4275171552639839,7.238598209626209,-7.708990425466586,-0.8741057771980376,-1.081626979211952,16.532725572523002,2.081890578746256,-0.3835865233100775
384,9.801,45.903,0.1816066157325654,7.588603968472588,-7.457086373082138,-0.9565077447972797,-1.0817769711396936,18.50207798391896,2.9121731575293297,-0.2928415481849968
385,9.801,45.969,0.5474627783784006,8.019876846311597,-7.461886606502579,-0.8777774264565933,-1.0819177032384069,19.16853308003663,3.5083039946702663,0.38529979787123747
386,9.801,46.035,0.4537629754164569,8.503076390914762,-7.556359455706733,-0.7394674313274023,-1.082049846609279,19.83217321787371,3.8897669037030758,0.8381190370672432
387,9.801,46.101,0.4857176719969854,8.922638937245775,-7.697555256404473,-0.5346174122879714,-1.0821740329731866,19.57393900610008,4.207543695987737,0.8937663430555762
388,9.801,46.167,0.4768320612621554,9.182454059673054,-7.791407359536958,-0.3230777400269426,-1.0822908521505041,20.272152718840225,4.583781761651793,1.1349323841979673
389,9.801,46.233,0.2606114253370474,9.348532471883386,-7.850857049416104,-0.16294000433267786,-1.0824008516236228,20.289584897528506,4.94216562134417,2.028009983594428
390,9.801,46.299,0.119654690827249,9.460035106997424,-7.897675343714427,-0.07454493808100911,-1.0825045374467595,20.772231064852782,5.213063719275032,2.142022966277346
391,9.801,46.365,0.0378585541362331,9.505541728139235,-7.918611203334567,-0.044019916966551505,-1.0826023759920453,20.779666144653216,5.34755737993502,2.1418096833766054
392,9.867,45.045,1.296897770132936,2.840548953674949,-2.4547920150090707,0.16207541543696746,-1.078479166328089,-0.5076884189187458,0.5131711542596618,-0.043164602575672326
393,9.867,45.111,1.4111232901424062,2.916514297012628,-2.4372791251327475,0.15330467066845616,-1.0786492243478012,-0.43082436832489673,0.5181890546842118,-0.08064742301293859
394,9.867,45.177,1.5238328973313215,3.0249672688394096,-2.4396174573289864,0.16021694864297126,-1.0788253376626389,-0.3706558611600139,0.5108927133695147,-0.14906678858725117
395,9.867,45.243,1.598539387565241,3.1591147630551943,-2.47396946618504,0.19224177189424704,-1.07907675793939,-0.22552791712775724,0.49422708611247534,-0.2678300648504993
396,9.867,45.309,1.5485383491940268,3.3428510925835555,-2.5183905377662725,0.23500874164253743,-1.0793989919471707,1.7345951718632138,0.48150557100296065,-0.7824764039206332
397,9.867,45.375,1.4654074318069163,3.689523036659546,-2.481180900495902,0.1751843213583538,-1.0797047385560419,3.4576567399339093,0.5133850730680161,-1.0027814830367294
398,9.867,45.441,1.5864409154629917,4.087095565874156,-2.419674215012459,0.12108380584359216,-1.0799926135962385,3.349346534565643,0.5470721173974185,-1.1115316181125203
399,9.867,45.507,1.646097785790131,4.3935193715031495,-2.446091821104182,0.1993030759742847,-1.0802622713886607,3.356543469429837,0.5402866761838573,-1.1829520417272277
400,9.867,45.573,1.513066677327531,4.623205820890256,-2.5881837315110943,0.3920330062751458,-1.0805140287740227,3.9460297775219955,0.49765238228271363,-1.2300709698059378
401,9.867,45.639,1.1903376382409987,5.183001795451814,-3.7033217363701807,0.784168643136131,-1.0807486048913049,7.6995915877978,0.33981785843781775,-1.033798408122621
402,9.867,45.705,1.1170098343530253,6.241704448387196,-8.413839210486218,0.669329765632387,-1.080966944860193,13.49486993260264,0.6629734427139135,-0.6901689152638337
403,9.867,45.771,0.7919141613540788,7.221380816257012,-8.234546296461328,-0.3619194244258461,-1.0811701027664589,15.018275880313876,1.4254514943799723,-0.42188136650631525
404,9.867,45.837,0.4369638922166125,7.699607478445008,-7.851147536609684,-0.6811216551763106,-1.0813591657964094,16.603200946192914,2.1677319956258954,-0.3015685904074021
405,9.867,45.903,0.3043650553057959,7.995761953110691,-7.5991830294679845,-0.8314383973755398,-1.0815352065078974,18.254772762456575,3.03750560218843,-0.2530020785249116
406,9.867,45.969,0.5458572301085284,8.32014169177222,-7.5500741171931365,-0.8210336561647475,-1.081699254090717,19.33185991942144,3.7654174479691926,0.016765193125017286
407,9.867,46.035,0.4393921467928111,8.725711912720566,-7.6278301749202875,-0.7100091707212335,-1.0818522782741464,20.267317441992716,4.256850961411427,0.7434495612073497
408,9.867,46.101,0.4686368244189829,9.15231809468217,-7.823827190702919,-0.4766537746169843,-1.0819951815297317,19.973512580586863,4.579297239558043,0.9346313019520944
409,9.867,46.167,0.4622497202662119,9.400146114508026,-7.9589741895300214,-0.2369608167715918,-1.0821287966087216,20.6686223907887,4.982949363889745,1.2987196870971447
410,9.867,46.233,0.2488886390723408,9.54507460159403,-8.038639565114813,-0.04652509865957737,-1.0822538874161798,20.665786676938545,5.360420927031317,2.395820925483707
411,9.867,46.299,0.1150003285960826,9.634150555406165,-8.091349314400286,0.06434766049081836,-1.0823711518850982,20.96187030705576,5.619067585170336,2.53871017297996
412,9.867,46.365,0.037642503635628,9.655529948935941,-8.098341655966085,0.09683146428135968,-1.082481225965377,20.90754920891787,5.7349822466973315,2.5196258479912848
413,9.933,45.111,1.441528097262011,3.030883773649456,-2.3897739961810203,0.18740560588760943,-1.0779895880229324,-0.3315825087381796,0.5204402810664877,-0.07157009146805433
414,9.933,45.177,1.3674294196116166,3.108287588419245,-2.4316299293508696,0.2211552959705015,-1.0782089126822927,-0.5737204784394844,0.5008616672671202,-0.08881747088164921
415,9.933,45.243,1.598707565261346,3.2633378839585276,-2.4719447261871736,0.25158315757328764,-1.0784796408553725,-0.5426178655411713,0.4886176593595734,-0.2795448551469998
416,9.933,45.309,1.5365656396017395,3.5101027438591133,-2.4992632263496892,0.2658809816773785,-1.078725902057897,2.2615611574293943,0.48828334065533285,-0.8896494052821105
417,9.933,45.375,1.4688469178105077,3.9027554750259243,-2.4668509180016933,0.206056296111473,-1.0790352131602858,3.829675880684536,0.5195916866918536,-0.9266399195233399
418,9.933,45.441,1.584099241256269,4.351860418787856,-2.4208875057768307,0.16035882098574206,-1.0793121219289799,3.3233201263834955,0.5472128288290817,-1.0307274594352354
419,9.933,45.507,1.601563204744631,4.729843453772419,-2.4763620550439374,0.24464097743002824,-1.079652998207705,3.8120810719824934,0.5301880784971493,-1.1533703804718574
420,9.933,45.573,1.4303638270498018,5.159937169081721,-2.5938839506381286,0.3680568349679571,-1.0799690615804478,7.845899194848565,0.4946195805561642,-1.1660278173523904
421,9.933,45.639,1.0968414281725414,5.8346291975577325,-4.3360552539225825,0.6814604447207554,-1.0802612123529618,13.143749245067957,0.49145480740201314,-0.8953799562458488
422,9.933,45.705,1.0840352305115757,6.802893119127742,-7.957399900541913,0.26193545069631663,-1.0805308292462585,13.919357836592186,1.2218033923068128,-0.5327187587652291
423,9.933,45.771,0.7032173630720573,7.542006841103026,-7.826265762519525,-0.33056602910214716,-1.0807795152704287,15.339548032897806,1.7900335759212038,-0.3248797713895266
424,9.933,45.837,0.4386652750783927,7.9845140663514425,-7.7187664971472065,-0.556562529279246,-1.0810089404279104,16.511648542760803,2.438287264619899,-0.24130915191884134
425,9.933,45.903,0.3101541720711327,8.309094288408255,-7.639930208510948,-0.682922105807386,-1.08122074781785,18.220108423262303,3.2083368113953754,-0.20312802170249986
426,9.933,45.969,0.561344052703243,8.562766439130094,-7.576806463412374,-0.723585173323094,-1.0814165005658884,19.42548160701167,3.997611066487672,-0.08304656706705121
427,9.933,46.035,0.4377855900499818,8.90513338019548,-7.639839206724421,-0.6363765767606264,-1.0815976546036985,20.380947484135547,4.556183997161253,0.6371560286040523
428,9.933,46.101,0.4535569799844552,9.308854152887827,-7.862065362562763,-0.39189360323472544,-1.0817655474929437,19.95061747437672,4.899754925254743,1.149568633998765
429,9.933,46.167,0.4399684001049685,9.537034127170813,-8.02263962868394,-0.13145002288841054,-1.0819213969420272,20.668122906754974,5.325029030698947,1.6825278663105196
430,9.933,46.233,0.2283300280098263,9.666821320734392,-8.135509222165066,0.10127181999981757,-1.082066304943596,20.639965993526634,5.713808094266313,2.6987779939120493
431,9.933,46.299,0.0990949007412034,9.756184698677352,-8.219905551813987,0.253511469665897,-1.0822012649523391,20.867609079199838,5.9660960865148365,2.7973083123970475
432,9.933,46.365,0.0276440281619942,9.781553084731161,-8.239817561693378,0.30286287950051166,-1.0823220711339394,20.73856482221823,6.06975316190376,2.7686955875510373
433,9.999,45.045,1.3452678259530773,3.00930848533818,-2.313862480299518,0.2629231426875641,-1.0772898406791436,-0.5158747369589316,0.5005815042039691,0.06985307191019172
434,9.999,45.111,1.4682332620160243,3.1019663619705438,-2.309563127114429,0.21443718261214084,-1.077481984500533,-0.23040645278160932,0.5209677617357483,-0.03074323223088101
435,9.999,45.177,1.36570217238458,3.1981310510597067,-2.373638383866753,0.24189551496590292,-1.077686395569034,-0.5926299059700468,0.5023539193098163,-0.1108872910947101
436,9.999,45.243,1.6142849131344583,3.359330148394764,-2.4413978316665386,0.29198008103585527,-1.0779198814119924,-0.5678116172794849,0.48485570974552605,-0.3995922195212384
437,9.999,45.309,1.446382174214923,3.6603473003380422,-2.4629570308913715,0.28925313505135564,-1.0781497424717668,4.325739685603651,0.49252718167480886,-0.6919978316452937
438,9.999,45.375,1.4440065085373477,4.1058236312424485,-2.439585915843354,0.22628793651330154,-1.0784168106625502,4.545202886690012,0.5216538998234465,-0.7432684904835136
439,9.999,45.441,1.6017767637238132,4.637388317709851,-2.404346179746474,0.16448342168925612,-1.0787538648816526,4.389239131525607,0.5476741317218612,-0.8372401239971579
440,9.999,45.507,1.5739932744297804,5.193660967947913,-2.428123565370541,0.15881248382791968,-1.079022503455655,8.400578257188974,0.5488220898671212,-0.9400788604781086
441,9.999,45.573,1.3723825197106398,5.770155729628216,-2.468382555509785,0.16119753197948192,-1.079338906795989,12.487302728837284,0.5623871223773755,-0.918000809397377
442,9.999,45.639,1.0802239590879084,6.431583326557774,-4.940624446145069,0.22774343444746797,-1.0796780762384115,14.879961862378341,0.9329488066047372,-0.6553961569338619
443,9.999,45.705,1.0127750927956478,7.1101509488907,-7.263607076342456,-0.14368471432831884,-1.0799899926051915,15.100850257355766,1.9015146452709903,-0.4001301787178173
444,9.999,45.771,0.5860217418986544,7.673602988549382,-7.2810390502904,-0.5080213985247584,-1.0802731911961279,16.481269867283892,2.2960703551572053,-0.25118118995960126
445,9.999,45.837,0.4295210281062411,8.088055209712245,-7.372184476380993,-0.5797088728099635,-1.0805408302137915,17.2754298907685,2.8456526330383225,-0.19453909350065898
446,9.999,45.903,0.3017540965737623,8.443178650713847,-7.485045238742843,-0.6136182667622367,-1.0807963557281233,18.40144284204672,3.5052447108072977,-0.16644379807083767
447,9.999,45.969,0.5343450960480087,8.701480401553233,-7.4987210901977,-0.6270956998159664,-1.0810323355603932,19.302716044247255,4.2479672228285335,0.020414971603915047
448,9.999,46.035,0.4164446115994304,9.041614777491823,-7.6059801101063,-0.5191139485484187,-1.0812507138400673,20.222037191210468,4.778559905541092,0.9062319896607689
449,9.999,46.101,0.421575633022984,9.399986107044466,-7.827591593177429,-0.2859775449176306,-1.0814530563167315,19.856134241805854,5.1661837560436705,1.425451101892262
450,9.999,46.167,0.4031860693256867,9.619866127760073,-8.015645507940823,-0.007251750210698104,-1.0816408029797944,20.450794751412012,5.598752007387767,1.9548038709142244
451,9.999,46.233,0.2147245413778211,9.757891193584541,-8.180189252899178,0.28241893754318953,-1.0818152673003618,20.19401685150931,5.978870484960978,2.7671517413200553
452,9.999,46.299,0.0886343815178201,9.830133974282585,-8.28079032397585,0.44802809488537837,-1.08197764075316,20.290563265941316,6.230918532117352,2.8790797011061455
453,9.999,46.365,0.0160842585847292,9.78502639883364,-8.267171439209022,0.5421412656787429,-1.0821194323607017,20.297298561943492,6.537759195870692,2.89946216937489
454,10.065,45.045,1.3753925593697758,2.9918515350257513,-2.2805037038963976,0.2970483432652241,-1.0768357032202445,-0.1611085641051015,0.4763646698709636,0.11547514778018433
455,10.065,45.111,1.4905027474505046,3.113660101447163,-2.2563243930748214,0.2395529563109048,-1.0770150743824212,0.31911337699899417,0.5098162099689831,0.0035214436515081608
456,10.065,45.177,1.5593873826241882,3.2425351183240387,-2.3122672391607866,0.2666621371432979,-1.0772123443025525,-0.08041613052506574,0.4977541339238767,-0.1723456807316442
457,10.065,45.243,1.4396381596181955,3.442325447521837,-2.3771282866253136,0.3102166854978303,-1.0774400562381545,0.08763964092897991,0.4874442067905382,-0.43422222372025854
458,10.065,45.309,1.440036328470491,3.7760034573166306,-2.4109785601719658,0.31456612747052737,-1.0776292875898357,3.1922546024476484,0.49378029132362355,-0.5220748076349885
459,10.065,45.375,1.439206355226679,4.272309970594659,-2.3984473203581054,0.2511176628155389,-1.0779197418539985,4.946174254183299,0.5201900728853752,-0.5471556053554023
460,10.065,45.441,1.5788153471967854,4.881907226844618,-2.3807512705996627,0.17252245333493232,-1.078182683023669,5.99392323715759,0.5450433148034288,-0.5973998038133453
461,10.065,45.507,1.5208229021636392,5.611135984066305,-2.377711907144609,0.07477269488163513,-1.078449646115819,10.01288798835185,0.5701885799501776,-0.5923887664227421
462,10.065,45.573,1.283557867820318,6.318253302426969,-2.592390531590521,-0.0746097540897431,-1.078762083340719,11.959697241049154,0.6621129525669811,-0.454817978546201
463,10.065,45.639,1.0313368829113638,6.843518695849426,-5.772980527132196,-0.29289922967789483,-1.079100676059141,14.172470309684211,1.4800407664095598,-0.3874581680715138
464,10.065,45.705,0.8968972639981553,7.316258709192491,-6.639684543130638,-0.6987550427959015,-1.0794369275870175,15.119446229384032,2.3517056611798246,-0.20901657947136026
465,10.065,45.771,0.5006061586878755,7.7503128105510735,-6.800512933937554,-0.729289963445749,-1.0797484631082026,16.175953093790344,2.6961332632511694,-0.1514459818415052
466,10.065,45.837,0.433371948830661,8.144552423913268,-7.0330304759135345,-0.6234425064813715,-1.0800370815437892,17.17780310934824,3.1707260677351137,-0.1206565560822877
467,10.065,45.903,0.2867814320519112,8.490515216756997,-7.2448916706029625,-0.5781531898541253,-1.0803031412679336,18.218008784000624,3.781048140866793,-0.07027364646770257
468,10.065,45.969,0.5091999499759448,8.758369261266399,-7.351648356669558,-0.5397954836894541,-1.080552581204037,19.320792242684668,4.470831034356583,0.2878041571366369
469,10.065,46.035,0.4018417155517406,9.076916659873834,-7.488384088179723,-0.41562760095697604,-1.080787723358283,19.847445577257965,4.99349715534119,1.2152190992997016
470,10.065,46.101,0.3967933592497122,9.43211856647502,-7.737749520471483,-0.16727337659066216,-1.08100454155405,19.591363499741774,5.374306874638766,1.4774896881694501
471,10.065,46.167,0.3752790124334228,9.668531561480904,-7.968420839699025,0.14314402826640144,-1.0812046683357908,19.932627630592535,5.789118703982398,1.8495408222442
472,10.065,46.233,0.2185229251103142,9.828241129391909,-8.190164365112205,0.5123475883776195,-1.0813897527292968,19.563837541105805,6.161509064978092,2.589617560814216
473,10.065,46.299,0.0967647053296121,9.857916227519201,-8.275459456888948,0.7244271694467981,-1.0815612644858847,19.73912737226119,6.507495532679151,2.8296930381400633
474,10.065,46.431,0.0,9.530326017686615,-8.141014557064608,1.2736025676979859,-1.081868656924887,18.883461949984664,8.00292245505905,3.088470337206423
475,10.065,46.497,0.0,9.453139140900792,-8.110018499063438,1.498914713737481,-1.0820107218023438,18.632540560097755,8.40672885058918,3.2134619459141125
476,10.065,46.563,0.0,9.38981001779577,-8.064069005143546,1.5712375454231657,-1.0821440807447742,18.53131514875891,8.565852624193745,3.2933178751413426
477,10.131,45.045,1.404025776113195,2.9483816995063785,-2.24320228311706,0.3208307452439007,-1.076420365181708,0.057217296742342216,0.4610012200364882,0.1452206584091894
478,10.131,45.111,1.507599389494675,3.059580161713579,-2.2341586181298494,0.2915794531812624,-1.0765882744563515,0.18024797532684922,0.4809086560911375,0.05801486507239023
479,10.131,45.177,1.4666336162790483,3.23151735736527,-2.262368250885797,0.30411601743548156,-1.0767885482938269,-0.05245304763547201,0.4857818802720837,-0.2782162864035372
480,10.131,45.243,1.4535419169577906,3.4696571275606316,-2.313125552034748,0.34323017397424055,-1.0769772308635932,0.09317135417185352,0.4799683396745954,-0.41363883669604223
481,10.131,45.309,1.329689276810707,3.8359656501292214,-2.350624182152785,0.3544813995110684,-1.0771562573906008,2.1466421217058826,0.48580978974519595,-0.44186204133195545
482,10.131,45.375,1.548884136774484,4.328624026035188,-2.380312914934919,0.33884202800386254,-1.0774667848739166,3.8907493711482526,0.49737116442413654,-0.45702927408649546
483,10.131,45.441,1.6180713138353418,4.9741907634145495,-2.3918045707383513,0.27015732787603697,-1.0777109746096845,7.365947038121687,0.5185524507709907,-0.48187106002427926
484,10.131,45.507,1.4644929248005114,5.779705651065838,-2.461218320179139,0.13325897250073343,-1.0779640393635321,11.089962390203105,0.5593561986151956,-0.43208185533977755
485,10.131,45.573,1.222305771240633,6.573130373641298,-3.8904251790419497,-0.14136114653302695,-1.0782699655367298,12.449910277820011,0.7776275678144869,-0.06163106412768917
486,10.131,45.639,1.2564162122416336,7.076555393953152,-6.044406406878913,-0.8555231158453867,-1.0786102356114287,14.16133719323912,2.168079706199365,0.06761032071868273
487,10.131,45.705,0.706307294552086,7.403191461843559,-6.208926180889495,-0.9405658663161227,-1.0789474653039886,15.798034324022586,2.65927250609636,-0.04101660146241761
488,10.131,45.771,0.4345576757406261,7.7698202590333985,-6.418043885309789,-0.8143764476092862,-1.079268292389186,16.58009839440427,2.948165156518338,-0.06515850171587856
489,10.131,45.837,0.3787892398488679,8.165187272040285,-6.7298215747091366,-0.6366492873622442,-1.0795663994293911,17.429798533020474,3.35809737141439,-0.03044061532935807
490,10.131,45.903,0.2884693043421612,8.487014491643162,-6.989399410398824,-0.5463723585888752,-1.079842251605128,18.019434031851663,3.9548668868105445,0.030061912384150825
491,10.131,45.969,0.530247848388539,8.738519907607401,-7.151761834013586,-0.4745284093921157,-1.080097403353521,19.05223465047777,4.637162291629882,0.3756101100300515
492,10.131,46.035,0.4204493466955574,9.041611158171781,-7.322055429867795,-0.32031909258523084,-1.0803382228876919,19.4278019545916,5.159570882240057,1.265275708885695
493,10.131,46.101,0.4033110013285075,9.378937512999256,-7.572623549492311,-0.0652032057232288,-1.0805655627007498,19.23203056073633,5.557767045943574,1.4274119761763218
494,10.131,46.167,0.3796229207138468,9.628735762639916,-7.843892322263472,0.2824081006516411,-1.08078025777092,19.077635089416596,5.962695763943656,1.6548728173709004
495,10.131,46.233,0.2501754505657851,9.773493367328294,-8.102181402715408,0.7199022247981492,-1.0809831103533767,18.66939031195099,6.383437916452859,2.301984448086064
496,10.131,46.299,0.1366318065802591,9.745052611660658,-8.158658740109484,1.004508244134456,-1.0811748784436448,18.546936811171513,6.908420128693891,2.743743107848509
