fid,X,Y,f,Intercept,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
404,9.867,45.837,0.1724137931034483,-0.42193693565643364,1.0585664762454274,0.670996634487111,-0.5086394161967311,-0.015229435620678144,-0.7558460187044895,-0.509692652654796,-0.4131217653513832
405,9.867,45.903,0.0689655172413793,-0.5323888838983682,1.0616149318829238,0.6735960245251584,-0.5137542537688881,-0.017736869277441728,-0.7191406555096633,-0.5085642771532679,-0.40906926299398494
406,9.867,45.969,0.0172413793103448,-0.6209015828192628,1.0233245862239482,0.6343625048051531,-0.5100548869259875,-0.01986387120766092,-0.7051665087600014,-0.5331000860718139,-0.42179099491181227
407,9.867,46.035,0.0172413793103448,-0.6907927024496002,0.9669367490827394,0.5758871560877687,-0.5041699041558172,-0.04260810370737792,-0.7250389362561952,-0.5899855209664728,-0.4423947726540356
408,9.867,46.101,0.0172413793103448,-0.7534130558023405,0.9404745228386756,0.5648945663948959,-0.5015606504088124,-0.027611202047381413,-0.6988488165798095,-0.6049360888732692,-0.43582151331623403
409,9.867,46.167,0.0172413793103448,-0.8042315678339829,0.8956817744010823,0.5301134000701189,-0.49832247632713966,-0.036957154636753545,-0.680870485980269,-0.628282587903257,-0.4070332103723676
410,9.867,46.233,0.0172413793103448,-0.837273498086309,0.8481213728596437,0.4856592548654905,-0.4904067673607212,-0.05830951315866979,-0.6565939741198018,-0.6386131156791042,-0.33174942183444517
411,9.867,46.299,0.0172413793103448,-0.8531625440181813,0.7946450771523589,0.4316291228600228,-0.4829153173443774,-0.10639870746526152,-0.6657851796964701,-0.6684539550692357,-0.30527162177115735
412,9.867,46.365,0.0172413793103448,-0.8618171925338411,0.7893834447830925,0.4275828753094635,-0.48134710306571515,-0.11467881033295282,-0.658107443238678,-0.6615910941696489,-0.2915163472558926
413,9.933,45.111,0.4827586206896552,0.14626440333734103,0.5712170254484994,1.9904360422289555,0.2393590373327439,-0.8527185853923478,0.03677670619997258,0.36818990761405956,-0.8611084519062147
414,9.933,45.177,0.5344827586206896,0.13733898925403026,0.5867456216517132,1.7388357911663226,0.22806782547778492,-0.7438094399465016,0.1385683533256225,0.3805924052127154,-0.8280013098933516
415,9.933,45.243,0.5,0.1135689914788386,0.5406051790500261,1.6784845111820625,0.22108615559866837,-0.8589552724676408,0.15153525084323077,0.35926148830581595,-0.7116094825181125
416,9.933,45.309,0.5344827586206896,0.09529284454342526,0.5534242747533084,1.4447502906363558,0.2025453938984394,-0.2570157359503313,-0.007295655780183265,0.3710619332821377,-0.400087683717785
417,9.933,45.375,0.5689655172413793,0.07694418562043803,0.5569563224992305,1.112130007435794,0.18166889195943803,-0.021395579947607275,0.12633171769837898,0.3753300319656889,-0.37188835474636606
418,9.933,45.441,0.5689655172413793,0.04489377176782862,0.5342656490687433,0.6964857659061247,0.17402027699056163,-0.00507785474971645,0.18338459624842596,0.3691315768363032,-0.3554491407623248
419,9.933,45.507,0.5517241379310345,0.017667310282385485,0.5146847372587023,0.6983595788265502,0.16518677729882597,-0.0011696690785892425,-0.23758575844235139,0.36578095762574253,-0.33834217275282696
420,9.933,45.573,0.5,0.017337348070235445,0.4632552544043432,0.7229261891986412,0.14341271587248236,0.0024356059344320113,-0.46894686391396195,0.34734459637946924,-0.325956295816448
421,9.933,45.639,0.4827586206896552,0.00020377358048791552,0.5675299468502168,0.8911748112782882,0.061489318564999826,0.17040797449915274,-0.7411160093056552,0.21754219578721257,-0.16953035549292117
422,9.933,45.705,0.3620689655172414,-0.10092494700386243,0.7239599795612052,0.7901613385074904,-0.4270644997094799,0.17057534904245322,-0.541558349086046,-0.36441213344362716,-0.374418949509701
423,9.933,45.771,0.2758620689655172,-0.23280833133721518,0.7435530670455133,0.4011381415095433,-0.51670998969365,0.12215204504262925,-0.5864914455989176,-0.4461000019827051,-0.4809332574707731
424,9.933,45.837,0.1724137931034483,-0.35841579171379856,0.8545973053384892,0.5555298586937268,-0.5336807096002084,0.16618521600334013,-0.52447211025682,-0.4173058031060763,-0.4150620587058793
425,9.933,45.903,0.0689655172413793,-0.4731415175551955,0.8855985871889839,0.5869957164128812,-0.535699373232537,0.15195107640193317,-0.4718763764700166,-0.3967317169701926,-0.39625828095259097
426,9.933,45.969,0.0172413793103448,-0.560414259453531,0.8514393764803267,0.5317043507846246,-0.523831491676078,0.11897065594995038,-0.45347130646263095,-0.4083117689516917,-0.40806401326630437
427,9.933,46.035,0.0172413793103448,-0.6281158038125001,0.7924020444613945,0.4611481949507136,-0.5114261162250031,0.07007591629151713,-0.4824118278872669,-0.4621848715290763,-0.4297889042440622
428,9.933,46.101,0.0172413793103448,-0.690341782074381,0.7610371949397434,0.42623230762478165,-0.5015533890019381,0.06242022182825685,-0.47029182464420904,-0.47687394381346065,-0.41971780966527494
429,9.933,46.167,0.0172413793103448,-0.7460128741194069,0.7110961501012443,0.3685713373493541,-0.49052610731948515,0.029340619047981294,-0.4587408925557592,-0.4900484019490244,-0.36617204520465785
430,9.933,46.233,0.0172413793103448,-0.7848158558807327,0.6587602147029477,0.3125466286880656,-0.47325612919074916,-0.014877160087941509,-0.43914056068638607,-0.48871458992614375,-0.23623535317429922
431,9.933,46.299,0.0172413793103448,-0.808636023877036,0.5988744505987124,0.265948364560829,-0.46042599581651766,-0.07887009776065802,-0.4542820170692174,-0.5084134449561878,-0.20157211752468293
432,9.933,46.365,0.0172413793103448,-0.82088424320037,0.5929601694842088,0.25941951209999964,-0.4561340599862966,-0.09853539502378174,-0.455169267777228,-0.5018027554891289,-0.1926776881043401
433,9.999,45.045,0.4482758620689655,0.2564228716576916,0.6500137533287322,2.584062948111858,0.411403358666261,-0.8005613354486836,0.0119988991782767,0.38851441440435364,-1.0700251965417733
434,9.999,45.111,0.4827586206896552,0.2496410816002207,0.6556637610800904,2.58553692029086,0.3597515280931598,-0.7830353593457736,0.07629154446762874,0.40103634906055363,-1.0372328151471708
435,9.999,45.177,0.5344827586206896,0.22753220142846337,0.630886396138373,2.58612779407996,0.32555963164724033,-0.7285242780825112,0.15268129857836577,0.3937859229173807,-0.9552205640732615
436,9.999,45.243,0.5,0.19762135108428383,0.5730272573712905,1.960013603434214,0.3079776688985204,-0.7222474789919433,0.22309624941274828,0.3676045802917949,-0.6323489390566667
437,9.999,45.309,0.5517241379310345,0.16538236135669615,0.5680454029177595,1.3930518801651053,0.29125791511561605,-0.43329917506387144,0.04697004754221175,0.37241066470681294,-0.4620990100396839
438,9.999,45.375,0.5689655172413793,0.13247073756972533,0.5417952385216935,0.8767170579628057,0.27411776904440655,-0.046749663813275874,0.1831923237951661,0.3652016617708896,-0.4071470066126375
439,9.999,45.441,0.5517241379310345,0.09633537088603264,0.5101171550150949,0.6727720875723093,0.26217583453800963,-0.0023499158411288534,0.19726930404828752,0.3581769227385863,-0.38016490351301047
440,9.999,45.507,0.5344827586206896,0.07191340546417962,0.4900037738583111,0.6977321624396067,0.24800217169981234,0.011007081514855695,-0.18105460643474952,0.35571096613159686,-0.3614966370723639
441,9.999,45.573,0.4827586206896552,0.07854507043798062,0.4476952331653451,0.7414403713533975,0.21810032342653302,0.03276258403428992,-0.6304808929753563,0.34199767537211156,-0.336463153601191
442,9.999,45.639,0.4482758620689655,0.061386978053564495,0.4433414093120658,0.9420169196269471,0.10618245137226062,0.2149235962669434,-0.6890470202836103,0.11467309421016786,-0.20057081866913662
443,9.999,45.705,0.3103448275862069,-0.03850840332464037,0.530966284085698,0.6978406293028975,-0.4316818894529542,0.22469454123031096,-0.4413807719915774,-0.3554224897712588,-0.3553558803095987
444,9.999,45.771,0.293103448275862,-0.17315485607517328,0.532609476312,0.2544446804116595,-0.5257352250778173,0.1313119632307772,-0.45450652862956,-0.42081573364023217,-0.5077320658851345
445,9.999,45.837,0.1724137931034483,-0.3002927753642692,0.6404072732203638,0.4014765338594719,-0.544750212090793,0.21391172962053567,-0.3597105231968811,-0.3634370855916471,-0.42283471294123953
446,9.999,45.903,0.0689655172413793,-0.41708962710684094,0.6896822469367103,0.45140014051214605,-0.5420656088353077,0.2300484245770536,-0.29098428078328087,-0.3212338253335924,-0.38683488207860306
447,9.999,45.969,0.0172413793103448,-0.5072013381955454,0.6756591714399176,0.39794842764973937,-0.5265699834453118,0.20461152449960285,-0.25325057377957877,-0.3036357478345687,-0.38338275049639753
448,9.999,46.035,0.0172413793103448,-0.5791842224738197,0.6266708113198829,0.33593151839573926,-0.5111995999201728,0.14156420231504774,-0.2759091047363047,-0.34000616038574866,-0.4013052760806005
449,9.999,46.101,0.0172413793103448,-0.6459917303210307,0.5958969655697025,0.2943102534335135,-0.4967088087977548,0.11246746475037525,-0.26569659026836523,-0.3436869600979803,-0.3770856675956695
450,9.999,46.167,0.0172413793103448,-0.7078773142777814,0.5501832471619907,0.23752351404403266,-0.4788808823293942,0.06054917137307965,-0.2554547645175494,-0.3430221998659275,-0.30636552887376906
451,9.999,46.233,0.0172413793103448,-0.7535989781895825,0.4923417690992563,0.17725917634453775,-0.4522104334998575,-0.004970125009191363,-0.24002379569849597,-0.33111213600414224,-0.15076274310609425
452,9.999,46.299,0.0172413793103448,-0.7796510136112363,0.4241979995961095,0.12959511039156435,-0.43292103817323496,-0.09453700332742163,-0.27195445884975117,-0.35144557155188505,-0.11023948636076286
453,9.999,46.365,0.0172413793103448,-0.8097063278282758,0.4186298797472825,0.08972796686530662,-0.4206270515413847,-0.1273404321498573,-0.2633687909934773,-0.32367054625597974,-0.08286139330983977
454,10.065,45.045,0.4482758620689655,0.34445430819757317,0.7173397377371549,3.34772797481329,0.4755605535120056,-0.9456620335920736,0.04401712379424212,0.4164588925843913,-1.0919139569085705
