fid,X,Y,I,Intercept,AGRI_AREA_SURR,BUILT_AREA_SURR,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_BLOCK,SIARL_9_SURR
48,8.745,45.903,0.6246538493692779,8.592907823439722,3.792507216552127,-3.8527227705206237,-1.5052794650069943,0.6493179903930658,17.70320517320217,-13.891598355412519
49,8.745,45.969,0.5208022237222604,8.4732001420597,4.174284543951669,-3.852823404584172,-1.5051227814144839,0.6492019299940144,18.774483456247502,-13.039479843130305
50,8.745,46.035,0.3346090184039625,8.466942718725306,4.378518597777287,-3.852919514442162,-1.5049745254208398,0.6490900419508049,19.21351598695727,-12.760142877339758
51,8.745,46.101,0.2900187192275748,8.301240240512334,4.550542784529279,-3.8530113243736586,-1.5048342181441567,0.6489821534408362,19.66632941949024,-12.367610001922746
52,8.811,45.045,1.130684579348418,-0.7074638204122391,-1.3525042950215076,-3.8507289631601878,-1.5084679871010833,0.651463970056852,0.27163908418324784,-1.9180252155573612
53,8.811,45.111,1.160627209243911,-0.6265953713149003,-1.3719279154929631,-3.8509261839668896,-1.5081333509246386,0.6512632683577606,0.8412691398411702,1.4337211629596747
54,8.811,45.177,1.1830339359834845,-0.19186738804070935,-1.243536586590395,-3.8511137848299066,-1.507816225655843,0.6510704054956336,0.6984613815457869,0.6950505351190771
55,8.811,45.243,1.2555241585890118,0.4638335785202811,-1.037748704758542,-3.8512922478093627,-1.507515985449098,0.6508850694691778,0.6254779743718781,1.070658277665206
56,8.811,45.309,1.3579824008797794,1.0937499633773338,-1.0111382435351024,-3.851462035025549,-1.5072319568361345,0.6507069559186958,0.8398565674288903,-0.9784850555552097
57,8.811,45.375,1.4261526219461635,2.02802874279137,-0.8702532516967074,-3.8516235884918846,-1.5069634364549516,0.6505357688711677,0.8474169638452381,-0.7777867590556165
58,8.811,45.441,1.3993266777250355,2.8401899024811095,-1.0419487326563157,-3.8517773301732405,-1.5067097055476768,0.6503712212915251,1.6813644451631458,-3.13198309626929
59,8.811,45.507,1.398231565076376,3.3141539559654634,-0.5894940779508574,-3.851923662224083,-1.5064700416430497,0.6502130354698232,1.9312111101534692,-7.460826489600548
60,8.811,45.573,1.4451981083192402,4.65574168525925,4.237693827570944,-3.852062967368105,-1.5062437278190186,0.6500609432703066,4.023862410119538,-12.295825536375467
61,8.811,45.639,1.454959815105192,5.017948238832993,4.717286784828705,-3.852195609386966,-1.5060300599104972,0.6499146862649964,10.688578073399446,-11.753001040695805
62,8.811,45.705,1.2985351742838696,7.187158042965935,2.2420305850123503,-3.852321933691124,-1.5058283519915994,0.6497740157714137,13.444025365994769,-14.250317872681464
63,8.811,45.771,1.1294988524384528,8.257492039429735,2.107228798402937,-3.852442267950395,-1.5056379404240163,0.6496386928113773,15.85394888193381,-14.20241906290481
64,8.811,45.837,1.017379795148912,8.8852594287416,2.0763995816287357,-3.8525569227655874,-1.5054581867260457,0.6495084880054688,17.767913113853844,-13.121034083488624
65,8.811,45.903,0.7257564073958153,9.489546090530503,2.101174006674122,-3.8526661923660988,-1.505288479481542,0.649383181415627,18.69027874188682,-12.590768864243902
66,8.811,45.969,0.5435921998465566,9.18153742016204,2.801777358468028,-3.8527703553211037,-1.505128235475655,0.6492625623465736,19.878933239411232,-11.668369019733062
67,8.811,46.035,0.3860379654997272,8.99505151964839,3.485888554734106,-3.852869675254305,-1.5049769002151263,0.6491464291151187,19.77759913188499,-12.06378472729303
68,8.811,46.101,0.2801427954639732,8.58052833608103,4.016569153177247,-3.852964401554404,-1.5048339479651125,0.6490345887950261,20.167431510347342,-11.793926307916685
69,8.877,44.979,1.091401102160807,-0.5104905995403559,-1.78678531489754,-3.850344029579422,-1.5089780858602366,0.6518686456581875,0.31562588757962506,-0.9666342618877174
70,8.877,45.045,1.1187166748331625,-0.57992857243131,-1.6872055929456264,-3.8505664929800196,-1.5086067712476139,0.6516452724915274,0.23838143997595312,-1.932366836058797
71,8.877,45.111,1.1656645909872876,-0.38084667779441006,-1.6439403743458503,-3.850776078077462,-1.5082551340807255,0.6514321914502642,0.32042262747083644,-1.215056698778156
72,8.877,45.177,1.2424189338657388,0.10397699754740897,-1.5270178882777685,-3.850975037259141,-1.5079224739015622,0.6512277522391383,0.6606430255008022,0.3444383396728618
73,8.877,45.243,1.2805592995410704,0.7670642897707236,-1.4317812347429282,-3.8511639239548634,-1.5076081104364134,0.6510315989236122,0.8049967501958328,-2.1104693476995497
74,8.877,45.309,1.4186397950243834,1.4663601618088102,-1.5415277885328522,-3.8513432680270663,-1.5073113021265323,0.6508433842699742,1.265249946840957,-2.178381134681413
75,8.877,45.375,1.525957453242543,2.5697221252544993,-1.2842494009971073,-3.851513575494394,-1.5070312686161533,0.6506627707405941,1.0248035337918386,-2.7087212613307017
76,8.877,45.441,1.522644419366451,3.262837265889705,-1.3932285855777062,-3.851675328560389,-1.5067672090365496,0.6504894312283025,2.6216293339741896,-2.824785493489687
77,8.877,45.507,1.5281656530872771,3.9529093538967164,-1.4142327534908037,-3.8518289858837966,-1.506518316640224,0.6503230495713098,3.1612289485554292,-4.495055877101018
78,8.877,45.573,1.5063911795699574,4.805327926273836,2.91038894757788,-3.851974983037131,-1.5062837903135624,0.6501633208846276,3.9871345598037404,-9.910666704711485
79,8.877,45.639,1.4779824963643722,4.993572158431815,3.8245814882970377,-3.852113733109041,-1.5060628434550358,0.6500099517391523,5.729305089596247,-9.870001557178878
80,8.877,45.705,1.342316129420614,6.814844512888923,1.322299563188476,-3.852245627413428,-1.5058547106567837,0.6498626602152437,14.013919388620046,-12.049819180659057
81,8.877,45.771,1.1606180143434186,8.429575070810573,0.28069940147885275,-3.852371036275107,-1.5056586525753115,0.6497211758538215,17.3033072219581,-12.114950650066119
82,8.877,45.837,1.0584920194006089,9.809821028913557,-0.5668994839696828,-3.8524903098670014,-1.5054739593257238,0.6495852395246656,19.304576318579166,-11.128804847516857
83,8.877,45.903,0.7249129717795477,10.617784897414484,-0.38850286617390006,-3.8526037790787266,-1.5052999526854995,0.6494546032286614,20.531109371896697,-10.219504276131833
84,8.877,45.969,0.5841329906936124,10.095936241258846,0.74493762295122,-3.8527117564003186,-1.5051359873496175,0.6493290298481649,21.975113179030238,-9.144461621610795
85,8.877,46.035,0.3334765700101575,9.284128116135012,2.7661368393254264,-3.8528145368081956,-1.504981451439303,0.649208292857489,20.736632835917714,-10.976994446619134
86,8.877,46.101,0.3203353961920555,8.764259262331676,3.629378326617436,-3.852912398643108,-1.5048357664321717,0.649092176003539,20.566624835450135,-11.329719765457355
87,8.943,44.913,0.7158121521741176,0.039274297124468796,-1.5407045234715846,-3.8498968971972274,-1.5095623597798404,0.6523331574192598,0.45471706387028166,-0.12109339368056615
88,8.943,44.979,1.0004473562309564,-0.23701320426157296,-1.8174239409453443,-3.850148496092038,-1.5091508338040829,0.6520841523411627,0.35665971127448637,-0.09127656050526409
89,8.943,45.045,1.0935039017510242,-0.1762442211412864,-1.7570294912405817,-3.850386115228956,-1.5087593164192983,0.6518459667029272,0.35786611754171616,-0.05140414571781218
90,8.943,45.111,1.1750111183550316,-0.021762546859059706,-1.848572388604016,-3.8506096362906144,-1.5083890002201827,0.6516189685504111,0.36853129230285664,-0.3849769822163104
91,8.943,45.177,1.273017427115073,0.42121116225108446,-1.8777536770716141,-3.8508213614832942,-1.5080392988638183,0.6514015426850226,0.523618389702021,-1.06685527860706
