fid,X,Y,f,Intercept,NAT_AREA_BLOCK,INDUSTRIAL_AREA_SURR,ROADS_SURR
89,8.943,45.045,0.4941176470588235,0.2515063273235375,-0.37126357681574673,0.07934419081933265,-0.1990779538685371
90,8.943,45.111,0.5058823529411764,0.2659331767455904,-0.36911178921781923,0.060496497922741845,-0.1843641337673192
91,8.943,45.177,0.5176470588235295,0.29446119297153506,-0.37624951206196855,0.026117368758927586,-0.06554155002514575
92,8.943,45.243,0.5529411764705883,0.34327383351579427,-0.4230480102873145,-0.05460817746686224,0.11157880357953484
93,8.943,45.309,0.5529411764705883,0.38427462388480016,-0.4837406043376993,-0.048283897537025215,0.12140954975245663
94,8.943,45.375,0.5882352941176471,0.4002069349536429,-0.5021911979427931,-0.026995931360822338,0.07938666053514068
95,8.943,45.441,0.5882352941176471,0.38719331560455006,-0.4866329326186841,-0.026158407167568863,0.06843900337637437
96,8.943,45.507,0.5882352941176471,0.3666714916739971,-0.47270497990723903,-0.02111514989077885,0.0726170121430653
97,8.943,45.573,0.5882352941176471,0.368878243772225,-0.48375924274798454,-0.013484886546046744,0.08425683714706317
98,8.943,45.639,0.5764705882352941,0.36034462602904155,-0.518547763583912,-0.007758713901399468,0.09147830715691477
99,8.943,45.705,0.5058823529411764,0.33296252243513885,-0.5288249730555576,-0.009064692378647592,0.0947532251737086
100,8.943,45.771,0.5058823529411764,0.28287834823833147,-0.44702230949462674,-0.009517843225646024,0.09480033596678439
101,8.943,45.837,0.4117647058823529,0.19646678248667673,-0.41708045428520935,0.006169059513892437,0.06860978664239818
102,8.943,45.903,0.3529411764705882,0.13000116093640818,-0.357539425915833,0.24474733560123924,0.0038122965925754624
103,8.943,45.969,0.2588235294117647,0.11124175318385068,-0.34388491932250265,0.4313700353695117,-0.040290398508233675
104,9.009,44.913,0.4,0.2252098661450923,-0.39866388215369436,0.3397700868818583,-0.21151082214310155
105,9.009,44.979,0.4470588235294118,0.24252967015369012,-0.39985386820829333,0.23668984017006311,-0.1980464452473545
106,9.009,45.045,0.4941176470588235,0.2613052371916273,-0.40452183637909706,0.12653493848086783,-0.17905449609360763
107,9.009,45.111,0.5176470588235295,0.2781444833438321,-0.4090291495673344,0.039538009722681774,-0.16067275460328037
108,9.009,45.177,0.5294117647058824,0.3076998915006119,-0.42676848381316107,-0.0036975435963787348,-0.07489990037021774
109,9.009,45.243,0.5529411764705883,0.3396139013167506,-0.456578716742845,-0.05375837828872684,0.03659277321301444
110,9.009,45.309,0.5647058823529412,0.3660674291611688,-0.48505040261428184,-0.031612855037941014,0.06397035057888494
111,9.009,45.375,0.5882352941176471,0.37520449344366147,-0.4876320568596981,-0.03351933429524472,0.05842174806340188
112,9.009,45.441,0.5882352941176471,0.36841631757839644,-0.47732790752324095,-0.02831134764781614,0.06240124236065253
113,9.009,45.507,0.6,0.37028271449582195,-0.47963531978634455,-0.021523070607581324,0.07297070176398994
114,9.009,45.573,0.6,0.3902783484125721,-0.5057678360303972,-0.01421921479014774,0.08633303046425692
115,9.009,45.639,0.5882352941176471,0.3913904649568029,-0.5410967750883922,-0.007303828001620897,0.09449874869759117
116,9.009,45.705,0.5411764705882353,0.36022728811081184,-0.5417963778684648,-0.007638355358875618,0.09359011326956052
117,9.009,45.771,0.5058823529411764,0.30442330114654026,-0.5898531848090336,-0.009099980916600093,0.08840291837287259
118,9.009,45.837,0.4117647058823529,0.2319681459320997,-0.4746014597667607,-0.044008626753433366,0.05555402616068088
119,9.009,45.903,0.3647058823529411,0.20335229463584686,-0.4516842740840462,0.08585957274243522,-0.006980697728567705
120,9.009,45.969,0.2588235294117647,0.1571265577475584,-0.5455589032607033,0.2894895911183808,-0.03509077302971967
121,9.009,46.035,0.1647058823529411,0.07601722901615439,-0.6791980471703534,0.3785981742024933,-0.03824906447864109
122,9.075,44.781,0.188235294117647,0.20710507883617968,-1.0247031726602271,0.47431486276379164,-0.23014153434275117
123,9.075,44.847,0.2588235294117647,0.21209974637559492,-0.9289804779215748,0.4630870911816142,-0.2252842448889768
124,9.075,44.913,0.3529411764705882,0.21700352538661444,-0.5668318881916214,0.4817142145784806,-0.20391680154961345
125,9.075,44.979,0.4352941176470588,0.24562135450123276,-0.4583338425247454,0.4618409769700651,-0.17727315429948334
126,9.075,45.045,0.4823529411764706,0.2726169253235523,-0.4472090338614514,0.29708662464439384,-0.1589211812301764
127,9.075,45.111,0.5176470588235295,0.2867466319812372,-0.4477751672630755,0.10772814471659199,-0.14774912030582896
128,9.075,45.177,0.5411764705882353,0.3069129550964734,-0.4573355252731761,-0.006552002220366709,-0.08552066605119922
129,9.075,45.243,0.5529411764705883,0.32421068649241613,-0.4650265802063537,-0.05243694461657254,0.009151469986070221
130,9.075,45.309,0.5764705882352941,0.33845541518477085,-0.471131776376489,-0.032747386274089,0.04396052501131969
131,9.075,45.375,0.5882352941176471,0.3480870130266949,-0.4736181286758657,-0.031309461829716875,0.05483336645866388
132,9.075,45.441,0.5882352941176471,0.3538717116736795,-0.47383044846964295,-0.027045640388872326,0.06286368964617163
133,9.075,45.507,0.6,0.372740768775779,-0.4885509743559451,-0.02221449553843914,0.07326412320376675
134,9.075,45.573,0.611764705882353,0.39611487195958484,-0.5120075160304407,-0.0184742823336543,0.0827213682459808
135,9.075,45.639,0.611764705882353,0.40071121927477205,-0.5323019651178496,-0.01405532928987644,0.08853578700944632
136,9.075,45.705,0.5647058823529412,0.3792434461203089,-0.5227054742644642,-0.01191887972679245,0.09016127447245822
137,9.075,45.771,0.5176470588235295,0.3270127977093752,-0.5624722556750246,-0.014429020854983635,0.08714221305960516
138,9.075,45.837,0.4,0.28051931413938835,-0.49933818683639086,-0.0396765427374851,0.06252927287126588
139,9.075,45.903,0.3647058823529411,0.25711665717866844,-0.5072749970507389,0.07479869519163398,-0.014663604665717277
140,9.075,45.969,0.2470588235294117,0.18498234090036442,-0.6180780998122142,0.24545719715802608,-0.056302947632957394
141,9.075,46.035,0.1529411764705882,0.06774806404498476,-0.7651230002666234,0.35939536409131934,-0.08172364649482557
142,9.075,46.101,0.0705882352941176,-0.007795303886787501,-0.8511416274255754,0.40527312344839156,-0.12865159286155536
143,9.141,44.781,0.1058823529411764,0.19642806730062556,-1.0592419573171674,0.4907423372218682,-0.2639790380489079
144,9.141,44.847,0.2,0.2018607655154425,-1.0312035809732683,0.4873151875174235,-0.24654419813017933
145,9.141,44.913,0.2823529411764706,0.20396190735768627,-0.7837510238630432,0.5147466998072048,-0.20891431608030003
146,9.141,44.979,0.4,0.238675539001741,-0.5261514832481659,0.5113921372290647,-0.17219346330987717
147,9.141,45.045,0.4823529411764706,0.27636946971011656,-0.4885370593361892,0.3450296604496312,-0.15170679030735865
148,9.141,45.111,0.5176470588235295,0.279470031068927,-0.4640461158025942,0.1616456901654891,-0.1520226355221575
149,9.141,45.177,0.5411764705882353,0.29049431246058244,-0.46137156819027825,0.005205972226414591,-0.10675520158246327
150,9.141,45.243,0.5647058823529412,0.30781604429006193,-0.4673605562979205,-0.02916959386859361,0.01165322115459169
151,9.141,45.309,0.5764705882352941,0.3276952423418359,-0.4764411627157673,-0.022668340318527533,0.05185049481997667
152,9.141,45.375,0.5882352941176471,0.3440890262692483,-0.48240997754007653,-0.025487835667615755,0.06208024266279009
153,9.141,45.441,0.6,0.3604441509527193,-0.4898584522643442,-0.023891199009902764,0.06877666348064942
154,9.141,45.507,0.6235294117647059,0.37902387952352257,-0.5008861811050749,-0.022313066317079033,0.07370549160806844
155,9.141,45.573,0.611764705882353,0.39575842320965615,-0.509564625631166,-0.021991802286812842,0.07759540088081349
156,9.141,45.639,0.611764705882353,0.4018042425608649,-0.515152547571915,-0.02048900424843312,0.08156944294059433
157,9.141,45.705,0.5764705882352941,0.3965931406558195,-0.49673210627182024,-0.01751376854031409,0.08563476126887008
158,9.141,45.771,0.5176470588235295,0.3695445525680723,-0.5457907372658947,-0.010203851272459962,0.09256220425940549
159,9.141,45.837,0.4,0.3238488707650046,-0.553203616002323,0.017290151977235463,0.08056074211259964
160,9.141,45.903,0.3294117647058823,0.2766291223475178,-0.5532514784158922,0.13367585854014197,-0.019253187391120485
161,9.141,45.969,0.2352941176470588,0.16784738427084386,-0.6699433938785788,0.2809780214439629,-0.0530100200937358
162,9.141,46.035,0.1529411764705882,0.04377431429161703,-0.8051614895395058,0.37342168366053463,-0.1003408201994073
163,9.141,46.101,0.0823529411764705,-0.03074912057294856,-0.873243007361096,0.39560129952631545,-0.15338206219658007
164,9.141,46.167,0.0235294117647058,-0.08569595871345632,-0.9059148552193061,0.38863969399238074,-0.18442713392460885
165,9.207,44.715,0.0470588235294117,0.1946384926177831,-1.0403710726988422,0.49077689962817267,-0.18678350300953162
166,9.207,44.781,0.0705882352941176,0.1846058019221784,-1.068746754586748,0.5078442200655109,-0.2649218467580501
167,9.207,44.847,0.188235294117647,0.19839325684123937,-1.051235613168053,0.5008454124899033,-0.2488970221466717
168,9.207,44.913,0.2705882352941176,0.1947368887293882,-0.8176870218958285,0.5300453881406704,-0.22371335551265492
169,9.207,44.979,0.3647058823529411,0.22805057855880762,-0.5616453327420641,0.5383379369540897,-0.18446427801638887
170,9.207,45.045,0.4823529411764706,0.27441861237450743,-0.5212209130259478,0.37897350671967467,-0.15755564232814373
171,9.207,45.111,0.5058823529411764,0.2722683339978954,-0.4746279525154124,0.16463246498142053,-0.15970885444427746
172,9.207,45.177,0.5411764705882353,0.2781336876958967,-0.4652939312272051,0.022568380507731953,-0.13025953403445398
173,9.207,45.243,0.5764705882352941,0.31309968496926127,-0.486632811429127,-0.018106367770225965,0.02995492483421238
174,9.207,45.309,0.6,0.3388711263290269,-0.4980662569117045,-0.016735092355922816,0.06499704653125248
175,9.207,45.375,0.611764705882353,0.35894436522520895,-0.5048391769181237,-0.022918642827197543,0.06920711212441108
176,9.207,45.441,0.611764705882353,0.380278475552306,-0.5146508344165994,-0.02193228984527511,0.07388596769176498
177,9.207,45.507,0.6352941176470588,0.39761982906131876,-0.5215863277378376,-0.021424193067597082,0.07532851735009977
178,9.207,45.573,0.611764705882353,0.40183110919634124,-0.5124192917458303,-0.024077578872835785,0.0733003459780156
179,9.207,45.639,0.611764705882353,0.40587916969292426,-0.5003350529258506,-0.02619244383846192,0.074433385879241
180,9.207,45.705,0.5764705882352941,0.4197929350521337,-0.48105618562962493,-0.0228334650961805,0.08147414889042731
181,9.207,45.771,0.5294117647058824,0.4102158001979954,-0.5451213031180224,-0.008970012896476351,0.09455448609285955
182,9.207,45.837,0.4,0.3650169432952541,-0.5889378646895765,0.049112797489882606,0.09017132759872824
183,9.207,45.903,0.3411764705882353,0.29721316883173704,-0.5850454398536342,0.18821925190071986,-0.025678347372316404
184,9.207,45.969,0.2470588235294117,0.16089512111425677,-0.7089868134408372,0.32659901540592096,-0.028343097691369015
185,9.207,46.035,0.1647058823529411,0.022849670197727115,-0.847079452203739,0.39484839077670353,-0.0832437241840722
186,9.207,46.101,0.1176470588235294,-0.06469672041920291,-0.9079160854223716,0.40091114135989636,-0.155777826063495
187,9.207,46.167,0.0235294117647058,-0.1368190456098331,-0.9393270233257061,0.3896731564663526,-0.19267498537777084
188,9.207,46.233,0.0117647058823529,-0.1930272854407848,-0.9548089812330743,0.3591140127124143,-0.22125388746532487
189,9.273,44.649,0.0117647058823529,0.20897967726886804,-1.028984878103627,0.4748565422334991,-0.13808065066353026
190,9.273,44.715,0.0470588235294117,0.19954359368875213,-1.0395753392523206,0.4867334593025312,-0.16046054076007019
191,9.273,44.781,0.0705882352941176,0.1970376348853188,-1.0607686645140344,0.49574882603467846,-0.18561795597196096
192,9.273,44.847,0.188235294117647,0.21450619715702618,-1.0251570896622582,0.48581168882001524,-0.20942525473554097
193,9.273,44.913,0.2705882352941176,0.1993288321294709,-0.7560958637967596,0.5272723372049078,-0.23146124971415946
194,9.273,44.979,0.3647058823529411,0.21979115900848997,-0.5592318928759009,0.5602509361596613,-0.2066728619368257
195,9.273,45.045,0.4823529411764706,0.27400622330697844,-0.5386546532565047,0.4431765884891242,-0.17197954118613773
196,9.273,45.111,0.5176470588235295,0.28192664045779436,-0.4983058221337242,0.24382147070884594,-0.15749228642048285
197,9.273,45.177,0.5529411764705883,0.2925629633572171,-0.4895821133296303,0.10636899437257187,-0.10260599214748045
198,9.273,45.243,0.6,0.3237217767327736,-0.5038162023426349,-0.030444412083678374,0.04307955883291953
199,9.273,45.309,0.6,0.3504605458591451,-0.5138438899657051,-0.02211144706543422,0.06445629696990082
200,9.273,45.375,0.611764705882353,0.372957909784792,-0.5212278638562475,-0.02371588321328382,0.06980436659372752
201,9.273,45.441,0.6235294117647059,0.402863731731426,-0.537569338535882,-0.02071735318699445,0.07735232021443172
202,9.273,45.507,0.6588235294117647,0.42240180443293374,-0.544111437716623,-0.020140563032305346,0.07774955261059496
203,9.273,45.573,0.6235294117647059,0.42101346112116356,-0.5263670947387099,-0.024384169263132142,0.07210438612988772
204,9.273,45.639,0.611764705882353,0.42381222892356507,-0.5036863072227294,-0.02929754927397013,0.07120853988694772
205,9.273,45.705,0.5882352941176471,0.44522254081669477,-0.48820603119216655,-0.027458341699241485,0.07913384232472126
206,9.273,45.771,0.5529411764705883,0.43635784777298176,-0.5722305298565254,-0.014856513559387411,0.09057044933010971
207,9.273,45.837,0.4235294117647059,0.3919056408797986,-0.6433428349026552,0.019219458824668748,0.0812468463701307
208,9.273,45.903,0.3647058823529411,0.32283484070214985,-0.6469322617253446,0.19526708978613475,-0.034790221873454104
209,9.273,45.969,0.2588235294117647,0.1824399899565629,-0.7656370798968589,0.3356168150941503,-0.056772866829482474
210,9.273,46.035,0.2,0.020315908189718707,-0.8975294961547199,0.3920022085913314,-0.07775185598984623
211,9.273,46.101,0.1294117647058823,-0.09826841703508021,-0.9607099990191537,0.4061667252047211,-0.1472617800883868
212,9.273,46.167,0.0352941176470588,-0.20423530083179783,-0.9938668524897417,0.40845660527000055,-0.1852094074052386
213,9.273,46.233,0.0235294117647058,-0.2599012790386349,-0.9872277385311039,0.35132715659642766,-0.2315887898038321
214,9.273,46.299,0.0117647058823529,-0.2764552219898513,-0.9831210401434913,0.2665708313364431,-0.26784353881610523
215,9.273,46.365,0.0117647058823529,-0.28888080257675963,-0.9931079587944803,0.2165126893608933,-0.282840748648791
216,9.273,46.431,0.0117647058823529,-0.30039300133293534,-1.0067253007205312,0.20694360922618815,-0.2792114556039791
217,9.273,46.497,0.0117647058823529,-0.3045982664231167,-1.0115274086782025,0.20518740435061766,-0.2798905106742273
218,9.339,44.715,0.0470588235294117,0.20736670923828066,-1.0400397856413774,0.48059119222123614,-0.1502397333191179
219,9.339,44.781,0.0941176470588235,0.21342547317992722,-1.0498148105560943,0.4785130316739413,-0.15037038695923582
220,9.339,44.847,0.2117647058823529,0.22800545907486766,-0.9984631788586984,0.47072979185507546,-0.1959475111729322
221,9.339,44.913,0.2823529411764706,0.21439898818501998,-0.7176001471782676,0.5070375357008122,-0.2275836350757408
222,9.339,44.979,0.3764705882352941,0.22765258676517458,-0.5472499122495607,0.5541388131241982,-0.21799331812095238
223,9.339,45.045,0.4941176470588235,0.27806079193639505,-0.5361809158951056,0.47261831090534634,-0.18768606244332603
224,9.339,45.111,0.5411764705882353,0.2962559998604501,-0.5172577156743047,0.3601898009776231,-0.14109262717023768
225,9.339,45.177,0.5764705882352941,0.31255503019047287,-0.5113497218704781,0.026740820741402105,-0.03116813986605168
226,9.339,45.243,0.6,0.33800158570512107,-0.5183381385714825,-0.05321053680920756,0.04929740396073404
227,9.339,45.309,0.611764705882353,0.3689944021819624,-0.531190817729233,-0.027304306039617136,0.06719941257802325
228,9.339,45.375,0.6352941176470588,0.405309402847107,-0.5508353391862304,-0.02354212856942895,0.0772252174400305
229,9.339,45.441,0.6470588235294118,0.4402395813721709,-0.571252637297311,-0.019648666791477108,0.08309936248926938
230,9.339,45.507,0.6588235294117647,0.45271987388721857,-0.5699035809848539,-0.020064211750890112,0.07953862486506581
231,9.339,45.573,0.6235294117647059,0.4423878467927219,-0.5397098746642922,-0.027147505417562265,0.0693152462874013
232,9.339,45.639,0.611764705882353,0.45364878060374736,-0.5168748011303512,-0.032901405442125574,0.06941954517408305
233,9.339,45.705,0.5882352941176471,0.48031053097031,-0.5146958348105621,-0.02955550003066378,0.07921017633952583
234,9.339,45.771,0.5411764705882353,0.4719635127094628,-0.6247633502162515,-0.02168158380149736,0.0861584805613152
