fid,X,Y,Ex,Intercept,AGRI_AREA_BLOCK,BUILT_AREA_BLOCK,NAT_AREA_BLOCK,INDUSTRIAL_AREA_BLOCK,SIARL_2_SURR,SIARL_9_BLOCK,ROADS_BLOCK
141,9.075,46.035,0.0476600265044057,-0.640047625726807,1.38593580127219,0.9590662707608739,-0.18927977452308725,-0.23704658989043056,-1.112883485687155,-0.4164130662567148,-0.5427742176102772
142,9.075,46.101,0.0204208564342174,-0.6993954794961393,1.4355665170769596,0.9942612588214488,-0.2369492620980294,-0.24421662405363723,-1.2002365016881114,-0.5160513791994499,-0.607495170545486
143,9.141,44.781,0.0377454979807471,0.13581395072906827,-1.9913624664145035,-1.516047294842818,-2.240832324088519,0.8166965191850752,0.557724843429628,0.8842270479905351,-0.28803375340693005
144,9.141,44.847,0.0896221740167403,0.1255660837381368,-1.411475731655676,-1.5256405409998322,-2.1450727221354042,0.8138053226995414,0.14841947290543445,0.8572571058863929,-0.35045453215643313
145,9.141,44.913,0.1943965510657005,0.08427377643715553,0.1501316738592032,-1.3823947352227464,-1.4498466460080897,0.8512062153877893,0.014075593312671096,0.9989984957666497,-0.36706424465260284
146,9.141,44.979,0.2617125103405258,0.05639185212823254,0.3293761663576972,-1.2357424430032071,-0.2758114688791321,0.9044507549046108,0.036391403083923204,1.0274267616290922,-0.34955828501711683
147,9.141,45.045,0.4556040164149441,0.040325885829050556,0.36828173936499753,-1.1020605344093584,-0.22743363128741123,0.923499423111863,0.03729666390099631,1.0306179635952426,-0.3356497658537926
148,9.141,45.111,0.5608466582914029,0.01854122075409108,0.3996612101094996,-0.7518677787024863,-0.16369527452306032,0.8477928388415691,0.033835826607640326,0.9834668759297707,-0.31640835368543296
149,9.141,45.177,0.6887235812719248,-0.00012365786718293277,0.4715474699467074,0.13414377472194905,-0.08981419139733103,0.1294069793279989,0.013943935154899794,0.7454581979506255,-0.2128450924888676
150,9.141,45.243,0.7818205527111398,-0.0076876131421834346,0.5483258999964196,0.28023264897243993,-0.06434184987414854,0.1412708381288801,-0.0537266608270319,0.10181488684458041,-0.006070454087598052
151,9.141,45.309,0.8521786122950263,-0.015048314852333305,0.59473787890079,0.2883283864411152,-0.05288220449753987,0.14911346490989016,-0.12253041458759487,0.11830356441460564,0.06727850652346046
152,9.141,45.375,0.9192183401175076,-0.045130805154326596,0.5811455263660069,0.28349894497865313,-0.005331631482676706,0.14740227821515953,-0.07301612610257571,0.3435745018926202,0.07569973968845123
153,9.141,45.441,0.9915596376690022,-0.08580061182032696,0.7837671481121637,0.28617293432303087,0.05557520335104718,0.14954614961744916,0.08015928490900488,0.29867439837757687,0.08008214373035966
154,9.141,45.507,1.0556320170958136,-0.12276771175516371,0.8388434144776565,0.2967518878107258,0.05405482844170094,0.15166297708530896,-0.11853670078504681,0.20077125049959754,0.08616648654747354
155,9.141,45.573,1.0164965692009615,-0.15414304780562615,0.8706092423009628,0.3010812456499163,0.0458530746172554,0.15450786866281885,-0.14470804487541591,0.13969444510307394,0.09434715354874411
156,9.141,45.639,0.9766318013962196,-0.20607475092862781,0.8745482110417575,0.31477550744419014,-0.020430149882645063,0.15710363993388388,-0.4148446539122246,-0.03222168088656485,0.09730884565170145
157,9.141,45.705,0.8077185996243291,-0.28326905981019324,1.1482747547376677,0.2958658184278432,0.057862871303004645,0.15539003843583576,-1.0545415368058342,-0.0853337269659844,0.09256940314270429
158,9.141,45.771,0.6428241889957907,-0.3596485838129405,1.2202737260282326,0.29088594727621014,0.06904587277079821,0.1461635407807012,-1.2551421180190152,-0.27796973746879794,0.08786286985665963
159,9.141,45.837,0.4182347490983826,-0.4311221668712083,1.2460632910555267,0.30608002636983955,0.007011270336712186,0.021136310202990772,-1.2752744179626756,-0.3886538948220452,0.08534390931519112
