fid,X,Y,Ex,Intercept,NAT_AREA_SURR,INDUSTRIAL_AREA_SURR,ROADS_SURR
246,9.405,45.045,0.3653221227024943,-0.7234893875763131,-1.0290776384903122,0.3295566497845397,-0.19817161124681154
247,9.405,45.111,0.4715768076300987,-0.6461052716726408,-1.0946589335173045,0.2744374099036053,-0.12635029929308866
248,9.405,45.177,0.6321219776603052,-0.4906804917185958,-1.173887663749056,0.04358710802601692,-0.0029620993508507505
249,9.405,45.243,0.7127144080356791,-0.331032761086222,-1.2609625347115214,-0.004194614715186583,0.08167432914285565
250,9.405,45.309,0.8449645526263997,-0.15897565812227749,-1.3508374827850798,0.042345517259623586,0.1127393284490466
251,9.405,45.375,0.9422967024921296,0.011322474434119194,-1.4468139675445029,0.03327019374820667,0.12435942394718978
252,9.405,45.441,1.0100197160006097,0.1248947771663215,-1.5092113047785614,0.02985988201507078,0.12224919173311653
253,9.405,45.507,1.0298125585672002,0.1400616121334391,-1.4962138015585345,0.01429726949784737,0.10903861378737327
254,9.405,45.573,0.873842472366797,0.06639350223681853,-1.4135139325560475,-0.0135714241359816,0.09538473650587273
255,9.405,45.639,0.7290629350564612,0.041885696801139294,-1.3017338069364484,-0.046097299994157244,0.08984018973301056
256,9.405,45.705,0.5921689199433298,0.11942762641641758,-1.1621796322753268,-0.04605401796745998,0.0965623398746222
257,9.405,45.771,0.5014130486607393,0.14109262952613594,-0.651237684803724,0.022212931013134582,0.11395889550525448
258,9.405,45.837,0.2905145966518204,-0.009159664089100565,-0.5974568908469994,0.17644575683792257,0.11191970430870442
259,9.405,45.903,0.1163025579841201,-0.2063414678117714,-0.5979938829677359,0.28996948657805155,0.006679453997788985
260,9.405,45.969,0.0274085833149682,-0.3346725721205869,-0.5694824337581432,0.2935080862166974,-0.10185671392529391
261,9.405,46.035,0.0076795526622971,-0.43540311417382355,-0.5513340392697799,0.2957969023092972,-0.1327634441189728
262,9.405,46.101,0.0172431322736322,-0.523333107884179,-0.5424870446938177,0.2948711291198386,-0.146783237357402
263,9.405,46.167,0.0186365406064636,-0.5926470604833163,-0.5471862684503858,0.29275603763921104,-0.15902075167157628
264,9.405,46.233,0.007247281550314,-0.639884819455188,-0.5311397729389983,0.25245020468444035,-0.17077696754754507
265,9.405,46.299,0.0049619565371717,-0.6294321075493006,-0.5111550988755369,0.20977412856771016,-0.17634999715342703
266,9.405,46.365,0.0036341275029151,-0.6004799906722741,-0.49679450801975666,0.18295222650098775,-0.1785079843466714
267,9.405,46.431,0.0026429417768299,-0.5934347886856681,-0.49331279855671717,0.1780724879798663,-0.17900748907808803
268,9.405,46.497,0.0019956453291652,-0.5943633731507574,-0.4929832295873961,0.17841226661270337,-0.17925558046030954
269,9.471,45.111,0.4808806825239455,-0.6625751538043394,-1.143094483599873,0.0765197206107243,-0.08627577105450704
270,9.471,45.177,0.6390029441119771,-0.5064013755871231,-1.2261097597646708,0.0016184677574011541,0.023757075638492563
271,9.471,45.243,0.7441729554361147,-0.31069473219793764,-1.3296620290763757,0.008727613006693669,0.09093173225037451
272,9.471,45.309,0.8786226363115447,-0.12205808993386297,-1.433589010567239,0.055184785963649764,0.12445318132098479
273,9.471,45.375,0.9583502377947976,0.04786680867326185,-1.5358200711447214,0.06820629988400455,0.138936478818251
274,9.471,45.441,1.0269211172711408,0.1568238335133078,-1.5969998332225996,0.04598269590813534,0.13490681112202665
275,9.471,45.507,1.007890078776681,0.18080849535787677,-1.5906648244916428,-0.0014259246112798482,0.1155614694445456
276,9.471,45.573,0.9087253699827328,0.11837328985831966,-1.5163198657513717,-0.05409448791454746,0.09950492085862597
277,9.471,45.639,0.733184531303375,0.09356560885891063,-1.4255698360370683,-0.08770049396333385,0.09527716245454033
278,9.471,45.705,0.5620871841110205,0.15870068568100443,-1.2206500802736358,-0.082876821142644,0.10670928164252938
279,9.471,45.771,0.472585041090358,0.16587626615467793,-0.5926331057436313,0.018662000872534737,0.1259041882952845
280,9.471,45.837,0.2467087569845994,0.007787522274698791,-0.5976009532101103,0.23429754505387365,0.09165259114576263
281,9.471,45.903,0.064434532665734,-0.19992270871383178,-0.6049002289556462,0.2591674502254374,-0.04746260311495905
282,9.471,45.969,0.0072106127371783,-0.3213119110236211,-0.5777637732700349,0.24094569949150324,-0.11751685627024433
283,9.471,46.035,0.0165930664528565,-0.4036850697798197,-0.5557439776797041,0.22472806662552103,-0.13779744728372184
284,9.471,46.101,0.0178208258508649,-0.49065111233914865,-0.5472060047219134,0.21990518250917435,-0.15247835875756927
285,9.471,46.167,0.0176780351318286,-0.5674417510423656,-0.5490402985880931,0.22670794977863626,-0.16461063232335862
286,9.471,46.233,0.0065916554842275,-0.6223002515073701,-0.5381101383404253,0.2089580850127556,-0.1735354883139369
287,9.471,46.299,0.0041202488002168,-0.6236719323836115,-0.5184895080360387,0.18271746056207544,-0.17767795754239718
288,9.471,46.365,0.0028642842034804,-0.6046436341788475,-0.5059702343587954,0.17331675287178577,-0.17915281534023555
289,9.471,46.431,0.0019722315736508,-0.5992999525749135,-0.49945112390941687,0.17337927005952328,-0.17943900026242002
290,9.471,46.497,0.0014530950605039,-0.598189677654069,-0.4972315492993987,0.17557002140921285,-0.1795588898399449
291,9.537,45.111,0.4931798842133487,-0.6419083014218495,-1.2071906923451259,-0.09005120983485804,-0.05401669735219853
292,9.537,45.177,0.6706868412382989,-0.49328859564082733,-1.2801803434822068,-0.06481835966994788,0.029140971759868926
293,9.537,45.243,0.761232905071337,-0.29012075211606303,-1.3869375372326382,0.009115616076151328,0.09141016299376958
294,9.537,45.309,0.8934940965832473,-0.1023053585638796,-1.490477680426395,0.05377203962016528,0.12882053002372856
295,9.537,45.375,0.9757229539954018,0.0623275342100191,-1.5803536315492666,0.03525608543200927,0.14608353379496902
296,9.537,45.441,1.038625646697828,0.1635814730281011,-1.6365523422047867,0.0019285220531702566,0.14653577770091158
297,9.537,45.507,1.016101013943569,0.19999484924438377,-1.6481797768508826,-0.05173124749513893,0.12316583563997521
298,9.537,45.573,0.9199873306430164,0.1450462406723343,-1.5876596976354036,-0.108204655607292,0.10308519920422074
299,9.537,45.639,0.7290131238053362,0.09730288814641054,-1.4861969735104301,-0.13799527976793086,0.09976548118463849
300,9.537,45.705,0.5199401996123113,0.13659451971371278,-1.2319855386681062,-0.1318533267280067,0.11152535142421222
301,9.537,45.771,0.3902103840788429,0.11156699789231272,-0.6345651417000433,-0.02208841719087651,0.12543037403560267
302,9.537,45.837,0.140280306602473,-0.04697310007350804,-0.6220237054319995,0.20527301915168622,0.04991608867263769
303,9.537,45.903,0.0326411468935923,-0.22267513633748537,-0.6188232652959627,0.23495439136561078,-0.08458940508094047
304,9.537,45.969,0.0165246498473231,-0.3275971098102032,-0.5905813704521583,0.2177911317140728,-0.12687422423349642
305,9.537,46.035,0.0097957213514488,-0.3983517071266257,-0.5659752395250393,0.1921533142663223,-0.14279980412716467
306,9.537,46.101,0.0105866351898208,-0.47243873077199483,-0.553380086560141,0.17653772587794053,-0.15718755191319742
307,9.537,46.167,0.0101804005994513,-0.5363132698656086,-0.5469264342368312,0.16986814118178395,-0.16998451789738067
308,9.537,46.233,0.0055139926906626,-0.5819146171620218,-0.5356332109485231,0.1607514376830127,-0.1768629752042612
309,9.537,46.299,0.0027828518020689,-0.594270041898449,-0.5247757266852744,0.1565913747766739,-0.1791026185097011
310,9.537,46.365,0.0013970005421432,-0.5938862329107424,-0.5140198700294143,0.15769422834260516,-0.1800919728813764
311,9.603,45.111,0.5490684732757406,-0.6191918093979664,-1.2534131224202492,-0.1445947405543438,-0.049007335353673166
312,9.603,45.177,0.6841928219663479,-0.4568385469656423,-1.3251348933669655,-0.092172248709039,0.01815643025357406
313,9.603,45.243,0.7702636124098706,-0.2793381713431739,-1.4248831689844133,0.0020000242239073124,0.08722901010700394
314,9.603,45.309,0.9030983343876374,-0.10404966684858183,-1.5197423094744837,0.04821450895279325,0.13353033780666212
315,9.603,45.375,0.9713905132593964,0.042631514216367544,-1.5974483808758895,-0.016047516141920827,0.14678569161746682
316,9.603,45.441,1.0323947239950797,0.1435258533371384,-1.650152764106911,-0.04086756282426174,0.14624747206022037
317,9.603,45.507,1.053989004055339,0.2032825531476121,-1.672495573235695,-0.09229639328054391,0.11867907055936949
318,9.603,45.573,0.9234971260106456,0.1473807308204646,-1.6132369708315026,-0.14952149824763294,0.09786118827844925
319,9.603,45.639,0.7055327627943685,0.07382854239069847,-1.4966772676377265,-0.17324398638738503,0.09389664996550524
320,9.603,45.705,0.5096928715925453,0.08519812685626733,-1.2778605724021326,-0.1637007990721678,0.1001406997739494
321,9.603,45.771,0.3333934062468265,0.024565480931011605,-0.701035122624873,-0.05848512697968978,0.10137016501974613
322,9.603,45.837,0.1091043479505836,-0.1269099500098541,-0.6442897894330404,0.15613197500044898,0.003820361368531782
323,9.603,45.903,0.0244132015443395,-0.2582875249604456,-0.6259223979420119,0.2041284074022532,-0.10790830548863943
324,9.603,45.969,0.0105891154605321,-0.33966324306063544,-0.5951732240186407,0.18936059589187623,-0.13473908590692346
325,9.603,46.035,0.0092257213898599,-0.39925024347395044,-0.570645234306305,0.1636300535881972,-0.14791266059769703
326,9.603,46.101,0.0096366505957201,-0.46288095525965545,-0.5560822621788586,0.14642851338551366,-0.16059145773019579
327,9.603,46.167,0.0090758312155352,-0.5157441977513042,-0.546860517876812,0.1372270511134317,-0.17177894328946164
328,9.603,46.233,0.0047971852499753,-0.5511455612474532,-0.5387146979015058,0.13144485357370414,-0.17788077788490372
329,9.603,46.299,0.0021776046366927,-0.5653413473255502,-0.5320520172492831,0.12969383565357365,-0.1798101096825837
330,9.669,45.045,0.4714227240083858,-0.7828460927821459,-1.2315679296781807,-0.10000026565064238,-0.09483878865225893
331,9.669,45.111,0.5909089096926559,-0.626539080042649,-1.2734695108426766,-0.11259512690185362,-0.06642392083817314
332,9.669,45.177,0.6929546866257337,-0.437000095488585,-1.3521046045174852,-0.07381507186161344,-0.0035072884083191674
333,9.669,45.243,0.7741681103057282,-0.2737617494701329,-1.4419573881593897,0.011428304098013611,0.08282914266826699
334,9.669,45.309,0.8907657962438632,-0.11063550414953514,-1.5243326128183776,0.032136729897930684,0.13617689798628557
335,9.669,45.375,0.9560376027816656,0.010026106892872822,-1.5856126924117184,-0.05681954240345228,0.15199369733764115
336,9.669,45.441,1.0094314909893782,0.10107955845240213,-1.6270607528992744,-0.07516145895093916,0.14536481778139665
337,9.669,45.507,1.0188751703051857,0.16630696174051965,-1.650921794697092,-0.11959410949667686,0.10436184970477566
338,9.669,45.573,0.9077250814892625,0.11103253719997308,-1.585538870689828,-0.17764824021893844,0.08360976080353372
339,9.669,45.639,0.6873318766141525,0.03788793880715768,-1.4724126021451531,-0.19423955065268267,0.08162812033165093
340,9.669,45.705,0.4908967848775216,0.039500506929428,-1.2737854129334294,-0.17777023760258817,0.08590026430566447
341,9.669,45.771,0.284631097833156,-0.04178724272036775,-0.7394604119042256,-0.07601251506109616,0.07428256624406607
342,9.669,45.837,0.0935450063314395,-0.18628126593136868,-0.6582504653571302,0.11137837641735002,-0.03337506613415045
343,9.669,45.903,0.0213556191868362,-0.2894028807255594,-0.6318165868698428,0.1761663902930847,-0.12393202698705452
344,9.669,45.969,0.0103850152621912,-0.3590135648023521,-0.6000189619133192,0.16539044775791162,-0.14263545471718514
345,9.669,46.035,0.0088180671641307,-0.4133102540511946,-0.577509656614931,0.14477354509162055,-0.15310967379389717
346,9.669,46.101,0.0090043042993901,-0.47250644165711786,-0.5642964128096009,0.1323301812930342,-0.16247000947081186
347,9.669,46.167,0.0084033965849666,-0.5207739611610904,-0.5564829958740236,0.12724018767993076,-0.17231585568129054
348,9.669,46.233,0.0044750037099367,-0.552608763512141,-0.5464848387950835,0.11509476148223477,-0.17809114496994122
349,9.669,46.299,0.0019761764825717,-0.5649909831027327,-0.5408625687054429,0.10771078790967291,-0.17926979271057197
350,9.735,45.045,0.4881974668031224,-0.7797654579751268,-1.2476871840799424,0.010567291292642812,-0.09881676448128038
351,9.735,45.111,0.6136499114654187,-0.6266269275102695,-1.2856486062938632,-0.0047747208302090505,-0.07998074302054975
352,9.735,45.177,0.6955745029925827,-0.43167362618035976,-1.3690664680944156,0.014424111398683884,-0.02854910091957051
353,9.735,45.243,0.7745300651600553,-0.2767744144421084,-1.4409377956639213,0.034029448032961276,0.06712029453815241
354,9.735,45.309,0.8728324264372092,-0.12988007937198814,-1.510858976460054,0.03406614701337374,0.14484825845857752
355,9.735,45.375,0.9175504434360248,-0.008532509528272593,-1.5747271876657947,-0.027378146563402494,0.14627133367544595
356,9.735,45.441,0.9973502075006796,0.08539137342074246,-1.614716292679911,-0.07518081322512023,0.12297513396947235
357,9.735,45.507,0.957736452187548,0.12293222259229769,-1.6237839445386986,-0.14464309210582288,0.08236786655939492
358,9.735,45.573,0.8614169932734599,0.06526772351960296,-1.5531537841802845,-0.19570811149608686,0.06397446470944906
359,9.735,45.639,0.6586717046977603,0.02927592246863592,-1.4570880664964236,-0.19994580366053913,0.06530056952530673
360,9.735,45.705,0.4721838735754304,0.03052731829371334,-1.2286121074884093,-0.16992493543337617,0.07223774696824543
361,9.735,45.771,0.2517359045889413,-0.07362548958789153,-0.7441414293761286,-0.058987147285686714,0.041073188349671844
362,9.735,45.837,0.0844164594728905,-0.22525035862485027,-0.6664431156225159,0.12116182519808799,-0.06782573546885252
363,9.735,45.903,0.0170843786652612,-0.32069420491861844,-0.6347380794673368,0.16356884240033664,-0.13172738134572165
364,9.735,45.969,0.0097630267809099,-0.3821070463148127,-0.602773160507495,0.14790336249182293,-0.14566745479023022
365,9.735,46.035,0.0082510455729795,-0.4342343245444653,-0.5831384515626353,0.13080242710386014,-0.15469177500264494
366,9.735,46.101,0.0086877798221574,-0.4910590396952923,-0.5721417474185507,0.1220358328427357,-0.16229399593792115
367,9.735,46.167,0.0083593040198684,-0.5343007575291767,-0.5642488974532613,0.11690390056916411,-0.17079775747040055
368,9.735,46.233,0.0045516967487055,-0.5622568230284843,-0.5529011583861745,0.1009865925077083,-0.17630268389288484
369,9.735,46.299,0.0020329322359901,-0.573869590016509,-0.5481099224263319,0.0918264050574121,-0.17825268877515785
370,9.735,46.365,0.0006027130242078,-0.5770477906994442,-0.5461516613671197,0.08801417267492823,-0.178839705400824
371,9.801,45.045,0.5249603698111394,-0.7168514005795302,-1.263241459056467,0.11285859337377208,-0.10343589947983328
372,9.801,45.111,0.624479984376634,-0.588168199927506,-1.300598403486501,0.12347002253017483,-0.08056726157525815
373,9.801,45.177,0.7036401009439391,-0.4107963843240656,-1.375474012628327,0.07878649610969601,-0.05107735402846336
374,9.801,45.243,0.7755961916264368,-0.2709731741802344,-1.434475106928871,0.03597353236305956,-0.0034560888369402493
375,9.801,45.309,0.8337113877117845,-0.14927718441590526,-1.485902313012427,0.003208622162472148,0.132473060020242
376,9.801,45.375,0.8946295167709369,-0.02521810955767514,-1.5506375090878872,0.03300400027520605,0.12762169433136944
377,9.801,45.441,0.9881248703328792,0.08605976944121962,-1.6018504138946015,-0.05340798294973918,0.08024807957094104
378,9.801,45.507,0.9409959565616756,0.10542683719068904,-1.5967308730360594,-0.16873582083969224,0.04726800566377544
379,9.801,45.573,0.8044833803276986,0.05618131251004553,-1.5310329954785247,-0.20765254071114161,0.034418744386128776
380,9.801,45.639,0.6174591182094666,0.05345809310150499,-1.4581778792671947,-0.1925744740985764,0.03882355886112871
381,9.801,45.705,0.4529979250432846,0.04934676910417207,-1.1342529730400746,-0.13329124143748705,0.042926750244901876
382,9.801,45.771,0.2321425187448031,-0.08771296594526848,-0.7353061705196382,0.0081086817687842,-0.005114122889631397
383,9.801,45.837,0.0810808397914452,-0.26032163963557886,-0.681128722296967,0.1777081096766755,-0.09232441735779737
384,9.801,45.903,0.0156557427355659,-0.3603690650705201,-0.6430211656757754,0.17507471270360941,-0.13308684728325906
385,9.801,45.969,0.0094390134203172,-0.4113680520893649,-0.6063605881004337,0.14127983890250975,-0.1458490505317909
386,9.801,46.035,0.0078234995761458,-0.4550154569677295,-0.5855951657436194,0.11843766896145815,-0.15458496908843994
387,9.801,46.101,0.0083744426206376,-0.5054161866725113,-0.5749938984131331,0.10724179317121697,-0.1617278110941505
388,9.801,46.167,0.0082212424355544,-0.543440771144341,-0.5670705355900902,0.09998339995822139,-0.16939610603244498
389,9.801,46.233,0.0044933004368456,-0.5683750333401038,-0.556103161666462,0.0841017349346915,-0.175310344511526
390,9.801,46.299,0.0020630119108146,-0.5805741446885777,-0.5508383517608049,0.07631854710083538,-0.17690124198669863
391,9.801,46.365,0.000652733692004,-0.5855444912134449,-0.5493114384235854,0.0726274655228912,-0.17740254605708838
392,9.867,45.045,0.5590076595400586,-0.6285029977927572,-1.2741394607923797,0.1499562699882185,-0.10740296857121906
393,9.867,45.111,0.6325725093741821,-0.5201441221697858,-1.316842028347561,0.13734321089391544,-0.0927185092394535
394,9.867,45.177,0.7356434676771897,-0.3759732665213442,-1.3688204578434124,0.1111927381947507,-0.07046281467381679
395,9.867,45.243,0.7992696937826205,-0.25155066413725224,-1.4238957912409056,0.11221462831718775,-0.042751547448108065
396,9.867,45.309,0.8276670487071521,-0.15782622230903876,-1.4576755657108635,0.07847354412208306,0.04269400491783273
397,9.867,45.375,0.884297588159346,-0.05205697544535698,-1.5069689047081192,0.029674887235995994,0.06194736184812463
398,9.867,45.441,0.9573350351931846,0.05274349629280925,-1.560195382765441,-0.0571566198971786,0.027218616082304033
399,9.867,45.507,0.9081918818152448,0.07037950918291706,-1.5550069861382627,-0.17002709943417094,0.0026127568359674905
400,9.867,45.573,0.7565333386637655,0.04148175135511985,-1.5082907555536904,-0.19810643322547183,-0.008057065654423358
401,9.867,45.639,0.5746457563922063,0.06805273651219854,-1.4455246044926868,-0.17449062376121371,-0.007761353873688381
402,9.867,45.705,0.4236933854442509,0.05724807845553301,-0.9428197465612462,-0.080288460379426,-0.008508793461018328
403,9.867,45.771,0.2184590789942286,-0.09999435182760648,-0.7061422749047573,0.10071193809703077,-0.05321641135299909
404,9.867,45.837,0.0753386021063125,-0.2931701500509736,-0.6883028009313831,0.22570918160213457,-0.10555075716896159
405,9.867,45.903,0.0209906934693652,-0.4000293286420299,-0.6495348165591921,0.19005917027069652,-0.13135369276895675
406,9.867,45.969,0.0094113315535953,-0.44270357171801134,-0.6083290303204967,0.1373080438420337,-0.14473247610189344
407,9.867,46.035,0.0075757266688415,-0.4759621741688056,-0.5856403472519134,0.1063602735532066,-0.15400969092302147
408,9.867,46.101,0.0080799452486031,-0.5169622663407971,-0.5732198456073627,0.08832217792544228,-0.16151525706862122
409,9.867,46.167,0.0079698227632105,-0.5504100999088305,-0.5639725331995825,0.07556004200187136,-0.16980939593705113
410,9.867,46.233,0.0042911834322817,-0.5739043008906306,-0.553607625581148,0.060232293529432365,-0.17501954673406875
411,9.867,46.299,0.0019827642861393,-0.5885607303792896,-0.5506804394995811,0.05759305278466645,-0.17623375598075988
412,9.867,46.365,0.0006490086833728,-0.5967866038061322,-0.5494026980874545,0.056000638334716774,-0.17614265565512366
413,9.933,45.111,0.6959101159195915,-0.44350125051235684,-1.3199036798742798,0.10904152709248355,-0.10750184557682371
414,9.933,45.177,0.7308674484131054,-0.3491931614421835,-1.3597559206551062,0.11615252038840981,-0.089802509821066
415,9.933,45.243,0.799353782630673,-0.24516693324611505,-1.3978482646656525,0.1677613880086872,-0.06295660848715671
416,9.933,45.309,0.8212678418561021,-0.17418253507573295,-1.4167428808845146,0.1588137957478611,-0.019991797821447624
417,9.933,45.375,0.8357232463404614,-0.09643083281322158,-1.4433150914860398,-0.02683684096188757,0.011875202122498362
418,9.933,45.441,0.9012978441630498,-0.004623526290236241,-1.486222288800421,-0.0640881405803895,-0.0109665330911261
419,9.933,45.507,0.8836210784797964,0.018250509646166826,-1.4811936073894323,-0.14925260488184444,-0.028246760511273495
420,9.933,45.573,0.7151819135249009,0.004737378652517265,-1.4421397140653613,-0.1810671376147352,-0.03942646387795695
421,9.933,45.639,0.5295096549798476,0.02797058272685535,-1.3664606364603458,-0.16618397582216665,-0.051915881249488094
422,9.933,45.705,0.3924955144955704,0.001056744230288044,-0.807705354227267,0.031538152110811964,-0.06500837722098443
423,9.933,45.771,0.193990996709533,-0.1522129280613091,-0.6899588403063307,0.22823093357236318,-0.08514262520302684
424,9.933,45.837,0.0756319439790332,-0.33374112415456053,-0.6864924192274774,0.24234981923545745,-0.10939019773462688
425,9.933,45.903,0.0213899429014574,-0.43678592896055407,-0.6514682045951155,0.198185027075434,-0.13010676656633613
426,9.933,45.969,0.0096783457362628,-0.4724103104515801,-0.6085245840248319,0.1324162042929066,-0.1447039653070718
427,9.933,46.035,0.0075480274146548,-0.4980811877423842,-0.5852101906386189,0.095359596035869,-0.1545422677335932
428,9.933,46.101,0.0078199479307664,-0.5306998618072138,-0.5709603256722757,0.07183820739843436,-0.1617447458226815
429,9.933,46.167,0.0075856620707753,-0.5605669791450465,-0.5616696353399522,0.0571917357705728,-0.17041276565696037
430,9.933,46.233,0.003936724620859,-0.5833632449417566,-0.5522322962030075,0.04283099552313679,-0.17497883828923014
431,9.933,46.299,0.0017085327714,-0.5992681841403064,-0.5497902047969967,0.0403974418443246,-0.17563299596150783
432,9.933,46.365,0.0004766211752067,-0.6087468547325288,-0.5486347971165836,0.03729983047225464,-0.17498031090633012
433,9.999,45.045,0.6030510943927588,-0.46829453247211916,-1.2749490748859162,0.07884725561796244,-0.12407570207724652
434,9.999,45.111,0.708802264421529,-0.40478579951184224,-1.3056787660812592,0.0924591697589862,-0.11290496606782666
435,9.999,45.177,0.729944264550379,-0.324663419440145,-1.338561557947525,0.11749073022790947,-0.09247310776903192
436,9.999,45.243,0.8071424565672292,-0.2509498415930471,-1.3588138432468915,0.13790689938027553,-0.05456077221535127
437,9.999,45.309,0.7980039581875437,-0.19301918145195313,-1.3662466551605288,0.051415177079798806,-0.021334563147749633
438,9.999,45.375,0.8215899100298703,-0.12815828068717244,-1.3866808524212368,-0.0046710208033446145,-0.006474405066629442
439,9.999,45.441,0.8837389041234831,-0.04656375402867692,-1.4153685459477643,-0.04468713761502428,-0.02396067453454509
440,9.999,45.507,0.8412722673676412,-0.02818751595663609,-1.4073858464594688,-0.09205306897814174,-0.03642251165829077
441,9.999,45.573,0.6625294922741021,-0.03856374516582904,-1.371902226166963,-0.11084578948124454,-0.046038335656053156
442,9.999,45.639,0.484238326487683,-0.04186758776985991,-1.2569419808470332,-0.10493128980893282,-0.059346791919019246
443,9.999,45.705,0.31430951155727,-0.09509826624803668,-0.7389232512317574,0.08816407702715806,-0.07877210179800812
444,9.999,45.771,0.1717649933151228,-0.23845894982574384,-0.697563954519654,0.24718982338725276,-0.09440061681171885
445,9.999,45.837,0.0740553496734898,-0.38154670923648915,-0.6878330898256959,0.24947272061970693,-0.10979650203630825
446,9.999,45.903,0.0208106273499146,-0.46252034097760697,-0.6464186911272954,0.1895276655423915,-0.13060623960187284
447,9.999,45.969,0.0092128464835863,-0.4914584363707409,-0.6033547287047216,0.11587451075969642,-0.14586904953150845
448,9.999,46.035,0.007180079510335,-0.516037009579653,-0.5824058704529682,0.07982398686817255,-0.15581249844381112
449,9.999,46.101,0.007268545396948,-0.5474183953300282,-0.569835499845676,0.05848768721609413,-0.16225163324733555
450,9.999,46.167,0.0069514839538911,-0.5781398320721133,-0.5617603320941918,0.04586295413549768,-0.16888863675822224
451,9.999,46.233,0.0037021472651348,-0.6027622823328167,-0.553525397671781,0.0334656806410338,-0.17386818811157884
452,9.999,46.299,0.0015281789916865,-0.6165805139385084,-0.5486096745553725,0.024976261148036367,-0.17497877384304988
453,9.999,46.365,0.0002773148031849,-0.6325852868551961,-0.5463581419267409,0.01622129301344906,-0.17352232869651157
454,10.065,45.045,0.6165552852347271,-0.47329650578073057,-1.261470647946911,0.10492292866874918,-0.11598489713131242
455,10.065,45.111,0.7195530504933471,-0.38884600518410234,-1.2896657103471103,0.1090574912788614,-0.10759796060344229
456,10.065,45.177,0.7796936913120941,-0.3006311370697987,-1.326490702590154,0.14289366764548042,-0.08529304445095537
457,10.065,45.243,0.7694617749683458,-0.2513834258982776,-1.3259972888883875,0.0900615484717154,-0.051500330041596966
458,10.065,45.309,0.7945028019147536,-0.20768200702632922,-1.325085582397099,0.02271670215124602,-0.012430876987549657
459,10.065,45.375,0.8188587883186277,-0.12103319911816868,-1.3539398109632903,0.036938580853613505,-0.011143900320182826
460,10.065,45.441,0.8710705363844333,-0.06069134026517384,-1.3600262501874252,-0.023726813070109994,-0.021699879786408218
461,10.065,45.507,0.7866325356018824,-0.05358567204854896,-1.3283722840003995,-0.044992123355370735,-0.028385801442168585
462,10.065,45.573,0.6196486258442915,-0.03409766066385686,-1.2833636903747498,-0.038123118082865545,-0.03420076362228121
463,10.065,45.639,0.4445417598755878,-0.033193628834977285,-1.0780572890582203,-0.008873008214434364,-0.03765144203564013
464,10.065,45.705,0.2783474267580482,-0.13678871593341568,-0.7269435909458071,0.10931529363648318,-0.05175973913259283
465,10.065,45.771,0.129467110005485,-0.2911854580952784,-0.7133427911876433,0.24549721523253756,-0.0837661668860176
466,10.065,45.837,0.0597754412180222,-0.41193394972084163,-0.6868506020894682,0.24605201247909356,-0.10511449277296672
467,10.065,45.903,0.0197780297966835,-0.4785324315457304,-0.6397639342897474,0.16667117649756036,-0.13178668275370597
468,10.065,45.969,0.0087793094823438,-0.5064636255018139,-0.6003504262535613,0.09535526242421907,-0.14850961843178412
469,10.065,46.035,0.0069283054405472,-0.5264862155108911,-0.5790102605340642,0.061195787265270286,-0.15695976285713953
470,10.065,46.101,0.0068412648146502,-0.5631333842192459,-0.5698156028941367,0.046198719388944855,-0.16240733632320264
471,10.065,46.167,0.0064703278005762,-0.5995013988554854,-0.5649620847976227,0.038915631935128314,-0.16774613566394123
472,10.065,46.233,0.003767636639833,-0.6284932480463955,-0.5546487177657973,0.023591417002314957,-0.17243419366015247
473,10.065,46.299,0.0016683569884415,-0.6432578107374469,-0.547554712236321,0.010125481344103685,-0.17374328278105328
474,10.065,46.431,0.0,-0.7218596546831105,-0.5413479644090871,-0.013536035268412345,-0.1709189651338735
475,10.065,46.497,0.0,-0.7551388987967957,-0.5413760029788407,-0.018847515457493056,-0.16942960311773297
476,10.065,46.563,0.0,-0.7667316423819753,-0.5405032129879905,-0.02241583912865687,-0.1686212644872831
477,10.131,45.045,0.6293908651541907,-0.4540378182765539,-1.253448192388524,0.20635476261143093,-0.09965157056089588
478,10.131,45.111,0.7278066018250157,-0.3648410676099476,-1.2796680886964222,0.17835388812895567,-0.09334783097157948
479,10.131,45.177,0.7586035946270941,-0.2817604573008259,-1.3095052169458619,0.1364330427799406,-0.0746408483087538
480,10.131,45.243,0.7768930935464052,-0.26384193015748464,-1.2864359914090815,0.012473313062476225,-0.04695217373640796
481,10.131,45.309,0.7565473471509195,-0.21040830557853485,-1.2888564555323336,0.04644891462264181,-0.006909043385381704
482,10.131,45.375,0.8545567651169568,-0.09996871738811172,-1.3302364421660964,0.05129010009072135,-0.008593898372121343
483,10.131,45.441,0.8648312194637171,-0.046949280827778134,-1.3244564651548314,0.002279096079850761,-0.01400444674984211
484,10.131,45.507,0.7322464624002557,-0.03205438878898402,-1.2670818331374787,-0.005997989099802793,-0.016011700130012553
485,10.131,45.573,0.5900786481851332,0.04403469165658852,-1.1681274608818355,0.01680416898357451,-0.017518955266151322
486,10.131,45.639,0.4332469697384943,0.04242991573868861,-0.7868915163508752,0.07321960177993397,-0.011682518773586857
487,10.131,45.705,0.2070211035756113,-0.11721893103756312,-0.6801602093930789,0.1572672471556247,-0.021752890060645475
488,10.131,45.771,0.0899084846359916,-0.3026149843436612,-0.6962426529536773,0.24072867161737518,-0.06833709520880651
