0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-212332907.35687914,-2266405066.1416306,3154667256.8513975,6351159303.922294,-1402561504.0227036,-3886710290.806923,-1942895404.9017906,-102868497.92770563,7746008.498415426,24691726.03423272,24973874.10646534,48784817.17421807,-28418039.508162186,-3193866.3297394756,159458758.7010961,-9614965.209454414,21065280.01970699,70147795.50053144,-232323336.89278716,4841229.354492588,-138360.64525440754,67915701.00884397,-480329.698494356,9795931.750093041,-39823891.1389306,-4797639.3466088865,-56110251.51663035,26776357.916731328,66761308.27594575,-35362076.13697546,14834366.218334204,-79385548.71855183,-6783102.778211357,-67617072.85387667,-26511423.80509766,3825970.1348459334,-43619401.79765494,40922740.794679835,-6739506.62321599,62390852.578572966
-212334745.19018814,-2285583417.027231,3154385184.221037,6344016745.558719,-1403170579.7868848,-3874869780.1758313,-1944288926.833572,-100649586.92190528,9265987.609929001,-63267286.020302296,30640776.293128863,47203394.359643,-31098019.4548227,-3345588.5086768167,169678704.06549567,47140069.5629634,21063422.988652505,71228729.27221489,-231769518.6484411,4846053.622645827,-146208.2045475305,69787737.05500276,-488461.19449199905,6862667.5200645635,-39849631.34460877,-6026889.521490535,-55777638.160127625,24890293.898605485,66933468.52211577,-35350491.40674899,14844786.968485245,-79386629.01982082,-6786796.795416049,-68233716.65541768,-26547935.892301172,3789117.078571671,-43705034.028284274,40905642.876166016,-6771428.7637725,62350961.37150882
-212336513.2641987,-2288103842.467482,3152688258.4899483,6333525484.507057,-1403003735.337769,-3857944546.0438213,-1944840284.529931,-97265548.26573753,11742764.701776847,-102273340.60281777,35330156.86831066,48031023.855515316,-34763463.19796805,-4874572.119781349,173265757.42731813,55142671.6398582,21062595.540274974,72344348.66196345,-228716760.29578203,4850310.157481931,-159416.02518922265,71130320.36641318,-497482.804506471,10253620.32069617,-39876369.110604964,-7182803.373071015,-55013091.874995485,23062434.172232475,67238333.19293527,-35339572.84376044,14853417.368452566,-79391553.2469669,-6790265.907962127,-68864787.0275212,-26585922.543213647,3714736.234931076,-43748415.85237537,40887476.61998978,-6805298.508138458,62309693.377977654
-212340077.05072632,-2288674613.6955557,3158068081.103228,6318315787.131187,-1401960751.0249605,-3838385428.274084,-1944963489.9384284,-96269590.34615844,12144494.557770204,-87728201.49310794,37161017.433845825,93014235.97515094,-38087676.06307033,-18286658.86624965,174398330.35864723,56367734.141862586,21062926.67234458,73081034.47540358,-224619462.93131188,4854469.754100876,-85847.64854010404,72554867.01484391,-506791.75774025917,15492765.869739542,-39904729.3842973,-7685395.314515801,-53615427.80743058,20871894.45767951,67584897.33635181,-35328299.42896831,14862283.86413587,-79393312.08712623,-6794018.175343459,-69485570.4504608,-26626521.2083901,3696597.731078305,-43806171.29450901,40868675.99509621,-6840766.122472958,62264618.88953796
-212343602.70093513,-2289054857.6840672,3164193101.905836,6304587385.694487,-1399777730.7099743,-3814588810.216317,-1943613996.081273,-96802878.37917358,11293599.828802299,-79741965.73559713,39158586.36752899,96380002.96293306,-39677113.94318647,-41334883.96216949,173277487.1234122,57031377.264711596,21064705.330255438,75563083.95976177,-219698988.1598863,4858459.765457553,28645.039037952898,73216133.13756397,-516281.84185002523,17258550.467231113,-39934712.40519669,-7972937.4361756835,-50160918.71958093,18162392.1564345,67968060.30704713,-35316726.1571267,14871329.020652184,-79394495.02026397,-6798062.454131878,-70108051.81490117,-26669542.96848602,3634632.6981691616,-43782155.13828589,40849334.437782176,-6877775.312300945,62222607.04895197
-212346980.7980732,-2289888700.194952,3180066903.0869823,6286472116.515659,-1394958616.338104,-3789192397.849515,-1940248585.4656916,-97009625.42633371,10841200.952248737,-202584374.7329077,40592296.8592456,90293284.27082875,-39519408.7602718,-50387137.19788407,165352723.49450538,58033033.29036714,21068278.769350525,91903495.58405536,-214057328.92750707,4862185.798968044,255133.94575448148,73430996.84265463,-525788.4830728531,17578287.27117978,-39966260.72965466,-8189056.977312377,-42635729.15538651,14508755.810076939,68317338.99194127,-35304939.93378954,14880465.77495078,-79394901.24622935,-6802399.062775047,-70579713.64188501,-26714547.62227924,3599462.0498216255,-43756220.70820291,40829592.453595825,-6916211.856750389,62184339.6573645
-212350048.0969308,-2291940432.923425,3207617588.347969,6261170548.078777,-1388691593.916063,-3765978315.430976,-1936107842.7477498,-96916521.05171952,10645433.749376502,5198448.5312203765,42677153.52651386,85151250.72492008,-38383711.202166975,-52252244.05385645,156789702.48768187,60192709.6741678,21074060.593094494,110402385.41266602,-208778748.19390357,4865525.68018551,603725.9475462212,72844775.7045737,-535066.6642097573,8688500.3446429,-39999232.08498926,-8207414.678681593,-27148692.33146692,10576309.281615824,68528270.84800139,-35293072.35550981,14889565.811028775,-79394272.66131163,-6807015.313431018,-70974306.44585963,-26760719.009586494,3560426.5876043746,-43733249.31613358,40809651.397448614,-6955884.439682259,62151640.60238372
-212351434.70991448,-2294397349.206065,3221413086.139142,6232644914.481668,-1371683184.541092,-3741563330.5363827,-1927690143.5847876,-96474094.77163137,10698390.580283314,-522798967.9301045,44872953.74533959,85940636.41119964,-36555682.100626074,-51936917.48907151,160524455.1954338,64403794.938510805,21082537.570998587,114366886.40991496,-200630574.17668992,4868321.821691607,1139311.5353307892,70878735.69639513,-543762.8462056256,-3342856.9690054436,-40033362.74780618,-8160112.517169574,-4004251.935267957,6822887.697670719,68530447.69312468,-35281317.46308723,14898443.435744163,-79392279.23359436,-6811879.704807246,-71267934.70968965,-26806701.769137323,3502775.8575422848,-43586197.73823495,40789789.94403116,-6996501.072367361,62123193.737351984
-212340524.92551124,-2297267819.025627,3206747718.210415,6200945475.237282,-1246164762.0066843,-3716943711.4938254,-1872398183.1723337,-95597254.51429689,11080605.916925328,-951264448.1367706,46595778.491396345,85511977.66462606,-33675525.445714794,-49384185.05727323,168769234.4136181,98918364.09104389,21094273.428159345,114826563.36526597,-181673709.4158716,4870371.662022145,1722432.8211849367,67614205.09248152,-551381.2586431738,-13953352.510965522,-40068219.429290354,-8083563.554714449,18652644.88233031,3421902.042470484,68212247.18401623,-35269956.37878794,14906833.22924998,-79376044.90727083,-6816934.785004746,-71466226.56006993,-26850406.31487093,3451710.360470824,-43259190.05964872,40770383.033550486,-7037640.906563227,62099673.92066075
-212313484.25118187,-2300353594.9814243,2253775404.7155075,6170130668.782449,-669005148.2984066,-3691748658.801841,-1608617676.1984358,-94722678.64886752,11413276.971548852,-1090827315.2434258,46101886.86479488,84339402.76963378,-26661489.98857235,-45428150.76668152,178033204.48523784,179785386.86807722,21102441.781075068,114923521.64137796,-152173742.809703,4860414.294538471,2236505.2819463974,63648237.20720242,-574646.1766408124,-21060097.069891833,-40104119.44299757,-8018508.848153815,32244308.8182339,682737.2346685403,67446200.72670245,-35276713.10194891,14898741.73305327,-79357726.1959265,-6812405.517392338,-71564595.88838503,-26863084.95687574,3389371.4689468485,-42814392.255173996,40757932.59712639,-7070291.225286693,62079410.50504587
-212288965.64796165,-2303400964.732359,1286111041.3707275,6141439957.051211,-92928062.01944616,-3664697347.636511,-1345953010.8191743,-94098713.5840134,11498663.898028173,-1498384323.7269962,42248374.26879986,84306139.48981252,-14463330.502198223,-44459020.14897046,187269263.1769899,191383333.44884896,21111208.096393704,115196562.43735102,-131435922.72004168,4849944.377048395,2651194.812916225,60039530.46253029,-598005.9330988922,-25083665.1584026,-40138916.87311282,-7384301.0971741285,37364189.18852034,-1413234.2623940585,65950439.44602056,-35282777.39689727,14891094.66956905,-79341925.01083605,-6808070.684962368,-71608607.39098297,-26873743.685153715,3369283.861031277,-42316581.15530513,40752347.407004125,-7100326.920728338,62078700.34464881
-212252852.9135942,-2305889986.06711,1230610073.3432746,6113950295.6214485,27849695.725530107,-3637871800.3558674,-1295119934.8334064,-93547487.10991588,11559800.464794237,-1039624130.2836497,35480830.51572359,79881294.86546755,-5446959.82292983,-51809467.79221356,121201233.13516371,188179949.62186438,21110582.90464732,115530554.07271963,-124217807.77008513,4827999.245357182,2935215.9235303774,57126813.46436069,-639078.1628032993,-29409548.56018722,-40170474.17182041,-6393755.972736944,38679399.054699734,-3054156.402415556,63112794.622649595,-35305408.57162024,14867960.488484748,-79326682.77022567,-6794049.101141328,-71637290.65921076,-26855334.06645087,3335318.2868990684,-41799177.42095977,40752254.09306351,-7115226.99460014,62082743.0362186
-212211652.98685968,-2307583409.890397,1225441365.9739735,6090411438.503115,39814372.18467596,-3609653203.8347654,-1291454430.3426945,-93165080.87492467,11536614.356779993,83537814.08413905,27206757.45409649,72583062.64480972,-1955060.952404763,-59415760.385928676,71742820.75066112,184159191.37407497,21108649.84491251,116195454.71992075,-121301548.28665626,4806097.876464293,3061572.8458944224,54996370.07384635,-679219.1375926815,-32331599.013042316,-40198350.047877885,-5596552.771802279,39099172.65372373,-4373898.500547162,58275544.15007331,-35327210.22875073,14844851.33397974,-79307444.80716227,-6780275.0670419205,-71643493.68609038,-26834696.570455786,3328532.670097743,-41237373.497886315,40751645.38719808,-7124810.715545374,62092590.802691
-212173881.32327008,-2308746657.3738017,1241034485.180658,6076670365.950142,41348969.45802978,-3576358244.6691194,-1291816946.6573017,-93182769.2763632,11228101.99457917,-39891847.92519671,17060411.544125002,72713717.11818665,-1205635.1019799905,-68832604.33689946,50138863.74321205,177476699.11331886,21105885.418209713,117141977.27071995,-119383355.8179179,4784626.023926175,3076296.810645205,53562247.08888918,-717707.1068307252,-32616420.32031367,-40222984.802277714,-5152884.283460224,39276787.504435,-5462029.964551446,51880503.06432333,-35348096.84231212,14821980.497103784,-79290633.18597114,-6766994.6694280505,-71645424.26310813,-26813068.242088247,3310117.695425184,-40633136.134317756,40750732.67105746,-7130540.6648809705,62105291.85829241
-212139988.08072466,-2309673301.241324,1241868476.533609,6064506628.893846,42543813.84218098,-3542391947.482408,-1291618372.8770232,-93380774.04264979,10839055.385909792,200797173.6325494,6454883.998253132,72487559.53598052,-1360180.0677286668,-85616211.54312491,29816445.757328816,154609147.47616786,21102614.721150853,118150609.25567295,-117953711.6334933,4763825.6623349,3029465.515502715,52606860.92466876,-754175.6699904103,-30614326.18783609,-40244803.13157157,-4983817.980737386,39202275.006725505,-6398634.710285873,45661657.24596032,-35368028.4074655,14799503.597217986,-79276055.28564133,-6754338.31944197,-71638948.54446009,-26791263.360791672,3290690.080158001,-40021498.15332492,40749649.893425345,-7133496.0743874535,62121946.1222252
-212109559.24257532,-2309814722.0648527,1241296510.5416183,6047606439.400398,44214618.11311578,-3516418284.4180746,-1290243978.4003663,-92994532.83536826,11104697.163867664,235593258.26010686,-1450552.6519098277,69029378.17616662,-1384598.1011576143,-102704244.0217705,13226157.396987244,56980362.055139326,21099058.85412785,118478323.00555286,-116948467.07387808,4743839.6958036255,2999386.0498425323,51952955.19588229,-788477.5958680465,-27957045.03758295,-40264188.54197278,-5017626.824357312,39216679.79861396,-7031597.846323641,42022833.9848479,-35386996.44198812,14777531.597450225,-79263458.66344795,-6742364.480031697,-71646174.69667417,-26769802.7415362,3285531.0773062366,-39390251.216064036,40748482.08303848,-7134465.548029409,62138112.17780503
-212082198.68560752,-2309009140.5753098,1249238543.640041,6032886816.703304,45471065.13558313,-3494865728.3311496,-1289166368.9455814,-91811283.05407739,12230094.699213447,43496920.910108,-5656530.618056873,60608508.22755274,-804132.5358495023,-112124331.55284357,3951849.3883952238,-72520745.67819017,21095367.582923237,116637100.30069324,-116496781.33931556,4724743.471045697,2982373.626284233,51542095.04459721,-820597.7891362106,-26039175.64985928,-40281476.05222192,-5174232.222798346,39458633.70186567,-7455626.196220977,42534917.212102115,-35405013.84307281,14756141.058168702,-79252581.4699673,-6731087.518008909,-71633841.62122825,-26749006.933669463,3264356.408506885,-38622937.19108495,40747283.13238166,-7134022.817361283,62156359.57393007
-212058328.98943588,-2306246647.7813196,1255147764.270615,6016992793.130884,46164727.006712705,-3478067602.3515344,-1288417551.6994286,-89979774.03421974,14097299.639359653,-3402009299.9240446,-9467111.006874198,36130121.78601946,671726.9192996873,-116655816.75759634,-32602.373722820368,-112030846.40277344,21091641.690866206,110655569.7207911,-116262179.86579432,4706566.825847883,2980191.935527674,51103965.73961604,-850598.1777201353,-25017477.453896746,-40296953.29459374,-5445392.278545556,39695633.695603326,-7718368.354439889,45269412.399701044,-35422107.59417183,14735382.1737662,-79242628.0392939,-6720495.403352465,-71612902.86014694,-26729061.629633732,3264451.6373980297,-37947958.07346597,40746086.957078636,-7132584.771215137,62170699.92722345
-212036672.39365172,-2287602289.1622143,1252719731.910068,6001939309.457996,46084202.62793209,-3466335290.078738,-1288444719.9451933,-85899674.26779008,18347410.343162585,-4795263093.482642,-11591653.006060725,13932463.804914027,2896099.0543649215,-120082705.917914,6842.009924134938,-120520643.68037982,21087400.65029963,101537840.1432443,-115873689.43800317,4689006.740321211,2983597.0998600046,50760711.93401101,-878888.943271787,-25167886.32771103,-40311310.5531557,-5885028.591801673,40066346.904830426,-7878536.264943848,50945232.83740889,-35439081.97073672,14713742.561606508,-79234785.95825817,-6710101.038700702,-71593083.42278534,-26708659.28786591,3250896.828613376,-37403012.022838175,40744487.46158445,-7129529.947793576,62185650.23624249
-212017616.69943604,-2280711071.5466614,1249351095.014278,5995109028.050636,45171206.553886324,-3456527635.4946423,-1289305734.9794316,-81298459.66423291,23151815.15280257,-5568310049.057539,-11378377.59244249,135949.37800939754,3630831.288587201,-122314206.56746587,320416.72987788054,-123262862.25062804,21083302.671458565,94390514.43493758,-115500111.55190673,4672461.48761225,2983980.152425942,50439254.78900053,-905102.9585000525,-25978869.53632896,-40324329.57927238,-6470197.7667277735,40367460.871962816,-7972334.289296753,57417791.780998304,-35455085.681527436,14693078.835116358,-79227509.07974929,-6700399.641603546,-71549319.1853813,-26689445.95295712,3240620.740340282,-36797253.98996711,40742959.35185293,-7126100.891430431,62198561.57739171
-212000185.28362927,-2255177199.5999002,1245488743.1328547,5994999859.3808775,44003130.14622467,-3446472106.919421,-1290443168.822607,-78012762.5684846,26620500.503099993,-5762697014.602566,-11804278.855027214,-5665168.977928099,3636865.7079597632,-122856626.15547879,865459.9062850401,-123821344.95756295,21079368.554078765,90784377.59013699,-115183212.3271659,4656881.3921928555,2978923.970983141,50142316.92616872,-929410.2835424979,-26720495.896909647,-40336174.20361226,-7219131.251325543,40786188.75136024,-8034443.857530284,63504240.002990544,-35470177.77559395,14673366.361218842,-79221170.44740006,-6691342.578282524,-71496088.7136897,-26671396.90905982,3233545.009509215,-36309374.942031965,40741505.15569988,-7122454.593842765,62209964.61741654
-211984207.55161163,-2240766866.01863,1241921594.7188406,5991990727.372955,43428405.043536425,-3438821601.191558,-1290985391.6441095,-76177201.6563233,28527145.49578116,-5708045594.884258,-12402796.312390756,-2140333.5513098715,3361273.575789162,-123035457.67642866,2052111.4342360012,-123406618.54779997,21075608.121461652,88981757.68012896,-114890364.86463651,4642211.473143499,2970892.0087341955,49868709.7135925,-951974.568078811,-26912389.826765254,-40346985.06277591,-7844932.215079566,41002767.664915085,-8092622.771697542,68992963.82546848,-35484416.703772195,14654572.158097567,-79215623.90715331,-6682881.279071427,-71429213.10275267,-26654464.27483802,3220054.2450398933,-35826388.35805695,40740124.74658761,-7118701.383635644,62220718.561723135
-212353218.9976254,-1996109372.8493767,3026506840.14944,6199937215.608317,-1403060680.4912767,-3836249472.3018847,-1910797709.692563,-95666922.42307463,16922837.13916036,-30891097.293676004,28400994.51035966,95004860.61942522,-33088212.371260926,-15856121.770564698,82673498.34779634,-66773506.92641929,21069147.261406414,65060672.89780846,-240374975.1205381,4872048.74493494,142130.7045433512,70887471.49361081,-410497.43867219187,38143957.88575616,-39655842.59700954,-585792.419891949,-55452576.16092266,42115241.35571975,68196597.27195546,-35403123.37607581,14814962.117325973,-79431983.94809249,-6759754.21917863,-67347222.98576038,-26413056.398225006,4438895.053809532,-44975695.906800225,41047616.20778669,-6648446.398210883,62362791.36388381
-212354632.2787812,-2018101307.719678,3026151005.725354,6231505494.474339,-1403461692.7304358,-3854804687.634971,-1911299631.3353117,-96784113.101657,15602151.459589716,76106802.2680406,27977001.87260089,91061296.79941781,-33115900.425996937,-17364677.717200216,80473213.5569672,-62600194.808336616,21064966.2113123,65566014.337317124,-241553896.91335756,4878499.822894198,27024.49938787555,71401877.3742148,-415359.64707730134,36554901.487041585,-39675300.38333567,-1466928.7873783004,-55232762.420478016,37297695.26313094,68212615.31099804,-35392737.22342072,14824916.021128515,-79440268.98129149,-6761686.121872662,-67853203.0344272,-26442271.26901594,4354388.263995446,-45251834.22882438,41034083.87997093,-6676847.820252494,62323971.44614285
-212356013.13555768,-2062075522.6969588,3028042858.457757,6265901695.583584,-1403886115.46377,-3866485551.5934467,-1912052396.2303543,-97959185.94421698,14174761.909808582,180422728.23394912,27535419.180877805,90096845.57799238,-33312644.49913956,-19461633.639705807,76121859.12462328,-46663758.033779144,21061179.940457486,66216666.51006703,-241566184.06111187,4885215.561383601,-12690.498393910122,72122132.46532106,-420394.61551767116,32237992.34503648,-39696135.29966398,-2230361.359118777,-54994567.74890764,33516485.424258325,68174954.73808149,-35381791.33986371,14835488.149902947,-79448978.2501321,-6763791.230393671,-68400846.38499922,-26474196.665006448,4266981.288733481,-45293431.44385197,41019882.00709971,-6707103.864803216,62281866.41551325
-212357332.78527126,-2076052386.9723673,3024239800.331592,6260949653.8791485,-1404461994.740124,-3864010548.7562814,-1913037334.1174161,-99025568.64386398,12672166.640695669,110384509.47536224,26184363.601966556,76793156.4859215,-33854231.0917356,-21559007.385595262,94923794.68382174,23628134.533680357,21057946.9063264,67080675.41034742,-240743345.74444267,4892190.450906622,-74964.00319812074,73055596.66369633,-425567.84930705815,25464395.506234303,-39718445.255488575,-3404183.0331384153,-54670011.08181581,30465196.247885995,68081837.837556,-35370266.76086047,14846712.004677856,-79458103.02614896,-6766086.113736627,-68957458.78040168,-26509089.247281153,4175932.9284972576,-45248355.79182479,41005006.25839379,-6739325.322073457,62237204.23967242
-212358552.5849266,-2119673496.846593,3019485420.148593,6253971829.448908,-1404799092.4612842,-3852922048.2240767,-1913895688.9898512,-98362591.91248909,12509463.985218823,22017810.54356932,25524562.990803596,64450902.65804093,-35447916.56633961,-22865385.828719415,109950972.89567173,76520531.41153869,21055470.575477626,68095694.30627705,-238452688.8368433,4899410.728625009,-76940.94078515936,74336493.8412573,-430823.1143032642,16544623.818775404,-39742325.03853394,-4493501.838673145,-54181495.79081367,27798589.1446539,68000535.16830099,-35358153.0918496,14858614.426926939,-79467614.98901874,-6768587.419722787,-69571816.52936165,-26547188.823274594,4160666.755734639,-45109504.55939305,40989465.31071486,-6773611.9058856405,62188882.22418939
-212361619.05612835,-2125800928.57542,3017074141.1311007,6242247071.613316,-1405019022.10745,-3837166433.712517,-1914722352.839147,-97468067.84118445,12326709.147152089,-5840868.968720004,26966795.00908748,62023532.60102121,-38438802.40686257,-24789131.648430273,115683659.52808549,81679874.1412584,21054011.719739236,69016492.3268778,-235045263.67181185,4906850.93062595,-83848.40868812287,75068435.82640707,-436072.81795621855,9194172.529371891,-39767860.54737772,-5614644.951775437,-53147150.31117442,25486965.96054148,68106180.61459136,-35345453.72560331,14871209.926048253,-79477455.77202836,-6771310.799950903,-70152018.81050804,-26588683.298826,4088949.206975896,-45043819.21975821,40973285.668311216,-6810042.314992905,62138684.71927779
-212364631.73301852,-2125974102.8363185,3023008131.8681407,6227428696.159124,-1403802577.0935998,-3817651635.836097,-1914102078.7385468,-98289119.48168764,10795653.299816875,10403260.651682757,27512471.67286464,84236799.94529647,-41049467.318299696,-32698911.372244693,116009729.7084466,80631118.93147086,21054074.858245827,69998623.98307878,-231137770.30704957,4913623.028287161,-9893.677799447207,75677904.97656998,-442003.3819874766,8178061.455787525,-39794281.30771629,-6272380.943399008,-51373766.175500765,22948870.394319348,68283992.7264239,-35333583.57259232,14881671.314509152,-79487501.38855724,-6773754.664586497,-70684060.38487601,-26631827.46697017,4049868.362009402,-45068790.13818364,40956135.8772839,-6848924.688806467,62083520.12449974
-212369690.91264266,-2126067168.954069,3030281203.0119934,6216320100.777182,-1401020492.4032397,-3791571761.949569,-1911931891.294868,-99485474.23221824,9208180.412664784,7228135.819559686,27180148.447961114,80836969.60347979,-42576322.15413715,-52867085.82982976,112779924.32029057,79932417.31344445,21055823.538702883,73208314.8702375,-226534412.68276095,4920358.231768564,118551.89923608548,75914904.39891896,-447808.44112877606,8777642.443305766,-39822549.96137002,-6578016.288616214,-47236582.95301384,19986671.420740258,68647407.3979845,-35321379.73007883,14892414.793894826,-79494061.70097204,-6776383.000354105,-71182836.0632141,-26677839.87871788,3985579.7595010074,-44998835.72093776,40938381.84956549,-6889737.737373998,62035996.5231705
-212374660.8761297,-2126656617.2400792,3050746409.405253,6200834851.920853,-1395894598.758687,-3763284653.305281,-1907815916.7932353,-100212639.3097171,8184133.284358713,971622338.7575572,27217387.20156466,73011925.05019858,-42797981.74118703,-61862892.648680136,101976490.22736363,79770234.00217207,21059708.10117316,90012191.64963105,-221473856.26832622,4926948.038853004,377214.2092283424,75979635.94401485,-453285.3270871861,8984327.396763826,-39852676.46113516,-6807941.804911027,-38199855.24026668,16165559.10131131,69037291.95066577,-35308951.303063765,14903334.65190766,-79500162.3133954,-6779191.555043545,-71522312.95307249,-26726238.261787355,3936023.083321211,-44975122.06242612,40920153.75504896,-6932359.29250287,61993279.859284446
-212379323.54811284,-2127898237.9059672,3075003795.357749,6178880023.844977,-1388573423.855989,-3737947155.504309,-1902074723.9071965,-100544892.75596166,7522870.802718261,1471937415.2345667,27998659.389271483,69070428.35766068,-42036349.13078992,-63647141.11122968,95582424.78073287,81731202.86238125,21066276.39175167,108505992.06322977,-216030481.8564365,4933244.460768698,758901.4304113324,75523374.61284053,-458143.46163806034,460096.4267665709,-39884590.21174457,-6908003.796883917,-20720808.06154696,12189303.426756537,69387885.53353597,-35296467.95328025,14914266.73732507,-79505492.21732959,-6782164.87409905,-71796795.52781877,-26776057.453337733,3885119.842936697,-44958846.44537094,40901649.26283985,-6976562.321405657,61953003.57527557
-212383339.69713652,-2129700657.8131998,3084606236.321975,6151885156.334547,-1368932136.4845872,-3713417217.300644,-1890619824.9937575,-100199372.59042105,7443203.617504508,1126627284.4355707,29534963.783971712,70746911.49778813,-40666327.869438425,-62381380.443254426,99339946.17008501,86724709.52818707,21076186.481174614,113905358.80104557,-206066923.4433754,4939047.190802522,1309973.1881896495,73860171.5688693,-461974.0661341028,-9380583.798762668,-39918096.51233338,-6865321.809836335,3589103.467834199,8386156.876080502,69629908.37558031,-35284186.13655858,14924962.821099512,-79509622.4100806,-6785271.2577196555,-71980534.53512038,-26825610.53693037,3822072.885603565,-44818457.32705133,40883154.90642337,-7021978.108917424,61929661.66456219
-212373710.34400898,-2132790517.4219956,3066216508.6606035,6117580758.748433,-1244322876.9129431,-3690982122.5122366,-1836307785.5565233,-98998933.5096117,8121890.700546658,911349887.221138,32100664.694370605,71014732.24928796,-37982124.077796936,-58935953.67900328,105530189.47801712,137065090.6954102,21090215.048130687,115208574.10813726,-182129131.97060305,4944086.842934257,1928570.7493441426,70844830.17847274,-464214.1669486636,-15732549.1988691,-39952816.03610949,-6764842.637228426,25313415.813898314,5033260.085617563,69692824.74909173,-35272486.48285296,14935053.920011614,-79497851.52618593,-6788456.550927306,-72082461.20847487,-26872191.161570713,3759810.5972912638,-44540704.248708814,40865071.65379817,-7068050.9496771805,61911256.28908929
-212344909.25339168,-2136206177.331341,2169612367.4037538,6083790433.972467,-667479876.3463868,-3667838999.8270445,-1572505530.0379248,-97852789.43783008,8699713.188662248,794648930.1003492,33341604.693590574,70932816.334689,-28664085.614016037,-54350740.77018808,112029949.85879463,191173489.6805504,21101344.096522685,115614296.63323647,-147927954.09240136,4933648.258661413,2503180.016776151,67083978.55062919,-486327.2916817212,-19666638.363969296,-39992144.302377194,-6836562.588894092,37427344.017544284,2312470.238153752,69560100.25335784,-35281677.80875669,14925483.82471956,-79480779.00995931,-6783886.108790508,-72110700.12883468,-26884658.378790393,3689451.2423111624,-44139987.94054586,40851781.11927761,-7107713.3033584375,61895766.91387243
-212318810.12699968,-2139784778.427919,1240785946.3709812,6053120234.383586,-94171533.2373159,-3641474340.8510914,-1313208609.438852,-97099171.23702803,8894216.50306523,487553067.1708927,30656837.9840693,70664136.35446733,-13080344.83951547,-52708967.26502961,121611387.15948877,194780429.30908966,21112979.592237163,115977268.3740727,-128371651.38145328,4922536.778967766,2965994.8236817583,63065557.43681516,-508959.6603626286,-24409258.94983175,-40034979.551445715,-6701509.910162184,41561153.19711688,261935.49682664557,69100850.36762026,-35290155.15430107,14916345.375440197,-79466072.34042291,-6779360.168110152,-72103879.48303287,-26894354.43044491,3649977.384627166,-43682138.51357996,40844468.54425411,-7143551.843101312,61892771.34864501
-212279008.30425587,-2142728330.591381,1215581498.300755,6026208295.451009,27527250.684138015,-3614792467.199855,-1261612837.9942608,-96454938.37298617,9034169.461321918,701379010.3648727,25909370.116996758,68799259.94142547,-2570282.152972162,-58091849.62677801,76455597.41157122,191124721.39401263,21113791.556529816,116477748.22853082,-122075540.44736545,4896284.940650669,3283017.2753024884,59702958.851133585,-555213.8192117969,-27918037.255011734,-40076378.40062405,-6508448.906251406,42393908.416605316,-1291561.165543439,68025678.62197623,-35316951.75797103,14889041.07485634,-79449711.01536761,-6766693.41256364,-72094558.23572287,-26872975.88922875,3604372.7541095363,-43204941.006720975,40839915.98205696,-7162897.091115226,61894600.997164935
-212233796.947965,-2144212077.9766405,1215593156.3313606,6004937076.67137,41374452.35259005,-3584086378.0281887,-1255495079.6488297,-95863723.88142017,9210792.122638527,915473291.7916789,18689636.61165904,65859945.29170074,1226002.8008691343,-63480799.85995105,55850546.21184945,187125540.78444856,21112655.048321497,117418421.39822754,-119782598.9571587,4870032.337029332,3426615.1438313113,57155255.79675841,-600908.9917785538,-29961300.878763806,-40112845.9538331,-6160892.629210746,42449532.05212436,-2550225.2353960453,65655673.18669709,-35342315.375634454,14861965.700031227,-79425610.40067051,-6754015.515644705,-72074693.25731646,-26849145.54956359,3577238.3791569015,-42698174.284342855,40834735.14253004,-7174504.50697223,61903679.44325384
-212193267.7839044,-2145191831.0225163,1221653163.1018157,5991060467.73451,44556576.70701216,-3550088394.7548184,-1254200206.0844407,-95553635.0876138,9221157.548053384,704602356.8934175,10531597.288992051,66564185.61623175,2018171.6544449236,-70968461.50052245,46599390.55590592,181375149.3999237,21110280.75068046,118565742.96123418,-118263234.7110869,4844331.489026082,3406866.8472641967,55505678.01971319,-644915.3662683112,-30615464.75359835,-40144936.88497284,-5960957.248897828,42409614.555856034,-3587141.8735607825,62023256.215837374,-35366224.50175109,14835376.77475503,-79403332.76875554,-6741667.590174952,-72056375.13399208,-26824406.62924334,3540794.722129617,-42185213.7398217,40829374.05731172,-7180694.62646284,61925967.16180802
-212157015.4664794,-2145602256.2589855,1221841320.2212005,5972494894.78455,46874138.08885145,-3519954662.4935913,-1252688373.497383,-95114606.01969056,9461585.674213659,266293583.38238236,2706303.3936912213,66052851.454212524,2221120.8989325054,-88195970.12557247,30802658.48747562,160959439.08650142,21107144.826811217,119306261.35401176,-117230807.22356936,4819516.689417421,3355173.0562607097,54436713.030779146,-686650.1500152255,-30009273.82115353,-40173221.628895976,-5874475.869620606,42110973.96161857,-4473350.14355479,58030880.30319002,-35388703.33201018,14809451.258114014,-79383145.69854969,-6729836.3145388095,-72032707.23563609,-26799727.296043087,3507543.0086220843,-41697990.39975637,40824079.69168413,-7183127.889280186,61946769.08445647
